osmid,y,x,street_count,dc,cc,bc,vul,sub,eff,time,highway,ref,geometry
587993,-23.55821,-46.6382561,3,0.0011111111111111111,0.03171566626564693,0.03893354684412466,0.00738832609536771,3.2645404186729703,0.05749269373943008,30772.962878465652,,,POINT (-46.6382561 -23.55821)
597282,-23.5510876,-46.6261325,3,0.0011111111111111111,0.03666575600467749,0.09827229528695583,0.008191157565694964,3.4715941094164715,0.05749269373943008,30772.962878465652,,,POINT (-46.6261325 -23.5510876)
597283,-23.5533268,-46.6252641,4,0.0014814814814814814,0.032485484952715214,0.03817255283870231,0.0011433124065795546,4.334600015009846,0.05749269373943008,30772.962878465652,traffic_signals,,POINT (-46.6252641 -23.5533268)
597426,-23.5252524,-46.6253024,3,0.0011111111111111111,0.03509261857220973,0.00036529304406295884,-2.8425431852387343e-05,4.057558505476043,0.05749269373943008,30772.962878465652,,,POINT (-46.6253024 -23.5252524)
20944550,-23.5372021,-46.6535506,4,0.0014814814814814814,0.02861214476293841,0.002655853354178362,0.00013556830787379376,4.604604371087621,0.05749269373943008,30772.962878465652,traffic_signals,,POINT (-46.6535506 -23.5372021)
20944551,-23.538894,-46.6513228,3,0.0014814814814814814,0.030105126404464545,0.0005532806074875094,5.2624511905684735e-05,3.608001436344532,0.05749269373943008,30772.962878465652,,,POINT (-46.6513228 -23.538894)
20944552,-23.5403107,-46.6517752,4,0.0018518518518518517,0.03096467413271528,0.0013152306323827754,-1.933012764659235e-05,4.686502236218789,0.05749269373943008,30772.962878465652,,,POINT (-46.6517752 -23.5403107)
20944553,-23.5400651,-46.6526531,3,0.0011111111111111111,0.030022819268512375,0.0009634884660202276,-6.641973374698055e-05,3.7597264659002967,0.05749269373943008,30772.962878465652,,,POINT (-46.6526531 -23.5400651)
20944554,-23.5416139,-46.6531738,4,0.0014814814814814814,0.030165333197112978,0.0008092989856914352,-3.503630038946379e-05,4.875272747057909,0.05749269373943008,30772.962878465652,traffic_signals,,POINT (-46.6531738 -23.5416139)
20944556,-23.5477074,-46.6552234,4,0.0014814814814814814,0.031061789178105127,0.0036554574594580033,2.594167640455251e-05,4.8581509916165775,0.05749269373943008,30772.962878465652,traffic_signals,,POINT (-46.6552234 -23.5477074)
25870718,-23.5646175,-46.6111634,4,0.0014814814814814814,0.036090466506439885,0.0005962061851897593,0.00019858094338370312,4.859593077919385,0.05749269373943008,30772.962878465652,traffic_signals,,POINT (-46.6111634 -23.5646175)
25870742,-23.5634708,-46.6112995,4,0.0014814814814814814,0.03609145910717714,0.016121340469272456,0.0018285255849698958,5.780106071472639,0.05749269373943008,30772.962878465652,traffic_signals,,POINT (-46.6112995 -23.5634708)
25870836,-23.5635176,-46.6113811,4,0.0014814814814814814,0.03745322604088212,0.11737473073874644,0.005673810965110783,5.035404026550262,0.05749269373943008,30772.962878465652,traffic_signals,,POINT (-46.6113811 -23.5635176)
25870857,-23.5593666,-46.6139407,3,0.0011111111111111111,0.03296740126635868,0.015461583802301658,0.001080620109194008,3.260530633567274,0.05749269373943008,30772.962878465652,,,POINT (-46.6139407 -23.5593666)
25871539,-23.5560493,-46.6222841,3,0.0011111111111111111,0.03341143210630938,0.03188895152486622,0.0003744624351932925,3.3119142894796574,0.05749269373943008,30772.962878465652,,,POINT (-46.6222841 -23.5560493)
25871670,-23.5523785,-46.6257511,3,0.0011111111111111111,0.03608947396029887,0.10100964201337544,0.004571907412248008,3.563925710123035,0.05749269373943008,30772.962878465652,,,POINT (-46.6257511 -23.5523785)
25871831,-23.5519102,-46.6257308,4,0.0014814814814814814,0.03807315424630538,0.10433148253895298,0.0016158338842497096,4.95165513108093,0.05749269373943008,30772.962878465652,traffic_signals,,POINT (-46.6257308 -23.5519102)
25871833,-23.5522727,-46.6256216,3,0.0011111111111111111,0.031456418424321196,0.038086877803704476,0.0010987720189653556,3.9376174281174023,0.05749269373943008,30772.962878465652,,,POINT (-46.6256216 -23.5522727)
25872025,-23.5501074,-46.6266488,3,0.0011111111111111111,0.03712108306433785,0.048100168227886125,0.008990259331478975,3.3973963425547504,0.05749269373943008,30772.962878465652,,,POINT (-46.6266488 -23.5501074)
25872075,-23.5481997,-46.6286296,3,0.0011111111111111111,0.03941689917720195,0.10385350349504396,0.0029549500767924166,3.264182483823386,0.05749269373943008,30772.962878465652,,,POINT (-46.6286296 -23.5481997)
25872212,-23.5461204,-46.6301486,3,0.0011111111111111111,0.0410500479364169,0.10385611077071535,0.002677659342886837,3.268586784250199,0.05749269373943008,30772.962878465652,,,POINT (-46.6301486 -23.5461204)
