osmid,y,x,street_count,dc,cc,bc,vul,sub,eff,time,highway,ref,geometry
587993,-23.55821,-46.6382561,3,0.0017251293847038527,0.03128689844480364,0.027497991688789157,0.006280606815077244,3.260925704240797,0.06861095021668,8195.273945569992,,,POINT (-46.6382561 -23.55821)
597282,-23.5510876,-46.6261325,3,0.0017251293847038527,0.02997424168678643,0.03290277218936055,0.00905719314337351,3.471191660002357,0.06861095021668,8195.273945569992,,,POINT (-46.6261325 -23.5510876)
597283,-23.5533268,-46.6252641,4,0.0023001725129384704,0.03297390305503421,0.03907167422948933,0.0017079713919211687,4.334598716272145,0.06861095021668,8195.273945569992,traffic_signals,,POINT (-46.6252641 -23.5533268)
20944551,-23.538894,-46.6513228,3,0.0023001725129384704,0.031548362305738153,0.0008981853024895896,-6.703975187077872e-05,3.399823743563676,0.06861095021668,8195.273945569992,,,POINT (-46.6513228 -23.538894)
20944552,-23.5403107,-46.6517752,4,0.0023001725129384704,0.03260752635442272,0.000558334452759446,-0.00016711955934239382,3.4543895881343514,0.06861095021668,8195.273945569992,,,POINT (-46.6517752 -23.5403107)
25870836,-23.5635176,-46.6113811,1,0.0005750431282346176,0.0,0.0,7.403136542840423e-05,1.6505167273896646,0.06861095021668,8195.273945569992,traffic_signals,,POINT (-46.6113811 -23.5635176)
25871539,-23.5560493,-46.6222841,3,0.0017251293847038527,0.03230528856592445,0.018964941567116707,0.0005479828029452192,3.3119142826395698,0.06861095021668,8195.273945569992,,,POINT (-46.6222841 -23.5560493)
25871670,-23.5523785,-46.6257511,3,0.0017251293847038527,0.0005750431282346176,0.0005561838311636319,0.0014158276831596245,3.355511433029403,0.06861095021668,8195.273945569992,,,POINT (-46.6257511 -23.5523785)
25871831,-23.5519102,-46.6257308,4,0.0023001725129384704,0.030919388203363363,0.03313552514374168,0.002033121179376246,4.945177160675763,0.06861095021668,8195.273945569992,traffic_signals,,POINT (-46.6257308 -23.5519102)
25871833,-23.5522727,-46.6256216,3,0.0017251293847038527,0.03190115722379413,0.038987729875413005,0.0015637499025773008,3.9374902730659995,0.06861095021668,8195.273945569992,,,POINT (-46.6256216 -23.5522727)
25872025,-23.5501074,-46.6266488,3,0.0017251293847038527,0.029092928774912097,0.021963372580735364,0.01089327624799017,3.3911664857004773,0.06861095021668,8195.273945569992,,,POINT (-46.6266488 -23.5501074)
25872075,-23.5481997,-46.6286296,3,0.0017251293847038527,0.04238927690854238,0.0783749135692723,0.0034461332433997796,3.260588185301724,0.06861095021668,8195.273945569992,,,POINT (-46.6286296 -23.5481997)
25872212,-23.5461204,-46.6301486,3,0.0017251293847038527,0.04431172696866847,0.07837689875843769,0.0034637462967606787,3.2685259033416587,0.06861095021668,8195.273945569992,,,POINT (-46.6301486 -23.5461204)
25872232,-23.5444987,-46.6297656,3,0.0017251293847038527,0.04265363609704906,0.048300428073849336,0.0013740512367448117,3.4394987816429268,0.06861095021668,8195.273945569992,,,POINT (-46.6297656 -23.5444987)
25872236,-23.5448763,-46.6305184,3,0.0017251293847038527,0.03809137781435022,0.03564704539285311,0.0026179260221104845,3.362808589133019,0.06861095021668,8195.273945569992,,,POINT (-46.6305184 -23.5448763)
25872254,-23.5428224,-46.6291191,3,0.0017251293847038527,0.04531534974903557,0.047216336085962464,0.0014185103132290273,3.3884648007288902,0.06861095021668,8195.273945569992,,,POINT (-46.6291191 -23.5428224)
25872264,-23.5436253,-46.6297566,4,0.0023001725129384704,0.04239807273297741,0.009391007109796887,0.000420029827703143,5.099306427875546,0.06861095021668,8195.273945569992,traffic_signals,,POINT (-46.6297566 -23.5436253)
25872274,-23.5394006,-46.6271577,4,0.0023001725129384704,0.043029780355565206,0.06470990276285128,0.0005248428626922687,6.044050790721758,0.06861095021668,8195.273945569992,traffic_signals,,POINT (-46.6271577 -23.5394006)
25872723,-23.5332714,-46.6254827,3,0.0017251293847038527,0.036363572169140664,0.015507840581640205,-5.232530472555239e-05,3.4539368068472456,0.06861095021668,8195.273945569992,,,POINT (-46.6254827 -23.5332714)
25872726,-23.5330563,-46.6255492,3,0.0017251293847038527,0.037775358110260934,0.015509825770805572,-6.166074212719676e-05,3.9960812699844657,0.06861095021668,8195.273945569992,,,POINT (-46.6255492 -23.5330563)
25872749,-23.5320811,-46.6259967,4,0.0023001725129384704,0.03661444530389774,0.01675565198129654,0.0013469652772163903,5.019637638157446,0.06861095021668,8195.273945569992,traffic_signals,,POINT (-46.6259967 -23.5320811)
25872763,-23.5316319,-46.6257805,4,0.0023001725129384704,0.0350092158263308,0.0126811078839823,0.0014919955850910673,4.950222847490872,0.06861095021668,8195.273945569992,crossing,,POINT (-46.6257805 -23.5316319)
25872766,-23.5326836,-46.6252162,3,0.0017251293847038527,0.036229781819832683,0.013201008442098348,0.0008864803922017827,3.3622314741857138,0.06861095021668,8195.273945569992,,,POINT (-46.6252162 -23.5326836)
25928248,-23.530254,-46.6317405,3,0.0017251293847038527,0.04073097020201363,0.0028641525897787675,0.00012610895572463988,3.250068201518576,0.06861095021668,8195.273945569992,,,POINT (-46.6317405 -23.530254)
25928388,-23.534495,-46.6330324,3,0.0017251293847038527,0.04140362958832855,0.004151295646087269,0.00013127911740279827,3.4664463192099966,0.06861095021668,8195.273945569992,,,POINT (-46.6330324 -23.534495)
25928438,-23.5352466,-46.6337902,3,0.0017251293847038527,0.037506660918434465,0.0039330069485308695,0.00012620507703542893,3.37970241419209,0.06861095021668,8195.273945569992,,,POINT (-46.6337902 -23.5352466)
25928439,-23.5352713,-46.6331286,3,0.0017251293847038527,0.043235784276647475,0.015800071981725443,0.0010780016855612999,3.2685824816195304,0.06861095021668,8195.273945569992,,,POINT (-46.6331286 -23.5352713)
25928614,-23.5353735,-46.6331395,3,0.0017251293847038527,0.0452401000815679,0.0158020571708908,0.0012181199176694,3.272665015828052,0.06861095021668,8195.273945569992,,,POINT (-46.6331395 -23.5353735)
25928755,-23.5414795,-46.634182,4,0.0023001725129384704,0.04362114845748168,0.11273184953508643,0.015869656150526094,4.2826700905436335,0.06861095021668,8195.273945569992,,,POINT (-46.634182 -23.5414795)
25928842,-23.5468886,-46.6377089,3,0.0017251293847038527,0.03752474222692801,0.07528289300628857,0.019246365626940935,3.2627992782815554,0.06861095021668,8195.273945569992,,,POINT (-46.6377089 -23.5468886)
25928939,-23.5495812,-46.6385465,3,0.0017251293847038527,0.029412780857349725,0.01997401614527398,0.01450710074669054,3.262807388196306,0.06861095021668,8195.273945569992,,,POINT (-46.6385465 -23.5495812)
25928961,-23.5481572,-46.6387749,3,0.0017251293847038527,0.0405571480782853,0.06367294536334073,0.0014196119165478395,3.2648071344577008,0.06861095021668,8195.273945569992,,,POINT (-46.6387749 -23.5481572)
