u,v,key,osmid,oneway,name,highway,reversed,length,geometry,ebc,junction,bridge
1454017559,1454017561,0,132120145,False,Rua Três,residential,False,46.971,"LINESTRING (-45.8495151 -23.2137124, -45.8493069 -23.214089)",0.009432234432234432,,
1454017559,1454017557,0,132120145,False,Rua Três,residential,True,52.026,"LINESTRING (-45.8495151 -23.2137124, -45.8497379 -23.2132917)",0.027747252747252746,,
1454017559,1454017575,0,132120146,False,Rua Cinco,residential,False,123.616,"LINESTRING (-45.8495151 -23.2137124, -45.8484467 -23.2131911)",0.009432234432234432,,
1454017561,1454017559,0,132120145,False,Rua Três,residential,True,46.971,"LINESTRING (-45.8493069 -23.214089, -45.8495151 -23.2137124)",0.009432234432234432,,
1454017561,1454017561,0,"[132129648, 132120145, 132129651]",False,"['Rua Seis', 'Rua Sete', 'Rua Três']",residential,False,278.23699999999997,"LINESTRING (-45.8493069 -23.214089, -45.8492036 -23.2142872, -45.8491264 -23.2144352, -45.8490693 -23.2144612, -45.8489912 -23.214454, -45.8489081 -23.2144229, -45.8483807 -23.2141704, -45.8483411 -23.2141113, -45.8483271 -23.2140657, -45.8483508 -23.2138554, -45.8483665 -23.213801, -45.8484132 -23.2137481, -45.848493 -23.2137288, -45.8493069 -23.214089)",0.0,,
1454017561,1454017561,1,"[132129648, 132120145, 132129651]",False,"['Rua Sete', 'Rua Três', 'Rua Seis']",residential,True,278.237,"LINESTRING (-45.8493069 -23.214089, -45.848493 -23.2137288, -45.8484132 -23.2137481, -45.8483665 -23.213801, -45.8483508 -23.2138554, -45.8483271 -23.2140657, -45.8483411 -23.2141113, -45.8483807 -23.2141704, -45.8489081 -23.2144229, -45.8489912 -23.214454, -45.8490693 -23.2144612, -45.8491264 -23.2144352, -45.8492036 -23.2142872, -45.8493069 -23.214089)",0.0,,
1454017575,1454017559,0,132120146,False,Rua Cinco,residential,True,123.616,"LINESTRING (-45.8484467 -23.2131911, -45.8495151 -23.2137124)",0.009432234432234432,,
1454021600,1454008400,0,312091244,False,Rua dos Jaburus,residential,False,20.775,"LINESTRING (-45.8481239 -23.2110361, -45.8480851 -23.2108527)",0.02916885363313934,,
1454021600,1454011096,0,312091244,False,Rua dos Jaburus,residential,True,28.685,"LINESTRING (-45.8481239 -23.2110361, -45.8481896 -23.2112869)",0.1323654382857679,,
1454021600,3179135174,0,551694056,False,Avenida dos Tambaras,residential,True,36.232,"LINESTRING (-45.8481239 -23.2110361, -45.8480635 -23.2111051, -45.8480335 -23.2111498, -45.8479926 -23.2113307)",0.12555737912880777,,
1454044982,2061113656,0,312071906,False,Rua Tenente Benedito Dias Pereira,residential,False,61.269,"LINESTRING (-45.8547733 -23.2137576, -45.8553726 -23.2137419)",4.578754578754579e-05,,
1454044982,2061113656,1,"[132144369, 132144370, 132144371]",False,"['Rua José Machado Faria', 'Rua Francisco Cipriano do Amaral']",residential,False,290.966,"LINESTRING (-45.8547733 -23.2137576, -45.8548026 -23.2145766, -45.8548106 -23.2146283, -45.8548314 -23.214669, -45.8551311 -23.2148487, -45.8552856 -23.2148826, -45.8553571 -23.2148625, -45.8554175 -23.2148314, -45.8554326 -23.2147824, -45.8553726 -23.2137419)",4.578754578754579e-05,,
1454044982,1454045008,0,"[132121715, 132144371]",False,"['Rua José Machado Faria', 'Rua Professor Luiz Gonzaga Rios']",residential,True,211.981,"LINESTRING (-45.8547733 -23.2137576, -45.854694 -23.2125804, -45.8547223 -23.2124819, -45.8548166 -23.2123605, -45.8548681 -23.2123176, -45.8549286 -23.2122934, -45.8553104 -23.2122748)",0.00934065934065934,,
1454044991,1454045008,0,132121715,False,Rua Professor Luiz Gonzaga Rios,residential,False,24.232,"LINESTRING (-45.8555472 -23.2122635, -45.8553104 -23.2122748)",0.027747252747252746,,
1454044991,1454045031,0,132121717,False,Travessa Sarah Suzan Sacilotti de Oliveira,residential,True,118.442,"LINESTRING (-45.8555472 -23.2122635, -45.8555469 -23.2118755, -45.855504 -23.2116142, -45.85539 -23.2112148)",0.03663003663003663,,
1454045008,1454044991,0,132121715,False,Rua Professor Luiz Gonzaga Rios,residential,True,24.232,"LINESTRING (-45.8553104 -23.2122748, -45.8555472 -23.2122635)",0.027747252747252746,,
1454045008,2061113656,0,132144369,False,Rua Francisco Cipriano do Amaral,residential,True,163.258,"LINESTRING (-45.8553104 -23.2122748, -45.8553726 -23.2137419)",0.00934065934065934,,
1454045008,1454044982,0,"[132121715, 132144371]",False,"['Rua José Machado Faria', 'Rua Professor Luiz Gonzaga Rios']",residential,False,211.981,"LINESTRING (-45.8553104 -23.2122748, -45.8549286 -23.2122934, -45.8548681 -23.2123176, -45.8548166 -23.2123605, -45.8547223 -23.2124819, -45.854694 -23.2125804, -45.8547733 -23.2137576)",0.00934065934065934,,
1454045031,1454012686,0,132121717,False,Travessa Sarah Suzan Sacilotti de Oliveira,residential,True,36.584,"LINESTRING (-45.85539 -23.2112148, -45.8552934 -23.210898)",0.03450963718820862,,
1454045031,1454044991,0,132121717,False,Travessa Sarah Suzan Sacilotti de Oliveira,residential,False,118.44200000000001,"LINESTRING (-45.85539 -23.2112148, -45.855504 -23.2116142, -45.8555469 -23.2118755, -45.8555472 -23.2122635)",0.03663003663003663,,
1454045031,3179135092,0,312091240,False,Travessa Sarah Suzan Sacilotti de Oliveira,residential,False,36.239000000000004,"LINESTRING (-45.85539 -23.2112148, -45.8553353 -23.2111681, -45.8553119 -23.2111515, -45.8552864 -23.2111329, -45.8552406 -23.2111153, -45.8551831 -23.2111143, -45.8551251 -23.2111256, -45.855078 -23.2111445)",0.010820033141461712,,
1454047338,5327748882,0,399152323,False,Avenida Lívio Veneziani,residential,True,34.147999999999996,"LINESTRING (-45.8445979 -23.2117146, -45.8447062 -23.2115975, -45.8448339 -23.2114987)",0.009432234432234432,,
1454185783,1454008398,0,330090731,True,,residential,False,21.882,"LINESTRING (-45.8478145 -23.2106983, -45.848026 -23.210729)",0.10956221739188775,,
1454185783,1454008402,0,330090732,False,,residential,False,20.11,"LINESTRING (-45.8478145 -23.2106983, -45.8477069 -23.2106646, -45.847635 -23.2106263)",0.030489533614533597,,
2061113656,1454045008,0,132144369,False,Rua Francisco Cipriano do Amaral,residential,False,163.258,"LINESTRING (-45.8553726 -23.2137419, -45.8553104 -23.2122748)",0.00934065934065934,,
2061113656,1454044982,0,312071906,False,Rua Tenente Benedito Dias Pereira,residential,True,61.269,"LINESTRING (-45.8553726 -23.2137419, -45.8547733 -23.2137576)",4.578754578754579e-05,,
2061113656,1454044982,1,"[132144369, 132144370, 132144371]",False,"['Rua José Machado Faria', 'Rua Francisco Cipriano do Amaral']",residential,True,290.966,"LINESTRING (-45.8553726 -23.2137419, -45.8554326 -23.2147824, -45.8554175 -23.2148314, -45.8553571 -23.2148625, -45.8552856 -23.2148826, -45.8551311 -23.2148487, -45.8548314 -23.214669, -45.8548106 -23.2146283, -45.8548026 -23.2145766, -45.8547733 -23.2137576)",4.578754578754579e-05,,
2061117199,1454012659,0,132119546,False,Rua Tuiras,residential,False,124.789,"LINESTRING (-45.8491996 -23.2111054, -45.8503877 -23.2108463)",0.09487936463211188,,
2061117199,1454011096,0,132119546,False,Rua Tuiras,residential,True,105.171,"LINESTRING (-45.8491996 -23.2111054, -45.8481896 -23.2112869)",0.07859944618873194,,
2061117199,1454012823,0,132119551,False,,residential,False,59.344,"LINESTRING (-45.8491996 -23.2111054, -45.8490845 -23.2105823)",0.017655205244490962,,
2061117199,1454012745,0,132119551,False,,residential,True,60.613,"LINESTRING (-45.8491996 -23.2111054, -45.8493341 -23.2116363)",0.044635597664443825,,
3179135092,1454012689,0,312091239,False,Avenida das Sairas,residential,False,23.679,"LINESTRING (-45.855078 -23.2111445, -45.8549289 -23.2113075)",0.016406113727542297,,
3179135092,1454012686,0,312091239,False,Avenida das Sairas,residential,True,35.155,"LINESTRING (-45.855078 -23.2111445, -45.8552934 -23.210898)",0.008928571428571428,,
3179135092,1454045031,0,312091240,False,Travessa Sarah Suzan Sacilotti de Oliveira,residential,True,36.239000000000004,"LINESTRING (-45.855078 -23.2111445, -45.8551251 -23.2111256, -45.8551831 -23.2111143, -45.8552406 -23.2111153, -45.8552864 -23.2111329, -45.8553119 -23.2111515, -45.8553353 -23.2111681, -45.85539 -23.2112148)",0.011099119134833422,,
3179135096,1454006763,0,132119120,True,,residential,False,14.277000000000001,"LINESTRING (-45.8556307 -23.2104304, -45.8556644 -23.2103659, -45.8556773 -23.2103103)",0.015468668236525379,,
3179135096,1454006767,0,132119123,True,,residential,False,41.088,"LINESTRING (-45.8556307 -23.2104304, -45.8555826 -23.210422, -45.8555144 -23.210395, -45.8553087 -23.210222)",0.0143034842141985,,
3179135113,1454012745,0,132119547,False,Rua dos Mutuns,residential,True,30.6,"LINESTRING (-45.849041 -23.2116926, -45.8493341 -23.2116363)",0.006498124890982033,,
3179135113,1454012747,0,132119547,False,Rua dos Mutuns,residential,False,30.853,"LINESTRING (-45.849041 -23.2116926, -45.8488912 -23.2117286, -45.8487518 -23.2117717)",0.005006105006105006,,
3179135113,8863783287,0,957938180,False,Rua dos Mutuns,residential,True,29.230999999999995,"LINESTRING (-45.849041 -23.2116926, -45.8489956 -23.2117355, -45.8489775 -23.2117668, -45.8489732 -23.2118001, -45.8489892 -23.2118372, -45.8490605 -23.2119048)",0.0035014390371533232,,
3179135115,1454017537,0,312091256,False,Rua Cuitelos,residential,False,157.383,"LINESTRING (-45.8520066 -23.2116847, -45.8513332 -23.2129576)",0.02701354201354201,,
3179135115,3179135142,0,132120141,True,Rua Cuitelos,residential,False,15.003,"LINESTRING (-45.8520066 -23.2116847, -45.8520091 -23.2116291, -45.8520031 -23.2115903, -45.8519945 -23.211551)",0.018086080586080588,,
3179135118,3179135121,0,312091247,True,,residential,False,7.507,"LINESTRING (-45.8524109 -23.2113226, -45.8524314 -23.2113349, -45.8524464 -23.2113527, -45.8524543 -23.211374)",0.005845543345543345,roundabout,
3179135118,1454006785,0,312091254,True,Avenida das Curruiras,residential,False,27.153,"LINESTRING (-45.8524109 -23.2113226, -45.8525394 -23.2112762, -45.8526658 -23.2112599)",0.04160605267748125,,
3179135121,3179135157,0,312091247,True,,residential,False,7.508999999999999,"LINESTRING (-45.8524543 -23.211374, -45.8524542 -23.2113965, -45.8524462 -23.2114178, -45.8524311 -23.2114355)",0.03653455366367453,roundabout,
3179135123,3179135146,0,312091251,True,Avenida das Curruiras,residential,False,26.47,"LINESTRING (-45.8523221 -23.2114268, -45.8520793 -23.2115097)",0.009565018315018315,,
3179135123,3179135131,0,312091247,True,,residential,False,7.492999999999999,"LINESTRING (-45.8523221 -23.2114268, -45.8523106 -23.211407, -45.8523066 -23.2113848, -45.8523108 -23.2113627)",0.017698848770277345,roundabout,
3179135131,3179135118,0,312091247,True,,residential,False,12.481,"LINESTRING (-45.8523108 -23.2113627, -45.8523225 -23.211343, -45.8523405 -23.2113278, -45.8523629 -23.2113189, -45.8523872 -23.211317, -45.8524109 -23.2113226)",0.047451596023024595,roundabout,
3179135137,3179135131,0,312091249,True,Avenida das Curruiras,residential,False,27.825,"LINESTRING (-45.852053 -23.2114432, -45.8523108 -23.2113627)",0.029752747252747257,,
3179135137,3179135146,0,312091248,True,,residential,False,8.357,"LINESTRING (-45.852053 -23.2114432, -45.8520678 -23.2114561, -45.8520777 -23.2114726, -45.8520816 -23.211491, -45.8520793 -23.2115097)",0.016895604395604395,roundabout,
3179135142,3179135143,0,312091248,True,,residential,False,2.321,"LINESTRING (-45.8519945 -23.211551, -45.8519745 -23.2115411)",0.02516136641136641,roundabout,
3179135143,1454006787,0,312091252,True,Avenida das Curruiras,residential,False,12.652,"LINESTRING (-45.8519745 -23.2115411, -45.8518511 -23.2115503)",0.019477605727605728,,
3179135143,3179135150,0,312091248,True,,residential,False,6.98,"LINESTRING (-45.8519745 -23.2115411, -45.8519593 -23.2115255, -45.8519508 -23.2115061, -45.8519499 -23.2114852)",0.005683760683760685,roundabout,
3179135146,3179135147,0,312091248,True,,residential,False,2.09,"LINESTRING (-45.8520793 -23.2115097, -45.8520708 -23.2115268)",0.02646062271062271,roundabout,
3179135147,3179135115,0,312091255,True,Rua Cuitelos,residential,False,18.743,"LINESTRING (-45.8520708 -23.2115268, -45.8520066 -23.2116847)",0.019385336885336887,,
3179135147,3179135142,0,312091248,True,,residential,False,8.832,"LINESTRING (-45.8520708 -23.2115268, -45.852057 -23.2115407, -45.8520393 -23.2115501, -45.852017 -23.2115542, -45.8519945 -23.211551)",0.007075285825285825,roundabout,
3179135150,3179135137,0,312091248,True,,residential,False,13.724,"LINESTRING (-45.8519499 -23.2114852, -45.8519568 -23.2114652, -45.8519706 -23.2114486, -45.8519898 -23.2114373, -45.8520119 -23.2114326, -45.8520345 -23.2114351, -45.852053 -23.2114432)",0.046648351648351655,roundabout,
3179135157,1454017534,0,132119125,False,Rua dos Canindés,residential,True,28.307000000000002,"LINESTRING (-45.8524311 -23.2114355, -45.8524749 -23.2114934, -45.8526369 -23.2116016)",0.01683326289095519,,
3179135157,3179135123,0,312091247,True,,residential,False,12.509,"LINESTRING (-45.8524311 -23.2114355, -45.8524105 -23.2114478, -45.8523867 -23.2114532, -45.8523623 -23.2114512, -45.85234 -23.2114421, -45.8523221 -23.2114268)",0.027263867085295657,roundabout,
3179135172,7809899485,0,312091257,False,Rua Hilário Santana,residential,False,98.289,"LINESTRING (-45.8477925 -23.212476, -45.8479363 -23.2117086, -45.8479582 -23.2116053)",0.020604395604395604,,
3179135172,3179135178,0,312091259,False,,residential,False,22.736,"LINESTRING (-45.8477925 -23.212476, -45.847747 -23.2124691, -45.8476444 -23.2124532, -45.8475721 -23.2124547)",0.013435083435083435,,
3179135174,7809899485,0,312091257,False,Rua Hilário Santana,residential,True,30.736,"LINESTRING (-45.8479926 -23.2113307, -45.8479582 -23.2116053)",0.023325193325193325,,
3179135174,5327748873,0,551694056,False,Avenida dos Tambaras,residential,True,30.391,"LINESTRING (-45.8479926 -23.2113307, -45.8478917 -23.2115878)",0.09985123342266206,,
3179135174,1454021600,0,551694056,False,Avenida dos Tambaras,residential,False,36.232,"LINESTRING (-45.8479926 -23.2113307, -45.8480335 -23.2111498, -45.8480635 -23.2111051, -45.8481239 -23.2110361)",0.12834987052020017,,
3179135178,3179135172,0,312091259,False,,residential,True,22.736,"LINESTRING (-45.8475721 -23.2124547, -45.8476444 -23.2124532, -45.847747 -23.2124691, -45.8477925 -23.212476)",0.013553113553113554,,
3179135178,5327748865,0,551694054,False,Rua Bom Jesus,residential,False,85.06,"LINESTRING (-45.8475721 -23.2124547, -45.8475794 -23.2124107, -45.8476353 -23.2122039, -45.8478302 -23.2117292)",0.02161172161172161,,
3179135178,5327748868,0,551694054,False,Rua Bom Jesus,residential,True,25.804,"LINESTRING (-45.8475721 -23.2124547, -45.8475029 -23.2125355, -45.8473936 -23.2126168)",0.027014652014652016,,
3179135182,3179135184,0,551694054,False,Rua Bom Jesus,residential,True,175.568,"LINESTRING (-45.8471384 -23.2129073, -45.8454223 -23.2129814)",0.002793040293040293,,
3179135182,5327748850,0,551694050,False,,residential,False,109.98,"LINESTRING (-45.8471384 -23.2129073, -45.8470927 -23.213056, -45.8470483 -23.2131785, -45.846994 -23.213394, -45.8469397 -23.2136435, -45.8469002 -23.2138704)",0.009432234432234432,,
3179135182,5327748868,0,551694054,False,Rua Bom Jesus,residential,False,41.518,"LINESTRING (-45.8471384 -23.2129073, -45.8472419 -23.212792, -45.8473016 -23.2127228, -45.8473936 -23.2126168)",0.019093406593406595,,
3179135184,3179135182,0,551694054,False,Rua Bom Jesus,residential,False,175.568,"LINESTRING (-45.8454223 -23.2129814, -45.8471384 -23.2129073)",0.002793040293040293,,
3179135184,5355099061,0,551718249,False,,residential,True,61.771,"LINESTRING (-45.8454223 -23.2129814, -45.8454141 -23.2129055, -45.8454493 -23.2126901, -45.845538 -23.2124417)",0.043086080586080586,,
3179135184,7808796936,0,551966727,False,,residential,False,79.379,"LINESTRING (-45.8454223 -23.2129814, -45.8454143 -23.2130351, -45.84541 -23.2130859, -45.845412 -23.2131603, -45.8454363 -23.213298, -45.8454444 -23.2134096, -45.8454727 -23.2135119, -45.8454891 -23.2135762, -45.845496 -23.2136405, -45.8454849 -23.2136861)",0.03663003663003663,,
5327748850,3179135182,0,551694050,False,,residential,True,109.98,"LINESTRING (-45.8469002 -23.2138704, -45.8469397 -23.2136435, -45.846994 -23.213394, -45.8470483 -23.2131785, -45.8470927 -23.213056, -45.8471384 -23.2129073)",0.009432234432234432,,
5327748855,5327748865,0,551694051,False,,residential,False,102.519,"LINESTRING (-45.8470656 -23.2118652, -45.8471248 -23.2118856, -45.8471838 -23.2118829, -45.8472309 -23.2118538, -45.8472507 -23.211788, -45.8472803 -23.2116814, -45.8473173 -23.2116066, -45.8473514 -23.211591, -45.8474014 -23.2116009, -45.8475172 -23.2116451, -45.8478302 -23.2117292)",0.06666666666666667,,
5327748855,5355099061,0,"[551718249, 551694051]",False,,residential,"[False, True]",230.89799999999997,"LINESTRING (-45.8470656 -23.2118652, -45.8469719 -23.2117534, -45.8469015 -23.2116357, -45.8468488 -23.2115642, -45.8468203 -23.2115528, -45.8467828 -23.2115547, -45.8467201 -23.2115686, -45.8459211 -23.2116826, -45.8458467 -23.2117485, -45.8457696 -23.2118557, -45.8456703 -23.2120382, -45.8455585 -23.2123568, -45.845538 -23.2124417)",0.050503663003663005,,
5327748855,5355099049,0,"[551694052, 551694053]",False,,residential,"[False, True]",76.636,"LINESTRING (-45.8470656 -23.2118652, -45.8470285 -23.2119604, -45.8469779 -23.2120878, -45.8469559 -23.2121491, -45.8469185 -23.2124281, -45.8469062 -23.2125343)",0.008562271062271063,,
5327748865,5327748855,0,551694051,False,,residential,True,102.519,"LINESTRING (-45.8478302 -23.2117292, -45.8475172 -23.2116451, -45.8474014 -23.2116009, -45.8473514 -23.211591, -45.8473173 -23.2116066, -45.8472803 -23.2116814, -45.8472507 -23.211788, -45.8472309 -23.2118538, -45.8471838 -23.2118829, -45.8471248 -23.2118856, -45.8470656 -23.2118652)",0.06666666666666667,,
5327748865,3179135178,0,551694054,False,Rua Bom Jesus,residential,True,85.06,"LINESTRING (-45.8478302 -23.2117292, -45.8476353 -23.2122039, -45.8475794 -23.2124107, -45.8475721 -23.2124547)",0.02172975172975173,,
5327748865,5327748873,0,551694057,False,Estrada Núcleo Congelado Bom Jesus,residential,False,16.939,"LINESTRING (-45.8478302 -23.2117292, -45.8478505 -23.2116771, -45.8478917 -23.2115878)",0.09478021978021978,,
5327748868,5355099049,0,551694053,False,,residential,False,50.716,"LINESTRING (-45.8473936 -23.2126168, -45.8473031 -23.2125928, -45.8471087 -23.2125638, -45.8469994 -23.2125447, -45.8469062 -23.2125343)",0.0008699633699633699,,
5327748868,3179135178,0,551694054,False,Rua Bom Jesus,residential,False,25.804,"LINESTRING (-45.8473936 -23.2126168, -45.8475029 -23.2125355, -45.8475721 -23.2124547)",0.027014652014652016,,
5327748868,3179135182,0,551694054,False,Rua Bom Jesus,residential,True,41.518,"LINESTRING (-45.8473936 -23.2126168, -45.8473016 -23.2127228, -45.8472419 -23.212792, -45.8471384 -23.2129073)",0.019093406593406595,,
5327748873,3179135174,0,551694056,False,Avenida dos Tambaras,residential,False,30.391,"LINESTRING (-45.8478917 -23.2115878, -45.8479926 -23.2113307)",0.10231201948234911,,
5327748873,7809899485,0,836786878,False,Rua Bom Jesus,residential,False,7.069,"LINESTRING (-45.8478917 -23.2115878, -45.8479582 -23.2116053)",0.005128205128205128,,
5327748873,5327748879,0,551694055,False,Rua Bom Jesus,residential,False,120.79,"LINESTRING (-45.8478917 -23.2115878, -45.8477098 -23.2115249, -45.8476505 -23.2114727, -45.8475913 -23.2113162, -45.847537 -23.2110576, -45.8475296 -23.2107695, -45.8475228 -23.2106547)",0.06553702910845768,,
5327748873,5327748865,0,551694057,False,Estrada Núcleo Congelado Bom Jesus,residential,True,16.939,"LINESTRING (-45.8478917 -23.2115878, -45.8478505 -23.2116771, -45.8478302 -23.2117292)",0.09489824989824988,,
5327748879,1454008402,0,132122679,False,Avenida Lívio Veneziani,residential,True,11.893,"LINESTRING (-45.8475228 -23.2106547, -45.847635 -23.2106263)",0.05237310969453826,,
5327748879,5327748882,0,"[399152322, 399152323, 132122679]",False,Avenida Lívio Veneziani,residential,False,298.784,"LINESTRING (-45.8475228 -23.2106547, -45.8472205 -23.2107092, -45.8467438 -23.2107684, -45.845926 -23.2108715, -45.8457469 -23.2109157, -45.845566 -23.2109795, -45.8454339 -23.2110371, -45.8453595 -23.2110779, -45.8450699 -23.2113098, -45.8448339 -23.2114987)",0.01868131868131868,,yes
5327748879,5327748873,0,551694055,False,Rua Bom Jesus,residential,True,120.79000000000002,"LINESTRING (-45.8475228 -23.2106547, -45.8475296 -23.2107695, -45.847537 -23.2110576, -45.8475913 -23.2113162, -45.8476505 -23.2114727, -45.8477098 -23.2115249, -45.8478917 -23.2115878)",0.06832952049985015,,
5327748882,1454047338,0,399152323,False,Avenida Lívio Veneziani,residential,False,34.147999999999996,"LINESTRING (-45.8448339 -23.2114987, -45.8447062 -23.2115975, -45.8445979 -23.2117146)",0.009432234432234432,,
5327748882,5327748879,0,"[399152322, 399152323, 132122679]",False,Avenida Lívio Veneziani,residential,True,298.784,"LINESTRING (-45.8448339 -23.2114987, -45.8450699 -23.2113098, -45.8453595 -23.2110779, -45.8454339 -23.2110371, -45.845566 -23.2109795, -45.8457469 -23.2109157, -45.845926 -23.2108715, -45.8467438 -23.2107684, -45.8472205 -23.2107092, -45.8475228 -23.2106547)",0.01868131868131868,,yes
5355099049,5327748855,0,"[551694052, 551694053]",False,,residential,"[False, True]",76.636,"LINESTRING (-45.8469062 -23.2125343, -45.8469185 -23.2124281, -45.8469559 -23.2121491, -45.8469779 -23.2120878, -45.8470285 -23.2119604, -45.8470656 -23.2118652)",0.008562271062271063,,
5355099049,5327748868,0,551694053,False,,residential,True,50.716,"LINESTRING (-45.8469062 -23.2125343, -45.8469994 -23.2125447, -45.8471087 -23.2125638, -45.8473031 -23.2125928, -45.8473936 -23.2126168)",0.0008699633699633699,,
5355099049,5355099061,0,554948542,False,,residential,False,140.8,"LINESTRING (-45.8469062 -23.2125343, -45.8468015 -23.2125164, -45.8466607 -23.2124868, -45.8465233 -23.2124615, -45.8463798 -23.2124437, -45.846312 -23.2124412, -45.8462262 -23.2124406, -45.8461504 -23.2124381, -45.8460628 -23.2124382, -45.845856 -23.2124402, -45.845538 -23.2124417)",0.0007326007326007326,,
5355099061,3179135184,0,551718249,False,,residential,False,61.771,"LINESTRING (-45.845538 -23.2124417, -45.8454493 -23.2126901, -45.8454141 -23.2129055, -45.8454223 -23.2129814)",0.043086080586080586,,
5355099061,5327748855,0,"[551718249, 551694051]",False,,residential,"[False, True]",230.898,"LINESTRING (-45.845538 -23.2124417, -45.8455585 -23.2123568, -45.8456703 -23.2120382, -45.8457696 -23.2118557, -45.8458467 -23.2117485, -45.8459211 -23.2116826, -45.8467201 -23.2115686, -45.8467828 -23.2115547, -45.8468203 -23.2115528, -45.8468488 -23.2115642, -45.8469015 -23.2116357, -45.8469719 -23.2117534, -45.8470656 -23.2118652)",0.050503663003663005,,
5355099061,5355099049,0,554948542,False,,residential,True,140.8,"LINESTRING (-45.845538 -23.2124417, -45.845856 -23.2124402, -45.8460628 -23.2124382, -45.8461504 -23.2124381, -45.8462262 -23.2124406, -45.846312 -23.2124412, -45.8463798 -23.2124437, -45.8465233 -23.2124615, -45.8466607 -23.2124868, -45.8468015 -23.2125164, -45.8469062 -23.2125343)",0.0007326007326007326,,
5355099062,5355099068,0,554948543,False,,residential,False,64.509,"LINESTRING (-45.853314 -23.2088956, -45.8534816 -23.2089956, -45.8535037 -23.2090218, -45.8535064 -23.2090498, -45.853489 -23.2090973, -45.8534165 -23.209178, -45.8533669 -23.2092569, -45.8533508 -23.209345)",0.009432234432234432,,
5355099068,1454008412,0,132122679,False,Avenida Lívio Veneziani,residential,False,34.599,"LINESTRING (-45.8533508 -23.209345, -45.8530138 -23.2093152)",0.09379174066674069,,
5355099068,1454006745,0,132122679,False,Avenida Lívio Veneziani,residential,True,231.33200000000002,"LINESTRING (-45.8533508 -23.209345, -45.8535376 -23.2093766, -45.8540359 -23.2094657, -45.8542138 -23.209504, -45.8543587 -23.2095509, -45.8545102 -23.2096026, -45.8549005 -23.2097678, -45.8551593 -23.2098689, -45.855503 -23.2099582)",0.00717948717948718,,
5355099068,5355099062,0,554948543,False,,residential,True,64.50899999999999,"LINESTRING (-45.8533508 -23.209345, -45.8533669 -23.2092569, -45.8534165 -23.209178, -45.853489 -23.2090973, -45.8535064 -23.2090498, -45.8535037 -23.2090218, -45.8534816 -23.2089956, -45.853314 -23.2088956)",0.009432234432234432,,
6308115793,1454017530,0,132119125,False,Rua dos Canindés,residential,False,55.361999999999995,"LINESTRING (-45.8540843 -23.2122452, -45.8540054 -23.2122133, -45.8537178 -23.2120881, -45.8535937 -23.2120341)",0.01453492935635793,,
6308115793,1454017531,0,"[132133901, 132119310]",False,"['Avenida das Sairas', 'Rua dos Jaburus']",residential,False,249.95100000000002,"LINESTRING (-45.8540843 -23.2122452, -45.8540407 -23.2123077, -45.8532724 -23.2137994, -45.8532573 -23.2138112, -45.8532281 -23.2138158, -45.8531896 -23.2138109, -45.8527623 -23.2136079)",0.013373888016745149,,
6308115793,1454006738,0,132133901,False,Avenida das Sairas,residential,True,73.294,"LINESTRING (-45.8540843 -23.2122452, -45.8541472 -23.2121892, -45.8542184 -23.2121119, -45.8545376 -23.2117353)",0.03742826617826618,,
7808796936,7808796943,0,551966727,False,,residential,False,55.009,"LINESTRING (-45.8454849 -23.2136861, -45.8454541 -23.2137181, -45.8454055 -23.2137292, -45.8453672 -23.2137545, -45.845321 -23.2138253, -45.8453035 -23.2139054, -45.8453257 -23.2141027)",0.01868131868131868,,
7808796936,3179135184,0,551966727,False,,residential,True,79.379,"LINESTRING (-45.8454849 -23.2136861, -45.845496 -23.2136405, -45.8454891 -23.2135762, -45.8454727 -23.2135119, -45.8454444 -23.2134096, -45.8454363 -23.213298, -45.845412 -23.2131603, -45.84541 -23.2130859, -45.8454143 -23.2130351, -45.8454223 -23.2129814)",0.03663003663003663,,
7808796936,8992284788,0,971572552,False,,residential,True,66.316,"LINESTRING (-45.8454849 -23.2136861, -45.8455255 -23.2137212, -45.845549 -23.2137243, -45.8461055 -23.2136133)",0.009432234432234432,,
7808796942,7808796943,0,551698749,False,,residential,True,87.327,"LINESTRING (-45.8461726 -23.2140016, -45.845736 -23.2140675, -45.8453257 -23.2141027)",0.009432234432234432,,
7808796943,7808796942,0,551698749,False,,residential,False,87.327,"LINESTRING (-45.8453257 -23.2141027, -45.845736 -23.2140675, -45.8461726 -23.2140016)",0.009432234432234432,,
7808796943,7808796936,0,551966727,False,,residential,True,55.009,"LINESTRING (-45.8453257 -23.2141027, -45.8453035 -23.2139054, -45.845321 -23.2138253, -45.8453672 -23.2137545, -45.8454055 -23.2137292, -45.8454541 -23.2137181, -45.8454849 -23.2136861)",0.01868131868131868,,
7809899485,3179135174,0,312091257,False,Rua Hilário Santana,residential,False,30.736,"LINESTRING (-45.8479582 -23.2116053, -45.8479926 -23.2113307)",0.023656898656898656,,
7809899485,5327748873,0,836786878,False,Rua Bom Jesus,residential,True,7.069,"LINESTRING (-45.8479582 -23.2116053, -45.8478917 -23.2115878)",0.004914529914529915,,
7809899485,3179135172,0,312091257,False,Rua Hilário Santana,residential,True,98.289,"LINESTRING (-45.8479582 -23.2116053, -45.8479363 -23.2117086, -45.8477925 -23.212476)",0.020486365486365486,,
