osmid,y,x,street_count,dc,cc,nbc,vulnerability,com,highway,ref,geometry
1434769669,-23.1952891,-45.8715213,3,0.0013458950201884253,0.0,0.0,1.0000125856716076,0.00844325179042104,,,POINT (-45.8715213 -23.1952891)
1437646822,-23.1875174,-45.872785,3,0.0026917900403768506,0.025755407967447335,0.0,1.0008335944530549,0.007011677648945067,,,POINT (-45.872785 -23.1875174)
1437650655,-23.1914838,-45.8721561,3,0.008075370121130552,0.027114299722456218,0.009547752669721231,0.999765890978027,0.02854752690188248,,,POINT (-45.8721561 -23.1914838)
1437650656,-23.1910426,-45.8712921,3,0.005383580080753701,0.02779520447443853,0.017235648925762945,0.9992911952892866,0.03132563819202572,,,POINT (-45.8712921 -23.1910426)
1437650673,-23.189311,-45.8731551,3,0.0013458950201884253,0.0,0.0,1.0007955659536298,0.007921771212699989,,,POINT (-45.8731551 -23.189311)
1437650675,-23.1897133,-45.8727173,3,0.005383580080753701,0.025067365310303784,0.0013513366442592682,0.9987423261176972,0.018359954628406335,,,POINT (-45.8727173 -23.1897133)
1437650677,-23.1901618,-45.8722338,3,0.005383580080753701,0.025720905729188163,0.003780719479442152,1.0000454879365133,0.02428317066271273,,,POINT (-45.8722338 -23.1901618)
1437650678,-23.1905958,-45.8717669,3,0.005383580080753701,0.02639485725751341,0.003421572290766532,1.000187519072505,0.027423286103076296,,,POINT (-45.8717669 -23.1905958)
1437650697,-23.1909822,-45.8726433,3,0.008075370121130552,0.026407491025714724,0.008771444533525847,1.0000488868171393,0.024122578417241653,,,POINT (-45.8726433 -23.1909822)
1437658976,-23.1954235,-45.8728885,3,0.006729475100942127,0.02518443260853302,0.0016284802071642778,0.9999900255159766,0.02630526204530153,,,POINT (-45.8728885 -23.1954235)
1437658979,-23.1948049,-45.8734803,3,0.004037685060565276,0.025124442367268428,2.9989394879310826e-05,1.0006666393044166,0.018573845241582128,,,POINT (-45.8734803 -23.1948049)
1437658980,-23.195216,-45.8730872,4,0.008075370121130552,0.025806046711704812,0.00544481209302561,0.9997593193019134,0.031221288295761738,,,POINT (-45.8730872 -23.195216)
1437658984,-23.1955318,-45.8731253,3,0.0026917900403768506,0.025233099743277913,0.0,1.0006676864283583,0.01970067459698609,,,POINT (-45.8731253 -23.1955318)
1437658985,-23.1942711,-45.8720744,3,0.008075370121130552,0.026460099470907248,0.013541948710439532,0.9996513151326343,0.027208447966450375,,,POINT (-45.8720744 -23.1942711)
1437658986,-23.1938992,-45.8716492,3,0.008075370121130552,0.02714714066080287,0.018441460602256533,0.9992382669407781,0.027405056717917233,,,POINT (-45.8716492 -23.1938992)
1437658987,-23.1929535,-45.8726735,3,0.008075370121130552,0.02713173657115233,0.004738472798860264,0.9999617552161,0.026771933159084976,,,POINT (-45.8726735 -23.1929535)
1437658988,-23.1924238,-45.8715406,3,0.008075370121130552,0.028599866666337504,0.018849837999004027,0.9997217190971868,0.03118283957893855,,,POINT (-45.8715406 -23.1924238)
1437658989,-23.1921577,-45.8709714,3,0.008075370121130552,0.02939577262422279,0.028279020978175022,0.9993548747110653,0.03206953608466113,,,POINT (-45.8709714 -23.1921577)
1437658990,-23.1915753,-45.8698476,4,0.008075370121130552,0.031059564189260865,0.10758051840789923,0.9943885536639012,0.04374192931906534,traffic_signals,,POINT (-45.8698476 -23.1915753)
1437658994,-23.1934944,-45.8729401,3,0.005383580080753701,0.025774515982980986,0.00018253625633193426,1.0005612593116895,0.014012006419167632,,,POINT (-45.8729401 -23.1934944)
1437658995,-23.1938775,-45.8725067,3,0.008075370121130552,0.02578285485147789,0.003306209860464666,1.0003972036727538,0.02147785432601274,,,POINT (-45.8725067 -23.1938775)
1437658996,-23.1918463,-45.8729236,4,0.008075370121130552,0.027127631765891745,0.011699159208618568,0.9993928959737095,0.029459113039066002,,,POINT (-45.8729236 -23.1918463)
1437658997,-23.193275,-45.8714605,3,0.008075370121130552,0.027130710253382203,0.0009567227087986689,1.000339421856901,0.030271422819319407,,,POINT (-45.8714605 -23.193275)
