osmid,y,x,street_count,dc,cc,nbc,com,ref,highway,geometry
1453969535,-23.1994979,-45.8597444,3,0.007326007326007326,0.03796005163305106,0.0020452676108991758,20.92952253023525,,,POINT (-45.8597444 -23.1994979)
1453969544,-23.1993769,-45.8594474,3,0.007326007326007326,0.03946133939650472,0.06078875131409842,23.06823225429818,,,POINT (-45.8594474 -23.1993769)
1453969558,-23.2008418,-45.8603998,3,0.007326007326007326,0.03903884528514487,0.004772529903927623,22.98534513152648,,,POINT (-45.8603998 -23.2008418)
1453969560,-23.2012966,-45.8606107,3,0.007326007326007326,0.03817617081150807,0.0020206490064584677,21.04768015135164,,,POINT (-45.8606107 -23.2012966)
1453969565,-23.2008329,-45.8611533,3,0.007326007326007326,0.03741261129317302,0.002153860816981864,20.858527250398936,,,POINT (-45.8611533 -23.2008329)
1453969576,-23.2020581,-45.8619612,3,0.004884004884004884,0.041749647332171604,0.1532843595798301,22.442489967982727,,,POINT (-45.8619612 -23.2020581)
1453969591,-23.2012756,-45.8593589,3,0.007326007326007326,0.03916832415421594,0.02268259531249101,19.045161470747825,,,POINT (-45.8593589 -23.2012756)
1453969592,-23.2016957,-45.8587385,3,0.007326007326007326,0.03993536144144331,0.02592542046532343,20.338770948287987,,,POINT (-45.8587385 -23.2016957)
1453977234,-23.1999246,-45.8587521,1,0.002442002442002442,0.03766909384619453,0.0,7.065240183463126,,,POINT (-45.8587521 -23.1999246)
1453977242,-23.204063,-45.859968,3,0.007326007326007326,0.042936798146262,0.0719584889239461,25.979709713946225,,,POINT (-45.859968 -23.204063)
1453977246,-23.2043934,-45.8595671,4,0.009768009768009768,0.04445164697973686,0.08571382586088783,31.244193565595257,,,POINT (-45.8595671 -23.2043934)
1453977252,-23.2060502,-45.8586613,3,0.007326007326007326,0.045247287484377896,0.04841529800116788,26.1329641644241,,,POINT (-45.8586613 -23.2060502)
1453977291,-23.202825,-45.8583367,4,0.009768009768009768,0.03982080101858662,0.015562047161685234,29.952882232760413,,,POINT (-45.8583367 -23.202825)
1453977294,-23.2018654,-45.8575353,3,0.004884004884004884,0.034854822088864645,0.0018336878211190556,21.138411268527395,,,POINT (-45.8575353 -23.2018654)
1453977295,-23.2014554,-45.8572117,3,0.007326007326007326,0.036044065061922204,0.006072866052388838,23.89878884810094,,,POINT (-45.8572117 -23.2014554)
1453977296,-23.2006962,-45.856577,3,0.007326007326007326,0.034893249084464464,0.007378462781645037,25.394344645430362,,,POINT (-45.856577 -23.2006962)
1453977301,-23.2036041,-45.8596371,3,0.007326007326007326,0.04132661215080519,0.025486258310634825,22.088998119623305,,,POINT (-45.8596371 -23.2036041)
1453977303,-23.2025477,-45.8587901,3,0.007326007326007326,0.039874984439818385,0.01754563551683135,23.62615843179529,,,POINT (-45.8587901 -23.2025477)
1453977304,-23.2018751,-45.8582457,3,0.007326007326007326,0.03853688467949134,0.01952068867767885,23.63778616340264,,,POINT (-45.8582457 -23.2018751)
1453977306,-23.2013042,-45.8578124,4,0.009768009768009768,0.03723829613325095,0.017466000084961828,30.647821613627617,,,POINT (-45.8578124 -23.2013042)
1453977308,-23.200408,-45.8571012,4,0.009768009768009768,0.03598341517300997,0.010815541983425351,27.702413176882555,,,POINT (-45.8571012 -23.200408)
1453977314,-23.2015216,-45.8585927,3,0.007326007326007326,0.03719103719103719,0.007333691799578317,21.62628421117618,,,POINT (-45.8585927 -23.2015216)
1453977323,-23.2045148,-45.8521257,3,0.007326007326007326,0.03606213555623337,0.0026599171864929226,21.95080733138695,,,POINT (-45.8521257 -23.2045148)
1453977329,-23.2000149,-45.8567843,1,0.002442002442002442,0.034714136631391924,0.0,9.288362725320745,,,POINT (-45.8567843 -23.2000149)
1453977330,-23.2052802,-45.8570057,3,0.007326007326007326,0.041272720058385906,0.003184625599539711,23.53875397310443,,,POINT (-45.8570057 -23.2052802)
1453977331,-23.2022029,-45.8571401,3,0.004884004884004884,0.03581889163600345,0.002935218494729372,20.749724222042108,,,POINT (-45.8571401 -23.2022029)
1453977333,-23.2064313,-45.8522207,3,0.007326007326007326,0.03798556486986636,0.0013394018335708782,25.77475806719779,,,POINT (-45.8522207 -23.2064313)
1453979232,-23.2032541,-45.8580947,3,0.007326007326007326,0.0384227318136899,0.0063437959454699915,23.920742283308233,,,POINT (-45.8580947 -23.2032541)
1453979234,-23.2025939,-45.8566703,3,0.007326007326007326,0.03713866774181254,0.004382510821482615,21.97795314143761,,,POINT (-45.8566703 -23.2025939)
1453979238,-23.2037534,-45.8578272,3,0.007326007326007326,0.038866259762222036,0.002410223323315662,25.50263520083111,,,POINT (-45.8578272 -23.2037534)
1453979239,-23.2029973,-45.8562027,3,0.007326007326007326,0.037558234026644335,0.0020308173056702433,25.225212291990577,,,POINT (-45.8562027 -23.2029973)
1453979243,-23.2033994,-45.8557231,4,0.009768009768009768,0.038862441858512585,0.010532905969566174,36.201127868687195,,,POINT (-45.8557231 -23.2033994)
