osmid,y,x,street_count,dc,cc,nbc,com,highway,geometry
1446670989,-23.2140414,-45.8569489,4,0.017316017316017316,0.05972568166727598,0.005030325700767791,27.63664471296287,,POINT (-45.8569489 -23.2140414)
1446671007,-23.208997,-45.8575321,3,0.008658008658008658,0.08651466906094787,0.0,14.967351831778585,,POINT (-45.8575321 -23.208997)
1446671022,-23.2107427,-45.8569899,3,0.017316017316017316,0.067544574834072,0.017233981467382337,23.7712681108206,,POINT (-45.8569899 -23.2107427)
1446671028,-23.2098454,-45.8570945,3,0.012987012987012988,0.05986743565857489,0.01887523876081354,18.59587819703105,,POINT (-45.8570945 -23.2098454)
1453977294,-23.2018654,-45.8575353,3,0.004329004329004329,0.04586507690853775,0.0,3.990723326396183,,POINT (-45.8575353 -23.2018654)
1453977323,-23.2045148,-45.8521257,3,0.025974025974025976,0.05268445486593548,0.009201957462827029,21.180944729598767,,POINT (-45.8521257 -23.2045148)
1453977330,-23.2052802,-45.8570057,3,0.025974025974025976,0.06050568124128891,0.030262763148138642,16.82488274150093,,POINT (-45.8570057 -23.2052802)
1453977331,-23.2022029,-45.8571401,3,0.012987012987012988,0.04766267394862818,0.004310182571052136,6.78887857401068,,POINT (-45.8571401 -23.2022029)
1453977333,-23.2064313,-45.8522207,3,0.025974025974025976,0.05794214293448597,0.00691369612882887,25.751821819450015,,POINT (-45.8522207 -23.2064313)
1453979234,-23.2025939,-45.8566703,3,0.017316017316017316,0.05005894509753385,0.012855260681347637,9.891293299438738,,POINT (-45.8566703 -23.2025939)
1453979238,-23.2037534,-45.8578272,3,0.017316017316017316,0.052332253577066855,0.0001976284584980237,13.382304466562822,,POINT (-45.8578272 -23.2037534)
1453979239,-23.2029973,-45.8562027,3,0.025974025974025976,0.05268445486593548,0.021863354037267083,18.135164946569216,,POINT (-45.8562027 -23.2029973)
1453979243,-23.2033994,-45.8557231,4,0.03463203463203463,0.05554619917233081,0.03314062623492324,29.985979528983435,,POINT (-45.8557231 -23.2033994)
