osmid,y,x,street_count,dc,cc,nbc,com,ref,highway,geometry
1437630821,-23.1892402,-45.8784541,3,0.0030864197530864196,0.02341845496016574,0.0034514673403562286,18.725607652769774,,,POINT (-45.8784541 -23.1892402)
1437641678,-23.1946847,-45.8789438,3,0.0007716049382716049,0.0,0.0,6.410015365304197,,,POINT (-45.8789438 -23.1946847)
1437641681,-23.1930902,-45.8756041,4,0.004629629629629629,0.03132251662038403,0.01623972617227266,41.34578480514607,,,POINT (-45.8756041 -23.1930902)
1437641687,-23.191721,-45.8772179,3,0.0030864197530864196,0.027297446221638894,0.014181550094333124,20.773154024588198,,,POINT (-45.8772179 -23.191721)
1437646728,-23.1904954,-45.8775887,3,0.0023148148148148147,0.026554805868862393,0.01991383948688909,20.99025097818068,,,POINT (-45.8775887 -23.1904954)
1437646729,-23.1886429,-45.8766877,3,0.0023148148148148147,0.02790755496920256,0.006901953249312742,24.90755931408648,,,POINT (-45.8766877 -23.1886429)
1437646730,-23.1896458,-45.877228,3,0.0023148148148148147,0.02727580638934833,0.013456092056919436,20.318299500968983,,,POINT (-45.877228 -23.1896458)
1437646731,-23.1894965,-45.8771536,3,0.0030864197530864196,0.02574297364188807,0.005509129669617695,20.24376090583178,,,POINT (-45.8771536 -23.1894965)
1437646732,-23.1893007,-45.8770447,3,0.0030864197530864196,0.026429584768341362,0.0030033784535490188,21.23862365249369,,,POINT (-45.8770447 -23.1893007)
1437646733,-23.1906993,-45.8773872,3,0.0023148148148148147,0.02519063919287967,0.013857625830613857,20.78785010783764,,,POINT (-45.8773872 -23.1906993)
1437646735,-23.1889455,-45.8786335,3,0.0023148148148148147,0.001989928525016244,0.005305305305305305,19.707624352547068,,,POINT (-45.8786335 -23.1889455)
1437646736,-23.1905705,-45.8746809,3,0.0030864197530864196,0.03218440263350533,0.022227341923601644,24.520068017314962,,,POINT (-45.8746809 -23.1905705)
1437646740,-23.1897,-45.876878,3,0.0030864197530864196,0.0280116899919285,0.008742102765775452,20.302997929581238,,,POINT (-45.876878 -23.1897)
1437646756,-23.1886288,-45.8763831,4,0.0030864197530864196,0.028725624298540964,0.011386713316282248,35.147399337059994,,,POINT (-45.8763831 -23.1886288)
1437646771,-23.1885746,-45.8755116,3,0.0023148148148148147,0.030346397818386613,0.02279751885923193,22.26336275138794,,traffic_signals,POINT (-45.8755116 -23.1885746)
1437646780,-23.1919354,-45.8762201,3,0.0023148148148148147,0.026412677408586795,0.02475904926460031,24.185882688520728,,,POINT (-45.8762201 -23.1919354)
1437646789,-23.188523,-45.8745953,3,0.0023148148148148147,0.03215182140825662,0.0313579189149585,23.05308743475576,,traffic_signals,POINT (-45.8745953 -23.188523)
1437646813,-23.1889547,-45.8735531,3,0.0023148148148148147,0.031923941230749646,0.007682817200301341,25.16821141110551,,traffic_signals,POINT (-45.8735531 -23.1889547)
1437646822,-23.1875174,-45.872785,3,0.004629629629629629,0.03376905451889549,0.0220535799636841,23.218713313474733,,,POINT (-45.872785 -23.1875174)
1437650652,-23.1926963,-45.8747648,3,0.004629629629629629,0.03242706214338673,0.019176594233621874,28.97092592541613,,,POINT (-45.8747648 -23.1926963)
1437650653,-23.19231,-45.8739269,3,0.004629629629629629,0.034054076368544975,0.025083341073501558,25.741933281082037,,,POINT (-45.8739269 -23.19231)
1437650655,-23.1914838,-45.8721561,3,0.004629629629629629,0.035381881848522805,0.04462627636691745,24.1100944511351,,,POINT (-45.8721561 -23.1914838)
1437650656,-23.1910426,-45.8712921,3,0.0030864197530864196,0.03627189433813835,0.049413535700456576,23.99846041528984,,,POINT (-45.8712921 -23.1910426)
1437650668,-23.1888445,-45.8736688,4,0.0030864197530864196,0.03287721087599433,0.00860141357328583,33.17989344119006,,traffic_signals,POINT (-45.8736688 -23.1888445)
1437650673,-23.189311,-45.8731551,3,0.0030864197530864196,0.0316450084245334,0.00847812031029641,25.5380221062758,,,POINT (-45.8731551 -23.189311)
1437650675,-23.1897133,-45.8727173,3,0.0030864197530864196,0.03230696191322604,0.007243567334358855,24.833566669408558,,,POINT (-45.8727173 -23.1897133)
1437650677,-23.1901618,-45.8722338,3,0.0030864197530864196,0.03302975706656053,0.008204198953985274,22.551187719281245,,,POINT (-45.8722338 -23.1901618)
1437650678,-23.1905958,-45.8717669,3,0.0030864197530864196,0.03427837054803062,0.004371254901116351,21.272107509454628,,,POINT (-45.8717669 -23.1905958)
1437650697,-23.1909822,-45.8726433,3,0.004629629629629629,0.03401853614987466,0.022782789423102155,26.77445675386055,,,POINT (-45.8726433 -23.1909822)
1437650703,-23.1917807,-45.8736731,3,0.004629629629629629,0.033202404968452434,0.008779206943643765,27.767382651062675,,,POINT (-45.8736731 -23.1917807)
1437650711,-23.1913137,-45.8748266,3,0.0030864197530864196,0.03155793426122513,0.00773554245330807,26.79620486155144,,,POINT (-45.8748266 -23.1913137)
1437650725,-23.1902793,-45.8743428,3,0.0030864197530864196,0.03155793426122513,0.015131832709059625,24.65727079575157,,,POINT (-45.8743428 -23.1902793)
1437658976,-23.1954235,-45.8728885,3,0.0038580246913580245,0.033550446105070186,0.00418393044385116,23.082132964149466,,,POINT (-45.8728885 -23.1954235)
1437658977,-23.1937843,-45.8744457,3,0.0030864197530864196,0.03276415605748146,0.031787761319160134,27.693079574944147,,,POINT (-45.8744457 -23.1937843)
1437658978,-23.1943781,-45.8738864,3,0.0030864197530864196,0.03173906933206289,0.001617951429490394,22.9702945684478,,,POINT (-45.8738864 -23.1943781)
1437658979,-23.1948049,-45.8734803,3,0.0030864197530864196,0.03200891334607557,0.0018554319615634606,23.217708723188593,,,POINT (-45.8734803 -23.1948049)
1437658980,-23.195216,-45.8730872,4,0.004629629629629629,0.0337065668812748,0.005845851636526206,28.94536462733127,,,POINT (-45.8730872 -23.195216)
1437658984,-23.1955318,-45.8731253,3,0.0023148148148148147,0.033059730422854414,0.0008094229985764376,22.915071082014844,,,POINT (-45.8731253 -23.1955318)
1437658985,-23.1942711,-45.8720744,3,0.004629629629629629,0.03360232542328377,0.007788770300873932,22.888888797930445,,,POINT (-45.8720744 -23.1942711)
1437658986,-23.1938992,-45.8716492,3,0.004629629629629629,0.03411504130640868,0.01828205245824677,21.20209399817055,,,POINT (-45.8716492 -23.1938992)
1437658987,-23.1929535,-45.8726735,3,0.004629629629629629,0.034414562118056415,0.0366869339562118,26.04636173398022,,,POINT (-45.8726735 -23.1929535)
1437658988,-23.1924238,-45.8715406,3,0.004629629629629629,0.036316560229662134,0.03713712852518145,24.153733918789005,,,POINT (-45.8715406 -23.1924238)
1437658989,-23.1921577,-45.8709714,3,0.004629629629629629,0.037335692059111594,0.04135673760330806,24.06906387478664,,,POINT (-45.8709714 -23.1921577)
1437658990,-23.1915753,-45.8698476,4,0.004629629629629629,0.03971683457059308,0.1585218345362637,32.99904077466961,,traffic_signals,POINT (-45.8698476 -23.1915753)
1437658993,-23.1923977,-45.8741053,3,0.004629629629629629,0.03320062506039151,0.018376441446732686,25.58003043805322,,,POINT (-45.8741053 -23.1923977)
1437658994,-23.1934944,-45.8729401,3,0.004629629629629629,0.03250193964190728,0.0017885463156047977,23.57366410507851,,,POINT (-45.8729401 -23.1934944)
1437658995,-23.1938775,-45.8725067,3,0.004629629629629629,0.03279364908933008,0.003015797003474615,22.02808751821174,,,POINT (-45.8725067 -23.1938775)
1437658996,-23.1918463,-45.8729236,4,0.006172839506172839,0.03500194754586544,0.04954948097251309,32.72345417455118,,,POINT (-45.8729236 -23.1918463)
1437658997,-23.193275,-45.8714605,3,0.004629629629629629,0.03421020575449737,0.0007734010404327258,23.738077540611446,,,POINT (-45.8714605 -23.193275)
1437658999,-23.1936724,-45.8718877,3,0.004629629629629629,0.03328806556713481,0.01096445227811445,22.282665705293628,,,POINT (-45.8718877 -23.1936724)
1437659002,-23.1931077,-45.8707851,3,0.004629629629629629,0.03501778015812186,0.019997485110903847,20.872025893094772,,,POINT (-45.8707851 -23.1931077)
1437659003,-23.1928872,-45.8710467,3,0.004629629629629629,0.035064371401361254,0.0011555020747297383,21.784272508497153,,,POINT (-45.8710467 -23.1928872)
1437659004,-23.1923071,-45.8699266,3,0.0030864197530864196,0.03711085237598005,0.17155258476319354,23.36647616615816,,,POINT (-45.8699266 -23.1923071)
1437659005,-23.1927044,-45.8703527,3,0.004629629629629629,0.03601561176299972,0.032204688059942546,21.710565243114385,,,POINT (-45.8703527 -23.1927044)
1437659007,-23.1949077,-45.8718961,3,0.0030864197530864196,0.0338216126410476,0.004493206058925994,20.77734809123321,,,POINT (-45.8718961 -23.1949077)
1437659008,-23.1927582,-45.8694539,3,0.0023148148148148147,0.03617126853618404,0.22021959440027966,19.974614718964606,,,POINT (-45.8694539 -23.1927582)
1437659009,-23.193493,-45.8694306,3,0.0030864197530864196,0.03842082321886803,0.053683917932305515,19.993264979174963,,,POINT (-45.8694306 -23.193493)
1437659011,-23.1932316,-45.8696386,3,0.0038580246913580245,0.03744970278920896,0.047976513565926734,20.075227079076857,,,POINT (-45.8696386 -23.1932316)
1437659020,-23.1938019,-45.8695602,3,0.0023148148148148147,0.0369734909331986,0.0056598937037882005,19.870614999156267,,,POINT (-45.8695602 -23.1938019)
1437659025,-23.1945064,-45.8701988,3,0.0023148148148148147,0.03811344717539267,0.02679632842331257,19.05793641196287,,,POINT (-45.8701988 -23.1945064)
1437659085,-23.1945142,-45.8671338,3,0.0023148148148148147,0.03450467769104369,0.08424154407134202,19.307952746983066,,,POINT (-45.8671338 -23.1945142)
1437661738,-23.1947219,-45.8676265,3,0.0023148148148148147,0.032630371963990684,0.22048203938494687,17.3273561239341,,,POINT (-45.8676265 -23.1947219)
1437668168,-23.193067,-45.8691192,3,0.0023148148148148147,0.0337322690564566,0.22022912774314635,18.23022501625995,,,POINT (-45.8691192 -23.193067)
1437668193,-23.1928182,-45.8690082,3,0.0030864197530864196,0.03372033103076488,0.0015110348443681777,15.708230978616207,,,POINT (-45.8690082 -23.1928182)
1437668199,-23.1929401,-45.869261,3,0.0023148148148148147,0.03489446769454,0.22022197773599633,18.7225385020841,,,POINT (-45.869261 -23.1929401)
1437668208,-23.1921144,-45.8676013,3,0.0030864197530864196,0.03824288862740703,0.020254221404682173,19.08288170565054,,,POINT (-45.8676013 -23.1921144)
1437668220,-23.1918974,-45.8658661,3,0.0030864197530864196,0.038999052918771024,0.015767873882953247,19.106055099392663,,,POINT (-45.8658661 -23.1918974)
1437668225,-23.1926032,-45.8672987,3,0.004629629629629629,0.03861365795102832,0.013437391215168994,15.931343987764375,,,POINT (-45.8672987 -23.1926032)
1437668258,-23.1926438,-45.8664561,3,0.0023148148148148147,0.040753073624830105,0.08013904085568274,19.465918595832544,,,POINT (-45.8664561 -23.1926438)
1437681453,-23.1906358,-45.8678315,3,0.004629629629629629,0.04010389560814241,0.012230461532536235,22.49979976175481,,,POINT (-45.8678315 -23.1906358)
1437681454,-23.1918835,-45.8671394,3,0.0030864197530864196,0.03833758147120265,0.008920755001771223,20.03582042046462,,,POINT (-45.8671394 -23.1918835)
1437681455,-23.1908703,-45.8676939,3,0.004629629629629629,0.0396837509932748,0.0032543171068303333,21.281769887134825,,,POINT (-45.8676939 -23.1908703)
1437681456,-23.1913908,-45.8674137,3,0.004629629629629629,0.03928975828690879,0.002714433266681943,20.413769607778587,,,POINT (-45.8674137 -23.1913908)
1437681457,-23.1904948,-45.8673288,3,0.004629629629629629,0.04042851751919467,0.020339712273729074,23.491484101223325,,,POINT (-45.8673288 -23.1904948)
1437681458,-23.191625,-45.866628,3,0.0030864197530864196,0.03998737473376441,0.01146004484595528,20.591096124609436,,,POINT (-45.866628 -23.191625)
1437681459,-23.191819,-45.8695682,3,0.0030864197530864196,0.039277299586285085,0.06730602632927855,23.5066329598551,,,POINT (-45.8695682 -23.191819)
1437681460,-23.1922309,-45.8691359,3,0.0030864197530864196,0.03890473395794605,0.06565283415690652,20.810009278456953,,,POINT (-45.8691359 -23.1922309)
1437681461,-23.1905943,-45.871002,3,0.0023148148148148147,0.038213392970725193,0.08025291420944945,22.034426618714257,,,POINT (-45.871002 -23.1905943)
1437681462,-23.190966,-45.8713843,3,0.0023148148148148147,0.037357086580603986,0.010911541102662178,21.43265812617026,,,POINT (-45.8713843 -23.190966)
1437681463,-23.1903612,-45.8720165,3,0.0023148148148148147,0.03195441322274041,0.00620672507507773,20.964449020614417,,,POINT (-45.8720165 -23.1903612)
1437681464,-23.1900109,-45.8716238,3,0.0023148148148148147,0.03737061154783787,0.0737160512779506,21.48174728997514,,traffic_signals,POINT (-45.8716238 -23.1900109)
1437681466,-23.1883122,-45.8724743,3,0.004629629629629629,0.035354614521281184,0.008301296992262588,24.32480980457814,,,POINT (-45.8724743 -23.1883122)
1437681468,-23.1877748,-45.8711972,4,0.005401234567901234,0.03532940444247251,0.07536401660661053,32.599742766473774,,,POINT (-45.8711972 -23.1877748)
1437681470,-23.1872914,-45.8695409,3,0.0038580246913580245,0.0352720596791607,0.024886086768386495,24.294264266462548,,,POINT (-45.8695409 -23.1872914)
1437681472,-23.1871289,-45.8684342,4,0.005401234567901234,0.037099737015996836,0.027282627341288536,28.034505246832232,,,POINT (-45.8684342 -23.1871289)
1437681473,-23.1870653,-45.8680849,3,0.004629629629629629,0.03591327688469372,0.005986942474863674,18.208115850062196,,,POINT (-45.8680849 -23.1870653)
1437681474,-23.1870318,-45.8679558,3,0.004629629629629629,0.03488169303725954,0.004449016381984683,18.623653803197193,,,POINT (-45.8679558 -23.1870318)
1437681475,-23.1869295,-45.8675171,3,0.004629629629629629,0.03473399287044913,0.0024201344772847608,15.800983378405153,,,POINT (-45.8675171 -23.1869295)
1437681476,-23.1867423,-45.8669724,3,0.004629629629629629,0.03573712982553625,0.003407155102677338,18.877450438092836,,,POINT (-45.8669724 -23.1867423)
1437681477,-23.1865935,-45.8661975,3,0.004629629629629629,0.0356168996679727,0.0001994124987501082,18.74289565378828,,,POINT (-45.8661975 -23.1865935)
1437681478,-23.186383,-45.8653448,1,0.0015432098765432098,0.03430685278363347,0.0,6.2249930185399345,,,POINT (-45.8653448 -23.186383)
1437681479,-23.1913822,-45.869431,3,0.0038580246913580245,0.03977805709088559,0.09104852157164905,27.306393196927015,,,POINT (-45.869431 -23.1913822)
1437681480,-23.1903842,-45.8699379,4,0.004629629629629629,0.03988308335489862,0.13239256055129547,35.83974355417826,,,POINT (-45.8699379 -23.1903842)
1437681482,-23.1876748,-45.8718186,3,0.004629629629629629,0.03431920979034374,0.003058575109121178,21.88282598384079,,,POINT (-45.8718186 -23.1876748)
1437681483,-23.1874953,-45.8713696,3,0.004629629629629629,0.03429165637034097,0.04848440396777369,23.62370519911589,,,POINT (-45.8713696 -23.1874953)
1437681484,-23.1868506,-45.871661,3,0.004629629629629629,0.033864147408291724,0.04970187535095792,21.353791730655036,,,POINT (-45.871661 -23.1868506)
1437681489,-23.1864025,-45.8700977,3,0.0030864197530864196,0.029481111977938505,0.0015110348443681777,18.8616402519381,,,POINT (-45.8700977 -23.1864025)
1437681490,-23.1866025,-45.8700354,1,0.0015432098765432098,0.028618768507037415,0.0,7.039002557589759,,,POINT (-45.8700354 -23.1866025)
1437681492,-23.1860222,-45.8701006,3,0.0023148148148148147,0.029482515406019243,0.0009614375189772015,20.86435894403427,,,POINT (-45.8701006 -23.1860222)
1437681493,-23.1858421,-45.8701205,3,0.0030864197530864196,0.030680890710222092,0.0014459852753503483,21.095717418720437,,,POINT (-45.8701205 -23.1858421)
1437681494,-23.1851228,-45.8701194,3,0.004629629629629629,0.0316611860271225,0.007597323305142229,23.914202241042936,,,POINT (-45.8701194 -23.1851228)
1437681497,-23.1860136,-45.8702057,3,0.0023148148148148147,0.029758761255870226,0.0019045739333437394,20.59784940594122,,,POINT (-45.8702057 -23.1860136)
1437681500,-23.1863343,-45.8698616,3,0.0038580246913580245,0.03181079972656753,0.016649316138695223,22.119491615674843,,,POINT (-45.8698616 -23.1863343)
1437681501,-23.1863226,-45.8686048,3,0.004629629629629629,0.03494171682566747,0.013502262183961283,20.52334276693502,,,POINT (-45.8686048 -23.1863226)
1437681504,-23.1893433,-45.8673827,4,0.004629629629629629,0.03972065545642273,0.08640141076848859,34.20818905288359,,,POINT (-45.8673827 -23.1893433)
1437681506,-23.1880641,-45.8680079,3,0.0030864197530864196,0.038201607443655514,0.02740653493543427,23.169826113414477,,,POINT (-45.8680079 -23.1880641)
1437681510,-23.1889318,-45.8660319,3,0.004629629629629629,0.03822636545236818,0.012959353115705398,22.505780872803914,,,POINT (-45.8660319 -23.1889318)
1437681512,-23.1872264,-45.8667574,3,0.004629629629629629,0.036885409003695135,0.0057808887635732555,20.1360912898574,,,POINT (-45.8667574 -23.1872264)
1437681514,-23.1879714,-45.8676715,2,0.0030864197530864196,0.03677043637573729,0.003019686353019686,11.043106192163373,,,POINT (-45.8676715 -23.1879714)
1437681516,-23.1882084,-45.8668884,2,0.0030864197530864196,0.03544059856232007,0.0015110348443681777,7.014357523982894,,,POINT (-45.8668884 -23.1882084)
1437681517,-23.1887331,-45.8666785,1,0.0015432098765432098,0.03420170421231186,0.0,4.028110515157246,,turning_circle,POINT (-45.8666785 -23.1887331)
1437681519,-23.1875917,-45.8678538,1,0.0015432098765432098,0.03464170823786459,0.0,6.9141929690056605,,,POINT (-45.8678538 -23.1875917)
1437681520,-23.187464,-45.8672924,1,0.0015432098765432098,0.033543177614024595,0.0,6.3836814076064705,,,POINT (-45.8672924 -23.187464)
1437681523,-23.1850257,-45.8682652,3,0.004629629629629629,0.033990530439699414,0.007161988255167587,19.874070699156793,,,POINT (-45.8682652 -23.1850257)
1437683874,-23.184696,-45.8697721,3,0.004629629629629629,0.032360981287310235,0.01267477300607467,20.92912076110758,,,POINT (-45.8697721 -23.184696)
1437683883,-23.1824921,-45.8701457,3,0.0030864197530864196,0.02990099987333944,0.00011494398085876782,15.949509288524304,,,POINT (-45.8701457 -23.1824921)
1437683887,-23.1863226,-45.8694856,3,0.004629629629629629,0.032858895366964305,0.011047048082470584,16.639503413991456,,,POINT (-45.8694856 -23.1863226)
1437683888,-23.1845686,-45.8689591,3,0.004629629629629629,0.033126926793963424,0.013749862491983206,20.04515258000992,,,POINT (-45.8689591 -23.1845686)
1437683889,-23.1863226,-45.868883,3,0.004629629629629629,0.033984002407624184,0.01350403005680647,19.335893782271263,,,POINT (-45.868883 -23.1863226)
1437683912,-23.1872533,-45.8692293,3,0.004629629629629629,0.03611853151434905,0.011054495382853639,23.660393753097075,,,POINT (-45.8692293 -23.1872533)
1437683918,-23.1866549,-45.8685521,3,0.004629629629629629,0.035986313763889784,0.014731388408709587,23.000296337310257,,,POINT (-45.8685521 -23.1866549)
1437683924,-23.1864778,-45.8657405,3,0.004629629629629629,0.035553515306211037,0.0015502666273820146,15.02698307156368,,,POINT (-45.8657405 -23.1864778)
1437683926,-23.1872766,-45.8655757,3,0.004629629629629629,0.03679665259797654,0.004363390474501586,15.706117022160273,,,POINT (-45.8655757 -23.1872766)
1437683927,-23.1871366,-45.86464,1,0.0015432098765432098,0.03546292143131832,0.0,6.351209098536531,,,POINT (-45.86464 -23.1871366)
1437689817,-23.1919238,-45.8650608,3,0.0023148148148148147,0.029766627889865577,0.13675799694221677,18.57560707246381,,,POINT (-45.8650608 -23.1919238)
1437698178,-23.1918548,-45.8657795,3,0.0030864197530864196,0.03831030928346797,0.07188177474307107,22.788434788207656,,,POINT (-45.8657795 -23.1918548)
1437698184,-23.1915972,-45.865258,3,0.004629629629629629,0.038425590809774667,0.0024757910530796476,21.135623195786213,,,POINT (-45.865258 -23.1915972)
1437698186,-23.1913291,-45.8647237,3,0.004629629629629629,0.036980114039501015,0.0007623893735004834,19.25295296292988,,,POINT (-45.8647237 -23.1913291)
1437698195,-23.190135,-45.8661401,3,0.004629629629629629,0.03863051770687021,0.0058739570442590166,23.063567823494264,,,POINT (-45.8661401 -23.190135)
1437698197,-23.1899626,-45.8655707,3,0.004629629629629629,0.03716987515763673,0.0028253919572993245,19.61889104999555,,,POINT (-45.8655707 -23.1899626)
1437713702,-23.18263,-45.8709806,3,0.0030864197530864196,0.029557088785956673,0.0006969256502641221,14.80401633238366,,,POINT (-45.8709806 -23.18263)
1437713750,-23.1847975,-45.8630769,4,0.0030864197530864196,0.03146334382628242,0.042140269168336346,41.3717181137389,,,POINT (-45.8630769 -23.1847975)
1437713760,-23.1842408,-45.8601818,4,0.0030864197530864196,0.030953067939952682,0.022941709352500308,40.569501414356395,,,POINT (-45.8601818 -23.1842408)
1437713763,-23.1840826,-45.8596894,3,0.0023148148148148147,0.030902101133974166,0.012113867699563668,28.79974048987779,,,POINT (-45.8596894 -23.1840826)
1438307087,-23.1921254,-45.8760415,3,0.0023148148148148147,0.02882925450373761,0.024363022095885707,28.046231051983444,,,POINT (-45.8760415 -23.1921254)
1438307092,-23.1932984,-45.87601,3,0.0038580246913580245,0.02944746974188922,0.012167560820501024,22.647305264414882,,,POINT (-45.87601 -23.1932984)
1438325801,-23.1885652,-45.8786126,3,0.0023148148148148147,0.025807874148413092,0.0016328247112436316,17.940824881232924,,,POINT (-45.8786126 -23.1885652)
