osmid,y,x,highway,street_count,dc,cc,nbc,com,geometry
1446674020,-23.2237295,-45.8604587,,3,0.005825242718446602,0.04372842328254981,0.005768576933247705,20.4717977103512,POINT (-45.8604587 -23.2237295)
1446674021,-23.2238706,-45.8605319,,3,0.005825242718446602,0.04020546094371303,0.005776132371274225,12.039593859892458,POINT (-45.8605319 -23.2238706)
1446674033,-23.2238122,-45.8604317,,3,0.005825242718446602,0.03864860644570204,0.005779910090287484,23.352946289913838,POINT (-45.8604317 -23.2238122)
1446674039,-23.2220035,-45.8558943,,3,0.005825242718446602,0.04030133280034696,0.028212005591024138,25.495185284254102,POINT (-45.8558943 -23.2220035)
1446748353,-23.218797,-45.8540412,,4,0.007766990291262136,0.05000799565649128,0.07399372730197387,32.72330524877216,POINT (-45.8540412 -23.218797)
1446748354,-23.2185508,-45.8543345,,3,0.005825242718446602,0.05221203459593915,0.0886084629246048,25.599196551433355,POINT (-45.8543345 -23.2185508)
1446748371,-23.2182562,-45.8543399,,3,0.005825242718446602,0.055094107134756605,0.08860468520559155,24.792188015615782,POINT (-45.8543399 -23.2182562)
1446748375,-23.2223495,-45.8558256,,3,0.005825242718446602,0.040262929243322886,0.00475803709720071,26.20286951025031,POINT (-45.8558256 -23.2223495)
1446748386,-23.2223571,-45.8562105,,3,0.005825242718446602,0.045649686500510045,0.007661214158890862,30.008557510761406,POINT (-45.8562105 -23.2223571)
1453950122,-23.1948681,-45.8642372,,3,0.007766990291262136,0.036619317345165756,0.002369133517182329,12.153962121183486,POINT (-45.8642372 -23.1948681)
1453950123,-23.1958164,-45.864265,,4,0.013592233009708738,0.03945153034244982,0.011881816759040795,29.53615642882248,POINT (-45.864265 -23.1958164)
1453950289,-23.1943868,-45.8649731,,3,0.007766990291262136,0.03937799533715168,0.0018702857214813694,14.130084861539634,POINT (-45.8649731 -23.1943868)
1453950293,-23.198817,-45.8639126,,3,0.011650485436893204,0.04636348463434208,0.09708656013499048,20.892461226276442,POINT (-45.8639126 -23.198817)
1453950300,-23.1973561,-45.8639127,,4,0.015533980582524271,0.04104185429505949,0.039417961434885025,30.11492201230149,POINT (-45.8639127 -23.1973561)
1453957511,-23.1959281,-45.8649342,,3,0.011650485436893204,0.040962277262979886,0.010725160148302609,21.47231896195037,POINT (-45.8649342 -23.1959281)
1453957515,-23.196521,-45.8648213,,3,0.011650485436893204,0.04267938282501389,0.035664554741847085,23.158868090458686,POINT (-45.8648213 -23.196521)
1453957518,-23.1983083,-45.8634198,,3,0.011650485436893204,0.04269375782764946,0.03877867243758198,21.838962017124153,POINT (-45.8634198 -23.1983083)
1453958821,-23.1971269,-45.8633836,,3,0.011650485436893204,0.03947917682482014,0.025631247852546418,20.43916635971577,POINT (-45.8633836 -23.1971269)
1453958828,-23.1979287,-45.8625623,,3,0.011650485436893204,0.0409688968940825,0.013822745826070095,15.391961669997205,POINT (-45.8625623 -23.1979287)
1453960044,-23.1960891,-45.863782,,3,0.011650485436893204,0.035367680521844656,0.003968997519297848,12.651533523240142,POINT (-45.863782 -23.1960891)
1453960046,-23.1955296,-45.8622353,turning_circle,1,0.003883495145631068,0.03415270564200223,0.0,5.696254951139735,POINT (-45.8622353 -23.1955296)
1453960056,-23.196516,-45.8636128,,3,0.011650485436893204,0.03663519277176048,0.009264855880019754,13.446749715307707,POINT (-45.8636128 -23.196516)
1453960060,-23.195913,-45.862102,turning_circle,1,0.003883495145631068,0.035333175467677,0.0,5.919329569802572,POINT (-45.862102 -23.195913)
1453960064,-23.1969251,-45.863447,,3,0.011650485436893204,0.03800832593412032,0.01680342009494699,15.00076207619693,POINT (-45.863447 -23.1969251)
1453960077,-23.1962916,-45.8619327,turning_circle,1,0.003883495145631068,0.03660874136903719,0.0,6.235247233605058,POINT (-45.8619327 -23.1962916)
1453960082,-23.1973073,-45.8631433,,3,0.011650485436893204,0.03799978025640149,0.004073568379412511,15.124724281300761,POINT (-45.8631433 -23.1973073)
1453960083,-23.1967154,-45.861713,turning_circle,1,0.003883495145631068,0.036600813395016606,0.0,6.255554728871676,POINT (-45.861713 -23.1967154)
1453960087,-23.1976844,-45.8628366,,3,0.011650485436893204,0.03941166482403149,0.006415826124186321,14.08971623536221,POINT (-45.8628366 -23.1976844)
1453960093,-23.1970962,-45.8615041,turning_circle,1,0.003883495145631068,0.03790886489429271,0.0,6.040358001826586,POINT (-45.8615041 -23.1970962)
1453961350,-23.1985889,-45.8640501,,3,0.011650485436893204,0.044468607960109194,0.08139928511164957,21.301789749120378,POINT (-45.8640501 -23.1985889)
1453962116,-23.1956396,-45.8665464,,3,0.003883495145631068,0.0,0.0,13.041640558019578,POINT (-45.8665464 -23.1956396)
1453969481,-23.2000549,-45.863017,,3,0.011650485436893204,0.0483300989382485,0.10011305273875627,22.709650804681306,POINT (-45.863017 -23.2000549)
1453969483,-23.2005558,-45.8624817,,4,0.015533980582524271,0.04986536860357642,0.06865370624610445,28.78275976576345,POINT (-45.8624817 -23.2005558)
1453969491,-23.2015007,-45.8613897,,3,0.011650485436893204,0.051902044012812475,0.05100865287478463,23.009567285455148,POINT (-45.8613897 -23.2015007)
1453969497,-23.2020445,-45.8610896,,3,0.009708737864077669,0.05027077810441851,0.006788892847911758,21.5925492435346,POINT (-45.8610896 -23.2020445)
1453969499,-23.2029493,-45.8606957,mini_roundabout,4,0.015533980582524271,0.05495676002180415,0.09303799475803036,31.708127842271338,POINT (-45.8606957 -23.2029493)
1453969511,-23.1994463,-45.8614324,,3,0.011650485436893204,0.04857084662909906,0.049394623993461145,21.443515578870773,POINT (-45.8614324 -23.1994463)
1453969527,-23.2005985,-45.8633634,traffic_signals,3,0.005825242718446602,0.04351450978039522,0.02547879890122344,25.030427402494183,POINT (-45.8633634 -23.2005985)
1453969529,-23.2006684,-45.863259,,3,0.005825242718446602,0.04548179655195237,0.025475021182210185,22.021597897555907,POINT (-45.863259 -23.2006684)
1453969532,-23.2002814,-45.8617754,,3,0.011650485436893204,0.04768915236655051,0.00333480213478277,22.603569631961047,POINT (-45.8617754 -23.2002814)
1453969533,-23.1999856,-45.861014,,3,0.011650485436893204,0.04642716490808214,0.0019286226274248413,20.939323883025903,POINT (-45.861014 -23.1999856)
1453969534,-23.1998786,-45.8607385,,3,0.011650485436893204,0.04441796477977793,0.0003561129789832899,20.433126511262106,POINT (-45.8607385 -23.1998786)
1453969535,-23.1994979,-45.8597444,,3,0.011650485436893204,0.04816482074296238,0.0027292534236750252,20.929506608715023,POINT (-45.8597444 -23.1994979)
1453969544,-23.1993769,-45.8594474,,3,0.011650485436893204,0.050561534499517856,0.057482760723398044,23.068080425277294,POINT (-45.8594474 -23.1993769)
1453969558,-23.2008418,-45.8603998,,3,0.011650485436893204,0.050201095837739115,0.011710200286298076,22.985343120065863,POINT (-45.8603998 -23.2008418)
1453969560,-23.2012966,-45.8606107,,3,0.011650485436893204,0.04810997893169798,0.004532049215352339,21.047677896928903,POINT (-45.8606107 -23.2012966)
1453969565,-23.2008329,-45.8611533,,3,0.011650485436893204,0.04631266605418022,0.002413899180317522,20.858507408363288,POINT (-45.8611533 -23.2008329)
1453969576,-23.2020581,-45.8619612,,3,0.007766990291262136,0.054129504426301385,0.07408137258520987,22.44143479517278,POINT (-45.8619612 -23.2020581)
1453969591,-23.2012756,-45.8593589,,3,0.011650485436893204,0.05053633688439799,0.014838814929248956,19.045159785033782,POINT (-45.8593589 -23.2012756)
1453969592,-23.2016957,-45.8587385,,3,0.011650485436893204,0.05249312226536547,0.02409344677684672,20.338770788107045,POINT (-45.8587385 -23.2016957)
1453977234,-23.1999246,-45.8587521,,1,0.003883495145631068,0.048091726070488956,0.0,7.065240040695191,POINT (-45.8587521 -23.1999246)
1453977242,-23.204063,-45.859968,,3,0.011650485436893204,0.057278701757926466,0.12441388792088123,25.97970736604722,POINT (-45.859968 -23.204063)
1453977246,-23.2043934,-45.8595671,,4,0.015533980582524271,0.05959462481913082,0.14420751339377558,31.244193083812675,POINT (-45.8595671 -23.2043934)
1453977252,-23.2060502,-45.8586613,,3,0.011650485436893204,0.06176526592290961,0.08903991659033526,26.13296408258266,POINT (-45.8586613 -23.2060502)
1453977291,-23.202825,-45.8583367,,4,0.015533980582524271,0.052265855887142054,0.025630804703634394,29.952882231336353,POINT (-45.8583367 -23.202825)
1453977294,-23.2018654,-45.8575353,,3,0.007766990291262136,0.04460945521389803,0.002781501537419924,21.13841126852639,POINT (-45.8575353 -23.2018654)
1453977295,-23.2014554,-45.8572117,,3,0.011650485436893204,0.0464697156961933,0.005943576584808678,23.898788848091176,POINT (-45.8572117 -23.2014554)
1453977296,-23.2006962,-45.856577,,3,0.011650485436893204,0.04470779190205141,0.0071439515847310205,25.39434464542949,POINT (-45.856577 -23.2006962)
1453977301,-23.2036041,-45.8596371,,3,0.011650485436893204,0.054660529103187264,0.039955116381272825,22.08899790790588,POINT (-45.8596371 -23.2036041)
1453977303,-23.2025477,-45.8587901,,3,0.011650485436893204,0.05238465419580174,0.026438589505522407,23.626158415060864,POINT (-45.8587901 -23.2025477)
1453977304,-23.2018751,-45.8582457,,3,0.011650485436893204,0.05030569183065433,0.0244273592682812,23.63778616125925,POINT (-45.8582457 -23.2018751)
1453977306,-23.2013042,-45.8578124,,4,0.015533980582524271,0.04828407465585802,0.02145232173595542,30.647821613475813,POINT (-45.8578124 -23.2013042)
1453977308,-23.200408,-45.8571012,,4,0.015533980582524271,0.04631266605418022,0.011773763751806785,27.702413176868465,POINT (-45.8571012 -23.200408)
1453977314,-23.2015216,-45.8585927,,3,0.011650485436893204,0.04813738421733267,0.007226154022503956,21.626284210247025,POINT (-45.8585927 -23.2015216)
1453977323,-23.2045148,-45.8521257,,3,0.011650485436893204,0.04764881758868199,0.004275654193538678,21.950807331386955,POINT (-45.8521257 -23.2045148)
1453977329,-23.2000149,-45.8567843,,1,0.003883495145631068,0.04425127142268852,0.0,9.288362725319903,POINT (-45.8567843 -23.2000149)
1453977330,-23.2052802,-45.8570057,,3,0.011650485436893204,0.05533461398681273,0.0047757929722811706,23.538753973074805,POINT (-45.8570057 -23.2052802)
1453977331,-23.2022029,-45.8571401,,3,0.007766990291262136,0.0459308875768788,0.004795480548684831,20.749724222041294,POINT (-45.8571401 -23.2022029)
1453977333,-23.2064313,-45.8522207,,3,0.011650485436893204,0.05086587760445074,0.002626540528072797,25.774758067197777,POINT (-45.8522207 -23.2064313)
1453979232,-23.2032541,-45.8580947,,3,0.011650485436893204,0.05005242526763722,0.008584487109775468,23.920742283211535,POINT (-45.8580947 -23.2032541)
1453979234,-23.2025939,-45.8566703,,3,0.011650485436893204,0.04806892946161974,0.007341381011133761,21.977953141431392,POINT (-45.8566703 -23.2025939)
1453979238,-23.2037534,-45.8578272,,3,0.011650485436893204,0.05117907216727213,0.004594190550184092,25.5026352008232,POINT (-45.8578272 -23.2037534)
1453979239,-23.2029973,-45.8562027,,3,0.011650485436893204,0.0491213977873634,0.00458091674118186,25.22521229198964,POINT (-45.8562027 -23.2029973)
1453979243,-23.2033994,-45.8557231,,4,0.015533980582524271,0.051194574713364804,0.014566686899349616,36.20112786868536,POINT (-45.8557231 -23.2033994)
1453979249,-23.204768,-45.858645,,3,0.011650485436893204,0.058406988591310334,0.023017723326694998,27.313106920661475,POINT (-45.858645 -23.204768)
1453979250,-23.2023909,-45.8546211,,4,0.015533980582524271,0.04696906604549931,0.011229565014415653,29.698094523083764,POINT (-45.8546211 -23.2023909)
1453979257,-23.2047751,-45.8572779,,3,0.011650485436893204,0.05284876672515791,0.001164751488633409,25.478187581732584,POINT (-45.8572779 -23.2047751)
1453979262,-23.2038243,-45.8552445,,3,0.011650485436893204,0.05255841898633409,0.004026635818291276,26.00936670427333,POINT (-45.8552445 -23.2038243)
1453987112,-23.2033421,-45.8587304,,3,0.011650485436893204,0.05450774757699044,0.02945374513430664,26.94207178396948,POINT (-45.8587304 -23.2033421)
1453987113,-23.2055327,-45.8575443,,3,0.011650485436893204,0.05797953893209434,0.016084879008871154,26.823124483704166,POINT (-45.8575443 -23.2055327)
1453987117,-23.2038477,-45.8591431,,3,0.011650485436893204,0.05694419002259266,0.028681153139618686,25.655712480661744,POINT (-45.8591431 -23.2038477)
1453987119,-23.2062838,-45.857816,,3,0.011650485436893204,0.06302437140598695,0.12470434560288755,27.114862991617994,POINT (-45.857816 -23.2062838)
1453987128,-23.2042407,-45.8547653,,3,0.011650485436893204,0.05452533261223411,0.006615701529241401,26.018546004461797,POINT (-45.8547653 -23.2042407)
1453987130,-23.2065026,-45.8596293,,3,0.007766990291262136,0.06544869858799085,0.14811552978835135,23.40112640500641,POINT (-45.8596293 -23.2065026)
1453987131,-23.2063243,-45.8592457,,3,0.011650485436893204,0.06358553648873401,0.03809184658977664,23.20641699909318,POINT (-45.8592457 -23.2063243)
1453987139,-23.204905,-45.8599962,,3,0.011650485436893204,0.061287449288186274,0.06373107816005863,25.65381626975261,POINT (-45.8599962 -23.204905)
1453987149,-23.2018734,-45.8540935,,1,0.003883495145631068,0.044850160810364005,0.0,9.716748311071052,POINT (-45.8540935 -23.2018734)
1453987150,-23.2027198,-45.8549598,,3,0.011650485436893204,0.048828107469295556,0.01185710506020313,29.345520556927955,POINT (-45.8549598 -23.2027198)
1453987151,-23.2010765,-45.8569075,,3,0.011650485436893204,0.045922567517540536,0.004955004796447659,24.958625905480094,POINT (-45.8569075 -23.2010765)
1453987165,-23.2030571,-45.8553072,,4,0.015533980582524271,0.050886297466997694,0.03133289394453609,37.38803875691104,POINT (-45.8553072 -23.2030571)
1453987174,-23.2022622,-45.8562382,,3,0.011650485436893204,0.04878113026372571,0.009637879338038231,23.508364280683313,POINT (-45.8562382 -23.2022622)
1453987175,-23.2020314,-45.8565086,,1,0.003883495145631068,0.046499547685359965,0.0,7.958279876655232,POINT (-45.8565086 -23.2020314)
1453987179,-23.2011453,-45.8551151,,1,0.003883495145631068,0.04358932840106302,0.0,9.754715569931731,POINT (-45.8551151 -23.2011453)
1453987183,-23.2069501,-45.8592497,,3,0.007766990291262136,0.066140238450452,0.15013546170963388,22.397400766048946,POINT (-45.8592497 -23.2069501)
1453987185,-23.20465,-45.8542826,,4,0.015533980582524271,0.054654637055208045,0.04246471411197026,36.8957800670995,POINT (-45.8542826 -23.20465)
1453987188,-23.2043493,-45.8538015,,4,0.015533980582524271,0.05233058808557798,0.04275739246522958,40.72724041099126,POINT (-45.8538015 -23.2043493)
1453987190,-23.2040333,-45.8534374,,3,0.011650485436893204,0.04990463267334301,0.011539112062661916,30.13580771719813,POINT (-45.8534374 -23.2040333)
1453987194,-23.203213,-45.8526019,,1,0.003883495145631068,0.04596836518233591,0.0,9.317930283029796,POINT (-45.8526019 -23.203213)
1453987200,-23.2042336,-45.8518151,,1,0.003883495145631068,0.04546956039468792,0.0,7.655180285666596,POINT (-45.8518151 -23.2042336)
1453987203,-23.2052127,-45.8528025,,4,0.015533980582524271,0.05167458907064463,0.012324673773706721,39.82055284578963,POINT (-45.8528025 -23.2052127)
1453987206,-23.2054979,-45.8532924,,4,0.015533980582524271,0.05345046046396427,0.020430268517797584,35.28000251705139,POINT (-45.8532924 -23.2054979)
1453987210,-23.2073818,-45.8573253,,4,0.015533980582524271,0.06601967030744336,0.0909970502802418,32.39225401943189,POINT (-45.8573253 -23.2073818)
1453987212,-23.2077105,-45.8578184,,4,0.015533980582524271,0.06879661709106717,0.2019454689416601,32.07539420992514,POINT (-45.8578184 -23.2077105)
1453987215,-23.2080552,-45.8582902,,3,0.007766990291262136,0.06841601240873904,0.1617340891427994,24.141674289867446,POINT (-45.8582902 -23.2080552)
1453987228,-23.2060541,-45.8518351,,3,0.011650485436893204,0.04925500951633622,0.0007122477137966702,29.10154136108931,POINT (-45.8518351 -23.2060541)
1453987252,-23.209305,-45.8571516,,4,0.009708737864077669,0.06937078505420237,0.2986305974048457,29.811154213589475,POINT (-45.8571516 -23.209305)
1453990675,-23.2051016,-45.8566103,,3,0.011650485436893204,0.05713026117872282,0.012965751594460576,25.36495149046432,POINT (-45.8566103 -23.2051016)
1453990676,-23.2081686,-45.8549599,,3,0.011650485436893204,0.05684842111909015,0.005767635258847104,24.230826112273235,POINT (-45.8549599 -23.2081686)
1453990678,-23.205063,-45.8551821,,3,0.011650485436893204,0.05717535723513363,0.03735836651447803,31.56726418181488,POINT (-45.8551821 -23.205063)
1453990679,-23.2074872,-45.8538537,,3,0.011650485436893204,0.0527937388547652,0.0034151758007012513,24.205108167315153,POINT (-45.8538537 -23.2074872)
1453990680,-23.2066779,-45.8586438,,3,0.011650485436893204,0.06652205037538245,0.11582987319877606,24.11411918699778,POINT (-45.8586438 -23.2066779)
1453990681,-23.2090675,-45.8567195,,3,0.011650485436893204,0.06905898501241692,0.20107338950605197,24.822365299249146,POINT (-45.8567195 -23.2090675)
1453990682,-23.2064096,-45.8580812,,3,0.011650485436893204,0.06482115417555165,0.1141513000261734,23.95599203347093,POINT (-45.8580812 -23.2064096)
1453990683,-23.2087967,-45.8561702,,3,0.011650485436893204,0.06407570680666815,0.012896061654699607,22.77684895589951,POINT (-45.8561702 -23.2087967)
1453990684,-23.2068817,-45.8577039,,3,0.011650485436893204,0.06419740034960307,0.08280732984939042,28.085647614131577,POINT (-45.8577039 -23.2068817)
1453990686,-23.207151,-45.8568478,,3,0.011650485436893204,0.062060106237596696,0.0068011480107871515,24.244705143250172,POINT (-45.8568478 -23.207151)
1453990687,-23.2087069,-45.8560003,,3,0.011650485436893204,0.06037521647549,0.009307744391801773,21.834518848818234,POINT (-45.8560003 -23.2087069)
1453990688,-23.2069008,-45.856314,,3,0.011650485436893204,0.05974208412409156,0.0037978095634048034,24.519212347899003,POINT (-45.856314 -23.2069008)
1453990689,-23.2084417,-45.8554694,,3,0.011650485436893204,0.05817912426404648,0.007036767727142269,22.101944035558468,POINT (-45.8554694 -23.2084417)
1453990690,-23.2050771,-45.8538011,,3,0.011650485436893204,0.056118546536930276,0.032818570813696955,31.506506034283763,POINT (-45.8538011 -23.2050771)
1453990692,-23.206372,-45.8551915,,3,0.011650485436893204,0.055389017692939156,0.0008825465414751783,27.080093738841736,POINT (-45.8551915 -23.206372)
1453990693,-23.2078389,-45.854415,,3,0.011650485436893204,0.05407177860308894,0.0023929659912937007,23.163458378782195,POINT (-45.854415 -23.2078389)
1453990694,-23.2058613,-45.8540883,,3,0.011650485436893204,0.05296469946319493,0.004329305994343383,24.586649566736213,POINT (-45.8540883 -23.2058613)
1453990695,-23.2071701,-45.8533629,,3,0.011650485436893204,0.050455873018326707,0.0018283638572292626,22.203633345805454,POINT (-45.8533629 -23.2071701)
1453990699,-23.2056103,-45.8535393,,3,0.011650485436893204,0.050825087004928333,0.0018094591185876736,24.857421886801113,POINT (-45.8535393 -23.2056103)
1453990700,-23.2068494,-45.8528467,,3,0.011650485436893204,0.04851043512831659,0.0005207163816585449,22.48529809609824,POINT (-45.8528467 -23.2068494)
1454006732,-23.209641,-45.8569025,,3,0.005825242718446602,0.06922870944308643,0.15394550595743994,23.792243073269027,POINT (-45.8569025 -23.209641)
1454006734,-23.2101369,-45.8561957,,3,0.005825242718446602,0.0693044106015808,0.16115331418353232,25.15037263426884,POINT (-45.8561957 -23.2101369)
1454006735,-23.2103783,-45.8558198,,4,0.007766990291262136,0.06482115417555165,0.16115709190254557,35.16230671342179,POINT (-45.8558198 -23.2103783)
1454006737,-23.2106256,-45.8555415,,3,0.007766990291262136,0.0701773104444519,0.07143039422535995,30.54906166566677,POINT (-45.8555415 -23.2106256)
1454006738,-23.2117353,-45.8545376,,3,0.011650485436893204,0.06392222238542172,0.03814358972715526,22.11965640719354,POINT (-45.8545376 -23.2117353)
1454006744,-23.2099786,-45.8560786,,3,0.005825242718446602,0.062304137129659015,0.17382164437017789,24.323679239936038,POINT (-45.8560786 -23.2099786)
1454006745,-23.2099582,-45.855503,,3,0.007766990291262136,0.06811271735104313,0.21238763082105627,22.75347710683084,POINT (-45.855503 -23.2099582)
1454006760,-23.2101163,-45.8556745,,4,0.007766990291262136,0.06531380496730195,0.1415975049512231,31.38777388238074,POINT (-45.8556745 -23.2101163)
1454006763,-23.2103103,-45.8556773,,3,0.005825242718446602,0.06554176162889931,0.09062940811871352,29.772272368254573,POINT (-45.8556773 -23.2103103)
1454006767,-23.210222,-45.8553087,,3,0.007766990291262136,0.06800309387891162,0.05484012690075411,27.73084749980517,POINT (-45.8553087 -23.210222)
1454006785,-23.2112599,-45.8526658,,3,0.007766990291262136,0.06043278521587188,0.016797816887254367,21.063684792425533,POINT (-45.8526658 -23.2112599)
1454006787,-23.2115503,-45.8518511,,3,0.007766990291262136,0.05809246883148087,0.010194268791412836,21.10178863475584,POINT (-45.8518511 -23.2115503)
1454006788,-23.2121613,-45.8496187,,3,0.011650485436893204,0.063268164207782,0.024121613203955596,26.64155357816439,POINT (-45.8496187 -23.2121613)
1454008398,-23.210729,-45.848026,,3,0.005825242718446602,0.06043998902862857,0.006971176011873981,20.99861301907237,POINT (-45.848026 -23.210729)
1454008399,-23.2107629,-45.8481288,,3,0.007766990291262136,0.06571164696230754,0.012057085634913017,21.294746544535336,POINT (-45.8481288 -23.2107629)
1454008400,-23.2108527,-45.8480851,,3,0.007766990291262136,0.06528857429322238,0.006978772145802856,20.715799313904782,POINT (-45.8480851 -23.2108527)
1454008401,-23.2107849,-45.8479871,,3,0.005825242718446602,0.061280042054769765,0.004002281473248598,20.90717915847472,POINT (-45.8479871 -23.2107849)
1454008402,-23.2106263,-45.847635,,4,0.015533980582524271,0.06626124777328346,0.2214120226442535,29.027437526234756,POINT (-45.847635 -23.2106263)
1454008412,-23.2093152,-45.8530138,,3,0.011650485436893204,0.06635663760779545,0.21618836603282918,18.234385201167047,POINT (-45.8530138 -23.2093152)
1454008413,-23.2112141,-45.8529603,,3,0.011650485436893204,0.06414055255675712,0.02608277298979577,24.57871018833699,POINT (-45.8529603 -23.2112141)
1454008414,-23.2096016,-45.8527484,,3,0.011650485436893204,0.06925707798950487,0.05374569492315345,27.436885346938624,POINT (-45.8527484 -23.2096016)
1454011088,-23.2081667,-45.8486362,,3,0.011650485436893204,0.06409190594882633,0.022794531724681707,22.664486508183607,POINT (-45.8486362 -23.2081667)
1454011089,-23.2099513,-45.8506892,,3,0.011650485436893204,0.06602826773813843,0.20655371649715584,22.58423942204746,POINT (-45.8506892 -23.2099513)
1454011096,-23.2112869,-45.8481896,,3,0.011650485436893204,0.06874997531676813,0.10282662881223237,23.934071618357354,POINT (-45.8481896 -23.2112869)
1454012659,-23.2108463,-45.8503877,,4,0.015533980582524271,0.07073536104368931,0.09532609882101645,40.160795808796244,POINT (-45.8503877 -23.2108463)
1454012664,-23.2101303,-45.8528205,,4,0.015533980582524271,0.07102270177352081,0.11822869401060292,39.840798253480145,POINT (-45.8528205 -23.2101303)
1454012686,-23.210898,-45.8552934,,4,0.015533980582524271,0.07141282647340352,0.10825333072125694,35.24138544838908,POINT (-45.8552934 -23.210898)
1454012689,-23.2113075,-45.8549289,,3,0.011650485436893204,0.06667075186866075,0.03605849146932824,25.493174098699406,POINT (-45.8549289 -23.2113075)
1454012726,-23.2106666,-45.8528867,,4,0.015533980582524271,0.06758611942964077,0.05451431765773939,37.464767695028,POINT (-45.8528867 -23.2106666)
1454012743,-23.2113665,-45.8505721,,4,0.015533980582524271,0.06735269234340663,0.05991203432253019,40.32812390538332,POINT (-45.8505721 -23.2113665)
1454012745,-23.2116363,-45.8493341,,3,0.011650485436893204,0.06623527994267342,0.01147253448544434,28.386685987326253,POINT (-45.8493341 -23.2116363)
1454012747,-23.2117717,-45.8487518,,3,0.011650485436893204,0.06529698235172762,0.02688264909048736,21.604241460457867,POINT (-45.8487518 -23.2117717)
1454012796,-23.2118831,-45.8507258,,4,0.015533980582524271,0.06406761030593443,0.0479622305295921,35.87254533057784,POINT (-45.8507258 -23.2118831)
1454012811,-23.2103089,-45.850216,,3,0.011650485436893204,0.0690025949865494,0.021362031489296707,26.995031095307073,POINT (-45.850216 -23.2103089)
1454012823,-23.2105823,-45.8490845,,3,0.011650485436893204,0.06793020739029543,0.014472023124475389,24.936094586237157,POINT (-45.8490845 -23.2105823)
1454017530,-23.2120341,-45.8535937,,3,0.011650485436893204,0.05848783803912389,0.004026895560460594,20.517999066218174,POINT (-45.8535937 -23.2120341)
1454017531,-23.2136079,-45.8527623,,3,0.011650485436893204,0.05914278175214803,0.026704179842843335,20.791881420910396,POINT (-45.8527623 -23.2136079)
1454017532,-23.2118068,-45.8530963,,3,0.011650485436893204,0.056632533001358766,0.002180265555657495,21.258659652673206,POINT (-45.8530963 -23.2118068)
1454017533,-23.2133955,-45.8522986,,3,0.011650485436893204,0.05828613265446201,0.02681822316769432,22.62038489371502,POINT (-45.8522986 -23.2133955)
1454017534,-23.2116016,-45.8526369,,3,0.011650485436893204,0.05696338253692451,0.008213365217634057,22.608759866872305,POINT (-45.8526369 -23.2116016)
1454017536,-23.2131735,-45.8518077,,4,0.015533980582524271,0.05875896024581818,0.06832309974035469,28.523854545005303,POINT (-45.8518077 -23.2131735)
1454017537,-23.2129576,-45.8513332,,3,0.011650485436893204,0.05886811424139848,0.043678656415021146,23.24421983954763,POINT (-45.8513332 -23.2129576)
1454017538,-23.2117188,-45.8513896,,3,0.011650485436893204,0.061585214133507225,0.024076122271942776,24.787978650510844,POINT (-45.8513896 -23.2117188)
1454017540,-23.2127462,-45.8508729,,3,0.011650485436893204,0.060555484051255826,0.04098876838759393,24.220419009156704,POINT (-45.8508729 -23.2127462)
1454017543,-23.2125256,-45.8503858,,4,0.015533980582524271,0.06260415705163169,0.044773849611889065,30.509818235256592,POINT (-45.8503858 -23.2125256)
1454017553,-23.2129178,-45.8499691,,3,0.011650485436893204,0.05895024624592083,0.015337539193834761,13.601756056884478,POINT (-45.8499691 -23.2129178)
1454017557,-23.2132917,-45.8497379,,3,0.011650485436893204,0.055687102466904455,0.01152582070945563,9.76004813345355,POINT (-45.8497379 -23.2132917)
1454017559,-23.2137124,-45.8495151,,3,0.011650485436893204,0.05275528747905161,0.007706546787049978,10.632937903775321,POINT (-45.8495151 -23.2137124)
1454017561,-23.214089,-45.8493069,,3,0.011650485436893204,0.05009693389597521,0.0,8.76972286668376,POINT (-45.8493069 -23.214089)
1454017575,-23.2131911,-45.8484467,turning_circle,1,0.003883495145631068,0.05009693389597521,0.0,5.228021731278594,POINT (-45.8484467 -23.2131911)
1454017582,-23.2159663,-45.85022,,3,0.011650485436893204,0.05704028214210429,0.06347883508607939,21.293694337138447,POINT (-45.85022 -23.2159663)
1454017584,-23.2165405,-45.8512413,,4,0.007766990291262136,0.0518648801105938,0.016891168954750395,32.22965380598524,POINT (-45.8512413 -23.2165405)
1454017585,-23.2170402,-45.8510206,,3,0.011650485436893204,0.05463696853029796,0.032976957530896474,20.96097975070238,POINT (-45.8510206 -23.2170402)
1454017586,-23.2175102,-45.8507534,,3,0.011650485436893204,0.05393947531501756,0.023380534182279443,20.256409371040856,POINT (-45.8507534 -23.2175102)
1454017587,-23.2180168,-45.8504653,,3,0.011650485436893204,0.05331556971200474,0.020258157909535102,20.135054950168346,POINT (-45.8504653 -23.2180168)
1454017590,-23.2146357,-45.8489594,turning_circle,1,0.003883495145631068,0.050526264869074744,0.0,6.1997040751468955,POINT (-45.8489594 -23.2146357)
1454017591,-23.2151793,-45.8486543,,3,0.011650485436893204,0.05323160818489922,0.007476345782416577,14.866391246411547,POINT (-45.8486543 -23.2151793)
1454017592,-23.2156703,-45.8483879,,3,0.011650485436893204,0.05521409865633943,0.018230228111821498,18.87306016460123,POINT (-45.8483879 -23.2156703)
1454017594,-23.216338,-45.8483853,,3,0.011650485436893204,0.0563305263816426,0.03395260808592305,20.358086597552436,POINT (-45.8483853 -23.216338)
