u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,ebc,vulnerability,bridge,junction
1437659020,1437659025,0,218648968,True,,,,motorway_link,,False,102.656,"LINESTRING (-45.8695602 -23.1938019, -45.8697044 -23.1939781, -45.8697805 -23.1941081, -45.869901 -23.1942453, -45.8700483 -23.1943613, -45.8701988 -23.1945064)",4.490133522391587e-05,0.9999328060813248,,
1437659020,1438434274,0,312157333,True,,,Avenida Deputado Benedito Matarazzo,secondary,,False,169.09199999999998,"LINESTRING (-45.8695602 -23.1938019, -45.8708878 -23.1943919, -45.8709823 -23.1944245, -45.8710601 -23.1944362)",0.004491315136476427,0.9998211634199067,,
1437659085,3191506442,0,"[448350906, 130573189, 130573191]",True,2,,"['Rua Bahia', 'Avenida dos Astronautas']",secondary,60,False,275.173,"LINESTRING (-45.8671338 -23.1945142, -45.8672831 -23.1945023, -45.8674483 -23.1944578, -45.8675921 -23.194384, -45.8677063 -23.1942995, -45.8677677 -23.1942466, -45.8678264 -23.1941852, -45.8679329 -23.1940287, -45.868433 -23.19314, -45.8687061 -23.1926525)",0.0843896963251802,0.9904612346807206,yes,
1437661738,1453962116,0,772037048,True,4,,Avenida dos Astronautas,secondary,60,False,150.332,"LINESTRING (-45.8676265 -23.1947219, -45.8665464 -23.1956396)",0.08311355311355312,0.9922161195540868,,
1437668168,1437661738,0,"[472740728, 772037049, 130573186]",True,2,,"['Rua Ceci', 'Avenida dos Astronautas', 'Viaduto Bandeirante']",secondary,60,False,241.25,"LINESTRING (-45.8691192 -23.193067, -45.8686623 -23.1934896, -45.868381 -23.1939807, -45.8681862 -23.1942308, -45.8676265 -23.1947219)",0.0831371853952499,,yes,
1437668193,8555407414,0,883151734,False,1,,Rua Espirito Santo,residential,30,False,28.972,"LINESTRING (-45.8690082 -23.1928182, -45.8687732 -23.1926725)",0.0015266453976131395,0.9975344661308061,,
1437668193,1437668168,0,130574166,True,1,,Rua Espirito Santo,residential,30,False,30.088,"LINESTRING (-45.8690082 -23.1928182, -45.8690507 -23.1928844, -45.8690788 -23.1929393, -45.8691008 -23.1930017, -45.8691192 -23.193067)",0.003001299775493324,,,
1437668199,1437668193,0,130574171,True,1,,Rua Espirito Santo,residential,30,False,29.178,"LINESTRING (-45.869261 -23.1929401, -45.8690082 -23.1928182)",0.0030485643388869195,,,
1437668199,1437668168,0,472740728,True,2,,Rua Ceci,secondary,,False,20.228,"LINESTRING (-45.869261 -23.1929401, -45.8691192 -23.193067)",0.08015951790145338,,,
1437668208,1437668225,0,130574176,False,,,Rua Acre,residential,,False,62.536,"LINESTRING (-45.8676013 -23.1921144, -45.8672987 -23.1926032)",0.01763598408759699,0.9988618128929989,,
1437668208,1437681454,0,313245442,True,,,Rua Espirito Santo,residential,,False,53.74,"LINESTRING (-45.8676013 -23.1921144, -45.8671394 -23.1918835)",0.017839615581551064,0.999250632488887,,
1437668220,1437668225,0,130574175,False,,,Avenida Deputado Benedito Matarazzo,residential,,False,166.131,"LINESTRING (-45.8658661 -23.1918974, -45.8672987 -23.1926032)",0.0003107645043128914,0.9993166679284282,,
1437668220,1437668258,0,130574179,True,,,,motorway_link,,False,108.967,"LINESTRING (-45.8658661 -23.1918974, -45.8658501 -23.19203, -45.8658864 -23.192145, -45.86597 -23.1922525, -45.8660876 -23.1923634, -45.8662386 -23.1924728, -45.8664561 -23.1926438)",0.018710465162078065,0.9987785563820482,,
1437668225,2061113644,0,130574175,False,,,Avenida Deputado Benedito Matarazzo,residential,,False,116.703,"LINESTRING (-45.8672987 -23.1926032, -45.8683009 -23.1931061)",0.0015266453976131395,0.9976073979453209,,
1437668225,1437668220,0,130574175,False,,,Avenida Deputado Benedito Matarazzo,residential,,True,166.131,"LINESTRING (-45.8672987 -23.1926032, -45.8658661 -23.1918974)",0.017588719524203395,,,
1437668225,1437668208,0,130574176,False,,,Rua Acre,residential,,True,62.536,"LINESTRING (-45.8672987 -23.1926032, -45.8676013 -23.1921144)",0.0003107645043128914,,,
1437668258,3179970424,0,772037038,True,4,SP-060;BR-116,Rodovia Presidente Dutra,motorway,100,False,254.502,"LINESTRING (-45.8664561 -23.1926438, -45.8686602 -23.1937087)",0.020107133010358814,0.9984974262702014,,
1437681453,1437681455,0,130575666,False,,,Praça Paraíba,residential,,False,29.626,"LINESTRING (-45.8678315 -23.1906358, -45.8676939 -23.1908703)",0.00031667257473709087,0.9997334669503566,,
1437681453,1437681479,0,130653078,False,,,Rua Pernambuco,residential,,True,183.346,"LINESTRING (-45.8678315 -23.1906358, -45.869431 -23.1913822)",0.009296939619520266,0.999759518445661,,
1437681453,1437681457,0,130653078,False,,,Rua Pernambuco,residential,,False,53.721000000000004,"LINESTRING (-45.8678315 -23.1906358, -45.8675758 -23.1905626, -45.8673288 -23.1904948)",0.000758202371105597,0.9996511623071705,,
1437681454,1437681456,0,130575666,False,,,Praça Paraíba,residential,,True,61.543,"LINESTRING (-45.8671394 -23.1918835, -45.8674137 -23.1913908)",0.0025381070542360865,0.9998165014558533,,
1437681454,1437681458,0,883200363,True,,,Rua Espirito Santo,residential,,False,59.652,"LINESTRING (-45.8671394 -23.1918835, -45.866628 -23.191625)",0.015452755130174486,0.9992948786226226,,
1437681455,1437681456,0,130575666,False,,,Praça Paraíba,residential,,False,64.575,"LINESTRING (-45.8676939 -23.1908703, -45.8674137 -23.1913908)",0.0002288392610973256,0.9999061418278824,,
1437681455,1437681453,0,130575666,False,,,Praça Paraíba,residential,,True,29.626,"LINESTRING (-45.8676939 -23.1908703, -45.8678315 -23.1906358)",0.0015664264051360823,,,
1437681455,1437681459,0,130575668,False,,,Rua Alagoas,residential,,True,218.697,"LINESTRING (-45.8676939 -23.1908703, -45.8695682 -23.191819)",0.0034668557249202415,0.999872621052126,,
1437681456,1437681454,0,130575666,False,,,Praça Paraíba,residential,,False,61.543,"LINESTRING (-45.8674137 -23.1913908, -45.8671394 -23.1918835)",0.0001748788845563039,,,
1437681456,1437681455,0,130575666,False,,,Praça Paraíba,residential,,True,64.575,"LINESTRING (-45.8674137 -23.1913908, -45.8676939 -23.1908703)",0.003458978297687975,,,
1437681456,1437681460,0,130575669,False,,,Rua Sergipe,residential,,True,199.277,"LINESTRING (-45.8674137 -23.1913908, -45.8691359 -23.1922309)",0.002045767852219465,0.9998130597099616,,
1437681457,1437681458,0,130575667,False,,,Rua Amaranto,residential,,False,144.652,"LINESTRING (-45.8673288 -23.1904948, -45.866628 -23.191625)",0.0006731261569971247,0.9992149960305058,,
1437681457,1438333450,0,130653078,False,,,Rua Pernambuco,residential,,False,64.435,"LINESTRING (-45.8673288 -23.1904948, -45.86673 -23.1903136)",0.01283587380361574,0.999072842738759,,
1437681457,1437681453,0,130653078,False,,,Rua Pernambuco,residential,,True,53.721000000000004,"LINESTRING (-45.8673288 -23.1904948, -45.8675758 -23.1905626, -45.8678315 -23.1906358)",0.008008980267044783,,,
1437681458,1437681457,0,130575667,False,,,Rua Amaranto,residential,,True,144.652,"LINESTRING (-45.866628 -23.191625, -45.8673288 -23.1904948)",0.014646106581590452,,,
1437681458,1437668220,0,"[883200363, 313224575]",True,,,Rua Espirito Santo,residential,,False,109.546,"LINESTRING (-45.866628 -23.191625, -45.8662618 -23.1914582, -45.866183 -23.1914563, -45.8661266 -23.1914827, -45.8658661 -23.1918974)",0.0014561424238843596,,,
1437681459,1437658990,0,130573191,True,2,,Rua Bahia,secondary,,False,39.368,"LINESTRING (-45.8695682 -23.191819, -45.8698476 -23.1915753)",0.050196541809445036,,,
1437681459,1437681455,0,130575668,False,,,Rua Alagoas,residential,,False,218.697,"LINESTRING (-45.8695682 -23.191819, -45.8676939 -23.1908703)",0.001510102800425381,,,
1437681460,1437681459,0,130573191,True,2,,Rua Bahia,secondary,,False,63.64,"LINESTRING (-45.8691359 -23.1922309, -45.8695682 -23.191819)",0.04826342116664697,,,
1437681460,1437681456,0,130575669,False,,,Rua Sergipe,residential,,False,199.277,"LINESTRING (-45.8691359 -23.1922309, -45.8674137 -23.1913908)",0.0029363110008271296,,,
1437681461,1437681462,0,130575671,True,,,Rua Iara,residential,,False,56.879000000000005,"LINESTRING (-45.871002 -23.1905943, -45.8712823 -23.1908669, -45.871325 -23.1909084, -45.8713843 -23.190966)",0.005261727519792036,0.9998824764372297,,
1437681462,1437650656,0,973344609,True,,,Rua Ceci,secondary,,False,12.703,"LINESTRING (-45.8713843 -23.190966, -45.8712921 -23.1910426)",0.005238095238095238,,,
1437681479,1437681453,0,130653078,False,,,Rua Pernambuco,residential,,False,183.346,"LINESTRING (-45.869431 -23.1913822, -45.8678315 -23.1906358)",0.0008200401748788846,,,
1437681479,1437658990,0,665146352,False,,,Rua Água Marinha,residential,,True,47.688,"LINESTRING (-45.869431 -23.1913822, -45.8698476 -23.1915753)",0.019955098664776086,,,
1437681480,1437681479,0,130575674,True,,,Rua Martins Pereira,residential,,False,122.476,"LINESTRING (-45.8699379 -23.1903842, -45.8699024 -23.19045, -45.8698812 -23.1904892, -45.869431 -23.1913822)",0.00945409429280397,,,
1437681480,1437681504,0,130575687,False,,,Rua Pedro Pinto da Cunha Filho,residential,,False,286.698,"LINESTRING (-45.8699379 -23.1903842, -45.8698547 -23.1903443, -45.8693643 -23.1901095, -45.8685824 -23.1897352, -45.8683373 -23.1896178, -45.8679425 -23.1895043, -45.8673827 -23.1893433)",0.0007585962424672102,0.9996837734971364,,
1437681480,7702799499,0,824918991,False,,,,residential,,True,97.083,"LINESTRING (-45.8699379 -23.1903842, -45.870001 -23.190414, -45.8700463 -23.1904353, -45.8703764 -23.1906165, -45.8704216 -23.1906389, -45.8705579 -23.1907062, -45.8707055 -23.1907789, -45.8707643 -23.1908138)",0.00011343495214462956,0.999812336753412,,
1437681504,1437681480,0,130575687,False,,,Rua Pedro Pinto da Cunha Filho,residential,,True,286.698,"LINESTRING (-45.8673827 -23.1893433, -45.8679425 -23.1895043, -45.8683373 -23.1896178, -45.8685824 -23.1897352, -45.8693643 -23.1901095, -45.8698547 -23.1903443, -45.8699379 -23.1903842)",0.007329552168261846,,,
1437689817,1437668258,0,772038456,True,3,SP-060;BR-116,Rodovia Presidente Dutra,motorway,100,False,163.548,"LINESTRING (-45.8650608 -23.1919238, -45.8664561 -23.1926438)",0.0014203001299775493,,,
1437689817,1437698178,0,130576407,True,,,,motorway_link,,False,84.258,"LINESTRING (-45.8650608 -23.1919238, -45.8654289 -23.1920428, -45.8655356 -23.1920428, -45.8656513 -23.1919938, -45.8657402 -23.1919161, -45.8657795 -23.1918548)",8.507621410847217e-05,0.999526784353098,,
1437698178,1437698184,0,130576761,False,,,Avenida Deputado Benedito Matarazzo,residential,,False,60.511,"LINESTRING (-45.8657795 -23.1918548, -45.865258 -23.1915972)",2.442002442002442e-05,0.9998052000033787,,
1437698178,1438333450,0,312157331,True,,,Rua Rio Grande do Norte,residential,,False,196.996,"LINESTRING (-45.8657795 -23.1918548, -45.86673 -23.1903136)",0.0028020008665169955,0.9997478030446356,,
1437698184,1437698186,0,130576761,False,,,Avenida Deputado Benedito Matarazzo,residential,,False,62.218,"LINESTRING (-45.865258 -23.1915972, -45.8647237 -23.1913291)",0.0007802591673559414,0.999850535449676,,
1437698184,1437698178,0,130576761,False,,,Avenida Deputado Benedito Matarazzo,residential,,True,60.511,"LINESTRING (-45.865258 -23.1915972, -45.8657795 -23.1918548)",0.0027649769585253456,,,
1437698184,1437698195,0,130576762,False,,,Rua Ceará,residential,,True,185.914,"LINESTRING (-45.865258 -23.1915972, -45.8661401 -23.190135)",0.0012493599590373786,0.9999573371944915,,
1437698186,1437698184,0,130576761,False,,,Avenida Deputado Benedito Matarazzo,residential,,True,62.218,"LINESTRING (-45.8647237 -23.1913291, -45.865258 -23.1915972)",0.001010280042538107,,,
1437698186,1437698197,0,130576763,False,,,Rua Piauí,residential,,True,174.88,"LINESTRING (-45.8647237 -23.1913291, -45.8655707 -23.1899626)",0.0005025798574185671,0.9999680028958687,,
1437698186,5329851772,0,"[130576761, 130653079]",False,,,"['Rua Maranhão', 'Avenida Deputado Benedito Matarazzo']",residential,,False,167.55700000000002,"LINESTRING (-45.8647237 -23.1913291, -45.8643107 -23.1911324, -45.8642617 -23.1910835, -45.8642425 -23.1910307, -45.8642512 -23.1909528, -45.8647168 -23.1901852)",1.890582535743826e-05,0.9999078755815043,,
1437698195,1437698184,0,130576762,False,,,Rua Ceará,residential,,False,185.914,"LINESTRING (-45.8661401 -23.190135, -45.865258 -23.1915972)",0.003783528299657332,,,
1437698195,1437698197,0,130653078,False,,,Rua Pernambuco,residential,,False,61.275,"LINESTRING (-45.8661401 -23.190135, -45.8655707 -23.1899626)",0.00529796368506046,0.9995600300701342,,
1437698195,1438333450,0,130653078,False,,,Rua Pernambuco,residential,,True,63.481,"LINESTRING (-45.8661401 -23.190135, -45.86673 -23.1903136)",0.007692307692307693,0.9993221988224241,,
1437698197,1437698186,0,130576763,False,,,Rua Piauí,residential,,False,174.88,"LINESTRING (-45.8655707 -23.1899626, -45.8647237 -23.1913291)",0.00076095947063689,,,
1437698197,1437698195,0,130653078,False,,,Rua Pernambuco,residential,,True,61.275,"LINESTRING (-45.8655707 -23.1899626, -45.8661401 -23.190135)",0.004973413683091102,,,
1437698197,5329851772,0,"[130653078, 130653079]",False,,,"['Rua Pernambuco', 'Rua Maranhão']",residential,,"[False, True]",116.863,"LINESTRING (-45.8655707 -23.1899626, -45.8649619 -23.1897811, -45.8647168 -23.1901852)",0.0030296585135294813,0.9997740564622022,,
1438333450,1437698195,0,130653078,False,,,Rua Pernambuco,residential,,False,63.481,"LINESTRING (-45.86673 -23.1903136, -45.8661401 -23.190135)",0.0105746583165938,,,
1438333450,1437681457,0,130653078,False,,,Rua Pernambuco,residential,,True,64.435,"LINESTRING (-45.86673 -23.1903136, -45.8673288 -23.1904948)",0.006137303556658395,,,
1438333450,1437681504,0,130653317,True,,,Rua Waldir Gaioso,residential,,False,126.852,"LINESTRING (-45.86673 -23.1903136, -45.8667787 -23.1902413, -45.8673827 -23.1893433)",0.006594588207491433,,,
1438434273,2278776520,0,130665836,False,,,Rua Rio Grande do Sul,residential,,False,185.036,"LINESTRING (-45.8711792 -23.1942531, -45.8709934 -23.194086, -45.8698926 -23.1930824)",0.004499586435070306,0.9995598854503186,,
1438434274,1438434273,0,130665835,True,,,Avenida Deputado Benedito Mararazzo,residential,,False,23.721,"LINESTRING (-45.8710601 -23.1944362, -45.8711792 -23.1942531)",0.004467682854779629,,,
1446670972,1437659085,0,448350906,True,2,,Avenida dos Astronautas,secondary,60,False,153.286,"LINESTRING (-45.8658229 -23.1949238, -45.8659978 -23.1947089, -45.8661647 -23.1945881, -45.8661788 -23.1945779, -45.8663895 -23.1944934, -45.8666181 -23.1944743, -45.8668631 -23.1945028, -45.8668763 -23.1945043, -45.8671338 -23.1945142)",0.08140730237504432,,,
1446670972,6193276640,0,772037050,True,2,,,motorway_link,60,False,85.16,"LINESTRING (-45.8658229 -23.1949238, -45.8659128 -23.1944682, -45.8660153 -23.1941804)",0.0106551862542646,0.9979875434480906,,
1446670988,1454021673,0,312071903,True,,,Avenida dos Astronautas,secondary,60,False,222.525,"LINESTRING (-45.8540288 -23.2182371, -45.8541801 -23.2178618, -45.8542699 -23.2177099, -45.8545876 -23.2172996, -45.8552113 -23.2165742)",0.05916917032006282,0.9947045462452968,,
1446670988,1446748371,0,312135006,True,,,,secondary_link,60,False,40.15,"LINESTRING (-45.8540288 -23.2182371, -45.8540791 -23.2181952, -45.8541076 -23.2181764, -45.8541706 -23.2181496, -45.8542276 -23.2181493, -45.8542762 -23.2181801, -45.8543399 -23.2182562)",0.021472685021072118,0.9918914668897304,,
1446670989,1454044981,0,312071903,True,,,Avenida dos Astronautas,secondary,60,False,46.913,"LINESTRING (-45.8569489 -23.2140414, -45.8570612 -23.2138016, -45.8570954 -23.2137139, -45.8571112 -23.2136478)",0.007089713468761421,0.9996359381431846,,
1446670989,3178889265,0,312071905,True,,,Rua Professor Waldemar Ramos,residential,,False,24.064,"LINESTRING (-45.8569489 -23.2140414, -45.8569012 -23.2140587, -45.8568374 -23.2140591, -45.8567784 -23.2140421, -45.85673 -23.2140118)",0.0031124517341497063,0.9997749600845384,,
1446671002,2143249780,0,132121238,True,,,Avenida Doutor Amin Simão,tertiary,60,False,38.96,"LINESTRING (-45.8560897 -23.2230937, -45.8560427 -23.222746)",0.0009405648115325536,0.999832863551583,,
1446671002,1446674016,0,312071894,True,,,,tertiary_link,,False,46.416000000000004,"LINESTRING (-45.8560897 -23.2230937, -45.8560436 -23.2230173, -45.8560194 -23.2229217, -45.8559642 -23.222808, -45.8559424 -23.2227763, -45.8558953 -23.2227214)",0.0007928630509275672,0.9999360057917379,,
1446671007,1453987215,0,312071903,True,,,Avenida dos Astronautas,secondary,60,False,130.267,"LINESTRING (-45.8575321 -23.208997, -45.8581212 -23.2082652, -45.8582902 -23.2080552)",0.17943957759995857,0.9974011686419596,,
1446671010,4453703041,0,448342048,True,,,Avenida dos Astronautas,secondary,60,False,41.732,"LINESTRING (-45.8639063 -23.2000514, -45.8640778 -23.1997108)",0.03459752348692441,0.9997335905642314,,
1446671010,4453703042,0,885507245,True,,,Rua Raul Franco Martins,residential,,False,52.384,"LINESTRING (-45.8639063 -23.2000514, -45.8639072 -23.1997227, -45.8639296 -23.1995818)",0.0037135917504581115,0.9996889961229543,,
1446671013,3178886355,0,132120725,True,,,,secondary_link,,False,70.983,"LINESTRING (-45.854189 -23.2192006, -45.8541072 -23.2190992, -45.8540093 -23.2189563, -45.8539526 -23.2188753, -45.8539329 -23.2188472, -45.8538893 -23.2187843, -45.8538397 -23.2187319, -45.8538226 -23.2187153, -45.8537872 -23.2186819)",0.013352160384418449,0.9993715466118916,,
1446671013,1446748353,0,312071892,True,,,Avenida Brigadeiro Faria Lima,tertiary,60,False,47.435,"LINESTRING (-45.854189 -23.2192006, -45.8540928 -23.2189772, -45.8540697 -23.2188966, -45.8540412 -23.218797)",0.018727480404899764,0.9995084146223951,,
1446671015,1453969499,0,132113622,False,,,Rua Avião Ipanema,residential,,False,87.42,"LINESTRING (-45.8612975 -23.203508, -45.8606957 -23.2029493)",0.008120530969774005,0.9983472515351703,,
1446671015,1453969576,0,448342028,True,,,Avenida dos Astronautas,secondary,60,False,177.45100000000002,"LINESTRING (-45.8612975 -23.203508, -45.8613666 -23.203219, -45.8614599 -23.2028635, -45.8616347 -23.202485, -45.8618354 -23.2021928, -45.8619612 -23.2020581)",0.11617037522969459,0.997407813221953,,
1446671018,1453987139,0,310701931,False,,,Rua Orion,residential,,False,93.618,"LINESTRING (-45.8605262 -23.2055917, -45.8599962 -23.204905)",0.023927914618351843,0.9971987591952858,,
1446671018,3161589327,0,448342052,True,,,Avenida dos Astronautas,secondary,60,False,21.834,"LINESTRING (-45.8605262 -23.2055917, -45.8605868 -23.2055426, -45.8606704 -23.2054477)",0.15513808422840034,0.9989023355080926,,
1446671019,1446671010,0,448342025,True,,,Avenida dos Astronautas,secondary,60,False,40.392,"LINESTRING (-45.8636959 -23.2003589, -45.8639063 -23.2000514)",0.03833474751907932,,,
1446671022,1454044978,0,132121716,False,,,Rua Chackler Elhage,residential,,False,59.529,"LINESTRING (-45.8569899 -23.2107427, -45.8569067 -23.210743, -45.8564079 -23.2107636)",0.0010074320496156724,0.9988183847919335,,
1446671022,1454044940,0,312071903,True,,,Avenida dos Astronautas,secondary,60,False,55.304,"LINESTRING (-45.8569899 -23.2107427, -45.8569819 -23.2104375, -45.8569805 -23.2103828, -45.8569939 -23.210246)",0.05983285490558479,0.9974685008953791,,
1446671027,1446670972,0,772037051,True,,,Avenida dos Astronautas,secondary,60,False,66.198,"LINESTRING (-45.8656856 -23.1955056, -45.8658229 -23.1949238)",0.09208612091100568,,,
1446671028,1446671007,0,312071903,True,,,Avenida dos Astronautas,secondary,60,False,104.46100000000001,"LINESTRING (-45.8570945 -23.2098454, -45.8571415 -23.209737, -45.85723 -23.2095484, -45.8575321 -23.208997)",0.06211341476218131,,,
1446671028,1454006732,0,312091236,True,,,,secondary_link,,False,34.324999999999996,"LINESTRING (-45.8570945 -23.2098454, -45.857075 -23.2097778, -45.8570638 -23.209742, -45.8570486 -23.2097058, -45.8570352 -23.2096855, -45.8570137 -23.2096621, -45.8569882 -23.2096467, -45.8569483 -23.2096368, -45.8569025 -23.209641)",0.052418588068357606,0.999017729330684,,
1446674016,1446748375,0,312071895,True,,,,unclassified,,False,48.37700000000001,"LINESTRING (-45.8558953 -23.2227214, -45.8558473 -23.2226931, -45.8558019 -23.2226446, -45.8557707 -23.2225877, -45.8557572 -23.2225252, -45.8557623 -23.2224616, -45.8557856 -23.2224016, -45.8558256 -23.2223495)",0.003777620229233133,0.9998821898178697,,circular
1446674017,8167146377,0,132121239,True,,,Avenida Doutor Amin Simão,tertiary,60,False,50.338,"LINESTRING (-45.8561454 -23.2227145, -45.8561609 -23.2228276, -45.8561946 -23.2230263, -45.8562257 -23.2231609)",0.008953089920831856,0.9995390344036184,,
1446674017,2143249780,0,448352067,True,,,,unclassified,,False,11.127,"LINESTRING (-45.8561454 -23.2227145, -45.8560959 -23.2227353, -45.8560427 -23.222746)",0.014151010280042538,0.999827215637693,,circular
1446674018,1446674021,0,"[131451065, 312106034, 312065462, 312106031]",True,2,,Rua Doutora Tânia Lis Tizzoni Nogueira,unclassified,60,False,442.577,"LINESTRING (-45.8606049 -23.2237976, -45.8610664 -23.2242429, -45.8613771 -23.2245271, -45.8614407 -23.2245852, -45.8616201 -23.2247494, -45.8614806 -23.2248836, -45.8612247 -23.2251297, -45.861084 -23.2252651, -45.86085 -23.2250292, -45.861303 -23.2245968, -45.8612582 -23.2245546, -45.8605319 -23.2238706)",0.003022568829020442,0.9999573371944918,,
1446674018,1446674021,1,448343876,True,2,,Rua Doutora Tânia Lis Tizzoni Nogueira,unclassified,60,False,11.807,"LINESTRING (-45.8606049 -23.2237976, -45.8605978 -23.2238233, -45.8605819 -23.2238455, -45.8605592 -23.2238619, -45.8605319 -23.2238706)",0.003022568829020442,,,roundabout
1446674020,1446674018,0,448343876,True,2,,Rua Doutora Tânia Lis Tizzoni Nogueira,unclassified,60,False,21.381999999999998,"LINESTRING (-45.8604587 -23.2237295, -45.8604816 -23.2237161, -45.8605079 -23.2237098, -45.8605351 -23.2237111, -45.8605591 -23.2237192, -45.8605795 -23.2237333, -45.8605947 -23.2237521, -45.8606035 -23.2237742, -45.8606049 -23.2237976)",0.006068769939737682,,,roundabout
1446674021,1446674033,0,448343876,True,2,,Rua Doutora Tânia Lis Tizzoni Nogueira,unclassified,60,False,13.242999999999999,"LINESTRING (-45.8605319 -23.2238706, -45.860506 -23.2238711, -45.860481 -23.2238648, -45.8604591 -23.223852, -45.8604422 -23.223834, -45.8604317 -23.2238122)",0.006021505376344087,0.9997527452814903,,roundabout
1446674033,1446674017,0,"[312065461, 312071887]",True,2,,Rua Doutora Tânia Lis Tizzoni Nogueira,unclassified,60,False,460.035,"LINESTRING (-45.8604317 -23.2238122, -45.8567256 -23.2226719, -45.8566023 -23.2226433, -45.8565001 -23.2226387, -45.8561454 -23.2227145)",0.00598369372562921,,,
