osmid,y,x,street_count,dc,cc,nbc,vulnerability,com,ref,highway,geometry
1437659002,-23.1931077,-45.8707851,3,0.0058997050147492625,0.035092859031645864,0.01692033969444959,0.9991188428919916,0.02049976224242132,,,POINT (-45.8707851 -23.1931077)
1437659003,-23.1928872,-45.8710467,3,0.0058997050147492625,0.03511944549001971,0.0015416268440157986,0.9998405748260952,0.021398625081842395,,,POINT (-45.8710467 -23.1928872)
1437659004,-23.1923071,-45.8699266,3,0.003933136676499509,0.03739391962270412,0.1493073994905342,0.9972072823972887,0.02295326574859541,,,POINT (-45.8699266 -23.1923071)
1437659005,-23.1927044,-45.8703527,3,0.0058997050147492625,0.03619273188600425,0.023101601499159033,0.9990397423147872,0.0213262702474188,,,POINT (-45.8703527 -23.1927044)
1437659007,-23.1949077,-45.8718961,3,0.003933136676499509,0.033440139793818706,0.005109672285740204,0.9997333729020917,0.02028319178547332,,,POINT (-45.8718961 -23.1949077)
1437659008,-23.1927582,-45.8694539,3,0.0029498525073746312,0.03632915022905868,0.21876884975910454,0.9963864329660177,0.019621416596435518,,,POINT (-45.8694539 -23.1927582)
1437659009,-23.193493,-45.8694306,3,0.003933136676499509,0.03869294922444677,0.07556021465573856,0.9994296696161453,0.01960270766357303,,,POINT (-45.8694306 -23.193493)
1437659011,-23.1932316,-45.8696386,3,0.004916420845624386,0.03759755559778528,0.06807436314464461,0.9994964923094486,0.019714608869539203,,,POINT (-45.8696386 -23.1932316)
1437659020,-23.1938019,-45.8695602,3,0.0029498525073746312,0.03722803585367916,0.007120668545395134,0.9997255134529451,0.019409709664942255,,,POINT (-45.8695602 -23.1938019)
1437659025,-23.1945064,-45.8701988,3,0.0029498525073746312,0.0385211921774972,0.002785810512623975,0.9984876040808479,0.01819700862755672,,,POINT (-45.8701988 -23.1945064)
1437659085,-23.1945142,-45.8671338,3,0.0029498525073746312,0.03626959424507662,0.08743671471784048,0.9835091666356967,0.018966206857143467,,,POINT (-45.8671338 -23.1945142)
1437661738,-23.1947219,-45.8676265,3,0.0029498525073746312,0.032781381652002166,0.21922190890842175,0.9947926906063499,0.017020974202456594,,,POINT (-45.8676265 -23.1947219)
1437668168,-23.193067,-45.8691192,3,0.0029498525073746312,0.03388596176336175,0.21881530412929942,0.9955759522301801,0.01790788259953705,,,POINT (-45.8691192 -23.193067)
1437668193,-23.1928182,-45.8690082,3,0.003933136676499509,0.03387063461737087,0.0019355987581198366,0.9977882372596192,0.01543048215136869,,,POINT (-45.8690082 -23.1928182)
1437668199,-23.1929401,-45.869261,3,0.0029498525073746312,0.0350461140345558,0.21878046335165327,0.9963536643124472,0.018391490458161786,,,POINT (-45.869261 -23.1929401)
1437668208,-23.1921144,-45.8676013,3,0.003933136676499509,0.03941517165510796,0.018863566663733098,0.9974807886613394,0.01874537476892938,,,POINT (-45.8676013 -23.1921144)
1437668220,-23.1918974,-45.8658661,3,0.003933136676499509,0.039654401789802285,0.010819038475647769,0.9981290782078527,0.0187634346630549,,,POINT (-45.8658661 -23.1918974)
1437668225,-23.1926032,-45.8672987,3,0.0058997050147492625,0.03953201663097894,0.009244746458181062,0.9969048627393142,0.015649009991241157,,,POINT (-45.8672987 -23.1926032)
1437668258,-23.1926438,-45.8664561,3,0.0029498525073746312,0.041212307249390644,0.07861184739781113,0.9956496734861033,0.019090309050207543,,,POINT (-45.8664561 -23.1926438)
1437681453,-23.1906358,-45.8678315,3,0.0058997050147492625,0.040353005701287366,0.013527815170993428,0.9993936198012763,0.022101834628130788,,,POINT (-45.8678315 -23.1906358)
1437681454,-23.1918835,-45.8671394,3,0.003933136676499509,0.039230914384535194,0.011933814335576496,0.9992098977268792,0.01968146297342845,,,POINT (-45.8671394 -23.1918835)
1437681455,-23.1908703,-45.8676939,3,0.0058997050147492625,0.040198038961797765,0.00390736464311477,0.9995031177857604,0.020905455954489442,,,POINT (-45.8676939 -23.1908703)
1437681456,-23.1913908,-45.8674137,3,0.0058997050147492625,0.04007887972077304,0.0033694569301844094,0.9995634118799667,0.020052807570803206,,,POINT (-45.8674137 -23.1913908)
1437681457,-23.1904948,-45.8673288,3,0.0058997050147492625,0.04074484804695532,0.024186863726717394,0.9988751238214806,0.023075593997902814,,,POINT (-45.8673288 -23.1904948)
1437681458,-23.191625,-45.866628,3,0.003933136676499509,0.040541225617935044,0.013641925355756371,0.9990574623411085,0.02022631990465119,,,POINT (-45.866628 -23.191625)
1437681459,-23.191819,-45.8695682,3,0.003933136676499509,0.04006238567586553,0.0724818776230699,0.9931011153137602,0.02309097854456085,,,POINT (-45.8695682 -23.191819)
1437681460,-23.1922309,-45.8691359,3,0.003933136676499509,0.039957144421370785,0.07055346542795132,0.9915761990907614,0.020442044702516052,,,POINT (-45.8691359 -23.1922309)
1437681461,-23.1905943,-45.871002,3,0.0029498525073746312,0.03841960334429933,0.06452987470715649,0.9975620256654979,0.021644597496852023,,,POINT (-45.871002 -23.1905943)
1437681462,-23.190966,-45.8713843,3,0.0029498525073746312,0.03737382076776045,0.01605816449098277,0.9996384354680069,0.02105366788507857,,,POINT (-45.8713843 -23.190966)
1437681463,-23.1903612,-45.8720165,3,0.0029498525073746312,0.031653635609607086,0.007529345487740811,0.9992863118677101,0.020593608836315978,,,POINT (-45.8720165 -23.1903612)
1437681464,-23.1900109,-45.8716238,3,0.0029498525073746312,0.03737669070984283,0.05352343168641526,0.997405165158014,0.021100522694977374,,traffic_signals,POINT (-45.8716238 -23.1900109)
1437681466,-23.1883122,-45.8724743,3,0.0058997050147492625,0.03520199282338383,0.010940105810475791,0.9980274501406549,0.02388815648812042,,,POINT (-45.8724743 -23.1883122)
1437681468,-23.1877748,-45.8711972,4,0.00688298918387414,0.03508527029257753,0.06453059950897261,0.993767878921095,0.03199565224767518,,,POINT (-45.8711972 -23.1877748)
1437681470,-23.1872914,-45.8695409,3,0.004916420845624386,0.03496429529264623,0.02922801189600632,0.996392273774968,0.023709372761853063,,,POINT (-45.8695409 -23.1872914)
1437681472,-23.1871289,-45.8684342,4,0.00688298918387414,0.037012885804260535,0.027434442002959733,0.9988194993400715,0.027166849247910813,,,POINT (-45.8684342 -23.1871289)
1437681473,-23.1870653,-45.8680849,3,0.0058997050147492625,0.03568721715440488,0.00411249755285014,0.9981471202357657,0.017301906379401745,,,POINT (-45.8680849 -23.1870653)
1437681474,-23.1870318,-45.8679558,3,0.0058997050147492625,0.03446542430652704,0.0009697706942236941,0.9999266119039275,0.016037112679199318,,,POINT (-45.8679558 -23.1870318)
1437681475,-23.1869295,-45.8675171,3,0.0058997050147492625,0.03435473989052288,0.0026032835497332733,0.9984576484597293,0.014980367084059186,,,POINT (-45.8675171 -23.1869295)
1437681476,-23.1867423,-45.8669724,3,0.0058997050147492625,0.035527021259729806,0.004165493785990616,0.9998101963822906,0.018433981967504592,,,POINT (-45.8669724 -23.1867423)
1437681477,-23.1865935,-45.8661975,3,0.0058997050147492625,0.03551017398182886,9.484433914787198e-05,1.0000349965766762,0.018389931614053983,,,POINT (-45.8661975 -23.1865935)
1437681478,-23.186383,-45.8653448,1,0.0019665683382497543,0.03424837846671321,0.0,1.0002678373006066,0.006114519778950641,,,POINT (-45.8653448 -23.186383)
1437681479,-23.1913822,-45.869431,3,0.004916420845624386,0.04000311935639434,0.08341067577967286,0.999303918975556,0.026822913444183284,,,POINT (-45.869431 -23.1913822)
1437681480,-23.1903842,-45.8699379,4,0.0058997050147492625,0.039955504413801364,0.11583763675305468,0.9932825043195909,0.03520079463496247,,,POINT (-45.8699379 -23.1903842)
1437681482,-23.1876748,-45.8718186,3,0.0058997050147492625,0.03409722975614208,0.004644082032899814,0.9997757534948143,0.021483980245855572,,,POINT (-45.8718186 -23.1876748)
1437681483,-23.1874953,-45.8713696,3,0.0058997050147492625,0.03398652059972267,0.03412892374615441,0.9991271501638791,0.02319140213469713,,,POINT (-45.8713696 -23.1874953)
1437681484,-23.1868506,-45.871661,3,0.0058997050147492625,0.033533445040918236,0.03622822032512172,0.9984778468924218,0.020906099168219273,,,POINT (-45.871661 -23.1868506)
1437681489,-23.1864025,-45.8700977,3,0.003933136676499509,0.02907807842576786,0.0019355987581198366,0.9985329855796146,0.018495690484804556,,,POINT (-45.8700977 -23.1864025)
1437681490,-23.1866025,-45.8700354,1,0.0019665683382497543,0.02823961213558414,0.0,1.0003202737946673,0.006910173143541621,,,POINT (-45.8700354 -23.1866025)
1437681492,-23.1860222,-45.8701006,3,0.0029498525073746312,0.029079815675046493,0.0024193015119170105,0.9999868385032874,0.019645625771270124,,,POINT (-45.8701006 -23.1860222)
1437681493,-23.1858421,-45.8701205,3,0.003933136676499509,0.028915698613968286,0.000812670460473749,1.000224905182573,0.01769315960623579,,,POINT (-45.8701205 -23.1858421)
1437681494,-23.1851228,-45.8701194,3,0.003933136676499509,0.029013081081806585,0.0012020822659018606,1.0002647361198942,0.012626403125163017,,,POINT (-45.8701194 -23.1851228)
1437681497,-23.1860136,-45.8702057,3,0.0029498525073746312,0.02845755114411414,0.0027489534862714434,1.0002686483001506,0.019249266669583494,,,POINT (-45.8702057 -23.1860136)
1437681500,-23.1863343,-45.8698616,3,0.004916420845624386,0.03154797645713635,0.018553953383010677,0.9968796757339963,0.021175929416075753,,,POINT (-45.8698616 -23.1863343)
1437681501,-23.1863226,-45.8686048,3,0.0058997050147492625,0.03458419459776384,0.011526852272962396,0.9999368597367732,0.015865783201973994,,,POINT (-45.8686048 -23.1863226)
1437681504,-23.1893433,-45.8673827,4,0.0058997050147492625,0.039707778982617736,0.08289841818870594,0.9915668853101932,0.033592785854388615,,,POINT (-45.8673827 -23.1893433)
1437681506,-23.1880641,-45.8680079,3,0.003933136676499509,0.03819949417429981,0.02726209693892596,0.9938112290937902,0.022697351186433734,,,POINT (-45.8680079 -23.1880641)
1437681510,-23.1889318,-45.8660319,3,0.0058997050147492625,0.03820099319302501,0.017220091220160903,0.9967233676709433,0.022103341062677157,,,POINT (-45.8660319 -23.1889318)
1437681512,-23.1872264,-45.8667574,3,0.0058997050147492625,0.0368127329276152,0.0077487225969910065,0.9994831148629918,0.01975836229854973,,,POINT (-45.8667574 -23.1872264)
1437681514,-23.1879714,-45.8676715,2,0.003933136676499509,0.03677101720699012,0.0038673263187234334,0.9965692231831841,0.01083877406553966,,,POINT (-45.8676715 -23.1879714)
1437681516,-23.1882084,-45.8668884,2,0.003933136676499509,0.03544294435075571,0.0019355987581198366,0.9984901138272088,0.006889167764625207,,,POINT (-45.8668884 -23.1882084)
1437681517,-23.1887331,-45.8666785,1,0.0019665683382497543,0.03420505655438708,0.0,1.0002890752026974,0.003956753990847571,,turning_circle,POINT (-45.8666785 -23.1887331)
1437681519,-23.1875917,-45.8678538,1,0.0019665683382497543,0.03443250953373855,0.0,1.0002078975317499,0.006682277268510149,,,POINT (-45.8678538 -23.1875917)
1437681520,-23.187464,-45.8672924,1,0.0019665683382497543,0.03319045037633333,0.0,1.0003284821344822,0.006167266119192096,,,POINT (-45.8672924 -23.187464)
1437681523,-23.1850257,-45.8682652,3,0.003933136676499509,0.03343095262673362,0.00020448794380053525,1.0001684951078191,0.011800655250816677,,,POINT (-45.8682652 -23.1850257)
1437683887,-23.1863226,-45.8694856,3,0.0058997050147492625,0.032464347013201375,0.010274350511567526,0.9981949598600933,0.014098253825088915,,,POINT (-45.8694856 -23.1863226)
1437683889,-23.1863226,-45.868883,3,0.003933136676499509,0.033450481394332224,0.00917412391747292,1.0000791378428362,0.011273318927331674,,,POINT (-45.868883 -23.1863226)
1437683912,-23.1872533,-45.8692293,3,0.0058997050147492625,0.03594151410514515,0.01613298495699561,0.9995398473144544,0.02295044232528367,,,POINT (-45.8692293 -23.1872533)
1437683918,-23.1866549,-45.8685521,3,0.0058997050147492625,0.03580403507072185,0.013164893046995434,0.9997693017024012,0.021511194130149465,,,POINT (-45.8685521 -23.1866549)
1437683924,-23.1864778,-45.8657405,3,0.0058997050147492625,0.03548946079248474,0.0019559225450800953,0.9984140010264959,0.014758062470840957,,,POINT (-45.8657405 -23.1864778)
1437683926,-23.1872766,-45.8655757,3,0.0058997050147492625,0.03677657383973768,0.005716790932106938,0.9979661690789778,0.015427441243859096,,,POINT (-45.8655757 -23.1872766)
1437683927,-23.1871366,-45.86464,1,0.0019665683382497543,0.035445525398261596,0.0,1.0001603202031661,0.006238801179311195,,,POINT (-45.86464 -23.1871366)
1437689817,-23.1919238,-45.8650608,3,0.0029498525073746312,0.030199345727868972,0.1319137824680765,0.9913193540736089,0.018175784641678707,,,POINT (-45.8650608 -23.1919238)
1437698178,-23.1918548,-45.8657795,3,0.003933136676499509,0.03838476044074983,0.06377804627725693,0.9968006950729359,0.022372258257230056,,,POINT (-45.8657795 -23.1918548)
1437698184,-23.1915972,-45.865258,3,0.0058997050147492625,0.03856877613065992,0.003098174726684784,0.9997339700399798,0.020759797209940735,,,POINT (-45.865258 -23.1915972)
1437698186,-23.1913291,-45.8647237,3,0.0058997050147492625,0.03711590321556567,0.0009200315668506083,0.9999731769971679,0.01891223223704686,,,POINT (-45.8647237 -23.1913291)
1437698195,-23.190135,-45.8661401,3,0.0058997050147492625,0.03882876269545916,0.007615306440227339,0.9994420513710826,0.02265504588379256,,,POINT (-45.8661401 -23.190135)
1437698197,-23.1899626,-45.8655707,3,0.0058997050147492625,0.037356610366393816,0.0036681283087011234,0.9998158740353661,0.019271874006110825,,,POINT (-45.8655707 -23.1899626)
1437713750,-23.1847975,-45.8630769,4,0.003933136676499509,0.030304638717985756,0.006765885459007889,1.0000385162736454,0.03088782647154325,,,POINT (-45.8630769 -23.1847975)
1438307087,-23.1921254,-45.8760415,3,0.0029498525073746312,0.026979544081199944,0.0021153330188807664,0.9998925300719659,0.02430577806243086,,,POINT (-45.8760415 -23.1921254)
1438307092,-23.1932984,-45.87601,3,0.004916420845624386,0.02773751736773012,0.0029518988021401595,0.9987917046791808,0.0176363992225665,,,POINT (-45.87601 -23.1932984)
1438333450,-23.1903136,-45.86673,4,0.0058997050147492625,0.04041499188516031,0.07844309597185341,0.9948484605762915,0.031219322422220776,,,POINT (-45.86673 -23.1903136)
1438342455,-23.1863309,-45.8710064,3,0.0058997050147492625,0.030646180057857908,0.005158244872773379,0.9998765522097642,0.01946590031514513,,,POINT (-45.8710064 -23.1863309)
1438342458,-23.1850499,-45.8703995,4,0.0058997050147492625,0.029860308258576617,0.003738483503600306,0.999975894845989,0.01813656726785334,,,POINT (-45.8703995 -23.1850499)
1438347858,-23.1849219,-45.8710252,4,0.0058997050147492625,0.030356614367527016,0.0042169356557163066,0.9999621243649798,0.02148641144496695,,,POINT (-45.8710252 -23.1849219)
1438347870,-23.1861524,-45.8716168,4,0.007866273352999017,0.031287391834475035,0.028548244324280846,0.9995113362123775,0.028481504804079558,,traffic_signals,POINT (-45.8716168 -23.1861524)
1438347883,-23.1854507,-45.8756746,4,0.003933136676499509,0.026536074949921124,0.0006344477725198386,1.0005367667527447,0.01380360025399346,,,POINT (-45.8756746 -23.1854507)
1438434273,-23.1942531,-45.8711792,3,0.003933136676499509,0.03531949457723882,0.011094704945743149,0.9996545524902041,0.019746819361720517,,,POINT (-45.8711792 -23.1942531)
1438434274,-23.1944362,-45.8710601,3,0.0029498525073746312,0.03636171782227164,0.010230115150503963,0.9998576217893237,0.019699408558759898,,,POINT (-45.8710601 -23.1944362)
1438523198,-23.1879203,-45.8595114,3,0.003933136676499509,0.03712014907675334,0.023220505745533034,0.9917765335520273,0.019510563932072553,,,POINT (-45.8595114 -23.1879203)
1438523213,-23.1853577,-45.8627867,3,0.003933136676499509,0.035788239753606725,0.019966668989385174,0.9937341385786229,0.019210428060919486,,,POINT (-45.8627867 -23.1853577)
1438523214,-23.189846,-45.8558777,3,0.0029498525073746312,0.040012984896126286,0.1493398992529782,0.9970914647681947,0.019678380722162776,,,POINT (-45.8558777 -23.189846)
1439285800,-23.1885441,-45.8750656,3,0.003933136676499509,0.030476360576603106,0.013994466605492284,0.9990748732753039,0.020852618450586655,,,POINT (-45.8750656 -23.1885441)
1439285801,-23.1880725,-45.8749623,3,0.004916420845624386,0.029597029872544353,0.006350949107841661,0.9998015775273961,0.02315694679903169,,,POINT (-45.8749623 -23.1880725)
1439285813,-23.1878561,-45.8761806,4,0.004916420845624386,0.02719738243617066,0.0009958368855154983,1.0004375278199729,0.020690939641425838,,,POINT (-45.8761806 -23.1878561)
1439289548,-23.1885923,-45.8757197,3,0.003933136676499509,0.028734751447483806,0.0029122842951147597,1.000233933438356,0.020461375583629964,,,POINT (-45.8757197 -23.1885923)
1439289581,-23.1884966,-45.8741923,3,0.0029498525073746312,0.03314863314393218,0.020076110303126667,0.9986145575142739,0.023102835341167235,,,POINT (-45.8741923 -23.1884966)
1439289583,-23.1858069,-45.873648,4,0.0058997050147492625,0.029529694519743264,0.017727463095526672,0.9992610396613251,0.020282725411680635,,,POINT (-45.873648 -23.1858069)
1439289595,-23.1863668,-45.87461,3,0.004916420845624386,0.028008053328476463,0.005437425095704813,1.000258890248224,0.02054945268458907,,,POINT (-45.87461 -23.1863668)
1439289604,-23.185752,-45.8739704,3,0.004916420845624386,0.028733055181164594,0.014012979063904937,0.9996484157746738,0.020034262092421075,,,POINT (-45.8739704 -23.185752)
1439289612,-23.1885012,-45.8742528,3,0.0029498525073746312,0.03215763443240805,0.01222283077670604,0.9989242446985009,0.020948736920934446,,,POINT (-45.8742528 -23.1885012)
1439300025,-23.188316,-45.8733768,3,0.003933136676499509,0.03429664281066292,0.013369211179455697,0.9990846725258509,0.024348875808746243,,,POINT (-45.8733768 -23.188316)
1439300037,-23.1874387,-45.8733686,3,0.004916420845624386,0.030345259025494276,0.0038955512868480593,0.9995902946778848,0.021114063957079633,,,POINT (-45.8733686 -23.1874387)
1439300110,-23.1866503,-45.8746686,3,0.0058997050147492625,0.028779775596093314,0.008017756950322415,1.0002153176159745,0.023103386543385174,,,POINT (-45.8746686 -23.1866503)
1439300119,-23.1873334,-45.8739477,3,0.0058997050147492625,0.031243209112839603,0.004715885917544197,1.0001364431302184,0.020164784550534273,,,POINT (-45.8739477 -23.1873334)
1439484624,-23.188133,-45.8742675,3,0.004916420845624386,0.03122016322561356,0.001896128689557747,1.0000429645871611,0.020138691776685532,,,POINT (-45.8742675 -23.188133)
1439484656,-23.1881411,-45.8741189,3,0.004916420845624386,0.03217251336961651,0.007169546547246577,1.0000858139801783,0.020563311979038372,,,POINT (-45.8741189 -23.1881411)
1439484717,-23.1861122,-45.8718409,3,0.0058997050147492625,0.030388834036893814,0.0190886030121246,1.0000947450659525,0.023657016585098632,,,POINT (-45.8718409 -23.1861122)
1446670972,-23.1949238,-45.8658229,3,0.0029498525073746312,0.03759900774546585,0.2527941073394426,0.9907526942242595,0.01947627253615164,,motorway_junction,POINT (-45.8658229 -23.1949238)
1446670988,-23.2182371,-45.8540288,4,0.003933136676499509,0.039552897348360816,0.05041514570359848,0.9933494737086215,0.03141410542049469,,,POINT (-45.8540288 -23.2182371)
1446670989,-23.2140414,-45.8569489,4,0.003933136676499509,0.041055877421359556,0.007600355559281761,0.9988881347814301,0.030854021796909888,,,POINT (-45.8569489 -23.2140414)
1446671002,-23.2230937,-45.8560897,3,0.0029498525073746312,0.03201802096888095,9.436043945834203e-05,1.0002209960435609,0.025555699903016968,,,POINT (-45.8560897 -23.2230937)
