u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ebc,geometry,junction,ref,bridge
1454044982,2061113656,0,312071906,False,,Rua Tenente Benedito Dias Pereira,residential,,False,61.269,0.00020024618759261205,"LINESTRING (-45.8547733 -23.2137576, -45.8553726 -23.2137419)",,,
1454044982,2061113656,1,"[132144369, 132144370, 132144371]",False,,"['Rua Francisco Cipriano do Amaral', 'Rua José Machado Faria']",residential,,False,290.966,0.00020024618759261205,"LINESTRING (-45.8547733 -23.2137576, -45.8548026 -23.2145766, -45.8548106 -23.2146283, -45.8548314 -23.214669, -45.8551311 -23.2148487, -45.8552856 -23.2148826, -45.8553571 -23.2148625, -45.8554175 -23.2148314, -45.8554326 -23.2147824, -45.8553726 -23.2137419)",,,
1454044982,1454045008,0,"[132121715, 132144371]",False,,"['Rua Professor Luiz Gonzaga Rios', 'Rua José Machado Faria']",residential,,True,211.981,0.0014511650156930006,"LINESTRING (-45.8547733 -23.2137576, -45.854694 -23.2125804, -45.8547223 -23.2124819, -45.8548166 -23.2123605, -45.8548681 -23.2123176, -45.8549286 -23.2122934, -45.8553104 -23.2122748)",,,
1454044989,2061113653,0,132121715,False,,Rua Professor Luiz Gonzaga Rios,residential,,False,58.446,0.0021515722905840477,"LINESTRING (-45.8570548 -23.2122034, -45.8569852 -23.2122069, -45.8564832 -23.2122203)",,,
1454044989,1446671022,0,312071903,True,,Avenida dos Astronautas,secondary,60,False,162.558,0.0058832080237995335,"LINESTRING (-45.8570548 -23.2122034, -45.8570346 -23.2117488, -45.8569899 -23.2107427)",,,
1454044991,1454045008,0,132121715,False,,Rua Professor Luiz Gonzaga Rios,residential,,False,24.232,0.0032849356172147447,"LINESTRING (-45.8555472 -23.2122635, -45.8553104 -23.2122748)",,,
1454044991,2061113654,0,132121715,False,,Rua Professor Luiz Gonzaga Rios,residential,,True,33.744,0.018834578991537794,"LINESTRING (-45.8555472 -23.2122635, -45.8558771 -23.2122506)",,,
1454044991,1454045031,0,132121717,False,,Travessa Sarah Suzan Sacilotti de Oliveira,residential,,True,118.442,0.03050465418496995,"LINESTRING (-45.8555472 -23.2122635, -45.8555469 -23.2118755, -45.855504 -23.2116142, -45.85539 -23.2112148)",,,
1454045008,1454044991,0,132121715,False,,Rua Professor Luiz Gonzaga Rios,residential,,True,24.232,0.004343869228884455,"LINESTRING (-45.8553104 -23.2122748, -45.8555472 -23.2122635)",,,
1454045008,2061113656,0,132144369,False,,Rua Francisco Cipriano do Amaral,residential,,True,163.258,0.0010568898356360292,"LINESTRING (-45.8553104 -23.2122748, -45.8553726 -23.2137419)",,,
1454045008,1454044982,0,"[132121715, 132144371]",False,,"['Rua Professor Luiz Gonzaga Rios', 'Rua José Machado Faria']",residential,,False,211.981,0.0010880412014508416,"LINESTRING (-45.8553104 -23.2122748, -45.8549286 -23.2122934, -45.8548681 -23.2123176, -45.8548166 -23.2123605, -45.8547223 -23.2124819, -45.854694 -23.2125804, -45.8547733 -23.2137576)",,,
1454045031,1454012686,0,132121717,False,,Travessa Sarah Suzan Sacilotti de Oliveira,residential,,True,36.584,0.02453836232793989,"LINESTRING (-45.85539 -23.2112148, -45.8552934 -23.210898)",,,
1454045031,1454044991,0,132121717,False,,Travessa Sarah Suzan Sacilotti de Oliveira,residential,,False,118.44200000000001,0.02143237286837128,"LINESTRING (-45.85539 -23.2112148, -45.855504 -23.2116142, -45.8555469 -23.2118755, -45.8555472 -23.2122635)",,,
1454045031,3179135092,0,312091240,False,,Travessa Sarah Suzan Sacilotti de Oliveira,residential,,False,36.239000000000004,0.006731416614856711,"LINESTRING (-45.85539 -23.2112148, -45.8553353 -23.2111681, -45.8553119 -23.2111515, -45.8552864 -23.2111329, -45.8552406 -23.2111153, -45.8551831 -23.2111143, -45.8551251 -23.2111256, -45.855078 -23.2111445)",,,
1454047338,3359546085,0,132139378,True,,Avenida Lívio Veneziani,residential,,False,155.04000000000002,0.1638454268612832,"LINESTRING (-45.8445979 -23.2117146, -45.8445765 -23.211795, -45.8445145 -23.2119463, -45.844437 -23.2120549, -45.8443406 -23.2121642, -45.8441885 -23.2122823, -45.8438508 -23.2124739, -45.8437041 -23.2125695, -45.8436129 -23.2126362, -45.8435632 -23.2126738)",,,
1454047338,5327748882,0,399152323,False,,Avenida Lívio Veneziani,residential,,True,34.147999999999996,0.15694634043893732,"LINESTRING (-45.8445979 -23.2117146, -45.8447062 -23.2115975, -45.8448339 -23.2114987)",,,
1454047376,3370572769,0,132122682,True,,,residential,,False,11.845,0.16453148517623997,"LINESTRING (-45.8433694 -23.2126211, -45.8433866 -23.2125997, -45.8434097 -23.2125835, -45.8434367 -23.2125738, -45.8434655 -23.2125714)",roundabout,,
1454047425,1454067932,0,132124877,False,,Rua Brejauveira,residential,,False,244.87400000000002,0.032321747348524624,"LINESTRING (-45.8438039 -23.2124044, -45.8436481 -23.2122708, -45.8435399 -23.2121262, -45.8435006 -23.2120358, -45.8434809 -23.2118188, -45.8434022 -23.2115656, -45.8433679 -23.2115134, -45.843316 -23.2114656, -45.8431763 -23.2113706, -45.8431103 -23.2113187, -45.8430504 -23.2112643, -45.8429411 -23.2111417, -45.8428331 -23.2110089, -45.8426098 -23.2107111, -45.8425219 -23.210621)",,,
1454047425,1454047338,0,330090730,True,,Avenida Lívio Veneziani,residential,,False,113.15700000000001,0.161619237635199,"LINESTRING (-45.8438039 -23.2124044, -45.844042 -23.2122702, -45.8441969 -23.2121723, -45.8442918 -23.2120798, -45.8444177 -23.2119338, -45.8445979 -23.2117146)",,,
1454052675,1454052681,0,329135249,True,,,residential,,False,22.756,0.1130841121495327,"LINESTRING (-45.8435389 -23.2127277, -45.8435948 -23.2129258)",,,
1454052675,1454052692,0,132122682,True,,,residential,,False,9.298,0.053596555707235115,"LINESTRING (-45.8435389 -23.2127277, -45.843516 -23.212746, -45.8434884 -23.2127575, -45.8434774 -23.2127588, -45.8434583 -23.212761)",roundabout,,
1454052681,1454061151,0,132124056,False,,Rua Hélio Siqueira Pinto,residential,,False,29.877,0.11172949700724562,"LINESTRING (-45.8435948 -23.2129258, -45.8437309 -23.2131636)",,,
1454052681,1454052692,0,329135249,True,,,residential,,False,23.03,0.05640914477730606,"LINESTRING (-45.8435948 -23.2129258, -45.8434583 -23.212761)",,,
1454052692,3370572767,0,132122682,True,,,residential,,False,7.687999999999999,0.11000220018701592,"LINESTRING (-45.8434583 -23.212761, -45.8434284 -23.2127564, -45.8434015 -23.2127441, -45.8433906 -23.2127348)",roundabout,,
1454052710,1454061142,0,132124056,False,,Rua Hélio Siqueira Pinto,residential,,True,35.947,0.0071060206784243326,"LINESTRING (-45.8441808 -23.2139327, -45.8440208 -23.2136448)",,,
1454052710,1454052711,0,843936992,True,,Rua Hélio Siqueira Pinto,residential,,False,21.501,0.008679104390539868,"LINESTRING (-45.8441808 -23.2139327, -45.8442696 -23.214108)",,,
1454052711,1454052712,0,132124058,True,,Rua Hélio Siqueira Pinto,residential,,False,6.439,0.008890289007899014,"LINESTRING (-45.8442696 -23.214108, -45.8442794 -23.2141152, -45.8442865 -23.2141248, -45.8442903 -23.2141358, -45.8442905 -23.2141474, -45.8442871 -23.2141586)",,,
1454052712,1454052757,0,132124058,True,,Rua Hélio Siqueira Pinto,residential,,False,6.02,0.0056156773325732575,"LINESTRING (-45.8442871 -23.2141586, -45.8442803 -23.2141684, -45.8442689 -23.2141769, -45.844255 -23.2141815, -45.8442382 -23.2141809)",,,
1454052712,1454052716,0,330089121,True,,Rua Hélio Siqueira Pinto,residential,,False,34.54600000000001,0.0032711113778004465,"LINESTRING (-45.8442871 -23.2141586, -45.8442947 -23.2142311, -45.8442893 -23.214322, -45.8442769 -23.2143935, -45.844248 -23.214463)",,,
1454052716,1454061211,0,132124060,False,,Rua Hélio Siqueira Pinto,residential,,False,35.948,0.0034706283367419563,"LINESTRING (-45.844248 -23.214463, -45.8441401 -23.2147707)",,,
1454052716,1454052757,0,330089120,True,,Rua Hélio Siqueira Pinto,residential,,False,31.384,0.00027932374251811426,"LINESTRING (-45.844248 -23.214463, -45.8442382 -23.2141809)",,,
1454052731,1454052710,0,132124057,True,,Rua Hélio Siqueira Pinto,residential,,False,20.411,0.00533136983310248,"LINESTRING (-45.8442183 -23.214113, -45.8441808 -23.2139327)",,,
1454052731,1454052711,0,132124058,True,,Rua Hélio Siqueira Pinto,residential,,False,5.625,0.0002146849148844319,"LINESTRING (-45.8442183 -23.214113, -45.8442298 -23.214106, -45.844243 -23.2141027, -45.8442568 -23.2141034, -45.8442696 -23.214108)",,,
1454052732,1454052731,0,132124058,True,,Rua Hélio Siqueira Pinto,residential,,False,1.378,0.0055495550455122,"LINESTRING (-45.8442099 -23.2141227, -45.8442183 -23.214113)",,,
1454052733,1454052750,0,330089119,True,,Rua Pedro Medeiros,residential,,False,20.046,0.004047594045493867,"LINESTRING (-45.8442263 -23.2141769, -45.8440351 -23.2142172)",,,
1454052733,1454052732,0,132124058,True,,Rua Hélio Siqueira Pinto,residential,,False,6.918999999999999,0.0018404064345469364,"LINESTRING (-45.8442263 -23.2141769, -45.8442157 -23.2141692, -45.8442082 -23.2141588, -45.8442046 -23.2141468, -45.8442052 -23.2141344, -45.8442099 -23.2141227)",,,
1454052750,1454052732,0,330089118,True,,Rua Pedro Medeiros,residential,,False,20.725,0.0037126489084905547,"LINESTRING (-45.8440351 -23.2142172, -45.8442099 -23.2141227)",,,
1454052750,1454061261,0,132124544,False,,Rua Antônio Cunha,residential,,False,241.858,0.0058572478660686165,"LINESTRING (-45.8440351 -23.2142172, -45.843249 -23.2144946, -45.8430424 -23.214587, -45.8428748 -23.2147503, -45.8427514 -23.2149371, -45.8426951 -23.2150985, -45.842574 -23.2156652)",,,
1454052757,1454052733,0,132124058,True,,Rua Hélio Siqueira Pinto,residential,,False,1.295,0.005891500777566094,"LINESTRING (-45.8442382 -23.2141809, -45.8442263 -23.2141769)",,,
1454052767,1454061211,0,132124060,False,,Rua Hélio Siqueira Pinto,residential,,True,123.088,0.005479715775840947,"LINESTRING (-45.8437834 -23.215828, -45.8441401 -23.2147707)",,,
1454052767,1454052772,0,132124061,True,,Rua Helio Siqueira Pinto,residential,,False,25.225,0.010962931849207182,"LINESTRING (-45.8437834 -23.215828, -45.8437525 -23.2160023, -45.8437499 -23.2160525)",,,
1454052772,1454052778,0,132124067,True,,,residential,,False,9.167,0.011073191221253807,"LINESTRING (-45.8437499 -23.2160525, -45.8437546 -23.2160726, -45.8437516 -23.2160931, -45.8437412 -23.2161113, -45.8437246 -23.2161252)",roundabout,,
1454052778,1454052784,0,329135247,True,,,residential,,False,24.78,0.003703314781756449,"LINESTRING (-45.8437246 -23.2161252, -45.84366 -23.21634)",,,
1454052778,1454052817,0,132124067,True,,,residential,,False,9.482,0.007366376141972068,"LINESTRING (-45.8437246 -23.2161252, -45.8437077 -23.2161321, -45.8436893 -23.2161343, -45.8436709 -23.2161317, -45.8436542 -23.2161244, -45.8436404 -23.2161129)",roundabout,,
1454052784,1454052817,0,329135247,True,,,residential,,False,25.332,0.00369631418670587,"LINESTRING (-45.84366 -23.21634, -45.8436404 -23.2161129)",,,
1454052784,1454061305,0,132124545,False,,Rua Adilson Aparecido da Cruz,residential,,False,200.784,0.0018551576884035144,"LINESTRING (-45.84366 -23.21634, -45.8435734 -23.2167935, -45.843518 -23.2170048, -45.8434045 -23.2171473, -45.8426844 -23.2178307)",,,
1454052794,1454052767,0,132124061,True,,Rua Helio Siqueira Pinto,residential,,False,24.21,0.003678812699079422,"LINESTRING (-45.8436683 -23.2160183, -45.8437834 -23.215828)",,,
1454052794,1454052772,0,132124067,True,,,residential,,False,10.02,0.00011375966957191361,"LINESTRING (-45.8436683 -23.2160183, -45.8436852 -23.2160158, -45.8437054 -23.2160173, -45.843724 -23.2160245, -45.8437394 -23.2160366, -45.8437499 -23.2160525)",roundabout,,
1454052801,1454052828,0,329135245,True,,Rua Jaime Pinto Machado,residential,,False,17.461,0.010941930064055446,"LINESTRING (-45.8436301 -23.2160971, -45.8434693 -23.216044)",,,
1454052801,3359546072,0,132124067,True,,,residential,,False,8.221,0.00011375966957191361,"LINESTRING (-45.8436301 -23.2160971, -45.8436256 -23.2160791, -45.8436274 -23.2160607, -45.8436352 -23.2160436, -45.8436484 -23.2160297)",roundabout,,
1454052817,1454052801,0,132124067,True,,,residential,,False,2.048,0.011059190031152648,"LINESTRING (-45.8436404 -23.2161129, -45.8436301 -23.2160971)",roundabout,,
1454052828,1454203501,0,132124068,False,,Rua Jaime Pinto Machado,residential,,False,37.561,0.01274283314081697,"LINESTRING (-45.8434693 -23.216044, -45.843138 -23.2158977)",,,
1454052828,3359546072,0,329135245,True,,Rua Jaime Pinto Machado,residential,,False,18.371,0.003685813294130001,"LINESTRING (-45.8434693 -23.216044, -45.8436484 -23.2160297)",,,
1454052866,1454061177,0,132124068,False,,Rua Jaime Pinto Machado,residential,,True,49.686,0.008383212573068712,"LINESTRING (-45.8409662 -23.2153889, -45.8414461 -23.2154606)",,,
1454052866,1454061043,0,330090729,True,,Avenida Madre Tereza de Calcutá,residential,,False,20.607,0.06478865703584807,"LINESTRING (-45.8409662 -23.2153889, -45.8409192 -23.2154639, -45.8408437 -23.2155342)",,,
1454060955,3370554247,0,132124863,False,,Rua Paulo L Cursino,residential,,True,27.681,7.000595050579299e-06,"LINESTRING (-45.841706 -23.2133262, -45.841437 -23.2133554)",,,
1454060955,8113824080,0,132124504,True,,Rua Me. Tereza de Calcuta,residential,,False,55.785,0.07207112604571389,"LINESTRING (-45.841706 -23.2133262, -45.8418126 -23.2132288, -45.8419132 -23.2131536, -45.8421503 -23.213043)",,,
1454060964,1454067830,0,132124504,True,,Rua Me. Tereza de Calcuta,residential,,False,60.656,0.058027932374251814,"LINESTRING (-45.8407967 -23.2151818, -45.8408859 -23.2146425)",,,
1454060964,1454061025,0,132124516,True,,Rua Rogério Coutinho,residential,,False,12.931000000000001,0.004783056559807584,"LINESTRING (-45.8407967 -23.2151818, -45.8408527 -23.2151758, -45.8409228 -23.2151731)",,,
1454060964,1454061077,0,330089455,False,,Rua Rogério Coutinho,residential,,False,119.623,0.0018551576884035144,"LINESTRING (-45.8407967 -23.2151818, -45.8407015 -23.215199, -45.8406352 -23.2151971, -45.8396493 -23.2150077)",,,
1454060966,1454060964,0,132124504,True,,Rua Me. Tereza de Calcuta,residential,,False,39.79,0.06281798952910997,"LINESTRING (-45.8407074 -23.2155301, -45.8407967 -23.2151818)",,,
1454060972,8113975279,0,871066962,False,,,residential,,True,10.025,0.005253946585459764,"LINESTRING (-45.8406355 -23.2158608, -45.840541 -23.2158366)",,,
1454060972,1454061088,0,132124536,False,,Rua Henrique Toledo,residential,,True,22.847,0.0003885330253071511,"LINESTRING (-45.8406355 -23.2158608, -45.8407341 -23.2158713, -45.8407793 -23.2158923, -45.840835 -23.2159366)",,,
1454060972,1454061059,0,"[786374201, 330089454]",True,,Rua Madre Tereza de Calcutá,residential,,False,207.292,0.046049914242710634,"LINESTRING (-45.8406355 -23.2158608, -45.8405627 -23.2159477, -45.8397854 -23.2166841, -45.8396186 -23.2168863, -45.8395663 -23.216983, -45.8395254 -23.2171044, -45.8394695 -23.2173386)",,,
1454061025,1454052866,0,330090729,True,,Avenida Madre Tereza de Calcutá,residential,,False,24.954,0.008232699779481257,"LINESTRING (-45.8409228 -23.2151731, -45.8409665 -23.2152728, -45.8409739 -23.2153245, -45.8409662 -23.2153889)",,,
1454061043,1454061088,0,132124522,False,,Rua Henrique Toledo,residential,,False,44.754,0.02805838496272183,"LINESTRING (-45.8408437 -23.2155342, -45.840835 -23.2159366)",,,
1454061043,1454061047,0,330090729,True,,Avenida Madre Tereza de Calcutá,residential,,False,5.81,0.038676437497187244,"LINESTRING (-45.8408437 -23.2155342, -45.8407947 -23.2155607)",,,
1454061047,1454060966,0,132124514,True,,,residential,,False,9.548,0.01401334113399639,"LINESTRING (-45.8407947 -23.2155607, -45.8407074 -23.2155301)",,,
1454061047,1454060972,0,330090729,True,,Avenida Madre Tereza de Calcutá,residential,,False,37.14,0.024659596065665583,"LINESTRING (-45.8407947 -23.2155607, -45.8407156 -23.2157209, -45.8406355 -23.2158608)",,,
1454061059,7352719593,0,132125409,True,,Via Cambuí,primary,,False,57.793,0.046921488326507756,"LINESTRING (-45.8394695 -23.2173386, -45.8395555 -23.2175647, -45.8396843 -23.2178187)",,,
1454061077,1454060964,0,330089455,False,,Rua Rogério Coutinho,residential,,True,119.62299999999999,0.0018516573908782246,"LINESTRING (-45.8396493 -23.2150077, -45.8406352 -23.2151971, -45.8407015 -23.215199, -45.8407967 -23.2151818)",,,
1454061088,1454061043,0,132124522,False,,Rua Henrique Toledo,residential,,True,44.754,0.001949665721586335,"LINESTRING (-45.840835 -23.2159366, -45.8408437 -23.2155342)",,,
1454061088,1454061106,0,132124522,False,,Rua Henrique Toledo,residential,,False,124.297,0.0018551576884035144,"LINESTRING (-45.840835 -23.2159366, -45.8408363 -23.216234, -45.8408075 -23.2163926, -45.84075 -23.2165323, -45.8406185 -23.2167211, -45.8403945 -23.2169198)",,,
1454061088,1454060972,0,132124536,False,,Rua Henrique Toledo,residential,,False,22.847,0.02649025167139207,"LINESTRING (-45.840835 -23.2159366, -45.8407793 -23.2158923, -45.8407341 -23.2158713, -45.8406355 -23.2158608)",,,
1454061106,1454061088,0,132124522,False,,Rua Henrique Toledo,residential,,True,124.297,0.0018516573908782246,"LINESTRING (-45.8403945 -23.2169198, -45.8406185 -23.2167211, -45.84075 -23.2165323, -45.8408075 -23.2163926, -45.8408363 -23.216234, -45.840835 -23.2159366)",,,
1454061109,1454061111,0,132124528,False,,Rua Tiago E Bessa,residential,,False,79.92,0.0018516573908782246,"LINESTRING (-45.8409181 -23.2171993, -45.8414412 -23.216665)",,,
1454061111,1454061125,0,132124528,False,,Rua Tiago E Bessa,residential,,False,27.194,0.00018901606636564109,"LINESTRING (-45.8414412 -23.216665, -45.841635 -23.2164974)",,,
1454061111,1454061109,0,132124528,False,,Rua Tiago E Bessa,residential,,True,79.92,0.0018551576884035144,"LINESTRING (-45.8414412 -23.216665, -45.8409181 -23.2171993)",,,
1454061111,1454061179,0,132139399,False,,Rua Paulo R Aparecido,residential,,True,26.674,0.003507298120340229,"LINESTRING (-45.8414412 -23.216665, -45.8414599 -23.2165714, -45.8414693 -23.2164999, -45.8414689 -23.2164272)",,,
1454061125,1454061111,0,132124528,False,,Rua Tiago E Bessa,residential,,True,27.194,0.00018901606636564109,"LINESTRING (-45.841635 -23.2164974, -45.8414412 -23.216665)",,,
1454061125,1454203444,0,132124528,False,,Rua Tiago E Bessa,residential,,False,114.309,0.0014592740382932548,"LINESTRING (-45.841635 -23.2164974, -45.8418016 -23.2163229, -45.8418465 -23.2162636, -45.8418727 -23.2162071, -45.8420206 -23.215559)",,,
1454061125,1454061179,0,132124538,False,,Rua Tiago Estrada Bessa,residential,,False,18.972,0.0006530388416348722,"LINESTRING (-45.841635 -23.2164974, -45.8415672 -23.2164833, -45.8415115 -23.2164568, -45.8414689 -23.2164272)",,,
1454061142,1454052710,0,132124056,False,,Rua Hélio Siqueira Pinto,residential,,False,35.947,0.010457255533387015,"LINESTRING (-45.8440208 -23.2136448, -45.8441808 -23.2139327)",,,
1454061142,1454061151,0,132124056,False,,Rua Hélio Siqueira Pinto,residential,,True,61.161,0.025867398728891947,"LINESTRING (-45.8440208 -23.2136448, -45.8437309 -23.2131636)",,,
1454061142,1454203444,0,132139402,False,,Rua Clarisse Franco Rodrigues,residential,,True,323.88400000000007,0.016197626798277878,"LINESTRING (-45.8440208 -23.2136448, -45.8427268 -23.2141065, -45.8426854 -23.2141339, -45.8426421 -23.2141758, -45.842384 -23.2144884, -45.8421954 -23.2147514, -45.8421721 -23.2148003, -45.8421486 -23.2148847, -45.8420206 -23.215559)",,,
1454061151,1454061142,0,132124056,False,,Rua Hélio Siqueira Pinto,residential,,False,61.161,0.027343974237810084,"LINESTRING (-45.8437309 -23.2131636, -45.8440208 -23.2136448)",,,
1454061151,1454052681,0,132124056,False,,Rua Hélio Siqueira Pinto,residential,,True,29.877,0.05505802993254426,"LINESTRING (-45.8437309 -23.2131636, -45.8435948 -23.2129258)",,,
1454061151,1454061177,0,132124535,False,,Rua José Carlos Fraterno de Aguiar,residential,,False,377.924,0.08372536665616613,"LINESTRING (-45.8437309 -23.2131636, -45.8424582 -23.213612, -45.8423315 -23.2136788, -45.8422554 -23.2137425, -45.8419481 -23.2141174, -45.8416859 -23.2144706, -45.8416155 -23.2146, -45.8415672 -23.2147528, -45.8414461 -23.2154606)",,,
1454061177,1454052866,0,132124068,False,,Rua Jaime Pinto Machado,residential,,False,49.686,0.06494267012696082,"LINESTRING (-45.8414461 -23.2154606, -45.8409662 -23.2153889)",,,
1454061177,1454203444,0,132124068,False,,Rua Jaime Pinto Machado,residential,,True,59.72,0.019442869310558004,"LINESTRING (-45.8414461 -23.2154606, -45.8420206 -23.215559)",,,
1454061177,1454061151,0,132124535,False,,Rua José Carlos Fraterno de Aguiar,residential,,True,377.924,0.028533975387907994,"LINESTRING (-45.8414461 -23.2154606, -45.8415672 -23.2147528, -45.8416155 -23.2146, -45.8416859 -23.2144706, -45.8419481 -23.2141174, -45.8422554 -23.2137425, -45.8423315 -23.2136788, -45.8424582 -23.213612, -45.8437309 -23.2131636)",,,
1454061177,1454061179,0,132139399,False,,Rua Paulo R Aparecido,residential,,False,107.88600000000001,0.005919003115264765,"LINESTRING (-45.8414461 -23.2154606, -45.8414385 -23.2163015, -45.8414465 -23.2163619, -45.8414689 -23.2164272)",,,
1454061179,1454061125,0,132124538,False,,Rua Tiago Estrada Bessa,residential,,True,18.972,0.000656189109407636,"LINESTRING (-45.8414689 -23.2164272, -45.8415115 -23.2164568, -45.8415672 -23.2164833, -45.841635 -23.2164974)",,,
1454061179,1454061111,0,132139399,False,,Rua Paulo R Aparecido,residential,,False,26.674,0.003514298715390808,"LINESTRING (-45.8414689 -23.2164272, -45.8414693 -23.2164999, -45.8414599 -23.2165714, -45.8414412 -23.216665)",,,
1454061179,1454061177,0,132139399,False,,Rua Paulo R Aparecido,residential,,True,107.88600000000001,0.0059053519549161675,"LINESTRING (-45.8414689 -23.2164272, -45.8414465 -23.2163619, -45.8414385 -23.2163015, -45.8414461 -23.2154606)",,,
1454061211,1454052767,0,132124060,False,,Rua Hélio Siqueira Pinto,residential,,False,123.088,0.012767335223493997,"LINESTRING (-45.8441401 -23.2147707, -45.8437834 -23.215828)",,,
1454061211,1454052716,0,132124060,False,,Rua Hélio Siqueira Pinto,residential,,True,35.948,0.0004823409989849139,"LINESTRING (-45.8441401 -23.2147707, -45.844248 -23.214463)",,,
1454061211,1454203501,0,132124539,False,,Rua Silvio de Souza Rezende Filho,residential,,False,181.724,0.01053364535985559,"LINESTRING (-45.8441401 -23.2147707, -45.8437844 -23.2148822, -45.8436124 -23.2149395, -45.8434871 -23.2149988, -45.8433556 -23.215085, -45.8432892 -23.2151984, -45.8432496 -23.2153087, -45.843138 -23.2158977)",,,
1454061244,1454203501,0,132139409,False,,Rua Jairo Veneziani,residential,,True,220.442,0.0018516573908782246,"LINESTRING (-45.8421511 -23.2175782, -45.8429056 -23.2168222, -45.8429901 -23.2166848, -45.843033 -23.2164826, -45.843138 -23.2158977)",,,
1454061261,1454203444,0,132124068,False,,Rua Jaime Pinto Machado,residential,,False,57.772,0.03556843998406531,"LINESTRING (-45.842574 -23.2156652, -45.8420206 -23.215559)",,,
1454061261,1454203501,0,132124068,False,,Rua Jaime Pinto Machado,residential,,True,63.169,0.02365547738224418,"LINESTRING (-45.842574 -23.2156652, -45.843138 -23.2158977)",,,
1454061261,1454052750,0,132124544,False,,Rua Antônio Cunha,residential,,True,241.858,0.005525803026590594,"LINESTRING (-45.842574 -23.2156652, -45.8426951 -23.2150985, -45.8427514 -23.2149371, -45.8428748 -23.2147503, -45.8430424 -23.214587, -45.843249 -23.2144946, -45.8440351 -23.2142172)",,,
1454061261,1454061284,0,132139405,False,,Rua Pedro Medeiros,residential,,False,229.23399999999998,0.0018551576884035144,"LINESTRING (-45.842574 -23.2156652, -45.8425093 -23.216111, -45.8424758 -23.2162731, -45.8424342 -23.2164373, -45.8423939 -23.2165162, -45.8423383 -23.2165784, -45.8421107 -23.2168304, -45.8415126 -23.2173881)",,,
1454061284,1454061261,0,132139405,False,,Rua Pedro Medeiros,residential,,True,229.234,0.0018516573908782246,"LINESTRING (-45.8415126 -23.2173881, -45.8421107 -23.2168304, -45.8423383 -23.2165784, -45.8423939 -23.2165162, -45.8424342 -23.2164373, -45.8424758 -23.2162731, -45.8425093 -23.216111, -45.842574 -23.2156652)",,,
1454061305,1454052784,0,132124545,False,,Rua Adilson Aparecido da Cruz,residential,,True,200.78400000000002,0.0018516573908782246,"LINESTRING (-45.8426844 -23.2178307, -45.8434045 -23.2171473, -45.843518 -23.2170048, -45.8435734 -23.2167935, -45.84366 -23.21634)",,,
1454067830,1454067832,0,132124857,False,,Rua Edison Coutinho,residential,,False,102.117,0.0018551576884035144,"LINESTRING (-45.8408859 -23.2146425, -45.8399018 -23.2144831)",,,
1454067830,1454067838,0,132124504,True,,Rua Me. Tereza de Calcuta,residential,,False,82.15599999999999,0.058020931779201236,"LINESTRING (-45.8408859 -23.2146425, -45.8409188 -23.2144434, -45.8409771 -23.2143073, -45.8410878 -23.214139, -45.8412058 -23.2139775)",,,
1454067832,1454067830,0,132124857,False,,Rua Edison Coutinho,residential,,True,102.117,0.0018516573908782246,"LINESTRING (-45.8399018 -23.2144831, -45.8408859 -23.2146425)",,,
1454067838,3370554248,0,132124504,True,,Rua Me. Tereza de Calcuta,residential,,False,63.994,0.07208512723581505,"LINESTRING (-45.8412058 -23.2139775, -45.8415592 -23.2135024)",,,
1454067838,3370554246,0,132124859,False,,Rua Cristiane Quitéria Oliveira Porto,residential,,True,9.884,0.0011550981833455844,"LINESTRING (-45.8412058 -23.2139775, -45.841297 -23.2140071)",,,
1454067838,1454067843,0,132124859,False,,Rua Cristiane Quitéria Oliveira Porto,residential,,False,118.23,0.0018551576884035144,"LINESTRING (-45.8412058 -23.2139775, -45.8411314 -23.2139615, -45.8410482 -23.213956, -45.8400556 -23.214043)",,,
1454067843,1454067838,0,132124859,False,,Rua Cristiane Quitéria Oliveira Porto,residential,,True,118.23,0.0018516573908782246,"LINESTRING (-45.8400556 -23.214043, -45.8410482 -23.213956, -45.8411314 -23.2139615, -45.8412058 -23.2139775)",,,
1454067867,3370554247,0,330089457,False,,Rua Paulo L Cursino,residential,,True,124.431,0.0018516573908782246,"LINESTRING (-45.8402262 -23.2134736, -45.841437 -23.2133554)",,,
1454067877,8113824080,0,132124864,False,,Rua Pedro Rodolfo,residential,,True,178.49699999999996,0.0018516573908782246,"LINESTRING (-45.8405741 -23.2128593, -45.8407284 -23.2130716, -45.8407579 -23.2130988, -45.8407934 -23.2131068, -45.840837 -23.2131055, -45.8419689 -23.212965, -45.8420151 -23.2129684, -45.842054 -23.2129829, -45.8421503 -23.213043)",,,
1454067932,5327748891,0,132124877,False,,Rua Brejauveira,residential,,False,153.957,0.020021701844656795,"LINESTRING (-45.8425219 -23.210621, -45.842451 -23.2105579, -45.8423531 -23.2104851, -45.8422713 -23.2104371, -45.8421687 -23.2104087, -45.842055 -23.2103979, -45.8414861 -23.2104648, -45.8410992 -23.2105086)",,,
