u,v,key,osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ebc,name,junction,bridge
1453990688,2061113651,0,132115243,False,,residential,,True,62.883,"LINESTRING (-45.856314 -23.2069008, -45.8557642 -23.2066469)",0.0023905792908590984,Rua Júpiter,,
1453990688,1453990689,0,132116463,False,,residential,,False,191.854,"LINESTRING (-45.856314 -23.2069008, -45.8554694 -23.2084417)",0.0005424777742980811,Rua Plutão,,
1453990689,1453990688,0,132116463,False,,residential,,True,191.854,"LINESTRING (-45.8554694 -23.2084417, -45.856314 -23.2069008)",0.00038254394480001676,Rua Plutão,,
1453990689,1453990676,0,448351880,False,,residential,,True,60.278,"LINESTRING (-45.8554694 -23.2084417, -45.8549599 -23.2081686)",0.003716351544796947,Rua Saturno,,
1453990689,1453990687,0,448351880,False,,residential,,False,61.751999999999995,"LINESTRING (-45.8554694 -23.2084417, -45.8557222 -23.208568, -45.8560003 -23.2087069)",0.004837293210078767,Rua Saturno,,
1453990690,2061113648,0,132116466,False,,residential,,True,125.645,"LINESTRING (-45.8538011 -23.2050771, -45.8548991 -23.2055854)",0.016625157983232792,Rua Urano,,
1453990690,1453987185,0,448342023,False,,residential,,True,68.388,"LINESTRING (-45.8538011 -23.2050771, -45.8542826 -23.20465)",0.006164520446159226,Rua Centaurus,,
1453990690,1453987206,0,448351874,False,,residential,,False,69.944,"LINESTRING (-45.8538011 -23.2050771, -45.8532924 -23.2054979)",0.011828383887510585,Rua Centaurus,,
1453990692,2061113651,0,132115243,False,,residential,,False,66.03,"LINESTRING (-45.8551915 -23.206372, -45.8557642 -23.2066469)",0.0021269805431015634,Rua Júpiter,,
1453990692,2061113649,0,132115243,False,,residential,,True,65.69,"LINESTRING (-45.8551915 -23.206372, -45.8546189 -23.2061036)",0.0002909325795417464,Rua Júpiter,,
1453990692,1453990693,0,132116470,False,,residential,,False,181.392,"LINESTRING (-45.8551915 -23.206372, -45.854415 -23.2078389)",0.00038790796185242003,Rua Juno,,
1453990693,1453990692,0,132116470,False,,residential,,True,181.392,"LINESTRING (-45.854415 -23.2078389, -45.8551915 -23.206372)",0.00039990948858639085,Rua Juno,,
1453990693,1453990676,0,448351880,False,,residential,,False,66.672,"LINESTRING (-45.854415 -23.2078389, -45.8549599 -23.2081686)",0.002681364708877227,Rua Saturno,,
1453990693,1453990679,0,448351880,False,,residential,,True,69.426,"LINESTRING (-45.854415 -23.2078389, -45.8538537 -23.2074872)",0.0012291119978978479,Rua Saturno,,
1453990694,2061113649,0,132115243,False,,residential,,False,60.551,"LINESTRING (-45.8540883 -23.2058613, -45.8546189 -23.2061036)",0.003862180743263141,Rua Júpiter,,
1453990694,1453990699,0,132115243,False,,residential,,True,62.666,"LINESTRING (-45.8540883 -23.2058613, -45.8535393 -23.2056103)",0.001347291166754198,Rua Júpiter,,
1453990694,1453990695,0,132116471,False,,residential,,False,163.327,"LINESTRING (-45.8540883 -23.2058613, -45.8533629 -23.2071701)",0.0010297490945835376,Rua Palas,,
1453990695,1453990694,0,132116471,False,,residential,,True,163.327,"LINESTRING (-45.8533629 -23.2071701, -45.8540883 -23.2058613)",0.001011636611807524,Rua Palas,,
1453990695,1453990679,0,448351880,False,,residential,,False,61.312,"LINESTRING (-45.8533629 -23.2071701, -45.8538537 -23.2074872)",0.0016976431722728652,Rua Saturno,,
1453990695,1453990700,0,448351880,False,,residential,,True,63.677,"LINESTRING (-45.8533629 -23.2071701, -45.8528467 -23.2068494)",0.0010386926575812372,Rua Saturno,,
1453990699,1453990694,0,132115243,False,,residential,,False,62.666,"LINESTRING (-45.8535393 -23.2056103, -45.8540883 -23.2058613)",0.001351251233991575,Rua Júpiter,,
1453990699,1453987206,0,132115243,False,,residential,,True,28.159,"LINESTRING (-45.8535393 -23.2056103, -45.8532924 -23.2054979)",0.001672855654522349,Rua Júpiter,,
1453990699,1453990700,0,132116473,False,,residential,,False,154.9,"LINESTRING (-45.8535393 -23.2056103, -45.8528467 -23.2068494)",0.0007050340886869119,Praça Columbia,,
1453990700,1453990699,0,132116473,False,,residential,,True,154.9,"LINESTRING (-45.8528467 -23.2068494, -45.8535393 -23.2056103)",0.0006988415891009612,Praça Columbia,,
1453990700,1453990695,0,448351880,False,,residential,,False,63.677,"LINESTRING (-45.8528467 -23.2068494, -45.8533629 -23.2071701)",0.0010537158226911847,Rua Saturno,,
1453990700,1453977333,0,448351880,False,,residential,,True,79.084,"LINESTRING (-45.8528467 -23.2068494, -45.8522207 -23.2064313)",0.0006928359553668563,Rua Saturno,,
1454006732,1454006734,0,132119118,True,,residential,,False,91.209,"LINESTRING (-45.8569025 -23.209641, -45.8565835 -23.2099041, -45.8564383 -23.2100047, -45.8561957 -23.2101369)",0.1552755132159025,Avenida das Sairas,,
1454006734,1454006735,0,132119118,True,,residential,,False,46.864,"LINESTRING (-45.8561957 -23.2101369, -45.8558198 -23.2103783)",0.1624553842008085,Avenida das Sairas,,
1454006735,1454006737,0,132119118,True,,residential,,False,39.563,"LINESTRING (-45.8558198 -23.2103783, -45.8556936 -23.210493, -45.8555415 -23.2106256)",0.06744322525634489,Avenida das Sairas,,
1454006735,3179135096,0,132119123,True,,residential,,False,20.546,"LINESTRING (-45.8558198 -23.2103783, -45.8557398 -23.2104185, -45.8556307 -23.2104304)",0.006038764739938819,,,
1454006735,1454006763,0,312091241,True,,residential,,False,17.713,"LINESTRING (-45.8558198 -23.2103783, -45.8557671 -23.2103815, -45.8557255 -23.2103612, -45.8556773 -23.2103103)",0.08897715728121613,,,
1454006737,1454012686,0,312091239,False,,residential,,False,39.501,"LINESTRING (-45.8555415 -23.2106256, -45.8552934 -23.210898)",0.06752810055515111,Avenida das Sairas,,
1454006737,3179135096,0,132119120,True,,residential,,False,23.729,"LINESTRING (-45.8555415 -23.2106256, -45.8555759 -23.2105158, -45.8556307 -23.2104304)",0.0055521269431366965,,,
1454006738,1454008413,0,132119124,False,,residential,,False,175.61599999999999,"LINESTRING (-45.8545376 -23.2117353, -45.8544694 -23.2116828, -45.8543184 -23.2115667, -45.8540623 -23.2114275, -45.8537304 -23.2113223, -45.8534963 -23.2112534, -45.85329 -23.211228, -45.8529603 -23.2112141)",0.005613826522184178,Avenida das Curruiras,,
1454006738,6308115793,0,132133901,False,,residential,,False,73.294,"LINESTRING (-45.8545376 -23.2117353, -45.8542184 -23.2121119, -45.8541472 -23.2121892, -45.8540843 -23.2122452)",0.02527175425835039,Avenida das Sairas,,
1454006738,1454012689,0,312091239,False,,residential,,True,62.147,"LINESTRING (-45.8545376 -23.2117353, -45.8545944 -23.2116764, -45.8549289 -23.2113075)",0.00903686084163464,Avenida das Sairas,,
1454006744,1454006734,0,132119121,True,,residential,,False,22.822999999999997,"LINESTRING (-45.8560786 -23.2099786, -45.856144 -23.2100218, -45.8561699 -23.2100426, -45.856191 -23.2100783, -45.8561958 -23.2101036, -45.8561957 -23.2101369)",0.007176107908214478,,,
1454006744,1453987252,0,312091242,True,,residential,,False,137.737,"LINESTRING (-45.8560786 -23.2099786, -45.8562114 -23.2099699, -45.8562993 -23.2099668, -45.8563918 -23.2099385, -45.856481 -23.2098898, -45.8565353 -23.2098541, -45.8567499 -23.2096766, -45.8570811 -23.2093697, -45.8571516 -23.209305)",0.16789850442425255,Avenida Lívio Veneziani,,
1454006745,3179135102,0,312091242,True,,residential,,False,31.796,"LINESTRING (-45.855503 -23.2099582, -45.8558133 -23.209979)",0.12298364635903519,Avenida Lívio Veneziani,,
1454006745,5355099068,0,132122679,False,,residential,,False,231.332,"LINESTRING (-45.855503 -23.2099582, -45.8551593 -23.2098689, -45.8549005 -23.2097678, -45.8545102 -23.2096026, -45.8543587 -23.2095509, -45.8542138 -23.209504, -45.8540359 -23.2094657, -45.8535376 -23.2093766, -45.8533508 -23.209345)",0.09050747185667112,Avenida Lívio Veneziani,,
1454006760,1454006745,0,132119120,True,,residential,,False,25.201,"LINESTRING (-45.8556745 -23.2101163, -45.8556312 -23.2100546, -45.8555928 -23.2100151, -45.855503 -23.2099582)",0.09089193285865302,,,
1454006760,3179135102,0,312091243,True,,residential,,False,21.444000000000003,"LINESTRING (-45.8556745 -23.2101163, -45.8556894 -23.2100866, -45.8557158 -23.2100486, -45.8557438 -23.2100186, -45.8557683 -23.2100003, -45.8558133 -23.209979)",0.052083439820048816,Avenida dos Tangarás,,
1454006763,1454006760,0,132119120,True,,residential,,False,21.712000000000003,"LINESTRING (-45.8556773 -23.2103103, -45.8556871 -23.2101882, -45.8556745 -23.2101163)",0.09220482660910911,,,
1454006767,1454008414,0,132119122,False,,residential,,True,276.564,"LINESTRING (-45.8553087 -23.210222, -45.8550601 -23.2100839, -45.8547691 -23.2099286, -45.8544955 -23.2098159, -45.8542751 -23.2097534, -45.8538695 -23.2096482, -45.8535197 -23.2095962, -45.8531945 -23.2095783, -45.8529647 -23.2095822, -45.8527484 -23.2096016)",0.00578748054250425,Avenida dos Tangarás,,
1454006767,1454006760,0,312091243,True,,residential,,False,41.783,"LINESTRING (-45.8553087 -23.210222, -45.8553812 -23.2102308, -45.855452 -23.2102291, -45.8555599 -23.2102053, -45.8556086 -23.210185, -45.855643 -23.2101579, -45.8556745 -23.2101163)",0.05076678299290112,Avenida dos Tangarás,,
1454006785,1454008413,0,132119124,False,,residential,,True,30.524,"LINESTRING (-45.8526658 -23.2112599, -45.8529603 -23.2112141)",0.0099284567443294,Avenida das Curruiras,,
1454006785,3179135121,0,312091250,True,,residential,,False,25.063000000000002,"LINESTRING (-45.8526658 -23.2112599, -45.8525639 -23.2113157, -45.8524543 -23.211374)",0.008730947591582048,Avenida das Curruiras,,
1454006787,1454017538,0,312091253,False,,residential,,False,50.748,"LINESTRING (-45.8518511 -23.2115503, -45.8513896 -23.2117188)",0.006210872554855396,Avenida das Curruiras,,
1454006787,3179135150,0,312091246,True,,residential,,False,12.549,"LINESTRING (-45.8518511 -23.2115503, -45.8518877 -23.2115165, -45.8519499 -23.2114852)",0.005870578832872804,Avenida das Curruiras,,
1454006788,8863783287,0,132119310,False,,residential,,False,63.778,"LINESTRING (-45.8496187 -23.2121613, -45.8490605 -23.2119048)",0.01294830640789099,Rua dos Jaburus,,
1454006788,1454017543,0,132119310,False,,residential,,True,88.24,"LINESTRING (-45.8496187 -23.2121613, -45.8503858 -23.2125256)",0.010398830145149272,Rua dos Jaburus,,
1454006788,1454012796,0,312091253,False,,residential,,True,117.292,"LINESTRING (-45.8496187 -23.2121613, -45.8507258 -23.2118831)",0.0026076772921433083,Avenida das Curruiras,,
1454008398,1454008399,0,132119311,True,,residential,,False,12.510000000000002,"LINESTRING (-45.848026 -23.210729, -45.8480492 -23.2107219, -45.8480737 -23.2107221, -45.8480967 -23.2107297, -45.8481158 -23.2107438, -45.8481288 -23.2107629)",0.008870851215861978,,roundabout,
1454008399,1454012823,0,132119122,False,,residential,,False,99.711,"LINESTRING (-45.8481288 -23.2107629, -45.8490845 -23.2105823)",0.008235249643254302,Avenida dos Tangarás,,
1454008399,1454008400,0,132119311,True,,residential,,False,12.184000000000001,"LINESTRING (-45.8481288 -23.2107629, -45.8481342 -23.2107842, -45.8481319 -23.210806, -45.8481222 -23.2108261, -45.848106 -23.2108422, -45.8480851 -23.2108527)",0.005701798367650437,,roundabout,
1454008400,1454021600,0,312091244,False,,residential,,True,20.775,"LINESTRING (-45.8480851 -23.2108527, -45.8481239 -23.2110361)",0.0029687169636932564,Rua dos Jaburus,,
1454008400,1454008401,0,132119311,True,,residential,,False,14.744,"LINESTRING (-45.8480851 -23.2108527, -45.8480614 -23.2108565, -45.8480376 -23.2108531, -45.8480163 -23.2108429, -45.8479997 -23.2108269, -45.8479896 -23.2108068, -45.8479871 -23.2107849)",0.005909700943718033,,roundabout,
1454008401,1454185783,0,132119313,True,,residential,,False,20.096,"LINESTRING (-45.8479871 -23.2107849, -45.8478145 -23.2106983)",0.00449695683651695,,,
1454008401,1454008398,0,132119311,True,,residential,,False,7.677,"LINESTRING (-45.8479871 -23.2107849, -45.8479927 -23.2107625, -45.8480062 -23.2107431, -45.848026 -23.210729)",0.001416507183892595,,roundabout,
1454008402,5327748879,0,132122679,False,,residential,,False,11.893,"LINESTRING (-45.847635 -23.2106263, -45.8475228 -23.2106547)",0.08990363586016052,Avenida Lívio Veneziani,,
1454008402,1454011088,0,132119314,False,,residential,,False,313.016,"LINESTRING (-45.847635 -23.2106263, -45.8474359 -23.2100673, -45.8474346 -23.2099884, -45.8474413 -23.2099095, -45.8474533 -23.2098343, -45.8474855 -23.2097555, -45.8486362 -23.2081667)",0.007825600617991675,Rua Poncãs,,
1454008402,1454011089,0,132122679,False,,residential,,True,321.701,"LINESTRING (-45.847635 -23.2106263, -45.8477484 -23.2105998, -45.8480287 -23.2105418, -45.8485276 -23.2104728, -45.8496387 -23.2102664, -45.8502067 -23.2101114, -45.8506892 -23.2099513)",0.11611567221405306,Avenida Lívio Veneziani,,
1454008402,1454185783,0,330090732,False,,residential,,True,20.11,"LINESTRING (-45.847635 -23.2106263, -45.8477069 -23.2106646, -45.8478145 -23.2106983)",0.008635623083817394,,,
1454008412,5355099068,0,132122679,False,,residential,,True,34.599,"LINESTRING (-45.8530138 -23.2093152, -45.8533508 -23.209345)",0.12206411572007163,Avenida Lívio Veneziani,,
1454008412,7812477973,0,132119314,False,,residential,,True,219.612,"LINESTRING (-45.8530138 -23.2093152, -45.8521979 -23.2086603, -45.8514247 -23.2079863)",0.007760023712270286,Rua Poncãs,,
1454008412,1454011089,0,132122679,False,,residential,,False,249.132,"LINESTRING (-45.8530138 -23.2093152, -45.8528271 -23.2093278, -45.8523953 -23.2093931, -45.8519997 -23.2094966, -45.8511287 -23.2098219, -45.8506892 -23.2099513)",0.08745298246330879,Avenida Lívio Veneziani,,
1454008413,1454006785,0,132119124,False,,residential,,False,30.524,"LINESTRING (-45.8529603 -23.2112141, -45.8526658 -23.2112599)",0.009998386970897704,Avenida das Curruiras,,
1454008413,1454012726,0,132119316,False,,residential,,False,61.342,"LINESTRING (-45.8529603 -23.2112141, -45.8528867 -23.2106666)",0.015875589858569322,Rua dos Macucos,,
1454008413,1454006738,0,132119124,False,,residential,,True,175.616,"LINESTRING (-45.8529603 -23.2112141, -45.85329 -23.211228, -45.8534963 -23.2112534, -45.8537304 -23.2113223, -45.8540623 -23.2114275, -45.8543184 -23.2115667, -45.8544694 -23.2116828, -45.8545376 -23.2117353)",0.0020343954070380374,Avenida das Curruiras,,
1454008414,1454012664,0,132119316,False,,residential,,True,59.249,"LINESTRING (-45.8527484 -23.2096016, -45.8528205 -23.2101303)",0.001913470381046523,Rua dos Macucos,,
1454008414,1454006767,0,132119122,False,,residential,,False,276.56399999999996,"LINESTRING (-45.8527484 -23.2096016, -45.8529647 -23.2095822, -45.8531945 -23.2095783, -45.8535197 -23.2095962, -45.8538695 -23.2096482, -45.8542751 -23.2097534, -45.8544955 -23.2098159, -45.8547691 -23.2099286, -45.8550601 -23.2100839, -45.8553087 -23.210222)",0.04817975195014859,Avenida dos Tangarás,,
1454008414,1454012811,0,132119122,False,,residential,,True,270.861,"LINESTRING (-45.8527484 -23.2096016, -45.8524344 -23.2096519, -45.8518983 -23.2097838, -45.851216 -23.210002, -45.850216 -23.2103089)",0.005370851211018959,Avenida dos Tangarás,,
1454011088,1454011089,0,132119446,False,,residential,,False,288.787,"LINESTRING (-45.8486362 -23.2081667, -45.8506892 -23.2099513)",0.004107398208775495,Rua Goiabeiras,,
1454011088,8982529158,0,132119314,False,,residential,,False,210.89299999999997,"LINESTRING (-45.8486362 -23.2081667, -45.8487909 -23.2079545, -45.8489834 -23.2076904, -45.849102 -23.2075277, -45.8491967 -23.2074096, -45.8493318 -23.2072869, -45.8494941 -23.2071922, -45.8497747 -23.2071055, -45.8500566 -23.2070915, -45.8501601 -23.2071148)",0.011148182303635009,Rua Poncãs,,
1454011088,1454008402,0,132119314,False,,residential,,True,313.01599999999996,"LINESTRING (-45.8486362 -23.2081667, -45.8474855 -23.2097555, -45.8474533 -23.2098343, -45.8474413 -23.2099095, -45.8474346 -23.2099884, -45.8474359 -23.2100673, -45.847635 -23.2106263)",0.009377295580163045,Rua Poncãs,,
1454011089,1454011088,0,132119446,False,,residential,,True,288.787,"LINESTRING (-45.8506892 -23.2099513, -45.8486362 -23.2081667)",0.005189067724628793,Rua Goiabeiras,,
1454011089,1454008402,0,132122679,False,,residential,,False,321.701,"LINESTRING (-45.8506892 -23.2099513, -45.8502067 -23.2101114, -45.8496387 -23.2102664, -45.8485276 -23.2104728, -45.8480287 -23.2105418, -45.8477484 -23.2105998, -45.847635 -23.2106263)",0.08253247297856364,Avenida Lívio Veneziani,,
1454011089,1454008412,0,132122679,False,,residential,,True,249.132,"LINESTRING (-45.8506892 -23.2099513, -45.8511287 -23.2098219, -45.8519997 -23.2094966, -45.8523953 -23.2093931, -45.8528271 -23.2093278, -45.8530138 -23.2093152)",0.11995827525963647,Avenida Lívio Veneziani,,
1454011096,2061117199,0,132119546,False,,residential,,False,105.171,"LINESTRING (-45.8481896 -23.2112869, -45.8491996 -23.2111054)",0.027381975404429104,Rua Tuiras,,
1454011096,1454021600,0,312091244,False,,residential,,False,28.685,"LINESTRING (-45.8481896 -23.2112869, -45.8481239 -23.2110361)",0.06230656999735974,Rua dos Jaburus,,
1454011096,1454012747,0,"[312091244, 132119310]",False,,residential,,True,85.254,"LINESTRING (-45.8481896 -23.2112869, -45.8482124 -23.2114256, -45.8482452 -23.2115051, -45.8482788 -23.211547, -45.8487518 -23.2117717)",0.01466622585163961,Rua dos Jaburus,,
1454012659,2061117199,0,132119546,False,,residential,,True,124.789,"LINESTRING (-45.8503877 -23.2108463, -45.8491996 -23.2111054)",0.045868107922716284,Rua Tuiras,,
1454012659,1454012811,0,312091245,False,,residential,,False,62.279,"LINESTRING (-45.8503877 -23.2108463, -45.850216 -23.2103089)",0.010215048175078748,Rua das Jacutingas,,
1454012659,1454012743,0,312091245,False,,residential,,True,60.836,"LINESTRING (-45.8503877 -23.2108463, -45.8505721 -23.2113665)",0.014865779815052516,Rua das Jacutingas,,
1454012659,1454012664,0,132119546,False,,residential,,False,261.47999999999996,"LINESTRING (-45.8503877 -23.2108463, -45.8514249 -23.2105138, -45.8521431 -23.210272, -45.852521 -23.21018, -45.8528205 -23.2101303)",0.02593437717103604,Rua Tuiras,,
1454012664,1454008414,0,132119316,False,,residential,,False,59.249,"LINESTRING (-45.8528205 -23.2101303, -45.8527484 -23.2096016)",0.034284369634335975,Rua dos Macucos,,
1454012664,1454012726,0,132119316,False,,residential,,True,60.016,"LINESTRING (-45.8528205 -23.2101303, -45.8528867 -23.2106666)",0.01907565085764098,Rua dos Macucos,,
1454012664,1454012686,0,132119546,False,,residential,,False,274.278,"LINESTRING (-45.8528205 -23.2101303, -45.8532191 -23.2101227, -45.8535121 -23.2101397, -45.8537967 -23.2101809, -45.8541123 -23.2102757, -45.854345 -23.210348, -45.8546852 -23.2104996, -45.8549924 -23.2106806, -45.8552934 -23.210898)",0.01562301074154766,Rua Tuiras,,
1454012664,1454012659,0,132119546,False,,residential,,True,261.48,"LINESTRING (-45.8528205 -23.2101303, -45.852521 -23.21018, -45.8521431 -23.210272, -45.8514249 -23.2105138, -45.8503877 -23.2108463)",0.05071410729114799,Rua Tuiras,,
1454012686,1454045031,0,132121717,False,,residential,,False,36.584,"LINESTRING (-45.8552934 -23.210898, -45.85539 -23.2112148)",0.01830268300628186,Travessa Sarah Suzan Sacilotti de Oliveira,,
1454012686,3179135092,0,312091239,False,,residential,,False,35.155,"LINESTRING (-45.8552934 -23.210898, -45.855078 -23.2111445)",0.019782233137226587,Avenida das Sairas,,
1454012686,1454006737,0,312091239,False,,residential,,True,39.501,"LINESTRING (-45.8552934 -23.210898, -45.8555415 -23.2106256)",0.005633239165251399,Avenida das Sairas,,
1454012686,1454012664,0,132119546,False,,residential,,True,274.278,"LINESTRING (-45.8552934 -23.210898, -45.8549924 -23.2106806, -45.8546852 -23.2104996, -45.854345 -23.210348, -45.8541123 -23.2102757, -45.8537967 -23.2101809, -45.8535121 -23.2101397, -45.8532191 -23.2101227, -45.8528205 -23.2101303)",0.06604228412536327,Rua Tuiras,,
1454012689,3179135092,0,312091239,False,,residential,,True,23.679,"LINESTRING (-45.8549289 -23.2113075, -45.855078 -23.2111445)",0.005094918014737718,Avenida das Sairas,,
1454012689,1454012726,0,132119547,False,,residential,,False,226.24300000000002,"LINESTRING (-45.8549289 -23.2113075, -45.8547369 -23.2111754, -45.8545437 -23.2110558, -45.8543023 -23.2109227, -45.8541079 -23.210845, -45.8539188 -23.210781, -45.8536814 -23.2107169, -45.8534105 -23.210675, -45.8530982 -23.2106677, -45.8528867 -23.2106666)",0.007777366432584684,Rua dos Mutuns,,
1454012689,1454006738,0,312091239,False,,residential,,False,62.147,"LINESTRING (-45.8549289 -23.2113075, -45.8545944 -23.2116764, -45.8545376 -23.2117353)",0.024973140693212974,Avenida das Sairas,,
1454012726,1454012664,0,132119316,False,,residential,,False,60.016,"LINESTRING (-45.8528867 -23.2106666, -45.8528205 -23.2101303)",0.025803243770535354,Rua dos Macucos,,
1454012726,1454008413,0,132119316,False,,residential,,True,61.342,"LINESTRING (-45.8528867 -23.2106666, -45.8529603 -23.2112141)",0.012362325893299974,Rua dos Macucos,,
1454012726,1454012743,0,132119547,False,,residential,,False,249.349,"LINESTRING (-45.8528867 -23.2106666, -45.8525652 -23.2107238, -45.8522111 -23.2108292, -45.8516416 -23.2110249, -45.8505721 -23.2113665)",0.015002663183968208,Rua dos Mutuns,,
1454012726,1454012689,0,132119547,False,,residential,,True,226.243,"LINESTRING (-45.8528867 -23.2106666, -45.8530982 -23.2106677, -45.8534105 -23.210675, -45.8536814 -23.2107169, -45.8539188 -23.210781, -45.8541079 -23.210845, -45.8543023 -23.2109227, -45.8545437 -23.2110558, -45.8547369 -23.2111754, -45.8549289 -23.2113075)",0.00306148427111042,Rua dos Mutuns,,
1454012743,1454012745,0,132119547,False,,residential,,False,130.025,"LINESTRING (-45.8505721 -23.2113665, -45.8493341 -23.2116363)",0.005701384656001951,Rua dos Mutuns,,
1454012743,1454012659,0,312091245,False,,residential,,False,60.836,"LINESTRING (-45.8505721 -23.2113665, -45.8503877 -23.2108463)",0.01962582517704745,Rua das Jacutingas,,
1454012743,1454012796,0,312091245,False,,residential,,True,59.552,"LINESTRING (-45.8505721 -23.2113665, -45.8507258 -23.2118831)",0.022781955674806016,Rua das Jacutingas,,
1454012743,1454012726,0,132119547,False,,residential,,True,249.349,"LINESTRING (-45.8505721 -23.2113665, -45.8516416 -23.2110249, -45.8522111 -23.2108292, -45.8525652 -23.2107238, -45.8528867 -23.2106666)",0.013497346893427535,Rua dos Mutuns,,
1454012745,3179135113,0,132119547,False,,residential,,False,30.6,"LINESTRING (-45.8493341 -23.2116363, -45.849041 -23.2116926)",0.0015799635877531565,Rua dos Mutuns,,
1454012745,1454012743,0,132119547,False,,residential,,True,130.025,"LINESTRING (-45.8493341 -23.2116363, -45.8505721 -23.2113665)",0.006265156516802372,Rua dos Mutuns,,
1454012745,2061117199,0,132119551,False,,residential,,False,60.613,"LINESTRING (-45.8493341 -23.2116363, -45.8491996 -23.2111054)",0.005509642459010258,,,
1454012747,8863783287,0,132119310,False,,residential,,True,34.847,"LINESTRING (-45.8487518 -23.2117717, -45.8490605 -23.2119048)",0.012588129466701955,Rua dos Jaburus,,
1454012747,1454011096,0,"[312091244, 132119310]",False,,residential,,False,85.254,"LINESTRING (-45.8487518 -23.2117717, -45.8482788 -23.211547, -45.8482452 -23.2115051, -45.8482124 -23.2114256, -45.8481896 -23.2112869)",0.015396765696776985,Rua dos Jaburus,,
1454012747,3179135113,0,132119547,False,,residential,,True,30.853,"LINESTRING (-45.8487518 -23.2117717, -45.8488912 -23.2117286, -45.849041 -23.2116926)",0.000720252878753669,Rua dos Mutuns,,
1454012796,1454017543,0,132120143,False,,residential,,False,79.444,"LINESTRING (-45.8507258 -23.2118831, -45.8503858 -23.2125256)",0.009888237557145239,Rua dos Uiramirins,,
1454012796,1454012743,0,312091245,False,,residential,,False,59.552,"LINESTRING (-45.8507258 -23.2118831, -45.8505721 -23.2113665)",0.025469149808768268,Rua das Jacutingas,,
1454012796,1454006788,0,312091253,False,,residential,,False,117.292,"LINESTRING (-45.8507258 -23.2118831, -45.8496187 -23.2121613)",0.00221324517074122,Avenida das Curruiras,,
1454012796,1454017538,0,312091253,False,,residential,,True,70.254,"LINESTRING (-45.8507258 -23.2118831, -45.8513896 -23.2117188)",0.01213239314065508,Avenida das Curruiras,,
1454012811,1454012823,0,132119122,False,,residential,,True,119.564,"LINESTRING (-45.850216 -23.2103089, -45.8490845 -23.2105823)",0.005219936070513145,Avenida dos Tangarás,,
1454012811,1454012659,0,312091245,False,,residential,,True,62.279,"LINESTRING (-45.850216 -23.2103089, -45.8503877 -23.2108463)",0.0025975318244869407,Rua das Jacutingas,,
1454012811,1454008414,0,132119122,False,,residential,,False,270.861,"LINESTRING (-45.850216 -23.2103089, -45.851216 -23.210002, -45.8518983 -23.2097838, -45.8524344 -23.2096519, -45.8527484 -23.2096016)",0.015388460288682243,Avenida dos Tangarás,,
1454012823,1454012811,0,132119122,False,,residential,,False,119.564,"LINESTRING (-45.8490845 -23.2105823, -45.850216 -23.2103089)",0.007616265720893119,Avenida dos Tangarás,,
1454012823,1454008399,0,132119122,False,,residential,,True,99.711,"LINESTRING (-45.8490845 -23.2105823, -45.8481288 -23.2107629)",0.005062433718351257,Avenida dos Tangarás,,
1454012823,2061117199,0,132119551,False,,residential,,True,59.344,"LINESTRING (-45.8490845 -23.2105823, -45.8491996 -23.2111054)",0.003663925838394945,,,
1454017530,1454017532,0,132119125,False,,residential,,False,56.768,"LINESTRING (-45.8535937 -23.2120341, -45.8530963 -23.2118068)",0.0021158346683295883,Rua dos Canindés,,
1454017530,6308115793,0,132119125,False,,residential,,True,55.361999999999995,"LINESTRING (-45.8535937 -23.2120341, -45.8537178 -23.2120881, -45.8540054 -23.2122133, -45.8540843 -23.2122452)",0.0036414845158353848,Rua dos Canindés,,
1454017530,1454017531,0,132120138,False,,residential,,False,194.54299999999998,"LINESTRING (-45.8535937 -23.2120341, -45.85357 -23.2120856, -45.8527623 -23.2136079)",0.0001806635200177761,Rua das Siriemas,,
1454017531,1454017533,0,132119310,False,,residential,,False,52.946,"LINESTRING (-45.8527623 -23.2136079, -45.8522986 -23.2133955)",0.020171118835971943,Rua dos Jaburus,,
1454017531,6308115793,0,"[132133901, 132119310]",False,,residential,,True,249.95100000000002,"LINESTRING (-45.8527623 -23.2136079, -45.8531896 -23.2138109, -45.8532281 -23.2138158, -45.8532573 -23.2138112, -45.8532724 -23.2137994, -45.8540407 -23.2123077, -45.8540843 -23.2122452)",0.008216982023475407,"['Rua dos Jaburus', 'Avenida das Sairas']",,
1454017531,1454017530,0,132120138,False,,residential,,True,194.54299999999998,"LINESTRING (-45.8527623 -23.2136079, -45.85357 -23.2120856, -45.8535937 -23.2120341)",0.0001392696764112433,Rua das Siriemas,,
1454017532,1454017530,0,132119125,False,,residential,,True,56.768,"LINESTRING (-45.8530963 -23.2118068, -45.8535937 -23.2120341)",0.002538455059904584,Rua dos Canindés,,
1454017532,1454017533,0,132120139,False,,residential,,False,194.558,"LINESTRING (-45.8530963 -23.2118068, -45.8522986 -23.2133955)",0.0005173648069900046,Rua Curios,,
1454017532,1454017534,0,132119125,False,,residential,,False,52.204,"LINESTRING (-45.8530963 -23.2118068, -45.8530191 -23.2117696, -45.8526369 -23.2116016)",0.0010426903131238194,Rua dos Canindés,,
1454017533,1454017536,0,132119310,False,,residential,,False,55.911,"LINESTRING (-45.8522986 -23.2133955, -45.8518077 -23.2131735)",0.020809275103814737,Rua dos Jaburus,,
