osmid,y,x,street_count,dc,cc,nbc,com,highway,geometry
1446670988,-23.2182371,-45.8540288,4,0.00816326530612245,0.05299402063736845,0.08104685446319358,31.927328274934727,,POINT (-45.8540288 -23.2182371)
1446670989,-23.2140414,-45.8569489,4,0.00816326530612245,0.06152002066649444,0.009963602682129551,31.407930492326507,,POINT (-45.8569489 -23.2140414)
1446671002,-23.2230937,-45.8560897,3,0.006122448979591837,0.040089760229753864,0.00405659196193815,22.1812858027988,,POINT (-45.8560897 -23.2230937)
1446671007,-23.208997,-45.8575321,3,0.006122448979591837,0.07148230081854774,0.1596946605775229,23.61697532515073,,POINT (-45.8575321 -23.208997)
1446671010,-23.2000514,-45.8639063,3,0.006122448979591837,0.044420817408400155,0.004402083941961243,18.377413414300587,,POINT (-45.8639063 -23.2000514)
1446671013,-23.2192006,-45.854189,3,0.006122448979591837,0.04554049505859315,0.02985685071574642,26.09297930995809,,POINT (-45.854189 -23.2192006)
1446671015,-23.203508,-45.8612975,3,0.00816326530612245,0.058330312441827424,0.07826146957363446,23.651195598458177,,POINT (-45.8612975 -23.203508)
1446671018,-23.2055917,-45.8605262,4,0.010204081632653062,0.06559699868609882,0.14430170605207324,29.295168313513294,,POINT (-45.8605262 -23.2055917)
1446671019,-23.2003589,-45.8636959,3,0.006122448979591837,0.046459053939901164,0.004402083941961243,24.1167124124186,,POINT (-45.8636959 -23.2003589)
1446671022,-23.2107427,-45.8569899,3,0.00816326530612245,0.06072824731541998,0.06308778945216605,24.564614155784714,,POINT (-45.8569899 -23.2107427)
1446671028,-23.2098454,-45.8570945,3,0.006122448979591837,0.058860138460131536,0.08667124305878231,21.761326390785555,,POINT (-45.8570945 -23.2098454)
1446674016,-23.2227214,-45.8558953,3,0.006122448979591837,0.041789179988418405,0.005031092191477818,24.834535734399235,,POINT (-45.8558953 -23.2227214)
1446674017,-23.2227145,-45.8561454,5,0.00816326530612245,0.04551916861153003,0.02212345060723676,30.527437559878468,,POINT (-45.8561454 -23.2227145)
1446674039,-23.2220035,-45.8558943,3,0.006122448979591837,0.04016264467939064,0.021939818872334208,24.95892003759856,,POINT (-45.8558943 -23.2220035)
1446748353,-23.218797,-45.8540412,4,0.00816326530612245,0.049908416847946814,0.06701024494887833,32.66794009192027,,POINT (-45.8540412 -23.218797)
1446748354,-23.2185508,-45.8543345,3,0.006122448979591837,0.052163589488602134,0.07892850100385655,25.324170475804557,,POINT (-45.8543345 -23.2185508)
1446748371,-23.2182562,-45.8543399,3,0.006122448979591837,0.05502809819580006,0.07892850100385655,24.745591699780924,,POINT (-45.8543399 -23.2182562)
1446748375,-23.2223495,-45.8558256,3,0.006122448979591837,0.04012285670480526,0.005031092191477818,25.526168156110895,,POINT (-45.8558256 -23.2223495)
1446748386,-23.2223571,-45.8562105,3,0.004081632653061225,0.04550638232821218,0.0,19.357064290889042,,POINT (-45.8562105 -23.2223571)
1453950122,-23.1948681,-45.8642372,3,0.00816326530612245,0.03752089579752228,0.0024787501912830563,11.53546042516373,,POINT (-45.8642372 -23.1948681)
1453950123,-23.1958164,-45.864265,4,0.014285714285714287,0.04048381201710172,0.014440270995923842,25.33584784603981,,POINT (-45.864265 -23.1958164)
1453950293,-23.198817,-45.8639126,3,0.012244897959183675,0.04776493005064433,0.09505481129056939,20.189925719253193,,POINT (-45.8639126 -23.198817)
1453950300,-23.1973561,-45.8639127,4,0.0163265306122449,0.04215893158095993,0.042806365900143965,28.589117577045396,,POINT (-45.8639127 -23.1973561)
1453957511,-23.1959281,-45.8649342,3,0.00816326530612245,0.04206406121389182,0.006009209409735292,15.427430490967023,,POINT (-45.8649342 -23.1959281)
1453957515,-23.196521,-45.8648213,3,0.012244897959183675,0.043875432270949366,0.03300223975070666,21.10281836822695,,POINT (-45.8648213 -23.196521)
1453957518,-23.1983083,-45.8634198,3,0.012244897959183675,0.043899210845028104,0.04151245774383357,21.41463076201086,,POINT (-45.8634198 -23.1983083)
1453958821,-23.1971269,-45.8633836,3,0.012244897959183675,0.04052094074248008,0.027003603077222483,20.13071413033435,,POINT (-45.8633836 -23.1971269)
1453958828,-23.1979287,-45.8625623,3,0.012244897959183675,0.04208591645872065,0.014564222416983047,15.318097498580736,,POINT (-45.8625623 -23.1979287)
1453960044,-23.1960891,-45.863782,3,0.012244897959183675,0.0362152133580705,0.004176926394279593,12.527427336809394,,POINT (-45.863782 -23.1960891)
1453960046,-23.1955296,-45.8622353,1,0.004081632653061225,0.034947016845135986,0.0,5.675977809876618,turning_circle,POINT (-45.8622353 -23.1955296)
1453960056,-23.196516,-45.8636128,3,0.012244897959183675,0.03754408368214029,0.00977379909018829,13.417872499462046,,POINT (-45.8636128 -23.196516)
1453960060,-23.195913,-45.862102,1,0.004081632653061225,0.03618285908764936,0.0,5.91530662708886,turning_circle,POINT (-45.862102 -23.195913)
1453960064,-23.1969251,-45.863447,3,0.012244897959183675,0.038980442995292436,0.017721436222751196,14.944575796278347,,POINT (-45.863447 -23.1969251)
1453960077,-23.1962916,-45.8619327,1,0.004081632653061225,0.037515103301065694,0.0,6.2271487266090855,turning_circle,POINT (-45.8619327 -23.1962916)
1453960082,-23.1973073,-45.8631433,3,0.012244897959183675,0.03897106593419181,0.004296982596719669,15.070176099004389,,POINT (-45.8631433 -23.1973073)
1453960083,-23.1967154,-45.861713,1,0.004081632653061225,0.03750641790903736,0.0,6.247682607691891,turning_circle,POINT (-45.861713 -23.1967154)
1453960087,-23.1976844,-45.8628366,3,0.012244897959183675,0.040453484540145336,0.006766551201257696,14.0709113294405,,POINT (-45.8628366 -23.1976844)
1453960093,-23.1970962,-45.8615041,1,0.004081632653061225,0.03887754285779586,0.0,6.037945536275791,turning_circle,POINT (-45.8615041 -23.1970962)
1453961350,-23.1985889,-45.8640501,3,0.012244897959183675,0.045763480533456316,0.08188778988077848,20.64167015835277,,POINT (-45.8640501 -23.1985889)
1453969481,-23.2000549,-45.863017,3,0.012244897959183675,0.04984699110413396,0.09863970420186767,22.571090479218405,,POINT (-45.863017 -23.2000549)
1453969483,-23.2005558,-45.8624817,4,0.0163265306122449,0.05144032210682748,0.06611332369056853,28.757738313907577,,POINT (-45.8624817 -23.2005558)
1453969491,-23.2015007,-45.8613897,3,0.012244897959183675,0.05359595977782378,0.04972201248518478,23.005005327013166,,POINT (-45.8613897 -23.2015007)
1453969497,-23.2020445,-45.8610896,3,0.010204081632653062,0.051912856576084826,0.00736719874979086,21.591975514873177,,POINT (-45.8610896 -23.2020445)
1453969499,-23.2029493,-45.8606957,4,0.0163265306122449,0.056889636341484966,0.09836601150469822,31.70785543659542,mini_roundabout,POINT (-45.8606957 -23.2029493)
1453969511,-23.1994463,-45.8614324,3,0.012244897959183675,0.05012460429716441,0.05144498449768765,21.42014033239118,,POINT (-45.8614324 -23.1994463)
1453969527,-23.2005985,-45.8633634,3,0.006122448979591837,0.04472742161469778,0.024565931543520127,24.752780235830112,traffic_signals,POINT (-45.8633634 -23.2005985)
1453969529,-23.2006684,-45.863259,3,0.006122448979591837,0.046799052793963035,0.024565931543520127,21.973479895519077,,POINT (-45.863259 -23.2006684)
1453969532,-23.2002814,-45.8617754,3,0.012244897959183675,0.04914634070839378,0.003341804246578142,22.599522810516422,,POINT (-45.8617754 -23.2002814)
1453969533,-23.1999856,-45.861014,3,0.012244897959183675,0.04785428941170796,0.0020328296054682,20.9354431775761,,POINT (-45.861014 -23.1999856)
1453969534,-23.1998786,-45.8607385,3,0.012244897959183675,0.04573333614993,0.0003774188612050137,20.43256921478333,,POINT (-45.8607385 -23.1998786)
1453969535,-23.1994979,-45.8597444,3,0.012244897959183675,0.04969408622344643,0.0028806219494018088,20.92905645657829,,POINT (-45.8597444 -23.1994979)
1453969544,-23.1993769,-45.8594474,3,0.012244897959183675,0.05223647498552301,0.06005248206441432,23.064657516318885,,POINT (-45.8594474 -23.1993769)
1453969558,-23.2008418,-45.8603998,3,0.012244897959183675,0.051851932493898016,0.012472715749827914,22.98527600174545,,POINT (-45.8603998 -23.2008418)
1453969560,-23.2012966,-45.8606107,3,0.012244897959183675,0.049633186607976526,0.004885546168744581,21.047600719704292,,POINT (-45.8606107 -23.2012966)
1453969565,-23.2008329,-45.8611533,3,0.012244897959183675,0.047732092247623856,0.0025540489806947808,20.857938725801223,,POINT (-45.8611533 -23.2008329)
1453969576,-23.2020581,-45.8619612,3,0.00816326530612245,0.05595948914971861,0.07161917718843903,22.433315854932324,,POINT (-45.8619612 -23.2020581)
1453969591,-23.2012756,-45.8593589,3,0.012244897959183675,0.052225248577832166,0.01552988620364269,19.045106147410223,,POINT (-45.8593589 -23.2012756)
1453969592,-23.2016957,-45.8587385,3,0.012244897959183675,0.05429652142389745,0.02520613898821316,20.338765034474047,,POINT (-45.8587385 -23.2016957)
1453977234,-23.1999246,-45.8587521,1,0.004081632653061225,0.04962811837693312,0.0,7.065234602415564,,POINT (-45.8587521 -23.1999246)
1453977242,-23.204063,-45.859968,3,0.012244897959183675,0.059356150862885454,0.13063917202105207,25.979679053481902,,POINT (-45.859968 -23.204063)
1453977246,-23.2043934,-45.8595671,4,0.0163265306122449,0.06179379062495945,0.14957716897983891,31.244187470079726,,POINT (-45.8595671 -23.2043934)
1453977252,-23.2060502,-45.8586613,3,0.012244897959183675,0.06407490616549849,0.0946947629913595,26.13296309925697,,POINT (-45.8586613 -23.2060502)
1453977291,-23.202825,-45.8583367,4,0.0163265306122449,0.054060974779233155,0.02704222397462703,29.952882206351674,,POINT (-45.8583367 -23.202825)
1453977294,-23.2018654,-45.8575353,3,0.00816326530612245,0.046001719192172844,0.0029649205179406598,21.138411268489545,,POINT (-45.8575353 -23.2018654)
1453977295,-23.2014554,-45.8572117,3,0.012244897959183675,0.04796290962847193,0.006287298658512851,23.898788847686063,,POINT (-45.8572117 -23.2014554)
1453977296,-23.2006962,-45.856577,3,0.012244897959183675,0.04611083142934593,0.007541736254722879,25.394344645380368,,POINT (-45.856577 -23.2006962)
1453977301,-23.2036041,-45.8596371,3,0.012244897959183675,0.05658495322683736,0.04147554543716639,22.088994739973245,,POINT (-45.8596371 -23.2036041)
1453977303,-23.2025477,-45.8587901,3,0.012244897959183675,0.05418755304552415,0.027660416007621442,23.626158138399465,,POINT (-45.8587901 -23.2025477)
1453977304,-23.2018751,-45.8582457,3,0.012244897959183675,0.051996165963978394,0.025480932307302414,23.637786093356773,,POINT (-45.8582457 -23.2018751)
