osmid,y,x,highway,street_count,dc,cc,nbc,vul,ref,geometry
42446266,40.7433005,-73.9840243,traffic_signals,4,0.005305039787798408,0.05987882623983179,0.05611855868307701,0.0011510575094273035,,POINT (-73.9840243 40.7433005)
42446270,40.7426439,-73.9824628,traffic_signals,4,0.005305039787798408,0.05973286625320027,0.025618819634472243,0.00044284526345950154,,POINT (-73.9824628 40.7426439)
42446275,40.7419683,-73.9808564,traffic_signals,4,0.005305039787798408,0.05740705305875464,0.017032829745013373,0.00036489706831438457,,POINT (-73.9808564 40.7419683)
42446293,40.7400362,-73.9762474,traffic_signals,3,0.003978779840848806,0.052515659903511945,0.009957480450155442,6.386028085596482e-05,,POINT (-73.9762474 40.7400362)
42446353,40.7597993,-73.9762894,traffic_signals,4,0.005305039787798408,0.044582302999643886,0.01176434715481486,-0.00015999804743293167,,POINT (-73.9762894 40.7597993)
42446488,40.7522048,-73.9818235,traffic_signals,4,0.005305039787798408,0.06345583621879843,0.04423974826366385,0.0015600037607781084,,POINT (-73.9818235 40.7522048)
42446504,40.758346,-73.9964055,traffic_signals,4,0.005305039787798408,0.05353638012764228,0.02068178856002483,0.001253800296886732,,POINT (-73.9964055 40.758346)
42446506,40.758846,-73.9975781,traffic_signals,4,0.005305039787798408,0.04948070671315441,0.007524834804072851,0.0004985645345327339,,POINT (-73.9975781 40.758846)
42446521,40.733922,-73.992792,traffic_signals,4,0.002652519893899204,0.03670102307567648,0.0007076028335816769,-0.0007288292043309186,,POINT (-73.992792 40.733922)
42446668,40.7539186,-73.9996344,traffic_signals,4,0.005305039787798408,0.05298157830569773,0.014474198462514491,0.0005875394623324093,,POINT (-73.9996344 40.7539186)
42446701,40.747774,-73.9850381,traffic_signals,4,0.005305039787798408,0.06516063724686627,0.060732422403523875,0.0008982429500475148,,POINT (-73.9850381 40.747774)
42446875,40.7352035,-73.98579,traffic_signals,4,0.007957559681697613,0.04419140039887592,0.019909131962328668,-2.218863836201652e-05,,POINT (-73.98579 40.7352035)
42446879,40.7345982,-73.9843469,,3,0.003978779840848806,0.041412698707128416,0.003989347649191034,-0.00035542471260691804,,POINT (-73.9843469 40.7345982)
42446885,40.7339281,-73.9827492,,3,0.001326259946949602,0.0,0.0,-0.0007158444820209412,,POINT (-73.9827492 40.7339281)
42446925,40.7395123,-73.9847532,traffic_signals,4,0.007957559681697613,0.054935212570680556,0.03531873462458964,0.0006683371330509488,,POINT (-73.9847532 40.7395123)
42446932,40.7420239,-73.9829135,traffic_signals,4,0.005305039787798408,0.05740705305875464,0.02859024811337523,0.0003878383010090366,,POINT (-73.9829135 40.7420239)
42446933,40.744495,-73.9811045,traffic_signals,4,0.005305039787798408,0.0604390125713832,0.03478894253404437,0.0006306006111464979,,POINT (-73.9811045 40.744495)
42446934,40.7451153,-73.9806499,traffic_signals,4,0.005305039787798408,0.06308965818664095,0.03088200575800235,0.0006875674873760576,,POINT (-73.9806499 40.7451153)
42446935,40.7457353,-73.9801966,traffic_signals,4,0.005305039787798408,0.06231514466979337,0.04591095500122674,0.0021580330321070984,,POINT (-73.9801966 40.7457353)
42446941,40.7476825,-73.9787824,traffic_signals,4,0.005305039787798408,0.06329757814325497,0.03941179751073587,0.0007812963687138143,,POINT (-73.9787824 40.7476825)
