osmid,y,x,highway,street_count,dc,cc,nbc,vul,ref,geometry
42421877,40.7328569,-73.9959291,traffic_signals,4,0.004405286343612335,0.034634324212757014,0.02132413728476171,-1.918544223848007e-05,,POINT (-73.9959291 40.7328569)
42421889,40.7341463,-73.9991816,traffic_signals,4,0.004405286343612335,0.033547682041621396,0.029457304971742485,-2.252214528955649e-05,,POINT (-73.9991816 40.7341463)
42422509,40.7381466,-73.9736517,,3,0.0033039647577092516,0.04131545035901079,0.0411795277262901,0.00209573633941443,,POINT (-73.9736517 40.7381466)
42422899,40.7456883,-73.9721236,traffic_signals,4,0.004405286343612335,0.05303874488831841,0.014293235776756324,0.0004543680635838626,,POINT (-73.9721236 40.7456883)
42423020,40.7460792,-73.9749383,traffic_signals,5,0.005506607929515419,0.05431457932488726,0.03120056311700648,0.0017651173693463838,,POINT (-73.9749383 40.7460792)
42423564,40.7589831,-73.9645095,traffic_signals,3,0.0033039647577092516,0.03554792904690838,0.0018658403911051185,-0.0004888092572609119,,POINT (-73.9645095 40.7589831)
42423565,40.7596426,-73.9640002,traffic_signals,4,0.0033039647577092516,0.03447723798857372,0.0008388624933983398,-0.0006425428582605873,,POINT (-73.9640002 40.7596426)
42423774,40.738339,-73.9738156,,3,0.0033039647577092516,0.048104209271194555,0.016458831279080568,0.0009697963016903936,,POINT (-73.9738156 40.738339)
42423832,40.7587817,-73.998505,,3,0.0033039647577092516,0.04549677653070334,0.0004044118767769103,3.583431816623521e-05,,POINT (-73.998505 40.7587817)
42423836,40.7593876,-73.9969538,,3,0.0033039647577092516,0.04704594865495471,0.0030529454490970265,2.3242268571168908e-05,,POINT (-73.9969538 40.7593876)
42423847,40.7588687,-73.9992001,,3,0.0022026431718061676,0.04826667777730793,0.0,-0.0001285915557827618,,POINT (-73.9992001 40.7588687)
42423885,40.7577433,-73.9968456,traffic_signals,4,0.004405286343612335,0.05146648820485649,0.013557609142986671,0.0014383398275496183,,POINT (-73.9968456 40.7577433)
42424089,40.7606212,-73.9643559,traffic_signals,5,0.004405286343612335,0.03408508067397273,0.004499412561912701,0.00010336330542678679,,POINT (-73.9643559 40.7606212)
42424789,40.7576654,-73.9948115,traffic_signals,4,0.004405286343612335,0.048466700315539915,0.015222671478985624,0.0020454218470727864,,POINT (-73.9948115 40.7576654)
42426816,40.7472955,-73.9758273,traffic_signals,4,0.004405286343612335,0.047784723894147174,0.003611175029359015,0.0002631714692485013,,POINT (-73.9758273 40.7472955)
42426851,40.74693,-73.9692725,,3,0.0033039647577092516,0.051830963945501386,0.02126495036944213,0.001196530377466341,,POINT (-73.9692725 40.74693)
42426865,40.7374172,-73.974504,motorway_junction,3,0.0022026431718061676,0.04584928387035226,0.016466116758149386,0.00045360491916427727,7,POINT (-73.974504 40.7374172)
42426875,40.7369776,-73.9749044,,3,0.0033039647577092516,0.046936708836096463,0.013349587374064718,0.00026562551560469877,,POINT (-73.9749044 40.7369776)
42427369,40.7396792,-73.9909583,traffic_signals,4,0.004405286343612335,0.04854984785425246,0.030547342377252557,0.00021137686515350156,,POINT (-73.9909583 40.7396792)
42427371,40.7410305,-73.9941671,traffic_signals,4,0.004405286343612335,0.04626402863208069,0.06588200254716449,0.0003208110004196531,,POINT (-73.9941671 40.7410305)
42427374,40.742228,-73.997007,traffic_signals,4,0.004405286343612335,0.04695488022937408,0.03581276705370289,0.0003820400714641549,,POINT (-73.997007 40.742228)
42427381,40.7434264,-73.9998513,traffic_signals,4,0.004405286343612335,0.04478746515231656,0.019958152023758124,3.6805162354496686e-05,,POINT (-73.9998513 40.7434264)
42427386,40.7446399,-74.0027323,traffic_signals,4,0.004405286343612335,0.04508476392264419,0.02385862762311119,0.0004949093931595514,,POINT (-74.0027323 40.7446399)
42427390,40.745816,-74.005535,traffic_signals,4,0.0033039647577092516,0.04100218243153254,0.006080501477485036,-0.00025768685594648445,,POINT (-74.005535 40.745816)
42427423,40.7435682,-73.9923179,traffic_signals,4,0.004405286343612335,0.05127377638768648,0.05925749592722373,0.0004755998723930256,,POINT (-73.9923179 40.7435682)
42427426,40.744765,-73.9951595,traffic_signals,4,0.004405286343612335,0.05056528823271666,0.028362494029493483,0.0003779303484167935,,POINT (-73.9951595 40.744765)
42427427,40.7459612,-73.998,traffic_signals,4,0.004405286343612335,0.04932553970644392,0.025739562587523246,0.00027797745182249456,,POINT (-73.998 40.7459612)
42427477,40.7471747,-74.0008813,traffic_signals,4,0.004405286343612335,0.048778580260115646,0.03995463367103448,0.001092982700076667,,POINT (-74.0008813 40.7471747)
42427483,40.748355,-74.003684,traffic_signals,4,0.004405286343612335,0.045541851165503314,0.01556289731614426,0.00013954619990368106,,POINT (-74.003684 40.748355)
42427762,40.7636536,-73.9734832,traffic_signals,4,0.0033039647577092516,0.0011013215859030838,0.0010746081626507487,0.0008212365908304719,,POINT (-73.9734832 40.7636536)
42427764,40.7639136,-73.9741072,traffic_signals,3,0.0011013215859030838,0.0,0.0,-0.0007592726492470089,,POINT (-73.9741072 40.7639136)
42427786,40.745301,-73.986846,traffic_signals,4,0.004405286343612335,0.05663717074231573,0.056760659404925064,0.0007614470924335444,,POINT (-73.986846 40.745301)
42427787,40.7460483,-73.9886101,traffic_signals,4,0.004405286343612335,0.055179461161270815,0.009251491440263607,0.00042974444969081494,,POINT (-73.9886101 40.7460483)
42427797,40.7466658,-73.9900676,traffic_signals,4,0.004405286343612335,0.05551138939631965,0.03291362347763995,0.0007147974847868394,,POINT (-73.9900676 40.7466658)
42427805,40.7478717,-73.9929242,traffic_signals,4,0.004405286343612335,0.05583264431325218,0.045824948848309795,0.0005826723905648435,,POINT (-73.9929242 40.7478717)
42427812,40.7490537,-73.9957298,traffic_signals,4,0.004405286343612335,0.0539521599788582,0.054238572706068994,0.0006236593181288475,,POINT (-73.9957298 40.7490537)
42427821,40.7514485,-74.0014254,traffic_signals,4,0.004405286343612335,0.05050212298062654,0.018839621707545943,0.000746197263112726,,POINT (-74.0014254 40.7514485)
42427824,40.7526474,-74.0042757,traffic_signals,4,0.0033039647577092516,0.049607992837870325,0.028530733493057726,0.00022681840011803218,,POINT (-74.0042757 40.7526474)
42428170,40.7371276,-73.9903368,traffic_signals,3,0.0033039647577092516,0.04547598636388198,0.015417359060738456,0.00017969662290651282,,POINT (-73.9903368 40.7371276)
42428174,40.7378047,-73.9901393,traffic_signals,4,0.004405286343612335,0.04727912175905289,0.025479459876753395,0.00017486305350986056,,POINT (-73.9901393 40.7378047)
42428179,40.7384929,-73.9899534,traffic_signals,4,0.004405286343612335,0.04834251164032074,0.03479505269834557,0.0003176019041804836,,POINT (-73.9899534 40.7384929)
42428183,40.7391754,-73.9897504,traffic_signals,4,0.004405286343612335,0.05009684247520581,0.039211465285686434,0.00036676421436385317,,POINT (-73.9897504 40.7391754)
42428192,40.7398661,-73.9895652,traffic_signals,4,0.004405286343612335,0.05113172665787237,0.052148796361443074,0.00048799320934767205,,POINT (-73.9895652 40.7398661)
42428198,40.7406183,-73.9894381,traffic_signals,4,0.004405286343612335,0.05256260459554933,0.06388007994752079,0.0019651231439738763,,POINT (-73.9894381 40.7406183)
42428201,40.7413643,-73.9891378,traffic_signals,4,0.006607929515418503,0.054464407841115774,0.08147432485023211,0.0035442922746664104,,POINT (-73.9891378 40.7413643)
42428206,40.7422186,-73.9891071,traffic_signals,3,0.0033039647577092516,0.050683015308179376,0.002184600198814435,0.0001404363482370598,,POINT (-73.9891071 40.7422186)
42428212,40.7430428,-73.9891631,traffic_signals,3,0.0033039647577092516,0.047485384497304814,0.0021909393606890206,0.00011805310075658628,,POINT (-73.9891631 40.7430428)
42428220,40.7445363,-73.9888917,traffic_signals,3,0.0033039647577092516,0.05403801091129226,0.005149777189284361,0.0002178191747031905,,POINT (-73.9888917 40.7445363)
42428223,40.7452886,-73.9887531,traffic_signals,4,0.004405286343612335,0.05551138939631965,0.006213634695428688,0.00032473612217175514,,POINT (-73.9887531 40.7452886)
42428227,40.7467961,-73.9884727,traffic_signals,4,0.004405286343612335,0.056340247490033364,0.011599338579252673,0.00046888193256856657,,POINT (-73.9884727 40.7467961)
42428232,40.7475458,-73.9883326,traffic_signals,4,0.004405286343612335,0.05564965845747986,0.006524964980879147,0.0004735046184667175,,POINT (-73.9883326 40.7475458)
42428253,40.7506824,-73.9878205,traffic_signals,3,0.0033039647577092516,0.057629051685264235,0.0031433264432013477,0.00025602960896284983,,POINT (-73.9878205 40.7506824)
42428258,40.751444,-73.9876732,traffic_signals,4,0.004405286343612335,0.0550863735678246,0.006352850426819762,0.0004074352208317643,,POINT (-73.9876732 40.751444)
42428264,40.7521844,-73.9875229,traffic_signals,4,0.004405286343612335,0.056803906692580806,0.008905572676840194,0.00034619777479916457,,POINT (-73.9875229 40.7521844)
42428268,40.7528837,-73.9873365,traffic_signals,4,0.004405286343612335,0.05544613306082241,0.011761790086374495,0.00042654050134042994,,POINT (-73.9873365 40.7528837)
42428272,40.7536222,-73.9870696,traffic_signals,3,0.0033039647577092516,0.055424415029854596,0.010292011115480811,0.0003815448700303223,,POINT (-73.9870696 40.7536222)
42428277,40.7543353,-73.9868976,traffic_signals,3,0.0033039647577092516,0.05427638341818902,0.006920561841628982,0.0006081263883969585,,POINT (-73.9868976 40.7543353)
42428283,40.7550539,-73.9866712,traffic_signals,4,0.004405286343612335,0.05519022228611537,0.004903486560593804,0.0002488555157631984,,POINT (-73.9866712 40.7550539)
42428287,40.7558193,-73.9864249,traffic_signals,3,0.005506607929515419,0.056258113407150805,0.017519158579299133,0.00038486502419310967,,POINT (-73.9864249 40.7558193)
42428297,40.7579634,-73.9855335,traffic_signals,4,0.004405286343612335,0.05196102511948789,0.03567714392427978,0.00045192498713100934,,POINT (-73.9855335 40.7579634)
42428303,40.759438,-73.9851371,traffic_signals,3,0.0033039647577092516,0.04769881394613814,0.0034673967830530835,-1.6567851998724897e-05,,POINT (-73.9851371 40.759438)
42428305,40.7601131,-73.9848206,traffic_signals,4,0.004405286343612335,0.04649458868714747,0.005834727971705402,1.6800182841996994e-05,,POINT (-73.9848206 40.7601131)
42428307,40.760804,-73.9845206,traffic_signals,4,0.004405286343612335,0.04573320348132475,0.006266311049164623,2.094370118451737e-05,,POINT (-73.9845206 40.760804)
42428308,40.7614503,-73.9840983,traffic_signals,4,0.004405286343612335,0.0434000199073363,0.005975524284685484,-9.019594985132968e-05,,POINT (-73.9840983 40.7614503)
42428310,40.7620858,-73.9836782,traffic_signals,4,0.004405286343612335,0.0426800316422337,0.005132339328848251,-0.00016279015795808545,,POINT (-73.9836782 40.7620858)
42428312,40.7627381,-73.9832608,traffic_signals,4,0.004405286343612335,0.04044355894756634,0.004269509748739235,-0.0002634328824542962,,POINT (-73.9832608 40.7627381)
42428313,40.763382,-73.9829033,traffic_signals,4,0.004405286343612335,0.03939268696303419,0.0016552371212917433,-0.0002795928402788189,,POINT (-73.9829033 40.763382)
42428315,40.764058,-73.9825176,traffic_signals,4,0.0022026431718061676,0.0,0.0,-0.0005200703384150348,,POINT (-73.9825176 40.764058)
42428483,40.732449,-73.991289,traffic_signals,3,0.0022026431718061676,0.03781697948451281,0.007384617878602674,-0.00038913102311109016,,POINT (-73.991289 40.732449)
42428489,40.733214,-73.991114,traffic_signals,4,0.004405286343612335,0.039350692441590396,0.03429341150237344,6.958551661547488e-05,,POINT (-73.991114 40.733214)
42428491,40.7339814,-73.990953,traffic_signals,4,0.004405286343612335,0.040420452743635156,0.023784652237138517,0.00013012943515213371,,POINT (-73.990953 40.7339814)
42428493,40.7347874,-73.9907352,traffic_signals,4,0.006607929515418503,0.041789288709751564,0.022677927592059936,0.0005160191119782447,,POINT (-73.9907352 40.7347874)
42429373,40.735313,-73.994118,traffic_signals,4,0.004405286343612335,0.03955972179429257,0.03965715877896343,0.00017818345066520226,,POINT (-73.994118 40.735313)
42429374,40.736668,-73.997341,traffic_signals,4,0.004405286343612335,0.038471596403267756,0.04967382788387579,0.0003371912892602873,,POINT (-73.997341 40.736668)
42429375,40.7378614,-74.0001742,traffic_signals,4,0.004405286343612335,0.038991053064540857,0.04700674283381318,0.0011720829113465168,,POINT (-74.0001742 40.7378614)
42429378,40.7387436,-74.0024001,traffic_signals,4,0.005506607929515419,0.037692736167080125,0.017172407445919035,0.0005061718272177271,,POINT (-74.0024001 40.7387436)
42429388,40.7390953,-74.0030301,,3,0.0033039647577092516,0.033201329217758896,0.008929345394699438,-0.00039893907591375424,,POINT (-74.0030301 40.7390953)
42429390,40.739418,-74.003865,,4,0.005506607929515419,0.035558351039843894,0.006083346288045733,-0.00034837587441950403,,POINT (-74.003865 40.739418)
42429394,40.7400297,-74.0053043,traffic_signals,4,0.004405286343612335,0.03662760211516082,0.009657881424254057,0.0002707671179442622,,POINT (-74.0053043 40.7400297)
42429657,40.7385111,-73.9918061,traffic_signals,4,0.004405286343612335,0.04588397500012499,0.03843953681280118,0.00016962123584557897,,POINT (-73.9918061 40.7385111)
42429659,40.73986,-73.995018,traffic_signals,4,0.004405286343612335,0.04358270992953351,0.0658741666639116,0.0002740572834589162,,POINT (-73.995018 40.73986)
42429661,40.741056,-73.997862,traffic_signals,4,0.004405286343612335,0.04447541460670086,0.03874103011250213,0.000351835973385118,,POINT (-73.997862 40.741056)
42429662,40.7422581,-74.0006951,traffic_signals,4,0.004405286343612335,0.04225308263710311,0.020340978378764644,1.0040939038946357e-05,,POINT (-74.0006951 40.7422581)
42429663,40.7434761,-74.0035806,traffic_signals,4,0.0033039647577092516,0.04281131508382395,0.01731062575440438,0.0006955785621432649,,POINT (-74.0035806 40.7434761)
42429874,40.743451,-73.988194,traffic_signals,4,0.004405286343612335,0.055613205124283555,0.11291000128105323,0.00527167520050944,,POINT (-73.988194 40.743451)
42429876,40.7427711,-73.9865977,traffic_signals,4,0.004405286343612335,0.05395558877834844,0.040119870264443414,0.0014190186857151522,,POINT (-73.9865977 40.7427711)
42429888,40.7420643,-73.9849234,traffic_signals,4,0.004405286343612335,0.05381877587494851,0.0499729452613418,0.0013739230466022932,,POINT (-73.9849234 40.7420643)
42429890,40.7414058,-73.9833636,traffic_signals,4,0.004405286343612335,0.053706426456687294,0.019767555804646973,0.001002204039876165,,POINT (-73.9833636 40.7414058)
42429896,40.7407284,-73.981759,traffic_signals,4,0.004405286343612335,0.05236161276842931,0.017570349325428423,0.0010411506160959779,,POINT (-73.981759 40.7407284)
42429900,40.7397948,-73.9795312,traffic_signals,4,0.005506607929515419,0.05149770650414368,0.03007936147395695,0.0008101941567601016,,POINT (-73.9795312 40.7397948)
42429910,40.7392336,-73.9781918,,3,0.005506607929515419,0.05090790846239208,0.014692686116568205,0.0004780662439838938,,POINT (-73.9781918 40.7392336)
42429918,40.738796,-73.977148,traffic_signals,4,0.005506607929515419,0.0519070181845997,0.022030408872885866,0.0013364472627271442,,POINT (-73.977148 40.738796)
42429980,40.764057,-73.9647558,traffic_signals,4,0.0011013215859030838,0.030958054235120987,0.0,-0.000964165056084588,,POINT (-73.9647558 40.764057)
42430233,40.732315,-74.000511,traffic_signals,4,0.0022026431718061676,0.028068608107492073,0.005292640347815711,-0.0005203007279850268,,POINT (-74.000511 40.732315)
42430235,40.732929,-74.000066,traffic_signals,4,0.004405286343612335,0.02938397499142743,0.008475585203215142,-0.00017690169960662793,,POINT (-74.000066 40.732929)
42430237,40.7336634,-73.9995234,traffic_signals,4,0.005506607929515419,0.03225282792338688,0.012518823711990904,-9.333031763673248e-05,,POINT (-73.9995234 40.7336634)
42430241,40.734784,-73.998714,traffic_signals,4,0.004405286343612335,0.03331990539353661,0.030833560261684333,0.0010659877179745709,,POINT (-73.998714 40.734784)
