osmid,y,x,highway,street_count,dc,cc,nbc,vul,ref,geometry
42421877,40.7328569,-73.9959291,traffic_signals,4,0.002421307506053269,0.034572207078624934,0.014352545591508135,-0.0007081623585020734,,POINT (-73.9959291 40.7328569)
42421889,40.7341463,-73.9991816,traffic_signals,4,0.004842615012106538,0.033445029597504436,0.016691675388265045,-0.0003304606871217018,,POINT (-73.9991816 40.7341463)
42422509,40.7381466,-73.9736517,,3,0.0036319612590799033,0.04254866931026059,0.0395591631777889,0.002056874125284855,,POINT (-73.9736517 40.7381466)
42422899,40.7456883,-73.9721236,traffic_signals,4,0.004842615012106538,0.055474732506775946,0.014749488006524656,0.00047806812500668865,,POINT (-73.9721236 40.7456883)
42423020,40.7460792,-73.9749383,traffic_signals,5,0.006053268765133173,0.057106103572447046,0.03259033420925673,0.002005096483005152,,POINT (-73.9749383 40.7460792)
42423774,40.738339,-73.9738156,,3,0.0036319612590799033,0.050182594229580296,0.01715630201994241,0.0008120730239983923,,POINT (-73.9738156 40.738339)
42423832,40.7587817,-73.998505,,3,0.0036319612590799033,0.04752450090583986,0.0004348590120254327,3.263292459230487e-05,,POINT (-73.998505 40.7587817)
42423836,40.7593876,-73.9969538,,3,0.0036319612590799033,0.049189693499392007,0.0033910147394564973,1.6470709416317994e-05,,POINT (-73.9969538 40.7593876)
42423847,40.7588687,-73.9992001,,3,0.002421307506053269,0.050594034191136096,0.0,-0.00014916409995617948,,POINT (-73.9992001 40.7588687)
42423885,40.7577433,-73.9968456,traffic_signals,4,0.004842615012106538,0.0541209398111031,0.014258873425595377,0.001597578430888106,,POINT (-73.9968456 40.7577433)
42424789,40.7576654,-73.9948115,traffic_signals,4,0.004842615012106538,0.050836183630851205,0.016639978850612417,0.0022418498945385498,,POINT (-73.9948115 40.7576654)
42426816,40.7472955,-73.9758273,traffic_signals,4,0.004842615012106538,0.04980162270081984,0.004066248768384004,0.00028797476920292285,,POINT (-73.9758273 40.7472955)
42426851,40.74693,-73.9692725,,3,0.0036319612590799033,0.053670707173279555,0.02066516763328946,0.001889079812022775,,POINT (-73.9692725 40.74693)
42426865,40.7374172,-73.974504,motorway_junction,3,0.002421307506053269,0.04774851280416852,0.017165106774509886,0.00030192506367762663,7,POINT (-73.974504 40.7374172)
42426875,40.7369776,-73.9749044,,3,0.0036319612590799033,0.048601695668992105,0.013935221840680783,0.00022978261046705596,,POINT (-73.9749044 40.7369776)
42427369,40.7396792,-73.9909583,traffic_signals,4,0.004842615012106538,0.05009885995606156,0.030614930780386955,0.00018752696220181007,,POINT (-73.9909583 40.7396792)
42427371,40.7410305,-73.9941671,traffic_signals,4,0.004842615012106538,0.04754494401823199,0.06484086343190014,0.0002898445929283275,,POINT (-73.9941671 40.7410305)
42427374,40.742228,-73.997007,traffic_signals,4,0.004842615012106538,0.048423822085190193,0.03518268144560515,0.00033848937887531646,,POINT (-73.997007 40.742228)
42427381,40.7434264,-73.9998513,traffic_signals,4,0.004842615012106538,0.04597140544345746,0.022135746828655198,-3.0431390986710375e-05,,POINT (-73.9998513 40.7434264)
42427386,40.7446399,-74.0027323,traffic_signals,4,0.0036319612590799033,0.046452867351106875,0.01804766858965898,0.0003944735398044269,,POINT (-74.0027323 40.7446399)
42427423,40.7435682,-73.9923179,traffic_signals,4,0.004842615012106538,0.05328603657579188,0.05900374499893264,0.0004912456927753268,,POINT (-73.9923179 40.7435682)
42427426,40.744765,-73.9951595,traffic_signals,4,0.004842615012106538,0.05262507994036343,0.028152216421691356,0.0003810478836460592,,POINT (-73.9951595 40.744765)
42427427,40.7459612,-73.998,traffic_signals,4,0.004842615012106538,0.05119960883028472,0.02513968456650855,0.00025853423543357936,,POINT (-73.998 40.7459612)
42427477,40.7471747,-74.0008813,traffic_signals,4,0.004842615012106538,0.05070081417388784,0.03563358970021432,0.0010145623188005434,,POINT (-74.0008813 40.7471747)
42427483,40.748355,-74.003684,traffic_signals,4,0.0036319612590799033,0.046235515034076705,0.010179527083798694,-0.00011371730730538995,,POINT (-74.003684 40.748355)
42427786,40.745301,-73.986846,traffic_signals,4,0.004842615012106538,0.05988343324910641,0.05765213566437832,0.0008448513458039502,,POINT (-73.986846 40.745301)
42427787,40.7460483,-73.9886101,traffic_signals,4,0.004842615012106538,0.05825240174877629,0.010545293634778049,0.0004773486041223551,,POINT (-73.9886101 40.7460483)
42427797,40.7466658,-73.9900676,traffic_signals,4,0.004842615012106538,0.058383100428939586,0.03488117130600403,0.0007907510461269964,,POINT (-73.9900676 40.7466658)
42427805,40.7478717,-73.9929242,traffic_signals,4,0.004842615012106538,0.05882746313755472,0.0469915807584251,0.0006446586474898817,,POINT (-73.9929242 40.7478717)
42427812,40.7490537,-73.9957298,traffic_signals,4,0.004842615012106538,0.056699624915408996,0.055196570765871256,0.0006925614180433501,,POINT (-73.9957298 40.7490537)
42427821,40.7514485,-74.0014254,traffic_signals,4,0.004842615012106538,0.05289250191986931,0.018482472941284106,0.0008145848930391422,,POINT (-74.0014254 40.7514485)
42427824,40.7526474,-74.0042757,traffic_signals,4,0.0036319612590799033,0.051880137956758894,0.027688813721383702,0.00010768362363680134,,POINT (-74.0042757 40.7526474)
42428170,40.7371276,-73.9903368,traffic_signals,3,0.0036319612590799033,0.046714166467318005,0.017907594633763728,0.00015399126594476908,,POINT (-73.9903368 40.7371276)
42428174,40.7378047,-73.9901393,traffic_signals,4,0.004842615012106538,0.04865015803535779,0.026849729114162158,0.0001390982998181648,,POINT (-73.9901393 40.7378047)
42428179,40.7384929,-73.9899534,traffic_signals,4,0.004842615012106538,0.04994500549170513,0.036664836780661875,0.0003058900857552774,,POINT (-73.9899534 40.7384929)
42428183,40.7391754,-73.9897504,traffic_signals,4,0.004842615012106538,0.051849125653251275,0.0395691420931748,0.0003749578214220367,,POINT (-73.9897504 40.7391754)
42428192,40.7398661,-73.9895652,traffic_signals,4,0.004842615012106538,0.053162655668438516,0.0535080930665616,0.0005224611776579596,,POINT (-73.9895652 40.7398661)
42428198,40.7406183,-73.9894381,traffic_signals,4,0.004842615012106538,0.0547203445840005,0.06403220140050568,0.002133270674117084,,POINT (-73.9894381 40.7406183)
42428201,40.7413643,-73.9891378,traffic_signals,4,0.007263922518159807,0.056885552418228603,0.08285066404278081,0.0038674680701640575,,POINT (-73.9891378 40.7413643)
42428206,40.7422186,-73.9891071,traffic_signals,3,0.0036319612590799033,0.052689014297742386,0.002256931387621053,0.00012951914621700308,,POINT (-73.9891071 40.7422186)
42428212,40.7430428,-73.9891631,traffic_signals,3,0.0036319612590799033,0.049507891668908614,0.0024822704917633093,0.00010675311227940268,,POINT (-73.9891631 40.7430428)
42428220,40.7445363,-73.9888917,traffic_signals,3,0.0036319612590799033,0.05680690116688627,0.0059506216760190234,0.00023133509827321736,,POINT (-73.9888917 40.7445363)
42428223,40.7452886,-73.9887531,traffic_signals,4,0.004842615012106538,0.058383100428939586,0.006795422855915877,0.00035483139682555284,,POINT (-73.9887531 40.7452886)
42428227,40.7467961,-73.9884727,traffic_signals,4,0.004842615012106538,0.05944566218667005,0.012743683687347004,0.000509042388357372,,POINT (-73.9884727 40.7467961)
42428232,40.7475458,-73.9883326,traffic_signals,4,0.004842615012106538,0.05885851133494316,0.007538924237477267,0.0005328995497978487,,POINT (-73.9883326 40.7475458)
42428253,40.7506824,-73.9878205,traffic_signals,3,0.0036319612590799033,0.061073418544464964,0.003463650886077062,0.00029015160918862575,,POINT (-73.9878205 40.7506824)
42428258,40.751444,-73.9876732,traffic_signals,4,0.004842615012106538,0.058217647537873896,0.007139062668583973,0.0004640883774951044,,POINT (-73.9876732 40.751444)
42428264,40.7521844,-73.9875229,traffic_signals,4,0.004842615012106538,0.060104745598656535,0.009996584628884985,0.00039290621330020795,,POINT (-73.9875229 40.7521844)
42428268,40.7528837,-73.9873365,traffic_signals,4,0.004842615012106538,0.058584648092709274,0.013151469781082406,0.00048209951827365614,,POINT (-73.9873365 40.7528837)
42428272,40.7536222,-73.9870696,traffic_signals,3,0.0036319612590799033,0.05850561611596726,0.011689985218382888,0.00042861288443830236,,POINT (-73.9870696 40.7536222)
42428277,40.7543353,-73.9868976,traffic_signals,3,0.0036319612590799033,0.05711028135455053,0.007683893839678886,0.0006835831865432259,,POINT (-73.9868976 40.7543353)
42428283,40.7550539,-73.9866712,traffic_signals,4,0.004842615012106538,0.058018612845436725,0.00547316781568799,0.0002676933525905144,,POINT (-73.9866712 40.7550539)
42428287,40.7558193,-73.9864249,traffic_signals,3,0.006053268765133173,0.059184263520496674,0.019940814444793762,0.000408442325875173,,POINT (-73.9864249 40.7558193)
42428297,40.7579634,-73.9855335,traffic_signals,4,0.004842615012106538,0.054173520876846015,0.03380573410003489,0.00044352498680670546,,POINT (-73.9855335 40.7579634)
42428303,40.759438,-73.9851371,traffic_signals,3,0.0036319612590799033,0.04943891297247315,0.002681305789727192,-7.96489792091144e-05,,POINT (-73.9851371 40.759438)
42428305,40.7601131,-73.9848206,traffic_signals,4,0.004842615012106538,0.048003962356127854,0.0053701139159324385,-6.380748374857591e-05,,POINT (-73.9848206 40.7601131)
42428307,40.760804,-73.9845206,traffic_signals,4,0.004842615012106538,0.047131584606372706,0.005134788819169204,-9.306102509279325e-05,,POINT (-73.9845206 40.760804)
42428308,40.7614503,-73.9840983,traffic_signals,4,0.004842615012106538,0.04451137164074302,0.004529385166257002,-0.00022883818046814575,,POINT (-73.9840983 40.7614503)
42428310,40.7620858,-73.9836782,traffic_signals,4,0.004842615012106538,0.04325836394964818,0.0018381662139701767,-0.0002422636349762642,,POINT (-73.9836782 40.7620858)
42428312,40.7627381,-73.9832608,traffic_signals,4,0.002421307506053269,0.0,0.0,-0.0005127879582477653,,POINT (-73.9832608 40.7627381)
42428489,40.733214,-73.991114,traffic_signals,4,0.0036319612590799033,0.03932499298953963,0.015117809772633344,-0.00041462790631196215,,POINT (-73.991114 40.733214)
42428491,40.7339814,-73.990953,traffic_signals,4,0.004842615012106538,0.040508558758515445,0.007822524822833953,-0.00029268171989957814,,POINT (-73.990953 40.7339814)
42428493,40.7347874,-73.9907352,traffic_signals,4,0.007263922518159807,0.04222188522014988,0.032800656302196876,0.00028395739734975904,,POINT (-73.9907352 40.7347874)
