osmid,y,x,highway,street_count,dc,cc,nbc,vul,ref,geometry
42421877,40.7328569,-73.9959291,traffic_signals,4,0.0033500837520938024,0.036507433945343705,0.03792181813878992,0.00024253761545997552,,POINT (-73.9959291 40.7328569)
42421889,40.7341463,-73.9991816,traffic_signals,4,0.0033500837520938024,0.03549495454719048,0.050219241113702275,0.0009689320969310626,,POINT (-73.9991816 40.7341463)
42422258,40.748197,-74.00742,traffic_signals,3,0.002512562814070352,0.04126073513764319,0.0012379410457070594,-3.5561481584238966e-05,,POINT (-74.00742 40.748197)
42422509,40.7381466,-73.9736517,,3,0.002512562814070352,0.03833558472178194,0.0476881967179855,0.0013739944468857217,,POINT (-73.9736517 40.7381466)
42422899,40.7456883,-73.9721236,traffic_signals,4,0.0033500837520938024,0.04593580633685979,0.0125255183673628,0.0003165733284759158,,POINT (-73.9721236 40.7456883)
42423020,40.7460792,-73.9749383,traffic_signals,5,0.0041876046901172526,0.04633085427135678,0.025727088781142077,0.0012131854641760514,,POINT (-73.9749383 40.7460792)
42423564,40.7589831,-73.9645095,traffic_signals,3,0.0041876046901172526,0.03454535944358376,0.00334415661815545,-7.704365924857786e-05,,POINT (-73.9645095 40.7589831)
42423565,40.7596426,-73.9640002,traffic_signals,4,0.0033500837520938024,0.03346927953257779,0.0022596066981833613,-6.987256449053426e-05,,POINT (-73.9640002 40.7596426)
42423579,40.7595738,-73.960551,,2,0.0016750418760469012,0.0,0.0,-0.0004077615211204553,,POINT (-73.960551 40.7595738)
42423674,40.766876,-73.979076,traffic_signals,3,0.002512562814070352,0.03215276917565844,0.0033968023177521458,-0.00041586487554363033,,POINT (-73.979076 40.766876)
42423752,40.7620775,-73.9619964,traffic_signals,4,0.0033500837520938024,0.029164581563236047,0.0015417350246992663,0.00075905381887652,,POINT (-73.9619964 40.7620775)
42423774,40.738339,-73.9738156,,3,0.002512562814070352,0.042429076405140105,0.015443818960664523,0.00233914400991428,,POINT (-73.9738156 40.738339)
42423832,40.7587817,-73.998505,,3,0.002512562814070352,0.0425464629098309,0.0008226521491404255,0.0001479096498304,,POINT (-73.998505 40.7587817)
42423836,40.7593876,-73.9969538,,3,0.002512562814070352,0.04237009755217909,0.0026205119501507656,6.681699131862034e-05,,POINT (-73.9969538 40.7593876)
42423847,40.7588687,-73.9992001,,3,0.002512562814070352,0.04313086996928924,0.0008276925280214989,0.0013164069296136172,,POINT (-73.9992001 40.7588687)
42423885,40.7577433,-73.9968456,traffic_signals,4,0.0033500837520938024,0.0457923363953475,0.008836904204773637,0.000993721930834328,,POINT (-73.9968456 40.7577433)
42424089,40.7606212,-73.9643559,traffic_signals,5,0.0041876046901172526,0.032749133589230935,0.010408108169410615,0.0008166158975891451,,POINT (-73.9643559 40.7606212)
42424789,40.7576654,-73.9948115,traffic_signals,4,0.0033500837520938024,0.043130566255219493,0.008787635823271835,0.0016201738990707587,,POINT (-73.9948115 40.7576654)
42426816,40.7472955,-73.9758273,traffic_signals,4,0.0033500837520938024,0.041832973012999125,0.0026451334191970655,0.00017603977545410082,,POINT (-73.9758273 40.7472955)
42426851,40.74693,-73.9692725,,3,0.002512562814070352,0.045821321179837005,0.02045784720782077,0.001597493429430707,,POINT (-73.9692725 40.74693)
42426865,40.7374172,-73.974504,motorway_junction,3,0.002512562814070352,0.04069107172963006,0.015441712872806957,0.002293678285285362,7,POINT (-73.974504 40.7374172)
42426875,40.7369776,-73.9749044,,3,0.002512562814070352,0.0424882196832075,0.012418449288152177,0.000286434358316756,,POINT (-73.9749044 40.7369776)
42427369,40.7396792,-73.9909583,traffic_signals,4,0.0033500837520938024,0.04630677474848757,0.023122002730177338,0.00023472780269199835,,POINT (-73.9909583 40.7396792)
42427371,40.7410305,-73.9941671,traffic_signals,4,0.0033500837520938024,0.044745088340567084,0.06211342634375989,0.00034848336215308445,,POINT (-73.9941671 40.7410305)
42427374,40.742228,-73.997007,traffic_signals,4,0.0033500837520938024,0.04488032225604152,0.01956110934567551,0.00032313546545188694,,POINT (-73.997007 40.742228)
42427381,40.7434264,-73.9998513,traffic_signals,4,0.0033500837520938024,0.044000583375775705,0.013645268247757365,0.00014478680628875963,,POINT (-73.9998513 40.7434264)
42427386,40.7446399,-74.0027323,traffic_signals,4,0.0033500837520938024,0.044171739637858275,0.011534445620426787,0.00023999702811565614,,POINT (-74.0027323 40.7446399)
42427390,40.745816,-74.005535,traffic_signals,4,0.0033500837520938024,0.04355386014830111,0.026899898925774095,6.23821232984692e-05,,POINT (-74.005535 40.745816)
42427393,40.746795,-74.0078599,traffic_signals,3,0.002512562814070352,0.044015632026749754,0.0371722378100089,-4.754554964246541e-05,,POINT (-74.0078599 40.746795)
42427423,40.7435682,-73.9923179,traffic_signals,4,0.0033500837520938024,0.047439030012447564,0.05201171683661645,0.00041113168138769363,,POINT (-73.9923179 40.7435682)
42427426,40.744765,-73.9951595,traffic_signals,4,0.0033500837520938024,0.04659551680681952,0.014210378210355019,0.00031871122270544415,,POINT (-73.9951595 40.744765)
42427427,40.7459612,-73.998,traffic_signals,4,0.0033500837520938024,0.04594673952889522,0.016134083240764145,0.00027852852497142197,,POINT (-73.998 40.7459612)
42427477,40.7471747,-74.0008813,traffic_signals,4,0.0033500837520938024,0.045524166048969056,0.01700358797587284,0.0005458902130964896,,POINT (-74.0008813 40.7471747)
42427483,40.748355,-74.003684,traffic_signals,4,0.0033500837520938024,0.04488901898166568,0.012274039764129245,0.00018488936258394766,,POINT (-74.003684 40.748355)
42427494,40.7502334,-74.0082779,traffic_signals,4,0.005025125628140704,0.04672710008003549,0.041311664874113474,0.0001611757370623712,,POINT (-74.0082779 40.7502334)
42427762,40.7636536,-73.9734832,traffic_signals,4,0.0033500837520938024,0.03222881429043434,0.00920571520511847,-7.348993400783096e-05,,POINT (-73.9734832 40.7636536)
42427764,40.7639136,-73.9741072,traffic_signals,3,0.002512562814070352,0.033237814416434794,0.0015640588339059245,-0.0002749033218954238,,POINT (-73.9741072 40.7639136)
42427786,40.745301,-73.986846,traffic_signals,4,0.0033500837520938024,0.049189763315238444,0.03621338735751135,0.0005936898133706197,,POINT (-73.986846 40.745301)
42427787,40.7460483,-73.9886101,traffic_signals,4,0.0033500837520938024,0.04823517914396034,0.007837252656063222,0.00036323943641188087,,POINT (-73.9886101 40.7460483)
42427797,40.7466658,-73.9900676,traffic_signals,4,0.0033500837520938024,0.04913967828195323,0.026523827523615935,0.0005808438544670023,,POINT (-73.9900676 40.7466658)
42427805,40.7478717,-73.9929242,traffic_signals,4,0.0033500837520938024,0.049125089353800985,0.026694692549515984,0.0004889484418579167,,POINT (-73.9929242 40.7478717)
42427812,40.7490537,-73.9957298,traffic_signals,4,0.0033500837520938024,0.04798141494548134,0.03512307518198039,0.0005512954449343367,,POINT (-73.9957298 40.7490537)
42427821,40.7514485,-74.0014254,traffic_signals,4,0.0033500837520938024,0.04581588373814009,0.013667125692689084,0.000910156659102191,,POINT (-74.0014254 40.7514485)
42427824,40.7526474,-74.0042757,traffic_signals,4,0.0033500837520938024,0.04568036586148918,0.019079912387484358,0.0005654954841966013,,POINT (-74.0042757 40.7526474)
42427828,40.7537821,-74.0070387,traffic_signals,4,0.0033500837520938024,0.0453122352235318,0.048079387700167245,0.0005808473003130602,,POINT (-74.0070387 40.7537821)
