osmid,y,x,street_count,dc,cc,nbc,vul,highway,ref,geometry
42421828,40.725326,-73.976212,3,0.003176620076238882,0.03606589248135732,0.0014438282645305898,2.4659440356737366e-07,,,POINT (-73.976212 40.725326)
42421877,40.7328569,-73.9959291,4,0.0025412960609911056,0.03808897799983833,0.031086578294053743,0.00037709369691719225,traffic_signals,,POINT (-73.9959291 40.7328569)
42421889,40.7341463,-73.9991816,4,0.0025412960609911056,0.037134225171360745,0.0519353039832438,0.0008361717381137985,traffic_signals,,POINT (-73.9991816 40.7341463)
42421969,40.7692956,-73.9810586,3,0.0019059720457433292,0.029462641621753573,0.008971291700077624,-3.443566664728134e-05,traffic_signals,,POINT (-73.9810586 40.7692956)
42421972,40.7697925,-73.982236,4,0.0025412960609911056,0.027233534211871902,0.004711329202055405,-0.00023775478373156867,traffic_signals,,POINT (-73.982236 40.7697925)
42421974,40.7704797,-73.9838597,3,0.0019059720457433292,0.027051819444367086,0.006234515329024389,-0.00024701555096845365,traffic_signals,,POINT (-73.9838597 40.7704797)
42421982,40.7716605,-73.986677,4,0.0025412960609911056,0.02851205606489348,0.004041367166660404,0.0005594861702653981,traffic_signals,,POINT (-73.986677 40.7716605)
42422258,40.748197,-74.00742,3,0.0019059720457433292,0.03908409808244314,0.00107529832242189,-2.428995620823762e-06,traffic_signals,,POINT (-74.00742 40.748197)
42422509,40.7381466,-73.9736517,3,0.0019059720457433292,0.039364675984752226,0.09888426496189466,0.0006074699413119976,,,POINT (-73.9736517 40.7381466)
42422899,40.7456883,-73.9721236,4,0.0025412960609911056,0.04343382846139356,0.015305724861225566,0.00025974124471354394,traffic_signals,,POINT (-73.9721236 40.7456883)
42423020,40.7460792,-73.9749383,5,0.003176620076238882,0.04206393701737113,0.0308284719394977,0.0009923212500804245,traffic_signals,,POINT (-73.9749383 40.7460792)
42423456,40.7237914,-74.006113,5,0.0025412960609911056,0.029396025856268087,0.000631688976381133,-0.00017916151250142276,traffic_signals,,POINT (-74.006113 40.7237914)
42423514,40.724504,-74.007029,4,0.0019059720457433292,0.029504976553041577,0.0,-0.00028639486351106916,,,POINT (-74.007029 40.724504)
42423564,40.7589831,-73.9645095,3,0.003176620076238882,0.03691212837206474,0.0044775319158542135,6.602760763243465e-06,traffic_signals,,POINT (-73.9645095 40.7589831)
42423565,40.7596426,-73.9640002,4,0.0025412960609911056,0.035745370668046936,0.002105918724238608,8.888005982733051e-05,traffic_signals,,POINT (-73.9640002 40.7596426)
42423579,40.7595738,-73.960551,3,0.0012706480304955528,0.0,0.0,-6.8354637797962e-05,,,POINT (-73.960551 40.7595738)
42423674,40.766876,-73.979076,3,0.003176620076238882,0.03271800046165715,0.01720960285955453,0.00028194584978755426,traffic_signals,,POINT (-73.979076 40.766876)
42423752,40.7620775,-73.9619964,4,0.0019059720457433292,0.035094437403815404,0.011985187316213097,2.2718961181235734e-05,traffic_signals,,POINT (-73.9619964 40.7620775)
42423774,40.738339,-73.9738156,3,0.0019059720457433292,0.04298192853745925,0.08507761514051422,0.004720340106813079,,,POINT (-73.9738156 40.738339)
42423832,40.7587817,-73.998505,3,0.0019059720457433292,0.03722752973422069,0.0002972588251021082,3.310372135983561e-05,,,POINT (-73.998505 40.7587817)
