osmid,y,x,highway,street_count,dc,cc,nbc,vul,ref,geometry
42421877,40.7328569,-73.9959291,traffic_signals,4,0.003179650238473768,0.03642973888509485,0.0274653659257751,0.00029931675047910626,,POINT (-73.9959291 40.7328569)
42421889,40.7341463,-73.9991816,traffic_signals,4,0.003179650238473768,0.035478615014799306,0.04680125585325251,0.0008567512239593735,,POINT (-73.9991816 40.7341463)
42422258,40.748197,-74.00742,traffic_signals,3,0.002384737678855326,0.04067216489797761,0.0012330480215769876,-2.000184493499148e-05,,POINT (-74.00742 40.748197)
42422509,40.7381466,-73.9736517,,3,0.002384737678855326,0.03756115991855523,0.04979168398186931,0.00093801508475019,,POINT (-73.9736517 40.7381466)
42422899,40.7456883,-73.9721236,traffic_signals,4,0.003179650238473768,0.04462396560498875,0.012183960867658338,0.0002804490988009833,,POINT (-73.9721236 40.7456883)
42423020,40.7460792,-73.9749383,traffic_signals,5,0.0039745627980922104,0.04490972189879369,0.02421168041315892,0.0011132449992694896,,POINT (-73.9749383 40.7460792)
42423564,40.7589831,-73.9645095,traffic_signals,3,0.0039745627980922104,0.03412053918560626,0.003244937750081434,-4.4088760363820296e-05,,POINT (-73.9645095 40.7589831)
42423565,40.7596426,-73.9640002,traffic_signals,4,0.003179650238473768,0.03307548553786584,0.002113523507023298,-1.1914300584297664e-05,,POINT (-73.9640002 40.7596426)
42423579,40.7595738,-73.960551,,2,0.001589825119236884,0.0,0.0,-0.0003525798567139139,,POINT (-73.960551 40.7595738)
42423674,40.766876,-73.979076,traffic_signals,3,0.0039745627980922104,0.03186460631486376,0.005585388292196242,-0.00016264060287132545,,POINT (-73.979076 40.766876)
42423752,40.7620775,-73.9619964,traffic_signals,4,0.003179650238473768,0.02890647787359996,0.0014713841558514139,0.0007921721664141114,,POINT (-73.9619964 40.7620775)
42423774,40.738339,-73.9738156,,3,0.002384737678855326,0.04129566712128671,0.01680352132840305,0.006921884096471332,,POINT (-73.9738156 40.738339)
42423832,40.7587817,-73.998505,,3,0.002384737678855326,0.041652724634314214,0.0008090429091644162,0.00013440041216834634,,POINT (-73.998505 40.7587817)
42423836,40.7593876,-73.9969538,,3,0.002384737678855326,0.04146123142953324,0.0025219918547828746,5.8533468428802126e-05,,POINT (-73.9969538 40.7593876)
42423847,40.7588687,-73.9992001,,3,0.002384737678855326,0.04212020807966688,0.0007854267295513962,0.0012444384817509953,,POINT (-73.9992001 40.7588687)
42423885,40.7577433,-73.9968456,traffic_signals,4,0.003179650238473768,0.044690971010218725,0.008498094004753178,0.0009139750623294349,,POINT (-73.9968456 40.7577433)
42424089,40.7606212,-73.9643559,traffic_signals,5,0.0039745627980922104,0.0323743656231667,0.00960581909187635,0.0008286501225848048,,POINT (-73.9643559 40.7606212)
42424672,40.7593001,-73.9592658,traffic_signals,4,0.002384737678855326,0.030872238303792907,0.0012033397587606711,-0.00026072144014620464,,POINT (-73.9592658 40.7593001)
42424789,40.7576654,-73.9948115,traffic_signals,4,0.003179650238473768,0.04212534394621729,0.008569444675295745,0.0016230654938788705,,POINT (-73.9948115 40.7576654)
42426816,40.7472955,-73.9758273,traffic_signals,4,0.003179650238473768,0.04072782068733804,0.0025505914758644434,0.00015913530013810634,,POINT (-73.9758273 40.7472955)
42426851,40.74693,-73.9692725,,3,0.002384737678855326,0.044648456457283756,0.02065370326082273,0.001961057025171289,,POINT (-73.9692725 40.74693)
42426865,40.7374172,-73.974504,motorway_junction,3,0.002384737678855326,0.03964673847214082,0.016800359385047363,0.0069662283418407975,7,POINT (-73.974504 40.7374172)
42426875,40.7369776,-73.9749044,,3,0.002384737678855326,0.041464049046348025,0.01398771524159603,0.00025958139909744606,,POINT (-73.9749044 40.7369776)
42427369,40.7396792,-73.9909583,traffic_signals,4,0.003179650238473768,0.045372261142741115,0.01906971331660344,0.00021015477112161455,,POINT (-73.9909583 40.7396792)
42427371,40.7410305,-73.9941671,traffic_signals,4,0.003179650238473768,0.04396955152358384,0.06050149877803155,0.0002839756328525522,,POINT (-73.9941671 40.7410305)
42427374,40.742228,-73.997007,traffic_signals,4,0.003179650238473768,0.04407595764769278,0.01564867885747738,0.0002930710928840575,,POINT (-73.997007 40.742228)
42427381,40.7434264,-73.9998513,traffic_signals,4,0.003179650238473768,0.04332636120837998,0.01376975165641292,0.00013277951237832613,,POINT (-73.9998513 40.7434264)
42427386,40.7446399,-74.0027323,traffic_signals,4,0.003179650238473768,0.043468349069711906,0.01047383548989735,0.00022278597473790235,,POINT (-74.0027323 40.7446399)
42427390,40.745816,-74.005535,traffic_signals,4,0.003179650238473768,0.042995101241421405,0.028054997733930026,6.522495927001754e-05,,POINT (-74.005535 40.745816)
42427393,40.746795,-74.0078599,traffic_signals,3,0.002384737678855326,0.043468349069711906,0.040837805395951006,-3.2370930082039736e-05,,POINT (-74.0078599 40.746795)
42427423,40.7435682,-73.9923179,traffic_signals,4,0.003179650238473768,0.046324765144409016,0.050678877536349455,0.000348782688300514,,POINT (-73.9923179 40.7435682)
42427426,40.744765,-73.9951595,traffic_signals,4,0.003179650238473768,0.045548391752231056,0.01103864329874737,0.0002939915585115965,,POINT (-73.9951595 40.744765)
42427427,40.7459612,-73.998,traffic_signals,4,0.003179650238473768,0.04498256279246617,0.01563016112116284,0.00026348503801120225,,POINT (-73.998 40.7459612)
42427477,40.7471747,-74.0008813,traffic_signals,4,0.003179650238473768,0.04458809425000081,0.016164123107095273,0.0005150469732446094,,POINT (-74.0008813 40.7471747)
42427483,40.748355,-74.003684,traffic_signals,4,0.003179650238473768,0.04407914186656633,0.012706226424595249,0.00018157438755429743,,POINT (-74.003684 40.748355)
42427494,40.7502334,-74.0082779,traffic_signals,4,0.004769475357710652,0.04589788104840795,0.044260984030091745,0.00016668059058326304,,POINT (-74.0082779 40.7502334)
42427762,40.7636536,-73.9734832,traffic_signals,4,0.003179650238473768,0.03193548882348073,0.010011144762612539,-2.9451833613591773e-05,,POINT (-73.9734832 40.7636536)
42427764,40.7639136,-73.9741072,traffic_signals,3,0.002384737678855326,0.03291933862348653,0.0016261376852255546,-0.00021220832505646807,,POINT (-73.9741072 40.7639136)
42427786,40.745301,-73.986846,traffic_signals,4,0.003179650238473768,0.04767677137855137,0.030898725671415328,0.0005471140056580297,,POINT (-73.986846 40.745301)
42427787,40.7460483,-73.9886101,traffic_signals,4,0.003179650238473768,0.04679552722452821,0.008645925263995382,0.00034424786495378383,,POINT (-73.9886101 40.7460483)
42427797,40.7466658,-73.9900676,traffic_signals,4,0.003179650238473768,0.04771965287947842,0.026423926441413233,0.0005327551858950012,,POINT (-73.9900676 40.7466658)
42427805,40.7478717,-73.9929242,traffic_signals,4,0.003179650238473768,0.047699134715788696,0.025923030068769056,0.00047003683982717954,,POINT (-73.9929242 40.7478717)
42427812,40.7490537,-73.9957298,traffic_signals,4,0.003179650238473768,0.046711336833334186,0.035913516900968875,0.0005353364017244741,,POINT (-73.9957298 40.7490537)
42427821,40.7514485,-74.0014254,traffic_signals,4,0.003179650238473768,0.04473192681209759,0.016619083638913224,0.000986293868394253,,POINT (-74.0014254 40.7514485)
42427824,40.7526474,-74.0042757,traffic_signals,4,0.003179650238473768,0.044627229499488816,0.021937558242702646,0.0006762163820598439,,POINT (-74.0042757 40.7526474)
42427828,40.7537821,-74.0070387,traffic_signals,4,0.003179650238473768,0.04437245785367886,0.054280207632070615,0.0006996490914287308,,POINT (-74.0070387 40.7537821)
42428170,40.7371276,-73.9903368,traffic_signals,3,0.002384737678855326,0.043934724156040404,0.010272976376645544,0.0002642758187077503,,POINT (-73.9903368 40.7371276)
42428174,40.7378047,-73.9901393,traffic_signals,4,0.003179650238473768,0.04531665788153678,0.02465784489701851,0.0002825657262507862,,POINT (-73.9901393 40.7378047)
42428179,40.7384929,-73.9899534,traffic_signals,4,0.003179650238473768,0.044727008152843244,0.021059770537272704,0.00026729944133159153,,POINT (-73.9899534 40.7384929)
42428183,40.7391754,-73.9897504,traffic_signals,4,0.003179650238473768,0.04598955918572482,0.02478705606822851,0.00026855747194337603,,POINT (-73.9897504 40.7391754)
42428192,40.7398661,-73.9895652,traffic_signals,4,0.003179650238473768,0.046060731643604816,0.027362661716577544,0.00033717167816509357,,POINT (-73.9895652 40.7398661)
42428198,40.7406183,-73.9894381,traffic_signals,4,0.003179650238473768,0.047042673995143496,0.03881014494555952,0.0013046642855671245,,POINT (-73.9894381 40.7406183)
42428201,40.7413643,-73.9891378,traffic_signals,4,0.004769475357710652,0.04817175759647964,0.04542731541332274,0.0022398925854622753,,POINT (-73.9891378 40.7413643)
42428206,40.7422186,-73.9891071,traffic_signals,3,0.002384737678855326,0.045655752897112475,0.0013525492224259357,0.000133289277660821,,POINT (-73.9891071 40.7422186)
42428212,40.7430428,-73.9891631,traffic_signals,3,0.002384737678855326,0.04213116156035155,0.0014844462887633346,0.00010786991699995835,,POINT (-73.9891631 40.7430428)
42428220,40.7445363,-73.9888917,traffic_signals,3,0.002384737678855326,0.04658295019980235,0.0036206328726924187,0.00014916017493003464,,POINT (-73.9888917 40.7445363)
42428223,40.7452886,-73.9887531,traffic_signals,4,0.003179650238473768,0.04771965287947842,0.00486722545531112,0.0002185304391689164,,POINT (-73.9887531 40.7452886)
42428227,40.7467961,-73.9884727,traffic_signals,4,0.003179650238473768,0.047771960673113935,0.009085592386929998,0.00035059160458888024,,POINT (-73.9884727 40.7467961)
42428232,40.7475458,-73.9883326,traffic_signals,4,0.003179650238473768,0.04659718051909356,0.00435596476258773,0.00029390347255022127,,POINT (-73.9883326 40.7475458)
42428253,40.7506824,-73.9878205,traffic_signals,3,0.002384737678855326,0.04768608688683166,0.0021916084033077733,0.00014060308876693995,,POINT (-73.9878205 40.7506824)
42428258,40.751444,-73.9876732,traffic_signals,4,0.003179650238473768,0.04595838217211593,0.0042770174665820405,0.0002396752135891015,,POINT (-73.9876732 40.751444)
42428264,40.7521844,-73.9875229,traffic_signals,4,0.003179650238473768,0.04710077827057366,0.0061290311275304914,0.00018768396744502604,,POINT (-73.9875229 40.7521844)
42428268,40.7528837,-73.9873365,traffic_signals,4,0.003179650238473768,0.04644289109168496,0.008891146595230633,0.0002744200237413583,,POINT (-73.9873365 40.7528837)
