osmid,y,x,street_count,dc,cc,nbc,vul,highway,ref,geometry
42421828,40.725326,-73.976212,3,0.0028968713789107765,0.034427232132223436,0.0010172880991348437,3.230273228342725e-05,,,POINT (-73.976212 40.725326)
42421877,40.7328569,-73.9959291,4,0.002317497103128621,0.03637302355297817,0.02751926077585689,0.00035732162324877026,traffic_signals,,POINT (-73.9959291 40.7328569)
42421889,40.7341463,-73.9991816,4,0.002317497103128621,0.03552993465892111,0.0518286146918232,0.0007628405399808841,traffic_signals,,POINT (-73.9991816 40.7341463)
42421969,40.7692956,-73.9810586,3,0.0017381228273464658,0.027823648271908252,0.008807817059093954,1.1203058004531948e-05,traffic_signals,,POINT (-73.9810586 40.7692956)
42421972,40.7697925,-73.982236,4,0.002317497103128621,0.0260726382539824,0.006426513619870454,-0.0001806429682972982,traffic_signals,,POINT (-73.982236 40.7697925)
42421974,40.7704797,-73.9838597,3,0.0017381228273464658,0.025889992802115624,0.009062291974665999,-0.00014762551587048378,traffic_signals,,POINT (-73.9838597 40.7704797)
42421982,40.7716605,-73.986677,4,0.0028968713789107765,0.027068758276010324,0.004241837687357177,0.000622472437417568,traffic_signals,,POINT (-73.986677 40.7716605)
42421985,40.7728633,-73.9895402,4,0.0017381228273464658,0.026542103281153806,0.00023820721194347204,-0.0002899545514576258,traffic_signals,,POINT (-73.9895402 40.7728633)
42422258,40.748197,-74.00742,3,0.0017381228273464658,0.03677057621163385,0.0009424033124733072,5.057583920433261e-06,traffic_signals,,POINT (-74.00742 40.748197)
42422509,40.7381466,-73.9736517,3,0.0017381228273464658,0.037066669862597865,0.09497888035926089,0.0005698039906633989,,,POINT (-73.9736517 40.7381466)
42422899,40.7456883,-73.9721236,4,0.002317497103128621,0.04049974533904521,0.02918917692534704,0.00031949753416257303,traffic_signals,,POINT (-73.9721236 40.7456883)
42423020,40.7460792,-73.9749383,5,0.0028968713789107765,0.039127868387774774,0.0347873090480985,0.0017152537942284366,traffic_signals,,POINT (-73.9749383 40.7460792)
42423456,40.7237914,-74.006113,5,0.0028968713789107765,0.028971344926525103,0.005596614663475479,0.00037548481497961015,traffic_signals,,POINT (-74.006113 40.7237914)
42423514,40.724504,-74.007029,4,0.0017381228273464658,0.02878756869585965,0.0,-4.1097920853653214e-05,,,POINT (-74.007029 40.724504)
42423564,40.7589831,-73.9645095,3,0.0028968713789107765,0.03459922883609763,0.00403918831814888,2.6176575063757418e-05,traffic_signals,,POINT (-73.9645095 40.7589831)
42423565,40.7596426,-73.9640002,4,0.002317497103128621,0.033538050969871176,0.0019520565030286764,0.00010949745054947272,traffic_signals,,POINT (-73.9640002 40.7596426)
42423579,40.7595738,-73.960551,3,0.0011587485515643105,0.0,0.0,-3.301986731213656e-05,,,POINT (-73.960551 40.7595738)
42423674,40.766876,-73.979076,3,0.0028968713789107765,0.030747796739347112,0.015058614876742914,0.0002812968649698612,traffic_signals,,POINT (-73.979076 40.766876)
42423752,40.7620775,-73.9619964,4,0.0017381228273464658,0.03303931174111046,0.01145715193164615,5.2798407784950194e-05,traffic_signals,,POINT (-73.9619964 40.7620775)
42423774,40.738339,-73.9738156,3,0.0017381228273464658,0.040216885938968695,0.08091835935359576,0.005518971153346637,,,POINT (-73.9738156 40.738339)
42423832,40.7587817,-73.998505,3,0.0017381228273464658,0.034649518600045205,0.0002595737700674685,3.7509450729515075e-05,,,POINT (-73.998505 40.7587817)
42423836,40.7593876,-73.9969538,3,0.0017381228273464658,0.03450914285690506,0.0015731711439144775,3.912588788583694e-05,,,POINT (-73.9969538 40.7593876)
42423847,40.7588687,-73.9992001,3,0.0011587485515643105,0.034990575068610946,0.0,-5.9788748384664384e-05,,,POINT (-73.9992001 40.7588687)
42423885,40.7577433,-73.9968456,4,0.002317497103128621,0.036941980214350384,0.006243546444535842,0.0005995446889684693,traffic_signals,,POINT (-73.9968456 40.7577433)
42424089,40.7606212,-73.9643559,5,0.0028968713789107765,0.033735273018844825,0.009326871716690856,0.0003673076167584354,traffic_signals,,POINT (-73.9643559 40.7606212)
42424218,40.7693848,-73.9950304,3,0.0017381228273464658,0.02791660764005655,0.001901116598583436,-9.33245567249409e-05,traffic_signals,,POINT (-73.9950304 40.7693848)
42424619,40.7237633,-74.007929,5,0.0028968713789107765,0.02837987471039307,0.004125017422231632,0.0005252144185541279,traffic_signals,,POINT (-74.007929 40.7237633)
42424630,40.7244054,-74.0070994,3,0.0017381228273464658,0.02759612615990406,0.00017639261864164552,-1.1306079860208383e-05,,,POINT (-74.0070994 40.7244054)
42424672,40.7593001,-73.9592658,4,0.0034762456546929316,0.0391218945154033,0.0313683992698882,0.0014784218316298457,traffic_signals,,POINT (-73.9592658 40.7593001)
42424789,40.7576654,-73.9948115,4,0.002317497103128621,0.035080804375503906,0.005347304205083497,0.0009019485223960656,traffic_signals,,POINT (-73.9948115 40.7576654)
42424864,40.7244132,-74.0059302,3,0.0017381228273464658,0.028562827810593834,0.0017565732390660601,-0.0002035371086425828,traffic_signals,,POINT (-74.0059302 40.7244132)
42426060,40.7239092,-74.0075216,3,0.0017381228273464658,0.0260434890497143,0.0007081341273947072,-0.00016268088595773058,,,POINT (-74.0075216 40.7239092)
42426089,40.723454,-74.0074947,3,0.0017381228273464658,0.02677087467457486,0.0017274309928851722,-0.00015554052118856953,,,POINT (-74.0074947 40.723454)
42426816,40.7472955,-73.9758273,4,0.002317497103128621,0.03611838589895539,0.0020676135803953492,0.00017482541457401288,traffic_signals,,POINT (-73.9758273 40.7472955)
42426851,40.74693,-73.9692725,3,0.0017381228273464658,0.041081961643887194,0.032805169625508085,0.0022961360120933444,,,POINT (-73.9692725 40.74693)
42426865,40.7374172,-73.974504,3,0.0017381228273464658,0.03858289832766599,0.08094354953949934,0.005536037230300305,motorway_junction,7,POINT (-73.974504 40.7374172)
42426875,40.7369776,-73.9749044,3,0.0017381228273464658,0.04078661182015743,0.04646403572417564,0.0002503671891910041,,,POINT (-73.9749044 40.7369776)
42427030,40.7652696,-73.9521462,3,0.0011587485515643105,0.0,0.0,0.007638313038526696,,,POINT (-73.9521462 40.7652696)
42427369,40.7396792,-73.9909583,4,0.002317497103128621,0.04178651734190836,0.011977580325422536,0.00015963967379910887,traffic_signals,,POINT (-73.9909583 40.7396792)
