osmid,y,x,highway,street_count,dc,cc,nbc,vul,ref,geometry
42421877,40.7328569,-73.9959291,traffic_signals,4,0.003629764065335753,0.03683520757669421,0.03189620467745413,0.00015570949321053385,,POINT (-73.9959291 40.7328569)
42421889,40.7341463,-73.9991816,traffic_signals,4,0.003629764065335753,0.035766082008898616,0.04909835356011656,0.0008387499184609914,,POINT (-73.9991816 40.7341463)
42422258,40.748197,-74.00742,traffic_signals,3,0.0027223230490018148,0.04211661209289158,0.0013176684443512831,-5.702683701216991e-05,,POINT (-74.00742 40.748197)
42422509,40.7381466,-73.9736517,,3,0.0027223230490018148,0.039377474540982595,0.04346835390622232,0.0015323072871659088,,POINT (-73.9736517 40.7381466)
42422899,40.7456883,-73.9721236,traffic_signals,4,0.003629764065335753,0.047627465005945474,0.012747822908510224,0.00034614745931219553,,POINT (-73.9721236 40.7456883)
42423020,40.7460792,-73.9749383,traffic_signals,5,0.004537205081669691,0.04817666763912838,0.026354066086455373,0.0013588199522382646,,POINT (-73.9749383 40.7460792)
42423564,40.7589831,-73.9645095,traffic_signals,3,0.004537205081669691,0.03440151968313183,0.0034441730161950622,-0.00019064358989511398,,POINT (-73.9645095 40.7589831)
42423565,40.7596426,-73.9640002,traffic_signals,4,0.003629764065335753,0.033411648117170074,0.0007676423621893615,-0.0002408326477589935,,POINT (-73.9640002 40.7596426)
42423752,40.7620775,-73.9619964,traffic_signals,4,0.0018148820326678765,0.028825220574516423,0.0013312843793218834,-0.0006135523922975744,,POINT (-73.9619964 40.7620775)
42423774,40.738339,-73.9738156,,3,0.0027223230490018148,0.043963506665866244,0.014875022346391771,0.0009439720955035357,,POINT (-73.9738156 40.738339)
42423832,40.7587817,-73.998505,,3,0.0027223230490018148,0.043543328503275934,0.0003857393459973312,6.319472057069796e-05,,POINT (-73.998505 40.7587817)
42423836,40.7593876,-73.9969538,,3,0.0027223230490018148,0.043372550438452624,0.002508174123824111,6.0473341910911904e-05,,POINT (-73.9969538 40.7593876)
42423847,40.7588687,-73.9992001,,3,0.0018148820326678765,0.04445523738566706,0.0,-9.751218089163897e-05,,POINT (-73.9992001 40.7588687)
42423885,40.7577433,-73.9968456,traffic_signals,4,0.003629764065335753,0.047122383594001414,0.00930733643292497,0.0010940103279567948,,POINT (-73.9968456 40.7577433)
42424089,40.7606212,-73.9643559,traffic_signals,5,0.004537205081669691,0.0325327767109545,0.006796463480988883,0.0004523660487753449,,POINT (-73.9643559 40.7606212)
42424789,40.7576654,-73.9948115,traffic_signals,4,0.003629764065335753,0.04444611021873813,0.009330282067709495,0.0015976170381882602,,POINT (-73.9948115 40.7576654)
42426816,40.7472955,-73.9758273,traffic_signals,4,0.003629764065335753,0.04316545338358885,0.0028724620781919903,0.0001922376320494306,,POINT (-73.9758273 40.7472955)
42426851,40.74693,-73.9692725,,3,0.0027223230490018148,0.04716689265960093,0.019531536733744862,0.001487298250146804,,POINT (-73.9692725 40.74693)
42426865,40.7374172,-73.974504,motorway_junction,3,0.0018148820326678765,0.04208449813391554,0.014879967529042092,0.0005071586387428174,7,POINT (-73.974504 40.7374172)
42426875,40.7369776,-73.9749044,,3,0.0027223230490018148,0.04387705123434759,0.012169306486809398,0.00029544290614239824,,POINT (-73.9749044 40.7369776)
42427369,40.7396792,-73.9909583,traffic_signals,4,0.003629764065335753,0.047923477035961407,0.023216827788560296,0.00024646384112085676,,POINT (-73.9909583 40.7396792)
