osmid,y,x,street_count,dc,cc,nbc,vul,highway,ref,geometry
42422509,40.7381466,-73.9736517,3,0.0049833887043189366,0.0037375415282392024,0.001921431810608017,0.0011840100090800244,,,POINT (-73.9736517 40.7381466)
42422899,40.7456883,-73.9721236,4,0.006644518272425249,0.0640567376944902,0.016956503331068594,0.0006415120670190651,traffic_signals,,POINT (-73.9721236 40.7456883)
42423020,40.7460792,-73.9749383,5,0.008305647840531562,0.06940324238586632,0.04345754221379039,0.0031274962114009714,traffic_signals,,POINT (-73.9749383 40.7460792)
42423774,40.738339,-73.9738156,3,0.0049833887043189366,0.058159181195904894,0.011766829313689178,0.0006330017640121911,,,POINT (-73.9738156 40.738339)
42423832,40.7587817,-73.998505,3,0.0049833887043189366,0.053179759746615624,0.0010012960707544939,1.8728547814305614e-05,,,POINT (-73.998505 40.7587817)
42423836,40.7593876,-73.9969538,3,0.0049833887043189366,0.05546725487839705,0.011517065714891065,0.00025984531677172406,,,POINT (-73.9969538 40.7593876)
42423847,40.7588687,-73.9992001,3,0.0049833887043189366,0.05766844099839988,0.001627962255598366,0.002187959399581059,,,POINT (-73.9992001 40.7588687)
42423885,40.7577433,-73.9968456,4,0.006644518272425249,0.0628290835080334,0.01814562309559462,0.002128202981315404,traffic_signals,,POINT (-73.9968456 40.7577433)
42424789,40.7576654,-73.9948115,4,0.006644518272425249,0.058367466404321625,0.026462998645414366,0.003424457439931411,traffic_signals,,POINT (-73.9948115 40.7576654)
42426816,40.7472955,-73.9758273,4,0.006644518272425249,0.05692298664498905,0.005842591008812689,0.00041016690058472377,traffic_signals,,POINT (-73.9758273 40.7472955)
42426851,40.74693,-73.9692725,3,0.0033222591362126247,0.05465937611819042,0.016191189166862123,0.00012711115066670902,,,POINT (-73.9692725 40.74693)
42426865,40.7374172,-73.974504,3,0.0033222591362126247,0.054933094103373964,0.0117530096001442,2.802205741231185e-05,motorway_junction,7,POINT (-73.974504 40.7374172)
42426875,40.7369776,-73.9749044,3,0.0049833887043189366,0.05410977510618813,0.004625132111178023,0.00017274117861414473,,,POINT (-73.9749044 40.7369776)
42427369,40.7396792,-73.9909583,4,0.006644518272425249,0.05211266665169334,0.019013724304508105,-8.845784071478456e-05,traffic_signals,,POINT (-73.9909583 40.7396792)
42427371,40.7410305,-73.9941671,4,0.006644518272425249,0.04845610339529691,0.041928556332036286,-7.233662382157044e-05,traffic_signals,,POINT (-73.9941671 40.7410305)
42427374,40.742228,-73.997007,4,0.006644518272425249,0.050134052484569806,0.02313094887735007,2.9485328303377522e-05,traffic_signals,,POINT (-73.997007 40.742228)
42427381,40.7434264,-73.9998513,4,0.0049833887043189366,0.04415397857182717,0.007478110318433598,-0.00044000743055036296,traffic_signals,,POINT (-73.9998513 40.7434264)
42427423,40.7435682,-73.9923179,4,0.006644518272425249,0.056888924819929715,0.05229074137082489,0.000397438369336223,traffic_signals,,POINT (-73.9923179 40.7435682)
42427426,40.744765,-73.9951595,4,0.006644518272425249,0.05666851273290634,0.028137435312652788,0.00022074612758807294,traffic_signals,,POINT (-73.9951595 40.744765)
42427427,40.7459612,-73.998,4,0.006644518272425249,0.05438837234643738,0.02380829310753601,0.00012124466974027055,traffic_signals,,POINT (-73.998 40.7459612)
42427477,40.7471747,-74.0008813,4,0.0049833887043189366,0.054290020859373296,0.010593664385595104,-6.823183329095797e-05,traffic_signals,,POINT (-74.0008813 40.7471747)
42427786,40.745301,-73.986846,4,0.006644518272425249,0.07045766417606661,0.05640296680721156,0.001028927792624374,traffic_signals,,POINT (-73.986846 40.745301)
42427787,40.7460483,-73.9886101,4,0.006644518272425249,0.06792394012496251,0.015165059414037826,0.0005060482888372298,traffic_signals,,POINT (-73.9886101 40.7460483)
42427797,40.7466658,-73.9900676,4,0.006644518272425249,0.06616694689356632,0.03835896066569845,0.0008778535469841225,traffic_signals,,POINT (-73.9900676 40.7466658)
42427805,40.7478717,-73.9929242,4,0.006644518272425249,0.06760996197338334,0.0479401268730624,0.000624649920048271,traffic_signals,,POINT (-73.9929242 40.7478717)
42427812,40.7490537,-73.9957298,4,0.006644518272425249,0.06396336052583934,0.05284154324999728,0.0007084309099856762,traffic_signals,,POINT (-73.9957298 40.7490537)
42427821,40.7514485,-74.0014254,4,0.0033222591362126247,0.058661584653376724,0.01043111069466623,0.0003497903364488386,traffic_signals,,POINT (-74.0014254 40.7514485)
42428170,40.7371276,-73.9903368,3,0.0049833887043189366,0.04758302045123751,0.010348433901691245,-0.0003377584290488729,traffic_signals,,POINT (-73.9903368 40.7371276)
42428174,40.7378047,-73.9901393,4,0.006644518272425249,0.04988414946824969,0.016028141257917652,-0.00024392561461407546,traffic_signals,,POINT (-73.9901393 40.7378047)
42428179,40.7384929,-73.9899534,4,0.006644518272425249,0.05203660364618092,0.024799608201273873,5.1993025247628215e-05,traffic_signals,,POINT (-73.9899534 40.7384929)
42428183,40.7391754,-73.9897504,4,0.006644518272425249,0.05445587104242818,0.027162877279507017,0.0002339463968790834,traffic_signals,,POINT (-73.9897504 40.7391754)
42428192,40.7398661,-73.9895652,4,0.006644518272425249,0.05682658389813063,0.04082109900294154,0.00048237141281288803,traffic_signals,,POINT (-73.9895652 40.7398661)
42428198,40.7406183,-73.9894381,4,0.006644518272425249,0.05893431647581726,0.0490068308541163,0.0022654346117033167,traffic_signals,,POINT (-73.9894381 40.7406183)
42428201,40.7413643,-73.9891378,4,0.009966777408637873,0.06203645994229856,0.06999790341693275,0.004358728969833654,traffic_signals,,POINT (-73.9891378 40.7413643)
42428206,40.7422186,-73.9891071,3,0.0049833887043189366,0.05660103682967209,0.002235315753790624,-4.3462565510783395e-05,traffic_signals,,POINT (-73.9891071 40.7422186)
42428212,40.7430428,-73.9891631,3,0.0049833887043189366,0.05438837234643738,0.003856307449652461,-4.353276339500821e-05,traffic_signals,,POINT (-73.9891631 40.7430428)
42428220,40.7445363,-73.9888917,3,0.0049833887043189366,0.06427326751204904,0.009116571195387264,0.00019674700605577073,traffic_signals,,POINT (-73.9888917 40.7445363)
42428223,40.7452886,-73.9887531,4,0.006644518272425249,0.06616694689356632,0.007333146356353187,0.0003671384975829892,traffic_signals,,POINT (-73.9887531 40.7452886)
42428227,40.7467961,-73.9884727,4,0.006644518272425249,0.06942858436823701,0.016732102224965753,0.0006636408911726005,traffic_signals,,POINT (-73.9884727 40.7467961)
42428232,40.7475458,-73.9883326,4,0.006644518272425249,0.06987080465083724,0.012435795239956984,0.0007398657701360018,traffic_signals,,POINT (-73.9883326 40.7475458)
42428253,40.7506824,-73.9878205,3,0.0049833887043189366,0.0735842684687094,0.004870962987956036,0.0003770177899756703,traffic_signals,,POINT (-73.9878205 40.7506824)
42428258,40.751444,-73.9876732,4,0.006644518272425249,0.06959800502311314,0.01101108499593527,0.0006736437797410445,traffic_signals,,POINT (-73.9876732 40.751444)
42428264,40.7521844,-73.9875229,4,0.006644518272425249,0.07226976424292857,0.01541253961214166,0.0005421429616465864,traffic_signals,,POINT (-73.9875229 40.7521844)
42428268,40.7528837,-73.9873365,4,0.006644518272425249,0.06979386384062587,0.019184934851799937,0.0006131072351995187,traffic_signals,,POINT (-73.9873365 40.7528837)
42428272,40.7536222,-73.9870696,3,0.0049833887043189366,0.06986224729570548,0.02095186045921259,0.0005727677374153678,traffic_signals,,POINT (-73.9870696 40.7536222)
42428277,40.7543353,-73.9868976,3,0.0049833887043189366,0.06606732096009212,0.012247417250909061,0.0010221516192544643,traffic_signals,,POINT (-73.9868976 40.7543353)
42428283,40.7550539,-73.9866712,4,0.006644518272425249,0.06688067172815514,0.00787186378121608,0.0002803377267158678,traffic_signals,,POINT (-73.9866712 40.7550539)
42428287,40.7558193,-73.9864249,3,0.008305647840531562,0.06802924855926479,0.021431039336245617,0.00040615107784459594,traffic_signals,,POINT (-73.9864249 40.7558193)
