osmid,y,x,street_count,dc,cc,nbc,vulnerability,com,highway,geometry
1453961350,-23.1985889,-45.8640501,3,0.012195121951219513,0.04515249168035722,0.08157043586729146,0.9529202939700661,0.04186951350578656,,POINT (-45.8640501 -23.1985889)
1453969481,-23.2000549,-45.863017,3,0.012195121951219513,0.04912503826065038,0.09825666684801844,0.9914702999953611,0.04578314498827264,,POINT (-45.863017 -23.2000549)
1453969483,-23.2005558,-45.8624817,4,0.016260162601626018,0.0506758182846626,0.06581997075135204,0.9961829943755035,0.05833212639737844,,POINT (-45.8624817 -23.2005558)
1453969491,-23.2015007,-45.8613897,3,0.012195121951219513,0.052769045207753114,0.04957323929549069,0.9970423600380223,0.04666329680935732,,POINT (-45.8613897 -23.2015007)
1453969497,-23.2020445,-45.8610896,3,0.010162601626016262,0.05113245285847661,0.007329763397862746,0.9995911679499925,0.04379711057783605,,POINT (-45.8610896 -23.2020445)
1453969499,-23.2029493,-45.8606957,4,0.016260162601626018,0.05595781792011247,0.09806156490482783,0.9921376020551477,0.06431613678822598,mini_roundabout,POINT (-45.8606957 -23.2029493)
1453969511,-23.1994463,-45.8614324,3,0.012195121951219513,0.04939353543333005,0.05127114959362984,0.9973945338470339,0.043448560511949695,,POINT (-45.8614324 -23.1994463)
1453969527,-23.2005985,-45.8633634,3,0.006097560975609756,0.04414765063156331,0.02440628959679181,1.0000432537669137,0.05020847918018279,traffic_signals,POINT (-45.8633634 -23.2005985)
1453969529,-23.2006684,-45.863259,3,0.006097560975609756,0.046164802769965076,0.02440628959679181,1.0000801950438172,0.04457095313492716,,POINT (-45.863259 -23.2006684)
1453969532,-23.2002814,-45.8617754,3,0.012195121951219513,0.04844714882173144,0.0033179911410537192,0.9997131740485753,0.04584081705987104,,POINT (-45.8617754 -23.2002814)
1453969533,-23.1999856,-45.861014,3,0.012195121951219513,0.04718701702584615,0.0020222485428715194,1.000070024501027,0.042465401982912994,,POINT (-45.861014 -23.1999856)
1453969534,-23.1998786,-45.8607385,3,0.012195121951219513,0.045123266766648254,0.0003743535398694109,1.000350926922566,0.041445373660818116,,POINT (-45.8607385 -23.1998786)
1453969535,-23.1994979,-45.8597444,3,0.012195121951219513,0.04897713067857294,0.002869080281074809,1.0000276908448547,0.0424524471735868,,POINT (-45.8597444 -23.1994979)
1453969544,-23.1993769,-45.8594474,3,0.012195121951219513,0.0514450906684905,0.059853709361843956,0.9969886935984532,0.04678429516494708,,POINT (-45.8594474 -23.1993769)
1453969558,-23.2008418,-45.8603998,3,0.012195121951219513,0.05107358765895351,0.012429757423087964,0.9993300128663578,0.04662327789400701,,POINT (-45.8603998 -23.2008418)
1453969560,-23.2012966,-45.8606107,3,0.012195121951219513,0.04891821672827795,0.004868563185202412,0.9996618079267847,0.04269290206836573,,POINT (-45.8606107 -23.2012966)
1453969565,-23.2008329,-45.8611533,3,0.012195121951219513,0.047068685385927934,0.0025407399692854967,1.000014054535386,0.04230819214158464,,POINT (-45.8611533 -23.2008329)
1453969576,-23.2020581,-45.8619612,3,0.008130081300813009,0.05506128061393443,0.07140676521503285,0.9959008296149527,0.045503683275724766,,POINT (-45.8619612 -23.2020581)
1453969591,-23.2012756,-45.8593589,3,0.012195121951219513,0.05143424642509495,0.015420313750164855,0.9951342856916842,0.038631046952150555,,POINT (-45.8593589 -23.2012756)
1453969592,-23.2016957,-45.8587385,3,0.012195121951219513,0.05344520097265369,0.02507226519911265,0.9977955673487618,0.041255101489805344,,POINT (-45.8587385 -23.2016957)
1453977234,-23.1999246,-45.8587521,1,0.0040650406504065045,0.04891331362947788,0.0,1.0003195212674143,0.014331104670214126,,POINT (-45.8587521 -23.1999246)
1453977242,-23.204063,-45.859968,3,0.012195121951219513,0.05834626136792215,0.13025467398758678,0.9925516753453585,0.052697117755540916,,POINT (-45.859968 -23.204063)
1453977246,-23.2043934,-45.8595671,4,0.016260162601626018,0.060705079000037424,0.1491896383468061,0.9907405787256015,0.06337563381354162,,POINT (-45.8595671 -23.2043934)
1453977252,-23.2060502,-45.8586613,3,0.012195121951219513,0.06291196726586319,0.09456654175459181,0.9974329450694407,0.05300803874084563,,POINT (-45.8586613 -23.2060502)
1453977291,-23.202825,-45.8583367,4,0.016260162601626018,0.05321789859119965,0.02696519947915048,0.9960291580287004,0.0607563533597397,,POINT (-45.8583367 -23.202825)
1453977294,-23.2018654,-45.8575353,3,0.008130081300813009,0.04538343997780162,0.0029507749462013865,0.9997025237938738,0.042877101964481815,,POINT (-45.8575353 -23.2018654)
1453977295,-23.2014554,-45.8572117,3,0.012195121951219513,0.04729219208075403,0.006247813226563812,0.9989825657249942,0.04847624512715225,,POINT (-45.8572117 -23.2014554)
1453977296,-23.2006962,-45.856577,3,0.012195121951219513,0.04548919929915183,0.0074804837646504935,0.9992760789408621,0.051509826866897285,,POINT (-45.856577 -23.2006962)
1453977301,-23.2036041,-45.8596371,3,0.012195121951219513,0.05566421011535312,0.041319803688699724,0.9964387208624957,0.04480526316424589,,POINT (-45.8596371 -23.2036041)
1453977303,-23.2025477,-45.8587901,3,0.012195121951219513,0.05334005138062092,0.027550586029668273,0.9972099462739658,0.04792324166003946,,POINT (-45.8587901 -23.2025477)
1453977304,-23.2018751,-45.8582457,3,0.012195121951219513,0.051212942604816965,0.025372245454463194,0.9980046448858696,0.047946827775571535,,POINT (-45.8582457 -23.2018751)
1453977306,-23.2013042,-45.8578124,4,0.016260162601626018,0.04914482679569998,0.02229025670915346,0.9981445267052743,0.06216596675023641,,POINT (-45.8578124 -23.2013042)
1453977308,-23.200408,-45.8571012,4,0.016260162601626018,0.047123226156942914,0.012263638021335972,0.9959313030131561,0.05619150745673582,,POINT (-45.8571012 -23.200408)
1453977314,-23.2015216,-45.8585927,3,0.012195121951219513,0.048982046580477855,0.007517159402981399,0.9997941610012819,0.04386670215804135,,POINT (-45.8585927 -23.2015216)
1453977323,-23.2045148,-45.8521257,3,0.012195121951219513,0.04842311272884509,0.004503040176724221,0.9972624444795676,0.04452496416102829,,POINT (-45.8521257 -23.2045148)
1453977329,-23.2000149,-45.8567843,1,0.0040650406504065045,0.04499844445194106,0.0,1.0006418020924284,0.018840492343352704,,POINT (-45.8567843 -23.2000149)
1453977330,-23.2052802,-45.8570057,3,0.012195121951219513,0.056306464760736225,0.00498289838690378,0.9992716618249726,0.047745951262929,,POINT (-45.8570057 -23.2052802)
1453977331,-23.2022029,-45.8571401,3,0.008130081300813009,0.046721697470684616,0.005022078524829202,0.9999527852981366,0.0420886901055221,,POINT (-45.8571401 -23.2022029)
1453977333,-23.2064313,-45.8522207,3,0.012195121951219513,0.05167935296847409,0.0027751394737755585,1.0000708556397124,0.052281456525756144,,POINT (-45.8522207 -23.2064313)
1453979232,-23.2032541,-45.8580947,3,0.012195121951219513,0.05095094279403851,0.008895909678412991,0.9992772509114499,0.048520775418618205,,POINT (-45.8580947 -23.2032541)
1453979234,-23.2025939,-45.8566703,3,0.012195121951219513,0.04892312081015547,0.007691068860810319,0.999592296369649,0.044580026655790236,,POINT (-45.8566703 -23.2025939)
1453979238,-23.2037534,-45.8578272,3,0.012195121951219513,0.05207086321823526,0.0048766795524770165,0.9997866643238424,0.05172948316565444,,POINT (-45.8578272 -23.2037534)
1453979239,-23.2029973,-45.8562027,3,0.012195121951219513,0.04997011366796036,0.004926569635304522,0.999578416278515,0.0511667592129206,,POINT (-45.8562027 -23.2029973)
1453979243,-23.2033994,-45.8557231,4,0.016260162601626018,0.05209309672089035,0.015008799328434096,0.9975275130402237,0.07343027965244182,,POINT (-45.8557231 -23.2033994)
1453979249,-23.204768,-45.858645,3,0.012195121951219513,0.059455181540119494,0.024183639405718826,0.9991799651502382,0.05540183950495344,,POINT (-45.858645 -23.204768)
1453979250,-23.2023909,-45.8546211,4,0.016260162601626018,0.04776432710984642,0.011895243166158417,0.9959555495994046,0.06023954264317148,,POINT (-45.8546211 -23.2023909)
1453979257,-23.2047751,-45.8572779,3,0.012195121951219513,0.05376315193139813,0.0012049545117731122,0.9996354381437057,0.05167989367479414,,POINT (-45.8572779 -23.2047751)
1453979262,-23.2038243,-45.8552445,3,0.012195121951219513,0.053462766222754254,0.004321322123260895,0.9996018951011789,0.05275733611413312,,POINT (-45.8552445 -23.2038243)
1453987112,-23.2033421,-45.8587304,3,0.012195121951219513,0.055512243212524265,0.030490138649912367,0.9981112519322348,0.054649232745335,,POINT (-45.8587304 -23.2033421)
1453987113,-23.2055327,-45.8575443,3,0.012195121951219513,0.05900944741007265,0.01700554983973944,0.999013163842332,0.05440796040001216,,POINT (-45.8575443 -23.2055327)
1453987117,-23.2038477,-45.8591431,3,0.012195121951219513,0.05799954006195636,0.028857589775343275,0.9975011725460238,0.05203998376434783,,POINT (-45.8591431 -23.2038477)
1453987119,-23.2062838,-45.857816,3,0.012195121951219513,0.0641440759833466,0.13337192010834895,0.9965156928178855,0.05499972207658787,,POINT (-45.857816 -23.2062838)
1453987128,-23.2042407,-45.8547653,3,0.012195121951219513,0.055461771801488896,0.007083859107454456,0.9992183366543178,0.05277595538429474,,POINT (-45.8547653 -23.2042407)
1453987130,-23.2065026,-45.8596293,3,0.008130081300813009,0.0665677438386715,0.14723699078873093,0.9951466946555044,0.047466725493836265,,POINT (-45.8596293 -23.2065026)
1453987131,-23.2063243,-45.8592457,3,0.012195121951219513,0.06471398091517051,0.03937174284422267,0.9990010376954573,0.04707182794254921,,POINT (-45.8592457 -23.2063243)
1453987139,-23.204905,-45.8599962,3,0.012195121951219513,0.06238120031718022,0.06286590814826136,0.9958753343164176,0.05203607567437749,,POINT (-45.8599962 -23.204905)
1453987149,-23.2018734,-45.8540935,1,0.0040650406504065045,0.04558267607708769,0.0,1.0006737004099626,0.01970942862286215,,POINT (-45.8540935 -23.2018734)
1453987150,-23.2027198,-45.8549598,3,0.012195121951219513,0.04966498372494411,0.012503836575639917,0.999702908453841,0.05952438246841317,,POINT (-45.8549598 -23.2027198)
1453987151,-23.2010765,-45.8569075,3,0.012195121951219513,0.046712752951210954,0.005309941270309425,0.9995296995200015,0.05062601603539501,,POINT (-45.8569075 -23.2010765)
1453987165,-23.2030571,-45.8553072,4,0.016260162601626018,0.05177255782742424,0.0330456881427031,0.9963684031949593,0.07583780680914623,,POINT (-45.8553072 -23.2030571)
1453987174,-23.2022622,-45.8562382,3,0.012195121951219513,0.04961449065486995,0.010218456392333312,0.9966134894393439,0.04768430888576687,,POINT (-45.8562382 -23.2022622)
1453987175,-23.2020314,-45.8565086,1,0.0040650406504065045,0.04726470993523495,0.0,1.0005746295187568,0.0161425555307408,,POINT (-45.8565086 -23.2020314)
1453987179,-23.2011453,-45.8551151,1,0.0040650406504065045,0.04430396096970502,0.0,1.0007275652996603,0.019786441318319557,,POINT (-45.8551151 -23.2011453)
1453987183,-23.2069501,-45.8592497,3,0.008130081300813009,0.06719098582972612,0.14970182185699,0.9951213398322647,0.04543082720004464,,POINT (-45.8592497 -23.2069501)
1453987185,-23.20465,-45.8542826,4,0.016260162601626018,0.05560078957289516,0.04507980620281863,0.9976467113883853,0.07483931048092646,,POINT (-45.8542826 -23.20465)
1453987188,-23.2043493,-45.8538015,4,0.016260162601626018,0.05322950808042112,0.045449572028499814,0.9970415607764883,0.08261103531641172,,POINT (-45.8538015 -23.2043493)
1453987190,-23.2040333,-45.8534374,3,0.012195121951219513,0.05073904450834901,0.012195003922868635,0.999746113174872,0.06112739902068581,,POINT (-45.8534374 -23.2040333)
1453987194,-23.203213,-45.8526019,1,0.0040650406504065045,0.046708281975622205,0.0,1.000710753976515,0.01890046710553711,,POINT (-45.8526019 -23.203213)
1453987200,-23.2042336,-45.8518151,1,0.0040650406504065045,0.04618227785381857,0.0,1.000856240933931,0.015527749058147243,,POINT (-45.8518151 -23.2042336)
1453987203,-23.2052127,-45.8528025,4,0.016260162601626018,0.052536131992819556,0.012957099553118596,0.9990652871596681,0.0807719124661047,,POINT (-45.8528025 -23.2052127)
1453987206,-23.2054979,-45.8532924,4,0.016260162601626018,0.05433178914287473,0.021360030159255392,0.9986796255394335,0.07156187123134133,,POINT (-45.8532924 -23.2054979)
1453987210,-23.2073818,-45.8573253,4,0.016260162601626018,0.06707093596499462,0.09546770227985182,0.9960890398513421,0.06570436910745901,,POINT (-45.8573253 -23.2073818)
1453987212,-23.2077105,-45.8578184,4,0.016260162601626018,0.06985515746941037,0.2142533256892396,0.994335741764054,0.06506165045177904,,POINT (-45.8578184 -23.2077105)
1453987215,-23.2080552,-45.8582902,3,0.008130081300813009,0.06944757792533099,0.16248670492613268,0.9956979364307698,0.048968911684061166,,POINT (-45.8582902 -23.2080552)
1453987228,-23.2060541,-45.8518351,3,0.012195121951219513,0.05005211590577444,0.0007804674892749018,1.0001179931850117,0.059029495661438766,,POINT (-45.8518351 -23.2060541)
1453987252,-23.209305,-45.8571516,4,0.010162601626016262,0.07023720928055567,0.3070019663217409,0.986838589485337,0.060468781526811934,,POINT (-45.8571516 -23.209305)
1453990675,-23.2051016,-45.8566103,3,0.012195121951219513,0.05812388400206061,0.013767279819787504,0.9988378325081321,0.05145020586287706,,POINT (-45.8566103 -23.2051016)
1453990676,-23.2081686,-45.8549599,3,0.012195121951219513,0.057738775447385336,0.006027981530532104,0.9997408908754021,0.04914974870638924,,POINT (-45.8549599 -23.2081686)
1453990678,-23.205063,-45.8551821,3,0.012195121951219513,0.05817238408407448,0.03951825912184985,0.9991902573114831,0.06403096182915995,,POINT (-45.8551821 -23.205063)
1453990679,-23.2074872,-45.8538537,3,0.012195121951219513,0.05362726704190119,0.0035804126087942484,1.0000389366736797,0.04909758248948264,,POINT (-45.8538537 -23.2074872)
1453990680,-23.2066779,-45.8586438,3,0.012195121951219513,0.06760051670332466,0.12394165250802952,0.9980215730030088,0.04891302005462096,,POINT (-45.8586438 -23.2066779)
1453990681,-23.2090675,-45.8567195,3,0.012195121951219513,0.07000546981513425,0.21282166006841197,0.9939607978280723,0.05034961581676283,,POINT (-45.8567195 -23.2090675)
1453990682,-23.2064096,-45.8580812,3,0.012195121951219513,0.0659292258958796,0.12232542585709455,0.997688357796502,0.0485922758799222,,POINT (-45.8580812 -23.2064096)
1453990683,-23.2087967,-45.8561702,3,0.012195121951219513,0.06503306637543987,0.013459789210217704,0.9988843313286853,0.0462005048950297,,POINT (-45.8561702 -23.2087967)
1453990684,-23.2068817,-45.8577039,3,0.012195121951219513,0.06527663591242654,0.08696034693734063,0.9963981019325183,0.05696885924632532,,POINT (-45.8577039 -23.2068817)
1453990686,-23.207151,-45.8568478,3,0.012195121951219513,0.06300944223128481,0.007101698896292541,0.9993495187972794,0.049177900890676446,,POINT (-45.8568478 -23.207151)
1453990687,-23.2087069,-45.8560003,3,0.012195121951219513,0.06124600026120743,0.009669878072659807,0.999527917373785,0.044289084878554784,,POINT (-45.8560003 -23.2087069)
1453990688,-23.2069008,-45.856314,3,0.012195121951219513,0.06068243348436966,0.00399375115939211,0.9996757110528346,0.049734710644169296,,POINT (-45.856314 -23.2069008)
1453990689,-23.2084417,-45.8554694,3,0.012195121951219513,0.05904514580536006,0.007322391458415104,0.9997199188280154,0.04483152948329706,,POINT (-45.8554694 -23.2084417)
1453990690,-23.2050771,-45.8538011,3,0.012195121951219513,0.05706362606189205,0.034437788672904195,0.9984563011449595,0.06390772015067259,,POINT (-45.8538011 -23.2050771)
1453990692,-23.206372,-45.8551915,3,0.012195121951219513,0.05628049014892179,0.0009429779510749137,0.9998793078243615,0.05492919622482382,,POINT (-45.8551915 -23.206372)
1453990693,-23.2078389,-45.854415,3,0.012195121951219513,0.05490022838129158,0.002495515793918701,1.0000596245516489,0.04698470259387529,,POINT (-45.854415 -23.2078389)
1453990694,-23.2058613,-45.8540883,3,0.012195121951219513,0.05381057780144457,0.004528527485342263,1.0000674554479667,0.04987150013536732,,POINT (-45.8540883 -23.2058613)
1453990695,-23.2071701,-45.8533629,3,0.012195121951219513,0.05123982886195935,0.0019212195425334247,1.000257846045026,0.04503779583327678,,POINT (-45.8533629 -23.2071701)
1453990699,-23.2056103,-45.8535393,3,0.012195121951219513,0.05163560788078519,0.0019196381320138898,1.000119425524201,0.05042073405030648,,POINT (-45.8535393 -23.2056103)
1453990700,-23.2068494,-45.8528467,3,0.012195121951219513,0.04926389360804571,0.000570591100743602,1.0003430185013387,0.04560912392717698,,POINT (-45.8528467 -23.2068494)
1454006732,-23.209641,-45.8569025,3,0.006097560975609756,0.07013626474292912,0.165050955673455,0.9981946305087389,0.04826010616163198,,POINT (-45.8569025 -23.209641)
1454006734,-23.2101369,-45.8561957,3,0.006097560975609756,0.0700758371742247,0.1712619699584597,0.997120338329542,0.05101485450102093,,POINT (-45.8561957 -23.2101369)
1454006735,-23.2103783,-45.8558198,4,0.008130081300813009,0.06551324071436446,0.1712619699584597,0.9972674913696566,0.07132302912399334,,POINT (-45.8558198 -23.2103783)
1454006737,-23.2106256,-45.8555415,3,0.008130081300813009,0.07220123244286149,0.07854208849449616,0.9978310563584486,0.06196564563880924,,POINT (-45.8555415 -23.2106256)
1454006738,-23.2117353,-45.8545376,3,0.012195121951219513,0.06544295696410095,0.041462566177745575,0.9966020379119219,0.04486746730475549,,POINT (-45.8545376 -23.2117353)
1454006744,-23.2099786,-45.8560786,3,0.006097560975609756,0.06268569429432252,0.17110102553331707,0.9878927020683443,0.049337328830783476,,POINT (-45.8560786 -23.2099786)
1454006745,-23.2099582,-45.855503,3,0.008130081300813009,0.06839637422302744,0.20811663487275217,0.987987037211928,0.046118906107268307,,POINT (-45.855503 -23.2099582)
1454006760,-23.2101163,-45.8556745,4,0.008130081300813009,0.06819565820029358,0.1512086361354805,0.9977625108944711,0.06366104755002908,,POINT (-45.8556745 -23.2101163)
1454006763,-23.2103103,-45.8556773,3,0.006097560975609756,0.06653144241053863,0.0944918285737266,0.9993751455179319,0.06038923863515095,,POINT (-45.8556773 -23.2103103)
1454006767,-23.210222,-45.8553087,3,0.008130081300813009,0.07110711497614758,0.06075942563559258,0.9977925332719151,0.056249085963934506,,POINT (-45.8553087 -23.210222)
1454006785,-23.2112599,-45.8526658,3,0.008130081300813009,0.062016537054428875,0.01819906406383729,0.997505642164578,0.0427255319323064,,POINT (-45.8526658 -23.2112599)
1454006787,-23.2115503,-45.8518511,3,0.008130081300813009,0.05934672626551147,0.010924223131142807,0.9988853768781013,0.04280281921824734,,POINT (-45.8518511 -23.2115503)
1454006788,-23.2121613,-45.8496187,3,0.012195121951219513,0.06468824629921803,0.025448309339712052,0.9983689020394076,0.0540396986552314,,POINT (-45.8496187 -23.2121613)
1454008396,-23.2104728,-45.8485276,3,0.008130081300813009,0.06517202591897714,0.07702779855287484,0.9973641704631779,0.04619452859881352,,POINT (-45.8485276 -23.2104728)
1454008398,-23.210729,-45.848026,3,0.006097560975609756,0.060121735873019694,0.001043373840738601,0.9997379482235814,0.04230902866344835,,POINT (-45.848026 -23.210729)
1454008399,-23.2107629,-45.8481288,3,0.008130081300813009,0.06469682223005446,0.004953954970844353,0.9992420769470501,0.04176615137708011,,POINT (-45.8481288 -23.2107629)
1454008400,-23.2108527,-45.8480851,3,0.008130081300813009,0.06495516173050724,0.007413735121888172,0.9990066285320831,0.04174267997167014,,POINT (-45.8480851 -23.2108527)
1454008401,-23.2107849,-45.8479871,3,0.006097560975609756,0.061001016260162605,0.003878659121195504,0.9996120281484898,0.042306290983893505,,POINT (-45.8479871 -23.2107849)
1454008402,-23.2106214,-45.8476122,4,0.014227642276422765,0.06567193245610292,0.2276415731146202,0.9816419811434659,0.05870884641458074,,POINT (-45.8476122 -23.2106214)
1454008412,-23.2093152,-45.8530138,3,0.012195121951219513,0.06615265420649327,0.21206295362639327,0.9875297688198813,0.0360383783662841,,POINT (-45.8530138 -23.2093152)
1454008413,-23.2112141,-45.8529603,3,0.012195121951219513,0.06590251587863617,0.02842412797018672,0.9964019811113436,0.049855447630033356,,POINT (-45.8529603 -23.2112141)
1454008414,-23.2096016,-45.8527484,3,0.012195121951219513,0.07241551121550688,0.06305419453636549,0.9976171398782054,0.055657981348281524,,POINT (-45.8527484 -23.2096016)
1454011088,-23.2081667,-45.8486362,3,0.012195121951219513,0.06529410356988237,0.16076669707154229,0.9949998352451023,0.04502329178602846,,POINT (-45.8486362 -23.2081667)
1454011089,-23.2099513,-45.8506892,3,0.012195121951219513,0.06532032259152734,0.20404232325355776,0.9909815965563016,0.04197257742224894,,POINT (-45.8506892 -23.2099513)
1454011096,-23.2112869,-45.8481896,3,0.012195121951219513,0.07018670071642469,0.09883510734165558,0.9947051242229346,0.048546383576733125,,POINT (-45.8481896 -23.2112869)
1454012659,-23.2108463,-45.8503877,4,0.016260162601626018,0.07267433061523468,0.10438614804820186,0.9977763852929571,0.0814722065235919,,POINT (-45.8503877 -23.2108463)
1454012664,-23.2101303,-45.8528205,4,0.016260162601626018,0.0730441745369407,0.1303466684245658,0.9953131677913916,0.08081502721330731,,POINT (-45.8528205 -23.2101303)
1454012686,-23.210898,-45.8552934,4,0.016260162601626018,0.07347306987071678,0.11803474290643919,0.9946275665978772,0.07148378318092338,,POINT (-45.8552934 -23.210898)
1454012689,-23.2113075,-45.8549289,3,0.012195121951219513,0.06855009553045384,0.03906976479542773,0.9977067697139572,0.051710346643960556,,POINT (-45.8549289 -23.2113075)
