osmid,y,x,street_count,dc,cc,nbc,vulnerability,com,highway,ref,geometry
1437698184,-23.1915972,-45.865258,3,0.008823529411764706,0.028524340770791076,0.003168587022437841,1.000597539893179,0.030349437429627535,,,POINT (-45.865258 -23.1915972)
1437698186,-23.1913291,-45.8647237,3,0.008823529411764706,0.0277356057912858,3.140431430304081e-05,1.00080022545867,0.028108944988006205,,,POINT (-45.8647237 -23.1913291)
1437698195,-23.190135,-45.8661401,3,0.008823529411764706,0.029354103421794547,0.014685307112535736,1.000196581484552,0.03237570152577658,,,POINT (-45.8661401 -23.190135)
1437698197,-23.1899626,-45.8655707,3,0.008823529411764706,0.02851948432390748,0.006988001386121458,1.0005797009493635,0.028514606468734546,,,POINT (-45.8655707 -23.1899626)
1438333450,-23.1903136,-45.86673,4,0.008823529411764706,0.030233587433710064,0.021783765052412717,0.9988144436498358,0.04014033356416716,,,POINT (-45.86673 -23.1903136)
1438434273,-23.1942531,-45.8711792,3,0.0058823529411764705,0.027261647192850614,0.011603352681278697,1.0000255815006676,0.028183721455056203,,,POINT (-45.8711792 -23.1942531)
1438434274,-23.1944362,-45.8710601,3,0.004411764705882353,0.027924016032751922,0.01131854803777181,1.0005130419430983,0.027545910557831593,,,POINT (-45.8710601 -23.1944362)
1438523214,-23.189846,-45.8558777,3,0.0014705882352941176,0.029692198533635167,0.0,1.0009608695242376,0.009097790741550591,,,POINT (-45.8558777 -23.189846)
1446670972,-23.1949238,-45.8658229,3,0.004411764705882353,0.03687193290259093,0.10370406753766796,0.9899690036697715,0.028663928386865434,motorway_junction,,POINT (-45.8658229 -23.1949238)
1446670988,-23.2182371,-45.8540288,4,0.0058823529411764705,0.04872285956267324,0.07780865410606874,0.9876050567259026,0.04695970531281775,,,POINT (-45.8540288 -23.2182371)
1446670989,-23.2140414,-45.8569489,4,0.0058823529411764705,0.05211454963878684,0.008544600347133577,0.998018882434029,0.04612245842695307,,,POINT (-45.8569489 -23.2140414)
1446671002,-23.2230937,-45.8560897,3,0.004411764705882353,0.03768485740752994,0.0002111669410032054,1.0002219366107035,0.03820220631611056,,,POINT (-45.8560897 -23.2230937)
1446671007,-23.208997,-45.8575321,3,0.004411764705882353,0.056018457044217235,0.18083973190343272,0.9969027145990587,0.03467984167573027,,,POINT (-45.8575321 -23.208997)
1446671010,-23.2000514,-45.8639063,3,0.004411764705882353,0.03916969278065488,0.04164027638546828,0.9993163094965053,0.031029534213437186,,,POINT (-45.8639063 -23.2000514)
1446671013,-23.2192006,-45.854189,3,0.004411764705882353,0.04233237078000268,0.029659750498137398,0.9984818749158134,0.039375719183708836,,,POINT (-45.854189 -23.2192006)
1446671015,-23.203508,-45.8612975,3,0.0058823529411764705,0.04792480972075548,0.1294457074991999,0.9962325839509059,0.03473312316234768,,,POINT (-45.8612975 -23.203508)
1446671018,-23.2055917,-45.8605262,4,0.007352941176470588,0.05285452115688904,0.18467101515228873,0.9930899579973804,0.04301834521768148,,,POINT (-45.8605262 -23.2055917)
1446671019,-23.2003589,-45.8636959,3,0.004411764705882353,0.040758973459814,0.04164677382980684,0.999279818050674,0.03659918697228545,,,POINT (-45.8636959 -23.2003589)
1446671022,-23.2107427,-45.8569899,3,0.0058823529411764705,0.050806548734143336,0.05877151448258984,0.9973885101931891,0.03607141372840647,,,POINT (-45.8569899 -23.2107427)
1446671027,-23.1955056,-45.8656856,3,0.004411764705882353,0.03827250612360098,0.10371056498200652,0.9895829177321193,0.028918221640566674,traffic_signals,,POINT (-45.8656856 -23.1955056)
1446671028,-23.2098454,-45.8570945,3,0.004411764705882353,0.04990591126961733,0.11676395967636917,0.9947930974908382,0.03195498085497125,,,POINT (-45.8570945 -23.2098454)
1446674016,-23.2227214,-45.8558953,3,0.004411764705882353,0.03915595866677667,0.002186390019925496,1.0002731250244947,0.03937885367843875,,,POINT (-45.8558953 -23.2227214)
1446674017,-23.2227145,-45.8561454,5,0.007352941176470588,0.04236716817615443,0.02079831932773109,0.9990616910103106,0.06703614091606924,,,POINT (-45.8561454 -23.2227145)
1446674018,-23.2237976,-45.8606049,3,0.004411764705882353,0.03905098290627593,0.004366282595512432,1.000455276319501,0.016937672096533848,,,POINT (-45.8606049 -23.2237976)
1446674020,-23.2237295,-45.8604587,3,0.004411764705882353,0.04064277354760903,0.004372780039850992,1.0000630013857843,0.030453063593037965,,,POINT (-45.8604587 -23.2237295)
1446674021,-23.2238706,-45.8605319,3,0.004411764705882353,0.03757917917587675,0.004359785151173872,1.0004311876541874,0.01786458537486678,,,POINT (-45.8605319 -23.2238706)
1446674033,-23.2238122,-45.8604317,3,0.004411764705882353,0.0362142884394056,0.004353287706835312,0.9999802682912251,0.03522928661598658,,,POINT (-45.8604317 -23.2238122)
1446674039,-23.2220035,-45.8558943,3,0.004411764705882353,0.03768273801844004,0.013527679112882265,0.9998928951989194,0.03854537780938703,,,POINT (-45.8558943 -23.2220035)
1446748353,-23.218797,-45.8540412,4,0.0058823529411764705,0.046088648005632296,0.07621542816125226,0.9989483765442124,0.048318084084053275,,,POINT (-45.8540412 -23.218797)
1446748354,-23.2185508,-45.8543345,3,0.004411764705882353,0.048017540827424564,0.08969755296993867,0.9959066048056681,0.03785362115366895,,,POINT (-45.8543345 -23.2185508)
1446748371,-23.2182562,-45.8543399,3,0.004411764705882353,0.05044697821908466,0.08970405041427723,0.9798252269018886,0.036454728920732274,,,POINT (-45.8543399 -23.2182562)
1446748375,-23.2223495,-45.8558256,3,0.004411764705882353,0.037680618867724794,0.002179892575586936,1.0000915467337792,0.03906369708416659,,,POINT (-45.8558256 -23.2223495)
1446748386,-23.2223571,-45.8562105,3,0.004411764705882353,0.04231632971490984,0.005813046868231829,0.9996647135304515,0.0452195378689327,,,POINT (-45.8562105 -23.2223571)
1453950122,-23.1948681,-45.8642372,3,0.008823529411764706,0.03448287605917772,0.004098371307285719,0.9989540559736368,0.028858049139868093,,,POINT (-45.8642372 -23.1948681)
1453950123,-23.1958164,-45.864265,4,0.010294117647058823,0.036328169849592404,0.0074149711430964065,1.0000018985168955,0.04618883001689239,,,POINT (-45.864265 -23.1958164)
1453950288,-23.1926486,-45.8654099,3,0.007352941176470588,0.03565732343706468,0.01222576487639728,0.9974329772484444,0.029437950503460344,,,POINT (-45.8654099 -23.1926486)
1453950289,-23.1943868,-45.8649731,3,0.008823529411764706,0.03659603280932232,0.014128269864646728,0.9998450444397422,0.03182705020839874,,,POINT (-45.8649731 -23.1943868)
1453950293,-23.198817,-45.8639126,3,0.008823529411764706,0.041023496277835206,0.1277840277004272,0.9898876955285948,0.030779306335058848,,,POINT (-45.8639126 -23.198817)
1453950300,-23.1973561,-45.8639127,4,0.011764705882352941,0.03735708991446713,0.026923164454785355,0.9991722675161644,0.04496685920672754,,,POINT (-45.8639127 -23.1973561)
1453955946,-23.1922356,-45.8653658,3,0.004411764705882353,0.03449635693299958,0.0014640907909555575,0.9976601577895794,0.021862768910025605,,,POINT (-45.8653658 -23.1922356)
1453957511,-23.1959281,-45.8649342,3,0.008823529411764706,0.037636171696112025,0.019006497788118512,0.9999013447303596,0.035185543806154095,,,POINT (-45.8649342 -23.1959281)
1453957515,-23.196521,-45.8648213,3,0.008823529411764706,0.03873716625460383,0.03511934670775597,0.9996467942313308,0.03495989777161334,,,POINT (-45.8648213 -23.196521)
1453957518,-23.1983083,-45.8634198,3,0.008823529411764706,0.038401923699328426,0.027152610184967188,0.9986396306746603,0.03222517656657743,,,POINT (-45.8634198 -23.1983083)
1453958821,-23.1971269,-45.8633836,3,0.008823529411764706,0.0360447987899232,0.017731288391645318,0.999290262678292,0.030165373361822734,,,POINT (-45.8633836 -23.1971269)
1453958828,-23.1979287,-45.8625623,3,0.008823529411764706,0.03699407932342549,0.010216189568610938,0.9974932635420306,0.02262515299130821,,,POINT (-45.8625623 -23.1979287)
1453960044,-23.1960891,-45.863782,3,0.008823529411764706,0.03336005798884154,0.0038458373039937637,0.9976853182981579,0.02181714365022136,,,POINT (-45.863782 -23.1960891)
1453960046,-23.1955296,-45.8622353,1,0.0029411764705882353,0.03227692878779721,0.0,1.0006768240678412,0.009097858277875518,turning_circle,,POINT (-45.8622353 -23.1955296)
1453960056,-23.196516,-45.8636128,3,0.008823529411764706,0.0341785740005041,0.006234535051133727,0.9980576883828597,0.020533041822942952,,,POINT (-45.8636128 -23.196516)
1453960060,-23.195913,-45.862102,1,0.0029411764705882353,0.03304254683429739,0.0,1.0007169503593507,0.008843636585541995,turning_circle,,POINT (-45.862102 -23.195913)
1453960064,-23.1969251,-45.863447,3,0.008823529411764706,0.03508780711698169,0.01125980289022835,0.9979101109487816,0.022204867711860306,,,POINT (-45.863447 -23.1969251)
1453960077,-23.1962916,-45.8619327,1,0.0029411764705882353,0.033891591537980895,0.0,1.00068983233635,0.009184727937074243,turning_circle,,POINT (-45.8619327 -23.1962916)
1453960082,-23.1973073,-45.8631433,3,0.008823529411764706,0.0348016810214451,0.0032060865583346744,0.9982759692206875,0.02223224241671118,,,POINT (-45.8631433 -23.1973073)
1453960083,-23.1967154,-45.861713,1,0.0029411764705882353,0.033624567908158896,0.0,1.0007482097526275,0.0091886997684601,turning_circle,,POINT (-45.861713 -23.1967154)
1453960087,-23.1976844,-45.8628366,3,0.008823529411764706,0.03570672873465933,0.004735193046290733,0.9981788576414365,0.020695589931204576,,,POINT (-45.8628366 -23.1976844)
1453960093,-23.1970962,-45.8615041,1,0.0029411764705882353,0.03446868484520203,0.0,1.0006840168615794,0.008870498761516401,turning_circle,,POINT (-45.8615041 -23.1970962)
1453961350,-23.1985889,-45.8640501,3,0.008823529411764706,0.039861786227966114,0.06625934050596186,0.9936010772143182,0.031491308326141484,,,POINT (-45.8640501 -23.1985889)
1453962116,-23.1956396,-45.8665464,3,0.004411764705882353,0.025890137739794525,0.09684332495884952,0.9859450800993577,0.027758321063579682,,,POINT (-45.8665464 -23.1956396)
1453969481,-23.2000549,-45.863017,3,0.008823529411764706,0.04239397435658857,0.1265478957906186,0.9926817346891617,0.033362092989575834,,,POINT (-45.863017 -23.2000549)
1453969483,-23.2005558,-45.8624817,4,0.011764705882352941,0.043713254482377506,0.08871849160851975,0.9971465273372004,0.04226746500008235,,,POINT (-45.8624817 -23.2005558)
1453969491,-23.2015007,-45.8613897,3,0.008823529411764706,0.04491766204370064,0.07241082968089264,0.9978027981361277,0.033788296483230056,,,POINT (-45.8613897 -23.2015007)
1453969497,-23.2020445,-45.8610896,3,0.007352941176470588,0.043514532062987554,0.004726611710785874,0.9994910401946503,0.031707160845096,,,POINT (-45.8610896 -23.2020445)
1453969499,-23.2029493,-45.8606957,4,0.011764705882352941,0.04663720781693342,0.07690284424151364,0.9944461863556927,0.04656116132677255,mini_roundabout,,POINT (-45.8606957 -23.2029493)
1453969511,-23.1994463,-45.8614324,3,0.008823529411764706,0.04232969642465616,0.0515703620895272,0.996899277856596,0.03149015352224367,,,POINT (-45.8614324 -23.1994463)
1453969527,-23.2005985,-45.8633634,3,0.004411764705882353,0.0392040702536939,0.019920148471759835,0.9995789970931156,0.036800521323758516,traffic_signals,,POINT (-45.8633634 -23.2005985)
1453969529,-23.2006684,-45.863259,3,0.004411764705882353,0.04079868262229083,0.019926645916098395,0.9997356852846614,0.03234369291238724,,,POINT (-45.863259 -23.2006684)
1453969532,-23.2002814,-45.8617754,3,0.008823529411764706,0.041992777933434595,0.003438339074639928,0.999534277096626,0.033191985787706955,,,POINT (-45.8617754 -23.2002814)
1453969533,-23.1999856,-45.861014,3,0.008823529411764706,0.040845937863075006,0.0016726783094493725,0.9997880794489414,0.030748145635805097,,,POINT (-45.861014 -23.1999856)
1453969534,-23.1998786,-45.8607385,3,0.008823529411764706,0.03927070476531956,0.0004925784746888448,1.000031917703058,0.030004618332190317,,,POINT (-45.8607385 -23.1998786)
1453969535,-23.1994979,-45.8597444,3,0.008823529411764706,0.04169747742273212,0.002098769832613594,0.9997901302656806,0.03073351261366967,,,POINT (-45.8597444 -23.1994979)
1453969544,-23.1993769,-45.8594474,3,0.008823529411764706,0.043491935914960554,0.05646133643280914,0.996891198264029,0.03387404947538268,,,POINT (-45.8594474 -23.1993769)
1453969558,-23.2008418,-45.8603998,3,0.008823529411764706,0.043064256360041284,0.008032180171742781,0.9993856151284132,0.033752342248321424,,,POINT (-45.8603998 -23.2008418)
1453969560,-23.2012966,-45.8606107,3,0.008823529411764706,0.041838074599180916,0.0031547279087285043,0.9996088946392263,0.03090701921468771,,,POINT (-45.8606107 -23.2012966)
1453969565,-23.2008329,-45.8611533,3,0.008823529411764706,0.040766413038810075,0.0021766797742250052,0.9997886200733491,0.03062926089489946,,,POINT (-45.8611533 -23.2008329)
1453969576,-23.2020581,-45.8619612,3,0.0058823529411764705,0.046199873454173784,0.122749916070654,0.9971684802348117,0.03295504591551073,,,POINT (-45.8619612 -23.2020581)
1453969591,-23.2012756,-45.8593589,3,0.008823529411764706,0.04325050120745432,0.014722016301195887,0.9959450442895462,0.02796646316978606,,,POINT (-45.8593589 -23.2012756)
1453969592,-23.2016957,-45.8587385,3,0.008823529411764706,0.04435567090598983,0.021125584483513333,0.9981381816285161,0.029866036627227973,,,POINT (-45.8587385 -23.2016957)
1453977234,-23.1999246,-45.8587521,1,0.0029411764705882353,0.04144728224086864,0.0,1.0000490676815394,0.010374802025537913,,,POINT (-45.8587521 -23.1999246)
1453977242,-23.204063,-45.859968,3,0.008823529411764706,0.04792480972075548,0.09903852285028929,0.9947371951939064,0.038149353213598164,,,POINT (-45.859968 -23.204063)
1453977246,-23.2043934,-45.8595671,4,0.011764705882352941,0.049694931744113505,0.11812694098300074,0.9932983557829091,0.04587987302689972,,,POINT (-45.8595671 -23.2043934)
1453977252,-23.2060502,-45.8586613,3,0.008823529411764706,0.05086826333934728,0.07472663797865141,0.9981234461430909,0.03837439670911496,,,POINT (-45.8586613 -23.2060502)
1453977291,-23.202825,-45.8583367,4,0.011764705882352941,0.04418893126069263,0.019556674449506664,0.997083537306699,0.0439836743504779,,,POINT (-45.8583367 -23.202825)
1453977294,-23.2018654,-45.8575353,3,0.0058823529411764705,0.03834478452019471,0.002080246192433571,0.9997435589882147,0.031040251495634906,,,POINT (-45.8575353 -23.2018654)
1453977295,-23.2014554,-45.8572117,3,0.008823529411764706,0.03975299701607133,0.005015631950177954,0.9992216743291368,0.0350936693804707,,,POINT (-45.8572117 -23.2014554)
1453977296,-23.2006962,-45.856577,3,0.008823529411764706,0.03839972288990099,0.005987774893862404,0.9994041134226446,0.037289786557166436,,,POINT (-45.856577 -23.2006962)
1453977301,-23.2036041,-45.8596371,3,0.008823529411764706,0.045990580321633764,0.030931062371329792,0.9973437677434145,0.03243612056582019,,,POINT (-45.8596371 -23.2036041)
1453977303,-23.2025477,-45.8587901,3,0.008823529411764706,0.04426775665340132,0.020580045014400018,0.9979458261034281,0.03469333102897953,,,POINT (-45.8587901 -23.2025477)
1453977304,-23.2018751,-45.8582457,3,0.008823529411764706,0.042691096827389766,0.019938762947129575,0.9984902531367053,0.03471040552614426,,,POINT (-45.8582457 -23.2018751)
1453977306,-23.2013042,-45.8578124,4,0.011764705882352941,0.041154521510096576,0.017531411770697978,0.9986095968833467,0.04500414333865073,,,POINT (-45.8578124 -23.2013042)
1453977308,-23.200408,-45.8571012,4,0.011764705882352941,0.03966592260868354,0.00976009760427228,0.996823631808805,0.04067902081774165,,,POINT (-45.8571012 -23.200408)
1453977314,-23.2015216,-45.8585927,3,0.008823529411764706,0.04108638488507987,0.006238489195393361,0.9997074020985709,0.03175665816615351,,,POINT (-45.8585927 -23.2015216)
1453977323,-23.2045148,-45.8521257,3,0.008823529411764706,0.04006438440001689,0.003186364943194195,0.9978784251949115,0.032233197256074826,,,POINT (-45.8521257 -23.2045148)
1453977329,-23.2000149,-45.8567843,1,0.0029411764705882353,0.038143957913348646,0.0,1.0003452127478036,0.013639299156124407,,,POINT (-45.8567843 -23.2000149)
1453977330,-23.2052802,-45.8570057,3,0.008823529411764706,0.04609498931658519,0.0036983147188301597,0.9994478067277753,0.0345649838077864,,,POINT (-45.8570057 -23.2052802)
1453977331,-23.2022029,-45.8571401,3,0.0058823529411764705,0.03943016328522817,0.003569098129131612,0.9999099182117663,0.030469492249694672,,,POINT (-45.8571401 -23.2022029)
1453977333,-23.2064313,-45.8522207,3,0.008823529411764706,0.04238324781490811,0.0018388763600426705,1.000017157673318,0.03784839657444608,,,POINT (-45.8522207 -23.2064313)
1453979232,-23.2032541,-45.8580947,3,0.008823529411764706,0.042525816495676716,0.0067690074766420605,0.9993874030728539,0.03512590643656794,,,POINT (-45.8580947 -23.2032541)
1453979234,-23.2025939,-45.8566703,3,0.008823529411764706,0.04101094165172496,0.005419930618349969,0.9996632888437668,0.032273058944841795,,,POINT (-45.8566703 -23.2025939)
1453979238,-23.2037534,-45.8578272,3,0.008823529411764706,0.04315300861118583,0.0033059482299486772,0.9997862143216978,0.03744880352544889,,,POINT (-45.8578272 -23.2037534)
1453979239,-23.2029973,-45.8562027,3,0.008823529411764706,0.04160168662025844,0.003047910679457338,0.9996722191287128,0.0370414277415426,,,POINT (-45.8562027 -23.2029973)
1453979243,-23.2033994,-45.8557231,4,0.011764705882352941,0.04314745087937938,0.011945925676994193,0.9983184010576267,0.05315877807443035,,,POINT (-45.8557231 -23.2033994)
1453979249,-23.204768,-45.858645,3,0.008823529411764706,0.04850418160604331,0.018040805437558594,0.9993515983012409,0.04010735231086635,,,POINT (-45.858645 -23.204768)
1453979250,-23.2023909,-45.8546211,4,0.011764705882352941,0.03984993247923649,0.008525610905450643,0.9969624204393198,0.043609536744616414,,,POINT (-45.8546211 -23.2023909)
1453979257,-23.2047751,-45.8572779,3,0.008823529411764706,0.04428238481963402,0.0009121121332738402,0.9996995297988507,0.03741290393793823,,,POINT (-45.8572779 -23.2047751)
1453979262,-23.2038243,-45.8552445,3,0.008823529411764706,0.04390804486932388,0.002715203530899247,0.9996929478980373,0.038192902649447295,,,POINT (-45.8552445 -23.2038243)
1453987112,-23.2033421,-45.8587304,3,0.008823529411764706,0.04587721771351472,0.023461266526330102,0.9986217217613608,0.03956251363685421,,,POINT (-45.8587304 -23.2033421)
1453987113,-23.2055327,-45.8575443,3,0.008823529411764706,0.048017540827424564,0.012060869310060167,0.9992348800622495,0.039387847994322246,,,POINT (-45.8575443 -23.2055327)
1453987117,-23.2038477,-45.8591431,3,0.008823529411764706,0.047713221156866936,0.025149702339452584,0.9980687191445723,0.037673586661229386,,,POINT (-45.8591431 -23.2038477)
1453987119,-23.2062838,-45.857816,3,0.008823529411764706,0.051233886275109525,0.09885438642225634,0.9976245234842809,0.03981624521562878,,,POINT (-45.857816 -23.2062838)
1453987128,-23.2042407,-45.8547653,3,0.008823529411764706,0.04519945795371576,0.004522254523590935,0.9994447646201362,0.038206381798035004,,,POINT (-45.8547653 -23.2042407)
1453987130,-23.2065026,-45.8596293,3,0.0058823529411764705,0.0534149206557623,0.17383183886076453,0.9963898295262251,0.03436289188519291,,,POINT (-45.8596293 -23.2065026)
1453987131,-23.2063243,-45.8592457,3,0.008823529411764706,0.05241623755815398,0.02954053249658841,0.9991962052699507,0.03407697138561923,,,POINT (-45.8592457 -23.2063243)
