osmid,y,x,street_count,dc,cc,nbc,vulnerability,com,highway,ref,geometry
1437659085,-23.1945142,-45.8671338,3,0.0037313432835820895,0.03718251766050931,0.0,1.000586968228653,0.01865309005191818,,,POINT (-45.8671338 -23.1945142)
1437661738,-23.1947219,-45.8676265,3,0.0018656716417910447,0.0,0.0,1.0006568008395635,0.012223001075985224,,,POINT (-45.8676265 -23.1947219)
1446670972,-23.1949238,-45.8658229,3,0.005597014925373134,0.0383352585121438,0.009655258974376003,0.9971812602114403,0.03064895120031216,motorway_junction,,POINT (-45.8658229 -23.1949238)
1446670988,-23.2182371,-45.8540288,4,0.007462686567164179,0.05221297841849784,0.08649517008386937,0.9869456011411016,0.05948248917433578,,,POINT (-45.8540288 -23.2182371)
1446670989,-23.2140414,-45.8569489,4,0.007462686567164179,0.05928256997263598,0.008947829330956806,0.9976434803742287,0.05848939455657017,,,POINT (-45.8569489 -23.2140414)
1446671002,-23.2230937,-45.8560897,3,0.005597014925373134,0.03962105880890438,0.003689496443018552,1.0005392626495764,0.043355725962989256,,,POINT (-45.8560897 -23.2230937)
1446671007,-23.208997,-45.8575321,3,0.005597014925373134,0.06574895414596796,0.15673710773572985,0.9958931926794836,0.04397946287788726,,,POINT (-45.8575321 -23.208997)
1446671010,-23.2000514,-45.8639063,3,0.005597014925373134,0.04198376804852259,0.0075315539569619635,0.9996353485910484,0.03926108277457212,,,POINT (-45.8639063 -23.2000514)
1446671013,-23.2192006,-45.854189,3,0.005597014925373134,0.04486997372079102,0.034199330450550985,0.9987203184531387,0.048694726144976615,,,POINT (-45.854189 -23.2192006)
1446671015,-23.203508,-45.8612975,3,0.007462686567164179,0.054156907768848066,0.08098050977918393,0.9951713024292083,0.04404699072182301,,,POINT (-45.8612975 -23.203508)
1446671018,-23.2055917,-45.8605262,4,0.009328358208955223,0.06044989705166212,0.146336308253446,0.9916040606049029,0.05455398389235737,,,POINT (-45.8605262 -23.2055917)
1446671019,-23.2003589,-45.8636959,3,0.005597014925373134,0.043808997821809394,0.007535041193675591,0.9994718087323112,0.046393653214923766,,,POINT (-45.8636959 -23.2003589)
1446671022,-23.2107427,-45.8569899,3,0.007462686567164179,0.05826857765904532,0.06295368631789633,0.9968080027925149,0.04574418157826066,,,POINT (-45.8569899 -23.2107427)
1446671027,-23.1955056,-45.8656856,3,0.005597014925373134,0.039845295106117465,0.009658746211089631,0.9961769252552846,0.03445609867131913,traffic_signals,,POINT (-45.8656856 -23.1955056)
1446671028,-23.2098454,-45.8570945,3,0.005597014925373134,0.056389347580763416,0.08505892963164152,0.9932902532546745,0.04052390198788044,,,POINT (-45.8570945 -23.2098454)
1446674016,-23.2227214,-45.8558953,3,0.005597014925373134,0.041284585672108576,0.004561305621425582,1.0005164870896825,0.048222130485953155,,,POINT (-45.8558953 -23.2227214)
1446674017,-23.2227145,-45.8561454,5,0.009328358208955223,0.04494253559845677,0.027364346491839865,0.9986083213271983,0.07998838266882803,,,POINT (-45.8561454 -23.2227145)
1446674018,-23.2237976,-45.8606049,3,0.005597014925373134,0.041233004118871514,0.005541219137955084,1.0007447013582282,0.02136281119622682,,,POINT (-45.8606049 -23.2237976)
1446674020,-23.2237295,-45.8604587,3,0.005597014925373134,0.043009680764540904,0.005544706374668713,1.0002391045688912,0.03812252832467638,,,POINT (-45.8604587 -23.2237295)
1446674021,-23.2238706,-45.8605319,3,0.005597014925373134,0.03959728914482705,0.005537731901241456,1.0007181480557494,0.022420100297751322,,,POINT (-45.8605319 -23.2238706)
1446674033,-23.2238122,-45.8604317,3,0.005597014925373134,0.0380864000826795,0.005534244664527828,1.0001468667813325,0.04348779569816359,,,POINT (-45.8604317 -23.2238122)
1446674039,-23.2220035,-45.8558943,3,0.005597014925373134,0.03968657277311301,0.02704352071418608,1.0000019432112548,0.047477067568443804,,,POINT (-45.8558943 -23.2220035)
1446748353,-23.218797,-45.8540412,4,0.007462686567164179,0.049082529349904126,0.07320141127410602,0.9988802440461344,0.06093725372478073,,,POINT (-45.8540412 -23.218797)
1446748354,-23.2185508,-45.8543345,3,0.005597014925373134,0.051220278469906746,0.08790825090771363,0.9948898409830063,0.04767075708014017,,,POINT (-45.8543345 -23.2185508)
1446748371,-23.2182562,-45.8543399,3,0.005597014925373134,0.053990782284894547,0.08791173814442725,0.9791878211485202,0.0461679479002891,,,POINT (-45.8543399 -23.2182562)
1446748375,-23.2223495,-45.8558256,3,0.005597014925373134,0.03965081104950579,0.004557818384711954,1.0002735333909272,0.048794915289106754,,,POINT (-45.8558256 -23.2223495)
1446748386,-23.2223571,-45.8562105,3,0.005597014925373134,0.04486997372079102,0.007365043939182592,0.9997320896230752,0.055881857561939655,,,POINT (-45.8562105 -23.2223571)
1453950122,-23.1948681,-45.8642372,3,0.011194029850746268,0.035976688066108105,0.00397882084902592,0.9997706563792218,0.03639390524054066,,,POINT (-45.8642372 -23.1948681)
1453950123,-23.1958164,-45.864265,4,0.013059701492537313,0.038553581392104894,0.009171341224451837,1.0002982033120191,0.058557272278717244,,,POINT (-45.864265 -23.1958164)
1453950288,-23.1926486,-45.8654099,3,0.009328358208955223,0.037237648148537986,0.011749535588634667,0.9989859857719676,0.036337775263570966,,,POINT (-45.8654099 -23.1926486)
1453950289,-23.1943868,-45.8649731,3,0.011194029850746268,0.03853951176894158,0.0161981148994681,1.0003760088719096,0.04015887820359147,,,POINT (-45.8649731 -23.1943868)
1453950293,-23.198817,-45.8639126,3,0.011194029850746268,0.04498848519606958,0.10485367997573329,0.9886691003064336,0.03901997156216288,,,POINT (-45.8639126 -23.198817)
1453950300,-23.1973561,-45.8639127,4,0.014925373134328358,0.040029554298102385,0.03475018653948771,0.9991311416669412,0.05702196954961921,,,POINT (-45.8639127 -23.1973561)
1453955946,-23.1922356,-45.8653658,3,0.0037313432835820895,0.035873733154859554,0.0,1.0008075703352048,0.018708423636727464,,,POINT (-45.8653658 -23.1922356)
1453957511,-23.1959281,-45.8649342,3,0.011194029850746268,0.04000832328733662,0.023694658106884193,1.000249147871586,0.044584232968873254,,,POINT (-45.8649342 -23.1959281)
1453957515,-23.196521,-45.8648213,3,0.011194029850746268,0.04159352900718934,0.04588728586706032,0.9998252521951835,0.044328761232257666,,,POINT (-45.8648213 -23.196521)
1453957518,-23.1983083,-45.8634198,3,0.011194029850746268,0.04155752012799218,0.035563664764738726,0.9986543438506762,0.04086594061993876,,,POINT (-45.8634198 -23.1983083)
1453958821,-23.1971269,-45.8633836,3,0.011194029850746268,0.03853951176894158,0.023011893137782385,0.9992803034128461,0.038253982003996816,,,POINT (-45.8633836 -23.1971269)
1453958828,-23.1979287,-45.8625623,3,0.011194029850746268,0.03992060563591658,0.013224830453872025,0.9973858045894618,0.028692167767864454,,,POINT (-45.8625623 -23.1979287)
1453960044,-23.1960891,-45.863782,3,0.011194029850746268,0.034766253012000835,0.003981378155949225,0.9981393190328375,0.027632642961922436,,,POINT (-45.863782 -23.1960891)
1453960046,-23.1955296,-45.8622353,1,0.0037313432835820895,0.03359182204633047,0.0,1.0012353647779557,0.011532450863254953,turning_circle,,POINT (-45.8622353 -23.1955296)
1453960056,-23.196516,-45.8636128,3,0.011194029850746268,0.03589597897663281,0.007490385190203931,0.9983100983479406,0.026033893520016445,,,POINT (-45.8636128 -23.196516)
1453960060,-23.195913,-45.862102,1,0.0037313432835820895,0.034645354684487144,0.0,1.001245340616596,0.011214446281784177,turning_circle,,POINT (-45.862102 -23.195913)
