u,v,key,osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,ebc,vulnerability,maxspeed,bridge,junction
1437681492,1437681497,0,130575682,True,,,,residential,False,12.919,"LINESTRING (-45.8701006 -23.1860222, -45.8701128 -23.1860064, -45.8701301 -23.1859954, -45.8701505 -23.1859904, -45.8701715 -23.185992, -45.8701906 -23.1860001, -45.8702057 -23.1860136)",0.0012998422792136338,0.9999325375399782,,,roundabout
1437681493,1437681494,0,312688002,False,,,Praça Ana Berling Macedo,residential,False,79.983,"LINESTRING (-45.8701205 -23.1858421, -45.8701194 -23.1851228)",0.0008439632656761872,0.9998209457153424,,,
1437681493,1437681497,0,883139892,True,,,Praça Ana Berling Macedo,residential,False,20.964,"LINESTRING (-45.8701205 -23.1858421, -45.8702057 -23.1860136)",0.0013616887129432609,0.9999725181500277,,,
1437681494,1437683874,0,130575970,False,,,Rua Aprígio Sales,residential,False,59.266,"LINESTRING (-45.8701194 -23.1851228, -45.8697721 -23.184696)",0.002173245532562897,0.9996073777315349,,,
1437681494,1438342458,0,130758299,False,,,Rua Gomide Santos,residential,True,29.756,"LINESTRING (-45.8701194 -23.1851228, -45.8703995 -23.1850499)",0.004425330101128403,0.99953008187847,,,
1437681494,1437681493,0,312688002,False,,,Praça Ana Berling Macedo,residential,True,79.983,"LINESTRING (-45.8701194 -23.1851228, -45.8701205 -23.1858421)",0.0017899397914663627,,,,
1437681497,3185544750,0,130575682,True,,,,residential,False,5.355,"LINESTRING (-45.8702057 -23.1860136, -45.8702137 -23.1860279, -45.8702171 -23.1860436, -45.8702155 -23.1860596)",0.002663903327875645,0.9999503589391104,,,roundabout
1437681500,1437683887,0,130575684,False,,,Rua Professor Ayres Amancio de Moura,residential,False,38.454,"LINESTRING (-45.8698616 -23.1863343, -45.8694856 -23.1863226)",5.195980065827797e-05,0.9993786974064192,,,
1437681500,8212657676,0,130575684,False,,,Rua Professor Ayres Amancio de Moura,residential,True,24.04,"LINESTRING (-45.8698616 -23.1863343, -45.870094 -23.1863011)",0.0037719227913028206,0.9981953146259187,,,
1437681500,1437681470,0,130575685,True,,,Rua Ferze Abdul Ahad Tau,residential,False,111.359,"LINESTRING (-45.8698616 -23.1863343, -45.8695409 -23.1872914)",0.013533636068571674,,,,
1437681501,1437683889,0,130575684,False,,,Rua Professor Ayres Amancio de Moura,residential,True,28.436,"LINESTRING (-45.8686048 -23.1863226, -45.868883 -23.1863226)",0.009385902305851413,0.9999360484602609,,,
1437681501,1437683918,0,325240888,False,,,Rua Waldir Gaioso,residential,True,37.341,"LINESTRING (-45.8686048 -23.1863226, -45.8685521 -23.1866549)",0.0014785084749623638,0.9997926198264337,,,
1437681501,1437681523,0,325240888,False,,,Rua Waldir Gaioso,residential,False,148.32999999999998,"LINESTRING (-45.8686048 -23.1863226, -45.8684832 -23.185844, -45.8683719 -23.1854285, -45.8682652 -23.1850257)",0.0033971115693172604,0.9999508968487356,,,
1437681504,1437681510,0,130575687,False,,,Rua Pedro Pinto da Cunha Filho,residential,False,145.45299999999997,"LINESTRING (-45.8673827 -23.1893433, -45.8672469 -23.1893001, -45.8660319 -23.1889318)",0.007017792864948625,0.9970653056436529,,,
1437681504,1437681480,0,130575687,False,,,Rua Pedro Pinto da Cunha Filho,residential,True,286.698,"LINESTRING (-45.8673827 -23.1893433, -45.8679425 -23.1895043, -45.8683373 -23.1896178, -45.8685824 -23.1897352, -45.8693643 -23.1901095, -45.8698547 -23.1903443, -45.8699379 -23.1903842)",0.054391423940467844,,,,
1437681504,1437681506,0,130653317,True,,,Rua Waldir Gaioso,residential,False,155.936,"LINESTRING (-45.8673827 -23.1893433, -45.8674441 -23.1892178, -45.8676625 -23.1887707, -45.8678556 -23.1883758, -45.8680079 -23.1880641)",0.025924637629787875,0.9983757303509889,,,
1437681506,1437681472,0,130653317,True,,,Rua Waldir Gaioso,residential,False,112.75,"LINESTRING (-45.8680079 -23.1880641, -45.8684342 -23.1871289)",0.025934126972662834,,,,
1437681506,1437681514,0,886923070,False,,,Rua Nemésio Flávio Queiroz Junior,residential,False,35.896,"LINESTRING (-45.8680079 -23.1880641, -45.8676715 -23.1879714)",0.0022543120167107327,0.9954646579597649,,,
1437681510,1437683926,0,"[130575981, 130575687]",False,,,"['Rua Gladiolo', 'Rua Pedro Pinto da Cunha Filho']",residential,"[False, True]",245.76100000000002,"LINESTRING (-45.8660319 -23.1889318, -45.8652419 -23.1886877, -45.8655757 -23.1872766)",0.002912358406154155,0.999296353647955,,,
1437681510,1437681504,0,130575687,False,,,Rua Pedro Pinto da Cunha Filho,residential,True,145.45299999999997,"LINESTRING (-45.8660319 -23.1889318, -45.8672469 -23.1893001, -45.8673827 -23.1893433)",0.007331159361512517,,,,
1437681510,1437681512,0,130575688,False,,,Rua Adonis,residential,True,203.62,"LINESTRING (-45.8660319 -23.1889318, -45.866582 -23.1876529, -45.8667574 -23.1872264)",0.00343296296787048,0.9993636705123139,,,
1437681512,1437681476,0,130575688,False,,,Rua Adonis,residential,True,58.143,"LINESTRING (-45.8667574 -23.1872264, -45.8669724 -23.1867423)",0.002077930160700717,,,,
1437681512,1437681510,0,130575688,False,,,Rua Adonis,residential,False,203.62,"LINESTRING (-45.8667574 -23.1872264, -45.866582 -23.1876529, -45.8660319 -23.1889318)",0.0037556673642583117,,,,
1437681512,1437681477,0,"[130575689, 130654511]",False,,,"['Rua Amarantos', 'Rua Nenufar']",residential,False,133.245,"LINESTRING (-45.8667574 -23.1872264, -45.8661186 -23.1871556, -45.8660997 -23.1871523, -45.8660826 -23.1871461, -45.8660693 -23.1871342, -45.8660652 -23.1871159, -45.866067 -23.1870993, -45.8661975 -23.1865935)",0.0006856885144859551,,,,
1437681514,1437681506,0,886923070,False,,,Rua Nemésio Flávio Queiroz Junior,residential,True,35.896,"LINESTRING (-45.8676715 -23.1879714, -45.8680079 -23.1880641)",0.0022614290238668834,,,,
1437681514,1437681516,0,"[286834825, 130575692]",True,,,Rua Vitória da Conquista,residential,False,107.181,"LINESTRING (-45.8676715 -23.1879714, -45.8674944 -23.1883038, -45.8674678 -23.1883312, -45.8674155 -23.188351, -45.8668884 -23.1882084)",0.0015040608456665136,0.9970757741210665,,,
1437681516,1437681514,0,"[130575690, 130575691]",True,,,Rua Nemésio Flávio Queiroz Junior,residential,False,111.86800000000001,"LINESTRING (-45.8668884 -23.1882084, -45.8670785 -23.1878079, -45.8673286 -23.187877, -45.8676715 -23.1879714)",0.0015088055171039476,,,,
1437681516,1437681517,0,886923069,False,,,Rua Nemésio Flávio Queiroz Junior,residential,False,62.351,"LINESTRING (-45.8668884 -23.1882084, -45.866695 -23.1886462, -45.8666785 -23.1887331)",0.0007526235067629361,0.998575599382233,,,
1437681517,1437681516,0,886923069,False,,,Rua Nemésio Flávio Queiroz Junior,residential,True,62.351,"LINESTRING (-45.8666785 -23.1887331, -45.866695 -23.1886462, -45.8668884 -23.1882084)",0.000754995842481653,,,,
1437681519,1437681473,0,130575693,False,,,Rua Magnólia,residential,True,63.12,"LINESTRING (-45.8678538 -23.1875917, -45.8680849 -23.1870653)",0.0007549958424816529,,,,
1437681520,1437681475,0,130575694,False,,,Rua Camélia,residential,True,63.717,"LINESTRING (-45.8672924 -23.187464, -45.8675171 -23.1869295)",0.000754995842481653,,,,
1437681523,1437683888,0,130575969,False,,,Rua Doutor Astrogildo Machado,residential,False,104.823,"LINESTRING (-45.8682652 -23.1850257, -45.8682874 -23.1849299, -45.8683464 -23.1848128, -45.868425 -23.1846883, -45.8684658 -23.1846303, -45.8685107 -23.1845853, -45.8685858 -23.1845348, -45.8686716 -23.1845051, -45.8688185 -23.1845362, -45.8689591 -23.1845686)",0.006519874339274908,0.9997499430439724,,,
1437681523,1437681474,0,130575969,False,,,Rua Doutor Astrogildo Machado,residential,True,225.368,"LINESTRING (-45.8682652 -23.1850257, -45.8681703 -23.1854971, -45.8680747 -23.1862365, -45.8679558 -23.1870318)",0.0006162616838610808,,,,
1437681523,1437681501,0,325240888,False,,,Rua Waldir Gaioso,residential,True,148.33,"LINESTRING (-45.8682652 -23.1850257, -45.8683719 -23.1854285, -45.8684832 -23.185844, -45.8686048 -23.1863226)",0.0008007342358563668,,,,
1437683874,1437681494,0,130575970,False,,,Rua Aprígio Sales,residential,True,59.266,"LINESTRING (-45.8697721 -23.184696, -45.8701194 -23.1851228)",0.005999243095213444,,,,
1437683874,1438352276,0,130575969,False,,,Rua Doutor Astrogildo Machado,residential,False,104.60500000000002,"LINESTRING (-45.8697721 -23.184696, -45.8698655 -23.1846359, -45.8699068 -23.1845708, -45.8699299 -23.1845123, -45.8699413 -23.1844553, -45.8699426 -23.1843995, -45.8699205 -23.1843049, -45.8698451 -23.1841193, -45.8697005 -23.1838619)",0.0026289119351036675,0.9997099489591433,,,
1437683874,1437683888,0,130575969,False,,,Rua Doutor Astrogildo Machado,residential,True,84.86,"LINESTRING (-45.8697721 -23.184696, -45.8696465 -23.1847036, -45.869531 -23.1846945, -45.8693328 -23.1846599, -45.8689591 -23.1845686)",0.004825887923041451,0.9990896362379226,,,
1437683883,1438352279,0,130575969,False,,,Rua Doutor Astrogildo Machado,residential,True,51.742,"LINESTRING (-45.8701457 -23.1824921, -45.869729 -23.1827563)",0.0002829806325633419,0.9999705227335891,,,
1437683883,1438342462,0,130654509,False,,,Rua Doutor Paulo Barbosa Lima,residential,True,142.211,"LINESTRING (-45.8701457 -23.1824921, -45.8702508 -23.1826621, -45.870337 -23.1828232, -45.8703929 -23.1829346, -45.8704649 -23.1831277, -45.8705096 -23.1832724, -45.8705397 -23.1834062, -45.8705699 -23.1836015, -45.8705771 -23.183694)",0.000586428680725467,0.9998720691705847,,,
1437683887,1437683889,0,130575684,False,,,Rua Professor Ayres Amancio de Moura,residential,False,61.594,"LINESTRING (-45.8694856 -23.1863226, -45.868883 -23.1863226)",0.00012351396466948194,0.999674522578927,,,
1437683887,1437681500,0,130575684,False,,,Rua Professor Ayres Amancio de Moura,residential,True,38.454,"LINESTRING (-45.8694856 -23.1863226, -45.8698616 -23.1863343)",0.010894887297198839,,,,
1437683887,3431588693,0,336079161,False,,,Rua Oscar da Silva Santos,residential,True,151.144,"LINESTRING (-45.8694856 -23.1863226, -45.8695091 -23.1849635)",0.0007526235067629361,0.9985056882360245,,,
1437683888,1437683889,0,130575972,False,,,Rua Francisco Rodrigues de Moraes,residential,False,195.191,"LINESTRING (-45.8689591 -23.1845686, -45.868883 -23.1863226)",0.004730162791785707,0.9997604867119851,,,
1437683888,1437683874,0,130575969,False,,,Rua Doutor Astrogildo Machado,residential,False,84.86,"LINESTRING (-45.8689591 -23.1845686, -45.8693328 -23.1846599, -45.869531 -23.1846945, -45.8696465 -23.1847036, -45.8697721 -23.184696)",0.009049952219219573,,,,
1437683888,1437681523,0,130575969,False,,,Rua Doutor Astrogildo Machado,residential,True,104.823,"LINESTRING (-45.8689591 -23.1845686, -45.8688185 -23.1845362, -45.8686716 -23.1845051, -45.8685858 -23.1845348, -45.8685107 -23.1845853, -45.8684658 -23.1846303, -45.868425 -23.1846883, -45.8683464 -23.1848128, -45.8682874 -23.1849299, -45.8682652 -23.1850257)",0.0007464278183928691,,,,
1437683889,1437681501,0,130575684,False,,,Rua Professor Ayres Amancio de Moura,residential,False,28.436,"LINESTRING (-45.868883 -23.1863226, -45.8686048 -23.1863226)",0.00010184637688960655,,,,
1437683889,1437683887,0,130575684,False,,,Rua Professor Ayres Amancio de Moura,residential,True,61.594,"LINESTRING (-45.868883 -23.1863226, -45.8694856 -23.1863226)",0.010961696789772608,,,,
1437683889,1437683888,0,130575972,False,,,Rua Francisco Rodrigues de Moraes,residential,True,195.191,"LINESTRING (-45.868883 -23.1863226, -45.8689591 -23.1845686)",0.003178408231363127,,,,
1437683912,1437681472,0,130575673,False,,,Rua Ana Gonçalves da Cunha,residential,False,82.438,"LINESTRING (-45.8692293 -23.1872533, -45.8684342 -23.1871289)",0.0002005841622528513,,,,
1437683912,1437681470,0,130575673,False,,,Rua Ana Gonçalves da Cunha,residential,True,32.13,"LINESTRING (-45.8692293 -23.1872533, -45.8695409 -23.1872914)",0.011254601489001828,,,,
1437683912,1437683918,0,130575975,False,,,Travessa Pastor João V Pelegrino,residential,False,134.368,"LINESTRING (-45.8692293 -23.1872533, -45.8693327 -23.1868623, -45.8693386 -23.1868243, -45.8693352 -23.1867987, -45.8693228 -23.186782, -45.8692838 -23.1867636, -45.8685521 -23.1866549)",0.0003612592028831535,0.9999104669713528,,,
1437683918,1437681501,0,325240888,False,,,Rua Waldir Gaioso,residential,False,37.341,"LINESTRING (-45.8685521 -23.1866549, -45.8686048 -23.1863226)",0.013356569401666348,,,,
1437683918,1437681472,0,325240888,False,,,Rua Waldir Gaioso,residential,True,54.067,"LINESTRING (-45.8685521 -23.1866549, -45.8684342 -23.1871289)",2.508250785935054e-05,,,,
1437683918,1437683912,0,130575975,False,,,Travessa Pastor João V Pelegrino,residential,True,134.368,"LINESTRING (-45.8685521 -23.1866549, -45.8692838 -23.1867636, -45.8693228 -23.186782, -45.8693352 -23.1867987, -45.8693386 -23.1868243, -45.8693327 -23.1868623, -45.8692293 -23.1872533)",0.002105696117533298,,,,
1437683924,1437681478,0,130575673,False,,,Rua Ana Gonçalves da Cunha,residential,False,41.797,"LINESTRING (-45.8657405 -23.1864778, -45.8653448 -23.186383)",0.0007526235067629361,,,,
1437683924,1437681477,0,130575673,False,,,Rua Ana Gonçalves da Cunha,residential,True,48.451,"LINESTRING (-45.8657405 -23.1864778, -45.8661975 -23.1865935)",0.00011221819215896482,,,,
1437683924,1437683926,0,130575981,False,,,Rua Gladiolo,residential,False,90.406,"LINESTRING (-45.8657405 -23.1864778, -45.8655757 -23.1872766)",0.0014356380384058427,0.9997962505643407,,,
1437683926,1437683924,0,130575981,False,,,Rua Gladiolo,residential,True,90.406,"LINESTRING (-45.8655757 -23.1872766, -45.8657405 -23.1864778)",0.0014520929453859354,,,,
1437683926,1437683927,0,130575982,False,,,Rua Francisco José de Souza,residential,False,96.899,"LINESTRING (-45.8655757 -23.1872766, -45.86464 -23.1871366)",0.0007526235067629361,0.9984743078743348,,,
1437683926,1437681510,0,"[130575981, 130575687]",False,,,"['Rua Gladiolo', 'Rua Pedro Pinto da Cunha Filho']",residential,"[False, True]",245.76100000000002,"LINESTRING (-45.8655757 -23.1872766, -45.8652419 -23.1886877, -45.8660319 -23.1889318)",0.0029006481706114963,,,,
1437683927,1437683926,0,130575982,False,,,Rua Francisco José de Souza,residential,True,96.899,"LINESTRING (-45.86464 -23.1871366, -45.8655757 -23.1872766)",0.000754995842481653,,,,
1437689817,1437668258,0,772038456,True,3,SP-060;BR-116,Rodovia Presidente Dutra,motorway,False,163.548,"LINESTRING (-45.8650608 -23.1919238, -45.8664561 -23.1926438)",0.06639978409467898,,100,,
1437689817,1437698178,0,130576407,True,,,,motorway_link,False,84.258,"LINESTRING (-45.8650608 -23.1919238, -45.8654289 -23.1920428, -45.8655356 -23.1920428, -45.8656513 -23.1919938, -45.8657402 -23.1919161, -45.8657795 -23.1918548)",0.07190634066098901,0.9961859148897027,,,
1437698178,1437698184,0,130576761,False,,,Avenida Deputado Benedito Matarazzo,residential,False,60.511,"LINESTRING (-45.8657795 -23.1918548, -45.865258 -23.1915972)",0.0017225619924177034,0.9997658957044343,,,
1437698178,1438333450,0,312157331,True,,,Rua Rio Grande do Norte,residential,False,196.996,"LINESTRING (-45.8657795 -23.1918548, -45.86673 -23.1903136)",0.07121362826840665,0.9974292060357288,,,
1437698184,1437698186,0,130576761,False,,,Avenida Deputado Benedito Matarazzo,residential,False,62.218,"LINESTRING (-45.865258 -23.1915972, -45.8647237 -23.1913291)",0.0013155544916885783,0.9998507242564032,,,
1437698184,1437698178,0,130576761,False,,,Avenida Deputado Benedito Matarazzo,residential,True,60.511,"LINESTRING (-45.865258 -23.1915972, -45.8657795 -23.1918548)",0.001027477264115277,,,,
1437698184,1437698195,0,130576762,False,,,Rua Ceará,residential,True,185.914,"LINESTRING (-45.865258 -23.1915972, -45.8661401 -23.190135)",0.0008967429016749633,0.9999856927462178,,,
1437698186,1437698184,0,130576761,False,,,Avenida Deputado Benedito Matarazzo,residential,True,62.218,"LINESTRING (-45.8647237 -23.1913291, -45.865258 -23.1915972)",0.0005054063554083127,,,,
1437698186,1437698197,0,130576763,False,,,Rua Piauí,residential,True,174.88,"LINESTRING (-45.8647237 -23.1913291, -45.8655707 -23.1899626)",0.0003594088613856136,0.9999892695596634,,,
1437698186,5329851772,0,"[130576761, 130653079]",False,,,"['Rua Maranhão', 'Avenida Deputado Benedito Matarazzo']",residential,False,167.55700000000002,"LINESTRING (-45.8647237 -23.1913291, -45.8643107 -23.1911324, -45.8642617 -23.1910835, -45.8642425 -23.1910307, -45.8642512 -23.1909528, -45.8647168 -23.1901852)",0.0006615710025112302,0.9999286340350837,,,
1437698195,1437698184,0,130576762,False,,,Rua Ceará,residential,False,185.914,"LINESTRING (-45.8661401 -23.190135, -45.865258 -23.1915972)",0.0010094339739341084,,,,
1437698195,1437698197,0,130653078,False,,,Rua Pernambuco,residential,False,61.275,"LINESTRING (-45.8661401 -23.190135, -45.8655707 -23.1899626)",0.0016878225282069867,0.999719288592476,,,
1437698195,1438333450,0,130653078,False,,,Rua Pernambuco,residential,True,63.481,"LINESTRING (-45.8661401 -23.190135, -45.86673 -23.1903136)",0.003882426251001818,0.9995411615277218,,,
1437698197,1437698186,0,130576763,False,,,Rua Piauí,residential,False,174.88,"LINESTRING (-45.8655707 -23.1899626, -45.8647237 -23.1913291)",0.00020490088831977602,,,,
1437698197,1437698195,0,130653078,False,,,Rua Pernambuco,residential,True,61.275,"LINESTRING (-45.8655707 -23.1899626, -45.8661401 -23.190135)",0.002507460007362149,,,,
1437698197,5329851772,0,"[130653078, 130653079]",False,,,"['Rua Pernambuco', 'Rua Maranhão']",residential,"[False, True]",116.863,"LINESTRING (-45.8655707 -23.1899626, -45.8649619 -23.1897811, -45.8647168 -23.1901852)",0.0008424898431552823,0.9998695448150362,,,
1437713702,1439300058,0,130758302,False,,,Rua Maestro Francisco Gaia,residential,True,17.039,"LINESTRING (-45.8709806 -23.18263, -45.8711414 -23.1825896)",0.00029511534807082155,0.9999110248300422,,,
1437713702,1438352277,0,130577813,False,,,Avenida Presidente Juscelino Kubitschek,secondary,True,107.486,"LINESTRING (-45.8709806 -23.18263, -45.8710657 -23.1828738, -45.8711134 -23.1830414, -45.8711519 -23.183254, -45.8711863 -23.1835139, -45.8711876 -23.1835739)",0.0011560955886554712,0.9998080622288391,50,,
1437713750,7352696556,0,786374189,True,,,Avenida Presidente Juscelino Kubitschek,primary,False,7.516,"LINESTRING (-45.8630769 -23.1847975, -45.8630046 -23.1848098)",0.0014111359564532697,0.9999434339400407,,,
1437713750,7737676363,0,786374198,True,,,,primary,False,3.566,"LINESTRING (-45.8630769 -23.1847975, -45.8630845 -23.1848288)",0.04138005758371035,0.9999015585536805,,,
1437713760,4604470813,0,744611060,True,,,,residential,False,8.206,"LINESTRING (-45.8601818 -23.1842408, -45.8602122 -23.1841725)",0.022736191312815065,0.999881875962096,,,
1437713760,1437713763,0,744611061,True,2,,Avenida Presidente Juscelino Kubitschek,primary,False,53.32300000000001,"LINESTRING (-45.8601818 -23.1842408, -45.8600809 -23.1842052, -45.8596894 -23.1840826)",0.0009280040714008716,0.9999105327948655,50,,
1437713763,4604501215,0,744611061,True,2,,Avenida Presidente Juscelino Kubitschek,primary,False,116.90199999999999,"LINESTRING (-45.8596894 -23.1840826, -45.859546 -23.1840449, -45.8592323 -23.183991, -45.8591459 -23.1839679, -45.859034 -23.183938, -45.8590097 -23.1839315, -45.8587119 -23.1838135, -45.858609 -23.183758)",0.012836230221457521,0.9993606694399946,50,,
1438307087,1434786551,0,789762332,True,,,Rua Genésia Berardineli Tarantino,secondary,False,73.439,"LINESTRING (-45.8760415 -23.1921254, -45.875616 -23.1925508, -45.8755552 -23.1926116)",0.025048538990174594,,,,
1438307092,2905769451,0,286900437,False,,,Rua Antônio Porfírio da Silva,tertiary,False,16.752,"LINESTRING (-45.87601 -23.1932984, -45.8758647 -23.1932287)",0.0011863236187743247,0.9992105497099419,,,
1438307092,1438307087,0,130647846,True,,,Rua Professor Alberto César,residential,False,149.834,"LINESTRING (-45.87601 -23.1932984, -45.8763409 -23.1923901, -45.8763206 -23.1923345, -45.8760415 -23.1921254)",0.0023065829551087197,,,,
1438307092,8234078270,0,286900437,False,,,Rua Antônio Porfírio da Silva,tertiary,True,45.041,"LINESTRING (-45.87601 -23.1932984, -45.876286 -23.1934265, -45.876401 -23.1934851)",0.009405153740171444,0.9993494204084089,,,
1438325801,3319108777,0,130755546,True,,,,trunk_link,False,22.009999999999998,"LINESTRING (-45.8786126 -23.1885652, -45.8786677 -23.1884546, -45.8786765 -23.1884053, -45.8786811 -23.1883793)",0.0016460338415949648,0.9999663087518612,60,,
1438325801,8234226904,0,1073704604,True,,,Avenida Pedro Álvares Cabral,secondary,False,52.943999999999996,"LINESTRING (-45.8786126 -23.1885652, -45.8787671 -23.1884658, -45.878865 -23.1883499, -45.8789453 -23.1882124)",0.0007369194847010792,0.9999259529511925,50,,
1438333450,1437698195,0,130653078,False,,,Rua Pernambuco,residential,False,63.481,"LINESTRING (-45.86673 -23.1903136, -45.8661401 -23.190135)",0.003173107508387031,,,,
1438333450,1437681457,0,130653078,False,,,Rua Pernambuco,residential,True,64.435,"LINESTRING (-45.86673 -23.1903136, -45.8673288 -23.1904948)",0.00900679512551755,,,,
1438333450,1437681504,0,130653317,True,,,Rua Waldir Gaioso,residential,False,126.852,"LINESTRING (-45.86673 -23.1903136, -45.8667787 -23.1902413, -45.8673827 -23.1893433)",0.07197985795922077,,,,
1438342455,3179742488,0,130575678,False,,,Rua Doutor Paulo Barbosa Lima,residential,True,21.976,"LINESTRING (-45.8710064 -23.1863309, -45.8712055 -23.1864055)",0.0016175879562569378,0.999673861217817,,,
1438342455,3185544750,0,303894200,False,,,Praça Ana Berling Macedo,residential,False,86.286,"LINESTRING (-45.8710064 -23.1863309, -45.8702155 -23.1860596)",0.0019658930436183353,0.9997505921832338,,,
1438342455,1438342458,0,130654509,False,,,Rua Doutor Paulo Barbosa Lima,residential,False,157.081,"LINESTRING (-45.8710064 -23.1863309, -45.870681 -23.1858465, -45.8705272 -23.1855653, -45.8703995 -23.1850499)",0.0006263902492457828,0.9996887895524176,,,
1438342458,1437681494,0,130758299,False,,,Rua Gomide Santos,residential,False,29.756,"LINESTRING (-45.8703995 -23.1850499, -45.8701194 -23.1851228)",0.0015429367285492998,,,,
1438342458,1438347858,0,130758299,False,,,Rua Gomide Santos,residential,True,65.52,"LINESTRING (-45.8703995 -23.1850499, -45.8710252 -23.1849219)",0.004946858041458717,0.9994800134296812,,,
1438342458,1438342462,0,130654509,False,,,Rua Doutor Paulo Barbosa Lima,residential,False,152.228,"LINESTRING (-45.8703995 -23.1850499, -45.8703978 -23.1847955, -45.870413 -23.184626, -45.8704412 -23.1844177, -45.8705112 -23.1840976, -45.8705771 -23.183694)",0.0007234399014040071,0.9998534401963252,,,
1438342458,1438342455,0,130654509,False,,,Rua Doutor Paulo Barbosa Lima,residential,True,157.081,"LINESTRING (-45.8703995 -23.1850499, -45.8705272 -23.1855653, -45.870681 -23.1858465, -45.8710064 -23.1863309)",0.0022662781187835265,,,,
1438342462,1438352278,0,336080162,False,,,Rua Cantidio Miragaia,residential,False,61.727,"LINESTRING (-45.8705771 -23.183694, -45.8699859 -23.1838072)",0.00028769239438569477,0.9998930530826113,,,
1438342462,1437683883,0,130654509,False,,,Rua Doutor Paulo Barbosa Lima,residential,False,142.211,"LINESTRING (-45.8705771 -23.183694, -45.8705699 -23.1836015, -45.8705397 -23.1834062, -45.8705096 -23.1832724, -45.8704649 -23.1831277, -45.8703929 -23.1829346, -45.870337 -23.1828232, -45.8702508 -23.1826621, -45.8701457 -23.1824921)",0.000285961585362274,,,,
1438342462,1438342458,0,130654509,False,,,Rua Doutor Paulo Barbosa Lima,residential,True,152.228,"LINESTRING (-45.8705771 -23.183694, -45.8705112 -23.1840976, -45.8704412 -23.1844177, -45.870413 -23.184626, -45.8703978 -23.1847955, -45.8703995 -23.1850499)",0.001583898510025496,,,,
1438347858,1438342458,0,130758299,False,,,Rua Gomide Santos,residential,False,65.52,"LINESTRING (-45.8710252 -23.1849219, -45.8703995 -23.1850499)",0.0028415215940772016,,,,
1438347858,2061113632,0,130758299,False,,,Rua Gomide Santos,residential,True,59.428,"LINESTRING (-45.8710252 -23.1849219, -45.8715976 -23.1848282)",0.002392365261657846,0.9996440352714208,,,
1438347858,1438352277,0,130577813,False,,,Avenida Presidente Juscelino Kubitschek,secondary,False,151.035,"LINESTRING (-45.8710252 -23.1849219, -45.8710668 -23.1845292, -45.8711292 -23.1841871, -45.8711741 -23.1839091, -45.8711862 -23.1837489, -45.8711917 -23.1836388, -45.8711876 -23.1835739)",0.002050714545762064,0.9998116198296676,50,,
1438347858,1438347870,0,130577813,False,,,Avenida Presidente Juscelino Kubitschek,secondary,True,152.012,"LINESTRING (-45.8710252 -23.1849219, -45.8710239 -23.184981, -45.8710269 -23.1850442, -45.8710336 -23.185096, -45.8710453 -23.1851665, -45.871087 -23.1852942, -45.8711518 -23.18543, -45.8712228 -23.1855531, -45.8715642 -23.186077, -45.8716168 -23.1861524)",0.008823958125751312,0.999646370080318,50,,
1438347870,1438347858,0,130577813,False,,,Avenida Presidente Juscelino Kubitschek,secondary,False,152.012,"LINESTRING (-45.8716168 -23.1861524, -45.8715642 -23.186077, -45.8712228 -23.1855531, -45.8711518 -23.18543, -45.871087 -23.1852942, -45.8710453 -23.1851665, -45.8710336 -23.185096, -45.8710269 -23.1850442, -45.8710239 -23.184981, -45.8710252 -23.1849219)",0.0026631348468646914,,50,,
1438347870,1439484717,0,130655848,False,,,Rua Manoel Joaquim de Oliveira,residential,False,23.339,"LINESTRING (-45.8716168 -23.1861524, -45.8717159 -23.1861356, -45.8718409 -23.1861122)",0.0009009257988684816,0.9998625802130019,,,
1438347870,3179742483,0,130655848,False,,,Rua Manoel Joaquim de Oliveira,residential,True,39.194,"LINESTRING (-45.8716168 -23.1861524, -45.8715402 -23.1862, -45.8712992 -23.1863499)",0.04309261357663372,0.9994536369580893,,,
1438347870,2311497722,0,1008846321,False,,,Avenida Presidente Juscelino Kubitschek,secondary,True,155.773,"LINESTRING (-45.8716168 -23.1861524, -45.8716782 -23.1862273, -45.8725347 -23.1872707)",0.00102027063175907,0.9996944445565733,50,,
1438347883,2061113633,0,130655848,False,,,Rua Manoel Joaquim de Oliveira,residential,False,80.125,"LINESTRING (-45.8756746 -23.1854507, -45.8764373 -23.1852843)",0.0016652377599360934,0.9998753802632868,,,
1438347883,2061113634,0,130655848,False,,,Rua Manoel Joaquim de Oliveira,residential,True,60.577,"LINESTRING (-45.8756746 -23.1854507, -45.8750926 -23.1855535)",0.00646916946066149,0.9998463228299902,,,
1438347883,1439289525,0,130776963,False,,,Rua Luiz Pasteur,residential,False,118.851,"LINESTRING (-45.8756746 -23.1854507, -45.8754921 -23.1843951)",0.0009183449205567927,0.9999186587354482,,,
1438347883,2061113639,0,130776963,False,,,Rua Luiz Pasteur,residential,True,108.85,"LINESTRING (-45.8756746 -23.1854507, -45.8758785 -23.1864115)",0.0002575217810024543,0.9999196682353606,,,
1438347885,2061113633,0,130655848,False,,,Rua Manoel Joaquim de Oliveira,residential,True,44.45,"LINESTRING (-45.8768626 -23.1852009, -45.8764373 -23.1852843)",0.0013005738630938021,0.9999051464144656,,,
