osmid,y,x,street_count,dc,cc,nbc,vulnerability,com,ref,highway,geometry
1437646771,-23.1885746,-45.8755116,3,0.002666666666666667,0.03023159521903553,0.016144568509934894,0.9996202915372886,0.01968680717520034,,traffic_signals,POINT (-45.8755116 -23.1885746)
1437646780,-23.1919354,-45.8762201,3,0.002666666666666667,0.026169028219158442,0.0052967083445424855,0.9993352581373601,0.020846751119194776,,,POINT (-45.8762201 -23.1919354)
1437646789,-23.188523,-45.8745953,3,0.002666666666666667,0.03201964682493276,0.024238978422123865,0.9977485003317114,0.020441010327428528,,traffic_signals,POINT (-45.8745953 -23.188523)
1437646813,-23.1889547,-45.8735531,3,0.002666666666666667,0.03192351415163086,0.008992189985219565,0.9997135450603367,0.022351482604119045,,traffic_signals,POINT (-45.8735531 -23.1889547)
1437646822,-23.1875174,-45.872785,3,0.005333333333333334,0.03382543702514053,0.01460117410588682,0.9994398967743345,0.02014171182921291,,,POINT (-45.872785 -23.1875174)
1437650652,-23.1926963,-45.8747648,3,0.005333333333333334,0.0323899092065182,0.01161690015201748,0.9996388761383443,0.0257277454063714,,,POINT (-45.8747648 -23.1926963)
1437650653,-23.19231,-45.8739269,3,0.005333333333333334,0.03416201378708007,0.017316303421151886,0.9994622386209456,0.022861378700445092,,,POINT (-45.8739269 -23.19231)
1437650655,-23.1914838,-45.8721561,3,0.005333333333333334,0.03559773776246506,0.04173016706232366,0.9990080210111236,0.021412161618495785,,,POINT (-45.8721561 -23.1914838)
1437650656,-23.1910426,-45.8712921,3,0.0035555555555555557,0.03656761268781302,0.047631740051816765,0.9988504317920732,0.02131301959762245,,,POINT (-45.8712921 -23.1910426)
1437650668,-23.1888445,-45.8736688,4,0.0035555555555555557,0.0328918521188095,0.008896135466664413,0.9991564097624491,0.029463813401090548,,traffic_signals,POINT (-45.8736688 -23.1888445)
1437650673,-23.189311,-45.8731551,3,0.0035555555555555557,0.03162575801328328,0.009841073264248204,0.9997324672685244,0.02268026027568484,,,POINT (-45.8731551 -23.189311)
1437650675,-23.1897133,-45.8727173,3,0.0035555555555555557,0.032353549378157216,0.008402528155366186,0.9998541824019305,0.02205467253149876,,,POINT (-45.8727173 -23.1897133)
1437650677,-23.1901618,-45.8722338,3,0.0035555555555555557,0.033152716815498716,0.009184500544625416,0.9996086669498122,0.020027694780541654,,,POINT (-45.8722338 -23.1901618)
1437650678,-23.1905958,-45.8717669,3,0.0035555555555555557,0.03447602858312085,0.005231925478267901,0.9997138763587415,0.018891744526771597,,,POINT (-45.8717669 -23.1905958)
1437650697,-23.1909822,-45.8726433,3,0.005333333333333334,0.03416521088095832,0.026902159167298954,0.9995936990238273,0.023778379676456293,,,POINT (-45.8726433 -23.1909822)
1437650703,-23.1917807,-45.8736731,3,0.005333333333333334,0.03323823975720789,0.0061434128190060305,0.9997221807865336,0.024660166356797127,,,POINT (-45.8736731 -23.1917807)
1437650711,-23.1913137,-45.8748266,3,0.0035555555555555557,0.03148212027135794,0.003963755903138324,0.999824604409148,0.023796304231312848,,,POINT (-45.8748266 -23.1913137)
1437650725,-23.1902793,-45.8743428,3,0.0035555555555555557,0.031518360768965116,0.01574510282953005,0.9997729684317249,0.021897871414974117,,,POINT (-45.8743428 -23.1902793)
1437658976,-23.1954235,-45.8728885,3,0.0044444444444444444,0.03365186664618221,0.00431215637312915,0.999580321577128,0.020473444988029128,,,POINT (-45.8728885 -23.1954235)
1437658977,-23.1937843,-45.8744457,3,0.0035555555555555557,0.03278452972519907,0.01625968412551365,0.9993210194657935,0.02459285066630941,,,POINT (-45.8744457 -23.1937843)
1437658978,-23.1943781,-45.8738864,3,0.0035555555555555557,0.031772555845662895,0.001260068941207731,0.9996764251787855,0.020399280439392337,,,POINT (-45.8738864 -23.1943781)
1437658979,-23.1948049,-45.8734803,3,0.0035555555555555557,0.03206370582896625,0.001590174478875548,0.9996764924963057,0.020615861855401596,,,POINT (-45.8734803 -23.1948049)
1437658980,-23.195216,-45.8730872,4,0.005333333333333334,0.0338097737165437,0.005931058447725248,0.998782863839818,0.025680154659848225,,,POINT (-45.8730872 -23.195216)
1437658984,-23.1955318,-45.8731253,3,0.002666666666666667,0.03317681984792948,0.0003857278085036091,0.9993509202598332,0.020213687001294313,,,POINT (-45.8731253 -23.1955318)
1437658985,-23.1942711,-45.8720744,3,0.005333333333333334,0.033810817485798964,0.00898269638406039,0.9994198966920074,0.020323852138242438,,,POINT (-45.8720744 -23.1942711)
1437658986,-23.1938992,-45.8716492,3,0.005333333333333334,0.03437970868910095,0.014987139416896222,0.9992221389435034,0.01882909713461628,,,POINT (-45.8716492 -23.1938992)
1437658987,-23.1929535,-45.8726735,3,0.005333333333333334,0.034596916856204196,0.021835207852313163,0.9995326481053274,0.023131736741534296,,,POINT (-45.8726735 -23.1929535)
1437658988,-23.1924238,-45.8715406,3,0.005333333333333334,0.03665450650958868,0.028905473385745402,0.9993722707094062,0.021450917391017718,,,POINT (-45.8715406 -23.1924238)
1437658989,-23.1921577,-45.8709714,3,0.005333333333333334,0.03775770530235124,0.03404525599957072,0.9991312672846978,0.021375722198724235,,,POINT (-45.8709714 -23.1921577)
1437658990,-23.1915753,-45.8698476,4,0.005333333333333334,0.04033588685916323,0.1620546457573909,0.9919647136107239,0.02930642641759823,,traffic_signals,POINT (-45.8698476 -23.1915753)
1437658993,-23.1923977,-45.8741053,3,0.005333333333333334,0.03324126627614047,0.012018588025266157,0.9997056299797767,0.02271745090648376,,,POINT (-45.8741053 -23.1923977)
1437658994,-23.1934944,-45.8729401,3,0.005333333333333334,0.03261465157832043,0.0018790862854029785,0.9999387177192313,0.020935569842660907,,,POINT (-45.8729401 -23.1934944)
1437658995,-23.1938775,-45.8725067,3,0.005333333333333334,0.03292646263002826,0.003409042387690092,0.9999478677137769,0.019562191905744698,,,POINT (-45.8725067 -23.1938775)
1437658996,-23.1918463,-45.8729236,4,0.0071111111111111115,0.035187148594377514,0.046574084737978534,0.9984651614188201,0.029061680226468177,,,POINT (-45.8729236 -23.1918463)
1437658997,-23.193275,-45.8714605,3,0.005333333333333334,0.03446084138321639,0.0008221307754577797,0.9998940686580322,0.021081767764481285,,,POINT (-45.8714605 -23.193275)
1437658999,-23.1936724,-45.8718877,3,0.005333333333333334,0.03347495185988936,0.006103057848156355,0.9998039358878487,0.0197891688087005,,,POINT (-45.8718877 -23.1936724)
1437659002,-23.1931077,-45.8707851,3,0.005333333333333334,0.03535754640839387,0.017253481991622018,0.999168319374218,0.01853638194472793,,,POINT (-45.8707851 -23.1931077)
1437659003,-23.1928872,-45.8710467,3,0.005333333333333334,0.03539754363283775,0.001376535078746997,0.9998123064774866,0.01934659483563949,,,POINT (-45.8710467 -23.1928872)
1437659004,-23.1923071,-45.8699266,3,0.0035555555555555557,0.037613765154377164,0.1602599011842596,0.9974852416090794,0.020751754482983314,,,POINT (-45.8699266 -23.1923071)
1437659005,-23.1927044,-45.8703527,3,0.005333333333333334,0.03642773989689007,0.025144922176123633,0.9991080461727311,0.019281135990503386,,,POINT (-45.8703527 -23.1927044)
1437659007,-23.1949077,-45.8718961,3,0.0035555555555555557,0.0339481107219243,0.004729883389314068,0.9997031632427725,0.01844867842363941,,,POINT (-45.8718961 -23.1949077)
1437659008,-23.1927582,-45.8694539,3,0.002666666666666667,0.03662141376312446,0.21295545818381967,0.996772341251138,0.017739444547769163,,,POINT (-45.8694539 -23.1927582)
1437659009,-23.193493,-45.8694306,3,0.0035555555555555557,0.03901118472608107,0.058329665194679144,0.9993856011045271,0.01775493148528993,,,POINT (-45.8694306 -23.193493)
1437659011,-23.1932316,-45.8696386,3,0.0044444444444444444,0.03794214446561579,0.05159871428187744,0.9994708408370556,0.017828672576908438,,,POINT (-45.8696386 -23.1932316)
1437659020,-23.1938019,-45.8695602,3,0.002666666666666667,0.03753384283217382,0.006477886460448828,0.9996715560744253,0.01764373692744669,,,POINT (-45.8695602 -23.1938019)
1437659025,-23.1945064,-45.8701988,3,0.002666666666666667,0.038775004425562046,0.012676308086272493,0.9973854198602091,0.0169026518141343,,,POINT (-45.8701988 -23.1945064)
1437659085,-23.1945142,-45.8671338,3,0.002666666666666667,0.03571498451002772,0.0844914295266003,0.9838685680232666,0.01714707247491105,,,POINT (-45.8671338 -23.1945142)
1437661738,-23.1947219,-45.8676265,3,0.002666666666666667,0.033036710808120415,0.21328296576257277,0.9954118043579314,0.015388411886669277,,,POINT (-45.8676265 -23.1947219)
1437668168,-23.193067,-45.8691192,3,0.002666666666666667,0.03415242609454908,0.21295545818381967,0.9960957063345212,0.016190252750359957,,,POINT (-45.8691192 -23.193067)
1437668193,-23.1928182,-45.8690082,3,0.0035555555555555557,0.034138586702409525,0.0017540529853697113,0.9979301116222336,0.01395047152562537,,,POINT (-45.8690082 -23.1928182)
1437668199,-23.1929401,-45.869261,3,0.002666666666666667,0.035326753112702405,0.21295545818381967,0.996758882355684,0.016627476420999335,,,POINT (-45.869261 -23.1929401)
1437668208,-23.1921144,-45.8676013,3,0.0035555555555555557,0.0392868673099688,0.018851203455057555,0.9975129320338246,0.016947459225768742,,,POINT (-45.8676013 -23.1921144)
1437668220,-23.1918974,-45.8658661,3,0.0035555555555555557,0.03979361964973476,0.01206235854563257,0.9979778764284231,0.016966216721668873,,,POINT (-45.8658661 -23.1918974)
1437668225,-23.1926032,-45.8672987,3,0.005333333333333334,0.039536478827479155,0.010209888753660995,0.9969362488222735,0.014148364707260639,,,POINT (-45.8672987 -23.1926032)
1437668258,-23.1926438,-45.8664561,3,0.002666666666666667,0.041533619022336835,0.07100073152126193,0.9946501797521322,0.017275765477273913,,,POINT (-45.8664561 -23.1926438)
1437681453,-23.1906358,-45.8678315,3,0.005333333333333334,0.04069560047562426,0.013072093821560098,0.9994085322695087,0.019982024576153782,,,POINT (-45.8678315 -23.1906358)
1437681454,-23.1918835,-45.8671394,3,0.0035555555555555557,0.039230576351327144,0.010883493650693023,0.999247667432355,0.01779376409271022,,,POINT (-45.8671394 -23.1918835)
1437681455,-23.1908703,-45.8676939,3,0.005333333333333334,0.04040135753283164,0.0036487109612851057,0.9995090752701388,0.018900324265334816,,,POINT (-45.8676939 -23.1908703)
1437681456,-23.1913908,-45.8674137,3,0.005333333333333334,0.04014221309973244,0.003071304518160987,0.9995644233519791,0.018129453197195153,,,POINT (-45.8674137 -23.1913908)
1437681457,-23.1904948,-45.8673288,3,0.005333333333333334,0.04109105916782351,0.02296520520832396,0.9989416058832337,0.020862489459652057,,,POINT (-45.8673288 -23.1904948)
1437681458,-23.191625,-45.866628,3,0.0035555555555555557,0.040750111623753534,0.012949219941448976,0.9990984683289812,0.018286658150431376,,,POINT (-45.866628 -23.191625)
1437681459,-23.191819,-45.8695682,3,0.0035555555555555557,0.040127505221118964,0.0692704592714084,0.9931371279995339,0.02087622702898063,,,POINT (-45.8695682 -23.191819)
1437681460,-23.1922309,-45.8691359,3,0.0035555555555555557,0.03988346686088856,0.0674574115397366,0.9915440007165611,0.018481353449416142,,,POINT (-45.8691359 -23.1922309)
1437681461,-23.1905943,-45.871002,3,0.002666666666666667,0.0387434554973822,0.070803067925308,0.9972679183043238,0.019568732539554923,,,POINT (-45.871002 -23.1905943)
1437681462,-23.190966,-45.8713843,3,0.002666666666666667,0.03772908915529834,0.012705945946179246,0.9996216107728695,0.01903432932038684,,,POINT (-45.8713843 -23.190966)
1437681463,-23.1903612,-45.8720165,3,0.002666666666666667,0.0320796719390744,0.006819593942240646,0.9992964856324481,0.018618487692070824,,,POINT (-45.8720165 -23.1903612)
1437681464,-23.1900109,-45.8716238,3,0.002666666666666667,0.03774989659451261,0.06269843717084485,0.9970840268876787,0.019077643602166842,,traffic_signals,POINT (-45.8716238 -23.1900109)
1437681466,-23.1883122,-45.8724743,3,0.005333333333333334,0.03564291990757315,0.00920466750768803,0.9979487874880304,0.021601328025409098,,,POINT (-45.8724743 -23.1883122)
1437681468,-23.1877748,-45.8711972,4,0.006222222222222223,0.03559426695700218,0.07382987306405968,0.9942410394818273,0.028950412264181453,,,POINT (-45.8711972 -23.1877748)
1437681470,-23.1872914,-45.8695409,3,0.0044444444444444444,0.035515776502253786,0.027474376142687867,0.9966601003423127,0.02157452578026073,,,POINT (-45.8695409 -23.1872914)
1437681472,-23.1871289,-45.8684342,4,0.006222222222222223,0.037513272820688476,0.0284330897490737,0.9988343774599552,0.02489513786195925,,,POINT (-45.8684342 -23.1871289)
1437681473,-23.1870653,-45.8680849,3,0.005333333333333334,0.03626850349372454,0.005719643920505977,0.9981817391454693,0.016165051714045503,,,POINT (-45.8680849 -23.1870653)
1437681474,-23.1870318,-45.8679558,3,0.005333333333333334,0.035183757388846056,0.0036516656261616535,0.999676223439222,0.016503096045751935,,,POINT (-45.8679558 -23.1870318)
1437681475,-23.1869295,-45.8675171,3,0.005333333333333334,0.035052008321331415,0.0026705683376186742,0.9983818175439088,0.014027458802821037,,,POINT (-45.8675171 -23.1869295)
1437681476,-23.1867423,-45.8669724,3,0.005333333333333334,0.036105891273530484,0.003910399370490434,0.9997250564809506,0.016764351471096173,,,POINT (-45.8669724 -23.1867423)
1437681477,-23.1865935,-45.8661975,3,0.005333333333333334,0.03600736454497633,0.00017839745597752715,0.9999610486068239,0.016645465397567057,,,POINT (-45.8661975 -23.1865935)
1437681478,-23.186383,-45.8653448,1,0.0017777777777777779,0.034696657690479964,0.0,1.0001845950303307,0.005528412075857872,,,POINT (-45.8653448 -23.186383)
1437681479,-23.1913822,-45.869431,3,0.0044444444444444444,0.04033885819521179,0.09246598816284947,0.9993278143357032,0.024250770734630667,,,POINT (-45.869431 -23.1913822)
1437681480,-23.1903842,-45.8699379,4,0.005333333333333334,0.04040135753283164,0.12820543087511213,0.993562345032562,0.03182906949036706,,,POINT (-45.8699379 -23.1903842)
1437681482,-23.1876748,-45.8718186,3,0.005333333333333334,0.03455543636019436,0.0034847049283969274,0.9997366209794074,0.019425019077726754,,,POINT (-45.8718186 -23.1876748)
1437681483,-23.1874953,-45.8713696,3,0.005333333333333334,0.03450753040519251,0.043837897666076306,0.9991813273552472,0.020971103909009345,,,POINT (-45.8713696 -23.1874953)
1437681484,-23.1868506,-45.871661,3,0.005333333333333334,0.0340420241203531,0.04509351202202736,0.9986286365793177,0.018906314066331146,,,POINT (-45.871661 -23.1868506)
1437681489,-23.1864025,-45.8700977,3,0.0035555555555555557,0.02958320952972637,0.0017540529853697113,0.998557719471799,0.016745950748616435,,,POINT (-45.8700977 -23.1864025)
1437681490,-23.1866025,-45.8700354,1,0.0017777777777777779,0.028722790453710987,0.0,1.0002323862233446,0.006250733847404172,,,POINT (-45.8700354 -23.1866025)
1437681492,-23.1860222,-45.8701006,3,0.002666666666666667,0.02958480780139928,0.0010522734810991038,0.9999539698464402,0.018302309539520528,,,POINT (-45.8701006 -23.1860222)
1437681493,-23.1858421,-45.8701205,3,0.0035555555555555557,0.03070367255396692,0.0015558865149612594,1.0000760905221222,0.017789673905275253,,,POINT (-45.8701205 -23.1858421)
1437681494,-23.1851228,-45.8701194,3,0.005333333333333334,0.031674234317609976,0.006447850855429505,0.9995263083255953,0.017056917954936662,,,POINT (-45.8701194 -23.1851228)
1437681497,-23.1860136,-45.8702057,3,0.002666666666666667,0.029790011968229793,0.0022964560548190014,1.0001631862291636,0.017955133398884195,,,POINT (-45.8702057 -23.1860136)
1437681500,-23.1863343,-45.8698616,3,0.0044444444444444444,0.03203650617211724,0.01814689357735202,0.9972383582168883,0.01963737541631096,,,POINT (-45.8698616 -23.1863343)
1437681501,-23.1863226,-45.8686048,3,0.005333333333333334,0.035233560674301896,0.013434127409898081,0.9999046280309817,0.018155053159958145,,,POINT (-45.8686048 -23.1863226)
1437681504,-23.1893433,-45.8673827,4,0.005333333333333334,0.0402070560593267,0.08477391910826233,0.9918134068479495,0.030379972890506927,,,POINT (-45.8673827 -23.1893433)
1437681506,-23.1880641,-45.8680079,3,0.0035555555555555557,0.03866958548125132,0.02860867879690476,0.9941002682804646,0.02057681484349443,,,POINT (-45.8680079 -23.1880641)
1437681510,-23.1889318,-45.8660319,3,0.005333333333333334,0.03868870990532712,0.01523598287225401,0.9970200640649742,0.019987327733325223,,,POINT (-45.8660319 -23.1889318)
1437681512,-23.1872264,-45.8667574,3,0.005333333333333334,0.03730880599557145,0.006813769371155571,0.9994786389110524,0.01788275844477856,,,POINT (-45.8667574 -23.1872264)
1437681514,-23.1879714,-45.8676715,2,0.0035555555555555557,0.03721752132395419,0.0035049426650850136,0.9967247084229391,0.009807346224536951,,,POINT (-45.8676715 -23.1879714)
1437681516,-23.1882084,-45.8668884,2,0.0035555555555555557,0.03586821248444357,0.0017540529853697113,0.9985219858113821,0.0062294443046095145,,,POINT (-45.8668884 -23.1882084)
1437681517,-23.1887331,-45.8666785,1,0.0017777777777777779,0.03461113042379041,0.0,1.0002057866999492,0.0035773625546180006,,turning_circle,POINT (-45.8666785 -23.1887331)
1437681519,-23.1875917,-45.8678538,1,0.0017777777777777779,0.03498370919312592,0.0,1.0001162741780947,0.00613978922733045,,,POINT (-45.8678538 -23.1875917)
1437681520,-23.187464,-45.8672924,1,0.0017777777777777779,0.03385052852815726,0.0,1.00021623976029,0.0056686605650419575,,,POINT (-45.8672924 -23.187464)
1437681523,-23.1850257,-45.8682652,3,0.005333333333333334,0.034221791707027466,0.005465210745022552,0.9998087209988298,0.01743438027268604,,,POINT (-45.8682652 -23.1850257)
1437683874,-23.184696,-45.8697721,3,0.005333333333333334,0.0324417192452383,0.008725621446070949,0.9982627446686715,0.014129550789609414,,,POINT (-45.8697721 -23.184696)
1437683887,-23.1863226,-45.8694856,3,0.005333333333333334,0.03308661369747138,0.01145271730417219,0.9981114982543972,0.014740835909812195,,,POINT (-45.8694856 -23.1863226)
1437683888,-23.1845686,-45.8689591,3,0.005333333333333334,0.03329178952488069,0.010012675987207132,0.9994277947175968,0.016744875059662503,,,POINT (-45.8689591 -23.1845686)
1437683889,-23.1863226,-45.868883,3,0.005333333333333334,0.03421430802874102,0.012980115355391625,0.9997758196506097,0.016956411745187503,,,POINT (-45.868883 -23.1863226)
1437683912,-23.1872533,-45.8692293,3,0.005333333333333334,0.03645684231550215,0.012823759100137147,0.999566208302549,0.021011031327425198,,,POINT (-45.8692293 -23.1872533)
1437683918,-23.1866549,-45.8685521,3,0.005333333333333334,0.03633227176220807,0.014906321323256568,0.9997225615414498,0.02041580094377534,,,POINT (-45.8685521 -23.1866549)
1437683924,-23.1864778,-45.8657405,3,0.005333333333333334,0.03596007354872603,0.0017899689607874664,0.9984501125687528,0.01334544588422688,,,POINT (-45.8657405 -23.1864778)
1437683926,-23.1872766,-45.8655757,3,0.005333333333333334,0.03723903434206052,0.005107024252931726,0.9980529019995765,0.013948588737747824,,,POINT (-45.8655757 -23.1872766)
1437683927,-23.1871366,-45.86464,1,0.0017777777777777779,0.035885841606867856,0.0,1.0000891612940581,0.005640504920503944,,,POINT (-45.86464 -23.1871366)
1437689817,-23.1919238,-45.8650608,3,0.002666666666666667,0.030436595058777757,0.12670760319260674,0.9896862420964875,0.016434947521679358,,,POINT (-45.8650608 -23.1919238)
1437698178,-23.1918548,-45.8657795,3,0.0035555555555555557,0.038872719528643435,0.06730751638167509,0.9963445596251116,0.02022689265496924,,,POINT (-45.8657795 -23.1918548)
1437698184,-23.1915972,-45.865258,3,0.005333333333333334,0.03901118472608107,0.0028657629072289664,0.9996815058220533,0.01876869353045553,,,POINT (-45.865258 -23.1915972)
1437698186,-23.1913291,-45.8647237,3,0.005333333333333334,0.037536415669876956,0.0008772712722890684,0.9999077341667015,0.01709827860704061,,,POINT (-45.8647237 -23.1913291)
1437698195,-23.190135,-45.8661401,3,0.005333333333333334,0.03921793310893074,0.006821022472207577,0.999444787005525,0.020482239453499515,,,POINT (-45.8661401 -23.190135)
1437698197,-23.1899626,-45.8655707,3,0.005333333333333334,0.03772778945192738,0.003280353979534646,0.9997804880098932,0.01742343290482511,,,POINT (-45.8655707 -23.1899626)
1437713750,-23.1847975,-45.8630769,4,0.0035555555555555557,0.0320411924753518,0.03612791399365053,0.9998565202695421,0.03601202165828366,,,POINT (-45.8630769 -23.1847975)
1437713760,-23.1842408,-45.8601818,4,0.0035555555555555557,0.03158198281331103,0.03501399244400435,0.9996731625517478,0.030774048113158686,,,POINT (-45.8601818 -23.1842408)
1437713763,-23.1840826,-45.8596894,3,0.0017777777777777779,0.03161885366634646,0.0,1.00012502740187,0.01755443969849984,,,POINT (-45.8596894 -23.1840826)
1438307087,-23.1921254,-45.8760415,3,0.002666666666666667,0.02860052751155564,0.006690741202937841,0.9995347514061319,0.024684950847898263,,,POINT (-45.8760415 -23.1921254)
1438307092,-23.1932984,-45.87601,3,0.0044444444444444444,0.029279508087154127,0.00622023995480286,0.9995378540330476,0.019582554147175604,,,POINT (-45.87601 -23.1932984)
1438333450,-23.1903136,-45.86673,4,0.005333333333333334,0.04082454243858799,0.08077392852665652,0.994564010627167,0.0282261673963152,,,POINT (-45.86673 -23.1903136)
1438342455,-23.1863309,-45.8710064,3,0.005333333333333334,0.03122184845202121,0.0029952740546733267,0.9997742207528301,0.01807978428886771,,,POINT (-45.8710064 -23.1863309)
1438342458,-23.1850499,-45.8703995,4,0.005333333333333334,0.03133709119001974,0.004825827588122958,0.999434320229208,0.018274037371130064,,,POINT (-45.8703995 -23.1850499)
1438347858,-23.1849219,-45.8710252,4,0.005333333333333334,0.031390083118372034,0.006248981894079491,0.9995402510448298,0.020491682500785237,,,POINT (-45.8710252 -23.1849219)
1438347870,-23.1861524,-45.8716168,4,0.0071111111111111115,0.031901197168739626,0.040163689149058296,0.9994366344614932,0.026343186408238267,,traffic_signals,POINT (-45.8716168 -23.1861524)
1438347883,-23.1854507,-45.8756746,4,0.0071111111111111115,0.027222788397007286,0.008669029380806579,1.000081670138227,0.03565247238255443,,,POINT (-45.8756746 -23.1854507)
1438347885,-23.1852009,-45.8768626,3,0.0035555555555555557,0.025813142264542285,0.0001778921643537392,1.0004635265047546,0.013303948493310808,,,POINT (-45.8768626 -23.1852009)
1438352276,-23.1838619,-45.8697005,3,0.0017777777777777779,0.031409888723184586,0.0,1.0002750055632261,0.0056853422120832975,,,POINT (-45.8697005 -23.1838619)
1438434273,-23.1942531,-45.8711792,3,0.0035555555555555557,0.0357208088714938,0.00993872070550595,0.9996540801515347,0.017858934953716016,,,POINT (-45.8711792 -23.1942531)
1438434274,-23.1944362,-45.8710601,3,0.002666666666666667,0.036785006549558324,0.009184623864339115,0.9998107675528451,0.01782998904449252,,,POINT (-45.8710601 -23.1944362)
1438523198,-23.1879203,-45.8595114,3,0.0035555555555555557,0.03836077057793345,0.05379152057666752,0.9909038914276318,0.018078270550701252,,,POINT (-45.8595114 -23.1879203)
1438523213,-23.1853577,-45.8627867,3,0.0035555555555555557,0.03718971781724337,0.051198322939104535,0.9929329195789287,0.01918585875200258,,,POINT (-45.8627867 -23.1853577)
1438523214,-23.189846,-45.8558777,3,0.002666666666666667,0.04031064816518827,0.16682460429902596,0.9968956576583278,0.01781661651809218,,,POINT (-45.8558777 -23.189846)
