osmid,y,x,street_count,dc,cc,nbc,com,highway,ref,geometry
587993,-23.55821,-46.6382561,3,0.0009643201542912246,0.030795125461557014,0.03742219143776031,0.006429589645798039,,,POINT (-46.6382561 -23.55821)
597269,-23.5689779,-46.608044,4,0.0012857602057216328,0.030621624662172508,0.0006295470589268863,0.007354873126594334,traffic_signals,,POINT (-46.608044 -23.5689779)
597270,-23.5685427,-46.6078851,4,0.0009643201542912246,0.029697416014984806,0.0031576403337326355,0.005957738044362433,traffic_signals,,POINT (-46.6078851 -23.5685427)
597282,-23.5510876,-46.6261325,3,0.0009643201542912246,0.035269549834109404,0.09598343472047731,0.0075547066208494044,,,POINT (-46.6261325 -23.5510876)
597283,-23.5533268,-46.6252641,4,0.0012857602057216328,0.031316429158334436,0.03353050661771174,0.009766207920096087,traffic_signals,,POINT (-46.6252641 -23.5533268)
597426,-23.5252524,-46.6253024,3,0.0009643201542912246,0.03426692642641684,0.0021886863437589467,0.00991111964624826,,,POINT (-46.6253024 -23.5252524)
597434,-23.5230076,-46.6129726,3,0.0009643201542912246,0.022752531926656314,0.0035732698580946847,0.00532288087455991,motorway_junction,,POINT (-46.6129726 -23.5230076)
597437,-23.5241424,-46.6086344,3,0.0006428801028608164,0.020792213115651673,0.0009531920581913292,0.003991201366936986,,,POINT (-46.6086344 -23.5241424)
20944547,-23.5321244,-46.6587483,4,0.0012857602057216328,0.026136321665796797,0.003988913238098408,0.011385334495874411,traffic_signals,,POINT (-46.6587483 -23.5321244)
20944548,-23.534842,-46.6601022,4,0.0009643201542912246,0.02598491515058951,0.0006592763254169055,0.005366278588382007,traffic_signals,,POINT (-46.6601022 -23.534842)
20944550,-23.5372021,-46.6535506,4,0.0012857602057216328,0.02803002987408945,0.002493404886636045,0.012856648799656614,traffic_signals,,POINT (-46.6535506 -23.5372021)
20944551,-23.538894,-46.6513228,3,0.0012857602057216328,0.029343398169422292,0.0004915434403774741,0.00982576217225027,,,POINT (-46.6513228 -23.538894)
20944552,-23.5403107,-46.6517752,4,0.001607200257152041,0.030121793531461074,0.0012335507683464554,0.011324886074333882,,,POINT (-46.6517752 -23.5403107)
20944553,-23.5400651,-46.6526531,3,0.0009643201542912246,0.02922305456570158,0.0009425050779362294,0.01045928590701875,,,POINT (-46.6526531 -23.5400651)
20944554,-23.5416139,-46.6531738,4,0.0012857602057216328,0.02938363664013724,0.0007224127594072879,0.013208768158814985,traffic_signals,,POINT (-46.6531738 -23.5416139)
20944556,-23.5477074,-46.6552234,4,0.0012857602057216328,0.030220511423753472,0.005001408461357717,0.013532977792683911,traffic_signals,,POINT (-46.6552234 -23.5477074)
25778137,-23.5232174,-46.6126896,3,0.0009643201542912246,0.022236645023561298,0.002944342940746121,0.006366733175314315,,,POINT (-46.6126896 -23.5232174)
25778140,-23.52377,-46.6115037,3,0.0009643201542912246,0.02128052060496046,0.0003870113282312087,0.005746080930534655,,,POINT (-46.6115037 -23.52377)
25778144,-23.5240816,-46.6101309,3,0.0009643201542912246,0.02083031166961011,0.0003875281128798106,0.006098087771352316,,,POINT (-46.6101309 -23.5240816)
25778147,-23.5241708,-46.6089591,3,0.0009643201542912246,0.02124287987497858,0.0009526752735427273,0.0055563644355612575,,,POINT (-46.6089591 -23.5241708)
25870718,-23.5646175,-46.6111634,4,0.0012857602057216328,0.034885367944796915,0.004302623233328614,0.011163921972527665,traffic_signals,,POINT (-46.6111634 -23.5646175)
25870742,-23.5634708,-46.6112995,4,0.0012857602057216328,0.03487229767463846,0.016854512003117782,0.011958233113885901,traffic_signals,,POINT (-46.6112995 -23.5634708)
25870836,-23.5635176,-46.6113811,4,0.0012857602057216328,0.03614527492525511,0.1206049821565877,0.012170560377390262,traffic_signals,,POINT (-46.6113811 -23.5635176)
25870857,-23.5593666,-46.6139407,3,0.0009643201542912246,0.031842744444822005,0.013973846026334882,0.006130888103529697,,,POINT (-46.6139407 -23.5593666)
25871539,-23.5560493,-46.6222841,3,0.0009643201542912246,0.03215835954556211,0.028338560724197135,0.006934516729067936,,,POINT (-46.6222841 -23.5560493)
25871670,-23.5523785,-46.6257511,3,0.0009643201542912246,0.034863317543670655,0.10377926194885922,0.008764607441259188,,,POINT (-46.6257511 -23.5523785)
25871831,-23.5519102,-46.6257308,4,0.0012857602057216328,0.03658122014727182,0.10243753960280547,0.009899861825164512,traffic_signals,,POINT (-46.6257308 -23.5519102)
25871833,-23.5522727,-46.6256216,3,0.0009643201542912246,0.030351084185654888,0.03341743643341832,0.008390941105534734,,,POINT (-46.6256216 -23.5522727)
25872025,-23.5501074,-46.6266488,3,0.0009643201542912246,0.035726453128189124,0.04608825058295503,0.007489570512544372,,,POINT (-46.6266488 -23.5501074)
25872075,-23.5481997,-46.6286296,3,0.0009643201542912246,0.03773620191048641,0.10251145506672542,0.00660324594455676,,,POINT (-46.6286296 -23.5481997)
25872212,-23.5461204,-46.6301486,3,0.0009643201542912246,0.03924322363717764,0.10251093828207683,0.006976269776073182,,,POINT (-46.6301486 -23.5461204)
25872232,-23.5444987,-46.6297656,3,0.0009643201542912246,0.038802524060903225,0.06774754082753007,0.007389593230817057,,,POINT (-46.6297656 -23.5444987)
25872236,-23.5448763,-46.6305184,3,0.0009643201542912246,0.034206667406179614,0.03760111312618148,0.0081686527266424,,,POINT (-46.6305184 -23.5448763)
25872254,-23.5428224,-46.6291191,3,0.0009643201542912246,0.041561215455331424,0.06362242425336248,0.008103351756750025,,,POINT (-46.6291191 -23.5428224)
25872264,-23.5436253,-46.6297566,4,0.0012857602057216328,0.039021118374285936,0.004740959586402229,0.011192941943866852,traffic_signals,,POINT (-46.6297566 -23.5436253)
25872274,-23.5394006,-46.6271577,4,0.0012857602057216328,0.04013695398535005,0.0526560868084295,0.013501493013067769,traffic_signals,,POINT (-46.6271577 -23.5394006)
25872723,-23.5332714,-46.6254827,3,0.0009643201542912246,0.03545807621984632,0.015835962711442858,0.007947399937457097,,,POINT (-46.6254827 -23.5332714)
25872726,-23.5330563,-46.6255492,3,0.0009643201542912246,0.03678861358420562,0.015835445926794256,0.009167818023830803,,,POINT (-46.6255492 -23.5330563)
25872749,-23.5320811,-46.6259967,4,0.0012857602057216328,0.03594505188678475,0.028508260109018618,0.011673791810726246,traffic_signals,,POINT (-46.6259967 -23.5320811)
25872763,-23.5316319,-46.6257805,4,0.0012857602057216328,0.03449427818765051,0.02708931493214097,0.01085626129949273,crossing,,POINT (-46.6257805 -23.5316319)
25872766,-23.5326836,-46.6252162,3,0.0009643201542912246,0.03534782336301339,0.012644527622152138,0.008044647393364456,,,POINT (-46.6252162 -23.5326836)
25875892,-23.5287456,-46.6312713,3,0.0009643201542912246,0.03568236806065425,0.0006105566350972566,0.00811485904251651,,,POINT (-46.6312713 -23.5287456)
25875912,-23.52485,-46.6297992,3,0.0009643201542912246,0.03270498456561844,0.012889320264020322,0.008906066642305525,,,POINT (-46.6297992 -23.52485)
25875921,-23.5217505,-46.6343656,3,0.0003214400514304082,0.029267498373084334,0.0,0.002293071988582971,motorway_junction,,POINT (-46.6343656 -23.5217505)
25908565,-23.523301,-46.6307945,3,0.0006428801028608164,0.0,0.0,0.005694021449180398,,,POINT (-46.6307945 -23.523301)
25908745,-23.5236755,-46.6309494,3,0.0009643201542912246,0.0003214400514304082,4.651061837417482e-07,0.006962479029415917,,,POINT (-46.6309494 -23.5236755)
