osmid,y,x,street_count,com,highway,ref,geometry
445042752,-23.5566883,-46.6205272,3,0.00911603822804641,,,POINT (-46.6205272 -23.5566883)
445042753,-23.5562751,-46.6217722,3,0.008898658990196893,,,POINT (-46.6217722 -23.5562751)
445042754,-23.5391554,-46.6270468,4,0.015725433806794645,traffic_signals,,POINT (-46.6270468 -23.5391554)
445042755,-23.5448442,-46.6263167,4,0.012618523365292303,traffic_signals,,POINT (-46.6263167 -23.5448442)
445042757,-23.5431404,-46.6267792,3,0.009086228221537922,,,POINT (-46.6267792 -23.5431404)
445042758,-23.541872,-46.6268473,3,0.009221170146929037,,,POINT (-46.6268473 -23.541872)
445042759,-23.5405104,-46.6269061,3,0.009238693011214367,,,POINT (-46.6269061 -23.5405104)
445042761,-23.5399736,-46.6250069,3,0.009417113982725525,,,POINT (-46.6250069 -23.5399736)
445042764,-23.540321,-46.6220551,3,0.00945401104450572,,,POINT (-46.6220551 -23.540321)
445042765,-23.541108,-46.6219986,3,0.00928937697376106,,,POINT (-46.6219986 -23.541108)
445042766,-23.5427944,-46.6216904,4,0.01207207158858859,,,POINT (-46.6216904 -23.5427944)
445042768,-23.5414782,-46.625626,3,0.009618956545237738,,,POINT (-46.625626 -23.5414782)
445042769,-23.5411307,-46.624539,4,0.013057468635816888,,,POINT (-46.624539 -23.5411307)
445042771,-23.5418683,-46.6242432,4,0.012757772226027884,,,POINT (-46.6242432 -23.5418683)
445042773,-23.5424987,-46.6239972,3,0.011248700363123913,,,POINT (-46.6239972 -23.5424987)
445042774,-23.5432104,-46.6237139,4,0.013631310459990444,traffic_signals,,POINT (-46.6237139 -23.5432104)
445042776,-23.544268,-46.6232836,4,0.012818684136805283,traffic_signals,,POINT (-46.6232836 -23.544268)
445042786,-23.5446286,-46.6249574,3,0.00966686349729314,,,POINT (-46.6249574 -23.5446286)
445042790,-23.5445469,-46.6238538,3,0.00981615268114412,,,POINT (-46.6238538 -23.5445469)
445042792,-23.5443713,-46.6224422,4,0.011930153393423234,traffic_signals,,POINT (-46.6224422 -23.5443713)
445042794,-23.5441667,-46.6216663,3,0.009972348495214773,,,POINT (-46.6216663 -23.5441667)
445042795,-23.5427545,-46.6251151,4,0.012692925121505466,,,POINT (-46.6251151 -23.5427545)
445042796,-23.5422318,-46.6253235,3,0.010255738161523717,,,POINT (-46.6253235 -23.5422318)
445042797,-23.5434562,-46.6249073,4,0.012936843535100016,,,POINT (-46.6249073 -23.5434562)
445042803,-23.5414472,-46.619498,3,0.00734188668348422,,,POINT (-46.619498 -23.5414472)
445042812,-23.546455,-46.6160171,3,0.007641635535422754,,,POINT (-46.6160171 -23.546455)
445042814,-23.5479017,-46.6150268,3,0.007548328745294777,,,POINT (-46.6150268 -23.5479017)
445042815,-23.5486945,-46.6144899,3,0.007659522871345491,,,POINT (-46.6144899 -23.5486945)
445042816,-23.5496324,-46.6139851,3,0.007595365988069024,,,POINT (-46.6139851 -23.5496324)
445042830,-23.5541882,-46.6110078,3,0.008533760162135124,,,POINT (-46.6110078 -23.5541882)
445042845,-23.5524256,-46.6202695,3,0.00841823289597974,,,POINT (-46.6202695 -23.5524256)
445042910,-23.5541991,-46.6141548,3,0.007486024556369695,,,POINT (-46.6141548 -23.5541991)
445042913,-23.5541399,-46.6147466,3,0.008435406409636562,traffic_signals,,POINT (-46.6147466 -23.5541399)
445042923,-23.5539116,-46.6170586,4,0.012172471490969802,traffic_signals,,POINT (-46.6170586 -23.5539116)
445042925,-23.5537548,-46.6189022,3,0.011124625338593219,,,POINT (-46.6189022 -23.5537548)
445042926,-23.553658,-46.6203443,4,0.01220851293641901,,,POINT (-46.6203443 -23.553658)
445042927,-23.5534295,-46.6237287,4,0.011707506036351019,traffic_signals,,POINT (-46.6237287 -23.5534295)
445042937,-23.5544233,-46.612262,3,0.0054559015898177615,,,POINT (-46.612262 -23.5544233)
445042956,-23.5420697,-46.620466,3,0.008221630500035281,,,POINT (-46.620466 -23.5420697)
445042975,-23.5471492,-46.617199,3,0.008625813506347354,,,POINT (-46.617199 -23.5471492)
445042995,-23.5385993,-46.6297328,3,0.009716921198365747,,,POINT (-46.6297328 -23.5385993)
445042997,-23.5383623,-46.6306512,4,0.01127611936620569,traffic_signals,,POINT (-46.6306512 -23.5383623)
445043024,-23.5483765,-46.6261545,3,0.007463509626969693,traffic_signals,,POINT (-46.6261545 -23.5483765)
445043035,-23.5465568,-46.6264327,3,0.008574071772412298,,,POINT (-46.6264327 -23.5465568)
445043071,-23.5452684,-46.6236182,4,0.013878276632844709,,,POINT (-46.6236182 -23.5452684)
445043075,-23.544742,-46.6223146,3,0.010467999624473853,,,POINT (-46.6223146 -23.544742)
445043082,-23.546003,-46.6217133,4,0.013306015223473796,traffic_signals,,POINT (-46.6217133 -23.546003)
445043088,-23.54662,-46.6231836,5,0.019742754270991775,traffic_signals,,POINT (-46.6231836 -23.54662)
445043093,-23.5479395,-46.6227703,3,0.008266454082753472,,,POINT (-46.6227703 -23.5479395)
445043099,-23.5507899,-46.6221584,3,0.008493497561951861,traffic_signals,,POINT (-46.6221584 -23.5507899)
445043101,-23.551512,-46.6222844,4,0.010121768969453037,,,POINT (-46.6222844 -23.551512)
445043108,-23.5520429,-46.6235197,3,0.008576399378421471,,,POINT (-46.6235197 -23.5520429)
445043137,-23.5477322,-46.624969,3,0.008050728696482965,,,POINT (-46.624969 -23.5477322)
445043147,-23.5507386,-46.6238831,3,0.007757454888803268,,,POINT (-46.6238831 -23.5507386)
445043156,-23.5553274,-46.6223676,3,0.007350571473255094,,,POINT (-46.6223676 -23.5553274)
445043163,-23.5528649,-46.6225136,3,0.009378281280480807,,,POINT (-46.6225136 -23.5528649)
445043180,-23.5464751,-46.6227107,4,0.01657026835950399,traffic_signals,,POINT (-46.6227107 -23.5464751)
445043182,-23.5458554,-46.6214053,3,0.010242017783593084,,,POINT (-46.6214053 -23.5458554)
445043185,-23.545552,-46.6207942,4,0.012112999938213796,traffic_signals,,POINT (-46.6207942 -23.545552)
445043190,-23.5540002,-46.6281162,3,0.009857875796615852,,,POINT (-46.6281162 -23.5540002)
445043191,-23.556798,-46.629578,3,0.009391634022803515,,,POINT (-46.629578 -23.556798)
445043213,-23.5518512,-46.6194089,3,0.00790662849389176,,,POINT (-46.6194089 -23.5518512)
445043233,-23.5499454,-46.6203595,3,0.00897369094094698,,,POINT (-46.6203595 -23.5499454)
445043235,-23.5511984,-46.619495,3,0.008101013853517436,,,POINT (-46.619495 -23.5511984)
445043241,-23.5495881,-46.619742,3,0.009075286232406042,,,POINT (-46.619742 -23.5495881)
445043243,-23.5488442,-46.6184609,4,0.011971346907684643,,,POINT (-46.6184609 -23.5488442)
445043256,-23.5511078,-46.6187255,3,0.008908794381502291,,,POINT (-46.6187255 -23.5511078)
445043269,-23.5503539,-46.617387,4,0.011872950750848238,,,POINT (-46.617387 -23.5503539)
445043272,-23.5493789,-46.6156927,3,0.008589802240227372,,,POINT (-46.6156927 -23.5493789)
445043283,-23.5512509,-46.6167611,4,0.011879893122668572,traffic_signals,,POINT (-46.6167611 -23.5512509)
445043302,-23.5529996,-46.6155196,4,0.011826553319573097,traffic_signals,,POINT (-46.6155196 -23.5529996)
445043306,-23.5525936,-46.6158208,4,0.012794926841702702,traffic_signals,,POINT (-46.6158208 -23.5525936)
445043313,-23.5523997,-46.6159473,4,0.012984754587311027,,,POINT (-46.6159473 -23.5523997)
445043318,-23.5495643,-46.6179542,3,0.009875630458943442,traffic_signals,,POINT (-46.6179542 -23.5495643)
445043325,-23.5481594,-46.6189323,4,0.011924499008562886,,,POINT (-46.6189323 -23.5481594)
445043342,-23.5484088,-46.6198665,3,0.009437620886178139,,,POINT (-46.6198665 -23.5484088)
445043356,-23.5479364,-46.6201353,3,0.009661118624619776,,,POINT (-46.6201353 -23.5479364)
445043378,-23.549064,-46.6170851,3,0.009074545289760797,,,POINT (-46.6170851 -23.549064)
445043385,-23.5485655,-46.6162321,3,0.00796778566834528,,,POINT (-46.6162321 -23.5485655)
445043409,-23.5527657,-46.6134667,4,0.011854805466832884,,,POINT (-46.6134667 -23.5527657)
445043469,-23.5534696,-46.625882,3,0.007408673268578603,,,POINT (-46.625882 -23.5534696)
445043476,-23.5543097,-46.6251455,3,0.007430577856398485,,,POINT (-46.6251455 -23.5543097)
445043481,-23.5547275,-46.6247731,3,0.007753722276000734,,,POINT (-46.6247731 -23.5547275)
445043502,-23.5572735,-46.6199618,3,0.008001700928443562,,,POINT (-46.6199618 -23.5572735)
445043506,-23.5574918,-46.6192678,3,0.00857798915996201,,,POINT (-46.6192678 -23.5574918)
445043513,-23.5579524,-46.6178383,3,0.007602991739299081,,,POINT (-46.6178383 -23.5579524)
445043546,-23.5526412,-46.6250992,3,0.009358826983440377,,,POINT (-46.6250992 -23.5526412)
445043573,-23.5566016,-46.6245635,4,0.01221679238088063,,,POINT (-46.6245635 -23.5566016)
445043594,-23.5527648,-46.6236633,4,0.011256916314909817,,,POINT (-46.6236633 -23.5527648)
445043618,-23.558319,-46.6219962,3,0.008936416069823627,,,POINT (-46.6219962 -23.558319)
445043624,-23.5598578,-46.6218241,4,0.0131060746731453,traffic_signals,,POINT (-46.6218241 -23.5598578)
445043634,-23.5636891,-46.6191964,3,0.01061457194512991,,,POINT (-46.6191964 -23.5636891)
445043640,-23.5642008,-46.6179768,4,0.013600252056602593,traffic_signals,,POINT (-46.6179768 -23.5642008)
445043644,-23.5645838,-46.6170902,4,0.01330010454148059,,,POINT (-46.6170902 -23.5645838)
445043651,-23.5649257,-46.616275,4,0.012732010763766115,traffic_signals,,POINT (-46.616275 -23.5649257)
445043662,-23.5656307,-46.6150708,4,0.011383650943652542,traffic_signals,,POINT (-46.6150708 -23.5656307)
445043668,-23.5675477,-46.6131026,3,0.00826882024991821,,,POINT (-46.6131026 -23.5675477)
445043686,-23.5553821,-46.6213347,3,0.008428788633031772,,,POINT (-46.6213347 -23.5553821)
445043691,-23.5554237,-46.6204478,4,0.013162762377527013,,,POINT (-46.6204478 -23.5554237)
445043696,-23.5554786,-46.6190676,4,0.013921843902510769,mini_roundabout,,POINT (-46.6190676 -23.5554786)
445043699,-23.5555444,-46.6173748,4,0.013592448964047528,traffic_signals,,POINT (-46.6173748 -23.5555444)
445043703,-23.5556238,-46.6158445,3,0.008535972690611513,,,POINT (-46.6158445 -23.5556238)
445043706,-23.5556964,-46.614381,3,0.007478193761468185,,,POINT (-46.614381 -23.5556964)
445043723,-23.5558746,-46.6204746,3,0.010463700320644769,,,POINT (-46.6204746 -23.5558746)
445043730,-23.5563317,-46.6204997,4,0.012085357035958429,,,POINT (-46.6204997 -23.5563317)
445043751,-23.5605645,-46.6188354,4,0.01393201567368638,,,POINT (-46.6188354 -23.5605645)
445043754,-23.5598211,-46.6185274,4,0.012582092773865,,,POINT (-46.6185274 -23.5598211)
445043760,-23.5589028,-46.618151,3,0.007703450867608921,,,POINT (-46.618151 -23.5589028)
445043791,-23.5566054,-46.6145204,3,0.007097414213209393,,,POINT (-46.6145204 -23.5566054)
445043799,-23.5564624,-46.6175528,4,0.011641010542570421,traffic_signals,,POINT (-46.6175528 -23.5564624)
445043803,-23.556391,-46.6191609,4,0.01212411904861515,,,POINT (-46.6191609 -23.556391)
445043819,-23.5601566,-46.6247669,4,0.012561242363996679,,,POINT (-46.6247669 -23.5601566)
445043835,-23.5606267,-46.6235439,4,0.01638171450705641,traffic_signals,,POINT (-46.6235439 -23.5606267)
445043841,-23.5616435,-46.620713,3,0.011667676023173177,,,POINT (-46.620713 -23.5616435)
445043847,-23.5621085,-46.6194666,4,0.013256925999923008,,,POINT (-46.6194666 -23.5621085)
445043851,-23.5624444,-46.6185764,4,0.013717574383981681,,,POINT (-46.6185764 -23.5624444)
445043886,-23.5528552,-46.6168547,3,0.008807585102088688,,,POINT (-46.6168547 -23.5528552)
445043918,-23.5531241,-46.6142534,3,0.007947141393737072,,,POINT (-46.6142534 -23.5531241)
445043924,-23.5532161,-46.6135394,3,0.007750994964223139,,,POINT (-46.6135394 -23.5532161)
445043950,-23.5549807,-46.6142711,3,0.007093691149926954,,,POINT (-46.6142711 -23.5549807)
445044045,-23.5594534,-46.6198041,4,0.011902769048265168,,,POINT (-46.6198041 -23.5594534)
445044050,-23.5602641,-46.6201395,4,0.013731591120065523,,,POINT (-46.6201395 -23.5602641)
445044063,-23.5617043,-46.6252685,3,0.010202352755343886,,,POINT (-46.6252685 -23.5617043)
445044100,-23.5634109,-46.6238037,3,0.009834466232937454,,,POINT (-46.6238037 -23.5634109)
445044126,-23.555964,-46.6246333,3,0.008953306595095547,,,POINT (-46.6246333 -23.555964)
445044137,-23.5600312,-46.6319104,3,0.010113624462756831,,,POINT (-46.6319104 -23.5600312)
445044187,-23.5543868,-46.6272103,4,0.012322831977477163,traffic_signals,,POINT (-46.6272103 -23.5543868)
445044238,-23.557233,-46.6244748,3,0.008504058992167895,,,POINT (-46.6244748 -23.557233)
445044250,-23.5580102,-46.6243834,3,0.008646539027243704,,,POINT (-46.6243834 -23.5580102)
445044254,-23.5578879,-46.6242211,3,0.006465925533664088,,,POINT (-46.6242211 -23.5578879)
445044310,-23.558596,-46.6243085,4,0.013188017910191615,,,POINT (-46.6243085 -23.558596)
445044376,-23.5563209,-46.6281549,3,0.007878849914603046,,,POINT (-46.6281549 -23.5563209)
445044382,-23.5571963,-46.6285589,4,0.01361040941905342,traffic_signals,,POINT (-46.6285589 -23.5571963)
445044395,-23.5569438,-46.6315097,3,0.00884812677083016,,,POINT (-46.6315097 -23.5569438)
445044403,-23.558717,-46.6252459,3,0.01181470914424626,,,POINT (-46.6252459 -23.558717)
445044418,-23.5596898,-46.6232444,4,0.016036669740780243,traffic_signals,,POINT (-46.6232444 -23.5596898)
445044426,-23.560034,-46.6210405,3,0.010442757989105537,,,POINT (-46.6210405 -23.560034)
445044432,-23.5608917,-46.6178163,3,0.010891743653162209,,,POINT (-46.6178163 -23.5608917)
445044436,-23.5613632,-46.6165801,3,0.010294026874364039,,,POINT (-46.6165801 -23.5613632)
445044453,-23.5658587,-46.6188043,4,0.013760760822908278,traffic_signals,,POINT (-46.6188043 -23.5658587)
445044458,-23.5619416,-46.6168761,4,0.012243653527516864,,,POINT (-46.6168761 -23.5619416)
445044463,-23.5607148,-46.6162643,4,0.011981620074647233,,,POINT (-46.6162643 -23.5607148)
445044482,-23.5599904,-46.6159075,3,0.00820779029960859,,,POINT (-46.6159075 -23.5599904)
445044500,-23.5625823,-46.6151096,3,0.008860066276841284,,,POINT (-46.6151096 -23.5625823)
445044505,-23.5622919,-46.6159196,3,0.007144985152075877,traffic_signals,,POINT (-46.6159196 -23.5622919)
445044565,-23.5592384,-46.620731,3,0.009154823663527092,,,POINT (-46.620731 -23.5592384)
445044598,-23.5584163,-46.6228086,3,0.010497725374365625,,,POINT (-46.6228086 -23.5584163)
445044666,-23.5649176,-46.623281,3,0.006333800095305922,,,POINT (-46.623281 -23.5649176)
445044694,-23.5630406,-46.6223274,3,0.007953672791714893,,,POINT (-46.6223274 -23.5630406)
445044713,-23.5651617,-46.6227746,3,0.008529104860901617,traffic_signals,,POINT (-46.6227746 -23.5651617)
445044727,-23.5621088,-46.6218909,3,0.010031153635987358,,,POINT (-46.6218909 -23.5621088)
445044729,-23.5628613,-46.6211136,3,0.008270502609423995,traffic_signals,O-056,POINT (-46.6211136 -23.5628613)
445044742,-23.5665852,-46.6181398,3,0.01056120258900987,,,POINT (-46.6181398 -23.5665852)
445044750,-23.5671045,-46.6173586,3,0.00929967645566397,traffic_signals,,POINT (-46.6173586 -23.5671045)
445044808,-23.5544482,-46.6110963,4,0.011146093559214186,,,POINT (-46.6110963 -23.5544482)
445061546,-23.5620879,-46.6120599,3,0.008050655613764947,,,POINT (-46.6120599 -23.5620879)
445061549,-23.5522875,-46.6101115,3,0.003673580331680835,,,POINT (-46.6101115 -23.5522875)
445062161,-23.5657747,-46.6100172,3,0.004252179482924198,,,POINT (-46.6100172 -23.5657747)
445062241,-23.554428,-46.6131477,3,0.007931625434671234,,,POINT (-46.6131477 -23.554428)
445062262,-23.5541757,-46.6143853,3,0.0076913587064938015,,,POINT (-46.6143853 -23.5541757)
445062277,-23.5536418,-46.6097533,3,0.00261267574449373,,,POINT (-46.6097533 -23.5536418)
445062279,-23.554078,-46.6097692,3,0.0022477324087354054,,,POINT (-46.6097692 -23.554078)
445062294,-23.5547205,-46.6108726,3,0.007723462366491782,,,POINT (-46.6108726 -23.5547205)
445062295,-23.5544556,-46.6108388,3,0.007884769635045273,,,POINT (-46.6108388 -23.5544556)
445062312,-23.5637105,-46.6099638,3,0.005473912306527677,,,POINT (-46.6099638 -23.5637105)
445062313,-23.5632471,-46.6109307,4,0.01107090529687109,,,POINT (-46.6109307 -23.5632471)
445062314,-23.5642219,-46.610407,4,0.0055207289073064165,,,POINT (-46.610407 -23.5642219)
445160699,-23.5240997,-46.644081,4,0.005114936435539664,traffic_signals,,POINT (-46.644081 -23.5240997)
445160700,-23.5267677,-46.651644,4,0.01445036499235465,traffic_signals,,POINT (-46.651644 -23.5267677)
445160703,-23.526294,-46.6527819,3,0.010706700931328467,,,POINT (-46.6527819 -23.526294)
445160725,-23.5248286,-46.6553959,3,0.00811412180005952,,,POINT (-46.6553959 -23.5248286)
445160730,-23.5266013,-46.6540593,4,0.014339228980977892,,,POINT (-46.6540593 -23.5266013)
445160733,-23.5248027,-46.6541341,4,0.011084268821275717,,,POINT (-46.6541341 -23.5248027)
445160734,-23.5257497,-46.6540899,4,0.014019798954785398,,,POINT (-46.6540899 -23.5257497)
445160750,-23.5259381,-46.6516772,4,0.014580102715737033,,,POINT (-46.6516772 -23.5259381)
445160753,-23.5263536,-46.648952,4,0.013199018700463437,,,POINT (-46.648952 -23.5263536)
445160754,-23.525653,-46.6474232,4,0.012440480500624034,,,POINT (-46.6474232 -23.525653)
445160762,-23.5237348,-46.6404935,4,0.0051154672651527264,traffic_signals,,POINT (-46.6404935 -23.5237348)
445160764,-23.525199,-46.6396795,4,0.013564365724328026,,,POINT (-46.6396795 -23.525199)
445160766,-23.5263037,-46.6390687,4,0.015218995803815248,,,POINT (-46.6390687 -23.5263037)
445160768,-23.5274246,-46.6385002,3,0.012134714182799813,,,POINT (-46.6385002 -23.5274246)
445160770,-23.5246031,-46.6480258,4,0.010617642656747925,traffic_signals,,POINT (-46.6480258 -23.5246031)
445160776,-23.5245953,-46.6384182,4,0.006593316686767931,,,POINT (-46.6384182 -23.5245953)
445160780,-23.5268006,-46.6467734,3,0.009369658365982974,,,POINT (-46.6467734 -23.5268006)
445160782,-23.5262586,-46.6456774,3,0.009137001760729551,,,POINT (-46.6456774 -23.5262586)
445160783,-23.5246762,-46.6424528,4,0.009076509749469207,,,POINT (-46.6424528 -23.5246762)
445160789,-23.5264056,-46.6420155,3,0.009814541714833067,,,POINT (-46.6420155 -23.5264056)
445160791,-23.527739,-46.6448844,3,0.007874954815337376,,,POINT (-46.6448844 -23.527739)
445160792,-23.5260547,-46.6414901,3,0.00937858632533502,,,POINT (-46.6414901 -23.5260547)
445160793,-23.5256794,-46.6407092,4,0.013732906562930454,,,POINT (-46.6407092 -23.5256794)
445160795,-23.5249283,-46.6391016,3,0.009830999373658635,,,POINT (-46.6391016 -23.5249283)
445160797,-23.5272497,-46.641107,4,0.014962314881228284,traffic_signals,,POINT (-46.641107 -23.5272497)
445160800,-23.5251896,-46.6361173,3,0.008078911334390716,,,POINT (-46.6361173 -23.5251896)
445160802,-23.5273051,-46.6364456,3,0.01073635302279152,,,POINT (-46.6364456 -23.5273051)
445160803,-23.5280435,-46.6366139,4,0.015861660760161267,traffic_signals,,POINT (-46.6366139 -23.5280435)
445160804,-23.529197,-46.637183,4,0.016533223355210496,traffic_signals,,POINT (-46.637183 -23.529197)
445160807,-23.5267778,-46.6400903,4,0.01599478898539066,,,POINT (-46.6400903 -23.5267778)
445160808,-23.526042,-46.6384994,4,0.012865393033512484,,,POINT (-46.6384994 -23.526042)
445160809,-23.5256859,-46.6377375,3,0.008940498213126152,,,POINT (-46.6377375 -23.5256859)
445160813,-23.5301797,-46.6385176,3,0.011162325802758638,,,POINT (-46.6385176 -23.5301797)
445160815,-23.5297469,-46.6350552,3,0.010533248264495592,,,POINT (-46.6350552 -23.5297469)
445160817,-23.5299633,-46.6341997,3,0.008887977293919462,traffic_signals,,POINT (-46.6341997 -23.5299633)
445160820,-23.528385,-46.6355729,4,0.0158630705992388,traffic_signals,,POINT (-46.6355729 -23.528385)
445160821,-23.5286635,-46.6347241,4,0.013671839332281952,traffic_signals,,POINT (-46.6347241 -23.5286635)
445160822,-23.5289347,-46.6338976,3,0.010517435544741216,,,POINT (-46.6338976 -23.5289347)
445160825,-23.5247768,-46.6377041,3,0.006449349738781605,,,POINT (-46.6377041 -23.5247768)
445160826,-23.5249631,-46.6369717,3,0.006976094922638765,,,POINT (-46.6369717 -23.5249631)
445160827,-23.5255624,-46.6346878,3,0.008079780221432195,,,POINT (-46.6346878 -23.5255624)
445798502,-23.5444228,-46.6546298,3,0.010435516518767776,,,POINT (-46.6546298 -23.5444228)
445798556,-23.5446186,-46.6502901,4,0.017535701978316765,,,POINT (-46.6502901 -23.5446186)
445798565,-23.5437472,-46.6502654,3,0.013085469254903163,,,POINT (-46.6502654 -23.5437472)
445798593,-23.5417098,-46.6488297,3,0.010168547198429575,,,POINT (-46.6488297 -23.5417098)
445798594,-23.5471499,-46.6489892,3,0.010327392928215636,,,POINT (-46.6489892 -23.5471499)
452091569,-23.5246749,-46.6255302,3,0.008179341658696616,,,POINT (-46.6255302 -23.5246749)
452091575,-23.5345207,-46.6243564,3,0.008041814634481875,,,POINT (-46.6243564 -23.5345207)
452091580,-23.5303839,-46.6264632,3,0.00896735009295221,,,POINT (-46.6264632 -23.5303839)
452091581,-23.5291316,-46.6271054,3,0.008100013384357754,,,POINT (-46.6271054 -23.5291316)
452091582,-23.5282232,-46.6275706,3,0.008397302576482373,,,POINT (-46.6275706 -23.5282232)
452091583,-23.5262209,-46.6285839,3,0.008005420647281509,,,POINT (-46.6285839 -23.5262209)
452091606,-23.5240462,-46.6287699,3,0.004132943065144423,,,POINT (-46.6287699 -23.5240462)
452091607,-23.5243068,-46.6274953,3,0.004319751789786236,,,POINT (-46.6274953 -23.5243068)
452091608,-23.5261173,-46.6275226,3,0.0077793033492996036,,,POINT (-46.6275226 -23.5261173)
452091610,-23.5271015,-46.6270495,3,0.008313387323092501,,,POINT (-46.6270495 -23.5271015)
452091611,-23.527828,-46.6266924,4,0.010522576705216561,,,POINT (-46.6266924 -23.527828)
452091612,-23.5287427,-46.6262359,3,0.008415565823444491,,,POINT (-46.6262359 -23.5287427)
452091617,-23.5298903,-46.6250827,3,0.00966564366273504,,,POINT (-46.6250827 -23.5298903)
452091618,-23.5293195,-46.6238544,3,0.008724794170115159,,,POINT (-46.6238544 -23.5293195)
452091619,-23.528755,-46.6226188,3,0.009478742878430724,,,POINT (-46.6226188 -23.528755)
452091620,-23.533365,-46.6240119,3,0.009260136776115183,,,POINT (-46.6240119 -23.533365)
452091621,-23.5323728,-46.6237141,3,0.008669900913765592,,,POINT (-46.6237141 -23.5323728)
452091622,-23.5322048,-46.6236637,3,0.010946055750445782,,,POINT (-46.6236637 -23.5322048)
452091623,-23.53105,-46.6233137,4,0.013982224390063738,,,POINT (-46.6233137 -23.53105)
452091624,-23.5300997,-46.6230261,3,0.01213025923639918,,,POINT (-46.6230261 -23.5300997)
452091625,-23.5291277,-46.622732,4,0.013342777100800634,,,POINT (-46.622732 -23.5291277)
452091626,-23.5281747,-46.6224495,3,0.009580014044038423,,,POINT (-46.6224495 -23.5281747)
452091627,-23.5273797,-46.6222242,3,0.009642826734569163,traffic_signals,,POINT (-46.6222242 -23.5273797)
452091629,-23.5269324,-46.6212591,4,0.012628201732634783,,,POINT (-46.6212591 -23.5269324)
452091707,-23.5252844,-46.6184888,4,0.009148825598233356,,,POINT (-46.6184888 -23.5252844)
452091719,-23.5254617,-46.6115763,3,0.008122279322764108,,,POINT (-46.6115763 -23.5254617)
452091785,-23.5241678,-46.6172624,3,0.00876501780129739,traffic_signals,,POINT (-46.6172624 -23.5241678)
452091791,-23.5235371,-46.6170746,3,0.0042645616479055045,,,POINT (-46.6170746 -23.5235371)
452091805,-23.5236498,-46.6181982,3,0.003348594354194848,,,POINT (-46.6181982 -23.5236498)
452091845,-23.5237295,-46.6161005,3,0.004191183816050788,,,POINT (-46.6161005 -23.5237295)
452091883,-23.5245424,-46.613916,3,0.007272154802510139,,,POINT (-46.613916 -23.5245424)
452091887,-23.5240374,-46.6151741,4,0.007490957963218838,,,POINT (-46.6151741 -23.5240374)
452091903,-23.524634,-46.6156273,4,0.011701409622990206,,,POINT (-46.6156273 -23.524634)
452091918,-23.5296037,-46.6155835,3,0.012030084539871127,,,POINT (-46.6155835 -23.5296037)
452091935,-23.5274698,-46.6154102,4,0.013881222327871113,,,POINT (-46.6154102 -23.5274698)
452091943,-23.5268206,-46.615287,3,0.011398376640405135,,,POINT (-46.615287 -23.5268206)
452091965,-23.5252506,-46.6141172,4,0.012576470226113069,,,POINT (-46.6141172 -23.5252506)
452091987,-23.5238706,-46.6137108,3,0.0026327892034766513,,,POINT (-46.6137108 -23.5238706)
452091991,-23.5255473,-46.6133698,4,0.010075542290907511,traffic_signals,,POINT (-46.6133698 -23.5255473)
452091992,-23.525674,-46.61341,4,0.01200039934810407,traffic_signals,,POINT (-46.61341 -23.525674)
452091993,-23.5265629,-46.6137717,3,0.008398836454305532,,,POINT (-46.6137717 -23.5265629)
452091994,-23.5270391,-46.6139634,4,0.012777652118353647,,,POINT (-46.6139634 -23.5270391)
452091995,-23.5276851,-46.6142192,4,0.015225973929970611,,,POINT (-46.6142192 -23.5276851)
452091996,-23.5288549,-46.614437,3,0.012447799033309496,,,POINT (-46.614437 -23.5288549)
452092005,-23.52511,-46.6148285,3,0.008717518047520197,,,POINT (-46.6148285 -23.52511)
452092007,-23.5259224,-46.6127877,3,0.008601096884130079,,,POINT (-46.6127877 -23.5259224)
452092009,-23.5276906,-46.6101221,4,0.008601236593654448,traffic_signals,,POINT (-46.6101221 -23.5276906)
452092021,-23.526792,-46.6166103,3,0.006136553405005267,,,POINT (-46.6166103 -23.526792)
452092027,-23.5276103,-46.6100355,4,0.006766130495222546,traffic_signals,,POINT (-46.6100355 -23.5276103)
452096655,-23.530655,-46.6095786,4,0.0055229678800860224,traffic_signals,,POINT (-46.6095786 -23.530655)
452096666,-23.5316247,-46.6105648,4,0.012261814873746552,,,POINT (-46.6105648 -23.5316247)
452096677,-23.5326221,-46.6115858,4,0.013863687510641124,traffic_signals,,POINT (-46.6115858 -23.5326221)
452096681,-23.5336193,-46.612591,3,0.01019458523232472,,,POINT (-46.612591 -23.5336193)
452096698,-23.5321574,-46.6142943,3,0.010903191605791977,,,POINT (-46.6142943 -23.5321574)
452096702,-23.5343367,-46.6117736,3,0.008674853598296499,,,POINT (-46.6117736 -23.5343367)
452096710,-23.5356392,-46.6102555,3,0.0050620306608364736,,,POINT (-46.6102555 -23.5356392)
452096714,-23.5359241,-46.6099235,3,0.004734496673310973,,,POINT (-46.6099235 -23.5359241)
452096718,-23.5362228,-46.6095993,4,0.0028628450557857746,,,POINT (-46.6095993 -23.5362228)
452096749,-23.5286644,-46.6122792,4,0.01626275048427078,,,POINT (-46.6122792 -23.5286644)
452096761,-23.5292361,-46.6115656,4,0.016072225828711963,,,POINT (-46.6115656 -23.5292361)
455606166,-23.5551814,-46.6426423,3,0.007568186942219998,,,POINT (-46.6426423 -23.5551814)
455606212,-23.5515961,-46.6397111,3,0.010763604238270321,,,POINT (-46.6397111 -23.5515961)
