osmid,y,x,street_count,com,highway,ref,geometry
25872254,-23.5428224,-46.6291191,3,0.009928200318290073,,,POINT (-46.6291191 -23.5428224)
25872264,-23.5436253,-46.6297566,4,0.013713556679289118,traffic_signals,,POINT (-46.6297566 -23.5436253)
25872274,-23.5394006,-46.6271577,4,0.016541986708204677,traffic_signals,,POINT (-46.6271577 -23.5394006)
25872723,-23.5332714,-46.6254827,3,0.009737129328622347,,,POINT (-46.6254827 -23.5332714)
25872726,-23.5330563,-46.6255492,3,0.011232381286781477,,,POINT (-46.6255492 -23.5330563)
25872749,-23.5320811,-46.6259967,4,0.014302688218509623,traffic_signals,,POINT (-46.6259967 -23.5320811)
25872763,-23.5316319,-46.6257805,4,0.013301039431204883,crossing,,POINT (-46.6257805 -23.5316319)
25872766,-23.5326836,-46.6252162,3,0.009856269559498332,,,POINT (-46.6252162 -23.5326836)
25875892,-23.5287456,-46.6312713,3,0.00992543863951604,,,POINT (-46.6312713 -23.5287456)
25875912,-23.52485,-46.6297992,3,0.0020767161395593304,,,POINT (-46.6297992 -23.52485)
25927014,-23.5254031,-46.6312275,3,0.00520307573410187,,,POINT (-46.6312275 -23.5254031)
25927015,-23.5266085,-46.6313508,3,0.007516890767290094,,,POINT (-46.6313508 -23.5266085)
25927018,-23.5264105,-46.6310338,3,0.008818792963994982,,,POINT (-46.6310338 -23.5264105)
25927315,-23.5275121,-46.6314845,3,0.007705870758428996,,,POINT (-46.6314845 -23.5275121)
25927318,-23.5279337,-46.6312772,3,0.010964155725354797,,,POINT (-46.6312772 -23.5279337)
25928248,-23.530254,-46.6317405,3,0.009461310201287427,,,POINT (-46.6317405 -23.530254)
25928388,-23.534495,-46.6330324,3,0.009640956768900304,,,POINT (-46.6330324 -23.534495)
25928438,-23.5352466,-46.6337902,3,0.008416859044585076,,,POINT (-46.6337902 -23.5352466)
25928439,-23.5352713,-46.6331286,3,0.008294651979772246,,,POINT (-46.6331286 -23.5352713)
25928614,-23.5353735,-46.6331395,3,0.008745032340481514,,,POINT (-46.6331395 -23.5353735)
25928755,-23.5414795,-46.634182,4,0.012199812251568952,,,POINT (-46.634182 -23.5414795)
25928842,-23.5468886,-46.6377089,3,0.008258007269507216,,,POINT (-46.6377089 -23.5468886)
25928939,-23.549578,-46.6385434,3,0.00820824956164447,,,POINT (-46.6385434 -23.549578)
25928961,-23.5481572,-46.6387749,3,0.007843449900713983,,,POINT (-46.6387749 -23.5481572)
25928964,-23.5493388,-46.6387877,3,0.008160212042109491,,,POINT (-46.6387877 -23.5493388)
25929039,-23.5548213,-46.6371573,3,0.007930533466340768,,,POINT (-46.6371573 -23.5548213)
25929410,-23.5579874,-46.6385024,3,0.007945618466117783,,,POINT (-46.6385024 -23.5579874)
25929413,-23.5587907,-46.6388079,3,0.008110171083252278,,,POINT (-46.6388079 -23.5587907)
25929414,-23.5590528,-46.6385968,3,0.007723831346490008,,,POINT (-46.6385968 -23.5590528)
25929616,-23.5659574,-46.6408524,3,0.006091630004858947,,,POINT (-46.6408524 -23.5659574)
60609692,-23.5620582,-46.6558638,4,0.012721455960430377,traffic_signals,,POINT (-46.6558638 -23.5620582)
60609697,-23.5619455,-46.6557503,4,0.013207027946253764,traffic_signals,,POINT (-46.6557503 -23.5619455)
60609766,-23.5629117,-46.6567507,4,0.006632797743272805,traffic_signals,,POINT (-46.6567507 -23.5629117)
60624525,-23.5480122,-46.6490136,4,0.014245347151834854,traffic_signals,,POINT (-46.6490136 -23.5480122)
60634932,-23.5254833,-46.6255558,5,0.014652074006561594,traffic_signals,,POINT (-46.6255558 -23.5254833)
60634933,-23.5259257,-46.6255608,3,0.008556802011753118,,,POINT (-46.6255608 -23.5259257)
60634934,-23.5264274,-46.6255716,3,0.00849079021465413,,,POINT (-46.6255716 -23.5264274)
60634935,-23.5273444,-46.6256175,3,0.009046274089307698,,,POINT (-46.6256175 -23.5273444)
60634936,-23.5254873,-46.625306,4,0.012849818415380174,traffic_signals,,POINT (-46.625306 -23.5254873)
60634939,-23.5255003,-46.623228,4,0.01082734645500822,traffic_signals,,POINT (-46.623228 -23.5255003)
60634941,-23.5254486,-46.6220505,3,0.011287193244480983,,,POINT (-46.6220505 -23.5254486)
60641012,-23.5523377,-46.6376599,3,0.009643839505099009,,,POINT (-46.6376599 -23.5523377)
60641027,-23.5520563,-46.6359282,3,0.010545773565800774,,,POINT (-46.6359282 -23.5520563)
60641028,-23.5518993,-46.635442,5,0.017022693327119757,traffic_signals,,POINT (-46.635442 -23.5518993)
60641030,-23.5517667,-46.634943,4,0.014316462445503214,traffic_signals,,POINT (-46.634943 -23.5517667)
60641031,-23.5519876,-46.6344161,3,0.009786661163001899,crossing,,POINT (-46.6344161 -23.5519876)
60641034,-23.5520574,-46.6342543,3,0.009418189594559211,traffic_signals,,POINT (-46.6342543 -23.5520574)
60641038,-23.5522027,-46.633903,3,0.008523531557999285,traffic_signals,,POINT (-46.633903 -23.5522027)
60641043,-23.5525309,-46.6329267,4,0.011336645853280007,traffic_signals,,POINT (-46.6329267 -23.5525309)
60641048,-23.5517762,-46.6325558,3,0.009162203473016241,,,POINT (-46.6325558 -23.5517762)
60641052,-23.5504696,-46.6319095,3,0.009317648749722284,,,POINT (-46.6319095 -23.5504696)
60641086,-23.5511669,-46.6354804,3,0.010548899573486004,,,POINT (-46.6354804 -23.5511669)
60641088,-23.5514227,-46.6353811,3,0.011130753945339102,traffic_signals,,POINT (-46.6353811 -23.5514227)
60641089,-23.5451434,-46.6336403,3,0.007589849801452766,traffic_signals,,POINT (-46.6336403 -23.5451434)
60641100,-23.5486338,-46.6322968,3,0.008039315118898155,,,POINT (-46.6322968 -23.5486338)
60641101,-23.549387,-46.6320901,4,0.010869245439945443,traffic_signals,,POINT (-46.6320901 -23.549387)
60641102,-23.5494719,-46.6328143,3,0.007450699587311754,,,POINT (-46.6328143 -23.5494719)
60641149,-23.5546563,-46.6356661,3,0.009836148237112026,traffic_signals,,POINT (-46.6356661 -23.5546563)
60641181,-23.5554251,-46.6360307,3,0.010724215706161265,traffic_signals,,POINT (-46.6360307 -23.5554251)
60641188,-23.5593063,-46.6376933,4,0.012843975766309829,traffic_signals,,POINT (-46.6376933 -23.5593063)
60641197,-23.5582085,-46.6391654,4,0.012484777233900466,,,POINT (-46.6391654 -23.5582085)
60641199,-23.5593312,-46.6401017,3,0.010691754760760494,,,POINT (-46.6401017 -23.5593312)
60641200,-23.5588189,-46.6408305,4,0.014441990286215364,,,POINT (-46.6408305 -23.5588189)
60641201,-23.5577021,-46.6398507,3,0.01028500829202379,,,POINT (-46.6398507 -23.5577021)
60641204,-23.5597368,-46.6395684,3,0.009015746860979596,,,POINT (-46.6395684 -23.5597368)
60641211,-23.550842,-46.634488,3,0.009468597150631392,traffic_signals,,POINT (-46.634488 -23.550842)
60641252,-23.5495688,-46.636659,3,0.008640193558004477,traffic_signals,,POINT (-46.636659 -23.5495688)
60641257,-23.5494279,-46.6374572,3,0.008053123192717039,,,POINT (-46.6374572 -23.5494279)
60641282,-23.5501329,-46.6365356,3,0.010028800526721109,,,POINT (-46.6365356 -23.5501329)
60641305,-23.552893,-46.6355562,3,0.010684920105405116,,,POINT (-46.6355562 -23.552893)
60641326,-23.5554524,-46.6359047,4,0.013570692439538809,traffic_signals,,POINT (-46.6359047 -23.5554524)
60641336,-23.5567191,-46.6362791,3,0.011791521246872322,traffic_signals,A-230,POINT (-46.6362791 -23.5567191)
60641341,-23.5572532,-46.6364403,4,0.014343876274422414,traffic_signals,,POINT (-46.6364403 -23.5572532)
60641359,-23.5529895,-46.6331555,3,0.00893856463239125,,,POINT (-46.6331555 -23.5529895)
60641364,-23.5524714,-46.6332336,3,0.008987951337639986,,,POINT (-46.6332336 -23.5524714)
60641382,-23.5555339,-46.6342403,4,0.012989564537708363,traffic_signals,,POINT (-46.6342403 -23.5555339)
60641387,-23.555491,-46.6352632,4,0.012452172575646315,traffic_signals,,POINT (-46.6352632 -23.555491)
60641411,-23.5554703,-46.6331061,4,0.013609110017724609,traffic_signals,,POINT (-46.6331061 -23.5554703)
60641414,-23.5534514,-46.6332639,3,0.00838504532481143,traffic_signals,,POINT (-46.6332639 -23.5534514)
60641427,-23.5571857,-46.6351386,4,0.015745167075097714,traffic_signals,,POINT (-46.6351386 -23.5571857)
60641430,-23.5577713,-46.635098,3,0.012070710167555176,,,POINT (-46.635098 -23.5577713)
60641438,-23.5571091,-46.6341192,4,0.017006774667354528,traffic_signals,,POINT (-46.6341192 -23.5571091)
60641444,-23.5570412,-46.6330029,4,0.016248322817455554,traffic_signals,,POINT (-46.6330029 -23.5570412)
60641488,-23.5459273,-46.6387668,4,0.009930117115282565,traffic_signals,,POINT (-46.6387668 -23.5459273)
60641511,-23.5450802,-46.6380773,3,0.007029284555866793,,,POINT (-46.6380773 -23.5450802)
60641571,-23.5446995,-46.6386448,3,0.007895973427872537,,,POINT (-46.6386448 -23.5446995)
60641664,-23.547423,-46.6397608,3,0.005920211245087731,traffic_signals,,POINT (-46.6397608 -23.547423)
60685349,-23.5505721,-46.6343559,3,0.008417379676731958,,,POINT (-46.6343559 -23.5505721)
60685350,-23.5511695,-46.6340198,3,0.008450624995687427,,,POINT (-46.6340198 -23.5511695)
60685352,-23.5525158,-46.630443,3,0.008843133933134985,traffic_signals,,POINT (-46.630443 -23.5525158)
60685357,-23.5537481,-46.6319924,3,0.008233062250755046,,,POINT (-46.6319924 -23.5537481)
60685358,-23.5539581,-46.6311399,3,0.007472260522341181,,,POINT (-46.6311399 -23.5539581)
60685360,-23.5534267,-46.6309942,3,0.005880012234621495,,,POINT (-46.6309942 -23.5534267)
60685363,-23.5533244,-46.6313901,1,0.0024444912116141446,,,POINT (-46.6313901 -23.5533244)
60685365,-23.5553904,-46.6319876,4,0.012843908336155023,,,POINT (-46.6319876 -23.5553904)
60685366,-23.5553236,-46.6310913,4,0.009846541335925933,,,POINT (-46.6310913 -23.5553236)
60685367,-23.5560866,-46.6319979,3,0.009629491235394312,,,POINT (-46.6319979 -23.5560866)
60685368,-23.5559736,-46.6330693,3,0.010188813284969383,traffic_signals,,POINT (-46.6330693 -23.5559736)
60685370,-23.5569787,-46.6319891,4,0.013179271238618452,,,POINT (-46.6319891 -23.5569787)
60685373,-23.5561013,-46.630753,3,0.008116004076799984,,,POINT (-46.630753 -23.5561013)
60685374,-23.5553045,-46.6308289,3,0.008569934366047263,,,POINT (-46.6308289 -23.5553045)
60685376,-23.5541514,-46.6303592,3,0.007716928392666517,,,POINT (-46.6303592 -23.5541514)
60685377,-23.5536287,-46.6302011,3,0.0059205845659592166,,,POINT (-46.6302011 -23.5536287)
60685384,-23.5492637,-46.6310381,3,0.009166584728039232,,,POINT (-46.6310381 -23.5492637)
60685387,-23.5483839,-46.6331697,3,0.0071509636876623765,,,POINT (-46.6331697 -23.5483839)
60685391,-23.5497736,-46.6307917,3,0.009645730542192853,traffic_signals,,POINT (-46.6307917 -23.5497736)
60685397,-23.5482349,-46.638363,3,0.007956704365226403,,,POINT (-46.638363 -23.5482349)
60685402,-23.54701,-46.6379608,3,0.007661636169371876,,,POINT (-46.6379608 -23.54701)
60685404,-23.5470445,-46.6381737,3,0.007672892240044223,,,POINT (-46.6381737 -23.5470445)
60685409,-23.549039,-46.640862,3,0.01009090737437931,,,POINT (-46.640862 -23.549039)
60685428,-23.5474587,-46.6380116,3,0.007979643142513258,,,POINT (-46.6380116 -23.5474587)
60685429,-23.5488779,-46.6377087,3,0.007925694184963675,,,POINT (-46.6377087 -23.5488779)
60685431,-23.5477248,-46.6369703,3,0.007959547907383154,,,POINT (-46.6369703 -23.5477248)
60685446,-23.5491038,-46.6379772,3,0.007941865182378806,,,POINT (-46.6379772 -23.5491038)
60685465,-23.5485877,-46.6386352,3,0.008155844928378298,,,POINT (-46.6386352 -23.5485877)
60685472,-23.548471,-46.6390938,3,0.007501625957007278,,,POINT (-46.6390938 -23.548471)
60685476,-23.5484984,-46.6403711,4,0.015513743288065889,traffic_signals,,POINT (-46.6403711 -23.5484984)
60685613,-23.5448939,-46.6387906,3,0.008773949593253892,,,POINT (-46.6387906 -23.5448939)
60685619,-23.5423589,-46.6402358,4,0.013252105593894031,traffic_signals,,POINT (-46.6402358 -23.5423589)
60685620,-23.5422929,-46.6403522,4,0.014252028954238624,traffic_signals,,POINT (-46.6403522 -23.5422929)
60685622,-23.5427306,-46.6383847,3,0.01083634621653803,,,POINT (-46.6383847 -23.5427306)
60685624,-23.5424634,-46.6379555,4,0.018964636776509346,traffic_signals,,POINT (-46.6379555 -23.5424634)
60685633,-23.5417084,-46.6367287,5,0.02282110575550043,traffic_signals,,POINT (-46.6367287 -23.5417084)
60685635,-23.5408823,-46.636466,3,0.015118747395579193,traffic_signals,,POINT (-46.636466 -23.5408823)
60685636,-23.5399767,-46.6362899,4,0.01640920074337799,,,POINT (-46.6362899 -23.5399767)
60685647,-23.5404993,-46.6376895,4,0.021218208218705324,traffic_signals,,POINT (-46.6376895 -23.5404993)
60685648,-23.5403957,-46.6377642,4,0.020703190562853344,traffic_signals,,POINT (-46.6377642 -23.5403957)
60685649,-23.5396931,-46.6382755,4,0.020867873451360493,traffic_signals,,POINT (-46.6382755 -23.5396931)
60685651,-23.5398622,-46.6367038,4,0.01873625098314946,traffic_signals,,POINT (-46.6367038 -23.5398622)
60685686,-23.5395181,-46.6363332,3,0.013200548767484362,,,POINT (-46.6363332 -23.5395181)
60685693,-23.541116,-46.6388756,4,0.02048071289696785,traffic_signals,,POINT (-46.6388756 -23.541116)
60685696,-23.5412184,-46.639009,4,0.018197279958912117,traffic_signals,,POINT (-46.639009 -23.5412184)
60685710,-23.5416285,-46.6393206,3,0.011811332494315785,,,POINT (-46.6393206 -23.5416285)
60685713,-23.5413203,-46.6389315,4,0.017760525933220465,traffic_signals,,POINT (-46.6389315 -23.5413203)
60685715,-23.5412172,-46.6387981,4,0.020282776036143146,traffic_signals,,POINT (-46.6387981 -23.5412172)
60685718,-23.5405006,-46.6393453,4,0.020657880562490613,traffic_signals,,POINT (-46.6393453 -23.5405006)
60685721,-23.5397563,-46.6399082,4,0.021141261450042095,traffic_signals,,POINT (-46.6399082 -23.5397563)
60685725,-23.5398447,-46.6400458,4,0.020383603118410226,traffic_signals,,POINT (-46.6400458 -23.5398447)
60685726,-23.5406004,-46.6394753,4,0.01854716782843944,traffic_signals,,POINT (-46.6394753 -23.5406004)
60685733,-23.5415245,-46.6393921,3,0.012238060357006145,,,POINT (-46.6393921 -23.5415245)
60685734,-23.5409256,-46.6398991,3,0.011879878871655614,,,POINT (-46.6398991 -23.5409256)
60685757,-23.5455523,-46.6440881,3,0.010958119606491503,traffic_signals,,POINT (-46.6440881 -23.5455523)
60685760,-23.5445891,-46.6430751,3,0.008360834239232494,,,POINT (-46.6430751 -23.5445891)
60685761,-23.5442827,-46.6426976,3,0.00792718345997489,traffic_signals,,POINT (-46.6426976 -23.5442827)
60685763,-23.5430648,-46.641106,3,0.009339525451985124,traffic_signals,,POINT (-46.641106 -23.5430648)
60685770,-23.5460547,-46.6448862,4,0.016363812499201658,traffic_signals,,POINT (-46.6448862 -23.5460547)
60685771,-23.5461913,-46.645043,4,0.014051747395865632,,,POINT (-46.645043 -23.5461913)
60685775,-23.5472599,-46.647292,4,0.013082343660463694,traffic_signals,,POINT (-46.647292 -23.5472599)
60685779,-23.5476337,-46.6478672,3,0.009863995040683355,,,POINT (-46.6478672 -23.5476337)
60685783,-23.5473332,-46.64594,4,0.012251680240559207,traffic_signals,,POINT (-46.64594 -23.5473332)
60685788,-23.5474811,-46.6453105,4,0.0151117892584402,traffic_signals,,POINT (-46.6453105 -23.5474811)
60685794,-23.5478539,-46.6427241,5,0.02961978915657749,traffic_signals,,POINT (-46.6427241 -23.5478539)
60685799,-23.5437597,-46.6444236,3,0.01024042211207525,,,POINT (-46.6444236 -23.5437597)
60685800,-23.5432661,-46.6438562,3,0.009878254154799463,traffic_signals,,POINT (-46.6438562 -23.5432661)
60685801,-23.5426524,-46.6430822,3,0.00911953161271859,traffic_signals,,POINT (-46.6430822 -23.5426524)
60685803,-23.5438673,-46.6455211,4,0.01608107778656604,traffic_signals,,POINT (-46.6455211 -23.5438673)
60685804,-23.5438391,-46.6465778,4,0.019311592400577796,traffic_signals,,POINT (-46.6465778 -23.5438391)
60685805,-23.5438136,-46.6476847,4,0.02035912960094041,traffic_signals,,POINT (-46.6476847 -23.5438136)
60685806,-23.5447717,-46.6445432,3,0.012210133129311716,traffic_signals,,POINT (-46.6445432 -23.5447717)
60685807,-23.5454935,-46.6447443,4,0.017021305121432004,traffic_signals,,POINT (-46.6447443 -23.5454935)
60685808,-23.5454704,-46.64557,4,0.017282174160903847,traffic_signals,,POINT (-46.64557 -23.5454704)
60685809,-23.5454408,-46.6466293,4,0.017563439721723948,traffic_signals,,POINT (-46.6466293 -23.5454408)
60685811,-23.5447452,-46.6455476,4,0.01753358863476159,traffic_signals,,POINT (-46.6455476 -23.5447452)
60685812,-23.5447172,-46.646606,4,0.01956404564730744,traffic_signals,,POINT (-46.646606 -23.5447172)
60685813,-23.544688,-46.6477135,4,0.020169844698353243,traffic_signals,,POINT (-46.6477135 -23.544688)
60685814,-23.5460667,-46.6456025,3,0.011570714870147646,,,POINT (-46.6456025 -23.5460667)
60685815,-23.5459939,-46.6459899,3,0.009299906008172164,,,POINT (-46.6459899 -23.5459939)
60685816,-23.5458711,-46.6466427,3,0.010637083367849591,,,POINT (-46.6466427 -23.5458711)
60685818,-23.5449097,-46.6428082,3,0.006489826457779477,,,POINT (-46.6428082 -23.5449097)
60685820,-23.5459434,-46.642455,1,0.0025546937531062994,turning_circle,,POINT (-46.642455 -23.5459434)
60685821,-23.5477427,-46.6414316,3,0.008964132412141976,traffic_signals,,POINT (-46.6414316 -23.5477427)
60685827,-23.5410393,-46.6354996,3,0.010857852175808806,,,POINT (-46.6354996 -23.5410393)
60685853,-23.5402487,-46.6353429,3,0.010455015715968878,,,POINT (-46.6353429 -23.5402487)
60685856,-23.5391957,-46.6349941,4,0.013769591240661764,traffic_signals,,POINT (-46.6349941 -23.5391957)
60685857,-23.5390727,-46.6349547,4,0.014983409381702322,traffic_signals,,POINT (-46.6349547 -23.5390727)
60685859,-23.5378601,-46.6345887,4,0.01371393745741128,traffic_signals,,POINT (-46.6345887 -23.5378601)
60685862,-23.5393642,-46.6342911,3,0.010704602932998531,,,POINT (-46.6342911 -23.5393642)
60685870,-23.5388655,-46.635692,3,0.013269952876997976,,,POINT (-46.635692 -23.5388655)
60685873,-23.539082,-46.6361063,4,0.015299415601180316,traffic_signals,,POINT (-46.6361063 -23.539082)
60685894,-23.5396351,-46.6337347,3,0.010374069375821988,,,POINT (-46.6337347 -23.5396351)
60685898,-23.5419955,-46.6344803,3,0.009303037262217335,,,POINT (-46.6344803 -23.5419955)
60685903,-23.5393741,-46.6333347,3,0.01027510679800703,,,POINT (-46.6333347 -23.5393741)
60685904,-23.540853,-46.6332553,3,0.010967054136799714,,,POINT (-46.6332553 -23.540853)
60685908,-23.5432428,-46.6333572,3,0.008603127648357153,,,POINT (-46.6333572 -23.5432428)
60685911,-23.5421948,-46.6349108,3,0.008592119282363728,motorway_junction,,POINT (-46.6349108 -23.5421948)
60685912,-23.542609,-46.6353462,3,0.008895365908746932,,,POINT (-46.6353462 -23.542609)
60685916,-23.5433618,-46.6358142,3,0.009439689021703931,,,POINT (-46.6358142 -23.5433618)
60685971,-23.5462717,-46.6316926,3,0.009949680247147479,traffic_signals,,POINT (-46.6316926 -23.5462717)
60685973,-23.5479521,-46.6308565,3,0.008199843173762484,traffic_signals,,POINT (-46.6308565 -23.5479521)
60685975,-23.5476603,-46.6303368,3,0.008706965202392185,traffic_signals,,POINT (-46.6303368 -23.5476603)
60685978,-23.5456441,-46.6312027,3,0.010411173824675764,traffic_signals,,POINT (-46.6312027 -23.5456441)
60685979,-23.5451914,-46.6310288,3,0.011853568930833669,,,POINT (-46.6310288 -23.5451914)
60685982,-23.5450011,-46.6310702,5,0.019429110579403008,traffic_signals,,POINT (-46.6310702 -23.5450011)
60686002,-23.5496428,-46.6451005,3,0.010375476906400534,,,POINT (-46.6451005 -23.5496428)
60686006,-23.5499711,-46.646167,4,0.013501618766070485,traffic_signals,,POINT (-46.646167 -23.5499711)
60686009,-23.5486912,-46.6472672,3,0.007250063499742517,,,POINT (-46.6472672 -23.5486912)
60686020,-23.5486181,-46.6427395,3,0.009960660948189462,,,POINT (-46.6427395 -23.5486181)
60686029,-23.550554,-46.6421124,4,0.01326373652860416,traffic_signals,,POINT (-46.6421124 -23.550554)
60686036,-23.5504978,-46.6419753,4,0.014899893180420884,traffic_signals,,POINT (-46.6419753 -23.5504978)
60734129,-23.5350281,-46.6369291,4,0.01194127393623216,traffic_signals,,POINT (-46.6369291 -23.5350281)
60734130,-23.5351496,-46.6370875,3,0.009415774678516653,,,POINT (-46.6370875 -23.5351496)
60734132,-23.5351586,-46.6379045,3,0.009886198879070765,traffic_signals,,POINT (-46.6379045 -23.5351586)
60734133,-23.5351281,-46.6384288,3,0.010537277096557801,,,POINT (-46.6384288 -23.5351281)
60734199,-23.5324023,-46.6328498,4,0.016365875291634403,,,POINT (-46.6328498 -23.5324023)
60734200,-23.5322529,-46.6328068,4,0.017301118644349238,traffic_signals,,POINT (-46.6328068 -23.5322529)
60734201,-23.5322828,-46.6326718,4,0.01843353951672946,traffic_signals,,POINT (-46.6326718 -23.5322828)
60734202,-23.5324366,-46.6327152,4,0.016901376513714275,,,POINT (-46.6327152 -23.5324366)
60734203,-23.5323136,-46.6325327,4,0.01698630327782255,,,POINT (-46.6325327 -23.5323136)
60734204,-23.5324707,-46.6325778,4,0.01638499805516365,traffic_signals,,POINT (-46.6325778 -23.5324707)
60734205,-23.532344,-46.6323957,4,0.015193141928514654,,,POINT (-46.6323957 -23.532344)
60734206,-23.5325041,-46.6324442,4,0.01464217657623856,traffic_signals,,POINT (-46.6324442 -23.5325041)
60734215,-23.5314429,-46.6365362,5,0.017259221755866846,traffic_signals,,POINT (-46.6365362 -23.5314429)
60734220,-23.5337797,-46.6373489,3,0.008447318557650085,traffic_signals,,POINT (-46.6373489 -23.5337797)
60734229,-23.5348891,-46.6400741,3,0.011005795212180591,,,POINT (-46.6400741 -23.5348891)
60734245,-23.5327861,-46.6313039,3,0.009750582454763361,,,POINT (-46.6313039 -23.5327861)
60734246,-23.5329959,-46.6304588,3,0.008860837392092721,,,POINT (-46.6304588 -23.5329959)
60734247,-23.5331361,-46.6298869,3,0.010341703042169711,,,POINT (-46.6298869 -23.5331361)
60734249,-23.5334391,-46.6286499,3,0.011370842891395665,,,POINT (-46.6286499 -23.5334391)
60734250,-23.5336726,-46.6277013,4,0.014112089823764542,,,POINT (-46.6277013 -23.5336726)
60734257,-23.5337755,-46.6266926,4,0.014941736753350277,traffic_signals,,POINT (-46.6266926 -23.5337755)
60734266,-23.5344638,-46.6245727,3,0.009233662508954833,,,POINT (-46.6245727 -23.5344638)
60734267,-23.5284782,-46.6256445,3,0.00873555705015825,,,POINT (-46.6256445 -23.5284782)
64075354,-23.5388586,-46.6405847,4,0.021282370803483736,traffic_signals,,POINT (-46.6405847 -23.5388586)
64075357,-23.5381939,-46.6410856,4,0.021061558686455234,traffic_signals,,POINT (-46.6410856 -23.5381939)
64075364,-23.5364787,-46.6423288,4,0.018564415288311247,traffic_signals,,POINT (-46.6423288 -23.5364787)
64075366,-23.5363817,-46.6423975,4,0.019421485182199133,traffic_signals,,POINT (-46.6423975 -23.5363817)
64075373,-23.5335858,-46.6444345,4,0.020372625059431135,traffic_signals,,POINT (-46.6444345 -23.5335858)
64075381,-23.5321382,-46.6454893,4,0.020477195074288187,traffic_signals,,POINT (-46.6454893 -23.5321382)
64075382,-23.5307094,-46.6465504,4,0.019201908369978777,traffic_signals,,POINT (-46.6465504 -23.5307094)
64095053,-23.5307937,-46.6466852,4,0.01938331764650782,traffic_signals,,POINT (-46.6466852 -23.5307937)
64095057,-23.5322206,-46.6456191,4,0.02029368743391752,traffic_signals,,POINT (-46.6456191 -23.5322206)
64095064,-23.5336778,-46.6445782,4,0.020312959465325454,traffic_signals,,POINT (-46.6445782 -23.5336778)
64095067,-23.5347334,-46.6438245,4,0.01996630030966408,traffic_signals,,POINT (-46.6438245 -23.5347334)
64095069,-23.5364993,-46.6425632,4,0.01826885261689984,traffic_signals,,POINT (-46.6425632 -23.5364993)
64095074,-23.5365922,-46.6424936,4,0.018386805369724278,traffic_signals,,POINT (-46.6424936 -23.5365922)
64095075,-23.5375865,-46.6417441,4,0.02019688792408248,traffic_signals,,POINT (-46.6417441 -23.5375865)
64095077,-23.5382832,-46.6412219,4,0.02099413893166647,traffic_signals,,POINT (-46.6412219 -23.5382832)
64095080,-23.5389437,-46.6407262,4,0.021069412817658957,traffic_signals,,POINT (-46.6407262 -23.5389437)
64095088,-23.5357991,-46.6415781,4,0.017295827340502824,traffic_signals,,POINT (-46.6415781 -23.5357991)
64095092,-23.5370162,-46.6432917,3,0.011632261582602717,,,POINT (-46.6432917 -23.5370162)
64095095,-23.5375664,-46.6440776,4,0.017356734547077177,traffic_signals,,POINT (-46.6440776 -23.5375664)
64095097,-23.5380337,-46.6447443,4,0.018503674983464117,traffic_signals,,POINT (-46.6447443 -23.5380337)
