u,v,key,osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ebc,name,bridge,ref,tunnel,width,access,junction,est_width
60734215,171968214,0,191591094,True,2,tertiary,40,False,167.52100000000002,"LINESTRING (-46.6365362 -23.5314429, -46.6366122 -23.531423, -46.6375162 -23.5311866, -46.6376394 -23.5311544, -46.6380054 -23.5310723, -46.6381198 -23.5310416)",0.02208381278275933,Rua Ribeiro de Lima,,,,,,,
60734215,2587288825,0,242533997,True,2,tertiary,50,False,119.462,"LINESTRING (-46.6365362 -23.5314429, -46.6365116 -23.5313642, -46.6363898 -23.5309755, -46.6363744 -23.5309265, -46.6362127 -23.5304103)",0.00789637571659778,Rua Prates,,,,,,,
60734220,2395249150,0,37923504,True,2,tertiary,40,False,192.09300000000002,"LINESTRING (-46.6373489 -23.5337797, -46.6374099 -23.5336935, -46.6378899 -23.5330157, -46.6381054 -23.532707, -46.6383192 -23.5323018)",0.003966683949052908,Rua José Paulino,,,,,,,
60734229,1068027726,0,"[830794078, 830794079]",True,2,secondary,,False,12.279,"LINESTRING (-46.6400741 -23.5348891, -46.6400172 -23.5348928, -46.639954 -23.5348975)",0.013912742530227546,Rua Mauá,,,,,,,
60734245,457055005,0,38584769,True,,residential,40,False,216.736,"LINESTRING (-46.6313039 -23.5327861, -46.6318189 -23.5346772)",0.00025386485206653877,Rua Dutra Rodrigues,,,,,,,
60734245,60734206,0,"[933980083, 377633726]",True,3,secondary,50,False,120.40700000000001,"LINESTRING (-46.6313039 -23.5327861, -46.631961 -23.5326244, -46.6322825 -23.5325452, -46.6322947 -23.5325422, -46.6323191 -23.5325362, -46.6324442 -23.5325041)",0.042963849536517024,Rua João Teodoro,,,,,,,
60734246,457055101,0,38881793,True,,residential,,False,208.83200000000002,"LINESTRING (-46.6304588 -23.5329959, -46.63058 -23.5334345, -46.6305822 -23.5334425, -46.6309617 -23.5348165)",0.0005816826124062346,Rua Dom Antônio de Melo,,,,,,,
60734246,60734245,0,377633726,True,3,secondary,50,False,89.258,"LINESTRING (-46.6304588 -23.5329959, -46.6309033 -23.5328856, -46.6313039 -23.5327861)",0.04321877376538184,Rua João Teodoro,,,,,,,
60734247,60734246,0,377633726,True,3,secondary,50,False,60.352,"LINESTRING (-46.6298869 -23.5331361, -46.6304588 -23.5329959)",0.04380151575458637,Rua João Teodoro,,,,,,,
60734249,60734250,0,184937229,True,2,secondary,50,False,100.131,"LINESTRING (-46.6286499 -23.5334391, -46.6277013 -23.5336726)",0.005625230310801208,Rua João Teodoro,,,,,,,
60734250,1068077341,0,184937229,True,2,secondary,50,False,101.06,"LINESTRING (-46.6277013 -23.5336726, -46.6273952 -23.5337502, -46.6270161 -23.5338464, -46.6268627 -23.5338853, -46.6268044 -23.5339092, -46.6267596 -23.533942)",0.004876789318159033,Rua João Teodoro,,,,,,,
60734250,4501345628,0,453398862,True,1,secondary_link,,False,24.990000000000002,"LINESTRING (-46.6277013 -23.5336726, -46.6277335 -23.5336326, -46.6278111 -23.5335363, -46.6278469 -23.5334918)",0.0026159739598909876,,,,,,,,
60734257,4501345628,0,379089475,True,3,secondary,50,False,121.835,"LINESTRING (-46.6266926 -23.5337755, -46.6268097 -23.5337446, -46.6272237 -23.5336437, -46.627366 -23.533609, -46.6276539 -23.5335388, -46.6278469 -23.5334918)",0.04133729706220392,Rua João Teodoro,,,,,,,
60734257,1068077341,0,958494799,True,3,tertiary,50,False,19.735999999999997,"LINESTRING (-46.6266926 -23.5337755, -46.6267225 -23.5338535, -46.6267596 -23.533942)",0.006070835231057825,Rua da Cantareira,,,,,,,
60734266,457055125,0,38881819,True,,residential,,False,153.47,"LINESTRING (-46.6245727 -23.5344638, -46.6245828 -23.5345584, -46.6247185 -23.5358375)",0.00016908359951941018,Rua João Jacinto,,,,,,,
60734266,7991970708,0,928981786,True,3,secondary,50,False,36.567,"LINESTRING (-46.6245727 -23.5344638, -46.6248757 -23.5343928, -46.6249202 -23.5343823)",0.06273831583736027,Rua João Teodoro,,,,,,,
60734267,2580229116,0,333520056,True,4,primary,50,False,104.474,"LINESTRING (-46.6256445 -23.5284782, -46.6256908 -23.5294168)",0.004891566428434012,Avenida Cruzeiro do Sul,,,,,,,
60734267,452091612,0,38306011,True,2,residential,,False,67.085,"LINESTRING (-46.6256445 -23.5284782, -46.625777 -23.5285375, -46.6262359 -23.5287427)",2.0481284766980893e-06,Rua Iguaçú,,,,,,,
64075354,64075357,0,333520472,True,3,primary,50,False,89.83500000000001,"LINESTRING (-46.6405847 -23.5388586, -46.6406449 -23.5387787, -46.6408901 -23.5384533, -46.6410232 -23.5382767, -46.6410856 -23.5381939)",0.007945920979666685,Avenida Rio Branco,,,,,,,
64075354,457026959,0,932955209,True,1,tertiary,,False,144.113,"LINESTRING (-46.6405847 -23.5388586, -46.6394852 -23.5382034, -46.6393994 -23.5381523)",0.012146619322507404,Rua Vitória,,,,,,,
64075357,457026962,0,333520469,True,,residential,,False,145.365,"LINESTRING (-46.6410856 -23.5381939, -46.6409936 -23.5381333, -46.6400239 -23.5375071, -46.6399202 -23.5374406)",0.008928603440434215,Rua dos Gusmões,,,,,,,
64075357,457039825,0,"[333520472, 426253538]",True,3,primary,50,False,95.959,"LINESTRING (-46.6410856 -23.5381939, -46.6411412 -23.5381202, -46.6415539 -23.5375725, -46.6416179 -23.5374822)",0.007522640853114257,Avenida Rio Branco,,,,,,,
64075364,64075366,0,426253546,True,3,primary,50,False,12.86,"LINESTRING (-46.6423288 -23.5364787, -46.6423975 -23.5363817)",0.007881841079355365,Avenida Rio Branco,,,,,,,
64075364,4255588281,0,426253524,True,2,secondary,50,False,106.135,"LINESTRING (-46.6423288 -23.5364787, -46.6422351 -23.5364101, -46.6416722 -23.5360169, -46.6416046 -23.5359697, -46.6415029 -23.5358976)",0.0015515229670235344,Avenida Duque de Caxias,,,,,,,
64075366,457039582,0,"[230634577, 998165465, 936127816, 426253542]",True,4,primary,50,False,233.42200000000003,"LINESTRING (-46.6423975 -23.5363817, -46.6424937 -23.5362496, -46.6429639 -23.5356043, -46.6433263 -23.5351069, -46.6436087 -23.5347194, -46.6436693 -23.5346361)",0.00702919582614704,Avenida Rio Branco,,,,,,,
64075366,64095088,0,426253758,True,2,secondary,50,False,105.71,"LINESTRING (-46.6423975 -23.5363817, -46.6423041 -23.5363154, -46.6416862 -23.535876, -46.6415781 -23.5357991)",0.01165510455469184,Avenida Duque de Caxias,,,,,,,
64075373,457039935,0,426253517,True,2,residential,,False,100.56099999999999,"LINESTRING (-46.6444345 -23.5335858, -46.6443264 -23.5335166, -46.6441179 -23.5333831, -46.6437462 -23.5331452, -46.6437245 -23.5331314, -46.6436257 -23.5330681)",0.0034971010268863485,Alameda Glete,,,,,,,
64075373,64075381,0,"[426253539, 936510061, 231115023]",True,3,primary,50,False,193.58100000000002,"LINESTRING (-46.6444345 -23.5335858, -46.6444835 -23.5335187, -46.6449112 -23.5329318, -46.6452468 -23.5324711, -46.6454374 -23.5322095, -46.6454893 -23.5321382)",0.004407580746689155,Avenida Rio Branco,,,,,,,
64075381,64095057,0,866220980,True,2,tertiary,,False,16.095,"LINESTRING (-46.6454893 -23.5321382, -46.6456191 -23.5322206)",0.01434645377380303,Alameda Nothmann,,,,,,,
64075381,64075382,0,231115021,True,4,primary,50,False,192.21200000000002,"LINESTRING (-46.6454893 -23.5321382, -46.6455425 -23.5320652, -46.6456361 -23.5319368, -46.6464861 -23.5307917, -46.6465504 -23.5307094)",0.0019295237253612702,Avenida Rio Branco,,,,,,,
64075382,457039688,0,231115019,True,,residential,,False,97.65900000000002,"LINESTRING (-46.6465504 -23.5307094, -46.6464801 -23.5306642, -46.6464702 -23.5306579, -46.645845 -23.5302598, -46.6458288 -23.5302495, -46.6457637 -23.5302083)",0.001818893870191584,Alameda Ribeiro da Silva,,,,,,,
64075382,4255600229,0,"[935920027, 231115021]",True,4,primary,50,False,168.93099999999998,"LINESTRING (-46.6465504 -23.5307094, -46.6466031 -23.530638, -46.646615 -23.5306219, -46.6471881 -23.5298635, -46.6474332 -23.5295472, -46.6474973 -23.5294627)",0.0011517345330598343,Avenida Rio Branco,,,,,,,
64095053,64075382,0,935920028,True,,residential,,False,16.635,"LINESTRING (-46.6466852 -23.5307937, -46.6465504 -23.5307094)",0.001042164054688463,Alameda Ribeiro da Silva,,,,,,,
64095053,64095057,0,426253549,True,3,primary,50,False,192.31999999999996,"LINESTRING (-46.6466852 -23.5307937, -46.6466258 -23.5308731, -46.6459277 -23.5318079, -46.6456749 -23.5321464, -46.6456191 -23.5322206)",0.010485035553657302,Avenida Rio Branco,,,,,,,
64095057,457039413,0,231115017,True,2,residential,,False,104.38799999999999,"LINESTRING (-46.6456191 -23.5322206, -46.6456916 -23.5322664, -46.6463836 -23.5327108, -46.6464582 -23.5327586)",0.012360986814020782,Alameda Nothmann,,,,,,,
64095057,64095064,0,"[958494800, 936510062, 231115015]",True,3,primary,50,False,193.69,"LINESTRING (-46.6456191 -23.5322206, -46.6455674 -23.5322931, -46.6450603 -23.533003, -46.6447971 -23.5333715, -46.6446285 -23.5336076, -46.6445782 -23.5336778)",0.01246944313664124,Avenida Rio Branco,,,,,,,
64095064,64075373,0,426253505,True,2,residential,,False,17.868,"LINESTRING (-46.6445782 -23.5336778, -46.6444345 -23.5335858)",0.0039215623095059885,Alameda Glete,,,,,,,
64095064,64095067,0,"[231115020, 246708357]",True,3,primary,50,False,140.291,"LINESTRING (-46.6445782 -23.5336778, -46.6445061 -23.533779, -46.6443049 -23.5340607, -46.6439011 -23.5346261, -46.6438245 -23.5347334)",0.021531757918706894,Avenida Rio Branco,,,,,,,
64095067,64095069,0,"[426253544, 246708356]",True,3,primary,50,False,234.714,"LINESTRING (-46.6438245 -23.5347334, -46.6437646 -23.5348172, -46.6437512 -23.5348359, -46.6429023 -23.5360245, -46.6426625 -23.5363602, -46.6425632 -23.5364993)",0.0242324833635071,Avenida Rio Branco,,,,,,,
64095067,457039575,0,"[426253587, 231115022, 426253590]",True,2,residential,,False,98.344,"LINESTRING (-46.6438245 -23.5347334, -46.6438992 -23.5347802, -46.6439299 -23.5348005, -46.6445201 -23.5351721, -46.644618 -23.5352363)",0.002921780897037141,Rua Helvétia,,,,,,,
64095069,64095074,0,230634576,True,4,primary,50,False,12.532,"LINESTRING (-46.6425632 -23.5364993, -46.6424936 -23.5365922)",0.01998182765565119,Avenida Rio Branco,,,,,,,
64095069,64075366,0,426253536,True,2,secondary,50,False,21.362,"LINESTRING (-46.6425632 -23.5364993, -46.6423975 -23.5363817)",0.010803518678281887,Avenida Duque de Caxias,,,,,,,
64095074,64075364,0,333520465,True,2,secondary,50,False,21.013,"LINESTRING (-46.6424936 -23.5365922, -46.6423288 -23.5364787)",0.0011709093542948796,Avenida Duque de Caxias,,,,,,,
64095074,64095075,0,"[333520464, 426253545, 426253541]",True,4,primary,50,False,134.395,"LINESTRING (-46.6424936 -23.5365922, -46.6424321 -23.5366731, -46.6419221 -23.5373493, -46.6418043 -23.5375054, -46.6417441 -23.5375865)",0.02029417087789355,Avenida Rio Branco,,,,,,,
64095075,64095077,0,"[333520464, 426253547]",True,4,primary,50,False,93.998,"LINESTRING (-46.6417441 -23.5375865, -46.6416794 -23.5376737, -46.6412789 -23.5382073, -46.6412219 -23.5382832)",0.019502278734912948,Avenida Rio Branco,,,,,,,
64095075,457039911,0,"[333520467, 426253573]",True,,residential,,False,95.31700000000001,"LINESTRING (-46.6417441 -23.5375865, -46.6418228 -23.5376509, -46.6423883 -23.5381125, -46.6424469 -23.5381514)",0.005008586445795473,Rua General Osório,,,,,,,
64095077,64075357,0,333520469,True,,residential,,False,17.078,"LINESTRING (-46.6412219 -23.5382832, -46.6410856 -23.5381939)",0.008506382690680247,Rua dos Gusmões,,,,,,,
64095077,64095080,0,333520468,True,4,primary,50,False,89.14899999999999,"LINESTRING (-46.6412219 -23.5382832, -46.6411588 -23.5383673, -46.6407897 -23.5388591, -46.6407262 -23.5389437)",0.016775731582857657,Avenida Rio Branco,,,,,,,
64095080,64075354,0,932955210,True,2,tertiary,,False,17.252,"LINESTRING (-46.6407262 -23.5389437, -46.6405847 -23.5388586)",0.01101306394840436,Rua Vitória,,,,,,,
64095080,60685725,0,333520470,True,4,primary,50,False,121.85499999999999,"LINESTRING (-46.6407262 -23.5389437, -46.6406596 -23.5390319, -46.6403812 -23.5394006, -46.6402416 -23.5395854, -46.640102 -23.5397703, -46.6400458 -23.5398447)",0.018263164659379445,Avenida Rio Branco,,,,,,,
64095088,4255588281,0,426253756,True,,residential,,False,13.369,"LINESTRING (-46.6415781 -23.5357991, -46.6415029 -23.5358976)",0.003945704427946845,Alameda Barão de Piracicaba,,,,,,,
64095088,457039586,0,"[426253488, 426253493]",False,,residential,,True,227.40399999999997,"LINESTRING (-46.6415781 -23.5357991, -46.6416244 -23.5357378, -46.6416794 -23.5356655, -46.642601 -23.5344316, -46.6427881 -23.5341811, -46.6428246 -23.5341328, -46.6428398 -23.5341126)",0.0005383757907148577,Alameda Barão de Piracicaba,,,,,,,
64095088,2395251698,0,426253757,True,2,secondary,50,False,107.949,"LINESTRING (-46.6415781 -23.5357991, -46.6408292 -23.5352665, -46.6407414 -23.5352041)",0.011522255767399684,Avenida Duque de Caxias,,,,,,,
64095092,64095069,0,"[936127817, 426253530]",True,2,secondary,50,False,93.911,"LINESTRING (-46.6432917 -23.5370162, -46.6432184 -23.5369649, -46.6429051 -23.5367424, -46.642656 -23.5365655, -46.6425632 -23.5364993)",0.006553922347224355,Avenida Duque de Caxias,,,,,,,
64095092,2391261331,0,"[1125625768, 426253579]",True,,residential,,False,93.572,"LINESTRING (-46.6432917 -23.5370162, -46.6433686 -23.5369133, -46.6438097 -23.5363215)",0.0001339728126981536,Praça Princesa Isabel,,,,,,,
64095095,2391261376,0,"[426253562, 426253559]",True,1,residential,,False,91.189,"LINESTRING (-46.6440776 -23.5375664, -46.6441028 -23.5375331, -46.6441648 -23.5374528, -46.6445153 -23.5369994, -46.6445937 -23.5368966)",0.0022040167321763205,Rua Conselheiro Nébias,,,,,,,
64095095,8185076066,0,"[879912923, 831790606]",True,1,secondary,50,False,46.27,"LINESTRING (-46.6440776 -23.5375664, -46.643994 -23.5375056, -46.6437167 -23.5373141)",0.00616572709416262,Avenida Duque de Caxias,,,,,,,
64095097,64095126,0,230634575,False,,residential,,True,12.397,"LINESTRING (-46.6447443 -23.5380337, -46.6446712 -23.5381228)",0.008480247921516387,Alameda Barão de Limeira,,,,,,,
64095097,2391261322,0,426253484,False,,residential,,False,89.482,"LINESTRING (-46.6447443 -23.5380337, -46.6448187 -23.5379436, -46.6450373 -23.5376787, -46.6451725 -23.5375149, -46.645208 -23.537472, -46.6452741 -23.5373921)",0.0006166668420230629,Alameda Barão de Limeira,,,,,,,
64095097,64095095,0,426253520,True,2,secondary,50,False,85.554,"LINESTRING (-46.6447443 -23.5380337, -46.6446415 -23.5379617, -46.6441928 -23.5376472, -46.6440776 -23.5375664)",0.005893272156578434,Avenida Duque de Caxias,,,,,,,
64095102,64095097,0,"[936126164, 426253534]",True,2,secondary,50,False,100.076,"LINESTRING (-46.6455205 -23.5385847, -46.6454414 -23.5385285, -46.644879 -23.5381293, -46.6447443 -23.5380337)",0.009582361112294034,Avenida Duque de Caxias,,,,,,,
64095102,457039972,0,426253558,True,,residential,,False,176.77700000000002,"LINESTRING (-46.6455205 -23.5385847, -46.6456074 -23.5384761, -46.6465451 -23.5373021)",0.0008761281938258418,Rua Barão de Campinas,,,,,,,
64095117,64095074,0,426253537,True,2,secondary,50,False,94.288,"LINESTRING (-46.6432273 -23.5371085, -46.6431527 -23.537056, -46.6425854 -23.5366568, -46.6424936 -23.5365922)",0.0014843119533354912,Avenida Duque de Caxias,,,,,,,
64095117,457039911,0,426253578,True,,residential,,False,140.632,"LINESTRING (-46.6432273 -23.5371085, -46.6431582 -23.537201, -46.6424676 -23.5381235, -46.6424469 -23.5381514)",0.0010874448775183392,Rua Guaianases,,,,,,,
64095122,2615441828,0,426253528,True,2,secondary,50,False,11.218,"LINESTRING (-46.644009 -23.5376579, -46.6439216 -23.5375966)",0.003098162403806886,Avenida Duque de Caxias,,,,,,,
64095122,64095095,0,426253565,True,1,residential,,False,12.346,"LINESTRING (-46.644009 -23.5376579, -46.6440776 -23.5375664)",0.0024775310465587935,Rua Conselheiro Nébias,,,,,,,
64095126,64095097,0,230634575,False,,residential,,False,12.397,"LINESTRING (-46.6446712 -23.5381228, -46.6447443 -23.5380337)",0.0008124419855372193,Alameda Barão de Limeira,,,,,,,
64095126,457039899,0,237876558,False,,residential,,True,134.39700000000002,"LINESTRING (-46.6446712 -23.5381228, -46.6445835 -23.5382294, -46.6444248 -23.5384224, -46.64424 -23.5386471, -46.6439467 -23.5390038, -46.6438777 -23.539088)",0.013562528146255057,Alameda Barão de Limeira,,,,,,,
64095126,64095122,0,426253529,True,2,secondary,50,False,85.027,"LINESTRING (-46.6446712 -23.5381228, -46.6445669 -23.5380509, -46.6441186 -23.5377351, -46.644009 -23.5376579)",0.002525168881874516,Avenida Duque de Caxias,,,,,,,
81354742,445798594,0,424389513,True,,residential,,False,79.172,"LINESTRING (-46.649053 -23.5478586, -46.6490174 -23.5476583, -46.6489993 -23.5473005, -46.6489892 -23.5471499)",0.005292175310344406,Rua Doutor Cesário Mota Júnior,,,,,,,
81354742,5241416653,0,424396207,True,2,tertiary,40,False,181.12,"LINESTRING (-46.649053 -23.5478586, -46.6492488 -23.5476899, -46.6503932 -23.5467895)",0.004840880393141695,Rua Maria Antônia,,,,,,,
81354742,2441819561,0,"[880791963, 333172735]",True,4,primary,50,False,364.77099999999996,"LINESTRING (-46.649053 -23.5478586, -46.6492903 -23.5479301, -46.6500529 -23.548167, -46.6501588 -23.5482001, -46.6511613 -23.5485176, -46.6515526 -23.5486488, -46.6519259 -23.5487679, -46.6521658 -23.5488545, -46.6523127 -23.54892, -46.6524185 -23.5489676)",0.00378578539512071,Rua da Consolação,,,,,,,
130009702,5407688434,0,944406431,True,4,trunk,50,False,53.267,"LINESTRING (-46.6269934 -23.5541793, -46.6272087 -23.5546158)",0.018438445630664917,Viaduto do Glicério,yes,,,,,,
130009851,1665039645,0,16975627,True,3,trunk_link,50,False,84.339,"LINESTRING (-46.6359441 -23.5563391, -46.6363254 -23.5562207, -46.6367332 -23.5561115)",0.022571256701316846,,,,,,,,
130009851,1665298742,0,"[96124536, 96124518, 565519143]",True,3,trunk,50,False,353.12,"LINESTRING (-46.6359441 -23.5563391, -46.637248 -23.5561288, -46.6375887 -23.5560682, -46.6378611 -23.5560228, -46.6393501 -23.5557592)",0.0631397533501463,Avenida Radial Leste-Oeste,yes,,,,,,
130009861,132331977,0,"[133124800, 904101253, 904101255, 554707180, 435973650, 554707189]",True,3,trunk,50,False,501.95200000000006,"LINESTRING (-46.6452189 -23.553715, -46.6452214 -23.5537107, -46.6453543 -23.5533976, -46.6453786 -23.5533359, -46.645615 -23.5526843, -46.6457872 -23.5522417, -46.6460572 -23.5515499, -46.6462821 -23.5509399, -46.6464086 -23.5505712, -46.6464902 -23.5502988, -46.6465499 -23.5499873, -46.6467012 -23.5494167)",0.06455005238044279,"['Avenida Radial Leste-Oeste', 'Viaduto Júlio de Mesquita Filho']",viaduct,,yes,,,,
130010313,2389084586,0,79669499,False,,residential,,False,36.339,"LINESTRING (-46.6234529 -23.5517292, -46.623436 -23.5516467, -46.6234118 -23.551517, -46.623408 -23.5514965, -46.6233914 -23.5514073)",0.00043206072906241787,Rua Wandenkolk,,,,,,,
130010313,4171940000,0,"[519488561, 444667678]",True,4,primary,50,False,127.196,"LINESTRING (-46.6234529 -23.5517292, -46.6242598 -23.5516035, -46.624514 -23.5515587, -46.6245979 -23.5515401, -46.624675 -23.5515091)",0.005847234859248786,Avenida Alcântara Machado,,,,,,,
130010321,445043137,0,"[51835045, 37916374]",True,2,primary_link,40,False,224.514,"LINESTRING (-46.6255832 -23.5492475, -46.6255977 -23.5491483, -46.6256104 -23.5490973, -46.6258645 -23.5484701, -46.6258934 -23.548383, -46.6258954 -23.5483252, -46.625878 -23.5482711, -46.625811 -23.5482314, -46.6253031 -23.5479303, -46.6251107 -23.5478162, -46.624969 -23.5477322)",0.012450161063838044,"['Rua da Figueira', 'Avenida Rangel Pestana']",,,,,,,
130010321,445043024,0,237048497,True,4,primary,50,False,113.19100000000002,"LINESTRING (-46.6255832 -23.5492475, -46.6256633 -23.5491076, -46.6257844 -23.5489131, -46.6259807 -23.5486613, -46.6260894 -23.5484935, -46.6261112 -23.5484531, -46.6261545 -23.5483765)",0.0094396311983123,Rua da Figueira,,,,,,,
130010434,130010440,0,"[946525675, 183489044]",True,"['4', '3']",primary,50,False,90.887,"LINESTRING (-46.6252792 -23.5509451, -46.625239 -23.5507496, -46.6252298 -23.5506568, -46.6252242 -23.5506009, -46.6252269 -23.5504595, -46.6252416 -23.5502911, -46.6252561 -23.5501329)",0.040174709949531755,Rua da Figueira,,,,,,,
130010440,1420138394,0,"[674506707, 934050076, 674506709]",True,4,primary,50,False,78.086,"LINESTRING (-46.6252561 -23.5501329, -46.6253196 -23.5499481, -46.6253317 -23.5499129, -46.6253741 -23.5497894, -46.6254076 -23.5496903, -46.6254882 -23.5495014, -46.625502 -23.5494682)",0.049569524736820386,Rua da Figueira,,,building_passage,,,,
132331977,2391088191,0,278916124,True,4,trunk,50,False,132.018,"LINESTRING (-46.6467012 -23.5494167, -46.6470615 -23.5482763)",0.051609484401464095,Avenida Radial Leste-Oeste,,,yes,,,,
132331977,60685783,0,"[14409243, 133124803, 554707179]",True,3,trunk_link,,False,244.426,"LINESTRING (-46.6467012 -23.5494167, -46.6461801 -23.5480664, -46.646023 -23.5476253, -46.64594 -23.5473332)",0.012939508602180492,,,,yes,,,,
132347421,459347453,0,"[72921496, 456288162, 72921510, 456288159]",True,"['4', '5']",trunk,50,False,358.291,"LINESTRING (-46.6422548 -23.5554358, -46.6419697 -23.5554943, -46.6410497 -23.5556339, -46.6404442 -23.5557324, -46.6399217 -23.5558136, -46.6394348 -23.5558945, -46.6387928 -23.5559915)",0.09140828210099308,"['Avenida Radial Leste-Oeste', 'Viaduto Júlio de Mesquita Filho']",viaduct,,yes,,,,
132347429,132347430,0,456291852,True,5,trunk,50,False,130.201,"LINESTRING (-46.6345389 -23.5566543, -46.6332619 -23.5566259)",0.08220724717815797,Avenida Radial Leste-Oeste,,,,,,,
132347430,2225397474,0,"[565537153, 128519869, 779597567]",True,2,trunk_link,,False,406.339,"LINESTRING (-46.6332619 -23.5566259, -46.6331045 -23.5565369, -46.6322224 -23.5564698, -46.6296765 -23.556276, -46.6294261 -23.5562652, -46.6293883 -23.5562673, -46.6293478 -23.5562753, -46.6293328 -23.5562833, -46.6293236 -23.5562935)",0.033646122085356424,,yes,,,,,,
132347430,133491023,0,"[780170816, 435973658, 456291851, 456291853]",True,"['3', '4']",trunk,50,False,384.37,"LINESTRING (-46.6332619 -23.5566259, -46.6328178 -23.5566049, -46.6319658 -23.5565519, -46.6298376 -23.5563658, -46.629504 -23.556344)",0.04856006571600312,"['Avenida Radial Leste-Oeste', 'Viaduto do Glicério']",yes,,,,,,
132347450,445043886,0,128523193,True,2,trunk_link,50,False,184.505,"LINESTRING (-46.6186269 -23.5526091, -46.6185059 -23.5526828, -46.6184449 -23.5527056, -46.6183886 -23.5527154, -46.6175343 -23.5527843, -46.6172782 -23.5528076, -46.6168547 -23.5528552)",0.0064237120211751665,Avenida Alcântara Machado,,,,,,,
133484408,133485698,0,16973701,True,2,primary_link,50,False,53.419,"LINESTRING (-46.6263973 -23.5460347, -46.6264361 -23.5459381, -46.6264443 -23.5455607)",0.0034820317912087643,Rua da Figueira,,,,,,,
133484408,445042755,0,"[230395373, 944795095]",True,4,primary,50,False,132.633,"LINESTRING (-46.6263973 -23.5460347, -46.6263665 -23.5455769, -46.6263301 -23.5450554, -46.6263167 -23.5448442)",0.013020492714046341,Rua da Figueira,,,,,,,
133485698,175993568,0,"[944843844, 16973702]",True,"['3', '2']",primary_link,50,False,78.582,"LINESTRING (-46.6264443 -23.5455607, -46.6264727 -23.5451963, -46.6264887 -23.5450706, -46.6265165 -23.5448573)",0.0033194450581722256,Avenida Mercúrio,,,,,,,
133485698,6595269556,0,230395375,True,1,primary_link,50,False,48.477999999999994,"LINESTRING (-46.6264443 -23.5455607, -46.6264847 -23.5455078, -46.626554 -23.5452283, -46.6266089 -23.5451601)",0.00016152735623824522,,,,,,,,
133485703,661212039,0,279007743,True,4,primary,50,False,13.021999999999998,"LINESTRING (-46.6270487 -23.5429252, -46.62705 -23.5429132, -46.6270579 -23.5428084)",0.028981541268547913,Avenida Mercúrio,,,,,,,
133485708,3495687653,0,929416033,True,4,primary,50,False,25.373,"LINESTRING (-46.6295059 -23.5404559, -46.6296702 -23.5402845)",0.042884658850593525,Avenida Senador Queirós,,,,,,,
133485708,248111223,0,"[333520065, 934039506]",True,3,tertiary,50,False,168.98799999999997,"LINESTRING (-46.6295059 -23.5404559, -46.6295508 -23.5405544, -46.629875 -23.5413225, -46.6300687 -23.5417839, -46.6301058 -23.5418726)",0.0027165164839424885,Rua da Cantareira,,,,,,,
133485710,248111409,0,333520067,True,4,primary,50,False,86.018,"LINESTRING (-46.6320763 -23.5395859, -46.6323492 -23.5395208, -46.6327395 -23.5394276, -46.6328941 -23.5393956)",0.03612492488452065,Avenida Senador Queirós,,,,,,,
133485710,665142225,0,488773616,True,,residential,40,False,13.752,"LINESTRING (-46.6320763 -23.5395859, -46.632074 -23.5395241, -46.6320717 -23.5394623)",0.03724595419701893,Rua Vinte e Cinco de Março,,,,,,,
133486387,5129396761,0,933969418,True,3,primary,50,False,40.378,"LINESTRING (-46.6298289 -23.5400201, -46.6302039 -23.5399032)",0.015334459149699765,Avenida Senador Queirós,,,,,,,
133491023,1420099953,0,14049704,True,2,primary,50,False,356.279,"LINESTRING (-46.629504 -23.556344, -46.6293289 -23.5563931, -46.6290187 -23.5563819, -46.6287853 -23.5563709, -46.628532 -23.5563334, -46.6283095 -23.5562749, -46.6280752 -23.556178, -46.6278817 -23.5560655, -46.6277052 -23.5559403, -46.6275785 -23.5558178, -46.6274808 -23.5556733, -46.62738 -23.5555225, -46.6271467 -23.5550343, -46.6270015 -23.5546665)",0.026623142004232072,Viaduto do Glicério,yes,,,,,,
133491023,133492805,0,"[16973673, 519490877, 435973661, 519490878]",True,3,trunk,50,False,1114.678,"LINESTRING (-46.629504 -23.556344, -46.6290765 -23.556316, -46.6287025 -23.5562767, -46.6284272 -23.5562173, -46.6282108 -23.5561305, -46.6279645 -23.556008, -46.6277391 -23.5558352, -46.6276014 -23.5556935, -46.6274959 -23.5555468, -46.6273816 -23.5553416, -46.6272569 -23.5550744, -46.6270256 -23.5545181, -46.6268342 -23.5541168, -46.6266353 -23.5537206, -46.6261962 -23.5529438, -46.626 -23.5526186, -46.6258227 -23.552352, -46.6256654 -23.5521265, -46.625603 -23.5520721, -46.6255353 -23.5520159, -46.6254533 -23.5519631, -46.6252892 -23.551878, -46.6251106 -23.5518144, -46.6249603 -23.5517859, -46.6247277 -23.5517925, -46.6234939 -23.5519558, -46.6233153 -23.55198, -46.6223941 -23.5521094, -46.6219072 -23.5521772, -46.621765 -23.5522042, -46.6213396 -23.5522839)",0.021935864334972747,"['Avenida Alcântara Machado', 'Viaduto do Glicério']",yes,,,,,,
