osmid,y,x,street_count,dc,cc,nbc,com,highway,ref,geometry
587993,-23.55821,-46.6382561,3,0.0024509803921568627,0.0008169934640522876,0.000790272500387454,0.013124521497827422,,,POINT (-46.6382561 -23.55821)
597282,-23.5510876,-46.6261325,3,0.0024509803921568627,0.029988662131519277,0.028206339279652486,0.01759163693791096,,,POINT (-46.6261325 -23.5510876)
597283,-23.5533268,-46.6252641,4,0.0032679738562091504,0.033020738477807475,0.03601420810973891,0.024621670076355084,traffic_signals,,POINT (-46.6252641 -23.5533268)
25871539,-23.5560493,-46.6222841,3,0.0024509803921568627,0.032179457819254,0.014898598769822162,0.0160907659225814,,,POINT (-46.6222841 -23.5560493)
25871670,-23.5523785,-46.6257511,3,0.0016339869281045752,0.0,0.0,0.012613294210006622,,,POINT (-46.6257511 -23.5523785)
25871831,-23.5519102,-46.6257308,4,0.0032679738562091504,0.030941207233492057,0.02846482118584253,0.02224407214209207,traffic_signals,,POINT (-46.6257308 -23.5519102)
25871833,-23.5522727,-46.6256216,3,0.0024509803921568627,0.031938091314600674,0.03588089594958821,0.020559536718123664,,,POINT (-46.6256216 -23.5522727)
25872025,-23.5501074,-46.6266488,3,0.0024509803921568627,0.02910280639983431,0.019089549914651383,0.016276133746937264,,,POINT (-46.6266488 -23.5501074)
25872075,-23.5481997,-46.6286296,3,0.0024509803921568627,0.04515283579691517,0.08204287569082722,0.0148463817020237,,,POINT (-46.6286296 -23.5481997)
25872212,-23.5461204,-46.6301486,3,0.0024509803921568627,0.04735949612403101,0.0820388675462775,0.017264905122773445,,,POINT (-46.6301486 -23.5461204)
25872232,-23.5444987,-46.6297656,3,0.0024509803921568627,0.04495421098936255,0.0553293295864581,0.018680972851857568,,,POINT (-46.6297656 -23.5444987)
25872236,-23.5448763,-46.6305184,3,0.0024509803921568627,0.039810355207706205,0.03408067455232347,0.02066010567058763,,,POINT (-46.6305184 -23.5448763)
25872254,-23.5428224,-46.6291191,3,0.0024509803921568627,0.047240082366784335,0.05411507379863778,0.020583036429746595,,,POINT (-46.6291191 -23.5428224)
25872264,-23.5436253,-46.6297566,4,0.0032679738562091504,0.0440591439993729,0.013639593493217165,0.028429538000594966,traffic_signals,,POINT (-46.6297566 -23.5436253)
25872274,-23.5394006,-46.6271577,4,0.0032679738562091504,0.04430223851186254,0.059319972730438104,0.034297097252908935,traffic_signals,,POINT (-46.6271577 -23.5394006)
25872723,-23.5332714,-46.6254827,3,0.0024509803921568627,0.0010893246187363833,0.0010127478507226154,0.01624461359024793,,,POINT (-46.6254827 -23.5332714)
25872726,-23.5330563,-46.6255492,3,0.0016339869281045752,0.0008169934640522876,0.00022447942261002396,0.0096521545416565,,,POINT (-46.6255492 -23.5330563)
25872766,-23.5326836,-46.6252162,3,0.0008169934640522876,0.03551292743867482,0.0,0.006060884567558689,,,POINT (-46.6252162 -23.5326836)
25928388,-23.534495,-46.6330324,3,0.0016339869281045752,0.042570817238506406,0.004171520975065779,0.009853704774823415,,,POINT (-46.6330324 -23.534495)
