osmid,y,x,street_count,dc,cc,nbc,com,highway,ref,geometry
587993,-23.55821,-46.6382561,3,0.0015948963317384372,0.03315599502882023,0.0416693329502642,0.009616587842947976,,,POINT (-46.6382561 -23.55821)
597282,-23.5510876,-46.6261325,3,0.0015948963317384372,0.030580383420624493,0.040618634681721444,0.011679075372956252,,,POINT (-46.6261325 -23.5510876)
597283,-23.5533268,-46.6252641,4,0.002126528442317916,0.03367462192478157,0.04709828162958088,0.016058377343379435,traffic_signals,,POINT (-46.6252641 -23.5533268)
20944550,-23.5372021,-46.6535506,4,0.001063264221158958,0.001022369443422075,0.001211431910687317,0.008298585626294062,traffic_signals,,POINT (-46.6535506 -23.5372021)
20944551,-23.538894,-46.6513228,3,0.002126528442317916,0.03178121311729843,0.002887909924587707,0.014644731721666502,,,POINT (-46.6513228 -23.538894)
20944552,-23.5403107,-46.6517752,4,0.002658160552897395,0.03283005838113495,0.004874850185427058,0.016530875337607887,,,POINT (-46.6517752 -23.5403107)
20944553,-23.5400651,-46.6526531,3,0.0015948963317384372,0.03177235285332191,0.003937826249446589,0.01106223140537407,,,POINT (-46.6526531 -23.5400651)
20944554,-23.5416139,-46.6531738,4,0.0015948963317384372,0.030780673575371325,0.0011714904617403858,0.011559697781288606,traffic_signals,,POINT (-46.6531738 -23.5416139)
25871539,-23.5560493,-46.6222841,3,0.0015948963317384372,0.03343872480983289,0.029236882495128423,0.01146393140707564,,,POINT (-46.6222841 -23.5560493)
25871670,-23.5523785,-46.6257511,3,0.001063264221158958,0.0,0.0,0.008226958585901997,,,POINT (-46.6257511 -23.5523785)
25871831,-23.5519102,-46.6257308,4,0.002126528442317916,0.03155025698771515,0.04077358140721688,0.014530415851283502,traffic_signals,,POINT (-46.6257308 -23.5519102)
25871833,-23.5522727,-46.6256216,3,0.0015948963317384372,0.03257202498311953,0.0469555058205117,0.013397003995905953,,,POINT (-46.6256216 -23.5522727)
25872025,-23.5501074,-46.6266488,3,0.0015948963317384372,0.029674637133918068,0.024109054358737964,0.010643375776245903,,,POINT (-46.6266488 -23.5501074)
25872075,-23.5481997,-46.6286296,3,0.0015948963317384372,0.042023624774838036,0.07624462012040606,0.009663561802311796,,,POINT (-46.6286296 -23.5481997)
25872212,-23.5461204,-46.6301486,3,0.0015948963317384372,0.04388349784859928,0.07625197247938216,0.011237783936996072,,,POINT (-46.6301486 -23.5461204)
25872232,-23.5444987,-46.6297656,3,0.0015948963317384372,0.042461044676904744,0.049404596074556224,0.012159506823352163,,,POINT (-46.6297656 -23.5444987)
25872236,-23.5448763,-46.6305184,3,0.0015948963317384372,0.0378230056545322,0.03198791451517548,0.0134477312187316,,,POINT (-46.6305184 -23.5448763)
25872254,-23.5428224,-46.6291191,3,0.0015948963317384372,0.04519411858638802,0.048284545309772456,0.01339756929080785,,,POINT (-46.6291191 -23.5428224)
25872264,-23.5436253,-46.6297566,4,0.002126528442317916,0.04232110436348227,0.008868876472437212,0.018504880019862616,traffic_signals,,POINT (-46.6297566 -23.5436253)
25872274,-23.5394006,-46.6271577,4,0.002126528442317916,0.04307999864400967,0.06784332899894718,0.022325522370909557,traffic_signals,,POINT (-46.6271577 -23.5394006)
25872723,-23.5332714,-46.6254827,3,0.0015948963317384372,0.03684029219745024,0.017334574828279527,0.013140952777018202,,,POINT (-46.6254827 -23.5332714)
25872726,-23.5330563,-46.6255492,3,0.0015948963317384372,0.03826751526977959,0.017341927187255624,0.01515535200410063,,,POINT (-46.6255492 -23.5330563)
25872749,-23.5320811,-46.6259967,4,0.002126528442317916,0.0371238059897593,0.020684445166048046,0.019277265069958482,traffic_signals,,POINT (-46.6259967 -23.5320811)
25872763,-23.5316319,-46.6257805,4,0.002126528442317916,0.03548736162942992,0.01685531079545488,0.01785798974041647,crossing,,POINT (-46.6257805 -23.5316319)
25872766,-23.5326836,-46.6252162,3,0.0015948963317384372,0.036647783234283256,0.013543293216440003,0.01327765771353688,,,POINT (-46.6252162 -23.5326836)
25875892,-23.5287456,-46.6312713,3,0.0015948963317384372,0.037940265550134154,0.00023463181917829175,0.010766328210353013,,,POINT (-46.6312713 -23.5287456)
25928248,-23.530254,-46.6317405,3,0.0015948963317384372,0.04109732251357924,0.003765256408150212,0.012162533211079752,,,POINT (-46.6317405 -23.530254)
25928388,-23.534495,-46.6330324,3,0.0015948963317384372,0.04135738495361754,0.004087055024755292,0.013005264799973892,,,POINT (-46.6330324 -23.534495)
25928438,-23.5352466,-46.6337902,3,0.0015948963317384372,0.03778773396756807,0.007866780007495942,0.011359513424346932,,,POINT (-46.6337902 -23.5352466)
25928439,-23.5352713,-46.6331286,3,0.0015948963317384372,0.04315748982521118,0.014711320174533684,0.011193537277286666,,,POINT (-46.6331286 -23.5352713)
25928614,-23.5353735,-46.6331395,3,0.0015948963317384372,0.04512366004961637,0.014718672533509771,0.011799217555072478,,,POINT (-46.6331395 -23.5353735)
25928755,-23.5414795,-46.634182,4,0.002126528442317916,0.043305082352221656,0.11174809918999531,0.01646443140484773,,,POINT (-46.634182 -23.5414795)
25928842,-23.5468886,-46.6377089,3,0.0015948963317384372,0.03721168733123133,0.07592908338701165,0.011126475695423577,,,POINT (-46.6377089 -23.5468886)
25928939,-23.549578,-46.6385434,3,0.0015948963317384372,0.031086076964864078,0.027447435813651663,0.011026140039823778,,,POINT (-46.6385434 -23.549578)
25928961,-23.5481572,-46.6387749,3,0.0015948963317384372,0.04036050161811898,0.06499897625361069,0.01058554082445424,,,POINT (-46.6387749 -23.5481572)
25928964,-23.5493388,-46.6387877,3,0.0015948963317384372,0.03878766889887467,0.03318976283926054,0.01101322250176209,,,POINT (-46.6387877 -23.5493388)
25929039,-23.5548213,-46.6371573,3,0.0015948963317384372,0.042801913116872384,0.02055678908731873,0.01069447818793044,,,POINT (-46.6371573 -23.5548213)
25929410,-23.5579874,-46.6385024,3,0.0015948963317384372,0.04541360586284612,0.034891716437769026,0.010486317581382841,,,POINT (-46.6385024 -23.5579874)
25929413,-23.5587907,-46.6388079,3,0.0015948963317384372,0.04342574666837336,0.034884364078792925,0.009986453994118136,,,POINT (-46.6388079 -23.5587907)
25929414,-23.5590528,-46.6385968,3,0.001063264221158958,0.034303692952912135,0.0416766853092403,0.006917843497514153,,,POINT (-46.6385968 -23.5590528)
60624525,-23.5480122,-46.6490136,4,0.002126528442317916,0.03408567187462609,0.021795739385190135,0.017812026750430785,traffic_signals,,POINT (-46.6490136 -23.5480122)
60641012,-23.5523377,-46.6376599,3,0.0015948963317384372,0.0387299994181304,0.01312283309207571,0.01301555373662198,,,POINT (-46.6376599 -23.5523377)
60641027,-23.5520563,-46.6359282,3,0.0015948963317384372,0.04394801529500367,0.04316025919636645,0.01423269282943235,,,POINT (-46.6359282 -23.5520563)
60641028,-23.5518993,-46.635442,5,0.002658160552897395,0.042766777742453674,0.046472397714139996,0.02297427836229807,traffic_signals,,POINT (-46.635442 -23.5518993)
60641030,-23.5517667,-46.634943,4,0.002126528442317916,0.042796890243504526,0.023144707122879315,0.019321896093569046,traffic_signals,,POINT (-46.634943 -23.5517667)
60641031,-23.5519876,-46.6344161,3,0.002126528442317916,0.04240771902425688,0.019793273729278776,0.013208352116671753,crossing,,POINT (-46.6344161 -23.5519876)
60641034,-23.5520574,-46.6342543,3,0.0015948963317384372,0.04265872271856351,0.015707003100731653,0.01271105231778073,traffic_signals,,POINT (-46.6342543 -23.5520574)
60641038,-23.5522027,-46.633903,3,0.002126528442317916,0.04148440683892611,0.021544013201267413,0.01150359724291418,traffic_signals,,POINT (-46.633903 -23.5522027)
60641043,-23.5525309,-46.6329267,4,0.002126528442317916,0.03880335168975565,0.019459630136216644,0.01530025224387121,traffic_signals,,POINT (-46.6329267 -23.5525309)
60641048,-23.5517762,-46.6325558,3,0.002126528442317916,0.040114552591627016,0.03509091379649907,0.012365566494597142,,,POINT (-46.6325558 -23.5517762)
60641052,-23.5504696,-46.6319095,3,0.0015948963317384372,0.03855149374415944,0.033708327594789755,0.012575359263618897,,,POINT (-46.6319095 -23.5504696)
60641086,-23.5511669,-46.6354804,3,0.0015948963317384372,0.04102058630893992,0.01647343306771462,0.014236907151630339,,,POINT (-46.6354804 -23.5511669)
60641088,-23.5514227,-46.6353811,3,0.0015948963317384372,0.04279789472386512,0.016480785426690712,0.015022353773033402,traffic_signals,,POINT (-46.6353811 -23.5514227)
60641089,-23.5451434,-46.6336403,3,0.0015948963317384372,0.036774167643541335,0.022200634312617432,0.010243474175952916,traffic_signals,,POINT (-46.6336403 -23.5451434)
60641100,-23.5486338,-46.6322968,3,0.002126528442317916,0.04133488467617984,0.030721150442171188,0.01085008519803601,,,POINT (-46.6322968 -23.5486338)
60641101,-23.549387,-46.6320901,4,0.002126528442317916,0.043126867921879745,0.03913196089231055,0.01466943821642379,traffic_signals,,POINT (-46.6320901 -23.549387)
60641102,-23.5494719,-46.6328143,3,0.002126528442317916,0.04133488467617984,0.00891246755873921,0.01005567316286657,,,POINT (-46.6328143 -23.5494719)
60641149,-23.5546563,-46.6356661,3,0.0015948963317384372,0.0382586832547575,0.003359701807901605,0.013274950162100027,traffic_signals,,POINT (-46.6356661 -23.5546563)
60641181,-23.5554251,-46.6360307,3,0.0015948963317384372,0.03970661983330787,0.004342809286669776,0.01447225751013523,traffic_signals,,POINT (-46.6360307 -23.5554251)
60641188,-23.5593063,-46.6376933,4,0.002658160552897395,0.0398297787860684,0.029690366163824915,0.017257094039280163,traffic_signals,,POINT (-46.6376933 -23.5593063)
60641197,-23.5582085,-46.6391654,4,0.002658160552897395,0.04104644117155135,0.022650630454225554,0.01681879258600889,,,POINT (-46.6391654 -23.5582085)
60641199,-23.5593312,-46.6401017,3,0.0015948963317384372,0.03704085281963511,0.0036381870643297886,0.014341514972627627,,,POINT (-46.6401017 -23.5593312)
60641200,-23.5588189,-46.6408305,4,0.002126528442317916,0.03848639909253039,0.0077560176878711555,0.019331267827623184,,,POINT (-46.6408305 -23.5588189)
60641201,-23.5577021,-46.6398507,3,0.0015948963317384372,0.03940628665971511,0.013016347644300777,0.01385267169581977,,,POINT (-46.6398507 -23.5577021)
60641204,-23.5597368,-46.6395684,3,0.0015948963317384372,0.04299568739931614,0.018804898418586423,0.01183894731748251,,,POINT (-46.6395684 -23.5597368)
60641211,-23.550842,-46.634488,3,0.0015948963317384372,0.04091381939070628,0.01686659961134451,0.012779079539949507,traffic_signals,,POINT (-46.634488 -23.550842)
60641252,-23.5495688,-46.636659,3,0.0015948963317384372,0.04046170289364482,0.01852739384173597,0.011661025190662854,traffic_signals,,POINT (-46.636659 -23.5495688)
60641257,-23.5494279,-46.6374572,3,0.0015948963317384372,0.04218891517098163,0.018534746200712077,0.010868713080178212,,,POINT (-46.6374572 -23.5494279)
60641282,-23.5501329,-46.6365356,3,0.0015948963317384372,0.04241265095724879,0.022529602098779553,0.013534967042169914,,,POINT (-46.6365356 -23.5501329)
60641305,-23.552893,-46.6355562,3,0.0015948963317384372,0.038925947882439534,0.003595065884840237,0.014420644105936653,,,POINT (-46.6355562 -23.552893)
60641326,-23.5554524,-46.6359047,4,0.002658160552897395,0.03823141005566615,0.018298454881874822,0.018314932287640747,traffic_signals,,POINT (-46.6359047 -23.5554524)
60641336,-23.5567191,-46.6362791,3,0.0015948963317384372,0.03931198479227745,0.014408699843985346,0.015912556895147693,traffic_signals,A-230,POINT (-46.6362791 -23.5567191)
60641341,-23.5572532,-46.6364403,4,0.002126528442317916,0.03653324055547759,0.004162081728156748,0.019357183386655277,traffic_signals,,POINT (-46.6364403 -23.5572532)
60641359,-23.5529895,-46.6331555,3,0.0015948963317384372,0.035909472471001735,0.010613714518168092,0.01206373730734928,,,POINT (-46.6331555 -23.5529895)
60641364,-23.5524714,-46.6332336,3,0.0015948963317384372,0.03981064783103721,0.013547778834790473,0.012130390991078552,,,POINT (-46.6332336 -23.5524714)
60641382,-23.5555339,-46.6342403,4,0.002126528442317916,0.03862008053807047,0.019233925712400353,0.017530785622571553,traffic_signals,,POINT (-46.6342403 -23.5555339)
60641387,-23.555491,-46.6352632,4,0.0031897926634768745,0.037984524582960054,0.012209519016651042,0.01680519765331633,traffic_signals,,POINT (-46.6352632 -23.555491)
60641411,-23.5554703,-46.6331061,4,0.0031897926634768745,0.03902090953573716,0.016926417517860615,0.018367190558175414,traffic_signals,,POINT (-46.6331061 -23.5554703)
60641414,-23.5534514,-46.6332639,3,0.0031897926634768745,0.03714725085266969,0.013870442760046037,0.011316691991172169,traffic_signals,,POINT (-46.6332639 -23.5534514)
60641427,-23.5571857,-46.6351386,4,0.002126528442317916,0.03710643052858097,0.007511551510766417,0.021245700761718993,traffic_signals,,POINT (-46.6351386 -23.5571857)
60641430,-23.5577713,-46.635098,3,0.0015948963317384372,0.03613075815576201,0.002354733160049762,0.016276211218604814,,,POINT (-46.635098 -23.5577713)
60641438,-23.5571091,-46.6341192,4,0.002126528442317916,0.03807017355168377,0.012294334153434849,0.02293697505123814,traffic_signals,,POINT (-46.6341192 -23.5571091)
60641444,-23.5570412,-46.6330029,4,0.0031897926634768745,0.038328648055765704,0.01467787859480169,0.021922055895625445,traffic_signals,,POINT (-46.6330029 -23.5570412)
