u,v,key,osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ebc,name,bridge,ref,tunnel,width,access,junction
246650794,246650793,0,560266875,False,3,tertiary,40,True,99.16499999999999,"LINESTRING (-46.632934 -23.5582423, -46.6328105 -23.5582345, -46.6319634 -23.558181)",0.0018827735519412183,Rua Barão de Iguape,,,,,,
246650796,2070954422,0,231281383,True,2,tertiary,,False,11.743,"LINESTRING (-46.6369952 -23.558267, -46.6371062 -23.5582387)",0.0066699458682056454,Rua Barão de Iguape,,,,,,
246650796,459335604,0,231281381,True,2,primary,50,False,70.883,"LINESTRING (-46.6369952 -23.558267, -46.6369513 -23.5581879, -46.6366858 -23.5576961)",0.006684498763430336,Avenida da Liberdade,,,,,,
247949253,4240270316,0,128521814,True,,residential,,False,79.63800000000002,"LINESTRING (-46.6295661 -23.552506, -46.629626 -23.5524288, -46.6300595 -23.5519589, -46.6300638 -23.5519543)",0.0003887126279083061,Rua do Carmo,,,,,,
247949253,11117108151,0,447117762,True,3,secondary,40,False,45.276,"LINESTRING (-46.6295661 -23.552506, -46.6294163 -23.5524711, -46.62928 -23.5524143, -46.629154 -23.5523586)",0.022713673626892375,Rua Tabatinguera,,,,,,
247949664,151241987,0,235497097,True,3,primary,50,False,22.379,"LINESTRING (-46.6273067 -23.5522025, -46.6272139 -23.5523849)",0.04500375473408358,Rua Dom Pedro II,,,,,,
247949665,2435474855,0,37916545,True,4,primary,,False,27.223,"LINESTRING (-46.6275619 -23.5521767, -46.6275292 -23.5522602, -46.6274632 -23.5524041)",0.07247157325362168,Avenida Prefeito Passos,,,,,,
247949665,247949664,0,454562734,True,3,secondary,40,False,26.433,"LINESTRING (-46.6275619 -23.5521767, -46.6274643 -23.5521762, -46.6273856 -23.552179, -46.6273067 -23.5522025)",0.008974024306180698,Rua Tabatinguera,,,,,,
247950279,60641414,0,1005029796,False,4,tertiary,40,False,140.89200000000002,"LINESTRING (-46.6331632 -23.5547151, -46.6332123 -23.5540988, -46.6332594 -23.5535116, -46.6332639 -23.5534514)",0.019721354486182632,Rua Conselheiro Furtado,,,,,,
247950279,60641411,0,1005029796,False,4,tertiary,40,True,84.17999999999999,"LINESTRING (-46.6331632 -23.5547151, -46.6331216 -23.555218, -46.633114 -23.5553425, -46.6331061 -23.5554703)",0.0005674595615782627,Rua Conselheiro Furtado,,,,,,
247950321,60685365,0,424630814,False,,residential,,False,82.81899999999999,"LINESTRING (-46.6319897 -23.5546456, -46.6319879 -23.5552939, -46.6319878 -23.5553237, -46.6319876 -23.5553904)",0.0003189540747274374,Rua Doutor Tomaz de Lima,,,,,,
247950321,60685357,0,424630814,False,,residential,,True,99.798,"LINESTRING (-46.6319897 -23.5546456, -46.6319922 -23.5538154, -46.6319924 -23.5537481)",0.008206220857298937,Rua Doutor Tomaz de Lima,,,,,,
247950321,247950279,0,424630842,True,,residential,,False,119.864,"LINESTRING (-46.6319897 -23.5546456, -46.6320742 -23.5546505, -46.6329934 -23.5547047, -46.6330332 -23.554707, -46.6331632 -23.5547151)",0.003437908644254382,Rua Santa Luzia,,,,,,
247950566,60685377,0,424630827,False,,living_street,,True,46.569,"LINESTRING (-46.6300803 -23.5532248, -46.6302011 -23.5536287)",0.0007863145258103242,Rua João de Carvalho,,,,5,,
247950657,3064409129,0,424630837,True,,residential,20,False,206.09100000000004,"LINESTRING (-46.6284853 -23.5531104, -46.6286882 -23.5531845, -46.6288839 -23.553256, -46.6294183 -23.5534469, -46.6294733 -23.5534931, -46.6295137 -23.5535456, -46.6296357 -23.5537933, -46.6298269 -23.5541633, -46.6298827 -23.5542724)",0.000988717853663832,Rua Oscar Cintra Gordinho,,,,,,
247950657,247950659,0,945631150,False,,residential,20,False,98.16499999999999,"LINESTRING (-46.6284853 -23.5531104, -46.6279206 -23.5529025, -46.6278465 -23.5528883, -46.6277729 -23.5528955, -46.6277292 -23.5529124, -46.6275862 -23.5529726)",0.005536691744074702,Rua Oscar Cintra Gordinho,,,,,,
247950659,445043190,0,424630819,True,3,tertiary,40,False,126.392,"LINESTRING (-46.6275862 -23.5529726, -46.6281162 -23.5540002)",0.003612975121228423,Rua Glicério,,,,,,
247950659,2435474871,0,945283827,True,,residential,20,False,24.371000000000002,"LINESTRING (-46.6275862 -23.5529726, -46.6275366 -23.552991, -46.6273662 -23.5530584)",0.005652595103975655,Rua Oscar Cintra Gordinho,,,,,,
247950659,247950657,0,945631150,False,,residential,20,True,98.165,"LINESTRING (-46.6275862 -23.5529726, -46.6277292 -23.5529124, -46.6277729 -23.5528955, -46.6278465 -23.5528883, -46.6279206 -23.5529025, -46.6284853 -23.5531104)",0.0012615231277696263,Rua Oscar Cintra Gordinho,,,,,,
247951118,1420099956,0,424630819,True,3,tertiary,40,False,21.823,"LINESTRING (-46.6285164 -23.5547628, -46.6286082 -23.5549401)",0.020346476494409696,Rua Glicério,,,,,,
247951203,247951669,0,575155217,True,,residential,,False,62.587,"LINESTRING (-46.6292119 -23.5513536, -46.6292206 -23.5519164)",0.006751080817543219,Rua dos Carmelitas,,,,,,
247951203,247951678,0,22999649,True,,residential,,False,41.714,"LINESTRING (-46.6292119 -23.5513536, -46.6292912 -23.5514101, -46.6295351 -23.5515837)",0.0025679811607182564,Rua Joaquim dos Santos Andrade,,,,5,,
247951231,1420146741,0,575155215,True,2,residential,40,False,82.035,"LINESTRING (-46.6291669 -23.5503437, -46.6286459 -23.550906)",0.0069106740199035305,Rua Frederico Alvarenga,,,,,,
247951231,247951203,0,22999651,True,,residential,,False,112.662,"LINESTRING (-46.6291669 -23.5503437, -46.6291466 -23.550561, -46.6291449 -23.5505791, -46.6292119 -23.5513536)",0.009315060377621212,Rua dos Carmelitas,,,,,,
247951669,247951670,0,424630832,True,,residential,,False,139.013,"LINESTRING (-46.6292206 -23.5519164, -46.6291465 -23.5519051, -46.6279572 -23.5517371, -46.627872 -23.5517413)",2.667733760170735e-06,Rua Nioac,,,,,,
247951669,11117108151,0,575155217,True,,residential,,False,49.641000000000005,"LINESTRING (-46.6292206 -23.5519164, -46.6291791 -23.552209, -46.6291747 -23.5522401, -46.629154 -23.5523586)",0.006752414684423304,Rua dos Carmelitas,,,,,,
247951670,4240270294,0,575155216,True,2,residential,40,False,40.629000000000005,"LINESTRING (-46.627872 -23.5517413, -46.6277181 -23.5519074, -46.6276008 -23.5520083)",0.0065571437188942415,Rua Frederico Alvarenga,,,,,,
247951678,4240270316,0,22999649,True,,residential,,False,67.842,"LINESTRING (-46.6295351 -23.5515837, -46.6299753 -23.5518923, -46.6300638 -23.5519543)",0.0025759843619987694,Rua Joaquim dos Santos Andrade,,,,5,,
247951678,247951684,0,22999717,False,,residential,,False,93.00500000000001,"LINESTRING (-46.6295351 -23.5515837, -46.6296145 -23.5515062, -46.6301683 -23.5509815)",0.0007823129251700681,Rua Alcides Bezerra,,,,,,
247951684,247951678,0,22999717,False,,residential,,True,93.00500000000001,"LINESTRING (-46.6301683 -23.5509815, -46.6296145 -23.5515062, -46.6295351 -23.5515837)",0.0007863145258103242,Rua Alcides Bezerra,,,,,,
248110355,171978399,0,"[424586828, 237815997]",True,,residential,40,False,38.833,"LINESTRING (-46.6314761 -23.544213, -46.6311484 -23.5441757, -46.6310981 -23.5441697)",0.009179916347304359,Rua Cavalheiro Basílio Jafet,,,,,,
248110869,4239879420,0,128521818,True,1,tertiary_link,,False,30.156,"LINESTRING (-46.6309644 -23.5433232, -46.6309335 -23.543338, -46.6309059 -23.5433532, -46.6308915 -23.54336, -46.6308788 -23.5433663, -46.6308649 -23.5433728, -46.6308522 -23.5433795, -46.630843 -23.5433854, -46.6308346 -23.5433929, -46.6308223 -23.5434089, -46.6308144 -23.543428, -46.6308106 -23.5434431, -46.630806 -23.5434584, -46.6308024 -23.5434888, -46.6308024 -23.5435197)",0.0018956510284276512,,,,,,,
248110870,248110880,0,23013208,True,,residential,40,False,96.856,"LINESTRING (-46.6308378 -23.5417493, -46.6309442 -23.5417677, -46.6317718 -23.5419091)",0.0015779645191409898,Rua Comendador Afonso Kherlakian,,,,,,
248110870,599043087,0,"[488673698, 424586822]",True,,residential,40,False,97.87,"LINESTRING (-46.6308378 -23.5417493, -46.6308446 -23.5418256, -46.6309096 -23.542627)",0.013337956572005575,Rua Barão de Duprat,,,,,,
248110870,248111223,0,424586835,True,,residential,,False,76.495,"LINESTRING (-46.6308378 -23.5417493, -46.6307965 -23.541744, -46.6307514 -23.5417426, -46.6305688 -23.5417552, -46.6304191 -23.5417895, -46.6302319 -23.5418391, -46.6301058 -23.5418726)",0.01197592119991108,Rua Comendador Afonso Kherlakian,,,,,,
248110871,248110870,0,"[424586819, 424586822]",True,,residential,40,False,156.39600000000002,"LINESTRING (-46.6307213 -23.5403469, -46.6307331 -23.5404697, -46.6307725 -23.5410037, -46.6308272 -23.5416216, -46.6308378 -23.5417493)",0.026887840690417403,Rua Barão de Duprat,,,,,,
248110871,248110872,0,424586821,True,2,residential,,False,48.537,"LINESTRING (-46.6307213 -23.5403469, -46.6307219 -23.540216, -46.6307225 -23.5399104)",0.0018113559258017046,Rua Barão de Duprat,,,,,,
248110871,4503184057,0,424586823,True,2,residential,40,False,50.711999999999996,"LINESTRING (-46.6307213 -23.5403469, -46.6306276 -23.5403319, -46.6302319 -23.5402651)",0.0019873419453251395,Rua Carlos de Sousa Nazaré,,,,,,
248110872,1938339389,0,183462540,True,2,residential,,False,14.078,"LINESTRING (-46.6307225 -23.5399104, -46.6307242 -23.5397838)",0.0008278572760365478,Rua Barão de Duprat,,,,,,
248110872,133485710,0,"[424572737, 333520067]",True,4,primary,50,False,142.649,"LINESTRING (-46.6307225 -23.5399104, -46.6319702 -23.5396099, -46.6320763 -23.5395859)",0.057207367099983156,Avenida Senador Queirós,,,,,,
248110873,248110355,0,237815997,True,,residential,40,False,73.907,"LINESTRING (-46.6322 -23.5442499, -46.6314761 -23.544213)",0.005991538261962219,Rua Cavalheiro Basílio Jafet,,,,,,
248110880,248111159,0,128521820,True,,residential,,False,98.957,"LINESTRING (-46.6317718 -23.5419091, -46.6319329 -23.5427867)",0.0014541551663400404,Rua Comendador Abdo Schahin,,,,,,
248110880,248110883,0,"[23013208, 424586833]",True,,residential,40,False,46.039,"LINESTRING (-46.6317718 -23.5419091, -46.6320937 -23.5419639, -46.6322158 -23.5419849)",0.00012781095344120556,Rua Comendador Afonso Kherlakian,,,,,,
248110882,133485710,0,424572768,True,2,residential,40,False,110.83,"LINESTRING (-46.6321146 -23.540582, -46.6321091 -23.5404413, -46.6320804 -23.5396997, -46.6320763 -23.5395859)",0.03362545851956169,Rua Vinte e Cinco de Março,,,,,,
248110882,248110871,0,424586823,True,2,residential,40,False,144.421,"LINESTRING (-46.6321146 -23.540582, -46.6319899 -23.5405611, -46.6308295 -23.5403643, -46.6307213 -23.5403469)",0.030682536960904037,Rua Carlos de Sousa Nazaré,,,,,,
248110882,248110883,0,"[424586850, 424586854]",True,,residential,40,False,156.52,"LINESTRING (-46.6321146 -23.540582, -46.6321164 -23.540697, -46.6321331 -23.5411834, -46.6321411 -23.5414433, -46.6322038 -23.5419169, -46.6322158 -23.5419849)",0.007614408448945058,Rua Vinte e Cinco de Março,,,,,,
248110883,248111144,0,424586851,True,,residential,40,False,82.616,"LINESTRING (-46.6322158 -23.5419849, -46.6323482 -23.5427179)",0.007746221003026518,Rua Vinte e Cinco de Março,,,,,,
248110885,248111143,0,424586851,True,,residential,40,False,21.582,"LINESTRING (-46.632482 -23.5434447, -46.6325178 -23.543636)",0.005376180602057949,Rua Vinte e Cinco de Março,,,,,,
248110885,248111063,0,"[23013192, 424586856]",True,,residential,,False,43.125,"LINESTRING (-46.632482 -23.5434447, -46.6321582 -23.5434963, -46.6320653 -23.5435116)",0.0026732754923188993,Rua Niazi Chohfi,,,,,,
248111063,248110873,0,424586831,True,,residential,,False,83.237,"LINESTRING (-46.6320653 -23.5435116, -46.6321869 -23.5441683, -46.6322 -23.5442499)",0.0038402019698696244,Rua Comendador Abdo Schahin,,,,,,
248111143,4239881193,0,424586851,True,,residential,40,False,71.527,"LINESTRING (-46.6325178 -23.543636, -46.6325675 -23.5439672, -46.6325945 -23.5441406, -46.6326182 -23.5442726)",0.010457499624756308,Rua Vinte e Cinco de Março,,,,,,
248111144,248110885,0,424586851,True,,residential,40,False,81.96000000000001,"LINESTRING (-46.6323482 -23.5427179, -46.6323589 -23.5427757, -46.632482 -23.5434447)",0.0080454544937366,Rua Vinte e Cinco de Março,,,,,,
248111159,248111144,0,23013197,True,,residential,,False,43.021,"LINESTRING (-46.6319329 -23.5427867, -46.6323482 -23.5427179)",0.00029523189006982526,Rua Lucrécia Leme,,,,,,
248111159,248111063,0,128521820,True,,residential,,False,81.729,"LINESTRING (-46.6319329 -23.5427867, -46.6319586 -23.5429163, -46.6320653 -23.5435116)",0.0011629248769104712,Rua Comendador Abdo Schahin,,,,,,
248111223,599043086,0,"[424586865, 424586860]",True,3,tertiary,50,False,98.27199999999999,"LINESTRING (-46.6301058 -23.5418726, -46.6301785 -23.54205, -46.6302715 -23.5422802, -46.6303386 -23.542455, -46.6303487 -23.542479, -46.6303924 -23.542583, -46.6304446 -23.5426999)",0.016549755909911326,Rua da Cantareira,,,,,,
248111409,60685903,0,934039505,True,3,primary,50,False,44.979,"LINESTRING (-46.6328941 -23.5393956, -46.6333347 -23.5393741)",0.016483471113291043,Avenida Senador Queirós,,,,,,
248111409,60685908,0,"[230616490, 230616491, 936517228, 424586843, 424586844]",True,2,residential,40,False,436.1700000000001,"LINESTRING (-46.6328941 -23.5393956, -46.6328895 -23.539464, -46.632818 -23.5406192, -46.6328127 -23.5407391, -46.6328125 -23.5407475, -46.6328062 -23.5408972, -46.6327926 -23.5411625, -46.6327968 -23.5412767, -46.6328175 -23.5414014, -46.6329632 -23.5418994, -46.6330279 -23.5421572, -46.633051 -23.5422519, -46.6330826 -23.5423976, -46.6331934 -23.5428905, -46.6332293 -23.5429931, -46.6332677 -23.5430793, -46.6333572 -23.5432428)",0.04021678678326169,Rua Florêncio de Abreu,yes,,,,,
279225578,4511105625,0,454562735,True,3,primary,50,False,43.692,"LINESTRING (-46.6278789 -23.5511565, -46.6278356 -23.5512429, -46.627686 -23.5515073)",0.08143208795429431,Rua Dom Pedro II,,,,,,
279225582,279225578,0,1024004892,True,3,tertiary,50,False,68.72200000000001,"LINESTRING (-46.6282572 -23.5506522, -46.6279613 -23.5511006, -46.6278789 -23.5511565)",0.006647238496385073,Rua Dom Pedro II,,,,,,
285488804,60685465,0,48651839,True,2,secondary,,False,61.690000000000005,"LINESTRING (-46.6387043 -23.5491274, -46.6387264 -23.5489563, -46.6387238 -23.54886, -46.6387063 -23.548758, -46.6386882 -23.5486959, -46.6386587 -23.548632, -46.6386352 -23.5485877)",0.04121205012497026,Praça da Bandeira,,,,,,
298937175,60685813,0,255838492,True,3,secondary,50,False,79.962,"LINESTRING (-46.6477367 -23.5454068, -46.6477333 -23.5453051, -46.6477155 -23.5447505, -46.6477135 -23.544688)",0.02198693628385171,Rua Amaral Gurgel,,,,,,
298937175,60685809,0,409861328,True,2,tertiary,40,False,112.94900000000001,"LINESTRING (-46.6477367 -23.5454068, -46.6476565 -23.5454093, -46.647015 -23.545429, -46.6467215 -23.545438, -46.6466293 -23.5454408)",0.010159250087721509,Rua Major Sertório,,,,,,
299350911,457026853,0,91863362,False,4,tertiary,,False,94.62299999999999,"LINESTRING (-46.6365974 -23.5386612, -46.6366415 -23.5385763, -46.6368936 -23.5380886, -46.6369489 -23.5379816, -46.6369951 -23.5378923)",0.018361532463263195,Rua General Couto de Magalhães,,,,,,
299350911,627949654,0,421294158,True,3,tertiary,,False,95.339,"LINESTRING (-46.6365974 -23.5386612, -46.6366932 -23.5387044, -46.6367181 -23.5387157, -46.6367936 -23.5387551, -46.6372773 -23.5390559, -46.6373843 -23.5391225)",0.024297409717881652,Rua dos Timbiras,,,,,,
304012714,304023022,0,333520064,True,3,trunk,50,False,16.085,"LINESTRING (-46.6284027 -23.541159, -46.6284605 -23.5412936)",0.046168986721347866,Avenida do Estado,,BR-050,,,,
304012714,1938339357,0,"[934039507, 333520063]",True,4,primary,50,False,143.265,"LINESTRING (-46.6284027 -23.541159, -46.6284963 -23.5410805, -46.6286607 -23.5409428, -46.6288704 -23.5407671, -46.6289689 -23.5406822, -46.629241 -23.540456, -46.629324 -23.540387, -46.6294425 -23.5402923)",0.03251441001528917,Avenida Mercúrio,,,,,,
304023022,133485708,0,"[424572736, 333520061]",True,4,primary,50,False,141.556,"LINESTRING (-46.6284605 -23.5412936, -46.6285896 -23.5411912, -46.6290864 -23.5407975, -46.6293866 -23.5405596, -46.6294225 -23.5405284, -46.6295059 -23.5404559)",0.04797913514786221,Avenida Mercúrio,,,,,,
304023022,1938339522,0,428728758,True,3,trunk,50,False,20.811,"LINESTRING (-46.6284605 -23.5412936, -46.6284938 -23.5413666, -46.6285362 -23.5414674)",0.03207754194844031,Avenida do Estado,,BR-050,,,,
304023095,5839259645,0,51835034,True,,residential,,False,23.293,"LINESTRING (-46.6276364 -23.541806, -46.6276518 -23.541597)",0.0032009470454848607,Rua Carlos Garcia,,,,,,
304023095,5839259646,0,866633013,True,4,primary,50,False,14.695,"LINESTRING (-46.6276364 -23.541806, -46.6277402 -23.5417143)",0.0032010740804258213,Avenida Mercúrio,,,,,,
304024099,445042759,0,702319652,True,2,secondary,,False,66.647,"LINESTRING (-46.6268831 -23.5411094, -46.6269061 -23.5405104)",0.005479833708375118,Rua Santa Rosa,,,,,,
304024099,304024158,0,27683324,True,,residential,40,False,223.68699999999998,"LINESTRING (-46.6268831 -23.5411094, -46.6254991 -23.5407124, -46.6247908 -23.5405033)",0.0029924350692658013,Rua Professor Eurípedes Simoes de Paula,,,,,,
304024158,4307635020,0,27683324,True,,residential,40,False,258.984,"LINESTRING (-46.6247908 -23.5405033, -46.6224253 -23.5396538)",0.0003932430114903103,Rua Professor Eurípedes Simoes de Paula,,,,,,
304024158,445042769,0,37916343,True,,residential,,False,74.336,"LINESTRING (-46.6247908 -23.5405033, -46.624539 -23.5411307)",0.02037607189873798,Rua da Alfândega,,,,,,
304025569,10724416487,0,237745078,True,3,trunk,50,False,111.302,"LINESTRING (-46.6280021 -23.5412833, -46.627587 -23.5403575)",0.024872353068211405,Avenida do Estado,,BR-050,,,,
304055048,665142225,0,488773615,False,,residential,40,True,162.58300000000003,"LINESTRING (-46.6320145 -23.5380011, -46.6320647 -23.5392837, -46.6320717 -23.5394623)",0.001753864508766469,Rua Vinte e Cinco de Março,,,,,,
304055048,445042997,0,532967532,True,2,tertiary,50,False,144.666,"LINESTRING (-46.6320145 -23.5380011, -46.6307679 -23.5383314, -46.6306512 -23.5383623)",0.05833276897776632,Rua Paula Sousa,,,,,,
334381427,1420074013,0,128508563,False,3,secondary,50,True,37.853,"LINESTRING (-46.6226024 -23.5535122, -46.6222318 -23.553534)",0.00033313325330132056,Rua da Mooca,,,,,,
334381427,445043163,0,128508559,True,,residential,,False,72.92699999999999,"LINESTRING (-46.6226024 -23.5535122, -46.6226111 -23.5534297, -46.6226104 -23.5533529, -46.6225983 -23.5532649, -46.6225136 -23.5528649)",0.00014754790805210976,Rua Carneiro Leão,,,,,,
334381427,445042927,0,1085242362,True,3,secondary,50,False,115.17699999999999,"LINESTRING (-46.6226024 -23.5535122, -46.6235769 -23.5534376, -46.6237287 -23.5534295)",0.018257411430180538,Rua da Mooca,,,,,,
395763856,4339336566,0,621526225,True,,residential,40,False,6.334,"LINESTRING (-46.6401804 -23.555406, -46.6402424 -23.5554021)",0.020572330505612572,Rua Jaceguaí,,,,,,
395763856,455606529,0,"[779618543, 456287379, 780219127]",True,2,tertiary,50,False,57.067,"LINESTRING (-46.6401804 -23.555406, -46.6401599 -23.5555153, -46.6401447 -23.5555965, -46.6401292 -23.5556814, -46.6400938 -23.5558745, -46.6400869 -23.555912)",0.0021848354060238816,Rua Santo Amaro,yes,,,,,
395763863,598670833,0,"[72916473, 425934934]",True,,residential,50,False,115.23599999999999,"LINESTRING (-46.6420011 -23.5552668, -46.6422006 -23.5552437, -46.6422764 -23.5552191, -46.6423667 -23.5551707, -46.6425319 -23.5550263, -46.6427331 -23.5548226, -46.6428795 -23.5546765)",0.011189556448418734,Rua Jaceguaí,,,,,,
395763863,455606507,0,369632800,True,2,tertiary,40,False,44.556000000000004,"LINESTRING (-46.6420011 -23.5552668, -46.6419905 -23.5553168, -46.6419543 -23.5554065, -46.6418955 -23.5555343, -46.6418675 -23.5556037, -46.6418575 -23.5556441)",0.017238196660615625,Rua Abolição,,,,,,
395763876,395763882,0,46892969,True,,residential,,False,89.262,"LINESTRING (-46.6432759 -23.5526918, -46.6432869 -23.5525869, -46.6433593 -23.5518927)",0.00735335764527441,Rua Major Diogo,,,,,,
395763876,455606573,0,425934948,True,,residential,,False,110.673,"LINESTRING (-46.6432759 -23.5526918, -46.6431562 -23.5526803, -46.6429618 -23.5526617, -46.6427577 -23.5526447, -46.6423196 -23.5526081, -46.6421949 -23.552599)",0.0029659551651348382,Rua São Domingos,,,,,,
395763882,395763887,0,46892969,True,,residential,,False,88.91199999999999,"LINESTRING (-46.6433593 -23.5518927, -46.6434384 -23.5511593, -46.6434406 -23.5510967)",0.0051263368604555085,Rua Major Diogo,,,,,,
395763882,455607280,0,425934931,True,,residential,,False,170.01999999999998,"LINESTRING (-46.6433593 -23.5518927, -46.6448571 -23.5522524, -46.6449725 -23.5522813)",0.0022310223854591607,Rua Doutor Ricardo Batista,,,,,,
395763887,60686020,0,"[48661203, 134363381, 867254102, 867254103, 48661211]",False,,residential,,False,284.76099999999997,"LINESTRING (-46.6434406 -23.5510967, -46.6434046 -23.5509371, -46.6432827 -23.5505061, -46.6432428 -23.5503749, -46.6431124 -23.5499105, -46.6431093 -23.5499001, -46.6429802 -23.54944, -46.6429403 -23.5492849, -46.6427395 -23.5486181)",0.0006807294346309952,"['Viaduto Major Quedinho', 'Rua Major Quedinho']",yes,,,,,
395763887,455606606,0,810899020,False,2,tertiary,,False,107.324,"LINESTRING (-46.6434406 -23.5510967, -46.642904 -23.5508775, -46.6424789 -23.5507038)",0.008492814562092263,Rua Santo Antônio,,,,,,
395763887,455606656,0,"[933600356, 933600357]",False,"['3', '2']",tertiary,,True,174.33100000000002,"LINESTRING (-46.6434406 -23.5510967, -46.6441564 -23.5513892, -46.6442306 -23.5514195, -46.6450027 -23.551735)",0.028139957371701545,Rua Santo Antônio,,,,,,
395763898,7292638267,0,929414408,True,2,tertiary,,False,11.063,"LINESTRING (-46.6469304 -23.5530709, -46.6469859 -23.5531564)",0.03290936618787906,Rua Santo Antônio,,,,,,
395763898,8651967553,0,577909639,False,4,tertiary,,False,33.062,"LINESTRING (-46.6469304 -23.5530709, -46.6468839 -23.5529993, -46.6468142 -23.5529172, -46.6467724 -23.5528765, -46.6467284 -23.5528405)",0.0009645569868158904,Rua Santo Antônio,,,,,,
395763901,457564838,0,425929193,True,2,tertiary,,False,73.92599999999999,"LINESTRING (-46.6480054 -23.5551595, -46.6480743 -23.5551262, -46.6486445 -23.5548452)",0.029580647599146172,Rua Samuel das Neves,,,,,,
395763901,457566695,0,425929198,True,2,tertiary,,False,52.587,"LINESTRING (-46.6480054 -23.5551595, -46.6480035 -23.5552239, -46.6479923 -23.5555456, -46.6479897 -23.5556322)",0.0029632552876850413,Rua Santo Antônio,,,,,,
395763917,4251734560,0,936114482,True,2,tertiary,,False,21.115,"LINESTRING (-46.6404001 -23.5494821, -46.640321 -23.5496576)",0.0016662804760043655,Praça da Bandeira,,,,,,
395763917,455606720,0,38508508,True,1,tertiary_link,,False,29.936,"LINESTRING (-46.6404001 -23.5494821, -46.6404144 -23.5495593, -46.6404236 -23.5496066, -46.6404364 -23.549649, -46.6404501 -23.5496767, -46.6404913 -23.5497338)",0.002431295428594347,Rua Santo Antônio,,,,,,
395763930,4034133824,0,48802847,True,1,tertiary,,False,24.686,"LINESTRING (-46.6385731 -23.5502283, -46.6385242 -23.5502418, -46.6384729 -23.5502603, -46.6384377 -23.5502748, -46.6384088 -23.5502926, -46.6383808 -23.5503124, -46.638361 -23.5503295)",0.0014262223481911328,Praça da Bandeira,,,,,,
395763930,4251727358,0,454670894,False,1,tertiary,,True,16.965,"LINESTRING (-46.6385731 -23.5502283, -46.6386464 -23.5502328, -46.638739 -23.5502404)",0.0017728106851206094,Praça da Bandeira,,,,,,
395763938,4034133824,0,"[48802842, 425838710]",False,,residential,,False,88.152,"LINESTRING (-46.6381407 -23.5510846, -46.6383157 -23.5505605, -46.6383515 -23.5504688, -46.6383782 -23.5503998, -46.6383792 -23.5503647, -46.638361 -23.5503295)",0.0006171802054154992,Rua Asdrúbal Nascimento,,,,,,
395763941,455606272,0,470252933,True,1,tertiary,,False,18.052,"LINESTRING (-46.6402991 -23.5513314, -46.6404349 -23.5514356)",0.006599855406425403,Rua Santo Amaro,,,,,,
395763941,455606212,0,470252931,True,3,secondary,50,False,66.773,"LINESTRING (-46.6402991 -23.5513314, -46.6401693 -23.5513899, -46.6400722 -23.5514336, -46.6397111 -23.5515961)",0.0312012232249313,Rua Maria Paula,,,,,,
395763951,395763856,0,936379730,True,3,tertiary,,False,44.566,"LINESTRING (-46.6402628 -23.5550124, -46.6402508 -23.5550699, -46.6402068 -23.55528, -46.6401804 -23.555406)",0.004538650270651878,Rua Santo Amaro,,,,,,
396034426,1938339290,0,237169411,True,3,secondary,40,False,224.589,"LINESTRING (-46.626397 -23.5583538, -46.6263018 -23.5583594, -46.6262273 -23.5583772, -46.6247829 -23.5590367, -46.6244093 -23.5592073)",0.002788383078098939,Rua Otto de Alencar,,,,,,
396034427,871721095,0,128515110,False,3,secondary,,False,79.327,"LINESTRING (-46.6266079 -23.5568419, -46.6265955 -23.5569337, -46.6265322 -23.5574028, -46.6265123 -23.5575499)",0.007834696841699644,Praça Nina Rodrigues,,,,,,
396034427,445043573,0,128515118,True,3,secondary,,False,210.089,"LINESTRING (-46.6266079 -23.5568419, -46.6265128 -23.5568307, -46.6257982 -23.5567467, -46.6254579 -23.5567067, -46.6245635 -23.5566016)",0.005561814656629023,Rua Leopoldo Miguez,,,,,,
396034427,396034430,0,1024362616,False,3,secondary,,False,71.253,"LINESTRING (-46.6266079 -23.5568419, -46.6266259 -23.5567411, -46.6266987 -23.5562066)",0.010281032072231234,Avenida Prefeito Passos,,,,,,
396034430,2389087286,0,435973649,False,3,secondary,,False,189.105,"LINESTRING (-46.6266987 -23.5562066, -46.626899 -23.5546625, -46.6268953 -23.5545951, -46.6268528 -23.5545273)",0.02373347163946672,Avenida Prefeito Passos,,,,,,
396034430,396034427,0,1024362616,False,3,secondary,,True,71.253,"LINESTRING (-46.6266987 -23.5562066, -46.6266259 -23.5567411, -46.6266079 -23.5568419)",0.008511786725272122,Avenida Prefeito Passos,,,,,,
396034439,4307578022,0,37916485,True,,secondary,,False,11.781,"LINESTRING (-46.6238305 -23.553692, -46.6238411 -23.5537975)",0.017786116180009352,Rua Wandenkolk,,,,,,
396034442,396034448,0,34436962,True,,secondary,30,False,141.794,"LINESTRING (-46.6238996 -23.5541177, -46.6225114 -23.5541997)",0.0017794260561367402,Rua do Lirismo,,,,,,
396034442,396034445,0,944404759,False,,residential,,False,82.652,"LINESTRING (-46.6238996 -23.5541177, -46.6240972 -23.5548386)",0.0011821728691476594,Rua Wandenkolk,,,,,,
396034445,396034442,0,944404759,False,,residential,,True,82.652,"LINESTRING (-46.6240972 -23.5548386, -46.6238996 -23.5541177)",0.0007904796839370668,Rua Wandenkolk,,,,,,
