osmid,y,x,highway,street_count,dc,cc,nbc,com,ref,geometry
165461352,-23.5560299,-46.6555509,traffic_signals,4,0.0011232799775344005,0.027769322560871362,0.0057124528165229385,0.00877431775878133,,POINT (-46.6555509 -23.5560299)
165461760,-23.5582878,-46.6554135,,3,0.0011232799775344005,0.026767333317318034,0.0036134491274069282,0.006363453046676397,,POINT (-46.6554135 -23.5582878)
165461761,-23.5571077,-46.6555046,traffic_signals,3,0.0008424599831508004,0.027003755578548512,0.005712768344606514,0.006556794419917826,,POINT (-46.6555046 -23.5571077)
165462605,-23.5611386,-46.655525,,3,0.0008424599831508004,0.02686433019092775,0.009114259453481892,0.008010176736311098,,POINT (-46.655525 -23.5611386)
165462949,-23.5607821,-46.6555476,,3,0.0008424599831508004,0.029702928989482066,0.011289864103543275,0.006840180854729186,,POINT (-46.6555476 -23.5607821)
165462950,-23.5609297,-46.655594,,4,0.0011232799775344005,0.029289010569496083,0.008812794303528042,0.009381555937909406,,POINT (-46.655594 -23.5609297)
165462952,-23.5609932,-46.6557151,,3,0.0008424599831508004,0.029057907910609842,0.0026854400887898733,0.00751879437902172,,POINT (-46.6557151 -23.5609932)
165463204,-23.5613264,-46.6564581,,3,0.0008424599831508004,0.02854408321279783,0.0043179615613873215,0.008363745162371466,,POINT (-46.6564581 -23.5613264)
165467259,-23.5578742,-46.6579027,,3,0.0011232799775344005,0.027159151479069166,0.002117158836692549,0.0087999779164779,,POINT (-46.6579027 -23.5578742)
165467520,-23.5569376,-46.6589689,,4,0.0016849199663016008,0.027157200702027574,0.004950806553081456,0.012465188214962314,,POINT (-46.6589689 -23.5569376)
