osmid,y,x,street_count,dc,cc,nbc,com,highway,ref,geometry
587993,-23.55821,-46.6382561,3,0.0017241379310344827,0.03345272882482824,0.03709392671885053,0.010394078703500682,,,POINT (-46.6382561 -23.55821)
597282,-23.5510876,-46.6261325,3,0.0017241379310344827,0.030259980361329267,0.03334382405595223,0.012624931050337603,,,POINT (-46.6261325 -23.5510876)
597283,-23.5533268,-46.6252641,4,0.0022988505747126436,0.03328305207360006,0.0394610850316933,0.017358635802614115,traffic_signals,,POINT (-46.6252641 -23.5533268)
20944551,-23.538894,-46.6513228,3,0.0022988505747126436,0.03201554751812513,0.0012487909773309627,0.012661088423451827,,,POINT (-46.6513228 -23.538894)
20944552,-23.5403107,-46.6517752,4,0.0022988505747126436,0.03308844871224991,0.0005662852874885157,0.01138147379785528,,,POINT (-46.6517752 -23.5403107)
25871539,-23.5560493,-46.6222841,3,0.0017241379310344827,0.03258465782083357,0.02023446530150611,0.012377294046752575,,,POINT (-46.6222841 -23.5560493)
25871670,-23.5523785,-46.6257511,3,0.0011494252873563218,0.0,0.0,0.008893242530919512,,,POINT (-46.6257511 -23.5523785)
25871831,-23.5519102,-46.6257308,4,0.0022988505747126436,0.03120859717447751,0.03351268018493209,0.015707199918981292,traffic_signals,,POINT (-46.6257308 -23.5519102)
25871833,-23.5522727,-46.6256216,3,0.0017241379310344827,0.0322063091403709,0.03933113456975459,0.014481968233493785,,,POINT (-46.6256216 -23.5522727)
25872025,-23.5501074,-46.6266488,3,0.0017241379310344827,0.029373980448638634,0.022315261162779786,0.011505359989824998,,,POINT (-46.6266488 -23.5501074)
25872075,-23.5481997,-46.6286296,3,0.0017241379310344827,0.042836215436440894,0.07919779942570557,0.01044619372585275,,,POINT (-46.6286296 -23.5481997)
25872212,-23.5461204,-46.6301486,3,0.0017241379310344827,0.04476941159885427,0.07920242620949595,0.012147908883725227,,,POINT (-46.6301486 -23.5461204)
25872232,-23.5444987,-46.6297656,3,0.0017241379310344827,0.04317729954214864,0.04961223389989719,0.01314428020753722,,,POINT (-46.6297656 -23.5444987)
25872236,-23.5448763,-46.6305184,3,0.0017241379310344827,0.03845442858322293,0.035138748940854156,0.014536835240330243,,,POINT (-46.6305184 -23.5448763)
25872254,-23.5428224,-46.6291191,3,0.0017241379310344827,0.04588021235457849,0.04850775810184205,0.014482610800109517,,,POINT (-46.6291191 -23.5428224)
25872264,-23.5436253,-46.6297566,4,0.0022988505747126436,0.042942018881575714,0.009622971672617543,0.02000355209489409,traffic_signals,,POINT (-46.6297566 -23.5436253)
25872274,-23.5394006,-46.6271577,4,0.0022988505747126436,0.043603758545796914,0.06807979746793304,0.024133620264181376,traffic_signals,,POINT (-46.6271577 -23.5394006)
25872723,-23.5332714,-46.6254827,3,0.0017241379310344827,0.03699991148373684,0.015633424940912168,0.014203469196100776,,,POINT (-46.6254827 -23.5332714)
25872726,-23.5330563,-46.6255492,3,0.0017241379310344827,0.038439527842752584,0.01563805172470256,0.016370365502155797,,,POINT (-46.6255492 -23.5330563)
25872749,-23.5320811,-46.6259967,4,0.0022988505747126436,0.037266456710433375,0.019483161825097822,0.020783814323638277,traffic_signals,,POINT (-46.6259967 -23.5320811)
25872763,-23.5316319,-46.6257805,4,0.0022988505747126436,0.03563634946045773,0.015366458085503411,0.019098947915342366,crossing,,POINT (-46.6257805 -23.5316319)
25872766,-23.5326836,-46.6252162,3,0.0017241379310344827,0.036830220479094136,0.013140862421780636,0.014313402382441935,,,POINT (-46.6252162 -23.5326836)
25928248,-23.530254,-46.6317405,3,0.0011494252873563218,0.041457807750283245,0.0,0.007055022069527256,,,POINT (-46.6317405 -23.530254)
