osmid,y,x,highway,street_count,dc,cc,nbc,com,ref,geometry
25872254,-23.5428224,-46.6291191,,3,0.000794912559618442,0.03927970632762897,0.0609107440204272,0.00668016707695535,,POINT (-46.6291191 -23.5428224)
25872264,-23.5436253,-46.6297566,traffic_signals,4,0.0010598834128245894,0.03700992619133595,0.0037369761086952506,0.009227135187287978,,POINT (-46.6297566 -23.5436253)
25872274,-23.5394006,-46.6271577,traffic_signals,4,0.0010598834128245894,0.037923694361715304,0.044251321199919924,0.01113023741914431,,POINT (-46.6271577 -23.5394006)
25872723,-23.5332714,-46.6254827,,3,0.000794912559618442,0.03384223160520032,0.016026779021964133,0.006551604928594352,,POINT (-46.6254827 -23.5332714)
25872726,-23.5330563,-46.6255492,,3,0.000794912559618442,0.03504848355366373,0.016027551531740247,0.0075576820374281765,,POINT (-46.6255492 -23.5330563)
25872749,-23.5320811,-46.6259967,traffic_signals,4,0.0010598834128245894,0.03446563185195261,0.03145263724093593,0.009623533808876495,,POINT (-46.6259967 -23.5320811)
25872763,-23.5316319,-46.6257805,crossing,4,0.0010598834128245894,0.033081953361457014,0.028947714439332473,0.008949585476780162,,POINT (-46.6257805 -23.5316319)
25872766,-23.5326836,-46.6252162,,3,0.000794912559618442,0.03372800258002165,0.012115637555070042,0.006631772898072118,,POINT (-46.6252162 -23.5326836)
25875892,-23.5287456,-46.6312713,,3,0.000794912559618442,0.03408835461928299,0.0005515057660102793,0.0066897556115043215,,POINT (-46.6312713 -23.5287456)
25875912,-23.52485,-46.6297992,,3,0.000794912559618442,0.03181621509811946,0.01607396250844743,0.007604623303830601,,POINT (-46.6297992 -23.52485)
25875921,-23.5217505,-46.6343656,motorway_junction,3,0.0005299417064122947,0.02876829250458436,0.0062452184054543275,0.003680003604006377,,POINT (-46.6343656 -23.5217505)
25875933,-23.5216281,-46.6364197,,3,0.000794912559618442,0.027747986193620136,0.008203241303958003,0.006396029103342921,,POINT (-46.6364197 -23.5216281)
25875949,-23.5210108,-46.6371232,motorway_junction,3,0.000794912559618442,0.02717964420340386,0.002849253818945122,0.005583891211479341,,POINT (-46.6371232 -23.5210108)
25875960,-23.5216195,-46.636985,,3,0.0010598834128245894,0.02732995353589843,0.009206525670169677,0.005697487188195203,,POINT (-46.636985 -23.5216195)
25876402,-23.5208216,-46.6303373,,3,0.000794912559618442,0.02435182425521792,0.0023673228129036422,0.004918478438195791,,POINT (-46.6303373 -23.5208216)
25876404,-23.5200054,-46.6301737,,3,0.0005299417064122947,0.030765242021055836,0.0,0.0036576462829275075,,POINT (-46.6301737 -23.5200054)
25876428,-23.5201771,-46.629157,,3,0.000794912559618442,0.029218002893732796,0.005780660445075099,0.0051585485352813355,,POINT (-46.629157 -23.5201771)
25876617,-23.5200141,-46.6302842,,3,0.0005299417064122947,0.0,0.0,0.003380680751628766,,POINT (-46.6302842 -23.5200141)
25908565,-23.523301,-46.6307945,,3,0.000794912559618442,0.023764097860484095,0.0023665503031275307,0.006713981332645969,,POINT (-46.6307945 -23.523301)
25908745,-23.5236755,-46.6309494,,3,0.000794912559618442,0.023204072230685064,0.0002472486398524346,0.006723546993083609,,POINT (-46.6309494 -23.5236755)
25927014,-23.5254031,-46.6312275,,3,0.0010598834128245894,0.029426968004272667,0.0023234123594767335,0.005414102815548178,,POINT (-46.6312275 -23.5254031)
25927015,-23.5266085,-46.6313508,,3,0.000794912559618442,0.029438161855612956,0.01836558970306009,0.005733114246726433,,POINT (-46.6313508 -23.5266085)
25927018,-23.5264105,-46.6310338,,3,0.000794912559618442,0.03369144969554933,0.0319741484464198,0.007407219706467286,,POINT (-46.6310338 -23.5264105)
25927315,-23.5275121,-46.6314845,,3,0.000794912559618442,0.027776593020322073,0.013444917897396914,0.005205841682465071,,POINT (-46.6314845 -23.5275121)
25927318,-23.5279337,-46.6312772,,3,0.000794912559618442,0.03488444484522389,0.03197492095619592,0.007681698297891514,,POINT (-46.6312772 -23.5279337)
25928248,-23.530254,-46.6317405,,3,0.000794912559618442,0.03662791180762026,0.002236793678847439,0.006367581211339925,,POINT (-46.6317405 -23.530254)
25928388,-23.534495,-46.6330324,,3,0.000794912559618442,0.03605711550168143,0.002332282912935998,0.006486899999073267,,POINT (-46.6330324 -23.534495)
25928438,-23.5352466,-46.6337902,,3,0.000794912559618442,0.033445775452475054,0.003937751187705895,0.005663264106745223,,POINT (-46.6337902 -23.5352466)
25928439,-23.5352713,-46.6331286,,3,0.000794912559618442,0.03742693193492807,0.007102114028008418,0.005581037976017512,,POINT (-46.6331286 -23.5352713)
25928614,-23.5353735,-46.6331395,,3,0.000794912559618442,0.03890576994333146,0.0071028865377845245,0.005884077048599331,,POINT (-46.6331395 -23.5353735)
25928755,-23.5414795,-46.634182,,4,0.0010598834128245894,0.036612426656924,0.10323103412357017,0.008208626123487718,,POINT (-46.634182 -23.5414795)
25928842,-23.5468886,-46.6377089,,3,0.000794912559618442,0.03313982530392342,0.08274333373635297,0.005557049860459455,,POINT (-46.6377089 -23.5468886)
25928939,-23.549578,-46.6385434,,3,0.000794912559618442,0.0283901552973619,0.02909580172775267,0.005526430321706267,,POINT (-46.6385434 -23.549578)
25928961,-23.5481572,-46.6387749,,3,0.000794912559618442,0.03408963256916422,0.06486290487706865,0.005277459752880245,,POINT (-46.6387749 -23.5481572)
25928964,-23.5493388,-46.6387877,,3,0.000794912559618442,0.03295158201728647,0.024984548386877886,0.005490581198606143,,POINT (-46.6387877 -23.5493388)
25929039,-23.5548213,-46.6371573,,3,0.000794912559618442,0.03566781915580249,0.020542382602000385,0.005336697240912774,,POINT (-46.6371573 -23.5548213)
25929410,-23.5579874,-46.6385024,,3,0.000794912559618442,0.03899879405391155,0.043495227490057936,0.005370157936372495,,POINT (-46.6385024 -23.5579874)
25929413,-23.5587907,-46.6388079,,3,0.000794912559618442,0.03751417150109961,0.04349445498028182,0.005571307911061831,,POINT (-46.6388079 -23.5587907)
25929414,-23.5590528,-46.6385968,,3,0.000794912559618442,0.031072832885389173,0.03827532150802772,0.005517227712915935,,POINT (-46.6385968 -23.5590528)
25929616,-23.5659574,-46.6408524,,3,0.000794912559618442,0.03681550579705977,0.002335390690732827,0.005465412654709168,,POINT (-46.6408524 -23.5659574)
25947658,-23.5686478,-46.6399769,traffic_signals,4,0.0013248542660307368,0.030807801989040724,0.010371575112512715,0.0074462300940590425,,POINT (-46.6399769 -23.5686478)
26359231,-23.5691303,-46.607751,,3,0.000794912559618442,0.029027728994773586,0.0023375443543510767,0.0061711670344134365,,POINT (-46.607751 -23.5691303)
26359247,-23.5681322,-46.609198,,3,0.000794912559618442,0.03181343228198927,0.01111874146629602,0.005861386726608817,,POINT (-46.609198 -23.5681322)
28149752,-23.5560407,-46.6632248,,3,0.0005299417064122947,0.0,0.0,0.003670410340519998,,POINT (-46.6632248 -23.5560407)
28149758,-23.55595,-46.6634004,,3,0.00026497085320614734,0.0248472709923913,0.0,0.0011432613020588007,,POINT (-46.6634004 -23.55595)
28149783,-23.5540326,-46.6607945,traffic_signals,4,0.0010598834128245894,0.025693407407477286,0.002311122735276779,0.010307921197357331,,POINT (-46.6607945 -23.5540326)
60609643,-23.5564254,-46.661892,traffic_signals,4,0.0010598834128245894,0.024604186714776433,0.002656162386491116,0.008772063479553994,,POINT (-46.661892 -23.5564254)
60609673,-23.5590237,-46.6592911,,3,0.000794912559618442,0.02569740095683341,0.003589244202634063,0.009714084958158193,,POINT (-46.6592911 -23.5590237)
60609692,-23.5620582,-46.6558638,traffic_signals,4,0.0010598834128245894,0.027527275746650075,0.01034962457169697,0.012787769742140692,,POINT (-46.6558638 -23.5620582)
60609697,-23.5619455,-46.6557503,traffic_signals,4,0.0010598834128245894,0.027518945066179284,0.011107799907573266,0.010113136194563445,,POINT (-46.6557503 -23.5619455)
60609753,-23.5637843,-46.6576459,traffic_signals,4,0.0010598834128245894,0.028435432881975364,0.007471560188731214,0.011993185328426753,,POINT (-46.6576459 -23.5637843)
60609766,-23.5629117,-46.6567507,traffic_signals,4,0.0010598834128245894,0.02792673330798672,0.006267825192821527,0.01230655965292182,,POINT (-46.6567507 -23.5629117)
60609796,-23.5626748,-46.6589131,traffic_signals,4,0.0010598834128245894,0.02792609006212947,0.0022858928792887597,0.01353801688202697,,POINT (-46.6589131 -23.5626748)
60609797,-23.5618125,-46.6580167,traffic_signals,4,0.0010598834128245894,0.02652863476140616,0.0010837029029312447,0.013557467127925198,,POINT (-46.6580167 -23.5618125)
60609811,-23.5721823,-46.6430471,,3,0.00026497085320614734,0.0,0.0,0.0019583192136143363,,POINT (-46.6430471 -23.5721823)
60609819,-23.5716371,-46.6437558,traffic_signals,3,0.000794912559618442,0.00026497085320614734,0.0002597037410962981,0.005546434771259666,,POINT (-46.6437558 -23.5716371)
60609822,-23.5712662,-46.6441975,traffic_signals,4,0.0010598834128245894,0.027520402571252173,0.003719127676614065,0.009574503585917875,,POINT (-46.6441975 -23.5712662)
60609866,-23.5713824,-46.6442878,traffic_signals,4,0.000794912559618442,0.02717294350818876,0.001412427517110703,0.006687796798181714,,POINT (-46.6442878 -23.5713824)
60609963,-23.5702059,-46.6438173,,3,0.000794912559618442,0.0003532944709415298,0.0002754736770110336,0.006357049188874765,,POINT (-46.6438173 -23.5702059)
60609973,-23.5700963,-46.6439398,traffic_signals,4,0.0010598834128245894,0.028311265518564957,0.007877908775895084,0.009352073911197568,,POINT (-46.6439398 -23.5700963)
60624525,-23.5480122,-46.6490136,traffic_signals,4,0.0010598834128245894,0.030920680820117948,0.03065632498192176,0.009586646385611075,,POINT (-46.6490136 -23.5480122)
60624537,-23.5635788,-46.659847,traffic_signals,4,0.0010598834128245894,0.02716198585790542,0.0011245052967701905,0.013163903291288135,,POINT (-46.659847 -23.5635788)
60624540,-23.5643295,-46.6606014,,4,0.0010598834128245894,0.02903004578254264,0.0028741657592956946,0.012249601021657727,,POINT (-46.6606014 -23.5643295)
60624543,-23.5650694,-46.6613662,traffic_signals,4,0.0010598834128245894,0.028201509809978095,0.0015428669601713848,0.010318571247565888,,POINT (-46.6613662 -23.5650694)
60624546,-23.5660106,-46.6623531,,3,0.000794912559618442,0.027428589276644745,3.7872327349900393e-05,0.006588108410860715,,POINT (-46.6623531 -23.5660106)
60624564,-23.5642131,-46.6623404,traffic_signals,4,0.000794912559618442,0.0003532944709415298,0.0005189861132238083,0.006812818129190141,,POINT (-46.6623404 -23.5642131)
60624568,-23.5627206,-46.6607908,,4,0.0010598834128245894,0.027563990741166552,0.0022412990256722074,0.012422888376149539,,POINT (-46.6607908 -23.5627206)
60624570,-23.5634727,-46.6615786,,4,0.0010598834128245894,0.028199542003458707,0.00184881012095735,0.010238627801114635,,POINT (-46.6615786 -23.5634727)
60624571,-23.5609861,-46.658955,traffic_signals,4,0.0010598834128245894,0.02672413394339707,0.002338714574143485,0.013451883284619853,,POINT (-46.658955 -23.5609861)
60624576,-23.5618347,-46.6598769,traffic_signals,4,0.0010598834128245894,0.02716198585790542,0.0034011415886385896,0.013436482576676121,,POINT (-46.6598769 -23.5618347)
60624593,-23.5625279,-46.6629216,,4,0.0005299417064122947,0.027578036126016208,0.0,0.005673240793580814,,POINT (-46.6629216 -23.5625279)
60624596,-23.5599107,-46.6601752,traffic_signals,4,0.0010598834128245894,0.025599374498410196,0.0006240186308674226,0.012436524894700715,,POINT (-46.6601752 -23.5599107)
60624601,-23.5616451,-46.6619984,traffic_signals,4,0.0010598834128245894,0.02601760748377764,0.00039410415242853897,0.009835947058833826,,POINT (-46.6619984 -23.5616451)
60624603,-23.5607897,-46.6610672,traffic_signals,4,0.0010598834128245894,0.02672413394339707,0.0016849006258102886,0.012142463089289375,,POINT (-46.6610672 -23.5607897)
60624605,-23.5598933,-46.6620635,traffic_signals,4,0.001589825119236884,0.026240406933203342,0.0015710015285552738,0.009672355489715696,,POINT (-46.6620635 -23.5598933)
60624607,-23.5607701,-46.6629912,traffic_signals,4,0.000794912559618442,0.025557463452940368,6.543241960517631e-05,0.005548363285024612,,POINT (-46.6629912 -23.5607701)
60624611,-23.5590326,-46.6611701,traffic_signals,4,0.001589825119236884,0.02628345010501145,0.002029418337636618,0.011717311121633704,,POINT (-46.6611701 -23.5590326)
60624635,-23.5574208,-46.6629904,traffic_signals,4,0.0005299417064122947,0.0,0.0,0.005139185565330317,,POINT (-46.6629904 -23.5574208)
60634932,-23.5254833,-46.6255558,traffic_signals,5,0.0013248542660307368,0.03286761301084467,0.021639348492616884,0.012315851592758753,,POINT (-46.6255558 -23.5254833)
60634933,-23.5259257,-46.6255608,,3,0.0010598834128245894,0.03244600030536578,0.010499385213178378,0.005872332092858116,,POINT (-46.6255608 -23.5259257)
60634934,-23.5264274,-46.6255716,,3,0.0010598834128245894,0.03165919440004278,0.004156744898983128,0.005732417447246069,,POINT (-46.6255716 -23.5264274)
60634935,-23.5273444,-46.6256175,,3,0.0010598834128245894,0.03131143492159459,0.004890855797439707,0.006089878592092581,,POINT (-46.6256175 -23.5273444)
60634936,-23.5254873,-46.625306,traffic_signals,4,0.0013248542660307368,0.03376776952143746,0.013969713172163046,0.009913457557611022,,POINT (-46.625306 -23.5254873)
60634939,-23.5255003,-46.623228,traffic_signals,4,0.0018547959724430313,0.032231510759890426,0.017457156894559674,0.007338055453229461,,POINT (-46.623228 -23.5255003)
60634941,-23.5254486,-46.6220505,,3,0.0013248542660307368,0.031547708694573136,0.005676747514573875,0.007610450716709666,,POINT (-46.6220505 -23.5254486)
60641012,-23.5523377,-46.6376599,,3,0.000794912559618442,0.03232920197171834,0.0047433995184016425,0.006488837155853068,,POINT (-46.6376599 -23.5523377)
60641027,-23.5520563,-46.6359282,,3,0.000794912559618442,0.03657119686127788,0.0212696778598254,0.0070957084470821535,,POINT (-46.6359282 -23.5520563)
60641028,-23.5518993,-46.635442,traffic_signals,5,0.0013248542660307368,0.036023190316253485,0.02329628968086501,0.011453680946355477,,POINT (-46.635442 -23.5518993)
60641030,-23.5517667,-46.634943,traffic_signals,4,0.0010598834128245894,0.035485132108292745,0.011526122805117629,0.009632798709068448,,POINT (-46.634943 -23.5517667)
60641031,-23.5519876,-46.6344161,crossing,3,0.0010598834128245894,0.03519907800174303,0.010420427557979041,0.006584932292620612,,POINT (-46.6344161 -23.5519876)
60641034,-23.5520574,-46.6342543,traffic_signals,3,0.000794912559618442,0.03594629223639747,0.013613035195186918,0.006337007057994269,,POINT (-46.6342543 -23.5520574)
60641038,-23.5522027,-46.633903,traffic_signals,3,0.0010598834128245894,0.03503194281094624,0.016374880060553123,0.0057350384538597445,,POINT (-46.633903 -23.5522027)
60641043,-23.5525309,-46.6329267,traffic_signals,4,0.0010598834128245894,0.032976976039530675,0.013747099382376247,0.007627835885515629,,POINT (-46.6329267 -23.5525309)
60641048,-23.5517762,-46.6325558,,3,0.0010598834128245894,0.03379946220467894,0.016793750474842196,0.0061647673701432084,,POINT (-46.6325558 -23.5517762)
60641052,-23.5504696,-46.6319095,,3,0.000794912559618442,0.0326771557217486,0.01611968782733272,0.006269358366673473,,POINT (-46.6319095 -23.5504696)
60641086,-23.5511669,-46.6354804,,3,0.000794912559618442,0.03424948941357371,0.00916555020991891,0.007097811862455766,,POINT (-46.6354804 -23.5511669)
60641088,-23.5514227,-46.6353811,traffic_signals,3,0.000794912559618442,0.035485478304703555,0.00916632271969502,0.007489303090961501,,POINT (-46.6353811 -23.5514227)
60641089,-23.5451434,-46.6336403,traffic_signals,3,0.000794912559618442,0.031490078578694555,0.007846257474891762,0.005106812846678729,,POINT (-46.6336403 -23.5451434)
60641100,-23.5486338,-46.6322968,,3,0.0010598834128245894,0.03481465926041746,0.011276546001355336,0.005409234543693859,,POINT (-46.6322968 -23.5486338)
60641101,-23.549387,-46.6320901,traffic_signals,4,0.0010598834128245894,0.03608788187433266,0.01471650089402783,0.00731334660210779,,POINT (-46.6320901 -23.549387)
60641102,-23.5494719,-46.6328143,,3,0.0010598834128245894,0.03481465926041746,0.0036978327015707783,0.005013185947606503,,POINT (-46.6328143 -23.5494719)
60641149,-23.5546563,-46.6356661,traffic_signals,3,0.000794912559618442,0.033303681053262965,0.0012226866274748626,0.006618239138732477,,POINT (-46.6356661 -23.5546563)
60641181,-23.5554251,-46.6360307,traffic_signals,3,0.000794912559618442,0.034893815367064936,0.0017665179040855928,0.007215843172895129,,POINT (-46.6360307 -23.5554251)
60641188,-23.5593063,-46.6376933,traffic_signals,4,0.0013248542660307368,0.03501406937073656,0.017548205005553628,0.008644717019797287,,POINT (-46.6376933 -23.5593063)
60641197,-23.5582085,-46.6391654,,4,0.0013248542660307368,0.03559068785025113,0.01378357625646897,0.008401984198035839,,POINT (-46.6391654 -23.5582085)
60641199,-23.5593312,-46.6401017,,3,0.000794912559618442,0.03243269185569172,0.001948799562959477,0.007199440862108568,,POINT (-46.6401017 -23.5593312)
60641200,-23.5588189,-46.6408305,,4,0.0010598834128245894,0.033539840346643625,0.004084791984314205,0.009720822187786938,,POINT (-46.6408305 -23.5588189)
60641201,-23.5577021,-46.6398507,,3,0.000794912559618442,0.03434651437909814,0.008066059620316831,0.006920888094948465,,POINT (-46.6398507 -23.5577021)
60641204,-23.5597368,-46.6395684,,3,0.000794912559618442,0.03738115893025955,0.017603769315644644,0.006095911066024399,,POINT (-46.6395684 -23.5597368)
60641211,-23.550842,-46.634488,traffic_signals,3,0.000794912559618442,0.03403667804789417,0.007039299213650951,0.006370923849409893,,POINT (-46.634488 -23.550842)
60641252,-23.5495688,-46.636659,traffic_signals,3,0.000794912559618442,0.0334476208214825,0.007347045671087132,0.005813535227642503,,POINT (-46.636659 -23.5495688)
60641257,-23.5494279,-46.6374572,,3,0.000794912559618442,0.03462508711559697,0.007347818180863243,0.005418525505954789,,POINT (-46.6374572 -23.5494279)
60641282,-23.5501329,-46.6365356,,3,0.000794912559618442,0.03457078590115305,0.009475534427275962,0.006747864417280479,,POINT (-46.6365356 -23.5501329)
60641305,-23.552893,-46.6355562,,3,0.000794912559618442,0.03331252657146625,0.0020867433162125694,0.007189324826881232,,POINT (-46.6355562 -23.552893)
60641326,-23.5554524,-46.6359047,traffic_signals,4,0.0013248542660307368,0.03446563185195261,0.014805802835901988,0.00913102809426503,,POINT (-46.6359047 -23.5554524)
60641336,-23.5567191,-46.6362791,traffic_signals,3,0.000794912559618442,0.03509989313716745,0.010872312035672979,0.007933978772725904,A-230,POINT (-46.6362791 -23.5567191)
60641341,-23.5572532,-46.6364403,traffic_signals,4,0.0010598834128245894,0.033093692235616284,0.0028317331764798276,0.009651269059107116,,POINT (-46.6364403 -23.5572532)
60641359,-23.5529895,-46.6331555,,3,0.000794912559618442,0.03109355200321526,0.005111205786817601,0.006014292494389996,,POINT (-46.6331555 -23.5529895)
60641364,-23.5524714,-46.6332336,,3,0.000794912559618442,0.03382618040168248,0.010802126650309102,0.006047522224659504,,POINT (-46.6332336 -23.5524714)
60641382,-23.5555339,-46.6342403,traffic_signals,4,0.0010598834128245894,0.03355902648206483,0.00929277843050015,0.008739998745822024,,POINT (-46.6342403 -23.5555339)
60641387,-23.555491,-46.6352632,traffic_signals,4,0.001589825119236884,0.03448262271150363,0.008488525416044546,0.008378418398575086,,POINT (-46.6352632 -23.555491)
60641411,-23.5554703,-46.6331061,traffic_signals,4,0.001589825119236884,0.033850105407364356,0.008974192473642955,0.00915685817030645,,POINT (-46.6331061 -23.5554703)
60641414,-23.5534514,-46.6332639,traffic_signals,3,0.001589825119236884,0.03222151720128021,0.0067525170971492465,0.005641858311489807,,POINT (-46.6332639 -23.5534514)
60641427,-23.5571857,-46.6351386,traffic_signals,4,0.0010598834128245894,0.03360739851269648,0.005909925878964186,0.010594108913881881,,POINT (-46.6351386 -23.5571857)
