u,v,key,osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ebc,name,bridge,ref,tunnel,width,access,junction,est_width
165456297,1464777422,0,"[133125288, 133125289]",True,2,trunk_link,50,False,167.98700000000002,"LINESTRING (-46.6479755 -23.5463284, -46.6476783 -23.5471916, -46.6474806 -23.5476403, -46.6473905 -23.5477296)",0.04419673441822878,,,,yes,,,,
165456297,1954972633,0,542137841,True,2,secondary,40,False,94.116,"LINESTRING (-46.6479755 -23.5463284, -46.647965 -23.5467941, -46.6479636 -23.5471747)",0.0012387446902996117,Rua Amaral Gurgel,,,,,,,
165458362,457563244,0,15069427,True,2,residential,50,False,133.378,"LINESTRING (-46.6505617 -23.5485003, -46.6505228 -23.5486006, -46.6501555 -23.5495561, -46.6501265 -23.5496315)",0.0022510855880372277,Rua Marquês de Paranaguá,,,,,,,
165458362,60624525,0,"[880791964, 230628805]",True,4,primary,50,False,166.887,"LINESTRING (-46.6505617 -23.5485003, -46.6501398 -23.548362, -46.6500967 -23.5483479, -46.6493503 -23.5481195, -46.6492296 -23.5480826, -46.6490136 -23.5480122)",0.00580795059199664,Rua da Consolação,,,,,,,
165459109,444959647,0,589515206,True,2,residential,40,False,109.29299999999999,"LINESTRING (-46.6572886 -23.5570908, -46.6572257 -23.5570105, -46.6572218 -23.5570055, -46.6566661 -23.5562905)",0.004255425512140442,Rua Frei Caneca,,,,,,,
165459114,444959738,0,16257589,True,2,residential,40,False,65.569,"LINESTRING (-46.6553519 -23.5548744, -46.6553278 -23.5549453, -46.6554413 -23.5554501)",0.0035429290017507365,Rua Peixoto Gomide,,,,,,,
165459114,444959649,0,589515206,True,2,residential,40,False,55.815,"LINESTRING (-46.6553519 -23.5548744, -46.6552302 -23.5548083, -46.6548807 -23.5546187)",0.001421951680801841,Rua Frei Caneca,,,,,,,
165460240,8731915392,0,72767317,True,3,tertiary,,False,45.635999999999996,"LINESTRING (-46.6562914 -23.5583316, -46.6562776 -23.5581545, -46.6562731 -23.5580768, -46.6562827 -23.557922)",0.0043190984441765865,Rua São Carlos do Pinhal,,,,,,,
165461351,444959641,0,16257487,False,,residential,,False,113.36600000000001,"LINESTRING (-46.6515724 -23.5548924, -46.6517108 -23.554932, -46.6525142 -23.5551621, -46.652634 -23.5551964)",0.0024252095469530287,Rua Herculano de Freitas,,,,,,,
165461351,444959652,0,425923723,True,2,residential,,False,193.845,"LINESTRING (-46.6515724 -23.5548924, -46.6519725 -23.5540437, -46.6519824 -23.5540197, -46.6523246 -23.5532913)",0.00397282316981528,Rua Doutor Penaforte Mendes,,,,,,,
165461352,165461761,0,16257589,True,2,residential,40,False,120.13499999999999,"LINESTRING (-46.6555509 -23.5560299, -46.6555477 -23.5567916, -46.6555236 -23.5570039, -46.6555046 -23.5571077)",0.0061294425406008945,Rua Peixoto Gomide,,,,,,,
165461760,8731915391,0,16257527,False,,residential,,False,82.13300000000001,"LINESTRING (-46.6554135 -23.5582878, -46.6555194 -23.5582213, -46.6560783 -23.5578704)",0.0008031610921526328,Rua Antônio Carlos,,,,,,,
165461760,1735978065,0,"[72767353, 16257589, 72767357]",True,2,residential,40,False,239.49400000000003,"LINESTRING (-46.6554135 -23.5582878, -46.655425 -23.5583351, -46.6554994 -23.5585256, -46.6556912 -23.5590168, -46.6557009 -23.5590417, -46.6559274 -23.5596217, -46.655975 -23.5597437, -46.6560368 -23.5598229, -46.6560858 -23.5598857, -46.6561656 -23.559968, -46.656403 -23.5602088)",0.003720008759982825,Rua Peixoto Gomide,yes,,,,,,
165461761,165461760,0,16257589,True,2,residential,40,False,132.119,"LINESTRING (-46.6555046 -23.5571077, -46.6554907 -23.5572125, -46.655387 -23.5579955, -46.6553892 -23.5581101, -46.6553897 -23.5581332, -46.6554135 -23.5582878)",0.0036702913501467874,Rua Peixoto Gomide,,,,,,,
165461761,444960266,0,425923715,True,2,residential,,False,73.78999999999999,"LINESTRING (-46.6555046 -23.5571077, -46.6554302 -23.5570895, -46.6551639 -23.5570244, -46.6549366 -23.5569661, -46.6548955 -23.5569556, -46.6548063 -23.5569327)",0.0024563600860139255,Rua Barata Ribeiro,,,,,,,
165462605,165462952,0,471622246,True,,residential,,False,25.543999999999997,"LINESTRING (-46.655525 -23.5611386, -46.6555458 -23.5611137, -46.6555784 -23.561077, -46.6556231 -23.5610444, -46.6556668 -23.5610211, -46.6557151 -23.5609932)",6.067734712359575e-05,Praça Geremia Lunardelli,,,,,,,
165462605,4657849095,0,471622251,True,,residential,,False,13.131,"LINESTRING (-46.655525 -23.5611386, -46.6555061 -23.5611069, -46.655491 -23.5610705, -46.6554634 -23.5610357)",0.009237340686830625,Praça Geremia Lunardelli,,,,,,,
165462949,4657849094,0,471622245,True,,residential,,False,32.733000000000004,"LINESTRING (-46.6555476 -23.5607821, -46.6555073 -23.5608369, -46.6554481 -23.5608847, -46.6553766 -23.5609238, -46.6552955 -23.5609524)",0.006819194570770648,Praça Geremia Lunardelli,,,,,,,
165462949,165462950,0,471622247,True,,residential,,False,17.471,"LINESTRING (-46.6555476 -23.5607821, -46.6555504 -23.5608407, -46.655567 -23.5608908, -46.655594 -23.5609297)",0.012534020057837481,Praça Geremia Lunardelli,,,,,,,
165462950,165462952,0,471622249,True,,residential,,False,14.294,"LINESTRING (-46.655594 -23.5609297, -46.6556407 -23.5609613, -46.6556902 -23.5609841, -46.6557151 -23.5609932)",0.005829108138537402,Praça Geremia Lunardelli,,,,,,,
165462950,4657849095,0,471622253,True,,residential,,False,25.398,"LINESTRING (-46.655594 -23.5609297, -46.6556072 -23.5609631, -46.6556068 -23.5609894, -46.6555949 -23.5610104, -46.6555755 -23.5610329, -46.6555484 -23.5610511, -46.6555248 -23.5610573, -46.6554993 -23.561053, -46.6554634 -23.5610357)",0.009619260156275735,Praça Geremia Lunardelli,,,,,,,
165462952,165463204,0,16257561,True,,residential,40,False,91.14600000000002,"LINESTRING (-46.6557151 -23.5609932, -46.6557345 -23.5609894, -46.6559033 -23.5609725, -46.6560089 -23.5609733, -46.6560617 -23.5609889, -46.6561149 -23.5610139, -46.6563827 -23.5612578, -46.6564581 -23.5613264)",0.005886994381220969,Rua Plínio Figueiredo,,,,,,,
165463204,1953466375,0,423987650,True,4,primary,50,False,80.388,"LINESTRING (-46.6564581 -23.5613264, -46.6564669 -23.5613276, -46.6567424 -23.5610635, -46.6570167 -23.5608209)",0.006137454901147121,Avenida Paulista,,,,,,,
171968211,3457861208,0,285514957,True,2,secondary,40,False,108.86800000000001,"LINESTRING (-46.61675 -23.5355464, -46.6167886 -23.5354799, -46.6172513 -23.5346819)",0.003001761669290589,Rua Maria Marcolina,,,,,,,
171968211,461894979,0,285514958,True,3,secondary,50,False,107.13000000000001,"LINESTRING (-46.61675 -23.5355464, -46.6168447 -23.5355391, -46.6176826 -23.5354752, -46.6177972 -23.5354661)",0.017412995995554747,Rua João Teodoro,,,,,,,
171968212,461894949,0,38882841,True,2,secondary,50,False,61.248000000000005,"LINESTRING (-46.6189473 -23.5353765, -46.6189509 -23.5354682, -46.6189639 -23.5359271)",0.001455743716359992,Rua Barão de Ladário,,,,,,,
171968212,461879276,0,237048477,True,3,secondary,50,False,149.399,"LINESTRING (-46.6189473 -23.5353765, -46.6190339 -23.5353697, -46.6197545 -23.5353132, -46.6203305 -23.5352644, -46.6204071 -23.5352584)",0.04389973632196917,Rua João Teodoro,,,,,,,
171968213,461879263,0,"[351495129, 944352142]",False,"['3', '2']",secondary,50,True,134.463,"LINESTRING (-46.6223569 -23.53504, -46.6223358 -23.5349614, -46.6222729 -23.5347529, -46.6222322 -23.5346066, -46.6220335 -23.5339598, -46.6220076 -23.533874)",0.01979803125626852,Avenida Vautier,,,,,,,
171968213,461879447,0,928981786,True,3,secondary,50,False,109.34100000000001,"LINESTRING (-46.6223569 -23.53504, -46.6224488 -23.5350222, -46.6233895 -23.5347749)",0.062725491954683,Rua João Teodoro,,,,,,,
171968213,461879288,0,"[38881817, 942694754]",False,"['3', '2']",secondary,,False,107.652,"LINESTRING (-46.6223569 -23.53504, -46.6223516 -23.5351095, -46.6223296 -23.5354737, -46.6223288 -23.5355214, -46.6223088 -23.5359346, -46.6223048 -23.5360069)",0.001626457108558375,Rua Monsenhor de Andrade,,,,,,,
171968214,1595406109,0,217325661,True,2,tertiary,50,False,82.589,"LINESTRING (-46.6381198 -23.5310416, -46.6381504 -23.5310821, -46.6381852 -23.531117, -46.6386634 -23.5314429, -46.6387534 -23.5314992)",0.01871186377215683,Rua Ribeiro de Lima,,,,,,,
171968214,445160813,0,217325662,True,2,tertiary,50,False,107.219,"LINESTRING (-46.6381198 -23.5310416, -46.6381749 -23.5310259, -46.6381956 -23.5310187, -46.6382041 -23.531012, -46.6382112 -23.5310007, -46.6385176 -23.5301797)",0.00816542772781496,Rua da Graça,,,,,,,
171970567,2746442538,0,976418720,True,3,trunk,50,False,15.812,"LINESTRING (-46.6254279 -23.5341071, -46.6254409 -23.5342488)",0.014568080019360158,Avenida do Estado,,BR-050,,,,,
171970567,6222710507,0,928981785,True,3,secondary,50,False,65.068,"LINESTRING (-46.6254279 -23.5341071, -46.6255763 -23.534068, -46.6260415 -23.533946)",0.02514920085858974,Rua João Teodoro,,,,,,,
171976300,457055121,0,237048493,True,3,secondary,50,False,68.899,"LINESTRING (-46.6273918 -23.5354036, -46.6273335 -23.5354132, -46.6273082 -23.5354173, -46.6267263 -23.5355116)",0.007876503478078858,Rua São Caetano,,,,,,,
171976300,461879227,0,237048496,True,3,tertiary,50,False,144.395,"LINESTRING (-46.6273918 -23.5354036, -46.6274139 -23.5354547, -46.6274342 -23.5355034, -46.6278611 -23.536522, -46.6279003 -23.5366156)",0.015465280459041953,Rua da Cantareira,,,,,,,
171976302,2580258671,0,424572761,True,3,tertiary,50,False,138.536,"LINESTRING (-46.6288305 -23.5388306, -46.6287229 -23.5388574, -46.6283969 -23.5389387, -46.62765 -23.5392158, -46.6275537 -23.5392515)",0.053722344103262744,Rua Paula Sousa,,,,,,,
171976302,171976304,0,"[933969419, 424572772]",True,3,tertiary,50,False,81.51,"LINESTRING (-46.6288305 -23.5388306, -46.6288764 -23.5389391, -46.6290824 -23.5394325, -46.6291169 -23.539515)",0.007819636783830566,Rua da Cantareira,,,,,,,
171976304,4239743337,0,424572757,False,,residential,,True,167.794,"LINESTRING (-46.6291169 -23.539515, -46.6292481 -23.5394825, -46.6305727 -23.5391554, -46.6307062 -23.5391224)",0.006583963489967854,Rua Miguel Carlos,,,,,,,
171976304,3406376394,0,933969419,True,3,tertiary,50,False,55.58,"LINESTRING (-46.6291169 -23.539515, -46.6291537 -23.5395994, -46.6293191 -23.5399792)",0.0025926761430674623,Rua da Cantareira,,,,,,,
171978399,8729315639,0,23013179,True,,residential,,False,21.474999999999998,"LINESTRING (-46.6310981 -23.5441697, -46.6310719 -23.5440938, -46.631051 -23.5440271, -46.6310444 -23.5439834)",0.0007422508120012867,Rua Barão de Duprat,,,,,,,
171978399,2389060470,0,424586828,True,,residential,40,False,25.805,"LINESTRING (-46.6310981 -23.5441697, -46.6310464 -23.5441685, -46.6310246 -23.5441699, -46.6310106 -23.5441717, -46.6309965 -23.5441754, -46.6309834 -23.5441792, -46.630969 -23.5441849, -46.6309557 -23.5441925, -46.630876 -23.5442561)",0.005355076805341265,Rua Cavalheiro Basílio Jafet,,,,,,,
172004065,176020582,0,189938124,False,4,tertiary,,True,39.319,"LINESTRING (-46.6331783 -23.5599919, -46.632819 -23.5601206)",0.002592680370077071,Rua da Glória,,,,,,,
172004065,172004067,0,942644413,True,1,tertiary,40,False,213.44600000000003,"LINESTRING (-46.6331783 -23.5599919, -46.633881 -23.560491, -46.6347485 -23.5611064, -46.6348341 -23.5611671)",0.005859996740438749,Rua São Joaquim,,,,,,,
172004067,396034420,0,8579181,True,2,tertiary,40,False,117.852,"LINESTRING (-46.6348341 -23.5611671, -46.6348397 -23.5610933, -46.6349145 -23.5601098)",0.0037905143006639543,Rua Galvão Bueno,,,,,,,
172004067,172004069,0,16651445,True,1,tertiary,40,False,183.899,"LINESTRING (-46.6348341 -23.5611671, -46.6348981 -23.5612115, -46.635023 -23.5613048, -46.6351953 -23.5614142, -46.6352464 -23.5614408, -46.6353334 -23.5614659, -46.6365158 -23.5616706)",0.018162758643031802,Rua São Joaquim,,,,,,,
172004069,172004070,0,16651445,True,1,tertiary,40,False,220.68200000000002,"LINESTRING (-46.6365158 -23.5616706, -46.6376818 -23.5618682, -46.6384957 -23.5620061, -46.6385526 -23.5620149, -46.6385786 -23.5620189, -46.6386453 -23.5620292)",0.018289509395291524,Rua São Joaquim,,,,,,,
172004069,459335613,0,1127734205,False,2,residential,20,False,157.63400000000001,"LINESTRING (-46.6365158 -23.5616706, -46.6365027 -23.5621977, -46.6364962 -23.5628968, -46.636515 -23.5630873)",0.0008566481871428686,Rua Taguá,,,,,,,
172004070,2396850249,0,231281380,True,1,tertiary,,False,14.107,"LINESTRING (-46.6386453 -23.5620292, -46.6387818 -23.5620502)",0.020293457045714558,Rua São Joaquim,,,,,,,
172004070,2070954431,0,8103468,True,2,primary,50,False,316.505,"LINESTRING (-46.6386453 -23.5620292, -46.6386299 -23.56196, -46.6385099 -23.5614118, -46.6384012 -23.5609459, -46.6383791 -23.5608666, -46.6383532 -23.5607745, -46.6383378 -23.5607372, -46.6380405 -23.5601689, -46.6378155 -23.5597553, -46.6376078 -23.5593687)",0.0010652926270628697,Avenida da Liberdade,,,,,,,
172008334,396034417,0,978208527,True,,residential,,False,107.476,"LINESTRING (-46.6374877 -23.5591263, -46.6365143 -23.5594979)",0.002343027629494597,Rua Fagundes,,,,,,,
172008334,246650796,0,978208528,True,2,primary,50,False,107.934,"LINESTRING (-46.6374877 -23.5591263, -46.6369952 -23.558267)",0.002690023109132527,Avenida da Liberdade,,,,,,,
172015342,172016927,0,16652867,True,,residential,,False,112.469,"LINESTRING (-46.6402827 -23.5609239, -46.6413549 -23.5606849)",0.01968869988997115,Rua Monsenhor Passaláqua,,,,,,,
172015342,172015343,0,172433904,True,2,secondary,40,False,83.80199999999999,"LINESTRING (-46.6402827 -23.5609239, -46.6403714 -23.5612067, -46.6404566 -23.5616594)",0.0016442762650179252,Rua Maestro Cardim,,,,,,,
172015343,5539305452,0,943031361,True,4,secondary,40,False,106.36500000000001,"LINESTRING (-46.6404566 -23.5616594, -46.6406928 -23.5624807, -46.6407189 -23.5625852)",0.018842909818950607,Rua Maestro Cardim,,,,,,,
172015345,2619793471,0,8579140,True,2,secondary,40,False,68.689,"LINESTRING (-46.6410439 -23.563632, -46.6408667 -23.563036)",0.007777895120676113,Rua Maestro Cardim,,,,,,,
172016420,172016421,0,369637283,True,2,residential,40,False,69.478,"LINESTRING (-46.6424669 -23.5603948, -46.6426022 -23.5602759, -46.6428719 -23.5600392, -46.6429597 -23.5599631)",0.014468281526582385,Rua Professor Sebastião Soares de Faria,,,,,,,
172016421,142808173,0,231341699,False,4,secondary,50,False,45.038,"LINESTRING (-46.6429597 -23.5599631, -46.642687 -23.5596444)",0.00475265597520787,Avenida Brigadeiro Luís Antônio,,,,,,,
172016421,457593256,0,425930850,False,4,secondary,50,True,167.589,"LINESTRING (-46.6429597 -23.5599631, -46.6430148 -23.5600275, -46.6434192 -23.5605002, -46.6437527 -23.5608901, -46.6439743 -23.5611491)",0.010683011471198526,Avenida Brigadeiro Luís Antônio,,,,,,,
172016927,172016420,0,16652867,True,,residential,,False,117.848,"LINESTRING (-46.6413549 -23.5606849, -46.6415405 -23.5606404, -46.6424669 -23.5603948)",0.009151571828973533,Rua Monsenhor Passaláqua,,,,,,,
172016927,172017421,0,425926847,True,,residential,,False,188.84199999999998,"LINESTRING (-46.6413549 -23.5606849, -46.6414851 -23.5611032, -46.6417634 -23.5620727, -46.6418001 -23.5622003, -46.6418359 -23.5623249)",0.013567337542011988,Rua Martiniano de Carvalho,,,,,,,
172017418,172017880,0,231715366,False,,residential,,True,114.889,"LINESTRING (-46.6427116 -23.565397, -46.6437939 -23.5651082)",0.010791554119504958,Rua Pio XII,,,,,,,
172017418,3375721654,0,572095530,True,,residential,,False,124.281,"LINESTRING (-46.6427116 -23.565397, -46.6430126 -23.5664801)",0.0007706549481629881,Rua Martiniano de Carvalho,,,,,,,
172017418,172020359,0,231715366,False,,residential,,False,110.568,"LINESTRING (-46.6427116 -23.565397, -46.6417925 -23.5656131, -46.6416608 -23.5656441)",0.002975664338034688,Rua Pio XII,,,,,,,
172017420,172017418,0,572095530,True,,residential,,False,234.17600000000002,"LINESTRING (-46.6421251 -23.5633608, -46.6421456 -23.5634318, -46.6424453 -23.5644838, -46.6426734 -23.5652624, -46.6427116 -23.565397)",0.011762841481723754,Rua Martiniano de Carvalho,,,,,,,
172017420,172015345,0,914039007,True,,residential,50,False,114.251,"LINESTRING (-46.6421251 -23.5633608, -46.642067 -23.5633753, -46.6420276 -23.5633852, -46.6411025 -23.5636175, -46.6410439 -23.563632)",0.0043879522454814196,Rua Santa Madalena,,,,,,,
172017421,1833396367,0,577947621,True,5,secondary,40,False,116.603,"LINESTRING (-46.6418359 -23.5623249, -46.6429407 -23.5620527)",0.008033144610149747,Rua Pedroso,,,,,,,
172017421,172017420,0,572095530,True,,residential,,False,118.908,"LINESTRING (-46.6418359 -23.5623249, -46.6418641 -23.5624228, -46.6418959 -23.5625334, -46.6420054 -23.5629066, -46.6421005 -23.563265, -46.6421251 -23.5633608)",0.013617312248020494,Rua Martiniano de Carvalho,,,,,,,
172017879,1833396367,0,914039006,True,,residential,,False,118.356,"LINESTRING (-46.6432224 -23.5630853, -46.6429512 -23.5620911, -46.6429407 -23.5620527)",0.0015481704567110034,Rua Artur Prado,,,,,,,
172017879,172017420,0,914039007,True,,residential,50,False,115.96000000000001,"LINESTRING (-46.6432224 -23.5630853, -46.6422226 -23.5633363, -46.6421777 -23.5633476, -46.6421251 -23.5633608)",0.0025362725836247705,Rua Santa Madalena,,,,,,,
172017880,457593174,0,38631693,True,,residential,,False,118.564,"LINESTRING (-46.6437939 -23.5651082, -46.6435112 -23.5640739)",0.00128670227660817,Rua Artur Prado,,,,,,,
172017880,172017418,0,231715366,False,,residential,,False,114.889,"LINESTRING (-46.6437939 -23.5651082, -46.6427116 -23.565397)",0.0024326110351760807,Rua Pio XII,,,,,,,
172017880,172021378,0,231715366,False,,residential,,True,87.083,"LINESTRING (-46.6437939 -23.5651082, -46.6443155 -23.5649908, -46.6443832 -23.5649619, -46.6444469 -23.5649122, -46.6445547 -23.5648051)",0.00964365888545606,Rua Pio XII,,,,,,,
172020359,172015345,0,8579140,True,2,secondary,40,False,232.40300000000002,"LINESTRING (-46.6416608 -23.5656441, -46.6413958 -23.5647796, -46.641243 -23.5642812, -46.6410439 -23.563632)",0.003392733979634726,Rua Maestro Cardim,,,,,,,
172020359,172017418,0,231715366,False,,residential,,True,110.568,"LINESTRING (-46.6416608 -23.5656441, -46.6417925 -23.5656131, -46.6427116 -23.565397)",0.000345211993242869,Rua Pio XII,,,,,,,
172020869,172017879,0,16653270,True,,residential,50,False,97.885,"LINESTRING (-46.6441556 -23.5628775, -46.6440543 -23.5629013, -46.6439253 -23.5629316, -46.6432224 -23.5630853)",0.0028271152919903428,Rua Santa Madalena,,,,,,,
172020869,457593172,0,16653325,True,,residential,50,False,114.44800000000001,"LINESTRING (-46.6441556 -23.5628775, -46.6441797 -23.5629589, -46.6444498 -23.5638708)",0.00042738085269865094,Rua Doutor Alfredo Ellis,,,,,,,
172020870,457593263,0,776772034,False,4,secondary,50,False,37.696,"LINESTRING (-46.6452256 -23.5626125, -46.6449921 -23.5623496)",0.00048346030953186147,Avenida Brigadeiro Luís Antônio,,,,,,,
172020870,8765779194,0,1040682615,False,4,secondary,50,True,45.86,"LINESTRING (-46.6452256 -23.5626125, -46.6454949 -23.5629429)",0.002561511411450977,Avenida Brigadeiro Luís Antônio,,,,,,,
172020870,172020869,0,16653270,True,,residential,50,False,112.99,"LINESTRING (-46.6452256 -23.5626125, -46.6450708 -23.5626579, -46.6446711 -23.5627539, -46.6445685 -23.5627787, -46.6443271 -23.5628372, -46.6442475 -23.5628559, -46.6441556 -23.5628775)",0.0019538059164528974,Rua Santa Madalena,,,,,,,
172021002,9098873805,0,914039005,True,5,secondary,40,False,13.946,"LINESTRING (-46.6438812 -23.5618209, -46.6440137 -23.5617896)",0.0029527507232556733,Rua Pedroso,,,,,,,
172021002,172020869,0,16653325,True,,residential,50,False,120.774,"LINESTRING (-46.6438812 -23.5618209, -46.6439037 -23.5619082, -46.6441255 -23.5627692, -46.6441556 -23.5628775)",0.0013034813326761219,Rua Doutor Alfredo Ellis,,,,,,,
172021378,172017880,0,231715366,False,,residential,,False,87.083,"LINESTRING (-46.6445547 -23.5648051, -46.6444469 -23.5649122, -46.6443832 -23.5649619, -46.6443155 -23.5649908, -46.6437939 -23.5651082)",0.0022298544567248284,Rua Pio XII,,,,,,,
172021378,172021638,0,231715366,False,,residential,,True,57.528,"LINESTRING (-46.6445547 -23.5648051, -46.644856 -23.5648956, -46.6450412 -23.5649489, -46.6450919 -23.5649638)",0.009553038947059857,Rua Pio XII,,,,,,,
172021638,2369776691,0,16653358,False,,residential,,True,9.561,"LINESTRING (-46.6450919 -23.5649638, -46.645181 -23.5649907)",0.006430905929539454,Rua Pio XII,,,,,,,
172021638,172021378,0,231715366,False,,residential,,False,57.528000000000006,"LINESTRING (-46.6450919 -23.5649638, -46.6450412 -23.5649489, -46.644856 -23.5648956, -46.6445547 -23.5648051)",0.001693643555127342,Rua Pio XII,,,,,,,
172021638,863975998,0,231715375,True,2,secondary,,False,20.978,"LINESTRING (-46.6450919 -23.5649638, -46.645104 -23.5649277, -46.6451525 -23.5647835)",0.005123315500994101,Rua 13 de Maio,,,,,,,
175993428,10706826499,0,"[565535466, 278920580, 278920581]",True,2,trunk_link,,False,384.87,"LINESTRING (-46.6291677 -23.556069, -46.6294313 -23.5560843, -46.6296376 -23.5561074, -46.6297383 -23.5561196, -46.6315644 -23.5562589, -46.632245 -23.5563156, -46.6327878 -23.5563553, -46.6329118 -23.5564187)",0.03764772425323599,,yes,,,,,,
175993428,1836035462,0,424630809,True,,residential,40,False,75.297,"LINESTRING (-46.6291677 -23.556069, -46.6294716 -23.5560151, -46.6296531 -23.5560147, -46.6299002 -23.5560303)",0.005484986178108087,Rua Doutor Lund,,,,,,,
175993483,7280183487,0,779618546,True,,residential,,False,7.674,"LINESTRING (-46.6277093 -23.5553727, -46.6277465 -23.5553127)",2.325920366689099e-06,Rua Vasco Pereira,,,,,,,
175993483,2382948300,0,128519863,True,2,secondary,,False,111.15199999999999,"LINESTRING (-46.6277093 -23.5553727, -46.6276462 -23.5554809, -46.6275403 -23.5556868, -46.627521 -23.5557486, -46.6275188 -23.5558079, -46.6275322 -23.5558608, -46.6275617 -23.5559191, -46.6276268 -23.5559892, -46.6277193 -23.5560697, -46.6278819 -23.5562002)",0.005993203908489104,Praça José Luiz de Mello Malheiro,,,,,,,
175993483,175993428,0,168667916,True,3,tertiary,,False,176.188,"LINESTRING (-46.6277093 -23.5553727, -46.6277793 -23.5554742, -46.6279319 -23.5556389, -46.6280928 -23.5557722, -46.6282519 -23.5558706, -46.6283514 -23.5559191, -46.6284543 -23.555964, -46.6285621 -23.5559993, -46.6286047 -23.5560119, -46.6286489 -23.5560213, -46.628727 -23.5560338, -46.6288049 -23.5560415, -46.6289579 -23.5560539, -46.6291123 -23.5560631, -46.6291677 -23.556069)",0.03485626794491296,Rua Teixeira Leite,,,,,,,
175993525,445043088,0,446730420,True,5,primary,50,False,133.12199999999999,"LINESTRING (-46.6243597 -23.5471404, -46.6233242 -23.5466822, -46.6231836 -23.54662)",0.041553441589791684,Avenida Rangel Pestana,,,,,,,
175993568,661212028,0,245958751,True,4,primary,,False,18.478,"LINESTRING (-46.6265165 -23.5448573, -46.6266973 -23.5448692)",0.0004800160368641782,Rua do Gasômetro,,,,,,,
175993568,25872236,0,"[51835024, 245958755, 779597566]",True,3,primary_link,50,False,617.3919999999998,"LINESTRING (-46.6265165 -23.5448573, -46.6266579 -23.5442266, -46.6267199 -23.5439301, -46.6267826 -23.5437665, -46.6268656 -23.5436233, -46.6269667 -23.5434986, -46.6270253 -23.5434417, -46.6270931 -23.543376, -46.6272121 -23.5432888, -46.6273634 -23.5432032, -46.6275322 -23.5431406, -46.6276741 -23.5431001, -46.6278666 -23.5430761, -46.6281002 -23.5430754, -46.6283046 -23.5430983, -46.6285064 -23.5431446, -46.6287205 -23.5432119, -46.6289032 -23.5432996, -46.6290535 -23.5433868, -46.6292473 -23.5435294, -46.6293765 -23.5436578, -46.6297178 -23.5440265, -46.6301052 -23.5444558, -46.6303768 -23.5447434, -46.630468 -23.5448361, -46.6305184 -23.5448763)",0.03743138397613178,Viaduto Diário Popular,yes,,,,,,
175993584,25872264,0,8375721,True,,residential,,False,103.23999999999998,"LINESTRING (-46.6307197 -23.5433718, -46.6305772 -23.543404, -46.629906 -23.5435465, -46.6298333 -23.5435659, -46.62979 -23.5435913, -46.6297566 -23.5436253)",0.0027434947043365474,Rua Doutor Itapura de Miranda,,,,,,,
175993584,2389060458,0,424586863,True,3,tertiary,50,False,28.651000000000003,"LINESTRING (-46.6307197 -23.5433718, -46.6307671 -23.5434964, -46.6307907 -23.5435584, -46.6308154 -23.543614)",0.0014707188548437812,Rua da Cantareira,,,,,,,
176007901,60685368,0,8579169,False,4,tertiary,40,False,32.407,"LINESTRING (-46.6330481 -23.5562644, -46.6330538 -23.5561857, -46.6330557 -23.55616, -46.6330594 -23.5561098, -46.6330693 -23.5559736)",0.003952456362480184,Rua Conselheiro Furtado,,,,,,,
176007901,60641444,0,"[16975352, 565942870, 779662527]",False,4,tertiary,,True,86.499,"LINESTRING (-46.6330481 -23.5562644, -46.6330444 -23.556314, -46.6330169 -23.5567961, -46.6330085 -23.5569423, -46.6330029 -23.5570412)",0.004100934038255496,"['Rua Conselheiro Furtado', 'Viaduto Shuhei Uetsuka']",viaduct,,,,,,
176009843,25929410,0,"[524259146, 943031362, 524220662]",True,4,trunk,60,False,294.661,"LINESTRING (-46.6374775 -23.5555104, -46.637601 -23.5558492, -46.637818 -23.5564149, -46.6379192 -23.55666, -46.6381396 -23.5571617, -46.6385024 -23.5579874)",0.030960931111394304,Avenida Vinte e Três de Maio,,,,,,,
176010867,176010870,0,23000026,True,3,trunk_link,50,False,167.377,"LINESTRING (-46.636495 -23.5547984, -46.6364008 -23.5546107, -46.6362807 -23.5542763, -46.636219 -23.5539553, -46.6361858 -23.5533354)",0.015786407468666684,,,,,,,,
176010870,176011400,0,16975738,True,2,secondary_link,40,False,53.125,"LINESTRING (-46.6361858 -23.5533354, -46.6361584 -23.5528583)",0.007603327206114878,,,,,,,,
