osmid,y,x,street_count,dc,cc,nbc,com,highway,ref,geometry
587993,-23.55821,-46.6382561,3,0.0018785222291797118,0.0011131983580324218,0.0020658891413678345,0.011225649188643588,,,POINT (-46.6382561 -23.55821)
597282,-23.5510876,-46.6261325,3,0.0018785222291797118,0.030272325556590252,0.037408087145084264,0.013754417535764143,,,POINT (-46.6261325 -23.5510876)
597283,-23.5533268,-46.6252641,4,0.002504696305572949,0.0333403487995823,0.04434747890865318,0.018911886883696046,traffic_signals,,POINT (-46.6252641 -23.5533268)
20944551,-23.538894,-46.6513228,3,0.0006261740763932373,0.0,0.0,0.005033364144923738,,,POINT (-46.6513228 -23.538894)
25871539,-23.5560493,-46.6222841,3,0.0018785222291797118,0.03242414851250625,0.020569642047542764,0.013476592603940792,,,POINT (-46.6222841 -23.5560493)
25871670,-23.5523785,-46.6257511,3,0.0012523481527864746,0.0,0.0,0.009689064094692678,,,POINT (-46.6257511 -23.5523785)
25871831,-23.5519102,-46.6257308,4,0.002504696305572949,0.03123459884010366,0.037583045128032795,0.01711275357693471,traffic_signals,,POINT (-46.6257308 -23.5519102)
25871833,-23.5522727,-46.6256216,3,0.0018785222291797118,0.03224622679216241,0.0442350296951522,0.015777898013255673,,,POINT (-46.6256216 -23.5522727)
25872025,-23.5501074,-46.6266488,3,0.0018785222291797118,0.029375026234252095,0.026481862276901965,0.012534906098010013,,,POINT (-46.6266488 -23.5501074)
25872075,-23.5481997,-46.6286296,3,0.0018785222291797118,0.04317481398618852,0.07920362178772146,0.011380990783736009,,,POINT (-46.6286296 -23.5481997)
25872212,-23.5461204,-46.6301486,3,0.0018785222291797118,0.045167178627158036,0.07920283710842772,0.013234987087715753,,,POINT (-46.6301486 -23.5461204)
25872232,-23.5444987,-46.6297656,3,0.0018785222291797118,0.04325053096440079,0.050693162093801286,0.01432052055149838,,,POINT (-46.6297656 -23.5444987)
25872236,-23.5448763,-46.6305184,3,0.0018785222291797118,0.03871688332650691,0.03433229117237521,0.015837690958804208,,,POINT (-46.6305184 -23.5448763)
25872254,-23.5428224,-46.6291191,3,0.0018785222291797118,0.04580389777538524,0.049502848916137994,0.015778614144368933,,,POINT (-46.6291191 -23.5428224)
25872264,-23.5436253,-46.6297566,4,0.002504696305572949,0.04279043202021653,0.01030811131625743,0.02179360713217065,traffic_signals,,POINT (-46.6297566 -23.5436253)
25872274,-23.5394006,-46.6271577,4,0.002504696305572949,0.043397756196011904,0.0722057357945232,0.0262932608583346,traffic_signals,,POINT (-46.6271577 -23.5394006)
25872723,-23.5332714,-46.6254827,3,0.0018785222291797118,0.03613960214607713,0.014034034633339559,0.015465491820142455,,,POINT (-46.6254827 -23.5332714)
25872726,-23.5330563,-46.6255492,3,0.0018785222291797118,0.03753170218134253,0.014033249954045833,0.017780656748866166,,,POINT (-46.6255492 -23.5330563)
25872749,-23.5320811,-46.6259967,4,0.002504696305572949,0.0357182966554621,0.016473825809663372,0.022411766068475888,traffic_signals,,POINT (-46.6259967 -23.5320811)
25872763,-23.5316319,-46.6257805,4,0.002504696305572949,0.03502149219049149,0.012041228103316955,0.020015569130484894,crossing,,POINT (-46.6257805 -23.5316319)
