osmid,y,x,street_count,dc,cc,nbc,vul,highway,ref,geometry
587993,-23.55821,-46.6382561,3,0.0014925373134328356,0.03260649723573645,0.04070354889445168,0.007690901895721096,,,POINT (-46.6382561 -23.55821)
597282,-23.5510876,-46.6261325,3,0.0014925373134328356,0.03010850760880003,0.040689352256640735,0.00842565545022618,,,POINT (-46.6261325 -23.5510876)
597283,-23.5533268,-46.6252641,4,0.001990049751243781,0.03312138706959321,0.046326541568059744,0.0014731213565645157,traffic_signals,,POINT (-46.6252641 -23.5533268)
20944550,-23.5372021,-46.6535506,4,0.001990049751243781,0.0289006995654585,0.010496870351409978,0.0001239531031205758,traffic_signals,,POINT (-46.6535506 -23.5372021)
20944551,-23.538894,-46.6513228,3,0.001990049751243781,0.031342559673268225,0.011587210293336703,5.921498158978559e-05,,,POINT (-46.6513228 -23.538894)
20944552,-23.5403107,-46.6517752,4,0.0024875621890547263,0.03231356197706183,0.0019352133357591651,-6.943138945045431e-05,,,POINT (-46.6517752 -23.5403107)
20944553,-23.5400651,-46.6526531,3,0.0014925373134328356,0.031280169119160754,0.0011200782983544137,-0.0001459917659576845,,,POINT (-46.6526531 -23.5400651)
20944554,-23.5416139,-46.6531738,4,0.001990049751243781,0.031155117576870093,0.0016870491327969975,-0.00010949721976252582,traffic_signals,,POINT (-46.6531738 -23.5416139)
25870836,-23.5635176,-46.6113811,4,0.0004975124378109452,0.0,0.0,8.258330479752216e-05,traffic_signals,,POINT (-46.6113811 -23.5635176)
25870857,-23.5593666,-46.6139407,3,0.0004975124378109452,0.0,0.0,-0.0002481534731746432,,,POINT (-46.6139407 -23.5593666)
25871539,-23.5560493,-46.6222841,3,0.0014925373134328356,0.03302553024126383,0.02911647570217717,0.0005231568538762654,,,POINT (-46.6222841 -23.5560493)
25871670,-23.5523785,-46.6257511,3,0.0014925373134328356,0.0004975124378109452,0.00048191100247889476,0.0012595812716744699,,,POINT (-46.6257511 -23.5523785)
25871831,-23.5519102,-46.6257308,4,0.001990049751243781,0.03105669952494167,0.04088596377506528,0.0017469368538004493,traffic_signals,,POINT (-46.6257308 -23.5519102)
25871833,-23.5522727,-46.6256216,3,0.0014925373134328356,0.03204511500167362,0.04623816075372929,0.001355906744073308,,,POINT (-46.6256216 -23.5522727)
25872025,-23.5501074,-46.6266488,3,0.0014925373134328356,0.029223179247204724,0.023460561569737245,0.010051832518299752,,,POINT (-46.6266488 -23.5501074)
25872075,-23.5481997,-46.6286296,3,0.0014925373134328356,0.04116331361465064,0.07514903852181253,0.0031211515994520184,,,POINT (-46.6286296 -23.5481997)
25872212,-23.5461204,-46.6301486,3,0.0014925373134328356,0.042962127265650546,0.07515349607476454,0.0031213561670318606,,,POINT (-46.6301486 -23.5461204)
25872232,-23.5444987,-46.6297656,3,0.0014925373134328356,0.041611838357646334,0.04693360356788396,0.0012519091072313003,,,POINT (-46.6297656 -23.5444987)
25872236,-23.5448763,-46.6305184,3,0.0014925373134328356,0.037176136460113335,0.033232335026395575,0.0022500220660235854,,,POINT (-46.6305184 -23.5448763)
25872254,-23.5428224,-46.6291191,3,0.0014925373134328356,0.04431984013720928,0.04576409139170766,0.0012934883234516973,,,POINT (-46.6291191 -23.5428224)
25872264,-23.5436253,-46.6297566,4,0.001990049751243781,0.04151362072271815,0.008054069030435934,0.0003639508543917507,traffic_signals,,POINT (-46.6297566 -23.5436253)
25872274,-23.5394006,-46.6271577,4,0.001990049751243781,0.04241369480033461,0.06751012759171819,0.0004945412847747567,traffic_signals,,POINT (-46.6271577 -23.5394006)
25872723,-23.5332714,-46.6254827,3,0.0014925373134328356,0.03654610452323092,0.020224699681728023,-1.656637421773519e-05,,,POINT (-46.6254827 -23.5332714)
25872726,-23.5330563,-46.6255492,3,0.0014925373134328356,0.03796235653416088,0.020229157234680037,-2.0018619011194618e-05,,,POINT (-46.6255492 -23.5330563)
25872749,-23.5320811,-46.6259967,4,0.001990049751243781,0.03684319877340055,0.02620873918695186,0.0017801807068570472,traffic_signals,,POINT (-46.6259967 -23.5320811)
25872763,-23.5316319,-46.6257805,4,0.001990049751243781,0.03522007284272348,0.02482154793895701,0.002121790712608385,crossing,,POINT (-46.6257805 -23.5316319)
25872766,-23.5326836,-46.6252162,3,0.0014925373134328356,0.036286014516970916,0.01636900390716858,0.0009146115375910592,,,POINT (-46.6252162 -23.5326836)
25875892,-23.5287456,-46.6312713,3,0.0014925373134328356,0.03761303939600786,0.0003806384654508397,-4.729952364715675e-05,,,POINT (-46.6312713 -23.5287456)
25927315,-23.5275121,-46.6314845,3,0.0004975124378109452,0.0,0.0,-9.412792870357117e-05,,,POINT (-46.6314845 -23.5275121)
25927318,-23.5279337,-46.6312772,3,0.0009950248756218905,0.03852127215701971,0.0,-4.0108970655528186e-05,,,POINT (-46.6312772 -23.5279337)
25928248,-23.530254,-46.6317405,3,0.0014925373134328356,0.04074166411593081,0.0037859765940492186,0.00013793385182312614,,,POINT (-46.6317405 -23.530254)
25928388,-23.534495,-46.6330324,3,0.0014925373134328356,0.04074252996504281,0.0038512088163217585,0.00013797343897227593,,,POINT (-46.6330324 -23.534495)
25928438,-23.5352466,-46.6337902,3,0.0014925373134328356,0.037272266063480594,0.003257693136166676,0.00012579050356116648,,,POINT (-46.6337902 -23.5352466)
25928439,-23.5352713,-46.6331286,3,0.0014925373134328356,0.042503968716192005,0.013587553950220436,0.0009411138421461008,,,POINT (-46.6331286 -23.5352713)
25928614,-23.5353735,-46.6331395,3,0.0014925373134328356,0.04442665473153328,0.013592011503172447,0.0011008339672666906,,,POINT (-46.6331395 -23.5353735)
25928755,-23.5414795,-46.634182,4,0.001990049751243781,0.04244844241912903,0.10975048910809987,0.016160354031047704,,,POINT (-46.634182 -23.5414795)
25928842,-23.5468886,-46.6377089,3,0.0014925373134328356,0.03660751599181051,0.07706457151592933,0.019636730346552046,,,POINT (-46.6377089 -23.5468886)
25928939,-23.5495812,-46.6385465,3,0.0014925373134328356,0.03058598581622432,0.027916738268077113,0.014975821206567947,,,POINT (-46.6385465 -23.5495812)
25928961,-23.5481572,-46.6387749,3,0.0014925373134328356,0.039571057134087234,0.06792710664398369,0.0012041534978796905,,,POINT (-46.6387749 -23.5481572)
25928964,-23.5493388,-46.6387877,3,0.0014925373134328356,0.03804522732635691,0.03409664346605659,0.0007071515158684186,,,POINT (-46.6387877 -23.5493388)
25929039,-23.5548213,-46.6371573,3,0.0014925373134328356,0.041740490865795565,0.02293364078108692,0.0011176596754737978,,,POINT (-46.6371573 -23.5548213)
25929410,-23.5579874,-46.6385024,3,0.0014925373134328356,0.04441841994845052,0.038739304028684945,0.002099400218025943,,,POINT (-46.6385024 -23.5579874)
25929413,-23.5588307,-46.6388251,3,0.0014925373134328356,0.04249925746469938,0.03873484647573293,0.0013051613598513776,,,POINT (-46.6388251 -23.5588307)
25929414,-23.5590528,-46.6385968,3,0.0014925373134328356,0.03372561756693977,0.0407080064474037,0.0034441646424769093,,,POINT (-46.6385968 -23.5590528)
25929616,-23.5659574,-46.6408524,3,0.0009950248756218905,0.04067862660271403,0.0,0.00012785785056489114,,,POINT (-46.6408524 -23.5659574)
60624525,-23.5480122,-46.6490136,4,0.001990049751243781,0.033511030012850024,0.022728851997187733,0.0018829035565951979,traffic_signals,,POINT (-46.6490136 -23.5480122)
60634935,-23.5273444,-46.6256175,3,0.0014925373134328356,0.029114889362681473,0.003852563959693816,-0.0002802677090959849,,,POINT (-46.6256175 -23.5273444)
60641012,-23.5522917,-46.6376347,3,0.0014925373134328356,0.0377932225086765,0.01233871181134113,0.0005836534675590609,,,POINT (-46.6376347 -23.5522917)
60641027,-23.5520563,-46.6359282,3,0.0014925373134328356,0.04281245684305421,0.03894269752999879,0.0007235732693055831,,,POINT (-46.6359282 -23.5520563)
60641028,-23.5518993,-46.635442,5,0.0024875621890547263,0.041688753206956995,0.042061144689320776,0.0008313404578505606,traffic_signals,,POINT (-46.635442 -23.5518993)
60641030,-23.5517667,-46.634943,4,0.001990049751243781,0.041706892158881,0.021120534622311674,0.00042897681658909443,traffic_signals,,POINT (-46.634943 -23.5517667)
60641031,-23.5519876,-46.6344161,3,0.001990049751243781,0.04136760686565661,0.018022457092680477,0.00045183952114469657,crossing,,POINT (-46.6344161 -23.5519876)
60641034,-23.5520574,-46.6342543,3,0.0014925373134328356,0.041682408300722375,0.014755639814596436,0.0006174439171789777,traffic_signals,,POINT (-46.6342543 -23.5520574)
60641038,-23.5522027,-46.633903,3,0.001990049751243781,0.040553783448800035,0.020144336291342785,0.00037402792555908193,traffic_signals,,POINT (-46.633903 -23.5522027)
60641043,-23.5525309,-46.6329267,4,0.001990049751243781,0.03794732788945218,0.01795812744308937,0.0013986654117350773,traffic_signals,,POINT (-46.6329267 -23.5525309)
60641048,-23.5517762,-46.6325558,3,0.001990049751243781,0.039210893499450304,0.03230062547205183,0.0019260199244672664,,,POINT (-46.6325558 -23.5517762)
60641052,-23.5504696,-46.6319095,3,0.0014925373134328356,0.03770402794664525,0.03102998097240652,0.0019666525772759473,,,POINT (-46.6319095 -23.5504696)
60641086,-23.5511669,-46.6354804,3,0.0014925373134328356,0.04000457002994709,0.015529510097810678,0.00044738974943517724,,,POINT (-46.6354804 -23.5511669)
60641088,-23.5514227,-46.6353811,3,0.0014925373134328356,0.04170779952083377,0.015533967650762691,0.00033931369053259047,traffic_signals,,POINT (-46.6353811 -23.5514227)
60641089,-23.5451434,-46.6336403,3,0.0014925373134328356,0.03599780315786248,0.020231819295200584,0.0016384205014020351,traffic_signals,,POINT (-46.6336403 -23.5451434)
60641100,-23.5486338,-46.6322968,3,0.001990049751243781,0.040400805128869684,0.028313530656662922,0.0014485343990560922,,,POINT (-46.6322968 -23.5486338)
60641101,-23.549387,-46.6320901,4,0.001990049751243781,0.042126637184124203,0.036287901666622616,0.0013572787571882188,traffic_signals,,POINT (-46.6320901 -23.549387)
60641102,-23.5494719,-46.6328143,3,0.001990049751243781,0.040400805128869684,0.00844711926470376,0.0010665043713721882,,,POINT (-46.6328143 -23.5494719)
60641149,-23.5546563,-46.6356661,3,0.0014925373134328356,0.03740024200579653,0.0031286749957909693,0.0002351607717605362,traffic_signals,,POINT (-46.6356661 -23.5546563)
60641181,-23.5554251,-46.6360307,3,0.0014925373134328356,0.03885486430837301,0.004062212876740865,0.00037339783744721105,traffic_signals,,POINT (-46.6360307 -23.5554251)
60641188,-23.5593063,-46.6376933,4,0.0024875621890547263,0.03899951186962435,0.02770250075747921,0.0010955330367172493,traffic_signals,,POINT (-46.6376933 -23.5593063)
60641197,-23.5582121,-46.6391686,4,0.0024875621890547263,0.0401562389764589,0.021516483111399233,0.0013918361173010162,,,POINT (-46.6391686 -23.5582121)
60641199,-23.5593312,-46.6401017,3,0.0014925373134328356,0.03630594282582994,0.0034339118100809906,0.00028288516194416297,,,POINT (-46.6401017 -23.5593312)
60641200,-23.5588189,-46.6408305,4,0.001990049751243781,0.03770551107259705,0.007492063940971616,0.0004987318773842923,,,POINT (-46.6408305 -23.5588189)
60641201,-23.5577068,-46.6398548,3,0.0014925373134328356,0.038572644513694375,0.012458442555733331,0.0002469992125329346,,,POINT (-46.6398548 -23.5577068)
60641204,-23.5597368,-46.6395684,3,0.0014925373134328356,0.042083174294262414,0.02011920693191459,0.00047594029103811705,,,POINT (-46.6395684 -23.5597368)
60641211,-23.550842,-46.634488,3,0.0014925373134328356,0.039918771576785514,0.016004694404555785,0.0001986463446458962,traffic_signals,,POINT (-46.634488 -23.550842)
60641252,-23.5495688,-46.636659,3,0.0014925373134328356,0.03951640773745979,0.016981265057039643,0.00027091998625791117,traffic_signals,,POINT (-46.636659 -23.5495688)
60641257,-23.5494279,-46.6374572,3,0.0014925373134328356,0.041176575561130725,0.016985722609991656,0.00021555111735730792,,,POINT (-46.6374572 -23.5494279)
60641282,-23.5501329,-46.6365356,3,0.0014925373134328356,0.041302546642862904,0.02124399649060055,0.00027021217879793645,,,POINT (-46.6365356 -23.5501329)
60641305,-23.552893,-46.6355562,3,0.0014925373134328356,0.03806033363063578,0.0033744494746766086,0.00018906644259306067,,,POINT (-46.6355562 -23.552893)
60641326,-23.5554524,-46.6359047,4,0.0024875621890547263,0.03743456621446389,0.01750275030272364,0.0007994109674075843,traffic_signals,,POINT (-46.6359047 -23.5554524)
60641336,-23.5567191,-46.6362791,3,0.0014925373134328356,0.038467383770594624,0.013706202667424316,0.00023696793753189618,traffic_signals,A-230,POINT (-46.6362791 -23.5567191)
60641341,-23.5572532,-46.6364403,4,0.001990049751243781,0.03580351115837378,0.0039110698608741026,0.0004072702033554607,traffic_signals,,POINT (-46.6364403 -23.5572532)
60641359,-23.5529895,-46.6331555,3,0.0014925373134328356,0.03515484211349319,0.009758753457979514,0.00036164401107416453,,,POINT (-46.6331555 -23.5529895)
60641364,-23.5524714,-46.6332336,3,0.0014925373134328356,0.03894010003605631,0.012547842277526455,0.0001369121122022265,,,POINT (-46.6332336 -23.5524714)
60641382,-23.5555339,-46.6342403,4,0.001990049751243781,0.037806638103950546,0.0170835263276614,0.0005749937131178511,traffic_signals,,POINT (-46.6342403 -23.5555339)
60641387,-23.555491,-46.6352632,4,0.0029850746268656712,0.037207161668609885,0.011563984775459016,0.0014719984567901356,traffic_signals,,POINT (-46.6352632 -23.555491)
60641411,-23.5554703,-46.6331061,4,0.0029850746268656712,0.03819454913982277,0.015731518166490526,0.00041369187825869797,traffic_signals,,POINT (-46.6331061 -23.5554703)
60641414,-23.5534514,-46.6332639,3,0.0029850746268656712,0.036361720785522904,0.012777640701972902,0.0004178681931554442,traffic_signals,,POINT (-46.6332639 -23.5534514)
60641427,-23.5571857,-46.6351386,4,0.001990049751243781,0.036362410473334175,0.007172637060152937,0.0004601476304391702,traffic_signals,,POINT (-46.6351386 -23.5571857)
60641430,-23.5577713,-46.635098,3,0.0014925373134328356,0.03542835239826885,0.002395515033847762,9.651771586681316e-05,,,POINT (-46.635098 -23.5577713)
60641438,-23.5571091,-46.6341192,4,0.001990049751243781,0.03731942777837501,0.010792206994049798,0.00042349757683785813,traffic_signals,,POINT (-46.6341192 -23.5571091)
60641444,-23.5570412,-46.6330029,4,0.0029850746268656712,0.03759459946219407,0.01380440095350224,0.0004623483391899814,traffic_signals,,POINT (-46.6330029 -23.5570412)
60641488,-23.5459273,-46.6387668,4,0.0024875621890547263,0.04509972252223403,0.048083046837557625,0.0037372480703038685,traffic_signals,,POINT (-46.6387668 -23.5459273)
60641511,-23.5450802,-46.6380773,3,0.001990049751243781,0.04311575667900154,0.04317638892600657,0.001091783372451335,,,POINT (-46.6380773 -23.5450802)
60641571,-23.5446995,-46.6386448,3,0.0014925373134328356,0.041295429195569625,0.0426858104594543,0.00019395374576626357,,,POINT (-46.6386448 -23.5446995)
60641664,-23.547423,-46.6397608,3,0.0014925373134328356,0.03833891298646357,0.01650792106352071,0.0011028793305564654,traffic_signals,,POINT (-46.6397608 -23.547423)
60685349,-23.5505721,-46.6343559,3,0.001990049751243781,0.0416154515157298,0.026357155463214016,0.0003456986212544291,,,POINT (-46.6343559 -23.5505721)
60685350,-23.5511695,-46.6340198,3,0.0029850746268656712,0.04145975356780113,0.025130547628290745,0.0005182778415049602,,,POINT (-46.6340198 -23.5511695)
60685352,-23.5525158,-46.630443,3,0.0014925373134328356,0.039801914316636725,0.010910647629665017,0.0007688748724850379,traffic_signals,,POINT (-46.630443 -23.5525158)
60685357,-23.5537481,-46.6319924,3,0.0024875621890547263,0.0353910724764187,0.007459149205066998,0.0003962678537014651,,,POINT (-46.6319924 -23.5537481)
60685358,-23.5539581,-46.6311399,3,0.001990049751243781,0.03420642349853019,0.005939904720167336,0.00036428072048234493,,,POINT (-46.6311399 -23.5539581)
60685360,-23.5534267,-46.6309942,3,0.0029850746268656712,0.033054001016830016,0.0014531622623567082,0.0007594782358282461,,,POINT (-46.6309942 -23.5534267)
60685363,-23.5533244,-46.6313901,1,0.0009950248756218905,0.031972432163825226,0.0,-0.00014852795499658902,,,POINT (-46.6313901 -23.5533244)
60685365,-23.5553904,-46.6319876,4,0.0029850746268656712,0.037679573202600763,0.01091689204038229,0.0002451081255949197,,,POINT (-46.6319876 -23.5553904)
60685366,-23.5553236,-46.6310913,4,0.0029850746268656712,0.03595594367709075,0.004354217410106023,0.0008809118631135892,,,POINT (-46.6310913 -23.5553236)
60685367,-23.5560866,-46.6319979,3,0.001990049751243781,0.037317974869094536,0.007730152216611872,0.00022859037203094688,,,POINT (-46.6319979 -23.5560866)
60685368,-23.5559736,-46.6330693,3,0.0024875621890547263,0.038021082166021264,0.008888945811652126,0.00026024100531820375,traffic_signals,,POINT (-46.6330693 -23.5559736)
60685370,-23.5569787,-46.6319891,4,0.0024875621890547263,0.03739659419817268,0.006917501149638151,0.001272729350603198,,,POINT (-46.6319891 -23.5569787)
60685373,-23.5561013,-46.630753,3,0.001990049751243781,0.035468991766422285,0.006978040706365363,0.0007298975993015526,,,POINT (-46.630753 -23.5561013)
60685374,-23.5553045,-46.6308289,3,0.001990049751243781,0.0357234511315592,0.0035788774005601313,5.799399004820813e-05,,,POINT (-46.6308289 -23.5553045)
60685376,-23.5541514,-46.6303592,3,0.001990049751243781,0.03305286124334278,0.005922074508359313,0.0006997108412650527,,,POINT (-46.6303592 -23.5541514)
60685377,-23.5536287,-46.6302011,3,0.0029850746268656712,0.031974565187970115,0.001448704709404694,0.0008033037358069049,,,POINT (-46.6302011 -23.5536287)
60685384,-23.5492637,-46.6310381,3,0.0014925373134328356,0.04178233779341203,0.03400351536360912,0.0006650656571349642,,,POINT (-46.6310381 -23.5492637)
60685387,-23.5483839,-46.6331697,3,0.001990049751243781,0.037363795922257775,0.020722397761752845,0.0022192524204460214,,,POINT (-46.6331697 -23.5483839)
60685391,-23.5497736,-46.6307917,3,0.0014925373134328356,0.043642839369297345,0.03400797291656113,0.00043870985035290584,traffic_signals,,POINT (-46.6307917 -23.5497736)
60685397,-23.5482349,-46.638363,3,0.0014925373134328356,0.03690987687668703,0.02227366386461547,0.0009521102577045872,,,POINT (-46.638363 -23.5482349)
60685402,-23.54701,-46.6379608,3,0.0014925373134328356,0.034340611990383046,0.005346481670462327,0.000525395483225066,,,POINT (-46.6379608 -23.54701)
