osmid,y,x,street_count,dc,cc,nbc,vul,highway,ref,geometry
587993,-23.55821,-46.6382561,3,0.0010298661174047373,0.031050459231752026,0.03778232238942898,0.0073613996633065575,,,POINT (-46.6382561 -23.55821)
597282,-23.5510876,-46.6261325,3,0.0010298661174047373,0.035929519684069565,0.09725019804097017,0.008244929160689127,,,POINT (-46.6261325 -23.5510876)
597283,-23.5533268,-46.6252641,4,0.0013731548232063166,0.031773468693429154,0.03491068257609139,0.00107318316753629,traffic_signals,,POINT (-46.6252641 -23.5533268)
597426,-23.5252524,-46.6253024,3,0.0010298661174047373,0.03463632257867095,0.0006712520229513021,3.792314924937835e-05,,,POINT (-46.6253024 -23.5252524)
597434,-23.5230076,-46.6129726,3,0.0006865774116031583,0.02289822383530965,0.0006719593485813878,0.0008728103099577369,motorway_junction,,POINT (-46.6129726 -23.5230076)
20944547,-23.5321244,-46.6587483,4,0.00034328870580157915,0.0,0.0,-8.264162630698793e-05,traffic_signals,,POINT (-46.6587483 -23.5321244)
20944550,-23.5372021,-46.6535506,4,0.0013731548232063166,0.027944541384577214,0.002436461017814597,0.0001363717155200575,traffic_signals,,POINT (-46.6535506 -23.5372021)
20944551,-23.538894,-46.6513228,3,0.0013731548232063166,0.02934603591931504,0.0005151381431590429,5.372572044741277e-05,,,POINT (-46.6513228 -23.538894)
20944552,-23.5403107,-46.6517752,4,0.0017164435290078959,0.030165377775914118,0.0012419947241061725,-1.2448981466473362e-05,,,POINT (-46.6517752 -23.5403107)
20944553,-23.5400651,-46.6526531,3,0.0010298661174047373,0.029263746080415924,0.0009191803426491732,-5.531112783595762e-05,,,POINT (-46.6526531 -23.5400651)
20944554,-23.5416139,-46.6531738,4,0.0013731548232063166,0.029410152840198888,0.0007407052817581554,-2.708008384988055e-05,traffic_signals,,POINT (-46.6531738 -23.5416139)
20944556,-23.5477074,-46.6552234,4,0.0013731548232063166,0.030289327563390294,0.004323721102859963,3.58109447040183e-05,traffic_signals,,POINT (-46.6552234 -23.5477074)
25778140,-23.52377,-46.6115037,3,0.0010298661174047373,0.0009345081435709655,1.776734618429484e-05,-0.00018818363742797417,,,POINT (-46.6115037 -23.52377)
25778144,-23.5240816,-46.6101309,3,0.0010298661174047373,0.0008450183527423487,0.0003506819427446175,-0.00021737425125581395,,,POINT (-46.6101309 -23.5240816)
25778147,-23.5241708,-46.6089591,3,0.0006865774116031583,0.021375467942082886,0.0,-0.00027595936536650056,,,POINT (-46.6089591 -23.5241708)
25870718,-23.5646175,-46.6111634,4,0.0013731548232063166,0.035494262773893524,0.001013186986088634,0.00035475692446507954,traffic_signals,,POINT (-46.6111634 -23.5646175)
25870742,-23.5634708,-46.6112995,4,0.0013731548232063166,0.03549109808354303,0.015580148171239937,0.0017540460356547825,traffic_signals,,POINT (-46.6112995 -23.5634708)
25870836,-23.5635176,-46.6113811,4,0.0013731548232063166,0.036816316665860195,0.11926719438512622,0.006107672545655854,traffic_signals,,POINT (-46.6113811 -23.5635176)
25870857,-23.5593666,-46.6139407,3,0.0010298661174047373,0.03239178478225295,0.014481741212389406,0.0010431976083411188,,,POINT (-46.6139407 -23.5593666)
25871539,-23.5560493,-46.6222841,3,0.0010298661174047373,0.03266251052689591,0.029466639343028938,0.000352396046724013,,,POINT (-46.6222841 -23.5560493)
25871670,-23.5523785,-46.6257511,3,0.0010298661174047373,0.03548703002507627,0.10352244368059126,0.00504192010107692,,,POINT (-46.6257511 -23.5523785)
25871831,-23.5519102,-46.6257308,4,0.0013731548232063166,0.03729180142318504,0.10375124375321397,0.0015428338925070606,traffic_signals,,POINT (-46.6257308 -23.5519102)
25871833,-23.5522727,-46.6256216,3,0.0010298661174047373,0.030780174872842757,0.03482693643778992,0.0010394710523189835,,,POINT (-46.6256216 -23.5522727)
25872025,-23.5501074,-46.6266488,3,0.0010298661174047373,0.03639744119311558,0.046265229190555125,0.008779863336005384,,,POINT (-46.6266488 -23.5501074)
25872075,-23.5481997,-46.6286296,3,0.0010298661174047373,0.03852671465265974,0.10452766029624033,0.0028810439394525962,,,POINT (-46.6286296 -23.5481997)
25872212,-23.5461204,-46.6301486,3,0.0010298661174047373,0.04009909783759733,0.10452990016073563,0.002601426100283589,,,POINT (-46.6301486 -23.5461204)
25872232,-23.5444987,-46.6297656,3,0.0010298661174047373,0.0395313411250314,0.0655768009070565,0.0008433380206595411,,,POINT (-46.6297656 -23.5444987)
25872236,-23.5448763,-46.6305184,3,0.0010298661174047373,0.035013899353342086,0.04237778589336783,0.0018883491328384435,,,POINT (-46.6305184 -23.5448763)
25872254,-23.5428224,-46.6291191,3,0.0010298661174047373,0.04236140460250488,0.061103893190015614,0.0007658321970926982,,,POINT (-46.6291191 -23.5428224)
25872264,-23.5436253,-46.6297566,4,0.0013731548232063166,0.03971332626226021,0.0048647623054728275,0.00027359994762815213,traffic_signals,,POINT (-46.6297566 -23.5436253)
25872274,-23.5394006,-46.6271577,4,0.0013731548232063166,0.04089597132913029,0.05389705882094031,0.00040065385756960116,traffic_signals,,POINT (-46.6271577 -23.5394006)
25872723,-23.5332714,-46.6254827,3,0.0010298661174047373,0.035850931660777685,0.016392548432843983,3.082455870732911e-05,,,POINT (-46.6254827 -23.5332714)
25872726,-23.5330563,-46.6255492,3,0.0010298661174047373,0.03721211702264938,0.016394788297339254,3.0112421606707038e-05,,,POINT (-46.6255492 -23.5330563)
25872749,-23.5320811,-46.6259967,4,0.0013731548232063166,0.03637036117760877,0.03061277124426306,0.0007671363378840505,traffic_signals,,POINT (-46.6259967 -23.5320811)
25872763,-23.5316319,-46.6257805,4,0.0013731548232063166,0.03492349673550451,0.02740438201241684,0.0009068284727066061,crossing,,POINT (-46.6257805 -23.5316319)
25872766,-23.5326836,-46.6252162,3,0.0010298661174047373,0.03578417186406261,0.011755211027738242,0.0007721523121177186,,,POINT (-46.6252162 -23.5326836)
25875892,-23.5287456,-46.6312713,3,0.0010298661174047373,0.03601124522512101,0.0006422628995087444,3.168364376370176e-05,,,POINT (-46.6312713 -23.5287456)
25875912,-23.52485,-46.6297992,3,0.0010298661174047373,0.03293818914284489,0.009506327794912442,-2.3230644366898814e-05,,,POINT (-46.6297992 -23.52485)
25875921,-23.5217505,-46.6343656,3,0.00034328870580157915,0.02943468255097842,0.0,-0.00016228790579778763,motorway_junction,,POINT (-46.6343656 -23.5217505)
25875933,-23.5216281,-46.6364197,3,0.00034328870580157915,0.0,0.0,-0.00010535551398982689,,,POINT (-46.6364197 -23.5216281)
25908565,-23.523301,-46.6307945,3,0.0006865774116031583,0.0,0.0,-0.00010934619682619078,,,POINT (-46.6307945 -23.523301)
25908745,-23.5236755,-46.6309494,3,0.0010298661174047373,0.00034328870580157915,5.304942225642535e-07,-0.00012638769262231106,,,POINT (-46.6309494 -23.5236755)
25927014,-23.5254031,-46.6312275,3,0.0013731548232063166,0.02940673861302914,0.0013300465922026906,0.0005734564924587023,,,POINT (-46.6312275 -23.5254031)
25927015,-23.5266085,-46.6313508,3,0.0010298661174047373,0.030218046963875537,0.014053331459282677,0.00015434007198148413,,,POINT (-46.6313508 -23.5266085)
25927018,-23.5264105,-46.6310338,3,0.0010298661174047373,0.03546760661056189,0.033381225705866366,0.002094478881822489,,,POINT (-46.6310338 -23.5264105)
25927315,-23.5275121,-46.6314845,3,0.0010298661174047373,0.02846495633359175,0.010152741935629706,0.0002507870825696045,,,POINT (-46.6314845 -23.5275121)
25927318,-23.5279337,-46.6312772,3,0.0010298661174047373,0.03679589718906271,0.03338346557036165,0.0021919212923138566,,,POINT (-46.6312772 -23.5279337)
25928248,-23.530254,-46.6317405,3,0.0010298661174047373,0.03886743075099684,0.002895540579136282,0.00013686029858088301,,,POINT (-46.6317405 -23.530254)
25928388,-23.534495,-46.6330324,3,0.0010298661174047373,0.038511804933366915,0.0028249519115126267,0.00012664783562776332,,,POINT (-46.6330324 -23.534495)
25928438,-23.5352466,-46.6337902,3,0.0010298661174047373,0.035156149669925606,0.0022007558814120588,0.00010927056853933019,,,POINT (-46.6337902 -23.5352466)
25928439,-23.5352713,-46.6331286,3,0.0010298661174047373,0.040082946523663086,0.00909738074037678,0.0006453886413137349,,,POINT (-46.6331286 -23.5352713)
25928614,-23.5353735,-46.6331395,3,0.0010298661174047373,0.04178898753020431,0.00909962060487204,0.0008105414800383982,,,POINT (-46.6331395 -23.5353735)
25928755,-23.5414795,-46.634182,4,0.0013731548232063166,0.03867859675928599,0.10868304720145286,0.015650114771948213,,,POINT (-46.634182 -23.5414795)
25928842,-23.5468886,-46.6377089,3,0.0010298661174047373,0.03454507947605955,0.08330425857974656,0.01930376873782436,,,POINT (-46.6377089 -23.5468886)
25928939,-23.5495812,-46.6385465,3,0.0010298661174047373,0.02920944829380216,0.028593405242713376,0.01331485889623096,,,POINT (-46.6385465 -23.5495812)
25928961,-23.5481572,-46.6387749,3,0.0010298661174047373,0.03626999519081229,0.06507886543215066,0.000769099686604705,,,POINT (-46.6387749 -23.5481572)
25928964,-23.5493388,-46.6387877,3,0.0010298661174047373,0.03498180998253629,0.026826636936946213,0.0004604230666243239,,,POINT (-46.6387877 -23.5493388)
25929039,-23.5548213,-46.6371573,3,0.0010298661174047373,0.038070338027065664,0.020250734905366732,0.0008234142320252208,,,POINT (-46.6371573 -23.5548213)
25929410,-23.5579874,-46.6385024,3,0.0010298661174047373,0.04101274816807423,0.04036843484976015,0.001755692364042333,,,POINT (-46.6385024 -23.5579874)
25929413,-23.5588307,-46.6388251,3,0.0010298661174047373,0.03936992031845939,0.04036619498526486,0.0011847922155989279,,,POINT (-46.6388251 -23.5588307)
25929414,-23.5590528,-46.6385968,3,0.0010298661174047373,0.032064143226648294,0.03778456225392425,0.003963589392493939,,,POINT (-46.6385968 -23.5590528)
25929616,-23.5659574,-46.6408524,3,0.0010298661174047373,0.03828386638931332,0.0003360975618957082,0.0008648653304638544,,,POINT (-46.6408524 -23.5659574)
25947658,-23.5686478,-46.6399769,4,0.0013731548232063166,0.03169431963304286,0.006092412056123889,0.0004766443856636743,traffic_signals,,POINT (-46.6399769 -23.5686478)
26359247,-23.5681322,-46.609198,3,0.00034328870580157915,0.03323470785136736,0.0,-2.7825481033937088e-05,,,POINT (-46.609198 -23.5681322)
60609673,-23.5590237,-46.6592911,3,0.00034328870580157915,0.0,0.0,-0.00010604241884181315,,,POINT (-46.6592911 -23.5590237)
60609692,-23.5620582,-46.6558638,4,0.0013731548232063166,0.028267724207066542,0.008140335707692748,0.00015388254454096084,traffic_signals,,POINT (-46.6558638 -23.5620582)
60609697,-23.5619455,-46.6557503,4,0.0013731548232063166,0.02823650054761264,0.008895180150256829,7.956583926491149e-05,traffic_signals,,POINT (-46.6557503 -23.5619455)
60609753,-23.5637843,-46.6576459,4,0.0013731548232063166,0.02934603591931504,0.0070258320083643935,8.053619020530088e-05,traffic_signals,,POINT (-46.6576459 -23.5637843)
60609766,-23.5629117,-46.6567507,4,0.0013731548232063166,0.02877805203812033,0.007263505641804263,8.023224003379915e-05,traffic_signals,,POINT (-46.6567507 -23.5629117)
60609796,-23.5626748,-46.6589131,4,0.0006865774116031583,0.02879617594441167,0.0,-5.4856438395103725e-05,traffic_signals,,POINT (-46.6589131 -23.5626748)
60609797,-23.5618125,-46.6580167,4,0.0013731548232063166,0.027121739106056857,0.00024227125003542705,-4.961082335640494e-06,traffic_signals,,POINT (-46.6580167 -23.5618125)
60624525,-23.5480122,-46.6490136,4,0.0013731548232063166,0.031936984773561994,0.02743071914754957,0.0020792017908296658,traffic_signals,,POINT (-46.6490136 -23.5480122)
60624571,-23.5609861,-46.658955,4,0.0006865774116031583,0.0,0.0,-7.65658546699984e-05,traffic_signals,,POINT (-46.658955 -23.5609861)
60634932,-23.5254833,-46.6255558,5,0.0017164435290078959,0.03406697611672246,0.028162539138987027,0.0028244085345405976,traffic_signals,,POINT (-46.6255558 -23.5254833)
60634933,-23.5259257,-46.6255608,3,0.0013731548232063166,0.033631126714369755,0.0075709835804470636,-4.151952471447661e-05,,,POINT (-46.6255608 -23.5259257)
60634934,-23.5264274,-46.6255716,3,0.0013731548232063166,0.032807108079768325,0.0031907269681802995,-9.437739877456131e-05,,,POINT (-46.6255716 -23.5264274)
60634935,-23.5273444,-46.6256175,3,0.0013731548232063166,0.032467649066533405,0.00426993428793417,-8.675399210068581e-05,,,POINT (-46.6256175 -23.5273444)
60634936,-23.5254873,-46.625306,4,0.0017164435290078959,0.035114061352928855,0.025348293086340023,0.0014414295556605685,traffic_signals,,POINT (-46.625306 -23.5254873)
60634939,-23.5255003,-46.623228,4,0.002403020940611054,0.03345185975963988,0.027904971784883104,0.0034381697396346066,traffic_signals,,POINT (-46.623228 -23.5255003)
60634941,-23.5254486,-46.6220505,3,0.0017164435290078959,0.032714280303131976,0.003436840350160534,0.0005960892873831116,,,POINT (-46.6220505 -23.5254486)
60641012,-23.5522917,-46.6376347,3,0.0010298661174047373,0.03440772159910799,0.006534604882622036,0.0003854414896102452,,,POINT (-46.6376347 -23.5522917)
60641027,-23.5520563,-46.6359282,3,0.0010298661174047373,0.039011636129351955,0.02635887517124744,0.00045993763045210957,,,POINT (-46.6359282 -23.5520563)
60641028,-23.5518993,-46.635442,5,0.0017164435290078959,0.038227549877060826,0.02872777017802076,0.0005245056247067607,traffic_signals,,POINT (-46.635442 -23.5518993)
60641030,-23.5517667,-46.634943,4,0.0013731548232063166,0.037825373115305275,0.015327843674012343,0.0002817725635958486,traffic_signals,,POINT (-46.634943 -23.5517667)
60641031,-23.5519876,-46.6344161,3,0.0013731548232063166,0.03753594911345309,0.013653887928299082,0.00029787104217593143,crossing,,POINT (-46.6344161 -23.5519876)
60641034,-23.5520574,-46.6342543,3,0.0010298661174047373,0.037990403034139524,0.013566041264769272,0.0004296787919616595,traffic_signals,,POINT (-46.6342543 -23.5520574)
60641038,-23.5522027,-46.633903,3,0.0013731548232063166,0.03702422448529695,0.017287102964999045,0.0002717616501105302,traffic_signals,,POINT (-46.633903 -23.5522027)
60641043,-23.5525309,-46.6329267,4,0.0013731548232063166,0.034780948292274204,0.015535068322528682,0.0009106348859039297,traffic_signals,,POINT (-46.6329267 -23.5525309)
60641048,-23.5517762,-46.6325558,3,0.0013731548232063166,0.035806704239879764,0.022085385770168463,0.0012333309433249075,,,POINT (-46.6325558 -23.5517762)
60641052,-23.5504696,-46.6319095,3,0.0010298661174047373,0.03454593605766277,0.021204626547990234,0.0012549156067906406,,,POINT (-46.6319095 -23.5504696)
60641086,-23.5511669,-46.6354804,3,0.0010298661174047373,0.0364202767137512,0.009838548081964982,0.00033017346334399177,,,POINT (-46.6354804 -23.5511669)
60641088,-23.5514227,-46.6353811,3,0.0010298661174047373,0.03782588660049635,0.009840787946460252,0.0002537075215510244,traffic_signals,,POINT (-46.6353811 -23.5514227)
60641089,-23.5451434,-46.6336403,3,0.0010298661174047373,0.03350979063088035,0.011531697936157007,0.0010237769430313849,traffic_signals,,POINT (-46.6336403 -23.5451434)
60641100,-23.5486338,-46.6322968,3,0.0013731548232063166,0.03730628076769264,0.01674163589536465,0.001009289602701313,,,POINT (-46.6322968 -23.5486338)
60641101,-23.549387,-46.6320901,4,0.0013731548232063166,0.038775481638449245,0.021897132516522387,0.0008696810329131336,traffic_signals,,POINT (-46.6320901 -23.549387)
60641102,-23.5494719,-46.6328143,3,0.0013731548232063166,0.03730628076769264,0.005484638814357609,0.0007810386111414598,,,POINT (-46.6328143 -23.5494719)
60641149,-23.5546563,-46.6356661,3,0.0010298661174047373,0.034920870645415124,0.001665237882041008,0.00018811333469707995,traffic_signals,,POINT (-46.6356661 -23.5546563)
60641181,-23.5554251,-46.6360307,3,0.0010298661174047373,0.03634806233500258,0.002306020892670802,0.00028649875848552113,traffic_signals,,POINT (-46.6360307 -23.5554251)
60641188,-23.5593063,-46.6376933,4,0.0017164435290078959,0.03641646880401181,0.019628622803014667,0.000750276829647471,traffic_signals,,POINT (-46.6376933 -23.5593063)
60641197,-23.5582121,-46.6391686,4,0.0017164435290078959,0.03726038499289887,0.015148901732340115,0.0009316962009544735,,,POINT (-46.6391686 -23.5582121)
60641199,-23.5593312,-46.6401017,3,0.0010298661174047373,0.03386945399286442,0.002464049843556383,0.00022294202337009422,,,POINT (-46.6401017 -23.5593312)
60641200,-23.5588189,-46.6408305,4,0.0013731548232063166,0.03508311333667783,0.005270334228732497,0.0003910255374778997,,,POINT (-46.6408305 -23.5588189)
60641201,-23.5577068,-46.6398548,3,0.0010298661174047373,0.03589434367159998,0.0083919161927702,0.00019628098528896151,,,POINT (-46.6398548 -23.5577068)
60641204,-23.5597368,-46.6395684,3,0.0010298661174047373,0.039077289257961764,0.020185965893714103,0.00039692331021022245,,,POINT (-46.6395684 -23.5597368)
60641211,-23.550842,-46.634488,3,0.0010298661174047373,0.03636419067587554,0.01031155345150063,0.00015915590514577682,traffic_signals,,POINT (-46.634488 -23.550842)
60641252,-23.5495688,-46.636659,3,0.0010298661174047373,0.035767176403508974,0.010039104688878763,0.00018928378769678727,traffic_signals,,POINT (-46.636659 -23.5495688)
60641257,-23.5494279,-46.6374572,3,0.0010298661174047373,0.03712139445443718,0.010041344553374035,0.00015492454474109267,,,POINT (-46.6374572 -23.5494279)
60641282,-23.5501329,-46.6365356,3,0.0010298661174047373,0.037085821472821405,0.013232909842887941,0.00020409765717813025,,,POINT (-46.6365356 -23.5501329)
60641305,-23.552893,-46.6355562,3,0.0010298661174047373,0.03498752022273937,0.002437635269257147,0.00014713411923405044,,,POINT (-46.6355562 -23.552893)
60641326,-23.5554524,-46.6359047,4,0.0017164435290078959,0.035716744565577496,0.014614859989235987,0.0005734771712931764,traffic_signals,,POINT (-46.6359047 -23.5554524)
60641336,-23.5567191,-46.6362791,3,0.0010298661174047373,0.0364088553728419,0.011144711873827885,0.00019005648405447242,traffic_signals,A-230,POINT (-46.6362791 -23.5567191)
60641341,-23.5572532,-46.6364403,4,0.0013731548232063166,0.0343712205869019,0.0031778074014080166,0.00030973974912675126,traffic_signals,,POINT (-46.6364403 -23.5572532)
60641359,-23.5529895,-46.6331555,3,0.0010298661174047373,0.03258878284179275,0.0070137307116143665,0.0002512367490526855,,,POINT (-46.6331555 -23.5529895)
60641364,-23.5524714,-46.6332336,3,0.0010298661174047373,0.03567558781290284,0.011494062973129255,0.00011764445354717314,,,POINT (-46.6332336 -23.5524714)
60641382,-23.5555339,-46.6342403,4,0.0013731548232063166,0.03499718795421843,0.0120481899046571,0.0004031710278978404,traffic_signals,,POINT (-46.6342403 -23.5555339)
60641387,-23.555491,-46.6352632,4,0.0020597322348094747,0.03572407126514735,0.008988949403024542,0.0010807445051527794,traffic_signals,,POINT (-46.6352632 -23.555491)
60641411,-23.5554703,-46.6331061,4,0.0020597322348094747,0.03539462057998785,0.011137043431347178,0.0002945980725133776,traffic_signals,,POINT (-46.6331061 -23.5554703)
60641414,-23.5534514,-46.6332639,3,0.0020597322348094747,0.03372311512767123,0.008944758144714106,0.00027520533130984695,traffic_signals,,POINT (-46.6332639 -23.5534514)
60641427,-23.5571857,-46.6351386,4,0.0013731548232063166,0.03493794729400729,0.005962068539608239,0.00034786280860927285,traffic_signals,,POINT (-46.6351386 -23.5571857)
60641430,-23.5577713,-46.635098,3,0.0010298661174047373,0.03406947534466734,0.0027063597711016398,9.832466197647602e-05,,,POINT (-46.635098 -23.5577713)
