osmid,y,x,highway,street_count,dc,cc,nbc,vul,com,eff,ref,geometry
876560967,-23.2191028,-45.9103038,traffic_signals,4,0.0020253164556962027,0.03614517587380873,0.051699698081414905,0.0003783982960473176,0.01577586394293081,0.05641708713067475,,POINT (-45.9103038 -23.2191028)
876561059,-23.2185167,-45.9106397,,3,0.001518987341772152,0.036187383254996715,0.014321181629041651,0.0015310495980573795,0.0131360119743278,0.05641708713067475,,POINT (-45.9106397 -23.2185167)
876561061,-23.2262819,-45.912146,,4,0.0020253164556962027,0.03589130282113931,0.00413738042898628,0.00019931101603722358,0.01652779835245233,0.05641708713067475,,POINT (-45.912146 -23.2262819)
878203360,-23.2317628,-45.9135159,,3,0.001518987341772152,0.03812013399845348,0.001684717219089589,0.0002240672097912625,0.011024925691858796,0.05641708713067475,,POINT (-45.9135159 -23.2317628)
878203514,-23.2291393,-45.9126734,,3,0.001518987341772152,0.03464610624310818,0.002918585633607286,0.00010341522376956142,0.012907320875798265,0.05641708713067475,,POINT (-45.9126734 -23.2291393)
884411098,-23.2058738,-45.9061609,traffic_signals,5,0.002531645569620253,0.03666874907294269,0.0603958770760296,0.0013372184398777224,0.023968160290864973,0.05641708713067475,,POINT (-45.9061609 -23.2058738)
908437131,-23.2297286,-45.9127814,,4,0.0020253164556962027,0.033490249671856,0.006072289980719822,0.0003136632695745901,0.01441877280444004,0.05641708713067475,,POINT (-45.9127814 -23.2297286)
908437180,-23.2284693,-45.9138097,,4,0.0020253164556962027,0.032373531826858475,0.0015069489866150244,-9.868333603598667e-05,0.008798935730839291,0.05641708713067475,,POINT (-45.9138097 -23.2284693)
908437293,-23.2295932,-45.913027,,3,0.001518987341772152,0.03417894003244776,0.00266738215866269,0.0001132149800243582,0.008788923111329816,0.05641708713067475,,POINT (-45.913027 -23.2295932)
908437682,-23.2289365,-45.9140526,,4,0.0010126582278481013,0.03134933044957579,0.0005163496765974549,-0.0001355789153793278,0.005387066237217469,0.05641708713067475,,POINT (-45.9140526 -23.2289365)
934161191,-23.2238343,-45.8991355,,3,0.003037974683544304,0.04091065929786118,0.018788370044567192,0.00046370513422430227,0.010230819158482757,0.05641708713067475,,POINT (-45.8991355 -23.2238343)
934161195,-23.2238331,-45.8982195,,3,0.003037974683544304,0.03915248632522416,0.001666975687277469,6.619407510938632e-05,0.01027718147935649,0.05641708713067475,,POINT (-45.8982195 -23.2238331)
934163157,-23.2236371,-45.9009728,,3,0.001518987341772152,0.04242182093800342,0.06784488664735884,0.0010557560138188683,0.01042788719865346,0.05641708713067475,,POINT (-45.9009728 -23.2236371)
943022725,-23.218965,-45.9107462,,3,0.001518987341772152,0.03490859581984104,0.014314512653883577,0.001578887140883095,0.01383295580322649,0.05641708713067475,,POINT (-45.9107462 -23.218965)
943022742,-23.226088,-45.9132971,,3,0.0020253164556962027,0.03347158012515113,0.0016830580659983145,-9.353807631699862e-05,0.009219903978950084,0.05641708713067475,,POINT (-45.9132971 -23.226088)
943022745,-23.2185257,-45.9102396,,4,0.0020253164556962027,0.035011646086301446,0.04254026147595608,0.0007359066641387129,0.015901702724386173,0.05641708713067475,,POINT (-45.9102396 -23.2185257)
943022759,-23.2288143,-45.9132092,,3,0.0020253164556962027,0.03347158012515113,0.0014741000089774667,-4.534767562003896e-05,0.010749254859368083,0.05641708713067475,,POINT (-45.9132092 -23.2288143)
943022773,-23.229283,-45.9135311,,3,0.0010126582278481013,0.030387947015943106,0.0005096807014393874,-6.998675552868911e-05,0.005385819990142901,0.05641708713067475,,POINT (-45.9135311 -23.229283)
