osmid,y,x,highway,street_count,dc,cc,nbc,vul,com,eff,ref,geometry
884411098,-23.2058738,-45.9061609,traffic_signals,5,0.004091653027823241,0.03339721980586581,0.05436398308738733,0.001255521979512903,0.030106585463059894,0.06420173378729206,,POINT (-45.9061609 -23.2058738)
934161191,-23.2238343,-45.8991355,,3,0.004909983633387889,0.04112546195578962,0.024142073123466647,0.0008306984073021096,0.01652992397405847,0.06420173378729206,,POINT (-45.8991355 -23.2238343)
934161195,-23.2238331,-45.8982195,,3,0.004909983633387889,0.039293506963453045,0.003017069990111258,9.606128210594586e-05,0.01660483250407499,0.06420173378729206,,POINT (-45.8982195 -23.2238331)
934163157,-23.2236371,-45.9009728,,3,0.0024549918166939444,0.04229349331295544,0.07788149101450913,0.0019224734031640708,0.016848206532238983,0.06420173378729206,,POINT (-45.9009728 -23.2236371)
970047010,-23.2293837,-45.8844765,traffic_signals,4,0.004909983633387889,0.039693167352741816,0.07960190625716518,0.0019289247085057368,0.02548755393206875,0.06420173378729206,,POINT (-45.8844765 -23.2293837)
970047065,-23.2320334,-45.8927507,,3,0.0032733224222585926,0.03285714747303956,0.03698751514165901,0.0005082157932197185,0.018477084586048652,0.06420173378729206,,POINT (-45.8927507 -23.2320334)
970047128,-23.229012,-45.8911766,traffic_signals,3,0.004909983633387889,0.03571821327320104,0.012652695766304765,0.0010163990910953453,0.01993195416436391,0.06420173378729206,,POINT (-45.8911766 -23.229012)
970047153,-23.2251407,-45.8857229,,3,0.0032733224222585926,0.04020646538160348,0.038483829306412864,0.00047017681027138487,0.02095674205773878,0.06420173378729206,,POINT (-45.8857229 -23.2251407)
970047171,-23.2252522,-45.8858854,,4,0.004909983633387889,0.04156193858102735,0.04493081120276609,0.0011010096954288564,0.0285491221098516,0.06420173378729206,,POINT (-45.8858854 -23.2252522)
970387137,-23.2221904,-45.8891946,traffic_signals,4,0.0032733224222585926,0.04000182339747542,0.019557591366330587,0.0008764745914825177,0.027523496828000798,0.06420173378729206,,POINT (-45.8891946 -23.2221904)
1102127919,-23.2104235,-45.8893561,,3,0.004909983633387889,0.03467846139302512,0.003942091432498647,0.0004992655131552566,0.02105497514018178,0.06420173378729206,,POINT (-45.8893561 -23.2104235)
1102127925,-23.2141884,-45.8862346,,3,0.004909983633387889,0.036074575658592845,0.00334195570679051,9.08770154748683e-05,0.02477872889648083,0.06420173378729206,,POINT (-45.8862346 -23.2141884)
1102127943,-23.2131002,-45.8864307,,4,0.006546644844517185,0.03519175308813628,0.014959988004790719,0.00019640292155189651,0.03810531787041694,0.06420173378729206,,POINT (-45.8864307 -23.2131002)
1102127944,-23.2095077,-45.8883745,,3,0.004909983633387889,0.03409138137667183,0.008055122684984317,0.00013318261809809978,0.021454475614942802,0.06420173378729206,,POINT (-45.8883745 -23.2095077)
1102127945,-23.2085438,-45.8873311,,3,0.004091653027823241,0.0341562017130855,0.009461072316900505,0.00012719514810179795,0.017514080357324574,0.06420173378729206,,POINT (-45.8873311 -23.2085438)
1102127950,-23.216962,-45.8831093,,3,0.004909983633387889,0.03373268517321534,0.0007464570685821867,-0.0001197018038686833,0.017590633984090654,0.06420173378729206,,POINT (-45.8831093 -23.216962)
1102127952,-23.2166521,-45.882432,,3,0.004909983633387889,0.03281713122894435,0.00033212209314241117,-6.516206054690848e-05,0.019889382984985247,0.06420173378729206,,POINT (-45.882432 -23.2166521)
1102127957,-23.2089926,-45.8878137,,3,0.004909983633387889,0.034121188722906856,0.01017731394615369,0.00010608145814543633,0.0202052444017727,0.06420173378729206,,POINT (-45.8878137 -23.2089926)
1102127960,-23.2135545,-45.8869167,,4,0.006546644844517185,0.03489552255677648,0.0054808955279876045,0.00046909603516909237,0.02959311177921583,0.06420173378729206,,POINT (-45.8869167 -23.2135545)
1102127967,-23.2161424,-45.8842107,,3,0.004909983633387889,0.03605733544338021,0.027006091321833414,0.0014138466688544198,0.02200450261466949,0.06420173378729206,,POINT (-45.8842107 -23.2161424)
1102127972,-23.2121923,-45.8854322,,4,0.006546644844517185,0.03421299276161235,0.004198382734744149,0.00016135966793576504,0.03354466153435971,0.06420173378729206,,POINT (-45.8854322 -23.2121923)
1102127996,-23.2167704,-45.8835109,,3,0.004909983633387889,0.034807516379448074,0.003515421927230917,0.00013629773266449856,0.01797230652069928,0.06420173378729206,,POINT (-45.8835109 -23.2167704)
1102128010,-23.2158295,-45.8844874,,4,0.006546644844517185,0.037283201698612246,0.03066430974264526,0.0025733263691946717,0.02760062550048951,0.06420173378729206,,POINT (-45.8844874 -23.2158295)
