osmid,y,x,highway,street_count,dc,cc,nbc,vul,com,eff,ref,geometry
884411098,-23.2058738,-45.9061609,traffic_signals,5,0.0027397260273972603,0.0009132420091324201,0.0004182214319701485,-0.00024056815077795385,0.018056744903503088,0.06612425927195656,,POINT (-45.9061609 -23.2058738)
934161191,-23.2238343,-45.8991355,,3,0.005479452054794521,0.03847704667708642,0.01987521401344902,0.0009606990053172328,0.018445343918040733,0.06612425927195656,,POINT (-45.8991355 -23.2238343)
934161195,-23.2238331,-45.8982195,,3,0.005479452054794521,0.036719345600303155,0.0033392155406379103,0.00011107646582258053,0.0185289326089499,0.06612425927195656,,POINT (-45.8982195 -23.2238331)
934163157,-23.2236371,-45.9009728,,3,0.0027397260273972603,0.03926473251657348,0.06307213414649787,0.002201754781672725,0.01880050257996787,0.06612425927195656,,POINT (-45.9009728 -23.2236371)
970047010,-23.2293837,-45.8844765,traffic_signals,4,0.005479452054794521,0.039426879250834816,0.06258441926114558,0.002102345316986003,0.028440912721957732,0.06612425927195656,,POINT (-45.8844765 -23.2293837)
970047065,-23.2320334,-45.8927507,,3,0.0036529680365296802,0.031455482168345504,0.03348571136708137,0.0005457603884513525,0.020090745710316302,0.06612425927195656,,POINT (-45.8927507 -23.2320334)
970047128,-23.229012,-45.8911766,traffic_signals,3,0.005479452054794521,0.035669132685458446,0.013056186116212272,0.0011437096307900475,0.022235107437351728,0.06612425927195656,,POINT (-45.8911766 -23.229012)
970047153,-23.2251407,-45.8857229,,3,0.0036529680365296802,0.03978835925137498,0.042005218275468055,0.0005577421369323199,0.023385123664153774,0.06612425927195656,,POINT (-45.8857229 -23.2251407)
970047171,-23.2252522,-45.8858854,,4,0.005479452054794521,0.04128125901478232,0.047416291481043635,0.0012970531167153113,0.03185727767405262,0.06612425927195656,,POINT (-45.8858854 -23.2252522)
970387137,-23.2221904,-45.8891946,traffic_signals,4,0.0036529680365296802,0.04016591438286795,0.021594932353128957,0.001029950125678838,0.030712807135624565,0.06612425927195656,,POINT (-45.8891946 -23.2221904)
1102127919,-23.2104235,-45.8893561,,3,0.005479452054794521,0.0337949109727324,0.0038856972323064736,0.0005304004562710414,0.023494735820861493,0.06612425927195656,,POINT (-45.8893561 -23.2104235)
1102127925,-23.2141884,-45.8862346,,3,0.005479452054794521,0.03505219084574912,0.0034390188911811188,0.00010286559572472401,0.027649986625144084,0.06612425927195656,,POINT (-45.8862346 -23.2141884)
1102127943,-23.2131002,-45.8864307,,4,0.0073059360730593605,0.03423793307537531,0.015359987727913376,0.0002306668089007213,0.04252080632687294,0.06612425927195656,,POINT (-45.8864307 -23.2131002)
1102127944,-23.2095077,-45.8883745,,3,0.005479452054794521,0.0334593437324362,0.00840648785903709,0.0001358977810307178,0.02394053202228208,0.06612425927195656,,POINT (-45.8883745 -23.2095077)
1102127945,-23.2085438,-45.8873311,,3,0.0045662100456621,0.033818852581576436,0.010145829417446357,0.00015307374773521512,0.01954348880092311,0.06612425927195656,,POINT (-45.8873311 -23.2085438)
1102127950,-23.216962,-45.8831093,,3,0.005479452054794521,0.032719115314625465,0.0007628915061785514,-0.00013283670510780165,0.01962896473997892,0.06612425927195656,,POINT (-45.8831093 -23.216962)
1102127952,-23.2166521,-45.882432,,3,0.005479452054794521,0.0318224356119063,0.00037044123081412226,-6.221200836842633e-05,0.022194083384477446,0.06612425927195656,,POINT (-45.882432 -23.2166521)
1102127957,-23.2089926,-45.8878137,,3,0.005479452054794521,0.03365065229656135,0.01080023954482214,0.00012015074129773621,0.022546540250900613,0.06612425927195656,,POINT (-45.8878137 -23.2089926)
1102127960,-23.2135545,-45.8869167,,4,0.0073059360730593605,0.03386950754405573,0.005695572493517772,0.000525125604793855,0.03302224056047489,0.06612425927195656,,POINT (-45.8869167 -23.2135545)
1102127967,-23.2161424,-45.8842107,,3,0.005479452054794521,0.035060772253659785,0.062496955463182936,0.0020577665759219936,0.024554293518704983,0.06612425927195656,,POINT (-45.8842107 -23.2161424)
1102127972,-23.2121923,-45.8854322,,4,0.0073059360730593605,0.03347889840227126,0.00444105086088219,0.00020098433982257963,0.03743167977170863,0.06612425927195656,,POINT (-45.8854322 -23.2121923)
1102127996,-23.2167704,-45.8835109,,3,0.005479452054794521,0.0337922528862944,0.0035775097405900203,0.00015306093996658753,0.02005486385773247,0.06612425927195656,,POINT (-45.8835109 -23.2167704)
1102128010,-23.2158295,-45.8844874,,4,0.0073059360730593605,0.03627905452365184,0.06633683243443575,0.003807555144800172,0.030798863478924122,0.06612425927195656,,POINT (-45.8844874 -23.2158295)
1102128028,-23.2116893,-45.8889712,,3,0.005479452054794521,0.03411965559056123,0.007085359360426037,0.004297478429003968,0.01958153591237164,0.06612425927195656,,POINT (-45.8889712 -23.2116893)
1102128034,-23.2151479,-45.885213,,4,0.0073059360730593605,0.037642677811043676,0.1228331818632152,0.0022617753728724254,0.034549426515840836,0.06612425927195656,,POINT (-45.885213 -23.2151479)
1102128035,-23.2119066,-45.8887402,,3,0.005479452054794521,0.03313676319435016,0.004156282071044713,0.0005887977140355073,0.02405029100455506,0.06612425927195656,,POINT (-45.8887402 -23.2119066)
1102128037,-23.2158435,-45.8819337,,3,0.005479452054794521,0.031626832286528545,0.038763119369388636,-5.162131386050185e-05,0.023024197020435143,0.06612425927195656,,POINT (-45.8819337 -23.2158435)
1102128041,-23.2126502,-45.8859325,,4,0.0073059360730593605,0.03373123209518309,0.014643938186853236,0.00028623826803791003,0.043869162317279546,0.06612425927195656,,POINT (-45.8859325 -23.2126502)
1102845653,-23.2239868,-45.8891054,,3,0.0045662100456621,0.04150257952051265,0.05129194001871024,0.0022191733842601914,0.021214922207580946,0.06612425927195656,,POINT (-45.8891054 -23.2239868)
1102845655,-23.2237652,-45.8937763,mini_roundabout,3,0.005479452054794521,0.037562047840212186,0.03409497792818448,0.0015025039087328057,0.02132489300942396,0.06612425927195656,,POINT (-45.8937763 -23.2237652)
1102845656,-23.2232626,-45.8935438,,3,0.005479452054794521,0.03821692787727691,0.02525767045078899,0.0015554813457514549,0.019641317587927656,0.06612425927195656,,POINT (-45.8935438 -23.2232626)
