osmid,y,x,highway,street_count,dc,cc,nbc,vul,com,eff,ref,geometry
876560967,-23.2191028,-45.9103038,traffic_signals,4,0.002452483139178418,0.03661399403877628,0.03848406173961752,0.0007032502728410268,0.017065972547301814,0.060633172592115404,,POINT (-45.9103038 -23.2191028)
876561059,-23.2185167,-45.9106397,,3,0.0018393623543838135,0.03675335847662717,0.010434608629128908,0.0006654638660301565,0.01398860280777977,0.060633172592115404,,POINT (-45.9106397 -23.2185167)
884411098,-23.2058738,-45.9061609,traffic_signals,5,0.0030656039239730223,0.037332083712615954,0.055532856105856766,0.0010683149944418463,0.02675422800967649,0.060633172592115404,,POINT (-45.9061609 -23.2058738)
934161191,-23.2238343,-45.8991355,,3,0.003678724708767627,0.042095258312283626,0.02150440246317463,0.0005560576997806142,0.012387314964718947,0.060633172592115404,,POINT (-45.8991355 -23.2238343)
934161195,-23.2238331,-45.8982195,,3,0.003678724708767627,0.040218643323151185,0.002105018441252991,5.37049122389426e-05,0.01244345001823426,0.060633172592115404,,POINT (-45.8982195 -23.2238331)
934163157,-23.2236371,-45.9009728,,3,0.0018393623543838135,0.04360330979510416,0.07315291603366465,0.001285447914581568,0.012625885883955463,0.060633172592115404,,POINT (-45.9009728 -23.2236371)
943022725,-23.218965,-45.9107462,,3,0.001226241569589209,0.035437994052300165,0.010437617810894787,-8.144405093949496e-05,0.00997472101339805,0.060633172592115404,,POINT (-45.9107462 -23.218965)
943022745,-23.2185257,-45.9102396,,4,0.002452483139178418,0.03548456171859754,0.029765464550401643,0.0007742428705994549,0.018369855890960414,0.060633172592115404,,POINT (-45.9102396 -23.2185257)
970047010,-23.2293837,-45.8844765,traffic_signals,4,0.003678724708767627,0.037070625357236514,0.03955446170432796,0.000998462746218999,0.019100048268623014,0.060633172592115404,,POINT (-45.8844765 -23.2293837)
970047065,-23.2320334,-45.8927507,,3,0.002452483139178418,0.03717095181287179,0.025208540544155583,0.00036560730022085994,0.015572602102515584,0.060633172592115404,,POINT (-45.8927507 -23.2320334)
970047128,-23.229012,-45.8911766,traffic_signals,3,0.003678724708767627,0.033971328527331306,0.010030253326091646,0.0006229351482461026,0.014937628062179105,0.060633172592115404,,POINT (-45.8911766 -23.229012)
970047153,-23.2251407,-45.8857229,,3,0.002452483139178418,0.03762833510316976,0.024469552102836904,0.0002477332118558474,0.015704715402341054,0.060633172592115404,,POINT (-45.8857229 -23.2251407)
970047171,-23.2252522,-45.8858854,,4,0.003678724708767627,0.03881645356567939,0.028170321236739494,0.0006472921608948075,0.021394348247821472,0.060633172592115404,,POINT (-45.8858854 -23.2252522)
970387137,-23.2221904,-45.8891946,traffic_signals,4,0.002452483139178418,0.037337333003756905,0.01490798833351775,0.0005405503317749928,0.020625757733414813,0.060633172592115404,,POINT (-45.8891946 -23.2221904)
1102127919,-23.2104235,-45.8893561,,3,0.003678724708767627,0.03405992980745475,0.0027998115500898744,0.0004544702683900447,0.01578004673044639,0.060633172592115404,,POINT (-45.8893561 -23.2104235)
1102127925,-23.2141884,-45.8862346,,3,0.003678724708767627,0.03532719875392605,0.0021241088709730385,8.33815189354485e-05,0.01856886692175873,0.060633172592115404,,POINT (-45.8862346 -23.2141884)
1102127943,-23.2131002,-45.8864307,,4,0.004904966278356836,0.034514445887292536,0.00894553198713551,0.00014681821813171067,0.028555651510034613,0.060633172592115404,,POINT (-45.8864307 -23.2131002)
1102127944,-23.2095077,-45.8883745,,3,0.003678724708767627,0.033723252404608224,0.004448521425028411,0.00014210448985183612,0.01607774122736638,0.060633172592115404,,POINT (-45.8883745 -23.2095077)
1102127945,-23.2085438,-45.8873311,,3,0.0030656039239730223,0.0340562895259568,0.007133902892270954,0.00011759842818866399,0.013125067720019055,0.060633172592115404,,POINT (-45.8873311 -23.2085438)
1102127950,-23.216962,-45.8831093,,3,0.003678724708767627,0.03317206972044621,0.0005640863349444205,-7.935526333039363e-05,0.013184291690712013,0.060633172592115404,,POINT (-45.8831093 -23.216962)
1102127952,-23.2166521,-45.882432,,3,0.003678724708767627,0.032346387911954336,0.0002957239471841517,-3.471919713689737e-05,0.014919002969114142,0.060633172592115404,,POINT (-45.882432 -23.2166521)
1102127957,-23.2089926,-45.8878137,,3,0.003678724708767627,0.033877423219785895,0.006010114764893361,0.00010567600148565597,0.015141583265813269,0.060633172592115404,,POINT (-45.8878137 -23.2089926)
1102127960,-23.2135545,-45.8869167,,4,0.004904966278356836,0.034229698927990354,0.003358236062855613,0.0004346738630071916,0.022176728871723766,0.060633172592115404,,POINT (-45.8869167 -23.2135545)
1102127967,-23.2161424,-45.8842107,,3,0.003678724708767627,0.03531232183614768,0.017802225237095355,0.0009043547975008543,0.016490261445529748,0.060633172592115404,,POINT (-45.8842107 -23.2161424)
1102127972,-23.2121923,-45.8854322,,4,0.004904966278356836,0.03363923264649531,0.0031086704195578585,0.0001215443666671247,0.025137946647152132,0.060633172592115404,,POINT (-45.8854322 -23.2121923)
1102127996,-23.2167704,-45.8835109,,3,0.003678724708767627,0.03414826253007782,0.0026480966205826998,0.00010097531721173006,0.013468584684639793,0.060633172592115404,,POINT (-45.8835109 -23.2167704)
1102128010,-23.2158295,-45.8844874,,4,0.004904966278356836,0.0364198175056762,0.020452250014367863,0.0015978720087187698,0.02068360257656363,0.060633172592115404,,POINT (-45.8844874 -23.2158295)
1102128028,-23.2116893,-45.8889712,,3,0.003678724708767627,0.034510707806682646,0.0050221289761247945,0.0037534472449753027,0.013161633822795856,0.060633172592115404,,POINT (-45.8889712 -23.2116893)
1102128034,-23.2151479,-45.885213,,4,0.004904966278356836,0.037686189246932324,0.06085256586865637,0.0012659492097792649,0.02320232350226865,0.060633172592115404,,POINT (-45.885213 -23.2151479)
1102128035,-23.2119066,-45.8887402,,3,0.003678724708767627,0.033501300262912106,0.0022790355272289706,0.000551652786720194,0.016153140138792762,0.060633172592115404,,POINT (-45.8887402 -23.2119066)
1102128037,-23.2158435,-45.8819337,,3,0.003678724708767627,0.03207742080621952,0.00853552360377779,2.539211375804965e-06,0.015545851125228065,0.060633172592115404,,POINT (-45.8819337 -23.2158435)
1102128041,-23.2126502,-45.8859325,,4,0.004904966278356836,0.033949611894634676,0.008529920042078115,0.0001768048419824847,0.02946115749836289,0.060633172592115404,,POINT (-45.8859325 -23.2126502)
1102845653,-23.2239868,-45.8891054,,3,0.0030656039239730223,0.03837515563752947,0.03222520398850937,0.0011285216529680808,0.014247276188872936,0.060633172592115404,,POINT (-45.8891054 -23.2239868)
1102845655,-23.2237652,-45.8937763,mini_roundabout,3,0.003678724708767627,0.034530903066891584,0.018413681624908758,0.0006764180813364493,0.014321129558275233,0.060633172592115404,,POINT (-45.8937763 -23.2237652)
1102845656,-23.2232626,-45.8935438,,3,0.003678724708767627,0.035185206523780634,0.015263659593003943,0.0007461317562717298,0.01319049273032416,0.060633172592115404,,POINT (-45.8935438 -23.2232626)
1102845660,-23.2240436,-45.894329,,3,0.003678724708767627,0.034890095843625415,0.01875882105601832,0.000746775776222357,0.013114645313675866,0.060633172592115404,,POINT (-45.894329 -23.2240436)
1102845666,-23.2258421,-45.8948422,,3,0.003678724708767627,0.034681236783632885,0.009647960669816104,0.00017821868828693695,0.012805022736270735,0.060633172592115404,,POINT (-45.8948422 -23.2258421)
1102845670,-23.2246035,-45.8947037,,3,0.003678724708767627,0.03537190481335889,0.021307707475433965,0.0005667441350603331,0.013892096600551369,0.060633172592115404,,POINT (-45.8947037 -23.2246035)
1102845672,-23.2286982,-45.892651,,3,0.003678724708767627,0.034957463063965924,0.007234632134783766,0.00017319279190491796,0.012854077451499862,0.060633172592115404,,POINT (-45.892651 -23.2286982)
1102845674,-23.2279232,-45.8882643,,3,0.003678724708767627,0.0345871252301865,0.00335228049906623,4.966057179959564e-06,0.01584418814521422,0.060633172592115404,,POINT (-45.8882643 -23.2279232)
1102845676,-23.2262392,-45.8899221,,3,0.003678724708767627,0.03485269697029972,0.00396797014166406,3.861944099039963e-05,0.013524030062226107,0.060633172592115404,,POINT (-45.8899221 -23.2262392)
1102845679,-23.2265581,-45.8937958,,4,0.004904966278356836,0.034857272115940904,0.018617929946587303,0.0005647547258635624,0.01756277358585733,0.060633172592115404,,POINT (-45.8937958 -23.2265581)
1102845682,-23.2293002,-45.8857364,,3,0.0030656039239730223,0.036361633572286625,0.004547974092317384,0.00017310908970968552,0.013673691563882128,0.060633172592115404,,POINT (-45.8857364 -23.2293002)
1102845685,-23.2269986,-45.889069,,3,0.003678724708767627,0.03506594776281085,0.0041716551193503254,7.962278900436615e-05,0.015188650617195562,0.060633172592115404,,POINT (-45.889069 -23.2269986)
1102845687,-23.2275022,-45.8859422,,3,0.002452483139178418,0.037434711856280806,0.0046866627491375015,0.00017030528761301654,0.01531828191887413,0.060633172592115404,,POINT (-45.8859422 -23.2275022)
1102845690,-23.2292086,-45.8881042,,3,0.003678724708767627,0.03437296577427263,0.01007909409696851,0.00016564395116664573,0.015192488541978674,0.060633172592115404,,POINT (-45.8881042 -23.2292086)
1102845695,-23.2235753,-45.8947277,,3,0.002452483139178418,0.03542617429576214,0.013687258891939133,0.0006261663000861945,0.012394178192866026,0.060633172592115404,,POINT (-45.8947277 -23.2235753)
1102845699,-23.2275324,-45.8884964,,3,0.003678724708767627,0.03438335102840734,0.002164182041166515,3.8147325975452386e-05,0.013636124146256583,0.060633172592115404,,POINT (-45.8884964 -23.2275324)
1102845702,-23.2260397,-45.8868667,,3,0.002452483139178418,0.03783295347177315,0.020715719866629054,0.0002011251658856552,0.01644076178964005,0.060633172592115404,,POINT (-45.8868667 -23.2260397)
1102845703,-23.226297,-45.8882928,,4,0.004904966278356836,0.036638411788049004,0.014631228117837583,0.00014088307993579479,0.02490734302861647,0.060633172592115404,,POINT (-45.8882928 -23.226297)
1102845706,-23.2254724,-45.8874395,,3,0.002452483139178418,0.037155348334965276,0.005121955255906339,0.0002390322865234209,0.01625691539816803,0.060633172592115404,,POINT (-45.8874395 -23.2254724)
1102845708,-23.2257366,-45.8897116,,3,0.003678724708767627,0.03663504188653018,0.02608150765410535,0.000854255289293643,0.01578133874402437,0.060633172592115404,,POINT (-45.8897116 -23.2257366)
1102845710,-23.2292572,-45.8869718,,3,0.003678724708767627,0.03563296959660294,0.00732138778851144,0.0001415295823289888,0.018089957997233296,0.060633172592115404,,POINT (-45.8869718 -23.2292572)
