osmid,y,x,highway,street_count,dc,cc,nbc,vul,com,eff,ref,geometry
876560967,-23.2191028,-45.9103038,traffic_signals,4,0.0013386880856760374,0.03341658137468202,0.021139886174810746,0.00030903986769771185,0.010429990374452544,0.049303294099357846,,POINT (-45.9103038 -23.2191028)
876560980,-23.2198037,-45.9161915,,1,0.0006693440428380187,0.027179614853172065,0.0,-6.007932451616359e-05,0.002152175831905579,0.049303294099357846,,POINT (-45.9161915 -23.2198037)
876561059,-23.2185167,-45.9106397,,3,0.001004016064257028,0.03334497413356029,0.01494957894993623,0.001207581893376713,0.008692725614918389,0.049303294099357846,,POINT (-45.9106397 -23.2185167)
876561061,-23.2262819,-45.912146,,4,0.0013386880856760374,0.03399335863653543,0.01813598704362353,0.00030228085729939205,0.011596162108574259,0.049303294099357846,,POINT (-45.912146 -23.2262819)
878203360,-23.2317628,-45.9135159,,3,0.001004016064257028,0.0359662279578588,0.06736892821624481,0.0005971237574487345,0.009338576481719669,0.049303294099357846,,POINT (-45.9135159 -23.2317628)
878203443,-23.2342395,-45.9166656,,3,0.001004016064257028,0.030902817263196856,0.06570549363233634,0.0015797462227254615,0.006517024454662772,0.049303294099357846,,POINT (-45.9166656 -23.2342395)
878203514,-23.2291393,-45.9126734,,3,0.001004016064257028,0.03316457272774374,0.019977962384499746,0.0005335850572901812,0.009154597238035737,0.049303294099357846,,POINT (-45.9126734 -23.2291393)
883511380,-23.2308025,-45.9158837,,3,0.001004016064257028,0.029741020615234193,0.0036381332527978655,-1.1781367305617451e-05,0.008057283732621379,0.049303294099357846,,POINT (-45.9158837 -23.2308025)
883511462,-23.2309114,-45.9201225,,3,0.001004016064257028,0.028349716852344407,0.00031041474233055435,0.0013688945125629943,0.005270698895496187,0.049303294099357846,,POINT (-45.9201225 -23.2309114)
883511541,-23.2311935,-45.920316,,3,0.0006693440428380187,0.0,0.0,0.0014252433630059177,0.004083741861767252,0.049303294099357846,,POINT (-45.920316 -23.2311935)
883511553,-23.2235343,-45.9160151,,3,0.001004016064257028,0.029162216836592453,0.005787220022660932,3.443413226238241e-05,0.009332083047885591,0.049303294099357846,,POINT (-45.9160151 -23.2235343)
883511591,-23.2235205,-45.920234,,4,0.0013386880856760374,0.024265201159121237,7.460187063770462e-06,-0.00012008705929807049,0.005628421204069196,0.049303294099357846,,POINT (-45.920234 -23.2235205)
883511792,-23.2277327,-45.9158022,,3,0.001004016064257028,0.027093549106339578,0.0021110334809679335,9.201672738664654e-05,0.006927101945277393,0.049303294099357846,,POINT (-45.9158022 -23.2277327)
883512022,-23.2308103,-45.9160172,,3,0.001004016064257028,0.029482804194148136,0.010679835039101445,-3.297035597704543e-06,0.0080565139380262,0.049303294099357846,,POINT (-45.9160172 -23.2308103)
884411098,-23.2058738,-45.9061609,traffic_signals,5,0.0016733601070950468,0.034107578679645395,0.05900905619158491,0.0010594665298857438,0.015895781482918408,0.049303294099357846,,POINT (-45.9061609 -23.2058738)
