osmid,y,x,highway,street_count,dc,cc,nbc,vul,geometry
42427423,40.7435682,-73.9923179,traffic_signals,4,0.006369426751592357,0.0,0.0,-0.004278837673191065,POINT (-73.9923179 40.7435682)
42427786,40.745301,-73.986846,traffic_signals,4,0.025477707006369428,0.11492550273522696,0.07031538740654107,0.0031123396501508993,POINT (-73.986846 40.745301)
42427787,40.7460483,-73.9886101,traffic_signals,4,0.025477707006369428,0.10686957636899927,0.031638453941416594,0.00125035887848482,POINT (-73.9886101 40.7460483)
42427797,40.7466658,-73.9900676,traffic_signals,4,0.025477707006369428,0.10049937020394673,0.0631386177380788,0.0020067973762441242,POINT (-73.9900676 40.7466658)
42427805,40.7478717,-73.9929242,traffic_signals,4,0.019108280254777073,0.10092401543016058,0.03315877527895137,-0.00016569387328862196,POINT (-73.9929242 40.7478717)
42428201,40.7413643,-73.9891378,traffic_signals,4,0.006369426751592357,0.07953411794252865,0.0,-0.00414432995194824,POINT (-73.9891378 40.7413643)
42428212,40.7430428,-73.9891631,traffic_signals,3,0.019108280254777073,0.07315574370129047,0.02445696553976809,-0.0027407068372393628,POINT (-73.9891631 40.7430428)
42428220,40.7445363,-73.9888917,traffic_signals,3,0.019108280254777073,0.094222289224739,0.018193814948217337,-0.0006538625380601508,POINT (-73.9888917 40.7445363)
42428223,40.7452886,-73.9887531,traffic_signals,4,0.025477707006369428,0.10049937020394673,0.021346085270441722,0.000625400649230117,POINT (-73.9887531 40.7452886)
42428227,40.7467961,-73.9884727,traffic_signals,4,0.025477707006369428,0.1109226794975449,0.02836948292068662,0.0016318258811816374,POINT (-73.9884727 40.7467961)
42428232,40.7475458,-73.9883326,traffic_signals,4,0.025477707006369428,0.11623041517504301,0.030234206233589876,0.001864769850968356,POINT (-73.9883326 40.7475458)
42428253,40.7506824,-73.9878205,traffic_signals,3,0.019108280254777073,0.11483341499265066,0.013052471219102598,0.00014188349811713663,POINT (-73.9878205 40.7506824)
42428258,40.751444,-73.9876732,traffic_signals,4,0.025477707006369428,0.09631189644544894,0.02561460357075926,0.000569860592371308,POINT (-73.9876732 40.751444)
42428264,40.7521844,-73.9875229,traffic_signals,4,0.025477707006369428,0.10483694360704318,0.03068360851921753,0.0003224645159535215,POINT (-73.9875229 40.7521844)
42428268,40.7528837,-73.9873365,traffic_signals,4,0.025477707006369428,0.08738542799440734,0.01593929601776085,0.0003509991810855003,POINT (-73.9873365 40.7528837)
42428272,40.7536222,-73.9870696,traffic_signals,3,0.012738853503184714,0.09573286700790115,0.013727689506791286,-0.0020153466600820766,POINT (-73.9870696 40.7536222)
42429874,40.743451,-73.988194,traffic_signals,4,0.025477707006369428,0.09366804046459348,0.077209927778074,0.010877051108803255,POINT (-73.988194 40.743451)
42429876,40.7427711,-73.9865977,traffic_signals,4,0.025477707006369428,0.08566174650975972,0.04724095831865868,0.009362713398654856,POINT (-73.9865977 40.7427711)
42429888,40.7420643,-73.9849234,traffic_signals,4,0.012738853503184714,0.08591852632543646,0.017446105805370576,-0.0022212742577884404,POINT (-73.9849234 40.7420643)
42430274,40.744186,-73.991871,traffic_signals,4,0.025477707006369428,0.06830891416150049,0.030867221950024497,0.007025095776669989,POINT (-73.991871 40.744186)
42430277,40.7448072,-73.9914152,traffic_signals,4,0.025477707006369428,0.0761893152104349,0.05585043079188828,0.004669449675438405,POINT (-73.9914152 40.7448072)
42430279,40.745421,-73.990968,traffic_signals,4,0.025477707006369428,0.0878137879355564,0.04373160048074309,0.001337718616998747,POINT (-73.990968 40.745421)
42430282,40.746038,-73.990518,traffic_signals,4,0.025477707006369428,0.08879312386048824,0.05260127111511956,0.0014885573908781393,POINT (-73.990518 40.746038)
42430288,40.747277,-73.989617,traffic_signals,4,0.025477707006369428,0.10092401543016058,0.07219153576907847,0.0025296392411188534,POINT (-73.989617 40.747277)
42430292,40.7478958,-73.9891568,traffic_signals,4,0.025477707006369428,0.1109226794975449,0.07430123703396611,0.0032618957067322716,POINT (-73.9891568 40.7478958)
42430295,40.7485081,-73.9886948,traffic_signals,4,0.025477707006369428,0.11040993983885056,0.08200541534042988,0.004334333207556369,POINT (-73.9886948 40.7485081)
42430298,40.7491217,-73.9882353,traffic_signals,4,0.025477707006369428,0.1260440650051258,0.10103634430440109,0.005484230771103425,POINT (-73.9882353 40.7491217)
42430304,40.7497993,-73.9877404,traffic_signals,4,0.038216560509554146,0.1301653968309065,0.143398337348649,0.006141473566288392,POINT (-73.9877404 40.7497993)
