osmid,y,x,highway,street_count,dc,cc,nbc,vul,geometry
42427786,40.745301,-73.986846,traffic_signals,4,0.047058823529411764,0.13995189153728407,0.0660652768842254,0.0035865412257222572,POINT (-73.986846 40.745301)
42427787,40.7460483,-73.9886101,traffic_signals,4,0.047058823529411764,0.13026663952778345,0.05719900838174997,0.0014075876354745667,POINT (-73.9886101 40.7460483)
42427797,40.7466658,-73.9900676,traffic_signals,4,0.03529411764705882,0.11820112660448794,0.06010737628384688,0.001191457022271904,POINT (-73.9900676 40.7466658)
42428220,40.7445363,-73.9888917,traffic_signals,3,0.03529411764705882,0.1066488918513581,0.036764705882352935,-0.005353385027984331,POINT (-73.9888917 40.7445363)
42428223,40.7452886,-73.9887531,traffic_signals,4,0.047058823529411764,0.11820112660448794,0.03385633798025601,-0.0012792243449900342,POINT (-73.9887531 40.7452886)
42428227,40.7467961,-73.9884727,traffic_signals,4,0.047058823529411764,0.14073666849917535,0.055503138360660405,0.003567449084862122,POINT (-73.9884727 40.7467961)
42428232,40.7475458,-73.9883326,traffic_signals,4,0.047058823529411764,0.14998828216545582,0.05656873126448859,0.004186118355366121,POINT (-73.9883326 40.7475458)
42428253,40.7506824,-73.9878205,traffic_signals,3,0.03529411764705882,0.14396580812057136,0.01830298786181139,-0.00029107495135971713,POINT (-73.9878205 40.7506824)
42428258,40.751444,-73.9876732,traffic_signals,4,0.047058823529411764,0.10833685992382565,0.02241315718206474,0.0015563121309458722,POINT (-73.9876732 40.751444)
42428264,40.7521844,-73.9875229,traffic_signals,4,0.023529411764705882,0.121051636088519,0.018911756621840654,-0.0036260690048662086,POINT (-73.9875229 40.7521844)
42430279,40.745421,-73.990968,traffic_signals,4,0.023529411764705882,0.09616106979190144,0.036764705882352935,-0.0069010833537531385,POINT (-73.990968 40.745421)
42430282,40.746038,-73.990518,traffic_signals,4,0.03529411764705882,0.08755129958960328,0.036764705882352935,-0.002433373525820498,POINT (-73.990518 40.746038)
42430288,40.747277,-73.989617,traffic_signals,4,0.047058823529411764,0.121051636088519,0.09664682539682537,0.006789013559335815,POINT (-73.989617 40.747277)
42430292,40.7478958,-73.9891568,traffic_signals,4,0.047058823529411764,0.14073666849917535,0.09771241830065361,0.0062374932733543255,POINT (-73.9891568 40.7478958)
42430295,40.7485081,-73.9886948,traffic_signals,4,0.047058823529411764,0.14153029632905792,0.12265989729225024,0.009603245195469411,POINT (-73.9886948 40.7485081)
42430298,40.7491217,-73.9882353,traffic_signals,4,0.047058823529411764,0.16806722689075632,0.12884859791869968,0.01254959931835583,POINT (-73.9882353 40.7491217)
42430304,40.7497993,-73.9877404,traffic_signals,4,0.07058823529411765,0.17308992562542258,0.16554014003262119,0.010368270629245035,POINT (-73.9877404 40.7497993)
42430308,40.7504574,-73.9872874,traffic_signals,4,0.047058823529411764,0.16297428062133942,0.09737854791039223,0.009049738893771189,POINT (-73.9872874 40.7504574)
42430311,40.751088,-73.9868238,traffic_signals,4,0.047058823529411764,0.14369106421194433,0.10148871723064568,0.005480990452166029,POINT (-73.9868238 40.751088)
42430314,40.7517,-73.986399,traffic_signals,4,0.047058823529411764,0.13815434430652995,0.06159226848634192,0.0047878574339751,POINT (-73.986399 40.7517)
42430317,40.752317,-73.985947,traffic_signals,4,0.03529411764705882,0.121051636088519,0.03147603007178414,-0.0009345677266471671,POINT (-73.985947 40.752317)
42430320,40.7529437,-73.9854836,traffic_signals,4,0.023529411764705882,0.11301352166049436,0.0,-0.005245656362888058,POINT (-73.9854836 40.7529437)
42433604,40.7509597,-73.9827265,traffic_signals,4,0.047058823529411764,0.11088971671142683,0.060506463657724156,0.001507565087613799,POINT (-73.9827265 40.7509597)
42434800,40.7440672,-73.9877451,traffic_signals,4,0.023529411764705882,0.11305423070128952,0.009808461272778542,-0.005647149570689231,POINT (-73.9877451 40.7440672)
42434946,40.7491045,-73.9840705,traffic_signals,4,0.047058823529411764,0.1578493032433099,0.12088032472327392,0.008052782687692217,POINT (-73.9840705 40.7491045)
42434948,40.7484303,-73.9824775,traffic_signals,4,0.047058823529411764,0.16548157724628315,0.11301394020111549,0.007605222035276088,POINT (-73.9824775 40.7484303)
42434951,40.7477119,-73.9807576,traffic_signals,4,0.047058823529411764,0.13664994128322835,0.0602647385196032,0.00364477174784777,POINT (-73.9807576 40.7477119)
42434954,40.7470714,-73.9792242,traffic_signals,4,0.03529411764705882,0.10833685992382565,0.025209866639765873,-0.0011654361327933062,POINT (-73.9792242 40.7470714)
42435420,40.748469,-73.992463,traffic_signals,4,0.023529411764705882,0.12363566116101614,0.025334967320261442,-0.0035607673194602107,POINT (-73.992463 40.748469)
42435422,40.749101,-73.992006,traffic_signals,4,0.03529411764705882,0.14153029632905792,0.02533496732026144,-0.0011357304803484179,POINT (-73.992006 40.749101)
42436746,40.7446313,-73.9852432,traffic_signals,4,0.047058823529411764,0.12163831606956191,0.07068236699792949,0.004916627038997669,POINT (-73.9852432 40.7446313)
42436748,40.7439234,-73.9835616,traffic_signals,4,0.023529411764705882,0.0,0.0,-0.0036131243777290864,POINT (-73.9835616 40.7439234)
42437644,40.7484355,-73.984557,traffic_signals,4,0.07058823529411765,0.18499783205665557,0.20916044956844837,0.009529874263927932,POINT (-73.984557 40.7484355)
42437654,40.7510092,-73.9906121,traffic_signals,4,0.047058823529411764,0.15058823529411766,0.050073140367258004,0.004199140799131695,POINT (-73.9906121 40.7510092)
42437686,40.7459215,-73.9863915,traffic_signals,4,0.047058823529411764,0.1533485084461483,0.09740265186070401,0.006509614643087121,POINT (-73.9863915 40.7459215)
42438544,40.7446783,-73.9873007,traffic_signals,4,0.047058823529411764,0.12740121429282372,0.05240862254941037,0.0018295500001447068,POINT (-73.9873007 40.7446783)
42439440,40.749706,-73.991563,traffic_signals,3,0.03529411764705882,0.1316330728095434,0.05028244631185807,7.27110244921691e-05,POINT (-73.991563 40.749706)
42439952,40.7516588,-73.9901341,traffic_signals,4,0.03529411764705882,0.12612080007882548,0.02614612511671335,0.0007401611716439042,POINT (-73.9901341 40.7516588)
42439955,40.7522886,-73.9896878,traffic_signals,4,0.023529411764705882,0.0,0.0,-0.003705191600322963,POINT (-73.9896878 40.7522886)
42443680,40.747152,-73.9854903,traffic_signals,4,0.047058823529411764,0.16262228433490025,0.12094779761124842,0.011686173065021796,POINT (-73.9854903 40.747152)
42443950,40.7503415,-73.9831749,traffic_signals,4,0.047058823529411764,0.12914942992634446,0.08357041999067852,0.004540143419224004,POINT (-73.9831749 40.7503415)
42445365,40.7477686,-73.9829619,traffic_signals,4,0.07058823529411765,0.18729880011706176,0.18155604765448946,0.009029093803655895,POINT (-73.9829619 40.7477686)
42445374,40.7464087,-73.9797169,traffic_signals,4,0.047058823529411764,0.13615572811403043,0.03897949917852754,0.0002890209542780041,POINT (-73.9797169 40.7464087)
42445404,40.7452501,-73.984794,traffic_signals,4,0.047058823529411764,0.13995189153728407,0.10201974197440801,0.005267113137883779,POINT (-73.984794 40.7452501)
42445409,40.7445433,-73.9831115,traffic_signals,4,0.047058823529411764,0.13026663952778345,0.03830662089397163,0.003098438109384389,POINT (-73.9831115 40.7445433)
42445649,40.7515813,-73.9822757,traffic_signals,4,0.047058823529411764,0.10328411199870895,0.02917048960834897,-1.4409767134554276e-05,POINT (-73.9822757 40.7515813)
42445651,40.7509069,-73.9806768,traffic_signals,4,0.047058823529411764,0.11477761836441894,0.02917048960834897,8.038638785791712e-06,POINT (-73.9806768 40.7509069)
42445888,40.7440046,-73.9856985,traffic_signals,4,0.023529411764705882,0.11271574498062698,0.03139567948391476,-0.0034145228061346357,POINT (-73.9856985 40.7440046)
42445896,40.7458588,-73.9843457,traffic_signals,4,0.047058823529411764,0.14909726266744322,0.13094722413473,0.007199827846008408,POINT (-73.9843457 40.7458588)
42445899,40.7464825,-73.9838914,traffic_signals,4,0.047058823529411764,0.16368286445012786,0.1337861502921211,0.00850802350309734,POINT (-73.9838914 40.7464825)
42445903,40.7471011,-73.9834426,traffic_signals,4,0.047058823529411764,0.16262228433490025,0.1095987517111255,0.007637153919990357,POINT (-73.9834426 40.7471011)
42445908,40.7490542,-73.9820215,traffic_signals,4,0.047058823529411764,0.1578493032433099,0.11560048421282391,0.006537043313289558,POINT (-73.9820215 40.7490542)
42445909,40.7496645,-73.9815704,traffic_signals,4,0.047058823529411764,0.14206437291897892,0.08318298852850145,0.004313027127946419,POINT (-73.9815704 40.7496645)
42445910,40.7502832,-73.9811233,traffic_signals,4,0.047058823529411764,0.12914942992634446,0.060119032195547005,0.00137342951849285,POINT (-73.9811233 40.7502832)
42445914,40.7515286,-73.9802259,traffic_signals,4,0.023529411764705882,0.10530455019661343,0.0,-0.006758066538883714,POINT (-73.9802259 40.7515286)
42446488,40.7522048,-73.9818235,traffic_signals,4,0.023529411764705882,0.0,0.0,-0.006765354235394442,POINT (-73.9818235 40.7522048)
42446701,40.747774,-73.9850381,traffic_signals,4,0.047058823529411764,0.17269293038316244,0.1441381322246259,0.012945151395671456,POINT (-73.9850381 40.747774)
42446933,40.744495,-73.9811045,traffic_signals,4,0.047058823529411764,0.11876043792911485,0.042285657139871105,0.0019750028138494887,POINT (-73.9811045 40.744495)
42446934,40.7451153,-73.9806499,traffic_signals,4,0.047058823529411764,0.1342141134528678,0.042285657139871105,0.004571591487505197,POINT (-73.9806499 40.7451153)
42446935,40.7457353,-73.9801966,traffic_signals,4,0.03529411764705882,0.11951447245564892,0.023810600450528716,0.0004985574539711653,POINT (-73.9801966 40.7457353)
42446941,40.7476825,-73.9787824,traffic_signals,4,0.023529411764705882,0.12183514182371977,0.025209866639765873,-0.0037234040749363623,POINT (-73.9787824 40.7476825)
42449308,40.7457757,-73.9822189,traffic_signals,4,0.047058823529411764,0.14821676702176934,0.0839341701592918,0.00974127159606566,POINT (-73.9822189 40.7457757)
42449314,40.7444458,-73.9790592,traffic_signals,4,0.023529411764705882,0.12098469481836621,0.0,-0.004798765610151841,POINT (-73.9790592 40.7444458)
42449683,40.7489448,-73.9798635,traffic_signals,4,0.023529411764705882,0.12183514182371977,0.02107553933548972,-0.002750933040467664,POINT (-73.9798635 40.7489448)
42449926,40.7438234,-73.9795108,traffic_signals,4,0.023529411764705882,0.0,0.0,-0.005378526565948277,POINT (-73.9795108 40.7438234)
42451674,40.7465313,-73.9859434,traffic_signals,4,0.047058823529411764,0.16368286445012786,0.11810887145385729,0.008433576672069872,POINT (-73.9859434 40.7465313)
42452973,40.7497263,-73.9836183,traffic_signals,4,0.047058823529411764,0.13815434430652995,0.12346686873498225,0.006879131982863048,POINT (-73.9836183 40.7497263)
42456568,40.7451552,-73.9826672,traffic_signals,4,0.047058823529411764,0.12242945958871354,0.08045222201143377,0.004262165502296932,POINT (-73.9826672 40.7451552)
42458333,40.7483294,-73.9803101,traffic_signals,4,0.047058823529411764,0.13917581820158748,0.05748988776797271,0.003570159133567479,POINT (-73.9803101 40.7483294)
561042188,40.7464559,-73.9819128,traffic_signals,3,0.03529411764705882,0.14821676702176934,0.0744708023200447,0.004975530844136921,POINT (-73.9819128 40.7464559)
561042190,40.747127,-73.9814462,traffic_signals,4,0.07058823529411765,0.17469632864746826,0.16681686640641266,0.010010638933783208,POINT (-73.9814462 40.747127)
561042191,40.7477911,-73.9809472,traffic_signals,4,0.047058823529411764,0.13917581820158748,0.0985609661737668,0.006282890818289973,POINT (-73.9809472 40.7477911)
561042192,40.7490228,-73.9800466,traffic_signals,4,0.047058823529411764,0.11495285136955545,0.06336861973781381,0.005268886003704457,POINT (-73.9800466 40.7490228)
561042193,40.7484072,-73.9804936,traffic_signals,4,0.047058823529411764,0.14206437291897892,0.09578611542213628,0.005025495886883954,POINT (-73.9804936 40.7484072)
