osmid,y,x,highway,street_count,dc,cc,nbc,vul,geometry
42427786,40.745301,-73.986846,traffic_signals,4,0.035398230088495575,0.12747576906868943,0.06305120955266842,0.003578063549094733,POINT (-73.986846 40.745301)
42427787,40.7460483,-73.9886101,traffic_signals,4,0.035398230088495575,0.11871357651629613,0.042665883782877445,0.001613814566419798,POINT (-73.9886101 40.7460483)
42427797,40.7466658,-73.9900676,traffic_signals,4,0.035398230088495575,0.10893148119806624,0.06423172144964188,0.001561299199426391,POINT (-73.9900676 40.7466658)
42427805,40.7478717,-73.9929242,traffic_signals,4,0.02654867256637168,0.11107847097271692,0.017951081612586038,-0.001908845719474157,POINT (-73.9929242 40.7478717)
42428220,40.7445363,-73.9888917,traffic_signals,3,0.02654867256637168,0.09933176810547227,0.022134867958983007,-0.0028912863548069753,POINT (-73.9888917 40.7445363)
42428223,40.7452886,-73.9887531,traffic_signals,4,0.035398230088495575,0.10893148119806624,0.026737558175348286,2.9080552204371618e-05,POINT (-73.9887531 40.7452886)
42428227,40.7467961,-73.9884727,traffic_signals,4,0.035398230088495575,0.12612443582767857,0.038088568898266784,0.0025242882247233423,POINT (-73.9884727 40.7467961)
42428232,40.7475458,-73.9883326,traffic_signals,4,0.035398230088495575,0.1348610151356412,0.04278594563657273,0.0028357036780768093,POINT (-73.9883326 40.7475458)
42428253,40.7506824,-73.9878205,traffic_signals,3,0.02654867256637168,0.1352015732546706,0.01768538167479381,0.0008365348322660763,POINT (-73.9878205 40.7506824)
42428258,40.751444,-73.9876732,traffic_signals,4,0.035398230088495575,0.1092649449160195,0.02872170321601422,0.00138372769008712,POINT (-73.9876732 40.751444)
42428264,40.7521844,-73.9875229,traffic_signals,4,0.035398230088495575,0.11910972860700679,0.032520202704305126,0.0015098214659481509,POINT (-73.9875229 40.7521844)
42428268,40.7528837,-73.9873365,traffic_signals,4,0.017699115044247787,0.0,0.0,-0.0024481295238996596,POINT (-73.9873365 40.7528837)
42429874,40.743451,-73.988194,traffic_signals,4,0.008849557522123894,0.09674835690336157,0.0,-0.005597147663333079,POINT (-73.988194 40.743451)
42430279,40.745421,-73.990968,traffic_signals,4,0.017699115044247787,0.09036257047907098,0.02205585405253546,-0.0042186128854332745,POINT (-73.990968 40.745421)
42430282,40.746038,-73.990518,traffic_signals,4,0.035398230088495575,0.09278998788362142,0.04846142365500774,0.00039220750636026415,POINT (-73.990518 40.746038)
42430288,40.747277,-73.989617,traffic_signals,4,0.035398230088495575,0.11107847097271692,0.08333289436718642,0.003143242165734175,POINT (-73.989617 40.747277)
42430292,40.7478958,-73.9891568,traffic_signals,4,0.035398230088495575,0.12612443582767857,0.08787224329259723,0.004458504516476788,POINT (-73.9891568 40.7478958)
42430295,40.7485081,-73.9886948,traffic_signals,4,0.035398230088495575,0.12717297626805119,0.10622058926815561,0.006880763261635599,POINT (-73.9886948 40.7485081)
42430298,40.7491217,-73.9882353,traffic_signals,4,0.035398230088495575,0.14913599723913523,0.12494467500132413,0.009155365379850405,POINT (-73.9882353 40.7491217)
42430304,40.7497993,-73.9877404,traffic_signals,4,0.05309734513274336,0.15654919008435542,0.182850744454739,0.00929193097508804,POINT (-73.9877404 40.7497993)
42430308,40.7504574,-73.9872874,traffic_signals,4,0.035398230088495575,0.14997149302198756,0.09327373186307553,0.007273563102762317,POINT (-73.9872874 40.7504574)
42430311,40.751088,-73.9868238,traffic_signals,4,0.035398230088495575,0.1350310794674642,0.10415202559140102,0.0049488132053605765,POINT (-73.9868238 40.751088)
42430314,40.7517,-73.986399,traffic_signals,4,0.035398230088495575,0.1345221683639436,0.08157999986355562,0.0035209308787962955,POINT (-73.986399 40.7517)
42430317,40.752317,-73.985947,traffic_signals,4,0.035398230088495575,0.11910972860700679,0.04898078325280295,0.0033660483220718726,POINT (-73.985947 40.752317)
42430320,40.7529437,-73.9854836,traffic_signals,4,0.02654867256637168,0.11319201481786376,0.023083912768647286,-0.0006658903767572077,POINT (-73.9854836 40.7529437)
42430324,40.7535585,-73.9850397,traffic_signals,4,0.017699115044247787,0.10169007219154712,0.023004898862199755,-0.0036651500244048877,POINT (-73.9850397 40.7535585)
42432436,40.7528159,-73.9813803,traffic_signals,3,0.017699115044247787,0.0,0.0,-0.004366323282051336,POINT (-73.9813803 40.7528159)
42432438,40.7521404,-73.9797786,traffic_signals,4,0.035398230088495575,0.09778963106639188,0.01742256637168142,0.007469809527810777,POINT (-73.9797786 40.7521404)
42433604,40.7509597,-73.9827265,traffic_signals,4,0.035398230088495575,0.11319201481786376,0.08389481005257536,0.003029654080649724,POINT (-73.9827265 40.7509597)
42434800,40.7440672,-73.9877451,traffic_signals,4,0.035398230088495575,0.1053933523796251,0.015212680622235658,0.009356567034337994,POINT (-73.9877451 40.7440672)
42434946,40.7491045,-73.9840705,traffic_signals,4,0.035398230088495575,0.14997149302198756,0.11622273411737687,0.006194416146405539,POINT (-73.9840705 40.7491045)
42434948,40.7484303,-73.9824775,traffic_signals,4,0.035398230088495575,0.15586556916695649,0.11463653031223867,0.006189096456803011,POINT (-73.9824775 40.7484303)
42434951,40.7477119,-73.9807576,traffic_signals,4,0.035398230088495575,0.13537249812604188,0.08127983225635622,0.00430791313691162,POINT (-73.9807576 40.7477119)
42434954,40.7470714,-73.9792242,traffic_signals,4,0.035398230088495575,0.11563676675777443,0.053279398424777184,0.003983013040287913,POINT (-73.9792242 40.7470714)
42434959,40.7463979,-73.9776393,traffic_signals,4,0.017699115044247787,0.1093765536442279,0.008430726966392642,-0.002506964900534469,POINT (-73.9776393 40.7463979)
42435420,40.748469,-73.992463,traffic_signals,4,0.02654867256637168,0.11283418969199063,0.03721028234302571,-0.0005580153992425591,POINT (-73.992463 40.748469)
42435422,40.749101,-73.992006,traffic_signals,4,0.02654867256637168,0.12717297626805119,0.03728929624947323,0.00042995917519837403,POINT (-73.992006 40.749101)
42435644,40.7521986,-73.993458,traffic_signals,4,0.02654867256637168,0.12195859455318807,0.015012642225031608,-0.0022368881847206518,POINT (-73.993458 40.7521986)
42435645,40.7528582,-73.9929759,traffic_signals,4,0.02654867256637168,0.11551202375156322,0.014518805309734517,-0.002477701186110618,POINT (-73.9929759 40.7528582)
42435646,40.7534779,-73.9925251,traffic_signals,4,0.017699115044247787,0.1035586518546413,0.014439791403286982,-0.003502787806271443,POINT (-73.9925251 40.7534779)
42436746,40.7446313,-73.9852432,traffic_signals,4,0.035398230088495575,0.11601261757063826,0.07061940928553817,0.002850048955047115,POINT (-73.9852432 40.7446313)
42436748,40.7439234,-73.9835616,traffic_signals,4,0.035398230088495575,0.10207783223803538,0.0432060398444924,0.001690046824418148,POINT (-73.9835616 40.7439234)
42436751,40.7432627,-73.982007,traffic_signals,4,0.017699115044247787,0.10686591418932047,0.015972830926706993,-0.0027160278344127765,POINT (-73.982007 40.7432627)
42437644,40.7484355,-73.984557,traffic_signals,4,0.05309734513274336,0.16757378093536635,0.20786267849536455,0.007662591922949559,POINT (-73.984557 40.7484355)
42437654,40.7510092,-73.9906121,traffic_signals,4,0.05309734513274336,0.13924531341703397,0.09065648014367986,0.010508337748663171,POINT (-73.9906121 40.7510092)
