osmid,y,x,street_count,dc,cc,nbc,vul,highway,ref,geometry
587993,-23.55821,-46.6382561,3,0.001091703056768559,0.031238233151716407,0.037342202627557185,0.0071976027785510275,,,POINT (-46.6382561 -23.55821)
597282,-23.5510876,-46.6261325,3,0.001091703056768559,0.03645659759798262,0.09865543586678145,0.008220222144857193,,,POINT (-46.6261325 -23.5510876)
597283,-23.5533268,-46.6252641,4,0.001455604075691412,0.03212591951495313,0.035797854225071445,0.0011366315736902359,traffic_signals,,POINT (-46.6252641 -23.5533268)
597426,-23.5252524,-46.6253024,3,0.001091703056768559,0.03475532760096392,0.00035582021726493745,-2.1302529499191347e-05,,,POINT (-46.6253024 -23.5252524)
20944550,-23.5372021,-46.6535506,4,0.001455604075691412,0.028106957601243213,0.0025057047584247667,0.00013091315557126426,traffic_signals,,POINT (-46.6535506 -23.5372021)
20944551,-23.538894,-46.6513228,3,0.001455604075691412,0.029568340993859934,0.0005326154786030206,5.160080332816723e-05,,,POINT (-46.6513228 -23.538894)
20944552,-23.5403107,-46.6517752,4,0.0018195050946142651,0.030422570988298234,0.0012789311805098149,-1.8978954775257147e-05,,,POINT (-46.6517752 -23.5403107)
20944553,-23.5400651,-46.6526531,3,0.001091703056768559,0.02950558223492815,0.0009373779297593474,-6.535493219465298e-05,,,POINT (-46.6526531 -23.5400651)
20944554,-23.5416139,-46.6531738,4,0.001455604075691412,0.02963838681163956,0.000786215053827647,-3.522792073203188e-05,traffic_signals,,POINT (-46.6531738 -23.5416139)
20944556,-23.5477074,-46.6552234,4,0.001455604075691412,0.030522945185661978,0.0030227156731835263,2.331641381654874e-05,traffic_signals,,POINT (-46.6552234 -23.5477074)
25778140,-23.52377,-46.6115037,3,0.000727802037845706,0.000363901018922853,6.623607916324226e-07,-0.00027665167955759183,,,POINT (-46.6115037 -23.52377)
25778144,-23.5240816,-46.6101309,3,0.000727802037845706,0.00048520135856380397,1.0597772666118762e-06,-0.00029663650654071413,,,POINT (-46.6101309 -23.5240816)
25870718,-23.5646175,-46.6111634,4,0.001455604075691412,0.035984250632637736,0.0006308721595982171,0.00023426777148467524,traffic_signals,,POINT (-46.6111634 -23.5646175)
