osmid,y,x,street_count,dc,cc,nbc,vul,highway,ref,geometry
587993,-23.55821,-46.6382561,3,0.0009618467457518436,0.030715616795723027,0.03725336730034146,0.0070898968158297215,,,POINT (-46.6382561 -23.55821)
597269,-23.5689779,-46.608044,4,0.0012824623276691247,0.03054176551020697,0.0006275551303531646,0.0009821925687445439,traffic_signals,,POINT (-46.608044 -23.5689779)
597270,-23.5685427,-46.6078851,4,0.0009618467457518436,0.029621172301763622,0.0031480412458201553,-5.359899441994983e-05,traffic_signals,,POINT (-46.6078851 -23.5685427)
597282,-23.5510876,-46.6261325,3,0.0009618467457518436,0.035148817284595124,0.09628868819920156,0.008045556234678699,,,POINT (-46.6261325 -23.5510876)
597283,-23.5533268,-46.6252641,4,0.0012824623276691247,0.03125351474894754,0.03308709483307607,0.0009971895451280934,traffic_signals,,POINT (-46.6252641 -23.5533268)
597426,-23.5252524,-46.6253024,3,0.0009618467457518436,0.03432848852693803,0.0021803504807485666,0.0001874054377695163,,,POINT (-46.6253024 -23.5252524)
597434,-23.5230076,-46.6129726,3,0.0009618467457518436,0.02272347802617042,0.0035591074667923914,0.0005632549060445525,motorway_junction,,POINT (-46.6129726 -23.5230076)
597437,-23.5241424,-46.6086344,3,0.0006412311638345624,0.020765879496008343,0.0009507756710288069,-0.0002548772618862084,,,POINT (-46.6086344 -23.5241424)
20944547,-23.5321244,-46.6587483,4,0.0012824623276691247,0.026064651316512755,0.003978246033109021,0.0001597970903816387,traffic_signals,,POINT (-46.6587483 -23.5321244)
20944548,-23.534842,-46.6601022,4,0.0009618467457518436,0.025918590201601477,0.0006575433706545328,-4.354445116296042e-05,traffic_signals,,POINT (-46.6601022 -23.534842)
20944550,-23.5372021,-46.6535506,4,0.0012824623276691247,0.027954578263650092,0.0024820292293450887,0.00014853039106504153,traffic_signals,,POINT (-46.6535506 -23.5372021)
20944551,-23.538894,-46.6513228,3,0.0012824623276691247,0.02926725382123397,0.0004922861066492984,6.363636492403492e-05,,,POINT (-46.6513228 -23.538894)
20944552,-23.5403107,-46.6517752,4,0.0016030779095864058,0.03004272712109863,0.0012283874838042296,9.70509147652172e-07,,,POINT (-46.6517752 -23.5403107)
20944553,-23.5400651,-46.6526531,3,0.0009618467457518436,0.02914753963801553,0.0009384501062264336,-3.890556832692079e-05,,,POINT (-46.6526531 -23.5400651)
20944554,-23.5416139,-46.6531738,4,0.0012824623276691247,0.02930901152387575,0.0007207059006989364,-1.3191627916146277e-05,traffic_signals,,POINT (-46.6531738 -23.5416139)
20944556,-23.5477074,-46.6552234,4,0.0012824623276691247,0.03015190483715919,0.004998237998351407,5.122740458379457e-05,traffic_signals,,POINT (-46.6552234 -23.5477074)
