osmid,y,x,street_count,dc,cc,nbc,vul,highway,ref,geometry
587993,-23.55821,-46.6382561,3,0.0010298661174047373,0.031043998001431025,0.03711586082052712,0.007228617744017685,,,POINT (-46.6382561 -23.55821)
597282,-23.5510876,-46.6261325,3,0.0010298661174047373,0.03582431153171429,0.09679093654587047,0.008130652680676554,,,POINT (-46.6261325 -23.5510876)
597283,-23.5533268,-46.6252641,4,0.0013731548232063166,0.031744280955723396,0.03507399598495982,0.0010645377649665057,traffic_signals,,POINT (-46.6252641 -23.5533268)
597426,-23.5252524,-46.6253024,3,0.0010298661174047373,0.03474328668710815,0.0013434471467427185,0.00010254112522303617,,,POINT (-46.6253024 -23.5252524)
597434,-23.5230076,-46.6129726,3,0.0010298661174047373,0.022925456369937404,0.003436463327492742,0.000171104231260258,motorway_junction,,POINT (-46.6129726 -23.5230076)
597437,-23.5241424,-46.6086344,3,0.00034328870580157915,0.020989254370219097,0.0,-0.00029986777939636255,,,POINT (-46.6086344 -23.5241424)
20944547,-23.5321244,-46.6587483,4,0.0010298661174047373,0.02615637529334907,0.0017095516371107482,0.0005665765716857828,traffic_signals,,POINT (-46.6587483 -23.5321244)
20944550,-23.5372021,-46.6535506,4,0.0013731548232063166,0.02807114664027964,0.002403553892455437,0.00013778054733440043,traffic_signals,,POINT (-46.6535506 -23.5372021)
20944551,-23.538894,-46.6513228,3,0.0013731548232063166,0.029458748912071297,0.0005215245986874127,5.6534759782234555e-05,,,POINT (-46.6513228 -23.538894)
20944552,-23.5403107,-46.6517752,4,0.0017164435290078959,0.03026512596585015,0.0012506613973612133,-1.046820272333761e-05,,,POINT (-46.6517752 -23.5403107)
20944553,-23.5400651,-46.6526531,3,0.0010298661174047373,0.02935915191970785,0.0009300077888469404,-5.391500860239552e-05,,,POINT (-46.6526531 -23.5400651)
20944554,-23.5416139,-46.6531738,4,0.0013731548232063166,0.029506621516223238,0.0007492908986672346,-2.633534989076936e-05,traffic_signals,,POINT (-46.6531738 -23.5416139)
20944556,-23.5477074,-46.6552234,4,0.0013731548232063166,0.03038054507312004,0.0038536022068599123,3.149171737909894e-05,traffic_signals,,POINT (-46.6552234 -23.5477074)
25778137,-23.5232174,-46.6126896,3,0.0010298661174047373,0.022402536437515184,0.003098597451521819,-0.0001877912021190236,,,POINT (-46.6126896 -23.5232174)
25778140,-23.52377,-46.6115037,3,0.0010298661174047373,0.021434336915578635,0.00038625649235109286,-0.00016104603721632475,,,POINT (-46.6115037 -23.52377)
25778144,-23.5240816,-46.6101309,3,0.0010298661174047373,0.020978437740435407,0.00038495972869593577,-0.00019151240829785691,,,POINT (-46.6101309 -23.5240816)
25778147,-23.5241708,-46.6089591,3,0.0010298661174047373,0.021433090758332777,0.0003368048875257938,0.0001133669091661762,,,POINT (-46.6089591 -23.5241708)
25870718,-23.5646175,-46.6111634,4,0.0013731548232063166,0.03539352920756041,0.0009809643740513977,0.00033159268361058694,traffic_signals,,POINT (-46.6111634 -23.5646175)
25870742,-23.5634708,-46.6112995,4,0.0013731548232063166,0.035390841397624266,0.014986937574004646,0.001684299732515592,traffic_signals,,POINT (-46.6112995 -23.5634708)
25870836,-23.5635176,-46.6113811,4,0.0013731548232063166,0.036706551688631676,0.11750182284629752,0.0057912453719683454,traffic_signals,,POINT (-46.6113811 -23.5635176)
25870857,-23.5593666,-46.6139407,3,0.0010298661174047373,0.032303173345789624,0.014287702479535815,0.00102434545603139,,,POINT (-46.6139407 -23.5593666)
25871539,-23.5560493,-46.6222841,3,0.0010298661174047373,0.03263532899142035,0.029475281209833275,0.00034987997645430184,,,POINT (-46.6222841 -23.5560493)
25871670,-23.5523785,-46.6257511,3,0.0010298661174047373,0.03538725828600042,0.10234533145958755,0.004785985356533438,,,POINT (-46.6257511 -23.5523785)
25871831,-23.5519102,-46.6257308,4,0.0013731548232063166,0.03717602855793253,0.10302788189330842,0.0015213350730792926,traffic_signals,,POINT (-46.6257308 -23.5519102)
25871833,-23.5522727,-46.6256216,3,0.0010298661174047373,0.030754454333313853,0.03499336600901756,0.0010298129375112125,,,POINT (-46.6256216 -23.5522727)
25872025,-23.5501074,-46.6266488,3,0.0010298661174047373,0.03628924231353608,0.046160242819454474,0.008696218371523082,,,POINT (-46.6266488 -23.5501074)
25872075,-23.5481997,-46.6286296,3,0.0010298661174047373,0.03847057107458168,0.10308742597797128,0.00282428268576069,,,POINT (-46.6286296 -23.5481997)
25872212,-23.5461204,-46.6301486,3,0.0010298661174047373,0.040035436450108035,0.10308872274162643,0.0025540372518973713,,,POINT (-46.6301486 -23.5461204)
25872232,-23.5444987,-46.6297656,3,0.0010298661174047373,0.039478666459378996,0.0647763955049202,0.0008348344205403211,,,POINT (-46.6297656 -23.5444987)
