osmid,y,x,street_count,dc,cc,nbc,vul,highway,ref,geometry
587993,-23.55821,-46.6382561,3,0.001266891891891892,0.03144723252321126,0.04280867922702656,0.007722046803481445,,,POINT (-46.6382561 -23.55821)
597282,-23.5510876,-46.6261325,3,0.001266891891891892,0.029362906223773057,0.04528607968125544,0.007198375684868687,,,POINT (-46.6261325 -23.5510876)
597283,-23.5533268,-46.6252641,4,0.0016891891891891893,0.032224541870910194,0.050095032261840026,0.0012793030570374096,traffic_signals,,POINT (-46.6252641 -23.5533268)
20944550,-23.5372021,-46.6535506,4,0.0016891891891891893,0.028377146813775147,0.011625484602922774,9.848280425046775e-05,traffic_signals,,POINT (-46.6535506 -23.5372021)
20944551,-23.538894,-46.6513228,3,0.0016891891891891893,0.03002998118265592,0.011775157197220448,4.397612751297747e-05,,,POINT (-46.6513228 -23.538894)
20944552,-23.5403107,-46.6517752,4,0.0021114864864864866,0.030913982744953973,0.0015695208728346178,-3.831417673765389e-05,,,POINT (-46.6517752 -23.5403107)
20944553,-23.5400651,-46.6526531,3,0.001266891891891892,0.029970739544781775,0.0008930536494010708,-9.490568578661173e-05,,,POINT (-46.6526531 -23.5400651)
20944554,-23.5416139,-46.6531738,4,0.0016891891891891893,0.03008627946803743,0.002259388154472993,-5.8487958921303376e-05,traffic_signals,,POINT (-46.6531738 -23.5416139)
20944556,-23.5477074,-46.6552234,4,0.001266891891891892,0.03075295068995475,0.0020901899372403323,-6.671959344332294e-06,traffic_signals,,POINT (-46.6552234 -23.5477074)
25870857,-23.5593666,-46.6139407,3,0.001266891891891892,0.000633445945945946,0.0012299609495426986,0.002183709968568626,,,POINT (-46.6139407 -23.5593666)
25871539,-23.5560493,-46.6222841,3,0.001266891891891892,0.03207667293546291,0.0327768801899153,0.0005320046370591115,,,POINT (-46.6222841 -23.5560493)
25871670,-23.5523785,-46.6257511,3,0.0008445945945945946,0.0,0.0,0.0001716559201314604,,,POINT (-46.6257511 -23.5523785)
25871831,-23.5519102,-46.6257308,4,0.0016891891891891893,0.03026126938128472,0.04540810076479769,0.001417752876426725,traffic_signals,,POINT (-46.6257308 -23.5519102)
25871833,-23.5522727,-46.6256216,3,0.001266891891891892,0.031207788776355442,0.05001490109409792,0.0011618092960183261,,,POINT (-46.6256216 -23.5522727)
25872025,-23.5501074,-46.6266488,3,0.001266891891891892,0.02852098411818409,0.025942279764410294,0.008676609153958022,,,POINT (-46.6266488 -23.5501074)
25872075,-23.5481997,-46.6286296,3,0.001266891891891892,0.03935574661555379,0.07778215881927773,0.005947610960638314,,,POINT (-46.6286296 -23.5481997)
25872212,-23.5461204,-46.6301486,3,0.001266891891891892,0.04099102694583996,0.07778715430906412,0.0053191173184124,,,POINT (-46.6301486 -23.5461204)
25872232,-23.5444987,-46.6297656,3,0.001266891891891892,0.03985824241835497,0.04883022212983956,0.0018078796285859267,,,POINT (-46.6297656 -23.5444987)
25872236,-23.5448763,-46.6305184,3,0.001266891891891892,0.03577536777699849,0.033359431075223205,0.0024871379054027965,,,POINT (-46.6305184 -23.5448763)
25872254,-23.5428224,-46.6291191,3,0.001266891891891892,0.04248662587443419,0.04779475554284129,0.0016607405087067336,,,POINT (-46.6291191 -23.5428224)
25872264,-23.5436253,-46.6297566,4,0.0016891891891891893,0.03988126130146527,0.006786534940935646,0.00033012138834096556,traffic_signals,,POINT (-46.6297566 -23.5436253)
25872274,-23.5394006,-46.6271577,4,0.0016891891891891893,0.040936537185223595,0.06778460847494452,0.0004626105735496357,traffic_signals,,POINT (-46.6271577 -23.5394006)
25872723,-23.5332714,-46.6254827,3,0.001266891891891892,0.035819791764021176,0.018676645251485675,1.5130535521424063e-05,,,POINT (-46.6254827 -23.5332714)
25872726,-23.5330563,-46.6255492,3,0.001266891891891892,0.03717363182922576,0.018681640741271984,1.4222794351152357e-05,,,POINT (-46.6255492 -23.5330563)
25872749,-23.5320811,-46.6259967,4,0.0016891891891891893,0.036172878173098416,0.032516541140297464,0.0011140987080297765,traffic_signals,,POINT (-46.6259967 -23.5320811)
25872763,-23.5316319,-46.6257805,4,0.0016891891891891893,0.03465833970110456,0.028702900629871318,0.0013040636702086998,crossing,,POINT (-46.6257805 -23.5316319)
25872766,-23.5326836,-46.6252162,3,0.001266891891891892,0.035582648679455174,0.013323009764770353,0.0009374436530941167,,,POINT (-46.6252162 -23.5326836)
25875892,-23.5287456,-46.6312713,3,0.001266891891891892,0.03664579088584291,0.0005889665466661663,8.598388960005278e-06,,,POINT (-46.6312713 -23.5287456)
25927014,-23.5254031,-46.6312275,3,0.0004222972972972973,0.0,0.0,-0.00019306494241926842,,,POINT (-46.6312275 -23.5254031)
25927015,-23.5266085,-46.6313508,3,0.001266891891891892,0.000950168918918919,0.0012319234633873413,0.0012499726138808307,,,POINT (-46.6313508 -23.5266085)
25927018,-23.5264105,-46.6310338,3,0.0008445945945945946,0.03610167047859791,0.0004146256522682378,0.00010855702815779304,,,POINT (-46.6310338 -23.5264105)
25927315,-23.5275121,-46.6314845,3,0.001266891891891892,0.0008121101871101872,0.0019076935436386521,0.0002645364406728436,,,POINT (-46.6314845 -23.5275121)
25927318,-23.5279337,-46.6312772,3,0.001266891891891892,0.03744754408471223,0.0008290728941869626,0.0003457037883556768,,,POINT (-46.6312772 -23.5279337)
25928248,-23.530254,-46.6317405,3,0.001266891891891892,0.039596454545924156,0.0073517185282591475,0.0001513052908188481,,,POINT (-46.6317405 -23.530254)
25928388,-23.534495,-46.6330324,3,0.001266891891891892,0.039128022390189504,0.0032943603265136404,0.0001433021192311875,,,POINT (-46.6330324 -23.534495)
25928438,-23.5352466,-46.6337902,3,0.001266891891891892,0.0359333189111627,0.0027605387375637573,0.00012366063099503378,,,POINT (-46.6337902 -23.5352466)
25928439,-23.5352713,-46.6331286,3,0.001266891891891892,0.04074404448386453,0.011320177572110745,0.0008076317665765946,,,POINT (-46.6331286 -23.5352713)
25928614,-23.5353735,-46.6331395,3,0.001266891891891892,0.04250088871532529,0.011325173061897106,0.0009759227460245496,,,POINT (-46.6331395 -23.5353735)
25928755,-23.5414795,-46.634182,4,0.0016891891891891893,0.04036944467718383,0.11080860530395947,0.016350396357294336,,,POINT (-46.634182 -23.5414795)
25928842,-23.5468886,-46.6377089,3,0.001266891891891892,0.035342594519564924,0.08159877189394481,0.01983380218540368,,,POINT (-46.6377089 -23.5468886)
25928939,-23.5495812,-46.6385465,3,0.001266891891891892,0.029568640872285286,0.030886146506923395,0.014345709349842875,,,POINT (-46.6385465 -23.5495812)
