osmid,y,x,street_count,dc,cc,nbc,vul,com,eff,highway,ref,geometry
21638855,41.3749826,2.1888306,3,0.001026694045174538,0.025927070625295503,0.0,-0.0002976091620572917,0.006388035812311023,0.056133871771608224,,,POINT (2.1888306 41.3749826)
21638859,41.3763469,2.1886934,3,0.001540041067761807,0.029021305557131758,0.003957017008212498,0.0006088555343020872,0.012773367555850233,0.056133871771608224,,,POINT (2.1886934 41.3763469)
21638861,41.3780115,2.1880402,3,0.002053388090349076,0.029884743064809784,0.025013473052313415,0.0022072859778645764,0.013332027851831468,0.056133871771608224,,,POINT (2.1880402 41.3780115)
21638867,41.3782089,2.1889331,4,0.003080082135523614,0.026766892444941716,0.010062937522652821,-5.046379796542345e-05,0.026238817978928776,0.056133871771608224,,,POINT (2.1889331 41.3782089)
21638868,41.3784394,2.1899711,3,0.001540041067761807,0.024161011329371044,0.0004911995393323483,-0.0003495866068150368,0.004899706578702157,0.056133871771608224,,,POINT (2.1899711 41.3784394)
21638877,41.3791109,2.1891407,4,0.002053388090349076,0.02418474229708283,0.0020939215001791133,-0.0002500649532878229,0.01860824402153388,0.056133871771608224,,,POINT (2.1891407 41.3791109)
21638882,41.3805427,2.1878203,4,0.002053388090349076,0.026038593672271137,0.0025754095438778567,-0.00015251289115297473,0.018744622230813624,0.056133871771608224,,,POINT (2.1878203 41.3805427)
21638889,41.3821491,2.1841315,3,0.001540041067761807,0.032531738428932644,0.009549978666934779,0.00037364269296878114,0.015076774231534347,0.056133871771608224,,,POINT (2.1841315 41.3821491)
21638891,41.3826029,2.1831923,4,0.002053388090349076,0.03380587152645721,0.05823470613258851,0.00020495456720997764,0.021562061343741612,0.056133871771608224,,,POINT (2.1831923 41.3826029)
21638917,41.375966,2.1781634,3,0.001540041067761807,0.02969141359347734,0.051087393235796794,0.010331469604871014,0.012359265433164996,0.056133871771608224,,,POINT (2.1781634 41.375966)
21638920,41.3754663,2.177604,3,0.001540041067761807,0.03062820711375699,0.05109266644609559,0.0050085327979985635,0.01070019330702861,0.056133871771608224,,,POINT (2.177604 41.3754663)
21638921,41.3755381,2.1774317,3,0.001540041067761807,0.03155757234113021,0.05918284087062125,0.0015456397770234939,0.010733988326189667,0.056133871771608224,,,POINT (2.1774317 41.3755381)
21638922,41.3757129,2.1773686,3,0.001540041067761807,0.03261792756085564,0.05918811408092003,0.00035539168708660196,0.012105521079915084,0.056133871771608224,,,POINT (2.1773686 41.3757129)
26057050,41.3749125,2.148548,4,0.002053388090349076,0.02945002779015237,0.030247601036044718,0.00026119744949291437,0.014610293782545402,0.056133871771608224,,,POINT (2.148548 41.3749125)
26057076,41.3733143,2.1762752,3,0.001540041067761807,0.027403336783440372,0.010442645946555675,0.00021842299593017526,0.008791890776111358,0.056133871771608224,,,POINT (2.1762752 41.3733143)
