osmid,y,x,street_count,dc,cc,nbc,vul,com,eff,highway,geometry
30243251,41.390503,2.1768752,5,0.004789272030651341,0.0414622221331242,0.04497244035742047,0.0024741435576294403,0.05842581395423192,0.0734744981509805,traffic_signals,POINT (2.1768752 41.390503)
30243253,41.3892998,2.1784404,3,0.0028735632183908046,0.033887978616883065,0.013384925809414477,0.00540743910955833,0.020556204448199455,0.0734744981509805,,POINT (2.1784404 41.3892998)
30243260,41.3983934,2.1640975,4,0.0038314176245210726,0.047563156601239415,0.05684509989580079,0.0006855695413402252,0.06064647131064913,0.0734744981509805,,POINT (2.1640975 41.3983934)
30243261,41.396716,2.1663873,4,0.0038314176245210726,0.0461610300076989,0.01564694219154026,0.0004720534947890053,0.040341198698096686,0.0734744981509805,,POINT (2.1663873 41.396716)
30243262,41.3958445,2.1675328,4,0.0038314176245210726,0.049724707167449,0.027973826554621942,0.0007094328118912254,0.04073856802008874,0.0734744981509805,,POINT (2.1675328 41.3958445)
30243263,41.3949961,2.1686475,4,0.0038314176245210726,0.048718046636082896,0.031525519895343135,0.0013484919915584606,0.035905342926161495,0.0734744981509805,,POINT (2.1686475 41.3949961)
30243264,41.3923296,2.1721511,4,0.0038314176245210726,0.048135151857948394,0.013614029644200625,0.0009328095293714131,0.04244375567901187,0.0734744981509805,,POINT (2.1721511 41.3923296)
30243319,41.3847864,2.1528315,4,0.0038314176245210726,0.035943677493853333,0.023525067064165784,0.0009756109918118424,0.041769331833199044,0.0734744981509805,,POINT (2.1528315 41.3847864)
30243321,41.3864942,2.1550473,4,0.0038314176245210726,0.043920429122205965,0.04541419157829548,0.000610006463781988,0.04944828290429605,0.0734744981509805,,POINT (2.1550473 41.3864942)
30243322,41.3899051,2.1596405,4,0.0038314176245210726,0.04953944840747934,0.02759729859006198,0.0008296377129822499,0.0466416402443813,0.0734744981509805,traffic_signals,POINT (2.1596405 41.3899051)
30243323,41.3907305,2.1607468,4,0.0038314176245210726,0.04998131402783148,0.041720430519091294,0.0017350302384436572,0.047480639565023165,0.0734744981509805,traffic_signals,POINT (2.1607468 41.3907305)
30243325,41.3924169,2.1629623,3,0.0028735632183908046,0.05296426579670827,0.009963567295195536,0.0003871266223215906,0.03260834177037657,0.0734744981509805,,POINT (2.1629623 41.3924169)
30243329,41.39837,2.1708663,4,0.0038314176245210726,0.045273932651249016,0.05119810670608764,0.0017931321856271404,0.04509747198291223,0.0734744981509805,,POINT (2.1708663 41.39837)
30243330,41.4009626,2.1743133,4,0.0038314176245210726,0.037782060536546085,0.005998551081356836,3.29956898579699e-05,0.038582226495624934,0.0734744981509805,,POINT (2.1743133 41.4009626)
30243331,41.4027462,2.1767153,3,0.0019157088122605363,0.03460749129731912,0.0,-0.00031650790042261884,0.013117622181988772,0.0734744981509805,,POINT (2.1767153 41.4027462)
30243361,41.383959,2.1493892,4,0.0038314176245210726,0.038854276904603184,0.003549168573027062,-4.784940805189879e-05,0.032656690377829097,0.0734744981509805,,POINT (2.1493892 41.383959)
30243362,41.3847739,2.1505215,4,0.0038314176245210726,0.04026415032749142,0.018646999185632118,0.0003601418962012032,0.04020105356937615,0.0734744981509805,,POINT (2.1505215 41.3847739)
