osmid,y,x,street_count,dc,cc,nbc,vul,com,eff,highway,ref,geometry
35574856,-22.9237464,-43.1775684,3,0.0021321961620469083,0.03652038126417918,0.020994860829054676,0.0002483668264987391,0.01639813927136514,0.06356556638757715,,,POINT (-43.1775684 -22.9237464)
35574857,-22.9249087,-43.179602,3,0.0028429282160625444,0.036462123427666034,0.04630831674934436,0.0028985087424214812,0.014160548411092004,0.06356556638757715,,,POINT (-43.179602 -22.9249087)
35574866,-22.9240681,-43.181524,4,0.005685856432125089,0.03920016056497768,0.10221506059663976,0.010890246248342176,0.01636679608164191,0.06356556638757715,,,POINT (-43.181524 -22.9240681)
35576984,-22.931183,-43.1776484,4,0.0028429282160625444,0.027803180914206006,0.005896868701267821,-9.111540934443828e-05,0.016894267287180322,0.06356556638757715,,,POINT (-43.1776484 -22.931183)
35576986,-22.9297715,-43.1775398,4,0.0028429282160625444,0.02991080158265682,0.01423282220611365,-1.0111685557094336e-05,0.02109024485228462,0.06356556638757715,,,POINT (-43.1775398 -22.9297715)
35576987,-22.9282845,-43.1770447,3,0.0021321961620469083,0.030434953585092045,0.00476704400506443,3.2058609897719056e-05,0.018992680239536902,0.06356556638757715,,,POINT (-43.1770447 -22.9282845)
35576991,-22.9245362,-43.1768694,3,0.0021321961620469083,0.03183057327053978,0.014915499047470767,0.00022997674266753693,0.017536624468573108,0.06356556638757715,,,POINT (-43.1768694 -22.9245362)
35577095,-22.921972,-43.1770849,4,0.0028429282160625444,0.03916657516380209,0.03987736756962757,0.0026021287271178173,0.023383424260824678,0.06356556638757715,,,POINT (-43.1770849 -22.921972)
35577097,-22.9235834,-43.1774062,3,0.0021321961620469083,0.03762943446990288,0.010624213557386013,0.000254304585547629,0.017479082181684466,0.06356556638757715,,,POINT (-43.1774062 -22.9235834)
35577403,-22.9254268,-43.1731026,4,0.0028429282160625444,0.03472512527951537,0.019758822901006733,0.0009498594370356204,0.024421470545799392,0.06356556638757715,,,POINT (-43.1731026 -22.9254268)
35577404,-22.9259998,-43.1793536,3,0.0021321961620469083,0.03512534900052732,0.03335425258049005,0.0026990478362964726,0.014995146325145597,0.06356556638757715,,,POINT (-43.1793536 -22.9259998)
35577694,-22.9268376,-43.1793384,3,0.0021321961620469083,0.03408432771284593,0.02439010663676791,0.0020802940200205272,0.015970049259555075,0.06356556638757715,,,POINT (-43.1793384 -22.9268376)
35577987,-22.9253226,-43.1785296,3,0.0028429282160625444,0.030807808869938773,0.0015323116854931466,0.0009920546805616973,0.012748839202626044,0.06356556638757715,,,POINT (-43.1785296 -22.9253226)
38625846,-22.9314037,-43.1793514,4,0.0028429282160625444,0.028255986802659002,0.0005253570257497987,-0.00029100186045164775,0.017544215101045167,0.06356556638757715,,,POINT (-43.1793514 -22.9314037)
38627252,-22.9282786,-43.179339,3,0.0021321961620469083,0.03187893113489281,0.024532404697369135,0.0005930921296127983,0.014930559005180068,0.06356556638757715,,,POINT (-43.179339 -22.9282786)
