osmid,y,x,street_count,dc,cc,nbc,vul,com,eff,highway,ref,geometry
35574856,-22.9237464,-43.1775684,3,0.002785515320334262,0.04035340860787384,0.013756191883165821,-1.9937291330187685e-05,0.020738420121068017,0.07376085102942687,,,POINT (-43.1775684 -22.9237464)
35574857,-22.9249087,-43.179602,3,0.003714020427112349,0.0398958490512186,0.022077156654048278,0.00026046273107317003,0.016212428654800038,0.07376085102942687,,,POINT (-43.179602 -22.9249087)
35574866,-22.9240681,-43.181524,4,0.007428040854224698,0.04273221469148036,0.06842517642207523,0.007326855849713975,0.021355704720444492,0.07376085102942687,,,POINT (-43.181524 -22.9240681)
35576991,-22.9245362,-43.1768694,3,0.002785515320334262,0.03440790152416014,0.010909359722668066,6.358660156458032e-05,0.019462267562824858,0.07376085102942687,,,POINT (-43.1768694 -22.9245362)
35577095,-22.921972,-43.1770849,4,0.003714020427112349,0.043698432452287876,0.040881194891475924,0.0027706325559824947,0.03051093340134137,0.07376085102942687,,,POINT (-43.1770849 -22.921972)
35577097,-22.9235834,-43.1774062,3,0.002785515320334262,0.0418656444998873,0.010427150153361953,7.76421686236287e-05,0.022674073219952646,0.07376085102942687,,,POINT (-43.1774062 -22.9235834)
35577403,-22.9254268,-43.1731026,4,0.002785515320334262,0.03871737986816001,0.007083669873288392,0.0008529118115435415,0.017947657777704788,0.07376085102942687,,,POINT (-43.1731026 -22.9254268)
35577404,-22.9259998,-43.1793536,3,0.0018570102135561746,0.03836117099803133,0.01506907985949313,-8.84382366359772e-05,0.011566356669854266,0.07376085102942687,,,POINT (-43.1793536 -22.9259998)
35577987,-22.9253226,-43.1785296,3,0.003714020427112349,0.033261367699307466,0.0020762142188993937,0.0009549132719477154,0.014749822360858329,0.07376085102942687,,,POINT (-43.1785296 -22.9253226)
146181112,-22.918872,-43.1740796,3,0.002785515320334262,0.03824756984159079,0.046367872468524994,0.0018225667287124067,0.016367170800968757,0.07376085102942687,,,POINT (-43.1740796 -22.918872)
146181676,-22.9120813,-43.1721014,3,0.002785515320334262,0.03756784821090593,0.00845241259288955,0.0006036566060036458,0.02182270582340482,0.07376085102942687,,,POINT (-43.1721014 -22.9120813)
146187485,-22.9189564,-43.1745579,3,0.002785515320334262,0.0397416491768415,0.05786515187788461,0.0012558939991882115,0.019457981642956732,0.07376085102942687,,,POINT (-43.1745579 -22.9189564)
146187494,-22.9233682,-43.17124,3,0.0018570102135561746,0.03673908749784801,0.0,-0.0003108934413770307,0.009862187705065879,0.07376085102942687,,,POINT (-43.17124 -22.9233682)
146422286,-22.9068053,-43.1957247,3,0.002785515320334262,0.04413732898160655,0.0054937630804738945,0.0003227110673200559,0.024927135818881976,0.07376085102942687,,,POINT (-43.1957247 -22.9068053)
148434691,-22.9011273,-43.1791939,5,0.004642525533890437,0.041986806569681616,0.07512643369877725,0.003319337550733248,0.04864628939893498,0.07376085102942687,,,POINT (-43.1791939 -22.9011273)
148442381,-22.9067893,-43.1966936,3,0.003714020427112349,0.048394955625737944,0.04187238202185754,0.0011614966239850604,0.023485511693247623,0.07376085102942687,,,POINT (-43.1966936 -22.9067893)
148446284,-22.9070934,-43.1965696,3,0.003714020427112349,0.04618530412601496,0.005768906066808646,0.00022847921974807325,0.02374019606007303,0.07376085102942687,,,POINT (-43.1965696 -22.9070934)
148448813,-22.907241,-43.1980771,3,0.003714020427112349,0.04618530412601496,0.03718679765946801,0.000733080564470937,0.022651465369178166,0.07376085102942687,,,POINT (-43.1980771 -22.907241)
148449036,-22.9040915,-43.1875968,3,0.002785515320334262,0.048976840959750696,0.014886271502599233,0.00043638902883723585,0.029878190584466162,0.07376085102942687,,,POINT (-43.1875968 -22.9040915)
148450225,-22.9038796,-43.1863939,3,0.002785515320334262,0.049843524515890865,0.0581789924713989,0.002049535573443678,0.029421516793549925,0.07376085102942687,traffic_signals,,POINT (-43.1863939 -22.9038796)
148453426,-22.9063018,-43.195555,3,0.002785515320334262,0.04708465784526959,0.017565890302533468,0.004525011085870332,0.0195169975404717,0.07376085102942687,,,POINT (-43.195555 -22.9063018)
148454300,-22.9028467,-43.1842005,3,0.002785515320334262,0.04021244670667309,0.0564704955498052,0.001604832420556745,0.02929346279716411,0.07376085102942687,crossing,,POINT (-43.1842005 -22.9028467)
148456112,-22.9030033,-43.1852157,3,0.002785515320334262,0.04068046435098906,0.0026413321672768123,0.0003709276212622331,0.025348552275502322,0.07376085102942687,,,POINT (-43.1852157 -22.9030033)
