osmid,y,x,street_count,dc,cc,nbc,vul,com,eff,highway,ref,geometry
35574856,-22.9237464,-43.1775684,3,0.001837109614206981,0.036578307320467233,0.0160211783309815,0.00019825624911,0.01413018079392653,0.06435870266797766,,,POINT (-43.1775684 -22.9237464)
35574857,-22.9249087,-43.179602,3,0.002449479485609308,0.03642597387335551,0.031988428528803584,0.0013897414026836509,0.012202191005450643,0.06435870266797766,,,POINT (-43.179602 -22.9249087)
35574866,-22.9240681,-43.181524,4,0.004898958971218616,0.03876255693203687,0.07605221619587434,0.006781434381810934,0.014103315259079435,0.06435870266797766,,,POINT (-43.181524 -22.9240681)
35576984,-22.931183,-43.1776484,4,0.002449479485609308,0.03153390704846048,0.020832786540158316,0.00011350025358113459,0.01742510789815033,0.06435870266797766,,,POINT (-43.1776484 -22.931183)
35576986,-22.9297715,-43.1775398,4,0.002449479485609308,0.03147036983700547,0.009455120144381478,0.00015575818777758318,0.018330748358752754,0.06435870266797766,,,POINT (-43.1775398 -22.9297715)
35576987,-22.9282845,-43.1770447,3,0.001837109614206981,0.03187339083631326,0.0039647648415906955,5.413728614535148e-05,0.016558881347814542,0.06435870266797766,,,POINT (-43.1770447 -22.9282845)
35576991,-22.9245362,-43.1768694,3,0.001837109614206981,0.032146505263725124,0.010767791726972325,0.00023267936216678513,0.015115412112463813,0.06435870266797766,,,POINT (-43.1768694 -22.9245362)
35577095,-22.921972,-43.1770849,4,0.002449479485609308,0.03902046672272342,0.027543114984388106,0.0018372565635986187,0.020149249542481915,0.06435870266797766,,,POINT (-43.1770849 -22.921972)
35577097,-22.9235834,-43.1774062,3,0.001837109614206981,0.03751515522002578,0.009048836312959337,0.00016846769234645528,0.01506155000968674,0.06435870266797766,,,POINT (-43.1774062 -22.9235834)
35577403,-22.9254268,-43.1731026,4,0.002449479485609308,0.03526288036796535,0.020153518779840014,0.0009275513039875819,0.021207189178736846,0.06435870266797766,,,POINT (-43.1731026 -22.9254268)
35577404,-22.9259998,-43.1793536,3,0.001837109614206981,0.03511000660914469,0.024651881595115045,0.0013111149674984255,0.012922866892312089,0.06435870266797766,,,POINT (-43.1793536 -22.9259998)
35577694,-22.9268376,-43.1793384,3,0.001837109614206981,0.034413774183467596,0.020479373345478457,0.0009980426784962956,0.013770573159874615,0.06435870266797766,,,POINT (-43.1793384 -22.9268376)
35577987,-22.9253226,-43.1785296,3,0.002449479485609308,0.031117848464743574,0.001324712236997007,0.0008637564072928803,0.010986621048513655,0.06435870266797766,,,POINT (-43.1785296 -22.9253226)
38625846,-22.9314037,-43.1793514,4,0.002449479485609308,0.03438826016338145,0.03242806915911053,0.00029039655210358226,0.018184241728055963,0.06435870266797766,,,POINT (-43.1793514 -22.9314037)
38627252,-22.9282786,-43.179339,3,0.001837109614206981,0.03239688971008259,0.021203172539422357,0.0005425431381599936,0.01287801342980264,0.06435870266797766,,,POINT (-43.179339 -22.9282786)
38627253,-22.9288376,-43.1772102,3,0.001837109614206981,0.030481437154139552,0.004208885023697169,-4.722107747513889e-06,0.01476330379033572,0.06435870266797766,,,POINT (-43.1772102 -22.9288376)
38629315,-22.9317279,-43.1824425,3,0.003061849357011635,0.03573042900469833,0.030393221016982778,0.001673924023226127,0.010293972730899117,0.06435870266797766,,,POINT (-43.1824425 -22.9317279)
38630617,-22.9328757,-43.1788834,4,0.002449479485609308,0.03244839837471958,0.028153395906798766,0.00057989934908758,0.01897480154117707,0.06435870266797766,,,POINT (-43.1788834 -22.9328757)
38630620,-22.9306796,-43.1791728,3,0.001837109614206981,0.03147554694904939,0.017088506924248018,0.0020093898192433957,0.013064125282866676,0.06435870266797766,,,POINT (-43.1791728 -22.9306796)
38632847,-22.932348,-43.1821891,3,0.002449479485609308,0.035408079024087345,0.04207374938986703,0.002323033632726297,0.011702818358183384,0.06435870266797766,,,POINT (-43.1821891 -22.932348)
38633632,-22.9322052,-43.1817724,3,0.001837109614206981,0.033210150751405335,0.03145702438796587,0.0009298644983892673,0.012475343863351978,0.06435870266797766,,,POINT (-43.1817724 -22.9322052)
38634879,-22.9329353,-43.1773009,4,0.002449479485609308,0.03038221215030313,0.018195969507876875,0.0001838514674569849,0.019890743020307466,0.06435870266797766,,,POINT (-43.1773009 -22.9329353)
38634881,-22.9324718,-43.1775474,3,0.001837109614206981,0.030896749119563027,0.016114763193342426,-9.862859886519908e-05,0.01519018625903341,0.06435870266797766,,,POINT (-43.1775474 -22.9324718)
38635498,-22.9327673,-43.177876,3,0.001837109614206981,0.031400645142827546,0.02291141725169113,0.0001210621051069124,0.015088977792078446,0.06435870266797766,,,POINT (-43.177876 -22.9327673)
38635499,-22.9329041,-43.1775903,3,0.001837109614206981,0.030419648001356808,0.011664878806755836,-0.0001659491301193288,0.015040839227155307,0.06435870266797766,,,POINT (-43.1775903 -22.9329041)
38636159,-22.9350291,-43.1750833,3,0.001224739742804654,0.0,0.0,-0.0003536726522592397,0.007339720034286787,0.06435870266797766,,,POINT (-43.1750833 -22.9350291)
38639889,-22.9322863,-43.1775589,3,0.001837109614206981,0.029945335970503216,0.01611063570033665,-1.6624920590317392e-05,0.014768753093275461,0.06435870266797766,,,POINT (-43.1775589 -22.9322863)
38640564,-22.9311577,-43.1759642,3,0.001837109614206981,0.03091984179323432,0.004511189490595196,-9.88231777679326e-05,0.01418992603152188,0.06435870266797766,,,POINT (-43.1759642 -22.9311577)
38640567,-22.9300225,-43.1758047,3,0.001837109614206981,0.030483258282362573,0.004648874314757649,6.90921064403942e-05,0.01632758534983765,0.06435870266797766,,,POINT (-43.1758047 -22.9300225)
38641800,-22.9333241,-43.1813083,3,0.001837109614206981,0.001224739742804654,0.0019054633998935354,0.0002273881010861254,0.011704137061632479,0.06435870266797766,,,POINT (-43.1813083 -22.9333241)
38648287,-22.9333906,-43.185601,3,0.002449479485609308,0.040000414157013324,0.029617423383014072,0.008330125687601705,0.011349574987653157,0.06435870266797766,,,POINT (-43.185601 -22.9333906)
38652001,-22.9345609,-43.1876096,3,0.001224739742804654,0.034575196149660085,0.0,-0.00028008217651516963,0.0060471435893297894,0.06435870266797766,traffic_signals,,POINT (-43.1876096 -22.9345609)
135790790,-22.9136847,-43.2099623,3,0.001837109614206981,0.000612369871402327,0.00041865286633126404,0.004995994887324745,0.009702352870442826,0.06435870266797766,,,POINT (-43.2099623 -22.9136847)
137797033,-22.9248401,-43.2087082,4,0.002449479485609308,0.02998111505723884,0.01984381205644987,0.002345139389703343,0.01941422495474193,0.06435870266797766,,,POINT (-43.2087082 -22.9248401)
137931513,-22.9332622,-43.2093089,3,0.002449479485609308,0.024141694369860602,0.00735546221195491,0.001355740201371586,0.009411618086010761,0.06435870266797766,,,POINT (-43.2093089 -22.9332622)
141750623,-22.9346158,-43.209818,3,0.001224739742804654,0.0357701331671378,0.0,0.0008675910946212401,0.006355799719636276,0.06435870266797766,,,POINT (-43.209818 -22.9346158)
141752172,-22.9340607,-43.2098741,3,0.001224739742804654,0.0,0.0,0.00460591883884696,0.007488330808753458,0.06435870266797766,,,POINT (-43.2098741 -22.9340607)
144243584,-22.8975335,-43.2117528,3,0.000612369871402327,0.03754785951829813,0.0,-3.739298894643437e-05,0.004049729126601595,0.06435870266797766,,,POINT (-43.2117528 -22.8975335)
146181112,-22.918872,-43.1740796,3,0.001837109614206981,0.036862843439353414,0.02558917361477707,0.001694636592289617,0.01080777442326612,0.06435870266797766,,,POINT (-43.1740796 -22.918872)
146181676,-22.9120813,-43.1721014,3,0.001837109614206981,0.03832676085164814,0.01612826115468516,0.0020890981655844565,0.014397550343664134,0.06435870266797766,,,POINT (-43.1721014 -22.9120813)
146187485,-22.9189564,-43.1745579,3,0.001837109614206981,0.0382960756619448,0.04266383883799579,0.0008312311094066269,0.012865852066460947,0.06435870266797766,,,POINT (-43.1745579 -22.9189564)
146187494,-22.9233682,-43.17124,3,0.001224739742804654,0.03574995165125584,0.0,-6.178249640615538e-05,0.006587675217278473,0.06435870266797766,,,POINT (-43.17124 -22.9233682)
146401812,-22.8984255,-43.2112559,3,0.000612369871402327,0.0,0.0,-9.450136968018532e-06,0.005661310133202647,0.06435870266797766,,,POINT (-43.2112559 -22.8984255)
146413826,-22.910038,-43.2096567,3,0.001837109614206981,0.034988818619157244,0.01621249849815214,0.0012926373355252666,0.01215474693326606,0.06435870266797766,,,POINT (-43.2096567 -22.910038)
146422286,-22.9068053,-43.1957247,3,0.001837109614206981,0.03989407444047831,0.0058614221650744,0.0002614192526290399,0.016452853578843133,0.06435870266797766,,,POINT (-43.1957247 -22.9068053)
148431540,-22.9092292,-43.2026975,3,0.001837109614206981,0.0385818024382394,0.014097748018282907,0.0008326543174709623,0.01286654563443269,0.06435870266797766,,,POINT (-43.2026975 -22.9092292)
148434691,-22.9011273,-43.1791939,5,0.003061849357011635,0.034610646650814515,0.050153886165681054,0.0018286162783113576,0.032093451928732634,0.06435870266797766,,,POINT (-43.1791939 -22.9011273)
148442381,-22.9067893,-43.1966936,3,0.002449479485609308,0.04299474307273031,0.02896404223133866,0.0009241071516364805,0.015591053015727016,0.06435870266797766,,,POINT (-43.1966936 -22.9067893)
148442526,-22.9093233,-43.203446,3,0.001837109614206981,0.03961119631831354,0.018044049353163977,0.0003394211929135065,0.012926749043642688,0.06435870266797766,,,POINT (-43.203446 -22.9093233)
148446284,-22.9070934,-43.1965696,3,0.002449479485609308,0.04160408382844369,0.006234574867855267,0.0002545740115215084,0.0157083380210485,0.06435870266797766,,,POINT (-43.1965696 -22.9070934)
148448813,-22.907241,-43.1980771,3,0.002449479485609308,0.04160408382844369,0.027081601214906034,0.0008753263749573863,0.015425683057019772,0.06435870266797766,,,POINT (-43.1980771 -22.907241)
148449036,-22.9040915,-43.1875968,3,0.001837109614206981,0.04119982364697114,0.009169616681129865,0.00022575565029131736,0.019711560605849606,0.06435870266797766,,,POINT (-43.1875968 -22.9040915)
148450225,-22.9038796,-43.1863939,3,0.001837109614206981,0.042045209397947314,0.03481198419881261,0.0012711520266760702,0.019410278731042552,0.06435870266797766,traffic_signals,,POINT (-43.1863939 -22.9038796)
148453426,-22.9063018,-43.195555,3,0.001837109614206981,0.04124978705183043,0.039016411519019675,0.004226879152334896,0.012969542364535918,0.06435870266797766,,,POINT (-43.195555 -22.9063018)
148454300,-22.9028467,-43.1842005,3,0.001837109614206981,0.03364152724526411,0.045596842060964274,0.0011502777160619108,0.01932579850296425,0.06435870266797766,crossing,,POINT (-43.1842005 -22.9028467)
148456112,-22.9030033,-43.1852157,3,0.001837109614206981,0.03417405331842536,0.002888136004363149,0.0001911383012541903,0.016723218837869428,0.06435870266797766,,,POINT (-43.1852157 -22.9030033)
148456212,-22.9080703,-43.2010545,3,0.001837109614206981,0.04288392256555268,0.07216872454087574,0.007541686652542759,0.012394321474234797,0.06435870266797766,,,POINT (-43.2010545 -22.9080703)
148458099,-22.9084336,-43.2017672,3,0.001837109614206981,0.04339946831870117,0.018786730097523508,0.0017450874920056018,0.012842622748918378,0.06435870266797766,,,POINT (-43.2017672 -22.9084336)
151037446,-22.9275686,-43.176794,4,0.002449479485609308,0.0324367087272939,0.011803443938397164,0.00011309224980068084,0.019194314778732433,0.06435870266797766,,,POINT (-43.176794 -22.9275686)
151037455,-22.9257304,-43.1765909,4,0.002449479485609308,0.0332483838680251,0.016963137344388264,0.0006735980616279544,0.02014148640015023,0.06435870266797766,,,POINT (-43.1765909 -22.9257304)
151037474,-22.9267749,-43.1765814,3,0.001837109614206981,0.03138712342633895,0.006058285578115553,-5.6525698876850785e-05,0.016593090040814114,0.06435870266797766,,,POINT (-43.1765814 -22.9267749)
153834344,-22.9203625,-43.1938876,3,0.001837109614206981,0.038613921496777795,0.04279090164115207,0.0033688552323201,0.011349249235057318,0.06435870266797766,,,POINT (-43.1938876 -22.9203625)
153834358,-22.9108955,-43.1960924,3,0.001837109614206981,0.04012098891594642,0.08714971148482112,0.0052719067314863895,0.012333278329613612,0.06435870266797766,,,POINT (-43.1960924 -22.9108955)
153837668,-22.9186876,-43.1945997,3,0.001837109614206981,0.046214058999796866,0.08374107462544399,0.007086161231661343,0.013365826782736687,0.06435870266797766,,,POINT (-43.1945997 -22.9186876)
