osmid,y,x,street_count,dc,cc,nbc,vul,highway,geometry
34557099,-15.7993489,-47.8618433,3,0.0033519553072625698,0.043014183709472895,0.014095917746699499,0.0007176238395085931,,POINT (-47.8618433 -15.7993489)
34557103,-15.7997956,-47.867146,3,0.0033519553072625698,0.04120182430652786,0.02110925724569754,0.000816041894521233,,POINT (-47.867146 -15.7997956)
34557141,-15.7994921,-47.868118,3,0.0033519553072625698,0.04303648124910768,0.021086760901353502,0.0008004340416610628,,POINT (-47.868118 -15.7994921)
34557142,-15.7984356,-47.8715061,3,0.0033519553072625698,0.044160465945560445,0.019297051729093993,0.0009113269481555317,,POINT (-47.8715061 -15.7984356)
34557143,-15.7972555,-47.8752619,3,0.0033519553072625698,0.04565644301454775,0.020388541028749464,0.00124137195557251,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,0.0033519553072625698,0.04489356836514012,0.03538775779661458,0.004476300095414903,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,0.0033519553072625698,0.04490085234053739,0.03778966572693828,0.0015447977668310148,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,0.0033519553072625698,0.043615275007960926,0.037762690322460005,0.0021470133025769614,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,0.0033519553072625698,0.045666488436553146,0.037740193978115955,0.001725811234470815,,POINT (-47.8747147 -15.7953242)
34565324,-15.7965472,-47.8708382,3,0.0033519553072625698,0.04120182430652786,0.01456709118101642,0.0005874255205852854,,POINT (-47.8708382 -15.7965472)
34565325,-15.7975912,-47.8674802,3,0.0033519553072625698,0.04082497835250474,0.016266814975899747,0.0005075820562727589,,POINT (-47.8674802 -15.7975912)
34565328,-15.7978916,-47.8665206,3,0.0033519553072625698,0.042625494674566736,0.016244318631555704,0.0005541464134557535,,POINT (-47.8665206 -15.7978916)
114103910,-15.7866876,-47.8807414,3,0.0022346368715083797,0.03999539239057062,0.0,0.00018323772139743085,,POINT (-47.8807414 -15.7866876)
142087751,-15.8112984,-47.8850036,4,0.0033519553072625698,0.0,0.0,0.00015254275816236267,,POINT (-47.8850036 -15.8112984)
142087820,-15.8087062,-47.8827332,3,0.0033519553072625698,0.03136681123532327,0.022576560475589383,0.00030007373077589345,,POINT (-47.8827332 -15.8087062)
142087838,-15.8056951,-47.8801118,3,0.004469273743016759,0.03806936719444866,0.0481593231207044,0.0021458371157571394,,POINT (-47.8801118 -15.8056951)
142088003,-15.8097618,-47.8839493,4,0.004469273743016759,0.03712132480416734,0.004329296489320485,0.006724754558149812,,POINT (-47.8839493 -15.8097618)
142089097,-15.812542,-47.8816607,3,0.0033519553072625698,0.030350835701416116,0.02130311589518216,0.00418440408104839,,POINT (-47.8816607 -15.812542)
142089214,-15.8112789,-47.8820894,3,0.0033519553072625698,0.03350079734390026,0.022859014576797933,0.00238346347355393,,POINT (-47.8820894 -15.8112789)
142089370,-15.8106391,-47.8832183,3,0.0033519553072625698,0.03712132480416734,0.0010823241223301213,0.0016086274677375148,,POINT (-47.8832183 -15.8106391)
142089422,-15.8093837,-47.8835931,3,0.0033519553072625698,0.03850785751230672,0.007558771699598814,0.0004255786960482222,,POINT (-47.8835931 -15.8093837)
142089851,-15.8062438,-47.8552071,3,0.0033519553072625698,0.039874009883124555,0.0593542295353251,0.00040360544485539386,,POINT (-47.8552071 -15.8062438)
142090026,-15.8024463,-47.8496544,3,0.0022346368715083797,0.03463421466674466,0.004364290802744554,-0.00010446504633694026,,POINT (-47.8496544 -15.8024463)
142090431,-15.8035153,-47.8520571,3,0.0033519553072625698,0.043617566448278675,0.10163593696193554,0.009675168573756415,,POINT (-47.8520571 -15.8035153)
142191338,-15.8021965,-47.8527252,3,0.0033519553072625698,0.0430610352581191,0.013083165652248176,0.0009604527148617324,,POINT (-47.8527252 -15.8021965)
142191746,-15.8016854,-47.8509834,3,0.0033519553072625698,0.0428963914320831,0.09661352393738536,0.009832378909292677,,POINT (-47.8509834 -15.8016854)
142191989,-15.8031243,-47.8499309,3,0.0022346368715083797,0.035873342253663586,0.0,-0.00017446103848241368,,POINT (-47.8499309 -15.8031243)
142192052,-15.8027127,-47.8500489,3,0.0033519553072625698,0.03589971286761811,0.00434179445840051,-0.00012516227198263065,,POINT (-47.8500489 -15.8027127)
142192537,-15.8015668,-47.8781658,3,0.0033519553072625698,0.04531503519330475,0.08890680817531316,0.0038742240607123196,,POINT (-47.8781658 -15.8015668)
142192586,-15.8005693,-47.8767577,3,0.0033519553072625698,0.03858601783679756,0.09027387256475025,0.003391677976010141,,POINT (-47.8767577 -15.8005693)
142192643,-15.8000234,-47.8776442,3,0.0033519553072625698,0.04753058680806872,0.08888431183096909,0.004400644550763966,,POINT (-47.8776442 -15.8000234)
142192810,-15.8032882,-47.8791046,3,0.0033519553072625698,0.0414590142210505,0.05227796911573297,0.003537652760368108,,POINT (-47.8791046 -15.8032882)
142192828,-15.8030908,-47.8786701,3,0.0033519553072625698,0.0432697534672714,0.08412267515320622,0.001324555947602372,,POINT (-47.8786701 -15.8030908)
142193469,-15.8039747,-47.8788431,3,0.0033519553072625698,0.04323820424855665,0.03278217857779924,0.004814058155098347,,POINT (-47.8788431 -15.8039747)
142193844,-15.8030353,-47.8796565,3,0.0033519553072625698,0.04343728141979471,0.06257013890004778,0.0018754576424237772,,POINT (-47.8796565 -15.8030353)
142193886,-15.8023456,-47.8817566,3,0.0033519553072625698,0.04144659576539046,0.07450963623173139,0.001010001769795324,,POINT (-47.8817566 -15.8023456)
142193908,-15.8035953,-47.8782101,3,0.0033519553072625698,0.036631519580680214,0.04812807819800434,0.0028566127162557315,,POINT (-47.8782101 -15.8035953)
142194043,-15.8034392,-47.8751001,3,0.0033519553072625698,0.03907270142020596,0.01570145511111353,0.0008412141809420777,,POINT (-47.8751001 -15.8034392)
142194235,-15.8024998,-47.8774778,3,0.0033519553072625698,0.04119569095303609,0.07676332512210658,0.0011567471601790125,,POINT (-47.8774778 -15.8024998)
142194462,-15.799044,-47.8761354,4,0.004469273743016759,0.04337827262534805,0.02136170431828633,0.0008145855925684188,,POINT (-47.8761354 -15.799044)
142194646,-15.7947158,-47.876637,3,0.0033519553072625698,0.044073725103601226,0.048977743497634,0.0027838520784891803,,POINT (-47.876637 -15.7947158)
142194667,-15.7965722,-47.8773893,3,0.0033519553072625698,0.035453591825448875,0.024154687337230828,0.002123568272928659,,POINT (-47.8773893 -15.7965722)
142195613,-15.796709,-47.8769728,3,0.0033519553072625698,0.04290969401367254,0.03541025414095862,0.004837769887541362,,POINT (-47.8769728 -15.796709)
142195681,-15.7920242,-47.874385,3,0.0033519553072625698,0.04923888024295927,0.13356347572293178,0.0028104820395531867,,POINT (-47.874385 -15.7920242)
142196689,-15.7949126,-47.876008,3,0.0033519553072625698,0.046169322643562244,0.04895524715328995,0.002945582316283618,,POINT (-47.876008 -15.7949126)
