osmid,y,x,street_count,dc,cc,nbc,vul,highway,geometry
34557099,-15.7993489,-47.8618433,3,0.003821656050955414,0.045875081065789566,0.016890002816413195,0.0008322639167185595,,POINT (-47.8618433 -15.7993489)
34557103,-15.7997956,-47.867146,3,0.003821656050955414,0.04331113476082194,0.023678154382772182,0.0008646778367417806,,POINT (-47.867146 -15.7997956)
34557141,-15.7994921,-47.868118,3,0.003821656050955414,0.04532277458348433,0.0236651555526669,0.0008358592514337378,,POINT (-47.868118 -15.7994921)
34557142,-15.7984356,-47.8715061,3,0.003821656050955414,0.046206639284084375,0.02099064625850338,0.0009411079921591133,,POINT (-47.8715061 -15.7984356)
34557143,-15.7972555,-47.8752619,3,0.003821656050955414,0.047570016710041955,0.021909230252610573,0.0013017076358982946,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,0.003821656050955414,0.045929061776773035,0.03996878033953138,0.004531255029062284,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,0.003821656050955414,0.04593759666189012,0.038767645138127985,0.0016387231867359318,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,0.003821656050955414,0.04538101581872195,0.040770374862690924,0.0023919817245663206,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,0.003821656050955414,0.04758222510647723,0.04075737603258564,0.0019297061473535734,,POINT (-47.8747147 -15.7953242)
34565324,-15.7965472,-47.8708382,3,0.003821656050955414,0.04331113476082194,0.01653361822435981,0.0006405013288010281,,POINT (-47.8708382 -15.7965472)
34565325,-15.7975912,-47.8674802,3,0.003821656050955414,0.04327575191162713,0.019156132198102173,0.0005711902510152387,,POINT (-47.8674802 -15.7975912)
34565328,-15.7978916,-47.8665206,3,0.003821656050955414,0.04528403007324627,0.019143133367996883,0.000633932699181097,,POINT (-47.8665206 -15.7978916)
114103910,-15.7866876,-47.8807414,3,0.0025477707006369425,0.03954484834544968,0.0,6.515471011061535e-05,,POINT (-47.8807414 -15.7866876)
142087820,-15.8087062,-47.8827332,3,0.003821656050955414,0.02888027417382118,0.007336214740673338,-3.2080431079138136e-05,,POINT (-47.8827332 -15.8087062)
142087838,-15.8056951,-47.8801118,3,0.005095541401273885,0.0384098073601385,0.03780201236614534,0.0028551060100995896,,POINT (-47.8801118 -15.8056951)
142088003,-15.8097618,-47.8839493,4,0.003821656050955414,0.03698429348336886,0.002492525672689458,0.003283398753307575,,POINT (-47.8839493 -15.8097618)
142089097,-15.812542,-47.8816607,3,0.0025477707006369425,0.0,0.0,-0.000571967338111491,,POINT (-47.8816607 -15.812542)
142089214,-15.8112789,-47.8820894,3,0.003821656050955414,0.030669391692219265,0.007384960353568179,5.7185520834342975e-05,,POINT (-47.8820894 -15.8112789)
142089370,-15.8106391,-47.8832183,3,0.0012738853503184713,0.03698429348336886,0.0,-0.0005029729201187415,,POINT (-47.8832183 -15.8106391)
142089422,-15.8093837,-47.8835931,3,0.003821656050955414,0.03833913995750231,0.00497855193032627,0.007294504948983256,,POINT (-47.8835931 -15.8093837)
142089851,-15.8062438,-47.8552071,3,0.003821656050955414,0.04316743658379244,0.07125904032994893,0.00046620521791254074,,POINT (-47.8552071 -15.8062438)
142090026,-15.8024463,-47.8496544,3,0.0025477707006369425,0.037034534856906574,0.004981801637852594,-0.00013307156382416516,,POINT (-47.8496544 -15.8024463)
142090431,-15.8035153,-47.8520571,3,0.003821656050955414,0.04665428790321805,0.11125873396003891,0.010866757602466639,,POINT (-47.8520571 -15.8035153)
142191338,-15.8021965,-47.8527252,3,0.003821656050955414,0.04604598041162015,0.015822744702976725,0.0011215809325080693,,POINT (-47.8527252 -15.8021965)
142191746,-15.8016854,-47.8509834,3,0.003821656050955414,0.04597746810350615,0.10663272113452629,0.011177948522488839,,POINT (-47.8509834 -15.8016854)
142191989,-15.8031243,-47.8499309,3,0.0025477707006369425,0.03843369405625799,0.0,-0.00021420692143239625,,POINT (-47.8499309 -15.8031243)
142192052,-15.8027127,-47.8500489,3,0.003821656050955414,0.038467584444709484,0.004968802807747303,-0.0001537892939564052,,POINT (-47.8500489 -15.8027127)
142192537,-15.8015668,-47.8781658,3,0.003821656050955414,0.04729094251431923,0.10053269052604297,0.003972788326546368,,POINT (-47.8781658 -15.8015668)
142192586,-15.8005693,-47.8767577,3,0.003821656050955414,0.040180774801406194,0.0897351690007351,0.0038497247826813907,,POINT (-47.8767577 -15.8005693)
142192643,-15.8000234,-47.8776442,3,0.003821656050955414,0.04968289411868119,0.1005196916959377,0.004618608278134383,,POINT (-47.8776442 -15.8000234)
142192810,-15.8032882,-47.8791046,3,0.003821656050955414,0.04291017534626825,0.05292839269465746,0.0028120256719911577,,POINT (-47.8791046 -15.8032882)
142192828,-15.8030908,-47.8786701,3,0.003821656050955414,0.04482962948132468,0.0843383533735296,0.0014788211346394074,,POINT (-47.8786701 -15.8030908)
142193469,-15.8039747,-47.8788431,3,0.003821656050955414,0.04434975245243118,0.039724181073703374,0.003724286838367401,,POINT (-47.8788431 -15.8039747)
142193844,-15.8030353,-47.8796565,3,0.003821656050955414,0.04554265294212442,0.07151984952306675,0.0019535135475239242,,POINT (-47.8796565 -15.8030353)
142193886,-15.8023456,-47.8817566,3,0.003821656050955414,0.04289528373587565,0.07332795970981658,0.0009794747134432708,,POINT (-47.8817566 -15.8023456)
