osmid,y,x,street_count,dc,cc,nbc,vul,highway,geometry
34557099,-15.7993489,-47.8618433,3,0.0016835016835016836,0.03630390816274622,0.009214781943897918,0.0003386443478696614,,POINT (-47.8618433 -15.7993489)
34557103,-15.7997956,-47.867146,3,0.0016835016835016836,0.03575665467443411,0.041228565976424617,0.0007597978104890692,,POINT (-47.867146 -15.7997956)
34557141,-15.7994921,-47.868118,3,0.0016835016835016836,0.03710297219412643,0.04122383969432607,0.0007643083422012178,,POINT (-47.868118 -15.7994921)
34557142,-15.7984356,-47.8715061,3,0.0016835016835016836,0.038383865863258364,0.040941218527682184,0.0008452708540161058,,POINT (-47.8715061 -15.7984356)
34557143,-15.7972555,-47.8752619,3,0.0016835016835016836,0.04001094992200947,0.042003476686452906,0.0010219563161123716,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,0.0016835016835016836,0.04194774851954776,0.07299917396442847,0.002562767133497677,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,0.0016835016835016836,0.04195080987760256,0.030925022030726314,0.0010880737243415825,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,0.0016835016835016836,0.03845662418354686,0.03397431513554368,0.0010323869951219782,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,0.0016835016835016836,0.040014663579882315,0.03396958885344519,0.0008150331283098767,,POINT (-47.8747147 -15.7953242)
34565324,-15.7965472,-47.8708382,3,0.0016835016835016836,0.03575665467443411,0.010297096043243666,0.0003231916106241105,,POINT (-47.8708382 -15.7965472)
34565325,-15.7975912,-47.8674802,3,0.0016835016835016836,0.03509946757930041,0.01056081208149336,0.00026320651123719715,,POINT (-47.8674802 -15.7975912)
34565328,-15.7978916,-47.8665206,3,0.0016835016835016836,0.036395853646791085,0.01055608579939481,0.00027399803514169697,,POINT (-47.8665206 -15.7978916)
111449578,-15.7931298,-47.8896859,3,0.0016835016835016836,0.033972379221028116,0.00427644403251116,0.0004141969046334674,,POINT (-47.8896859 -15.7931298)
114103910,-15.7866876,-47.8807414,3,0.0016835016835016836,0.0398918608786594,0.000496732248557066,0.002272385863234352,,POINT (-47.8807414 -15.7866876)
