osmid,y,x,street_count,dc,cc,nbc,vul,highway,geometry
34557099,-15.7993489,-47.8618433,3,0.002961500493583415,0.04213579876551267,0.013797249719392309,0.0006255327012539075,,POINT (-47.8618433 -15.7993489)
34557103,-15.7997956,-47.867146,3,0.002961500493583415,0.040505828152629236,0.03146007540797209,0.0008589206552279078,,POINT (-47.867146 -15.7997956)
34557141,-15.7994921,-47.868118,3,0.002961500493583415,0.04225172327410375,0.031467879098337266,0.0008462246448188648,,POINT (-47.868118 -15.7994921)
34557142,-15.7984356,-47.8715061,3,0.002961500493583415,0.04339053777261198,0.029732533453381775,0.0009484518452559363,,POINT (-47.8715061 -15.7984356)
34557143,-15.7972555,-47.8752619,3,0.002961500493583415,0.04487163580621936,0.03081919733673221,0.0012427597671697942,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,0.002961500493583415,0.04504712781700819,0.04372713525057169,0.004349504217389387,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,0.002961500493583415,0.0450534207801491,0.04039295575734903,0.0014571371389766154,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,0.002961500493583415,0.042922772337238894,0.035031074945341634,0.0018798197282608137,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,0.002961500493583415,0.04487996155736626,0.0350388786357068,0.0014953524389928797,,POINT (-47.8747147 -15.7953242)
34565324,-15.7965472,-47.8708382,3,0.002961500493583415,0.040505828152629236,0.013890568850009168,0.0005193752288951935,,POINT (-47.8708382 -15.7965472)
34565325,-15.7975912,-47.8674802,3,0.002961500493583415,0.04010122316300004,0.01565712925642536,0.00044599110174744025,,POINT (-47.8674802 -15.7975912)
34565328,-15.7978916,-47.8665206,3,0.002961500493583415,0.04181167723654718,0.015664932946790534,0.0004845943781359363,,POINT (-47.8665206 -15.7978916)
114103910,-15.7866876,-47.8807414,3,0.0019743336623889436,0.04067454536380525,0.0,0.00021759970527319443,,POINT (-47.8807414 -15.7866876)
142087751,-15.8112984,-47.8850036,4,0.003948667324777887,0.032095611585792064,0.011740717185156867,0.0013787926201161702,,POINT (-47.8850036 -15.8112984)
142087820,-15.8087062,-47.8827332,3,0.002961500493583415,0.0325381607954835,0.029467482672555844,0.0005018127691295077,,POINT (-47.8827332 -15.8087062)
142087838,-15.8056951,-47.8801118,3,0.003948667324777887,0.03800016540016896,0.0545934497207279,0.0020950117040355208,,POINT (-47.8801118 -15.8056951)
142088003,-15.8097618,-47.8839493,4,0.003948667324777887,0.036877657083919116,0.03740193362441099,0.0023282921095243284,,POINT (-47.8839493 -15.8097618)
142089097,-15.812542,-47.8816607,3,0.002961500493583415,0.029979308129200938,0.026906030680090474,0.00708592895691572,,POINT (-47.8816607 -15.812542)
142089214,-15.8112789,-47.8820894,3,0.002961500493583415,0.03338470761028611,0.02596421097537028,0.004114563882620104,,POINT (-47.8820894 -15.8112789)
142089370,-15.8106391,-47.8832183,3,0.002961500493583415,0.03694515410031242,0.0019333642879717818,0.0032482911568812284,,POINT (-47.8832183 -15.8106391)
142089422,-15.8093837,-47.8835931,3,0.002961500493583415,0.0382631579235032,0.039736212504893564,0.0007988513574681554,,POINT (-47.8835931 -15.8093837)
142089851,-15.8062438,-47.8552071,3,0.002961500493583415,0.03892196521255539,0.05747573996357593,0.0003385661661284023,,POINT (-47.8552071 -15.8062438)
142090026,-15.8024463,-47.8496544,3,0.0019743336623889436,0.033971987754694594,0.0031795160931604553,3.516719733430388e-05,,POINT (-47.8496544 -15.8024463)
142090431,-15.8035153,-47.8520571,3,0.002961500493583415,0.04265970949090396,0.08983032985740023,0.008495785750875515,,POINT (-47.8520571 -15.8035153)
142191338,-15.8021965,-47.8527252,3,0.002961500493583415,0.042132129039091706,0.012937380587279737,0.0008253510970675625,,POINT (-47.8527252 -15.8021965)
142191746,-15.8016854,-47.8509834,3,0.002961500493583415,0.04202233370629351,0.0905896451876198,0.007315625609559644,,POINT (-47.8509834 -15.8016854)
142191989,-15.8031243,-47.8499309,3,0.0019743336623889436,0.03515194780023622,0.0,-0.00012846557641772328,,POINT (-47.8499309 -15.8031243)
142192052,-15.8027127,-47.8500489,3,0.002961500493583415,0.03517367256529982,0.003187319783525629,-4.567441054336405e-05,,POINT (-47.8500489 -15.8027127)
142192537,-15.8015668,-47.8781658,3,0.002961500493583415,0.04452062448250055,0.09367221581787816,0.0038969807458988375,,POINT (-47.8781658 -15.8015668)
142192586,-15.8005693,-47.8767577,3,0.002961500493583415,0.03821479624195046,0.0893514547791555,0.0029596358012661124,,POINT (-47.8767577 -15.8005693)
142192643,-15.8000234,-47.8776442,3,0.002961500493583415,0.046627576445961536,0.09368001950824334,0.004329825312548831,,POINT (-47.8776442 -15.8000234)
142192810,-15.8032882,-47.8791046,3,0.002961500493583415,0.041264221915541514,0.0516159690294163,0.0030875255266557696,,POINT (-47.8791046 -15.8032882)
142192828,-15.8030908,-47.8786701,3,0.002961500493583415,0.04276341265209732,0.0766837459477494,0.001178066471698024,,POINT (-47.8786701 -15.8030908)
142193469,-15.8039747,-47.8788431,3,0.002961500493583415,0.042913253404315704,0.05352524026794096,0.004888664555671487,,POINT (-47.8788431 -15.8039747)
142193844,-15.8030353,-47.8796565,3,0.002961500493583415,0.04268229271456246,0.04403724664250871,0.0014886517686683982,,POINT (-47.8796565 -15.8030353)
142193886,-15.8023456,-47.8817566,3,0.002961500493583415,0.041253665256201846,0.04217535115213123,0.0009485252065175638,,POINT (-47.8817566 -15.8023456)
142193908,-15.8035953,-47.8782101,3,0.002961500493583415,0.036586205757371974,0.05451297416383705,0.0027162730469445784,,POINT (-47.8782101 -15.8035953)
142194043,-15.8034392,-47.8751001,3,0.002961500493583415,0.03866068134155286,0.01404348051258374,0.0007309330863892071,,POINT (-47.8751001 -15.8034392)
142194235,-15.8024998,-47.8774778,3,0.002961500493583415,0.04092214233615454,0.07568531259336543,0.0010236059266624008,,POINT (-47.8774778 -15.8024998)
142194462,-15.799044,-47.8761354,4,0.003948667324777887,0.042593978043306266,0.01902493366060864,0.0006906495821156759,,POINT (-47.8761354 -15.799044)
142194646,-15.7947158,-47.876637,3,0.002961500493583415,0.0432450816275735,0.05074161303023051,0.0028220255610184163,,POINT (-47.876637 -15.7947158)
142194667,-15.7965722,-47.8773893,3,0.002961500493583415,0.03604777240140469,0.03339408535842053,0.0022809744635330672,,POINT (-47.8773893 -15.7965722)
142195613,-15.796709,-47.8769728,3,0.002961500493583415,0.04307565162965593,0.04371933156020651,0.00460554901743435,,POINT (-47.8769728 -15.796709)
142195681,-15.7920242,-47.874385,3,0.002961500493583415,0.04798979273119894,0.12344687854834585,0.002506079081527763,,POINT (-47.874385 -15.7920242)
142196689,-15.7949126,-47.876008,3,0.002961500493583415,0.04523245494407208,0.050749416720595686,0.0029136587095056664,,POINT (-47.876008 -15.7949126)
142200756,-15.7967332,-47.8829939,3,0.002961500493583415,0.0345272361449469,0.011163697624294842,0.0011212893351593514,,POINT (-47.8829939 -15.7967332)
142200786,-15.7964138,-47.8831858,3,0.002961500493583415,0.03626395094654055,0.0021999903754485496,0.0005276846102087401,,POINT (-47.8831858 -15.7964138)
142200802,-15.7958817,-47.8830287,3,0.002961500493583415,0.034218292175197236,0.0018086074333123563,0.00023139995117560356,,POINT (-47.8830287 -15.7958817)
142200821,-15.7957554,-47.8826683,3,0.002961500493583415,0.036257156127176386,0.010756707301428303,0.00043532624020993954,,POINT (-47.8826683 -15.7957554)
142201583,-15.7980559,-47.8849536,3,0.002961500493583415,0.03807793345876272,0.024243777219909623,0.0016751757732587536,,POINT (-47.8849536 -15.7980559)
142201604,-15.7981535,-47.8835668,3,0.002961500493583415,0.03577850052709496,0.049628627105030645,0.0028291336144171896,,POINT (-47.8835668 -15.7981535)
142201973,-15.796354,-47.8836568,3,0.002961500493583415,0.03735895479394941,0.01251671290353209,0.0029773477834748267,,POINT (-47.8836568 -15.796354)
142202419,-15.797791,-47.8848485,3,0.002961500493583415,0.03874428204603964,0.004477042193253189,0.0008494362013387578,,POINT (-47.8848485 -15.797791)
142202446,-15.797317,-47.883878,3,0.002961500493583415,0.03462361191145512,0.05005639496463328,0.005739636170510715,,POINT (-47.883878 -15.797317)
142202659,-15.7989633,-47.8763694,3,0.002961500493583415,0.04352130858952372,0.016379628946009025,0.000710823388932799,,POINT (-47.8763694 -15.7989633)
142202827,-15.7989182,-47.8760556,3,0.002961500493583415,0.042474305775218484,0.03628692330031443,0.000771725029462957,,POINT (-47.8760556 -15.7989182)
142202871,-15.7988362,-47.8763185,3,0.002961500493583415,0.04071035139500555,0.03627911960994927,0.0013461269161604383,,POINT (-47.8763185 -15.7988362)
142203076,-15.7984839,-47.8774939,3,0.002961500493583415,0.0450555188252632,0.02357688093556582,0.0016214746942303138,,POINT (-47.8774939 -15.7984839)
142204023,-15.7995163,-47.8774752,3,0.002961500493583415,0.046107615862261815,0.12074432659568811,0.0025628787274972645,,POINT (-47.8774752 -15.7995163)
142204047,-15.7997395,-47.8775516,3,0.002961500493583415,0.04405437625233139,0.12073652290532295,0.002673767560694254,,POINT (-47.8775516 -15.7997395)
142204320,-15.7995511,-47.8769615,3,0.002961500493583415,0.04217620798839154,0.028191452614564877,0.0007005234109177118,,POINT (-47.8769615 -15.7995511)
142204345,-15.7987721,-47.8768755,3,0.002961500493583415,0.04210462645257417,0.0156294992096567,0.0008088589205141731,,POINT (-47.8768755 -15.7987721)
142204399,-15.7997119,-47.8737648,3,0.004935834155972359,0.04269924582963511,0.04370833671788845,0.002121832756201217,,POINT (-47.8737648 -15.7997119)
142204418,-15.8021133,-47.8746059,3,0.003948667324777887,0.03848230893539503,0.005170839938475305,0.0005918770483745136,,POINT (-47.8746059 -15.8021133)
142204483,-15.801602,-47.8725305,3,0.002961500493583415,0.039104446336339097,0.002184266234957063,0.00013709680343917914,,POINT (-47.8725305 -15.801602)
142204556,-15.8034145,-47.8667821,3,0.004935834155972359,0.04106630777817071,0.023764973098635563,0.0008800120823421544,,POINT (-47.8667821 -15.8034145)
142204575,-15.8076996,-47.8580322,3,0.003948667324777887,0.04299143351493898,0.07649628706735266,0.0041789008804495875,,POINT (-47.8580322 -15.8076996)
142204731,-15.807035,-47.8563182,3,0.002961500493583415,0.03866068134155286,0.04948776870196625,0.002326560125496492,,POINT (-47.8563182 -15.807035)
142204904,-15.8067776,-47.8565688,3,0.002961500493583415,0.043706112447653336,0.0665302174842587,0.006902142986546457,,POINT (-47.8565688 -15.8067776)
142204926,-15.8088963,-47.859906,3,0.002961500493583415,0.04118868502570038,0.0416244350611413,0.000800543449061665,,POINT (-47.859906 -15.8088963)
142204968,-15.8092279,-47.8598014,3,0.002961500493583415,0.040222923890151405,0.02432556822571609,0.0012499933870255243,,POINT (-47.8598014 -15.8092279)
