osmid,y,x,street_count,dc,cc,nbc,vul,highway,geometry
34557099,-15.7993489,-47.8618433,3,0.0022338049143708115,0.03913070264782415,0.012503513356143263,0.0004727928356962844,,POINT (-47.8618433 -15.7993489)
34557103,-15.7997956,-47.867146,3,0.0022338049143708115,0.03798723571288773,0.02764776640669522,0.0008521466386752037,,POINT (-47.867146 -15.7997956)
34557141,-15.7994921,-47.868118,3,0.0022338049143708115,0.039513223645145173,0.027644992183006235,0.0008468119581012861,,POINT (-47.868118 -15.7994921)
34557142,-15.7984356,-47.8715061,3,0.0022338049143708115,0.040652001257898904,0.026677916299850623,0.0009365766851198617,,POINT (-47.8715061 -15.7984356)
34557143,-15.7972555,-47.8752619,3,0.0022338049143708115,0.04215027132087944,0.027769480847343302,0.0011650243333201726,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,0.0022338049143708115,0.0426675037448071,0.04237653310266394,0.0032436933047821745,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,0.0022338049143708115,0.042671726577719296,0.04145010283915113,0.0012624178277606168,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,0.0022338049143708115,0.04042837332074224,0.038664253831850334,0.0013738300546300558,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,0.0022338049143708115,0.042155766255706,0.03866147960816136,0.001097556360581824,,POINT (-47.8747147 -15.7953242)
34565324,-15.7965472,-47.8708382,3,0.0022338049143708115,0.03798723571288773,0.01312641112208999,0.00040889401023699504,,POINT (-47.8708382 -15.7965472)
34565325,-15.7975912,-47.8674802,3,0.0022338049143708115,0.03753635845566695,0.014082390110489664,0.0003471297618288277,,POINT (-47.8674802 -15.7975912)
34565328,-15.7978916,-47.8665206,3,0.0022338049143708115,0.03902562684117268,0.01407961588680068,0.00037261569291753864,,POINT (-47.8665206 -15.7978916)
114103910,-15.7866876,-47.8807414,3,0.0022338049143708115,0.03922214153274674,0.0007312853644164753,0.0005594953417106375,,POINT (-47.8807414 -15.7866876)
