osmid,y,x,street_count,dc,cc,nbc,vul,highway,geometry
34557099,-15.7993489,-47.8618433,3,0.005272407732864675,0.034750029957534234,0.0055215888182050706,9.390522840090327e-05,,POINT (-47.8618433 -15.7993489)
34557103,-15.7997956,-47.867146,3,0.005272407732864675,0.03740897000790422,0.03671831811018422,0.0006286441990797864,,POINT (-47.867146 -15.7997956)
34557141,-15.7994921,-47.868118,3,0.005272407732864675,0.03892936171611266,0.03671522397419074,0.0006779727111956872,,POINT (-47.868118 -15.7994921)
34557142,-15.7984356,-47.8715061,3,0.005272407732864675,0.04224887030107088,0.040326596367896844,0.0009733566363641054,,POINT (-47.8715061 -15.7984356)
34557143,-15.7972555,-47.8752619,3,0.005272407732864675,0.046121243083713244,0.04521533123757185,0.0016014556882953848,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,0.005272407732864675,0.04647413764326997,0.044062662442139605,0.004584270582428315,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,0.005272407732864675,0.04654956226481707,0.07567122123484904,0.0023061021932811268,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,0.005272407732864675,0.044032511307384746,0.06435225294355469,0.004758844119175283,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,0.005272407732864675,0.046137729676415204,0.06434915880756123,0.00403464343966293,,POINT (-47.8747147 -15.7953242)
34565324,-15.7965472,-47.8708382,3,0.005272407732864675,0.03740897000790422,0.014786979050636565,0.0010204299586542083,,POINT (-47.8708382 -15.7965472)
34565325,-15.7975912,-47.8674802,3,0.005272407732864675,0.034745352653549104,0.01116323011295659,0.000425271989763697,,POINT (-47.8674802 -15.7975912)
34565328,-15.7978916,-47.8665206,3,0.005272407732864675,0.03605315608094177,0.011160135976963125,0.00018528460531124275,,POINT (-47.8665206 -15.7978916)
114103910,-15.7866876,-47.8807414,3,0.0035149384885764497,0.03730386935491605,0.0,-0.0003452329593960164,,POINT (-47.8807414 -15.7866876)
142087820,-15.8087062,-47.8827332,3,0.0017574692442882249,0.0,0.0,-0.0006017690280206775,,POINT (-47.8827332 -15.8087062)
142087838,-15.8056951,-47.8801118,3,0.007029876977152899,0.04027468562907295,0.04635376700743418,0.005061942215099028,,POINT (-47.8801118 -15.8056951)
142089097,-15.812542,-47.8816607,3,0.0035149384885764497,0.0,0.0,-0.0011173248427876557,,POINT (-47.8816607 -15.812542)
142089214,-15.8112789,-47.8820894,3,0.0035149384885764497,0.031872804109308574,0.0,-0.0011173248427876557,,POINT (-47.8820894 -15.8112789)
142089851,-15.8062438,-47.8552071,3,0.005272407732864675,0.032978677424406654,0.006271813658753929,9.375006132413948e-05,,POINT (-47.8552071 -15.8062438)
142090431,-15.8035153,-47.8520571,3,0.0035149384885764497,0.03356616572908693,0.0238997252407238,0.006361993770075166,,POINT (-47.8520571 -15.8035153)
142191338,-15.8021965,-47.8527252,3,0.0035149384885764497,0.032389033568324094,0.002690454384184427,-0.00037138429481240067,,POINT (-47.8527252 -15.8021965)
142192537,-15.8015668,-47.8781658,3,0.005272407732864675,0.050820080232216375,0.13225533635321,0.00500926383814446,,POINT (-47.8781658 -15.8015668)
142192586,-15.8005693,-47.8767577,3,0.005272407732864675,0.04244686303371587,0.12373037286401482,0.006469243143187254,,POINT (-47.8767577 -15.8005693)
142192643,-15.8000234,-47.8776442,3,0.005272407732864675,0.05363960468354142,0.13225224221721651,0.006074477580805932,,POINT (-47.8776442 -15.8000234)
142192810,-15.8032882,-47.8791046,3,0.005272407732864675,0.04485501260461217,0.027943451570583425,0.0017901065534299005,,POINT (-47.8791046 -15.8032882)
142192828,-15.8030908,-47.8786701,3,0.005272407732864675,0.047045853387924746,0.11048912101784704,0.0015626921533504292,,POINT (-47.8786701 -15.8030908)
142193469,-15.8039747,-47.8788431,3,0.005272407732864675,0.046760365463190484,0.03951448880747876,0.0020963933406092337,,POINT (-47.8788431 -15.8039747)
142193844,-15.8030353,-47.8796565,3,0.005272407732864675,0.048922694501950734,0.03066360966030511,0.002008095820623108,,POINT (-47.8796565 -15.8030353)
142193886,-15.8023456,-47.8817566,3,0.005272407732864675,0.04483164250426243,0.015296892662359632,0.001168356012512705,,POINT (-47.8817566 -15.8023456)
142193908,-15.8035953,-47.8782101,3,0.005272407732864675,0.03865826994227526,0.0462501134516531,0.0064356038578097345,,POINT (-47.8782101 -15.8035953)
142194043,-15.8034392,-47.8751001,3,0.005272407732864675,0.04342146300076419,0.02721158527026245,0.0014626555389143131,,POINT (-47.8751001 -15.8034392)
142194235,-15.8024998,-47.8774778,3,0.005272407732864675,0.044338817852893,0.06381603917588717,0.002124247589054845,,POINT (-47.8774778 -15.8024998)
142194462,-15.799044,-47.8761354,4,0.007029876977152899,0.04880707081481245,0.06732344860021294,0.0014995720204499271,,POINT (-47.8761354 -15.799044)
142194646,-15.7947158,-47.876637,3,0.005272407732864675,0.04871496462342764,0.11693987887488955,0.0036757793364646553,,POINT (-47.876637 -15.7947158)
142194667,-15.7965722,-47.8773893,3,0.005272407732864675,0.002343292325717633,0.0027847223941186664,0.0010097251307390196,,POINT (-47.8773893 -15.7965722)
142195613,-15.796709,-47.8769728,3,0.005272407732864675,0.044338817852893,0.044065756578133074,0.005566994411341962,,POINT (-47.8769728 -15.796709)
142195681,-15.7920242,-47.874385,3,0.005272407732864675,0.056093132885602574,0.12670755051692698,0.00474058978378032,,POINT (-47.874385 -15.7920242)
142196689,-15.7949126,-47.876008,3,0.005272407732864675,0.051304898646436066,0.11693678473889609,0.0042173399769097845,,POINT (-47.876008 -15.7949126)
142200821,-15.7957554,-47.8826683,3,0.0017574692442882249,0.0,0.0,-0.0008581376950355914,,POINT (-47.8826683 -15.7957554)
142202659,-15.7989633,-47.8763694,3,0.005272407732864675,0.049800443240965185,0.0627611450778485,0.0015106733654063785,,POINT (-47.8763694 -15.7989633)
142202827,-15.7989182,-47.8760556,3,0.005272407732864675,0.04838170697020768,0.10037119318134938,0.00258954288855849,,POINT (-47.8760556 -15.7989182)
142202871,-15.7988362,-47.8763185,3,0.005272407732864675,0.046055414369231586,0.10037428731734284,0.003806331750831555,,POINT (-47.8763185 -15.7988362)
142203076,-15.7984839,-47.8774939,3,0.005272407732864675,0.05272479524908968,0.026732819294206955,0.0029646118021716453,,POINT (-47.8774939 -15.7984839)
142204023,-15.7995163,-47.8774752,3,0.005272407732864675,0.05170567802494603,0.22032269775654534,0.004396556459987288,,POINT (-47.8774752 -15.7995163)
142204047,-15.7997395,-47.8775516,3,0.005272407732864675,0.04909949549016511,0.22032579189253879,0.0045603862157804305,,POINT (-47.8775516 -15.7997395)
142204320,-15.7995511,-47.8769615,3,0.005272407732864675,0.04674343097139756,0.09010072444037405,0.0014023956698629681,,POINT (-47.8769615 -15.7995511)
142204345,-15.7987721,-47.8768755,3,0.005272407732864675,0.04678579022012561,0.061061433038771616,0.0016801624422858273,,POINT (-47.8768755 -15.7987721)
142204399,-15.7997119,-47.8737648,3,0.008787346221441124,0.04592023437508549,0.13742491563322545,0.006400052782415327,,POINT (-47.8737648 -15.7997119)
142204418,-15.8021133,-47.8746059,3,0.007029876977152899,0.04097795024042274,0.009356203123839708,0.0012789458688783548,,POINT (-47.8746059 -15.8021133)
142204483,-15.801602,-47.8725305,3,0.005272407732864675,0.040429224360147696,0.004495256542182215,0.0003209385477932308,,POINT (-47.8725305 -15.801602)
142204556,-15.8034145,-47.8667821,3,0.008787346221441124,0.03929379671809773,0.05665100002475312,0.001732653556361313,,POINT (-47.8667821 -15.8034145)
142204575,-15.8076996,-47.8580322,3,0.007029876977152899,0.039180480767935504,0.0631529363645257,0.005169560944563287,,POINT (-47.8580322 -15.8076996)
